name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
			DeferredIncomeTax,"-19,318,000","-8,262,000","-10,192,000","-5,964,000","5,100,000","124,000","4,264,000","-4,515,000","-1,545,000","-5,487,000","-8,855,000","-10,545,000","-9,158,000","-8,259,000","-44,354,000","-3,276,000","-1,265,000","454,000","-12,359,000","1,940,000","-4,844,000","1,375,000","-4,612,000","-49,463,000","-15,170,000","-2,105,000","-32,368,000","-1,233,000","-5,053,000","-2,184,000","-431,755,000","-23,437,000","-3,844,000","-11,781,000","-194,858,000","-1,869,000","12,123,000","7,425,000","3,738,000","-4,944,000","9,690,000","7,677,000","38,615,000","3,084,000","4,223,000","5,870,000","-3,519,000","-7,880,000","-14,892,000","-11,337,000","-8,324,000","-24,175,000","-4,207,000","-1,514,000","-15,370,000","-3,895,000","-2,972,000","-928,000","1,348,000","-468,000","901,000","373,000","1,045,000","-816,000","-1,058,000","-2,073,000","1,684,000","-174,000","-560,000","679,000",,,,,,,,,,,,,,,,,,,,,,,,"0","-700,000",,,,,,,"200,000","0","-200,000","-100,000","-800,000","-700,000","-1,000,000","-1,200,000","-2,800,000","800,000",,,"0","400,000","200,000","800,000","-400,000","-900,000","-900,000","800,000","0",
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"46,191,000","7,595,000","7,347,000","31,249,000","0","0","0","1,232,000","5,208,000","10,381,000","278,775,000","13,966,000","11,872,000","15,447,000","24,510,000","30,787,000",,,"0","0","0","0","683,000","0","20,000","4,446,000","313,655,000","483,000","31,000","1,514,000","1,474,700,000","1,092,000","934,000","2,588,000","772,999,000","870,000","17,278,000","119,000","-796,000","1,848,000","4,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-17,000,000","-13,744,000","7,543,000","26,440,000","-37,239,000","3,799,000","-4,143,000","-2,243,000","-10,067,000","8,819,000","-7,829,000","-4,377,000","5,296,000","-9,120,000","-731,000","-715,000","2,462,000","-4,987,000","0","0","-336,000","1,200,000","-1,654,000","961,000","3,579,000","8,695,000","-1,545,000","-5,786,000","-2,754,000","4,884,000","-7,144,000","-15,421,000","8,288,000","10,557,000","-18,912,000","20,308,000","-65,754,000","-16,042,000",,"35,270,000","-17,759,000",,,,,"6,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,671,000","2,267,000","3,477,000","2,671,000","3,256,000","4,256,000","2,279,000","1,969,000","2,287,000","2,013,000","2,547,000","2,432,000","1,987,000","2,223,000","1,750,000","1,942,000","1,850,000","2,786,000","2,414,000","2,585,000","2,235,000","3,307,000","2,181,000","2,312,000","2,307,000","2,915,000","2,879,000","1,639,000","2,604,000","2,150,000","1,833,000","2,505,000","2,385,000","2,565,000","1,727,000","373,000","1,617,000","1,096,000","1,476,000","3,364,000","1,033,000","2,137,000","2,861,000","457,000","-3,351,000","8,155,000","3,248,000","1,960,000","622,000","1,387,000","334,000","1,885,000","954,000","1,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"7,159,000","1,808,000","4,931,000","4,214,000","-3,794,000","-7,769,000","9,088,000","1,863,000","-6,139,000","-5,793,000","15,823,000","-3,183,000","7,738,000","4,193,000","5,785,000","6,055,000","6,060,000","3,719,000","3,187,000","-466,000","-1,031,000","316,000","5,743,000","-3,052,000","4,758,000","1,734,000","3,844,000","3,629,000","3,526,000","4,229,000","2,056,000","4,956,000","4,490,000","4,560,000","4,757,000","3,534,000","26,669,000","4,753,000","-33,470,000","6,192,000","6,260,000","26,614,000","-42,274,000","56,263,000","26,562,000","5,899,000","36,190,000","23,015,000","47,553,000","8,700,000","34,366,000","-29,932,000","343,000","263,000","-10,470,000","5,471,000","3,784,000","1,628,000","-21,000","-73,000","2,169,000","527,000","-2,128,000","-8,230,000","1,633,000","-645,000",,,,,,,,,,,,,,,,"811,000",,,,,"-6,345,000","0","54,506,000",,,,,"-100,000",,,"200,000","600,000",,,"100,000",,"100,000","0","100,000",,,,"100,000",,,,,"5,900,000",,,"200,000","0","-200,000","-100,000","200,000","-800,000","100,000"
		ChangeInWorkingCapital,"-19,400,000","-30,206,000","-2,853,000","-12,958,000","26,617,000","-45,939,000","8,788,000","22,086,000","-6,464,000","-38,135,000","-18,322,000","11,020,000","2,260,000","-33,312,000","-24,409,000","-7,144,000","-42,790,000","-17,899,000","30,398,000","8,195,000","1,922,000","11,444,000","-9,838,000","-10,306,000","-1,557,000","-16,636,000","38,214,000","7,686,000","11,988,000","-14,368,000","1,404,000","16,209,000","19,984,000","-24,481,000","-28,996,000","-10,503,000","48,908,000","-45,790,000","-17,532,000","2,451,000","24,835,000","-76,833,000","-10,057,000","30,954,000","-4,774,000","-54,330,000","29,966,000","-21,786,000","10,408,000","-36,944,000","-17,480,000","21,677,000","3,318,000","-5,219,000","8,208,000","-3,672,000","-4,697,000","-18,848,000","-5,682,000","-12,698,000","-8,946,000","707,000","-9,011,000","-2,714,000","-1,182,000","-342,000","-2,519,000","-4,261,000","-13,110,000","-6,217,000","-13,736,000","6,970,000","-2,038,000","-11,251,000","438,000","1,202,000","-3,797,000","-6,932,000","2,839,000","2,818,000","214,000","2,479,000","2,786,000","-633,000","-3,895,000","651,000","-3,196,000","-3,057,000","-14,992,000","361,000","-136,000","-500,000","-5,500,000","7,700,000","-3,700,000","-1,800,000","-2,300,000","5,700,000","2,500,000","-200,000","-3,500,000","1,000,000","-3,300,000","-3,400,000","2,000,000","-1,000,000","1,500,000","-4,000,000","1,100,000","400,000","0","-2,100,000","-4,700,000","7,400,000","500,000","-2,500,000","-700,000","-2,800,000","1,700,000","-5,900,000","-5,900,000","-1,500,000","3,800,000"
			ChangeInReceivables,"7,118,000","9,100,000","-1,999,000","-944,000","961,000","999,000","-5,617,000","-1,497,000","-1,536,000","-813,000","17,970,000","-3,350,000","-7,624,000","-5,735,000","7,249,000","-5,930,000","-8,888,000","-1,691,000","1,176,000","6,529,000","-1,916,000","13,106,000","-1,740,000","19,672,000","-12,402,000","3,481,000","6,335,000","11,011,000","-2,342,000","2,556,000","-38,906,000","7,446,000","4,921,000","5,622,000","-5,852,000","-2,132,000","4,401,000","3,968,000","8,039,000","-5,648,000","10,319,000","-2,956,000","8,904,000","-19,210,000","-6,784,000","-4,860,000","5,908,000","-4,511,000","3,662,000","-11,287,000","-3,447,000","-1,197,000","-8,601,000","2,653,000","4,411,000","2,834,000","-12,361,000","-14,298,000","-15,025,000","-14,780,000","-1,624,000","7,408,000","-15,873,000","282,000","-4,020,000","4,830,000","-6,480,000","-773,000","-10,570,000","-1,564,000","-3,743,000","3,276,000","682,000","-2,747,000","-2,629,000","-1,439,000","-963,000","-1,160,000","398,000","-1,758,000","864,000","-1,299,000","388,000","-508,000","3,109,000","818,000","-1,319,000","1,479,000","559,000","-1,164,000","371,000","-400,000","3,100,000","3,900,000","-200,000","500,000","-700,000","1,400,000","600,000","-2,100,000","-1,100,000","200,000","-2,100,000","-1,000,000","-300,000","-2,300,000","600,000","-1,500,000","-200,000","0","-700,000","-1,200,000","800,000","1,100,000","0","-700,000","-800,000","200,000","700,000","-700,000","-700,000","1,300,000","-200,000"
			ChangeInInventory,"-27,814,000","-17,672,000","-9,581,000","-3,820,000","3,259,000","-17,486,000","-1,491,000","-3,066,000","-8,056,000","-21,925,000","-20,397,000","-9,389,000","-14,391,000","-18,821,000","-24,858,000","-8,156,000","-2,766,000","-8,708,000","13,096,000","-2,874,000","-997,000","14,292,000","-11,183,000","-8,900,000","-7,686,000","-7,822,000","8,860,000","5,380,000","4,649,000","684,000","18,792,000","9,698,000","-1,606,000","-13,912,000","-18,551,000","11,592,000","31,483,000","-20,493,000","-12,918,000","-13,762,000","3,097,000","-24,722,000","-17,574,000","23,234,000","-23,575,000","-12,493,000","-19,999,000","-22,980,000","-2,251,000","-2,657,000","-3,071,000","-10,547,000","-8,024,000","-5,162,000","-1,175,000","-685,000","2,062,000","4,597,000","7,844,000","10,774,000","-405,000","-5,041,000","-1,265,000","-5,345,000","-4,355,000","-4,590,000","1,437,000","-1,063,000","-5,612,000","-3,353,000","156,000","-7,406,000","-4,898,000","-4,650,000","1,398,000","613,000","-2,543,000","-2,694,000","1,023,000","4,914,000","-1,348,000","2,722,000","1,790,000","186,000","1,599,000","1,041,000","-2,005,000","2,279,000","-11,109,000","-2,771,000","2,715,000","1,600,000","-4,800,000","1,700,000","-1,000,000","-400,000","1,500,000","1,100,000","1,300,000",,,"-700,000","0","-1,300,000","700,000","2,600,000","-300,000","-3,300,000","-1,300,000","-100,000","-400,000","600,000","-300,000","1,300,000","600,000","700,000","800,000","-1,400,000","-2,500,000","-3,800,000","-3,300,000","-1,700,000","400,000"
			ChangeInPrepaidAssets,"635,000","-509,000","-104,000","-80,000","1,328,000","-655,000","-1,435,000","-1,921,000","1,081,000","-346,000","2,423,000","1,375,000","-834,000","-2,684,000","1,008,000","1,377,000","8,126,000","-5,635,000","1,867,000","-3,195,000","3,612,000","-4,299,000","1,609,000","-2,816,000","-898,000","1,279,000","159,000","-2,055,000","160,000","-1,327,000","6,322,000","3,871,000","3,551,000","-8,109,000","-1,271,000","-14,306,000","2,930,000","-2,240,000","3,053,000","-2,481,000","-2,857,000","4,774,000",,,,,,,,,,,,,,,,,"6,850,000","-7,755,000",,,"1,273,000","-847,000","-1,361,000","336,000","941,000","-371,000","-1,604,000","882,000","-98,000","-1,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"661,000","-21,125,000","8,831,000","-8,114,000","21,069,000","-28,797,000","17,331,000","28,570,000","2,047,000","-15,051,000","-18,318,000","22,384,000","25,109,000","-6,072,000","-7,808,000","5,565,000","-39,262,000","-1,865,000","14,259,000","7,735,000","1,223,000","-11,655,000","1,476,000","-18,262,000","19,429,000","-13,574,000","22,860,000","-6,650,000","9,521,000","-16,281,000","15,196,000","-4,806,000","13,118,000","-8,082,000","-3,322,000","-5,657,000","10,094,000","-27,025,000","-15,706,000","24,342,000","14,276,000","-53,929,000","7,452,000","26,930,000","25,585,000","-36,977,000","38,186,000","5,705,000","8,997,000","-23,000,000","-7,234,000","33,421,000","19,943,000","-2,710,000","4,496,000","-5,381,000","5,162,000","-9,147,000","-5,351,000","-937,000","-3,757,000","-1,660,000","6,854,000","3,196,000","8,554,000","-918,000","1,583,000","-2,054,000","4,676,000","-2,182,000","-10,051,000","12,307,000","1,359,000","-3,854,000","1,669,000","2,028,000","-291,000","-3,078,000","1,418,000","-338,000","698,000","1,056,000","608,000","-311,000","-8,603,000","-1,208,000","-979,000","-2,851,000","-6,336,000","2,355,000","-2,681,000","-1,200,000","-2,900,000","100,000","-1,700,000","-1,600,000","-2,200,000","2,300,000","0","2,600,000","-2,400,000","3,100,000","-1,600,000","-2,300,000","1,600,000","-1,300,000","-400,000","2,400,000","2,600,000","2,300,000","300,000","100,000","-5,200,000","2,400,000","800,000","-2,200,000","700,000","-2,300,000","2,700,000","400,000","-1,900,000",,
