name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000,000",,,,"42,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"296,000,000",,,,"2,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"623,000,000","681,000,000","564,000,000","485,000,000","1,016,000,000","939,000,000",,,,"632,000,000",,,,"670,000,000",,,,"662,000,000",,,,,,,,,,"11,352,000,000","10,891,000,000","10,545,000,000","9,962,000,000","10,037,000,000","9,648,000,000","9,260,000,000","9,073,000,000","9,012,000,000","8,897,000,000","8,094,000,000","4,807,000,000","5,255,000,000","4,340,000,000","3,967,550,000","3,295,115,000","3,855,419,000","2,550,731,000","2,550,731,000","2,492,856,000","2,256,985,000","2,315,160,000","2,157,945,000","1,993,294,000","1,905,871,000","1,584,759,000","1,467,962,000","1,555,835,000","1,684,703,000","1,730,898,000","427,337,000","565,438,000","502,041,000","425,021,000","399,297,000",,"219,864,000","225,295,000","255,282,000","210,593,000","200,171,000","209,379,000","123,424,000","156,356,000","143,297,000","142,655,000","79,893,000","84,659,000","83,063,000","83,885,000","41,014,000",,,,,,,,,,,,,,,,,,
		PrepaidAssets,"491,000,000","567,000,000",,,,"363,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,000,000",,,,"169,491,000",,,,,,,,,,,,"159,870,000",,,,"70,189,000","223,126,000","74,858,000","83,635,000","64,003,000","48,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,410,000","17,795,000","17,207,000","14,934,000","12,738,000","33,078,000","33,420,000","30,755,000","29,702,000","33,256,000","32,077,000","30,554,000","155,405,000",,,"141,214,000",,,,,,,,,,,,"15,902,000",,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000",,,,"47,968,000",,,,,,,,,,,,"130,908,000",,,,,"40,870,000","55,669,000","71,857,000","67,879,000","78,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000",,,,"47,968,000",,,,,,,,,,,,"130,908,000",,,,,"40,870,000","55,669,000","71,857,000","67,879,000","78,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"0","1,570,000,000","1,414,000,000","1,171,000,000","1,188,000,000","1,116,000,000","0","0",,,,,,,,,,,,,,,,,"0","1,232,000,000","1,186,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,"76,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000",,,,"111,628,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"576,000,000","442,000,000","965,000,000","805,000,000","789,000,000","462,000,000","1,486,000,000","1,170,000,000","1,183,000,000","549,000,000","1,409,000,000","1,570,000,000","1,508,000,000","829,000,000","1,364,000,000","1,432,000,000","1,274,000,000","523,000,000","1,202,000,000","1,270,000,000","1,147,000,000","1,134,000,000","1,112,000,000","1,200,000,000","1,091,000,000","1,154,000,000","1,152,000,000","1,643,000,000","1,663,000,000","1,491,000,000","1,384,000,000","1,268,000,000","1,313,000,000","1,310,000,000","926,000,000","982,000,000","1,144,000,000","303,000,000","982,000,000","960,000,000","728,000,000","207,685,000","671,770,000","493,210,000","481,238,000","481,238,000","463,761,000","484,205,000","445,695,000","328,106,000","389,200,000","399,955,000","439,214,000","169,920,000","372,202,000","305,231,000","242,276,000","1,246,967,000","1,114,655,000","850,419,000","839,405,000","828,579,000","716,521,000","628,410,000","620,832,000","487,235,000","403,525,000","435,339,000","421,875,000","379,415,000","388,376,000","364,847,000","229,056,000","118,029,000","109,657,000","92,941,000","95,825,000","96,988,000","59,730,000","70,299,000","59,973,000","58,683,000","61,494,000","62,654,000","59,840,000","52,262,000","40,419,000","40,697,000","37,009,000","22,500,000","25,700,000","101,400,000","55,700,000","45,200,000","3,600,000","500,000"
	TotalNonCurrentAssets,"15,631,000,000","17,515,000,000","11,501,000,000","11,762,000,000","12,040,000,000","12,120,000,000","11,682,000,000","12,620,000,000","12,681,000,000","13,468,000,000","13,505,000,000","14,325,000,000","15,664,000,000","15,693,000,000","16,689,000,000","17,804,000,000","17,792,000,000","18,238,000,000","18,085,000,000","16,577,000,000","16,315,000,000","14,972,000,000","10,719,000,000","10,079,000,000","9,905,000,000","9,881,000,000","10,058,000,000","17,109,000,000","18,327,000,000","18,601,000,000","18,822,000,000","19,262,000,000","18,186,000,000","18,205,000,000","16,591,000,000","15,104,000,000","15,664,000,000","15,676,000,000","15,092,000,000","14,980,000,000","15,118,000,000","14,658,764,000","15,138,192,000","14,972,862,000","10,938,424,000","10,938,424,000","10,493,534,000","10,072,271,000","10,412,740,000","9,948,112,000","10,882,785,000","10,316,389,000","8,966,753,000","9,305,849,000","8,231,811,000","8,501,238,000","8,588,311,000","8,243,532,000","8,425,061,000","8,880,781,000","8,820,442,000","8,523,425,000","8,688,435,000","8,704,022,000","8,668,292,000","8,605,749,000","5,635,050,000","5,343,294,000","5,641,106,000","5,079,902,000","4,312,578,000","3,944,429,000","3,799,886,000","3,674,252,000","3,389,688,000","3,039,460,000","2,559,301,000","2,655,986,000","1,036,404,000","1,032,437,000","878,342,000","794,724,000","738,129,000","623,048,000","517,692,000","506,939,000","591,401,000","702,465,000","619,248,000","504,100,000","470,400,000","449,300,000","17,000,000","9,100,000","7,400,000","5,800,000"
		NetPPE,"1,762,000,000","1,525,000,000","1,563,000,000","1,626,000,000","1,798,000,000","1,867,000,000","1,800,000,000","1,900,000,000","2,007,000,000","2,138,000,000","2,150,000,000","2,243,000,000","2,278,000,000","1,597,000,000","1,580,000,000","1,576,000,000","1,548,000,000","1,597,000,000","1,546,000,000","1,538,000,000","1,496,000,000","1,516,000,000","1,526,000,000","1,502,000,000","1,497,000,000","1,554,000,000","1,535,000,000","2,781,000,000","2,947,000,000","2,902,000,000","2,825,000,000","2,685,000,000","2,686,000,000","2,760,000,000","2,763,000,000","2,697,000,000","2,575,000,000","2,491,000,000","2,393,000,000","2,238,000,000","2,109,000,000","1,986,216,000","1,859,190,000","1,727,081,000","1,523,333,000","1,523,333,000","1,466,047,000","1,429,210,000","1,346,850,000","1,314,328,000","1,293,775,000","1,254,769,000","1,197,420,000","1,198,714,000","1,215,469,000","1,124,527,000","1,135,765,000","1,120,452,000","1,059,607,000","1,032,673,000","1,035,714,000","998,196,000","999,214,000","942,437,000","860,493,000","801,602,000","762,413,000","745,257,000","693,460,000","709,773,000","682,022,000","639,140,000","628,086,000","601,785,000","534,624,000","403,295,000","241,800,000","218,028,000","164,990,000","187,055,000","142,387,000","142,349,000","142,845,000","141,747,000","133,279,000","125,161,000","122,054,000","123,463,000","125,314,000","111,800,000","82,100,000","72,300,000","16,200,000","7,800,000","5,700,000","3,600,000"
			GrossPPE,"1,762,000,000","6,388,000,000","1,563,000,000","1,626,000,000","1,798,000,000","6,716,000,000","1,800,000,000","1,900,000,000","2,007,000,000","7,097,000,000","2,150,000,000","2,243,000,000","2,278,000,000","6,344,000,000",,,,"6,007,000,000",,,,"5,484,000,000",,,,"5,078,000,000",,,,"8,246,000,000",,,,"7,120,000,000",,,,"5,957,000,000",,,,"4,876,782,000",,,,"3,962,781,000",,,,"3,316,333,000",,,,"2,812,009,000","2,526,923,000","2,435,981,000","2,447,219,000","2,431,906,000","2,007,501,000","1,980,567,000","1,983,608,000","1,946,090,000","1,653,830,000","1,597,053,000","1,515,109,000","1,456,218,000","1,188,986,000","1,171,830,000","1,120,033,000","1,136,346,000","1,059,540,000","970,305,000","918,824,000","871,433,000","774,109,000","606,683,000","423,900,000","379,789,000","313,289,000","334,295,000","264,069,000","264,031,000","211,862,000","210,764,000","202,296,000","194,178,000","180,449,000","172,491,000","165,408,000","144,000,000","105,300,000","90,700,000","19,200,000","9,600,000","6,700,000","4,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,
				LandAndImprovements,,"779,000,000",,,,"744,000,000",,,,"740,000,000",,,,"713,000,000",,,,"620,000,000",,,,"619,000,000",,,,"591,000,000",,,,"943,000,000",,,,"931,000,000",,,,"807,000,000",,,,"783,891,000",,,,"688,282,000",,,,"431,456,000",,,,"430,495,000",,,,"399,948,000",,,,"355,222,000",,,,"342,689,000",,,,"278,709,000","278,772,000","278,772,000","293,238,000","293,238,000","292,530,000","167,355,000","41,913,000","31,926,000","35,722,000","68,781,000",,"60,725,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,822,000",,,,"197,835,000",,,,"121,306,000",,,,"99,623,000","76,513,000","66,126,000","62,487,000","49,645,000","32,015,000","27,795,000","22,455,000","18,916,000","14,258,000",,,"12,348,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"4,887,000,000",,,,"4,966,000,000",,,,"5,204,000,000",,,,"5,102,000,000",,,,"4,778,000,000",,,,"4,371,000,000",,,,"4,051,000,000",,,,"6,423,000,000",,,,"5,469,000,000",,,,"4,390,000,000",,,,"3,518,645,000",,,,"2,845,324,000",,,,"2,290,165,000",,,,"2,103,115,000",,,,"1,794,136,000",,,,"1,393,033,000",,,,"992,223,000",,,,"758,014,000","704,255,000","625,407,000","563,099,000","528,550,000","449,564,000","411,533,000","359,532,000","328,947,000","263,309,000","214,478,000",,"190,958,000",,,,,,,,,,,,,,
				OtherProperties,"1,762,000,000","289,000,000","1,563,000,000","1,626,000,000","1,798,000,000","509,000,000","1,800,000,000","1,900,000,000","2,007,000,000","628,000,000","2,150,000,000","2,243,000,000","2,278,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,036,000",,,,,,,,,,,,,,,,
				ConstructionInProgress,,"77,000,000",,,,"154,000,000",,,,"104,000,000",,,,"130,000,000",,,,"239,000,000",,,,"160,000,000",,,,"131,000,000",,,,"331,000,000",,,,"208,000,000",,,,"347,000,000",,,,"235,745,000",,,,"140,263,000",,,,"331,556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"356,000,000",,,,"343,000,000",,,,"421,000,000",,,,"399,000,000",,,,"370,000,000",,,,"334,000,000",,,,"305,000,000",,,,"549,000,000",,,,"512,000,000",,,,"413,000,000",,,,"338,501,000",,,,"288,912,000",,,,"263,156,000",,,,"278,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-4,863,000,000",,,,"-4,849,000,000",,,,"-4,959,000,000",,,,"-4,747,000,000",,,,"-4,410,000,000",,,,"-3,968,000,000",,,,"-3,524,000,000",,,,"-5,344,000,000",,,,"-4,360,000,000",,,,"-3,466,000,000",,,,"-2,890,566,000",,,,"-2,439,448,000",,,,"-2,002,005,000",,,,"-1,613,295,000","-1,311,454,000","-1,311,454,000","-1,311,454,000","-1,311,454,000","-947,894,000","-947,894,000","-947,894,000","-947,894,000","-654,616,000","-654,616,000","-654,616,000","-654,616,000","-426,573,000","-426,573,000","-426,573,000","-426,573,000","-377,518,000","-331,165,000","-290,738,000","-269,648,000","-239,485,000","-203,388,000","-182,100,000","-161,761,000","-148,299,000","-147,240,000","-121,682,000","-121,682,000","-69,017,000","-69,017,000","-69,017,000","-69,017,000","-58,395,000","-49,028,000","-40,094,000","-32,200,000","-23,200,000","-18,400,000","-3,000,000","-1,800,000","-1,000,000","-500,000"
		GoodwillAndOtherIntangibleAssets,"4,141,000,000","4,186,000,000","4,141,000,000","4,215,000,000","4,596,000,000","4,687,000,000","4,556,000,000","4,966,000,000","4,900,000,000","5,220,000,000","5,176,000,000","5,279,000,000","5,316,000,000","5,252,000,000","5,276,000,000","5,322,000,000","4,868,000,000","4,842,000,000","4,747,000,000","4,757,000,000","4,734,000,000","4,603,000,000","4,844,000,000","4,561,000,000","4,601,000,000","4,541,000,000","4,532,000,000","8,185,000,000","9,446,000,000","9,658,000,000","9,862,000,000","10,081,000,000","10,062,000,000","10,208,000,000","9,429,000,000","9,320,000,000","9,478,000,000","9,665,000,000","9,726,000,000","9,689,000,000","9,756,000,000","9,771,369,000","9,794,633,000","9,707,537,000","6,733,874,000","6,733,874,000","6,708,014,000","6,532,076,000","6,833,309,000","6,910,898,000","8,925,866,000","8,750,451,000","7,440,580,000","7,761,532,000","6,639,743,000","7,077,400,000","7,160,201,000","6,853,191,000","6,822,881,000","7,598,505,000","7,520,996,000","7,227,255,000","7,127,275,000","7,113,987,000","6,987,063,000","6,943,359,000","4,020,140,000","3,507,335,000","3,481,041,000","3,072,703,000","2,622,766,000","2,109,304,000","1,981,847,000","1,993,368,000","1,914,698,000","1,744,907,000","1,738,609,000","1,735,489,000","259,438,000","263,980,000","232,198,000","198,639,000","212,929,000","213,415,000","111,546,000","23,299,000","14,581,000","12,560,000","11,187,000","8,800,000","9,300,000","7,100,000","800,000","1,300,000","1,700,000","2,200,000"
