name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
			OtherReceivables,"42,379,000","35,802,000","38,099,000","43,583,000","40,789,000","37,785,000","36,977,000","35,941,000","35,557,000","33,450,000","37,451,000","39,275,000","40,432,000","37,227,000","36,847,000","38,832,000","35,426,000","31,187,000","34,688,000","37,353,000","40,191,000","30,828,000","33,934,000","34,518,000","39,236,000","41,110,000","46,795,000","47,216,000","44,281,000","42,439,000","39,513,000","39,592,000","39,541,000","38,365,000","41,347,000","43,367,000","34,766,000","33,859,000","28,847,000","28,683,000","27,791,000","30,981,000","36,205,000","37,617,000","33,518,000",,,,,,,,,,"1,138,000",,"954,000","2,128,000",,,,,,,,"5,032,000","6,911,000","14,223,000","13,879,000","14,030,000","19,412,000","18,109,000","18,762,000","18,042,000","25,498,000","27,093,000","25,555,000","29,459,000","11,485,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"18,135,000","12,844,000","7,478,000","10,086,000","13,204,000","8,691,000","11,445,000","9,398,000","15,085,000","14,095,000","16,116,000","15,828,000","22,244,000","19,758,000","19,675,000","18,654,000","19,982,000","17,752,000","18,224,000","10,500,000","13,852,000","9,240,000","2,519,000","13,038,000","16,826,000","13,109,000","11,791,000","10,605,000","12,755,000","11,063,000","10,387,000","8,828,000","10,657,000","10,494,000","9,166,000","9,124,000","8,927,000","9,496,000","8,994,000","10,508,000","9,565,000","10,044,000","7,093,000","7,238,000","5,336,000","5,401,000","5,971,000","7,673,000","9,134,000","8,780,000","9,260,000","9,334,000","8,355,000","10,702,000","7,685,000","6,123,000",,"5,005,000","4,078,000","3,815,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"18,135,000","12,844,000","7,478,000","10,086,000","13,204,000","8,691,000","11,445,000","9,398,000","15,085,000","14,095,000","16,116,000","15,828,000","22,244,000","19,758,000","19,675,000","18,654,000","19,982,000","17,752,000","18,224,000","10,500,000","13,852,000","9,240,000","2,519,000","13,038,000","16,826,000","13,109,000","11,791,000","10,605,000","12,755,000","11,063,000","10,387,000","8,828,000","10,657,000","10,494,000","9,166,000","9,124,000","8,927,000","9,496,000","8,994,000","10,508,000","9,565,000","10,044,000","7,093,000","7,238,000","5,336,000","5,401,000","5,971,000","7,673,000","9,134,000","8,780,000","9,260,000","9,334,000","8,355,000","10,702,000","7,685,000","6,123,000",,"5,005,000","4,078,000","3,815,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"209,821,000","227,994,000","212,029,000","190,870,000","147,625,000","191,473,000","159,657,000","183,696,000","165,326,000","204,620,000","151,227,000","128,901,000","120,294,000","156,913,000","38,706,000","38,185,000","32,388,000","28,349,000","35,034,000","37,633,000","29,270,000","31,751,000","33,320,000","32,826,000","28,944,000","35,153,000","31,148,000","29,896,000","28,412,000","28,470,000","30,514,000","35,105,000","29,461,000","28,762,000","27,891,000","22,476,000","17,855,000","17,099,000","18,095,000","20,139,000","17,400,000","16,224,000","18,532,000","21,515,000","21,228,000","17,241,000","19,563,000","13,188,000","12,103,000","5,112,000","5,705,000","5,898,000","16,671,000","4,468,000","5,452,000","6,217,000","7,269,000","6,399,000","7,784,000","5,700,000","5,743,000","5,636,000","5,899,000","6,471,000","6,749,000","17,145,000","309,283,000","14,190,000","12,914,000","15,787,000","11,805,000","12,000,000","10,357,000","46,773,000","50,109,000","10,942,000","10,647,000","10,568,000","11,767,000","37,415,000","8,273,000","15,941,000","6,761,000","7,802,000","8,576,000","12,013,000","7,224,000","6,398,000","5,720,000","5,700,000","5,900,000","4,500,000","4,700,000","4,100,000","3,600,000","4,300,000","3,400,000","3,100,000","3,300,000","3,300,000","2,900,000","2,700,000","1,800,000","3,100,000"
	TotalNonCurrentAssets,"616,559,000","638,950,000","643,039,000","613,740,000","631,473,000","633,655,000","634,630,000","626,614,000","626,153,000","613,948,000","599,692,000","607,089,000","596,319,000","514,795,000","418,271,000","412,986,000","413,214,000","350,268,000","335,706,000","333,451,000","331,884,000","331,941,000","329,104,000","337,732,000","349,046,000","359,007,000","366,695,000","376,542,000","371,648,000","381,595,000","387,550,000","395,810,000","392,642,000","393,605,000","391,973,000","388,211,000","387,985,000","406,006,000","404,981,000","390,077,000","397,590,000","404,937,000","406,916,000","420,242,000","421,046,000","438,204,000","211,752,000","216,554,000","220,993,000","222,335,000","213,790,000","211,980,000","206,846,000","197,286,000","185,134,000","182,785,000","145,845,000","150,202,000","154,885,000","100,332,000","104,133,000","107,868,000","108,961,000","110,744,000","115,398,000","102,938,000","122,160,000","358,368,000","367,634,000","375,720,000","385,950,000","394,169,000","404,789,000","414,738,000","402,175,000","406,936,000","412,675,000","427,081,000","443,874,000","430,348,000","429,788,000","169,547,000","168,949,000","154,110,000","143,695,000","143,135,000","145,503,000","144,182,000","145,278,000","144,800,000","146,100,000","151,000,000","155,500,000","163,300,000","120,000,000","111,500,000","110,500,000","107,700,000","173,200,000","66,800,000","65,900,000","66,400,000","67,400,000","70,200,000"
		NetPPE,"142,653,000","159,614,000","172,826,000","182,142,000","188,117,000","192,515,000","198,925,000","201,993,000","187,763,000","179,276,000","177,179,000","178,382,000","164,158,000","81,813,000","78,265,000","75,040,000","59,553,000","44,651,000","37,822,000","36,343,000","36,418,000","33,116,000","30,618,000","32,748,000","34,290,000","35,992,000","34,840,000","36,962,000","36,991,000","38,326,000","36,762,000","35,711,000","33,681,000","35,061,000","34,674,000","35,173,000","37,211,000","39,429,000","38,243,000","37,741,000","37,292,000","41,154,000","46,098,000","51,046,000","49,428,000","52,257,000","46,787,000","50,417,000","53,252,000","56,799,000","56,731,000","56,593,000","50,622,000","42,594,000","45,066,000","40,571,000","32,970,000","32,656,000","28,343,000","26,198,000","25,102,000","23,680,000","19,014,000","19,941,000","21,307,000","21,143,000","21,010,000","33,124,000","34,425,000","34,476,000","33,004,000","33,827,000","36,051,000","38,218,000","39,798,000","40,868,000","44,054,000","46,442,000","48,544,000","49,479,000","50,789,000","42,912,000","39,736,000","39,145,000","39,881,000","36,630,000","35,908,000","32,270,000","30,130,000","26,500,000","23,500,000","24,100,000","24,600,000","24,700,000","23,100,000","20,000,000","18,800,000","17,200,000","15,900,000","15,800,000","14,100,000","13,100,000","10,000,000","10,300,000"
			GrossPPE,"257,046,000","270,858,000","283,688,000","299,255,000","298,914,000","297,588,000","299,586,000","302,876,000","285,463,000","277,305,000","273,699,000","280,400,000","262,280,000","175,091,000","186,531,000","183,582,000","168,627,000","167,777,000","166,491,000","165,818,000","162,648,000","155,982,000","151,431,000","151,194,000","150,328,000","148,274,000","174,395,000","181,448,000","177,460,000","176,391,000","172,245,000","171,056,000","165,709,000","164,583,000","166,694,000","165,163,000","162,488,000","160,072,000","158,402,000","162,770,000","157,409,000","157,279,000","155,977,000","155,902,000","148,416,000","146,493,000","143,909,000","149,562,000","146,719,000","144,994,000","141,237,000","138,336,000","133,778,000","123,448,000","124,630,000","117,454,000","102,535,000","102,221,000","98,458,000","93,215,000","91,520,000","90,336,000","86,838,000","85,173,000","84,887,000","82,476,000","98,407,000","126,975,000","124,861,000","121,544,000","122,212,000","127,961,000","127,763,000","127,747,000","126,417,000","123,035,000","121,655,000","120,465,000","117,806,000","114,125,000","110,993,000","99,377,000","92,354,000","88,177,000","85,456,000","79,087,000","75,240,000","69,138,000","64,294,000","58,400,000","52,900,000","52,600,000","50,600,000","48,500,000","45,000,000","39,900,000","36,900,000","33,500,000","29,300,000","31,500,000","27,100,000","23,800,000","19,500,000","18,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,733,000",,,,"15,908,000",,,,"6,613,000",,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,927,000",,,,"11,000,000",,,,"8,217,000",,,,"8,027,000",,,,"18,730,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"91,058,000",,,,"94,293,000",,,,"96,816,000",,,,"94,076,000",,,,"96,144,000",,,,"83,759,000",,,,"79,554,000",,,,"104,280,000",,,,"100,031,000",,,,"86,914,000",,,,"137,576,000",,,,"129,665,000",,,,"130,676,000",,,,"109,076,000",,,,"89,678,000",,,,"80,305,000",,,,"73,836,000",,,,"101,654,000",,,,"110,339,000",,,,"102,887,000",,,,"90,198,000",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"257,046,000","154,617,000","283,688,000","299,255,000","298,914,000","177,853,000","299,586,000","302,876,000","285,463,000","154,711,000","273,699,000","280,400,000","262,280,000","58,521,000",,,,"56,170,000",,,,"57,210,000",,,,"53,494,000",,,,"55,501,000",,,,"48,759,000",,,,"58,684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,000",,,,"0",,,,"59,000",,,,"2,388,000",,,,"588,000",,,,"18,000",,,,"445,000",,,,"1,543,000",,,,"1,814,000",,,,"613,000",,,,"1,160,000",,,,"675,000",,,,"1,670,000",,,,"2,566,000",,,,,,,,,,,,,,,,,,,,,,
				Leases,,"25,183,000",,,,"25,442,000",,,,"25,778,000",,,,"22,494,000",,,,"15,463,000",,,,"15,013,000",,,,"15,226,000",,,,"16,566,000",,,,"15,793,000",,,,"14,415,000",,,,"17,315,000",,,,"16,240,000",,,,"14,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-114,393,000","-111,244,000","-110,862,000","-117,113,000","-110,797,000","-105,073,000","-100,661,000","-100,883,000","-97,700,000","-98,029,000","-96,520,000","-102,018,000","-98,122,000","-93,278,000","-108,266,000","-108,542,000","-109,074,000","-123,126,000","-128,669,000","-129,475,000","-126,230,000","-122,866,000","-120,813,000","-118,446,000","-116,038,000","-112,282,000","-139,555,000","-144,486,000","-140,469,000","-138,065,000","-135,483,000","-135,345,000","-132,028,000","-129,522,000","-132,020,000","-129,990,000","-125,277,000","-120,643,000","-120,159,000","-125,029,000","-120,117,000","-116,125,000","-109,879,000","-104,856,000","-98,988,000","-94,236,000","-97,122,000","-99,145,000","-93,467,000","-88,195,000","-84,506,000","-81,743,000","-83,156,000","-80,854,000","-79,564,000","-76,883,000","-69,565,000","-69,565,000","-70,115,000","-67,017,000","-66,418,000","-66,656,000","-67,824,000","-65,232,000","-63,580,000","-61,333,000","-77,397,000","-93,851,000","-90,436,000","-87,068,000","-89,208,000","-94,134,000","-91,712,000","-89,529,000","-86,619,000","-82,167,000","-77,601,000","-74,023,000","-69,262,000","-64,646,000","-60,204,000","-56,465,000","-52,618,000","-49,032,000","-45,575,000","-42,457,000","-39,332,000","-36,868,000","-34,164,000","-31,900,000","-29,400,000","-28,500,000","-26,000,000","-23,800,000","-21,900,000","-19,900,000","-18,100,000","-16,300,000","-13,400,000","-15,700,000","-13,000,000","-10,700,000","-9,500,000","-8,100,000"
		GoodwillAndOtherIntangibleAssets,"402,748,000","408,294,000","396,974,000","351,656,000","345,123,000","346,787,000","390,668,000","386,252,000","348,807,000","346,795,000","341,941,000","390,166,000","356,700,000","357,672,000","282,513,000","283,104,000","293,497,000","280,612,000","273,834,000","273,613,000","270,767,000","272,196,000","272,947,000","279,047,000","287,640,000","294,557,000","302,529,000","310,986,000","305,781,000","316,904,000","321,358,000","332,658,000","329,713,000","332,355,000","333,521,000","334,049,000","332,028,000","346,482,000","351,307,000","336,671,000","344,666,000","348,382,000","344,059,000","343,323,000","343,389,000","356,610,000","155,051,000","157,820,000","159,109,000","160,616,000","151,657,000","149,313,000","150,530,000","148,050,000","132,495,000","133,142,000","98,585,000","100,920,000","104,103,000","55,242,000","56,441,000","57,977,000","58,134,000","53,981,000","58,071,000","42,284,000","58,735,000","265,777,000","288,567,000","268,543,000","270,202,000","270,550,000","274,767,000","276,657,000","277,733,000","279,133,000","276,506,000","283,870,000","224,632,000","285,022,000","207,180,000","13,461,000","81,343,000","67,722,000","53,072,000","54,262,000","55,452,000","55,556,000","2,462,000","58,000,000","59,400,000","62,500,000","74,600,000","67,400,000","70,200,000","72,700,000","75,200,000","78,600,000","27,000,000","29,800,000","32,500,000","35,500,000","37,900,000","40,600,000"
			Goodwill,"319,034,000","321,330,000","313,246,000","274,843,000","273,265,000","272,322,000","266,636,000","262,774,000","262,833,000","259,164,000","253,050,000","256,890,000","258,512,000","255,816,000","210,697,000","210,605,000","222,915,000","210,080,000","210,023,000","206,634,000","202,750,000","201,094,000","206,887,000","209,662,000","216,911,000","219,724,000","222,086,000","226,040,000","219,666,000","225,269,000","230,798,000","236,788,000","234,362,000","233,599,000","231,235,000","227,546,000","226,309,000","233,365,000","233,803,000","219,933,000","222,124,000","220,013,000","208,987,000","200,443,000","199,253,000","209,164,000","108,507,000","108,022,000","107,537,000","107,052,000","104,803,000","104,899,000","105,297,000","103,971,000","91,965,000","91,595,000","61,094,000","60,745,000","59,891,000","14,150,000","14,150,000","14,228,000","14,228,000","9,228,000","10,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
