name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
			InventoriesAdjustmentsAllowances,"-162,780,000","-162,780,000","-109,588,000","-109,588,000","-109,588,000","-109,588,000","-156,495,000","-156,495,000","-156,495,000","-156,495,000","-125,883,000","-125,883,000","-125,883,000","-125,883,000","-82,823,000","-82,823,000","-82,823,000","-82,823,000","-68,419,000","-68,419,000","-68,419,000","-68,419,000","-91,326,000","-91,326,000","-91,326,000","-91,326,000","-103,021,000","-103,021,000","-103,021,000","-103,360,000","-96,580,000","-96,580,000","-96,580,000","-96,580,000","-102,891,000","-102,891,000","-102,891,000","-102,891,000","-95,937,000","-95,937,000","-95,937,000","-95,823,000","-68,949,000","-68,949,000","-68,949,000","-68,949,000","-78,904,000","-78,904,000","-78,904,000","-78,904,000",,"-58,698,000","-56,935,000","-58,144,000","-54,421,000","-52,675,000","-50,559,000","-50,275,000","-39,197,000","-38,584,000","-36,961,000","-36,208,000","-31,178,000","-29,832,000","-30,125,000","-32,866,000","-14,705,000","-12,061,000","-14,373,000","-12,947,000","-6,551,000","-5,485,000","-4,007,000","-3,101,000","2,761,000","1,819,000","2,128,000","4,685,000","6,501,000","7,264,000","7,792,000","7,025,000","7,713,000","6,598,000","7,014,000",,,,,,,,,,,,,,,,,
		PrepaidAssets,"150,646,000","154,241,000","114,945,000","88,818,000","102,382,000","92,643,000","84,715,000","85,918,000","68,993,000","64,993,000","61,310,000","59,245,000","70,622,000","71,177,000","67,492,000","63,361,000","72,127,000","62,462,000","62,463,000","68,026,000","48,356,000","46,328,000","51,100,000","45,602,000","48,239,000","36,134,000","51,782,000","58,285,000","58,855,000","75,744,000","56,928,000","61,374,000","63,358,000","73,374,000","65,148,000","63,600,000","64,982,000","70,261,000","51,628,000","53,484,000","43,499,000","42,565,000","45,234,000","54,463,000","47,482,000","36,290,000","15,305,000","17,167,000","33,748,000","24,685,000","23,963,000","28,531,000","29,051,000","31,093,000","28,417,000",,"29,525,000","27,670,000","27,341,000","32,827,000","37,094,000","41,995,000","20,676,000","28,705,000","25,147,000","27,244,000","22,640,000","42,521,000","48,477,000","53,776,000","33,862,000","44,491,000","50,258,000","53,731,000","11,125,000","14,082,000","16,448,000","13,988,000","13,512,000","12,699,000","12,253,000","12,053,000","19,397,000","17,639,000","18,131,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"150,600,000","154,300,000","114,900,000","88,800,000","102,400,000","92,600,000","84,700,000","85,900,000","69,000,000","65,000,000","61,300,000","59,200,000","70,600,000","63,900,000","67,500,000","63,400,000","72,100,000","62,500,000","62,500,000","68,000,000","48,400,000",,"51,100,000","45,600,000","48,200,000","36,100,000","51,800,000","58,300,000","58,900,000","75,700,000","56,900,000","61,400,000","63,400,000","73,400,000","65,100,000","63,600,000","65,000,000","70,300,000","51,600,000","53,500,000","43,500,000",,"45,200,000","54,500,000","47,500,000",,"15,300,000","17,200,000","33,700,000",,,,,,,"30,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,874,000","8,941,000","8,342,000","9,723,000","8,800,000","8,500,000","8,700,000","9,600,000","9,800,000","9,100,000","9,300,000","10,600,000","10,000,000","8,500,000","10,400,000","11,000,000","7,400,000"
	TotalNonCurrentAssets,"5,428,639,000","5,474,997,000","5,366,466,000","4,671,063,000","4,622,234,000","4,712,393,000","4,630,488,000","4,545,333,000","3,546,193,000","3,524,251,000","3,440,708,000","3,451,367,000","3,429,737,000","3,289,160,000","3,345,654,000","3,332,852,000","3,383,950,000","3,353,527,000","3,352,750,000","3,325,214,000","2,206,507,000","2,187,212,000","2,203,161,000","2,186,756,000","2,177,708,000","2,147,421,000","2,154,563,000","2,144,713,000","2,102,390,000","2,146,092,000","2,222,721,000","2,249,684,000","2,242,898,000","2,238,634,000","1,871,290,000","1,862,726,000","1,880,987,000","1,915,056,000","1,908,614,000","1,648,649,000","1,669,728,000","1,645,364,000","1,673,945,000","1,651,764,000","1,639,467,000","1,311,523,000","1,264,295,000","1,243,949,000","1,277,297,000","1,300,128,000","1,308,490,000","1,285,961,000","1,279,960,000","1,310,265,000","1,350,947,000","1,389,636,000","1,376,579,000","1,368,820,000","1,346,132,000","1,332,287,000","1,314,199,000","1,290,627,000","1,248,756,000","1,241,699,000","1,008,360,000","1,010,079,000","1,011,621,000","1,014,737,000","1,035,956,000","1,041,229,000","1,052,327,000","1,067,068,000","1,070,895,000","1,075,786,000","1,081,492,000","1,093,667,000","1,083,040,000","904,626,000","898,114,000","893,709,000","873,426,000","874,228,000","878,372,000","899,964,000","900,082,000","903,833,000","784,534,000","796,055,000","794,659,000","796,400,000","798,000,000","823,300,000","825,200,000","825,300,000","809,600,000","769,300,000","658,900,000","651,100,000","649,100,000","655,600,000","619,100,000","607,700,000"
		NetPPE,"1,979,681,000","1,993,877,000","1,963,349,000","1,832,885,000","1,811,593,000","1,840,758,000","1,785,787,000","1,729,481,000","1,553,867,000","1,570,331,000","1,522,541,000","1,523,850,000","1,511,718,000","1,517,510,000","1,502,231,000","1,480,390,000","1,502,880,000","1,489,872,000","1,472,321,000","1,452,569,000","1,166,609,000","1,156,952,000","1,171,240,000","1,165,141,000","1,152,975,000","1,125,433,000","1,099,873,000","1,082,712,000","1,049,730,000","1,063,631,000","1,080,226,000","1,103,030,000","1,102,000,000","1,118,443,000","1,052,382,000","1,051,675,000","1,070,814,000","1,098,809,000","1,092,610,000","1,036,819,000","1,066,750,000","1,064,708,000","1,071,367,000","1,085,390,000","1,081,916,000","849,720,000","847,577,000","842,879,000","865,967,000","882,310,000","889,610,000","877,004,000","879,456,000","902,230,000","920,747,000","940,280,000","937,293,000","939,627,000","926,462,000","913,271,000","904,877,000","894,647,000","874,003,000","865,641,000","753,221,000","758,135,000","763,241,000","776,143,000","785,642,000","792,936,000","792,903,000","802,671,000","811,891,000","817,850,000","809,113,000","818,264,000","830,356,000","705,746,000","688,008,000","683,496,000","678,012,000","677,542,000","677,305,000","710,580,000","705,778,000","709,513,000","641,222,000","642,015,000","640,041,000","645,500,000","651,300,000","671,900,000","669,300,000","671,500,000","663,300,000","646,700,000","537,700,000","531,800,000","522,500,000","525,800,000","496,200,000","499,800,000"
			GrossPPE,,"4,469,284,000",,,,"4,186,248,000","1,785,787,000","1,729,481,000","1,553,867,000","3,747,494,000","1,522,541,000","1,523,850,000","1,511,718,000","3,612,750,000",,,,"3,487,786,000",,,,"3,037,361,000",,,,"2,977,273,000",,,,"2,840,021,000",,,,"2,815,137,000",,,,"2,731,994,000",,,,"2,569,878,000",,,,"2,256,551,000",,,,"2,186,520,000",,,,"2,104,270,000","2,032,175,000","2,051,708,000","2,048,721,000","2,051,055,000","1,940,516,000","1,927,325,000","1,918,931,000","1,908,701,000","1,800,282,000","1,791,920,000","1,679,500,000","1,684,414,000","1,596,641,000","1,609,543,000","1,619,042,000","1,626,336,000","1,523,173,000","1,532,941,000","1,542,161,000","1,548,120,000","1,448,052,000","1,457,203,000","1,469,295,000","1,344,685,000","1,258,861,000","1,254,349,000","1,248,865,000","1,248,395,000","1,199,879,000","1,233,154,000","1,228,352,000","1,232,087,000","1,103,722,000","1,104,515,000","1,102,541,000","1,108,000,000","1,031,100,000","1,051,700,000","1,049,100,000","1,051,300,000","974,900,000","958,300,000","849,300,000","843,400,000","780,100,000","783,400,000","753,800,000","757,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"84,287,000",,,,"89,304,000",,,,"77,233,000",,,,"73,084,000",,,,"74,268,000",,,,"48,468,000",,,,"49,049,000",,,,"53,652,000",,,,"60,783,000",,,,"60,287,000",,,,"58,322,000",,,,"11,065,000",,,,"11,357,000",,,,"11,116,000",,,,"11,246,000",,,,"13,494,000",,,,"8,635,000",,,,"8,984,000",,,,"10,060,000",,,,"7,943,000",,,,"7,869,000",,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"610,528,000",,,,"559,773,000",,,,"493,035,000",,,,"467,067,000",,,,"445,178,000",,,,"365,406,000",,,,"322,264,000",,,,"320,833,000",,,,"328,324,000",,,,"326,405,000",,,,"284,249,000",,,,"241,498,000",,,,"229,155,000",,,,"221,675,000",,,,"212,191,000",,,,"198,668,000",,,,"170,233,000",,,,"166,443,000",,,,"168,236,000",,,,"135,499,000",,,,"128,815,000",,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"3,577,712,000",,,,"3,337,536,000",,,,"3,009,591,000",,,,"2,912,841,000",,,,"2,833,214,000",,,,"2,505,459,000",,,,"2,409,820,000",,,,"2,386,245,000",,,,"2,372,648,000",,,,"2,281,694,000",,,,"2,146,010,000",,,,"1,940,579,000",,,,"1,906,596,000",,,,"1,823,963,000",,,,"1,739,609,000",,,,"1,624,479,000",,,,"1,457,962,000",,,,"1,395,481,000",,,,"1,309,756,000",,,,"1,120,617,000",,,,"1,055,207,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,"1,785,787,000","1,729,481,000","1,553,867,000",,"1,522,541,000","1,523,850,000","1,511,718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"196,757,000",,,,"199,635,000",,,,"167,635,000",,,,"159,758,000",,,,"135,126,000",,,,"118,028,000",,,,"196,140,000",,,,"79,291,000",,,,"53,382,000",,,,"63,608,000",,,,"81,297,000",,,,"63,409,000",,,,"39,412,000",,,,"47,516,000",,,,"88,009,000",,,,"72,060,000",,,,"47,584,000",,,,"55,428,000",,,,"60,068,000",,,,"80,626,000",,,,"56,504,000",,,,,,,,,,,,,,,,,,,,
