name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,12/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			ReceivablesAdjustmentsAllowances,,"-2,441,000",,,,"-1,696,000","-502,000",,"-432,000","-3,364,000",,,,"-1,331,000",,,,"-605,000",,,,"-432,000",,,,"-376,000",,,,"-1,179,000",,,,"-1,132,000",,,,"-1,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,542,000","4,003,000","2,754,000",,,,,,,,,,,,,"1,023,000","440,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,800,000","1,800,000",,,,,,,,,,,,,"9,400,000","11,200,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"50,071,000","44,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12,091,000","12,006,000","11,935,000","11,905,000","13,143,000","14,591,000","14,550,000","14,550,000","12,481,000","12,742,000","12,742,000","12,742,000","13,118,000","13,253,000","13,253,000","13,253,000","10,569,000","10,544,000","10,544,000","10,544,000","10,608,000","10,186,000","10,186,000","10,186,000","10,146,000","10,621,000","10,621,000","10,621,000","10,263,000","10,110,000","10,110,000","10,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12,091,000","12,006,000","11,935,000","11,905,000","13,143,000","14,591,000","14,550,000","14,550,000","12,481,000","12,742,000","12,742,000","12,742,000","13,118,000","13,253,000","13,253,000","13,253,000","10,569,000","10,544,000","10,544,000","10,544,000","10,608,000","10,186,000","10,186,000","10,186,000","10,146,000","10,621,000","10,621,000","10,621,000","10,263,000","10,110,000","10,110,000","10,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"887,000","26,579,000","12,516,000","14,548,000","28,882,000","7,376,000","10,007,000","10,832,000","12,811,000","7,440,000","10,681,000","8,379,000","8,847,000","5,684,000","7,565,000","7,882,000","8,513,000","5,279,000","8,286,000","7,275,000","8,202,000","5,383,000","6,778,000","6,368,000","7,942,000","5,850,000","7,973,000","6,784,000","6,880,000","2,683,000","5,551,000","6,495,000","6,283,000","2,572,000","4,269,000","5,097,000","4,396,000","64,647,000","56,845,000","57,208,000","46,765,000","51,807,000","57,407,000","38,422,000","33,018,000","39,760,000","32,258,000","3,155,000","3,308,000","1,519,000","2,880,000","4,153,000","3,731,000","2,587,000","2,656,000","4,840,000","7,451,000","12,204,000","30,800,000","6,600,000","6,800,000","6,400,000","6,200,000","6,300,000","6,500,000","5,900,000","6,000,000","23,000,000","17,600,000","16,100,000","18,800,000","6,500,000","6,400,000","21,100,000","4,800,000","6,200,000","14,500,000","2,200,000","2,200,000","100,000","1,600,000","4,900,000","3,800,000","6,400,000","100,000","1,900,000","2,600,000","7,900,000","4,800,000","4,200,000","4,700,000","5,500,000","5,700,000","6,900,000","7,000,000","2,700,000","2,900,000"
	TotalNonCurrentAssets,"489,984,000","372,702,000","363,192,000","359,504,000","353,880,000","359,175,000","360,149,000","355,170,000","364,444,000","368,687,000","348,598,000","293,316,000","289,462,000","273,121,000","274,656,000","232,072,000","228,054,000","224,052,000","227,163,000","231,695,000","218,000,000","215,904,000","213,657,000","217,717,000","214,558,000","221,558,000","224,555,000","225,891,000","213,798,000","206,585,000","211,978,000","210,799,000","208,298,000","201,473,000","199,160,000","196,232,000","193,808,000","187,948,000","190,163,000","186,319,000","179,909,000","176,617,000","174,008,000","170,342,000","162,180,000","156,225,000","149,456,000","148,201,000","145,429,000","148,069,000","142,396,000","140,551,000","136,577,000","136,653,000","131,090,000","128,563,000","124,293,000","118,904,000","17,887,000","17,200,000","17,400,000","16,700,000","17,200,000","16,600,000","18,100,000","18,500,000","17,400,000","24,800,000","26,100,000","28,100,000","27,900,000","28,300,000","28,200,000","27,500,000","28,900,000","27,400,000","27,100,000","27,400,000","17,200,000","16,100,000","16,100,000","13,800,000","13,700,000","13,900,000","12,400,000","10,600,000","10,000,000","9,100,000","9,100,000","4,900,000","3,300,000","2,800,000","2,800,000","3,000,000","3,100,000","4,100,000","4,700,000","6,600,000"
		NetPPE,"239,407,000","217,063,000","206,310,000","207,431,000","202,820,000","207,405,000","208,534,000","206,266,000","208,377,000","208,302,000","201,400,000","183,102,000","178,831,000","161,892,000","161,925,000","155,571,000","151,570,000","148,084,000","150,248,000","155,553,000","156,458,000","154,891,000","153,009,000","156,216,000","153,751,000","160,678,000","164,894,000","165,871,000","155,985,000","148,654,000","153,968,000","152,644,000","149,877,000","142,931,000","140,484,000","137,430,000","134,885,000","128,911,000","131,029,000","127,070,000","120,547,000","117,178,000","115,088,000","111,322,000","103,064,000","96,591,000","89,719,000","88,359,000","85,483,000","88,032,000","82,265,000","80,314,000","76,230,000","75,873,000","70,204,000","67,579,000","63,200,000","57,609,000","15,817,000","15,600,000","15,900,000","15,400,000","16,100,000","16,100,000","16,200,000","16,600,000","17,000,000","21,400,000","22,600,000","22,200,000","22,200,000","22,200,000","22,300,000","21,900,000","23,100,000","23,200,000","23,000,000","23,300,000","14,700,000","13,300,000","13,200,000","12,600,000","12,500,000","12,500,000","11,000,000","9,200,000","8,400,000","7,400,000","7,400,000","4,400,000","2,800,000","2,200,000","2,300,000","2,400,000","2,600,000","3,600,000","4,100,000","6,000,000"
			GrossPPE,"570,581,000","539,191,000","520,309,000","515,342,000","504,954,000","501,771,000","498,622,000","490,651,000","484,629,000","481,167,000","469,941,000","448,738,000","439,574,000","415,387,000","410,264,000","398,556,000","389,682,000","379,475,000","378,433,000","376,313,000","372,426,000","364,357,000","356,795,000","353,047,000","343,200,000","342,253,000","338,170,000","329,963,000","311,896,000","296,610,000","293,572,000","284,150,000","273,414,000","258,610,000","248,696,000","238,914,000","229,565,000","216,953,000","212,746,000","202,812,000","190,504,000","181,523,000","174,423,000","166,814,000","154,108,000","143,469,000","123,285,000","127,476,000","122,796,000","121,598,000","112,503,000","107,518,000","100,425,000","97,031,000","80,995,000","83,281,000","63,200,000","68,400,000","58,147,000","56,600,000","57,800,000","56,800,000","56,700,000","55,900,000","56,000,000","55,600,000","55,000,000","59,000,000","60,300,000","59,000,000","58,600,000","59,600,000","60,600,000","60,500,000","61,600,000","61,000,000","60,500,000","60,400,000","50,600,000","48,000,000","47,300,000","47,000,000","47,000,000","46,400,000","44,500,000","42,300,000","41,200,000","40,100,000","39,600,000","35,000,000","33,200,000","32,600,000","32,900,000","32,900,000","33,100,000","34,900,000","35,500,000","37,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"10,226,000",,,,"9,301,000",,,,"9,301,000",,,,"8,475,000",,,,"7,733,000",,,,"5,468,000",,,,"5,782,000",,,,"4,813,000",,,,"4,360,000",,,,"3,990,000",,,,"3,990,000",,,,"3,990,000",,,,"3,990,000",,,,,,,,"4,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"35,600,000",,,,"33,452,000",,,,"29,747,000",,,,"23,228,000",,,,"22,718,000",,,,"21,660,000",,,,"21,401,000",,,,"16,898,000",,,,"16,082,000",,,,"13,096,000",,,,"12,392,000",,,,"12,331,000",,,,"11,663,000",,,,,,,,"8,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"17,383,000",,,,"16,725,000",,,,"15,944,000",,,,"383,684,000",,,,"349,024,000",,,,"337,229,000",,,,"315,070,000",,,,"274,899,000",,,,"238,168,000",,,,"199,867,000",,,,"3,429,000",,,,"127,148,000",,,,"105,945,000",,,,,,,,"55,378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"570,581,000","475,982,000","520,309,000","515,342,000","504,954,000","442,293,000","498,622,000","490,651,000","484,629,000","426,175,000","469,941,000","448,738,000","439,574,000",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,"371,941,000",,,,"340,060,000",,,,"329,299,000",,,,"308,628,000",,,,"269,121,000",,,,"233,051,000",,,,"195,085,000",,,,"161,712,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-331,174,000","-322,128,000","-313,999,000","-307,911,000","-302,134,000","-294,366,000","-290,088,000","-284,385,000","-276,252,000","-272,865,000","-268,541,000","-265,636,000","-260,743,000","-253,495,000","-248,339,000","-242,985,000","-238,112,000","-231,391,000","-228,185,000","-220,760,000","-215,968,000","-209,466,000","-203,786,000","-196,831,000","-189,449,000","-181,575,000","-173,276,000","-164,092,000","-155,911,000","-147,956,000","-139,604,000","-131,506,000","-123,537,000","-115,679,000","-108,212,000","-101,484,000","-94,680,000","-88,042,000","-81,717,000","-75,742,000","-69,957,000","-64,345,000","-59,335,000","-55,492,000","-51,044,000","-46,878,000","-33,566,000","-39,117,000","-37,313,000","-33,566,000","-30,238,000","-27,204,000","-24,195,000","-21,158,000","-10,791,000","-15,702,000",,"-10,791,000","-42,330,000","-41,000,000","-41,900,000","-41,400,000","-40,600,000","-39,800,000","-39,800,000","-39,000,000","-38,000,000","-37,600,000","-37,700,000","-36,800,000","-36,400,000","-37,400,000","-38,300,000","-38,600,000","-38,500,000","-37,800,000","-37,500,000","-37,100,000","-35,900,000","-34,700,000","-34,100,000","-34,400,000","-34,500,000","-33,900,000","-33,500,000","-33,100,000","-32,800,000","-32,700,000","-32,200,000","-30,600,000","-30,400,000","-30,400,000","-30,600,000","-30,500,000","-30,500,000","-31,300,000","-31,400,000","-31,400,000"
		GoodwillAndOtherIntangibleAssets,"213,510,000","115,119,000","115,697,000","116,293,000","116,860,000","117,430,000","117,973,000","118,537,000","119,713,000","121,000,000","121,950,000","88,414,000","89,134,000","89,854,000","90,758,000","57,576,000","57,708,000","57,846,000","57,750,000","57,971,000","58,166,000","58,347,000","57,798,000","57,986,000","58,275,000","58,486,000","58,281,000","58,616,000","56,381,000","56,464,000","56,548,000","56,631,000","56,714,000","56,798,000","56,882,000","56,966,000","57,049,000","57,133,000","57,217,000","57,301,000","57,384,000","57,468,000","57,552,000","57,636,000","57,719,000","57,803,000","57,887,000","57,971,000","58,054,000","58,138,000","58,222,000","58,306,000","58,389,000","58,473,000","58,556,000","58,640,000","58,724,000","58,807,000",,,,,,,,,,"2,400,000","2,400,000","2,400,000","2,500,000","2,500,000","2,500,000","2,600,000","2,700,000","1,100,000","1,200,000","1,300,000","400,000","600,000","600,000",,,,,,,,,,,,,,,,,
			Goodwill,"110,594,000","66,065,000","66,065,000","66,070,000","66,067,000","66,065,000","66,055,000","66,051,000","66,043,000","66,060,000","65,557,000","56,596,000","56,592,000","56,588,000","71,099,000","46,984,000","46,988,000","46,994,000","46,981,000","46,781,000","46,781,000","46,781,000","46,781,000","46,781,000","47,124,000","47,124,000","48,667,000","48,918,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000","46,599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"102,916,000","49,054,000","49,632,000","50,223,000","50,793,000","51,365,000","51,918,000","52,486,000","53,670,000","54,940,000","56,393,000","31,818,000","32,542,000","33,266,000","19,659,000","10,592,000","10,720,000","10,852,000","10,769,000","11,190,000","11,385,000","11,566,000","11,017,000","11,205,000","11,151,000","11,362,000","9,614,000","9,698,000","9,782,000","9,865,000","9,949,000","10,032,000","10,115,000","10,199,000","10,283,000","10,367,000","10,450,000","10,534,000","10,618,000","10,702,000","10,785,000","10,869,000","10,953,000","11,037,000","11,120,000","11,204,000","11,288,000","11,372,000","11,455,000","11,539,000","11,623,000","11,707,000","11,790,000","11,874,000","11,957,000","12,041,000","12,125,000","12,208,000",,,,,,,,,,"2,400,000","2,400,000","2,400,000","2,500,000","2,500,000","2,500,000","2,600,000","2,700,000","1,100,000","1,200,000","1,300,000","400,000","600,000","600,000",,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"2,792,000","3,978,000","3,786,000","4,580,000","3,644,000","3,040,000","4,972,000","3,186,000","5,391,000","4,722,000","4,180,000","2,222,000","2,342,000","1,324,000","1,837,000","908,000","719,000","168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,792,000","3,978,000","3,786,000","4,580,000","3,644,000","3,040,000","4,972,000","3,186,000","5,391,000","4,722,000","4,180,000","2,222,000","2,342,000","1,324,000","1,837,000","908,000","719,000","168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"2,792,000","3,978,000","3,786,000","4,580,000","3,644,000","3,040,000","4,972,000","3,186,000","5,391,000","4,722,000","4,180,000","2,222,000","2,342,000","1,324,000","1,837,000","908,000","719,000","168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"30,602,000","32,443,000","33,536,000","27,274,000","26,758,000","27,043,000","24,437,000","23,328,000","27,079,000","30,976,000","17,380,000","17,094,000","16,564,000","17,173,000","16,861,000","14,466,000","14,440,000","14,295,000","14,766,000","14,646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
