name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
				ChangesInAccountReceivables,"-3,661,000,000","-3,099,000,000","-730,000,000","-209,000,000","377,000,000","-1,891,000,000","1,588,000,000","-481,000,000","1,023,000,000","-2,182,000,000","-757,000,000","-553,000,000","896,000,000","-662,000,000","-477,000,000","-143,000,000","-377,000,000","-176,000,000","699,000,000","-53,000,000","-755,000,000","59,000,000","980,000,000","215,000,000","-947,000,000","-174,000,000","0","-19,000,000","-7,000,000","-334,000,000","-219,968,000","-82,318,000","-41,507,000","-119,207,000","-84,390,000","12,643,000","-14,496,000","-56,734,000","22,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,413,000"
			ChangeInPayablesAndAccruedExpense,"2,066,000,000","957,000,000","148,000,000","-292,000,000","1,253,000,000","32,000,000","1,446,000,000","-2,170,000,000","605,000,000","704,000,000","131,000,000","64,000,000","-973,000,000","357,000,000","-568,000,000","900,000,000","-1,022,000,000","157,000,000","-152,000,000","462,000,000","-20,000,000","-237,000,000","303,000,000","107,000,000","-43,000,000","35,000,000","-170,000,000","43,000,000","108,000,000","58,000,000","78,872,000","267,000,000","69,647,000","90,481,000","102,872,000","50,328,000","21,257,000","-22,745,000","38,398,000","17,138,000","-16,184,000","-60,826,000","50,303,000","23,325,000","-61,007,000","26,268,000","40,572,000","362,000","-43,969,000","40,433,000","-43,259,000","30,997,000","-33,376,000","-15,277,000","389,000","28,816,000","41,418,000","4,489,000","3,253,000","16,149,000","10,523,000","1,309,000","2,207,000","15,271,000","721,000","9,937,000","-16,013,000","14,514,000","-270,000","-2,446,000","1,299,000","-70,000","4,043,000","1,211,000","4,293,000","2,852,000","-3,061,000","-187,000","3,330,000","250,000","372,000","-2,869,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,271,000","721,000","9,937,000",,"14,514,000","-270,000","-2,446,000",,"-70,000","4,043,000","1,211,000","4,293,000","2,852,000","-3,061,000","-187,000","3,330,000","250,000","372,000","-2,869,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,644,000","3,390,000",,,,"803,000",,,,"4,330,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,644,000","3,390,000",,,,"803,000",,,,"4,330,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,059,000","17,772,000","11,281,000",,"4,109,000","-18,537,000","9,135,000",,"16,242,000","5,033,000","3,734,000","22,270,000","7,344,000","-10,645,000","3,654,000","11,977,000","2,125,000","-999,000","2,494,000"
			ChangeInOtherCurrentAssets,"-111,000,000","-299,000,000","25,000,000","334,000,000","-171,000,000","-287,000,000","-215,000,000","-17,000,000","105,000,000","97,000,000","-220,000,000","33,000,000","-67,000,000","20,000,000","-103,000,000","63,000,000","-49,000,000","51,000,000","-107,000,000","-104,000,000","-24,000,000","89,000,000","248,000,000","-55,000,000","9,000,000","-35,000,000","38,000,000","-85,000,000","-42,000,000","-16,000,000","63,303,000","-76,396,000","11,107,000","-11,014,000","4,206,000","-10,460,000","-23,538,000","-50,532,000","-10,506,000","10,618,000","-23,382,000","-10,723,000","-5,145,000","-2,666,000","-2,365,000","-1,636,000","-308,000","-3,880,000","2,323,000","-1,375,000","1,332,000","-3,952,000","2,754,000","-1,397,000",,"-2,128,000","-1,660,000","-2,634,000","9,287,000","9,043,000","1,753,000","-26,336,000","3,102,000","1,514,000","3,788,000","-3,052,000","-2,807,000","-200,000","1,589,000","-4,759,000","5,890,000","-5,295,000","82,000","-1,463,000","-2,471,000","1,293,000","-1,211,000","-568,000","-114,000","1,290,000","631,000","-2,413,000"
			ChangeInOtherCurrentLiabilities,"4,235,000,000","2,168,000,000","270,000,000","1,139,000,000","658,000,000","828,000,000","-31,000,000","1,052,000,000","561,000,000","613,000,000","-396,000,000","-268,000,000","532,000,000","895,000,000","4,000,000","-3,000,000","620,000,000","962,000,000","-24,000,000","-573,000,000","207,000,000","817,000,000","-87,000,000","-480,000,000","263,000,000","388,000,000","92,000,000","-15,000,000","215,000,000","295,000,000","132,586,000","192,280,000","87,913,000","196,221,000","67,674,000","-7,730,000","-5,760,000","117,385,000","-136,331,000","245,073,000","150,281,000","100,769,000","198,000","15,792,000","1,148,000","23,536,000","37,591,000","46,806,000","-81,689,000","-33,129,000","46,733,000","-28,886,000","17,223,000","43,275,000",,,,,,,,,,"76,059,000","17,772,000","11,281,000",,"4,109,000","-18,537,000","9,135,000",,"16,242,000","5,033,000","3,734,000","22,270,000","7,344,000","-10,645,000","3,654,000","11,977,000","2,125,000","-999,000","2,494,000"
			ChangeInOtherWorkingCapital,"-75,000,000","81,000,000","59,000,000","-84,000,000","-131,000,000","48,000,000","-310,000,000","-80,000,000","-31,000,000","-82,000,000","-10,000,000","127,000,000","-122,000,000","-29,000,000","114,000,000","-355,000,000","-116,000,000","347,000,000","-245,000,000","10,000,000","-76,000,000","321,000,000","-335,000,000","445,000,000","18,000,000","-71,000,000","78,000,000","0","-48,000,000","-49,000,000","149,787,000","81,031,000","-45,693,000","39,875,000","2,927,000","18,536,000","-14,074,000","7,656,000","24,608,000","-24,301,000","8,461,000","8,022,000","73,043,000","-53,097,000","-10,671,000","883,000","25,356,000","-5,827,000","72,981,000","-69,411,000","24,693,000","53,403,000","2,890,000","225,000","5,101,000","11,820,000","19,091,000","-30,657,000","19,370,000","24,298,000","20,747,000","4,679,000","154,008,000","-15,683,000","-479,000","-9,988,000",,"-8,560,000","473,000","3,277,000",,"4,154,000","-5,152,000","-1,966,000","-3,427,000","-3,236,000","3,094,000","990,000","-4,152,000","553,000",,
InvestingCashFlow,"-5,093,000,000","-2,401,000,000","-857,000,000","-1,022,000,000","-813,000,000","-607,000,000","-4,255,000,000","332,000,000","240,000,000","-3,272,000,000","-144,000,000","-459,000,000","-556,000,000","-373,000,000","-1,022,000,000","-2,310,000,000","-489,000,000","-764,000,000","-579,000,000","-200,000,000","-157,000,000","-329,000,000","-765,000,000","-313,000,000","-483,000,000","-836,000,000","-44,000,000","-470,000,000","-74,000,000","-225,000,000","-266,555,000","-191,868,000","-239,093,000","-150,484,000","-17,962,000","-48,630,000","-119,231,000","-156,277,000","-49,360,000","72,074,000","-89,773,000","-120,851,000","-47,925,000","-60,040,000","-9,133,000","-11,978,000","-174,618,000","50,055,000","-44,880,000","-41,164,000","-95,412,000","-99,489,000","9,814,000","-85,000,000","-1,970,000","-146,956,000","32,215,000","-37,210,000","-48,439,000","-61,884,000","-97,764,000","-17,377,000","-8,496,000","-41,359,000","-26,987,000","-73,415,000","-4,669,000","-31,728,000","-22,164,000","2,110,000","-87,524,000","-19,607,000","17,685,000","-33,037,000","-32,125,000","-83,657,000","-15,155,000","-9,804,000","-14,091,000","-1,729,000","-64,411,000","552,000"
	CashFlowFromContinuingInvestingActivities,"-5,093,000,000","-2,401,000,000","-857,000,000","-1,022,000,000","-813,000,000","-607,000,000","-4,255,000,000","332,000,000","240,000,000","-3,272,000,000","-144,000,000","-459,000,000","-556,000,000","-373,000,000","-1,022,000,000","-2,310,000,000","-489,000,000","-764,000,000","-579,000,000","-200,000,000","-157,000,000","-329,000,000","-765,000,000","-313,000,000","-483,000,000","-836,000,000","-44,000,000","-470,000,000","-74,000,000","-225,000,000","-266,555,000","-191,868,000","-239,093,000","-150,484,000","-17,962,000","-48,630,000","-119,231,000","-156,277,000","-49,360,000","72,074,000","-89,773,000","-120,851,000","-47,925,000","-60,040,000","-9,133,000","-11,978,000","-174,618,000","50,055,000","-44,880,000","-41,164,000","-95,412,000","-99,489,000","9,814,000","-85,000,000","-1,970,000","-146,956,000","32,215,000","-37,210,000","-48,439,000","-61,884,000","-97,764,000","-17,377,000","-8,496,000","-41,359,000","-26,987,000","-73,415,000","-4,669,000","-31,728,000","-22,164,000","2,110,000","-87,524,000","-19,607,000","17,685,000","-33,037,000","-32,125,000","-83,657,000","-15,155,000","-9,804,000","-14,091,000","-1,729,000","-64,411,000","552,000"
		CapitalExpenditureReported,"-965,000,000","-242,000,000","-248,000,000","-225,000,000","-250,000,000","-187,000,000","-206,000,000","-251,000,000","-235,000,000","-177,000,000","-200,000,000","-194,000,000","-160,000,000","-176,000,000","-186,000,000","-127,000,000","-144,000,000","-218,000,000","-121,000,000","-120,000,000","-98,000,000","-83,000,000","-95,000,000","-117,000,000","-49,000,000","-45,000,000","-49,000,000","-43,000,000","-31,000,000","-27,000,000","-34,472,000","-26,960,000","-23,452,000","-18,116,000","-21,452,000","-16,326,000","-19,403,000","-10,654,000","-11,543,000","-13,159,000","-42,462,000","-14,980,000","-16,770,000","-21,810,000","-18,246,000","-16,882,000","-17,876,000","-28,358,000","-40,503,000","-23,099,000",,,"-18,676,000","-11,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,568,000","-18,007,000","-14,702,000","-19,879,000","-12,163,000","-12,422,000","-14,558,000","-14,794,000","-10,824,000","-16,022,000","-9,336,000","-14,136,000","-10,072,000","-8,069,000","-5,103,000","-3,665,000","-15,522,000","-4,405,000","-2,956,000","-2,126,000","-2,920,000","-13,692,000","-1,866,000","-684,000","-808,000","-679,000","-1,093,000","-1,338,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,568,000","-18,007,000","-14,702,000","-19,879,000","-12,163,000","-12,422,000","-14,558,000","-14,794,000","-10,824,000","-16,022,000","-9,336,000","-14,136,000","-10,072,000","-8,069,000","-5,103,000","-3,665,000","-15,522,000","-4,405,000","-2,956,000","-2,126,000","-2,909,000","-13,692,000","-1,877,000","-684,000","-808,000","-679,000","-1,093,000","-1,338,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,
		NetBusinessPurchaseAndSale,"-1,812,000,000","-1,504,000,000","130,000,000","-394,000,000","-44,000,000","-158,000,000","-1,049,000,000","0","58,000,000","-2,592,000,000","-5,000,000","1,000,000","-32,000,000","0","-97,000,000","-1,721,000,000","-11,000,000","-226,000,000","-50,000,000","0","0","0","-449,000,000","14,000,000","-80,000,000","-782,000,000","-2,000,000","-5,000,000","-2,000,000","-9,000,000","-41,846,000","-150,000","-17,015,000","-76,989,000","0","4,059,000",,,"0","0",,,"-1,183,000","0","-3,192,000","0","-33,541,000","-5,374,000","-19,454,000","-2,019,000","-7,030,000","-23,912,000","-2,430,000","-5,191,000","-1,868,000","-75,691,000",,,,,,,,"-6,211,000","-20,798,000","-39,912,000",,"-34,068,000","-21,342,000","0",,"0","-22,000","-6,983,000","-4,094,000","-33,000","-12,000","-1,722,000","-7,308,000","0","-5,000","-3,188,000"
			PurchaseOfBusiness,"-1,880,000,000","-1,504,000,000","62,000,000","-394,000,000","-44,000,000","-158,000,000","-1,049,000,000","0","48,000,000","-3,048,000,000","-5,000,000","1,000,000","-32,000,000","0","-97,000,000","-1,721,000,000","-11,000,000","-226,000,000","-50,000,000","0","0","0","-449,000,000","14,000,000","-80,000,000","-782,000,000","-2,000,000","-5,000,000","-2,000,000","-9,000,000","-41,846,000","-150,000","-17,015,000","-76,989,000","0","4,059,000",,,,,,,,,"-3,192,000","0",,"-5,374,000","-19,454,000","-2,019,000","-7,030,000","-23,912,000","-2,430,000","-5,191,000","-1,868,000",,,,,,,,,"-6,211,000","-20,798,000","-39,912,000",,"-34,068,000","-21,342,000","0",,"0","-22,000","-6,983,000","-4,094,000","-33,000","-12,000","-1,722,000","-7,308,000","0","-5,000","-3,188,000"
			SaleOfBusiness,,,,,,"0","0","0","10,000,000","456,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
