name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
				AllowanceForDoubtfulAccountsReceivable,"-1,500,000","-1,300,000","-1,700,000","-1,900,000","-1,300,000","-1,400,000","-1,900,000","-2,000,000","-2,100,000","-1,800,000","-2,000,000","-1,700,000","-1,400,000","-1,300,000","-1,400,000","-1,200,000","-1,000,000","-900,000","-1,200,000","-1,100,000","-900,000","-900,000","-1,011,370","-884,000","-812,000","-875,000","-609,000","-553,000","-711,000","-582,000","-561,000","-553,000","-643,000","-561,000","-530,000","-477,000","-525,000","-541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,"0","0","0","3,794,000","3,510,000","4,406,000","4,366,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,"0","144,000","0","0","261,000","482,000","223,000","73,000",,,,,,"434,000","256,000","80,000",,"463,000","152,000",,,"37,000",,,,"37,000","379,000","312,000","152,000","1,253,000","1,512,000","408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,"828,000","828,000","956,000","1,147,000","600,000",,,,,,,,,,"0",,,"208,000","1,065,000","1,352,000","1,302,000","521,000","983,000","357,000","794,000","1,103,000","2,353,000","904,000","1,528,000","0",,"0",,,,,"0","0","0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"40,930,000","35,078,000","33,988,000","29,947,000","25,296,000","21,638,000","27,113,000","25,992,000","23,339,000","19,326,000","19,081,000","20,433,000","22,639,000","22,737,000","24,345,000","26,748,000","22,394,000","21,746,000","26,716,000","28,845,000","24,800,000","26,237,000","29,785,000","25,392,000","22,376,000","21,499,000","25,090,000","24,936,000","27,227,000","25,922,000","25,518,000","22,425,000","22,844,000","24,465,000","25,299,000","28,236,000","25,835,000","26,172,000","25,469,000","23,469,000","25,925,000","25,260,000","29,769,000","35,245,000","39,044,000","38,707,000","41,052,000","34,532,000","33,104,000","32,867,000","40,125,000","41,875,000","43,702,000","41,132,000","42,638,000","40,808,000","41,720,000","40,319,000","38,282,000","38,012,000","38,841,000","35,948,000","34,839,000","32,199,000","29,922,000","29,562,000","29,631,000","28,263,000","27,450,000","27,047,000","31,086,000","30,379,000","31,740,000","31,894,000","32,062,000","32,535,000","33,641,000","34,274,000","29,131,000","28,699,000","27,571,000","24,469,000","23,998,000","23,517,000","24,610,000","26,776,000","28,567,000","28,694,000","32,160,000","28,200,000","33,400,000","32,000,000","33,000,000","27,300,000","29,900,000","29,300,000","30,800,000","31,200,000","25,500,000","26,700,000","24,900,000","22,000,000","22,900,000","22,000,000","20,900,000","17,800,000","19,500,000","18,000,000","17,600,000","16,500,000","16,800,000","17,700,000","17,800,000","16,300,000","17,600,000","17,400,000","15,900,000","13,900,000","12,500,000","11,000,000","10,700,000","10,000,000","11,400,000","13,600,000","14,500,000","14,600,000","25,200,000","23,600,000","11,100,000","13,500,000","13,700,000"
			RawMaterials,"16,941,000","16,862,000","15,082,000","14,227,000","10,654,000","8,875,000","13,058,000","12,497,000","11,709,000","11,006,000","13,817,000","12,434,000","10,875,000","10,198,000","10,975,000","12,441,000","11,616,000","11,445,000","14,692,000","17,232,000","14,614,000","16,371,000","13,177,000","14,339,000","12,629,000","12,322,000","13,249,000","11,625,000","12,532,000","11,856,000","11,840,000","11,701,000","11,783,000","12,135,000","12,061,000","13,151,000","12,248,000","12,808,000","12,152,000","13,450,000","15,910,000","14,928,000","16,668,000","15,973,000","23,344,000","23,835,000","29,901,000","23,894,000","22,248,000","23,091,000","29,058,000","30,829,000","30,841,000","31,946,000","29,800,000","29,363,000","10,178,000","28,632,000","26,552,000","27,496,000","27,137,000","24,748,000","6,090,000","4,642,000","4,287,000","4,693,000",,,"5,047,000",,"5,540,000",,,,"4,758,000",,,,,"20,652,000",,,,,"16,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"577,000","688,000","527,000","238,000","8,000","16,000",,,,"0","66,000","466,000","452,000","67,000","418,000","850,000","649,000","766,000","742,000","701,000","1,027,000","443,000","559,000","411,000","601,000","402,000","595,000","535,000","317,000","457,000","441,000","450,000","207,000","297,000","457,000","627,000","503,000","352,000","1,567,000","958,000","831,000","1,007,000","1,021,000","1,157,000","1,331,000","959,000","1,482,000","1,471,000","1,897,000","1,462,000","1,730,000","1,519,000","1,928,000","1,425,000","2,192,000","1,935,000","1,675,000","1,722,000","2,056,000","1,836,000","1,898,000","1,667,000","1,680,000","1,614,000","1,679,000","1,874,000","1,484,000","1,719,000","1,175,000","1,296,000","1,376,000","1,554,000","1,180,000","1,623,000","986,000","922,000","1,355,000","1,700,000","1,714,000","1,931,000",,"1,868,000",,,"2,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"23,412,000","17,528,000","18,379,000","15,482,000","14,634,000","12,747,000","14,055,000","13,495,000","11,630,000","8,320,000","5,198,000","7,533,000","11,312,000","12,472,000","12,952,000","13,457,000","10,129,000","9,535,000","11,282,000","10,912,000","9,159,000","9,423,000","16,049,000","10,642,000","9,146,000","8,775,000","11,246,000","12,776,000","14,378,000","13,609,000","13,237,000","10,274,000","10,854,000","12,033,000","12,781,000","14,458,000","13,084,000","13,012,000","11,750,000","9,061,000","9,184,000","9,325,000","12,080,000","18,115,000","14,369,000","13,913,000","9,669,000","9,167,000","8,959,000","8,314,000","9,337,000","9,527,000","10,933,000","7,761,000","10,646,000","9,510,000","10,992,000","9,965,000","9,674,000","8,680,000","9,806,000","9,533,000","9,874,000","9,090,000","7,469,000","7,217,000","4,998,000","5,140,000","4,847,000","4,745,000","7,250,000","6,763,000","7,735,000","7,430,000","8,396,000","6,994,000","9,571,000","10,892,000","6,091,000","6,116,000",,"5,414,000",,,"5,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,"18,875,000",,,"0",,"0","17,195,000","16,853,000","16,487,000","15,778,000","23,149,000","21,404,000","16,381,000","21,006,000","16,920,000","22,062,000","22,825,000","22,841,000","17,922,000","24,619,000","22,715,000","21,682,000","21,326,000","0",,"17,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0",,,,"7,767,000","6,424,000","6,689,000","6,810,000","6,741,000","5,014,000","5,583,000","5,689,000","4,512,000","5,034,000","4,694,000","4,496,000","3,747,000","14,367,000","12,877,000","12,451,000","11,037,000","9,503,000","9,907,000","8,897,000","10,240,000","9,925,000","10,136,000","6,358,000","5,719,000","5,242,000","5,664,000","6,238,000","6,800,000","6,553,000","5,513,000","5,556,000","5,301,000","5,298,000","5,039,000","5,314,000","5,630,000","6,355,000","6,295,000","6,102,000","5,139,000","4,442,000","4,356,000","4,235,000","5,690,000","7,170,000","8,740,000","6,689,000","6,634,000","6,102,000","6,320,000","6,465,000","6,486,000","5,796,000","6,082,000","5,883,000","5,766,000","3,262,000","3,244,000","2,692,000","2,883,000","4,209,000","4,295,000","4,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"0",,,,"7,767,000","6,424,000","6,689,000","6,810,000","6,741,000","5,014,000","5,583,000","5,689,000","4,512,000","5,034,000","4,694,000","4,496,000","3,747,000","14,367,000","12,877,000","12,451,000","11,037,000","9,503,000","9,907,000","8,897,000","10,240,000","9,925,000","10,136,000","6,358,000","5,719,000","5,242,000","5,664,000","6,238,000","6,800,000","6,553,000","5,513,000","5,556,000","5,301,000","5,298,000","5,039,000","5,314,000","5,630,000","6,355,000","6,295,000","6,102,000","5,139,000","4,442,000","4,356,000","4,235,000","5,690,000","7,170,000","8,740,000","6,689,000","6,634,000","6,102,000","6,320,000","6,465,000","6,486,000","5,796,000","6,082,000","5,883,000","5,766,000","3,262,000","3,244,000","2,692,000","2,883,000","4,209,000","4,295,000","4,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,"3,350,000","2,477,000",,,"901,000",,,"0","0","0","462,000","462,000",,,,"0","20,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"11,379,000","9,532,000","13,111,000","16,592,000","7,970,000","3,625,000","3,438,000","4,167,000","7,191,000","4,427,000","5,185,000","6,657,000","5,099,000","3,251,000","4,486,000","4,179,000","5,311,000","4,209,000","4,048,000","4,246,000","4,350,000","4,027,000","5,188,000","4,559,000","3,582,000","3,808,000","2,660,000","4,352,000","5,225,000","4,597,000","4,239,000","3,249,000","3,278,000","3,418,000","3,723,000","3,455,000","3,492,000","3,236,000","3,958,000","3,138,000","3,125,000","3,088,000","3,095,000","3,775,000","4,016,000","3,067,000","3,664,000","4,645,000","3,865,000","3,235,000","3,193,000","2,659,000","3,105,000","3,588,000","3,892,000","3,454,000","3,835,000","3,370,000","3,328,000","2,874,000","3,047,000","2,737,000","3,192,000","2,848,000","2,878,000","3,477,000","2,507,000","2,726,000","2,785,000","2,617,000","2,658,000","2,086,000","3,721,000","2,492,000","2,321,000","2,303,000","2,532,000","2,697,000","3,663,000","2,647,000","2,536,000","3,410,000","2,985,000","2,362,000","2,448,000","6,179,000","11,062,000","10,113,000","8,441,000","5,600,000","6,800,000","5,000,000","4,800,000","4,600,000","4,800,000","6,200,000","7,600,000","7,400,000","6,700,000","7,300,000","4,100,000","2,600,000","6,100,000","2,600,000","3,600,000","2,300,000","1,900,000","2,400,000","2,800,000","2,500,000","3,400,000","3,100,000","2,800,000","2,700,000","3,700,000","3,400,000","3,400,000","2,700,000","2,800,000","1,600,000","2,400,000","1,900,000","1,900,000","2,000,000","3,500,000","3,400,000","1,400,000","1,500,000","1,700,000","7,400,000","600,000"
	TotalNonCurrentAssets,"601,609,000","605,142,000","610,098,000","620,670,000","93,581,000","94,820,000","95,389,000","95,716,000","95,544,000","96,049,000","49,443,000","40,958,000","43,857,000","38,989,000","40,097,000","54,192,000","52,762,000","51,992,000","54,260,000","53,027,000","52,421,000","42,487,000","42,944,000","43,038,000","46,033,000","45,710,000","43,209,000","61,007,000","60,455,000","60,654,000","60,404,000","45,838,000","45,559,000","45,175,000","33,000,000","33,310,000","33,087,000","33,127,000","37,524,000","36,861,000","37,109,000","38,933,000","36,122,000","35,483,000","48,087,000","46,342,000","45,085,000","44,211,000","44,951,000","43,187,000","42,640,000","42,918,000","43,147,000","43,950,000","45,219,000","45,883,000","46,625,000","48,639,000","47,671,000","47,494,000","47,007,000","46,805,000","40,032,000","40,528,000","40,529,000","40,657,000","33,826,000","33,979,000","34,024,000","34,056,000","12,171,000","12,805,000","13,281,000","12,952,000","14,235,000","14,907,000","15,511,000","16,052,000","18,801,000","19,268,000","20,013,000","20,449,000","18,790,000","19,348,000","20,027,000","20,382,000","14,900,000","15,126,000","15,455,000","15,900,000","13,300,000","13,000,000","13,000,000","13,100,000","12,900,000","12,400,000","11,500,000","10,700,000","10,300,000","9,900,000","12,000,000","11,500,000","11,400,000","10,800,000","10,300,000","11,000,000","10,000,000","10,200,000","10,200,000","10,600,000","10,600,000","10,600,000","11,000,000","11,100,000","11,400,000","11,700,000","11,800,000","11,700,000","11,700,000","11,800,000","11,400,000","10,900,000","11,600,000","12,200,000","12,600,000","13,000,000","15,100,000","15,000,000","12,400,000","11,200,000","10,900,000"
