name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
			OtherReceivables,"1,372,000","989,000","3,449,000","2,470,000","2,298,000","1,856,000","2,575,000","1,982,000","1,554,000","1,247,000","1,976,000","1,729,000","959,000","597,000","3,801,000","2,095,000","969,000","6,751,000","853,000","1,383,000","892,000","8,306,000","2,787,000","2,352,000","1,660,000","14,882,000","3,214,000","7,271,000","3,280,000","3,600,000","5,662,000","5,103,000","10,773,000","7,457,000","8,368,000","10,616,000","9,468,000","9,122,000","9,658,000","9,091,000","7,916,000","6,898,000","10,989,000","7,168,000","2,415,000","0","1,872,000","816,000","0","0","1,208,000","0","0","10,352,000","202,000","480,000",,"512,300","0"
		Inventory,"79,297,000","78,856,000","76,828,000","74,760,000","78,919,000","88,673,000","85,204,000","81,041,000","87,860,000","94,220,000","85,363,000","82,200,000","86,270,000","82,046,000","77,394,000","68,354,000","75,916,000","83,126,000","83,802,000","79,095,000","86,194,000","94,355,000","101,898,000","109,570,000","103,616,000","106,531,000","106,578,000","86,847,000","74,446,000","84,094,000","78,676,000","86,672,000","93,065,000","105,011,000","88,544,000","70,775,000","61,204,000","53,275,000","56,466,000","58,963,000","51,364,000","55,390,000","53,420,000","51,306,000","49,292,000","48,094,000","45,963,000","50,563,000","42,264,000","61,949,000","68,827,000","63,223,000","55,193,000","49,318,000","23,062,000","22,249,000",,"18,501,012","16,431,130"
			RawMaterials,"11,765,000","9,153,000","11,698,000","10,932,000","10,978,000","10,879,000","10,894,000","11,844,000","14,001,000","13,044,000","12,064,000","10,326,000","9,846,000","9,351,000","9,130,000","7,590,000","8,207,000","8,727,000","12,014,000","13,882,000","17,421,000","19,658,000","18,819,000","21,290,000","21,556,000","21,562,000","21,765,000","22,043,000","20,634,000","20,373,000","21,448,000","21,876,000","20,248,000","20,605,000","18,127,000","18,061,000","17,734,000","17,309,000","20,243,000","18,516,000","16,163,000","14,517,000","14,113,000","13,211,000","13,458,000","12,536,000","11,301,000","10,191,000","9,124,000","8,232,000","10,418,000","10,567,000","10,217,000",,"10,155,000","7,338,000",,"2,806,086",
			WorkInProcess,"18,505,000","27,211,000","32,974,000","29,860,000","21,775,000","28,833,000","34,739,000","32,570,000","17,735,000","25,591,000","30,766,000","25,052,000","19,729,000","24,325,000","27,981,000","23,017,000","15,837,000","19,822,000","24,700,000","19,949,000","16,377,000","22,126,000","26,961,000","24,085,000","17,222,000","19,769,000","24,231,000","22,233,000","14,799,000","19,584,000","21,901,000","23,133,000","16,956,000","17,841,000","16,647,000","12,600,000","8,386,000","9,110,000","10,688,000","8,935,000","6,945,000","7,789,000","8,983,000","8,229,000","8,922,000","11,160,000","10,580,000","7,151,000","5,813,000","6,801,000","7,401,000","6,075,000","5,481,000","5,619,000","5,153,000","5,256,000",,,
			FinishedGoods,"49,027,000","42,492,000","32,156,000","33,968,000","46,166,000","48,961,000","39,571,000","36,627,000","56,124,000","55,585,000","42,533,000","46,822,000","56,695,000","48,370,000","40,283,000","37,747,000","51,872,000","54,577,000","47,088,000","45,264,000","52,396,000","52,571,000","56,118,000","64,195,000","64,838,000","65,200,000","60,582,000","42,571,000","39,013,000","44,137,000","35,327,000","41,663,000","55,861,000","66,565,000","53,770,000","40,114,000","35,084,000","26,856,000","25,535,000","31,512,000","28,256,000","33,084,000","30,324,000","29,866,000","26,912,000","24,398,000","24,082,000","33,221,000","27,327,000","46,916,000","51,008,000","46,581,000","39,495,000","34,337,000",,"9,655,000",,"8,613,729",
			OtherInventories,,,,,,,,,,,,,,,"9,130,000","7,590,000","8,207,000","0","0","0","0","0","0","0","0","0","0","22,043,000","20,634,000","0",,"0","78,959,000","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","9,362,000","7,754,000","0",,"7,081,197",
		PrepaidAssets,"5,278,000",,"4,539,000","2,854,000","2,906,000",,"5,844,000","4,100,000","4,669,000",,"5,273,000","3,294,000","7,480,000",,"5,443,000","4,662,000","5,175,000","3,051,000","7,323,000","7,591,000","8,317,000","4,063,000","6,262,000","3,070,000","10,940,000","4,358,000","5,940,000","3,723,000","4,087,000","4,739,000","5,456,000","3,700,000","4,549,000","5,653,000","6,776,000","3,935,000","4,679,000","5,393,000","6,696,000","3,088,000","3,916,000","5,015,000","6,121,000","4,157,000","3,065,000","4,016,000","4,958,000","2,054,000","1,776,000","2,632,000","2,685,000","2,042,000","3,551,000","5,804,000","6,667,000","2,944,000",,"3,222,617","1,511,977"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,025,000","5,630,000","280,000","3,356,000","5,228,000","5,525,000","6,987,000","8,341,000","3,803,000","4,138,000","3,900,000","2,005,000","4,207,000","3,362,000","4,352,000","4,931,000","342,000","4,040,000","4,906,000","3,551,000","2,338,000","6,873,000","8,080,000","9,807,000","4,223,000","719,000","448,000","1,222,000","279,000","1,397,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,025,000","5,630,000","280,000","3,356,000","5,228,000","5,525,000","6,987,000","8,341,000","3,803,000","4,138,000","3,900,000","2,005,000","4,207,000","3,362,000","4,352,000","4,931,000","342,000","4,040,000","4,906,000","3,551,000","2,338,000","6,873,000","8,080,000","9,807,000","4,223,000","719,000","448,000","1,222,000","279,000","1,397,000",,,
		OtherCurrentAssets,,"5,144,000",,,,"3,228,000",,,,"5,524,000",,,,"4,332,000",,,,"211,000","0","0","0","833,000","0","0","0","455,000","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230,013"
	TotalNonCurrentAssets,"598,121,000","610,045,000","398,640,000","400,757,000","408,164,000","414,400,000","421,239,000","426,897,000","427,370,000","433,096,000","437,348,000","440,365,000","381,159,000","379,873,000","383,628,000","389,431,000","394,272,000","399,108,000","396,287,000","398,967,000","402,405,000","417,158,000","425,564,000","427,637,000","432,286,000","444,685,000","946,504,000","950,080,000","950,194,000","964,232,000","965,465,000","976,585,000","989,821,000","996,644,000","992,733,000","962,373,000","872,915,000","832,267,000","770,277,000","719,837,000","671,524,000","656,225,000","660,664,000","641,988,000","635,158,000","620,062,000","612,971,000","590,348,000","583,033,000","564,651,000","547,010,000","532,927,000","523,898,000","506,701,000","474,907,000","471,976,000","4,000","99,279,571","96,246,471"
		NetPPE,"338,750,000","341,117,000","339,986,000","341,984,000","348,945,000","355,497,000","362,117,000","368,008,000","372,057,000","378,509,000","381,768,000","388,157,000","347,670,000","346,209,000","350,211,000","353,920,000","359,362,000","364,542,000","363,287,000","367,550,000","374,293,000","388,490,000","399,144,000","404,690,000","409,808,000","419,476,000","758,059,000","764,850,000","770,188,000","785,250,000","799,095,000","812,172,000","823,508,000","826,569,000","784,165,000","739,990,000","687,705,000","637,265,000","554,532,000","491,820,000","440,636,000","420,905,000","392,642,000","359,707,000","338,906,000","320,292,000","294,987,000","271,015,000","267,998,000","255,332,000","236,415,000","210,278,000","189,583,000","169,034,000","128,241,000","105,521,000",,"86,773,601","83,451,837"
			GrossPPE,"634,105,000","629,594,000","622,040,000","615,859,000","614,851,000","612,468,000","611,313,000","608,814,000","605,425,000","602,863,000","597,950,000","596,339,000","554,251,000","544,574,000","540,900,000","537,080,000","536,053,000","533,200,000","524,188,000","520,691,000","519,594,000","526,658,000","528,381,000","525,679,000","521,527,000","517,437,000","1,104,769,000","1,092,079,000","1,078,464,000","1,074,088,000","1,067,666,000","1,061,095,000","1,053,017,000","1,036,842,000","979,100,000","919,799,000","853,886,000","790,462,000","695,248,000","621,306,000","559,339,000","529,332,000","491,867,000","450,900,000","421,962,000","395,338,000","354,901,000","332,639,000","315,614,000","297,119,000","280,370,000","243,610,000","225,705,000","201,915,000","159,624,000","128,526,000",,"105,501,781","83,451,837"
				LandAndImprovements,"93,594,000","93,397,000","92,383,000","92,351,000","95,434,000","95,106,000","94,005,000","93,561,000","93,346,000","93,266,000","91,533,000","95,932,000","59,526,000","59,480,000","59,011,000","58,339,000","58,505,000","56,713,000","55,615,000","55,566,000","55,509,000","58,193,000","58,464,000","58,450,000","57,684,000","56,670,000","75,668,000","75,638,000","75,545,000","74,842,000","74,931,000","74,863,000","74,417,000","74,664,000","67,417,000","32,390,000","32,323,000","16,133,000","14,448,000","10,747,000","10,646,000","10,282,000","8,134,000","8,026,000","7,920,000","7,065,000","5,657,000","5,497,000","5,480,000","5,423,000","5,200,000","3,772,000","5,755,000","34,716,000","32,344,000","22,986,000",,"26,503,519","23,350,047"
				BuildingsAndImprovements,"84,710,000","84,268,000","82,923,000","82,457,000","81,842,000","81,692,000","81,702,000","81,636,000","81,593,000","81,468,000","82,056,000","81,698,000","81,483,000","81,429,000","80,450,000","80,438,000","80,343,000","79,757,000","79,658,000","79,540,000","79,432,000","82,457,000","83,680,000","83,488,000","82,218,000","81,208,000","271,354,000","269,752,000","269,090,000","268,032,000","266,900,000","265,626,000","256,338,000","248,017,000","227,821,000","162,627,000","157,786,000","148,989,000","130,859,000","106,902,000","106,286,000","100,123,000","65,020,000","63,668,000","61,931,000","55,462,000","50,766,000","48,780,000","47,721,000","46,547,000","46,069,000","34,942,000","24,865,000","21,480,000","19,692,000","22,065,000",,"19,077,011",
				MachineryFurnitureEquipment,"291,803,000","288,134,000","286,394,000","283,740,000","280,851,000","280,123,000","280,287,000","277,621,000","273,581,000","268,894,000","263,850,000","261,870,000","263,693,000","261,425,000","258,355,000","256,270,000","255,242,000","252,333,000","245,096,000","243,845,000","242,911,000","245,242,000","241,020,000","238,482,000","230,362,000","226,668,000","578,025,000","567,267,000","563,276,000","562,417,000","558,539,000","548,366,000","538,971,000","504,551,000","429,665,000","387,363,000","370,497,000","361,762,000","349,738,000","323,818,000","312,523,000","298,403,000","249,303,000","235,835,000","226,968,000","212,010,000","184,118,000","177,957,000","172,910,000","140,238,000","109,988,000","93,546,000","78,788,000","69,788,000","59,247,000","56,277,000",,"47,100,558",
				OtherProperties,"151,075,000","152,326,000","153,562,000","8,904,000","154,258,000","153,837,000","8,549,000","8,177,000","8,194,000","8,123,000","6,558,000","6,558,000","5,916,000","58,961,000","58,492,000","57,820,000","57,986,000","56,194,000","55,096,000","55,047,000","54,990,000","57,474,000","57,745,000","57,731,000","56,965,000","55,951,000","74,759,000","74,729,000","74,636,000","73,933,000","74,023,000","73,955,000","73,919,000","74,166,000","67,119,000","32,092,000","32,025,000","15,835,000","0","43,495,000","43,500,000","42,864,000","42,065,000","42,129,000","42,118,000","42,288,000","33,033,000","40,487,000","33,365,000","36,995,000","40,745,000","36,154,000","38,241,000","2,379,000","1,471,000","1,453,000",,"1,430,359","60,101,790"
				ConstructionInProgress,"12,923,000","11,469,000","6,778,000","4,314,000","2,466,000","1,710,000","2,815,000","3,864,000","4,773,000","7,124,000","8,896,000","7,105,000","4,190,000","2,822,000","4,100,000","3,108,000","3,083,000","5,556,000","4,937,000","2,902,000","2,957,000","2,188,000","4,882,000","5,009,000","11,104,000","13,140,000","12,987,000","14,603,000","6,812,000","5,600,000","4,002,000","12,179,000","23,424,000","59,538,000","109,720,000","201,559,000","167,260,000","158,422,000","142,879,000","136,344,000","86,384,000","77,660,000","127,345,000","101,242,000","83,025,000","78,513,000","81,327,000","59,918,000","56,138,000","62,736,000","73,163,000","69,919,000","72,293,000","73,552,000","46,870,000","25,745,000",,"11,390,334",
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,180,000","5,205,000","5,277,000","5,763,000",,,,,,
			AccumulatedDepreciation,"-295,355,000","-288,477,000","-282,054,000","-273,875,000","-265,906,000","-256,971,000","-249,196,000","-240,806,000","-233,368,000","-224,354,000","-216,182,000","-208,182,000","-206,581,000","-198,365,000","-190,689,000","-183,160,000","-176,691,000","-168,658,000","-160,901,000","-153,141,000","-145,301,000","-138,168,000","-129,237,000","-120,989,000","-111,719,000","-97,961,000","-346,710,000","-327,229,000","-308,276,000","-288,838,000","-268,571,000","-248,923,000","-229,509,000","-210,273,000","-194,935,000","-179,809,000","-166,181,000","-153,197,000","-140,716,000","-129,486,000","-118,703,000","-108,427,000","-99,225,000","-91,193,000","-83,056,000","-75,046,000","-59,914,000","-61,624,000","-47,616,000","-41,787,000","-43,955,000","-33,332,000","-36,122,000","-32,881,000","-31,383,000","-23,005,000",,"-18,728,180",
		GoodwillAndOtherIntangibleAssets,"19,184,000","24,743,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","15,892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,151,000",,,,,,,,,,,,,"2,565,000",,,,,
			OtherIntangibleAssets,"19,184,000","24,743,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000","19,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,151,000",,,,,,,,,,,,,"2,565,000",,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,"0",,"0","479,000","3,799,000","13,028,000","20,851,000","11,546,000","11,856,000","1,000","2,000","2,000","9,505,000","29,804,000","44,205,000",,"0","16,146,000","21,143,000","11,525,000","6,180,000","27,734,000","34,426,000","34,371,000","21,298,000","26,769,000","20,446,000","14,934,000","6,189,000","2,195,000",,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,"0",,"0","479,000","3,799,000","13,028,000","20,851,000","11,546,000","11,856,000",,"2,000","2,000","9,505,000","29,804,000","44,205,000",,"0",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"200,075,000","209,075,000",,,,,,,,,,,,,,,,,,,,,,,,,"153,198,000","141,712,000","146,838,000","146,725,000","146,987,000","146,687,000","147,974,000","143,849,000","162,205,000","162,766,000","169,995,000","180,548,000","187,768,000","195,718,000","206,169,000","215,632,000","226,635,000","235,534,000","249,305,000","266,040,000","278,563,000","286,219,000","287,624,000","290,449,000","298,295,000","310,352,000","321,924,000","327,641,000","334,928,000","354,557,000",,,
			NonCurrentDeferredTaxesAssets,"200,075,000","209,075,000",,,,,,,,,,,,,,,,,,,,,,,,,"153,198,000","141,712,000","146,838,000","146,725,000","146,987,000","146,687,000","147,974,000","143,849,000","162,205,000","162,766,000","169,995,000","180,548,000","187,768,000","195,718,000","206,169,000","215,632,000","226,635,000","235,534,000","249,305,000","266,040,000","278,563,000","286,219,000","287,624,000","290,449,000","298,295,000","310,352,000","321,924,000","327,641,000","334,928,000","354,557,000",,,
		OtherNonCurrentAssets,"40,112,000","35,110,000","39,470,000","39,589,000","40,035,000","39,719,000","39,938,000","39,705,000","36,129,000","35,403,000","36,396,000","36,316,000","33,489,000","33,664,000","33,417,000","35,511,000","34,910,000","34,566,000","33,000,000","31,417,000","28,112,000","28,668,000","26,420,000","22,947,000","21,999,000","21,410,000","22,219,000","22,667,000","21,622,000","20,401,000","19,382,000","17,724,000","18,337,000","16,721,000","16,559,000","15,412,000","15,215,000","14,454,000","11,831,000","11,156,000","13,194,000","13,508,000","13,653,000","12,321,000","12,576,000","12,432,000","12,652,000","12,668,000","12,477,000","12,681,000","10,105,000","12,297,000","12,391,000","7,461,000","11,738,000","11,898,000",,"12,505,970","12,794,634"
TotalLiabilitiesNetMinorityInterest,"102,547,000","103,492,000","102,604,000","122,585,000","150,741,000","138,929,000","136,295,000","147,620,000","169,444,000","143,783,000","142,339,000","136,627,000","113,771,000","107,968,000","116,261,000","107,125,000","107,279,000","108,501,000","104,324,000","103,314,000","131,040,000","177,530,000","202,635,000","202,920,000","218,367,000","213,958,000","223,230,000","222,570,000","218,122,000","219,434,000","226,861,000","219,326,000","224,934,000","241,302,000","242,473,000","240,936,000","86,246,000","88,887,000","77,894,000","80,153,000","55,765,000","61,737,000","68,011,000","59,224,000","56,929,000","71,043,000","72,433,000","55,147,000","59,102,000","59,768,000","55,337,000","53,554,000","48,950,000","53,478,000","70,925,000","47,152,000","11,000","136,329,705","118,942,457"
	CurrentLiabilities,"71,803,000","73,423,000","75,091,000","65,697,000","78,920,000","67,217,000","64,439,000","75,730,000","83,275,000","87,445,000","84,648,000","78,774,000","36,423,000","34,781,000","43,997,000","35,311,000","35,916,000","37,486,000","23,676,000","23,152,000","22,658,000","24,120,000","46,337,000","31,248,000","44,145,000","39,139,000","50,505,000","50,263,000","44,979,000","46,635,000","53,026,000","45,825,000","51,728,000","68,628,000","68,675,000","67,527,000","64,231,000","67,388,000","64,912,000","67,661,000","43,838,000","49,675,000","54,692,000","45,450,000","43,091,000","45,405,000","46,765,000","30,796,000","35,198,000","35,932,000","38,795,000","37,198,000","32,303,000","38,939,000","60,491,000","37,560,000","11,000","30,315,337","24,134,870"
		PayablesAndAccruedExpenses,"30,606,000","32,047,000","31,795,000","22,221,000","26,728,000","19,979,000","20,854,000","20,461,000","39,888,000","23,782,000","25,065,000","17,791,000","21,494,000","18,766,000","18,215,000","11,954,000","17,091,000","18,692,000","20,453,000","13,121,000","19,751,000","18,931,000","26,607,000","22,032,000","38,202,000","27,473,000","35,574,000","36,102,000","32,729,000","32,491,000","38,175,000","34,192,000","40,937,000","57,447,000","57,915,000","56,909,000","51,553,000","52,130,000","50,302,000","56,828,000","32,470,000","35,829,000","41,129,000","33,468,000","34,659,000","43,827,000","36,110,000","20,272,000","33,538,000","33,083,000","27,278,000","35,260,000","30,401,000","36,961,000","40,756,000","29,371,000","11,000","24,528,964","17,948,224"
			Payables,"9,072,000","9,109,000","9,593,000","7,206,000","13,648,000","7,278,000","8,037,000","8,277,000","12,427,000","10,042,000","9,988,000","7,284,000","12,959,000","10,049,000","8,032,000","5,268,000","8,473,000","11,985,000","8,383,000","5,901,000","9,009,000","11,780,000","11,354,000","11,917,000","21,024,000","17,314,000","19,612,000","20,156,000","17,101,000","22,650,000","18,138,000","15,954,000","19,416,000","29,316,000","22,094,000","19,598,000","22,065,000","19,634,000","22,836,000","29,383,000","16,458,000","21,034,000","21,208,000","14,332,000","16,190,000","18,077,000","16,939,000","9,400,000","17,026,000","13,652,000","13,921,000","16,888,000","13,510,000","15,516,000","16,525,000","11,486,000","11,000","7,997,615","4,831,084"
				AccountsPayable,"8,904,000","9,068,000","9,593,000","7,206,000","13,648,000","7,278,000","8,037,000","8,228,000","12,377,000","9,992,000","9,969,000","6,440,000","12,017,000","9,107,000","7,794,000","5,068,000","8,262,000","11,103,000","8,352,000","5,873,000","8,981,000","10,210,000","11,326,000","11,835,000","20,954,000","15,709,000","19,526,000","20,070,000","17,032,000","19,953,000","17,905,000","15,923,000","19,388,000","27,552,000","21,974,000","19,471,000","21,818,000","19,431,000","22,818,000","29,383,000","16,458,000","21,034,000","21,208,000","14,332,000","16,190,000","18,077,000","16,939,000","9,400,000","17,026,000","13,652,000","13,921,000","16,888,000","13,510,000","15,516,000","16,525,000","11,486,000","11,000","7,997,615","4,831,084"
				TotalTaxPayable,"168,000","41,000",,,,"0","0","49,000","50,000","50,000","0","816,000","914,000","914,000","210,000","172,000","180,000","854,000",,,,"1,539,000",,,,"1,560,000",,,,"2,642,000",,,,"1,714,000",,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"168,000","41,000",,,,"0","0","49,000","50,000","50,000","0","816,000","914,000","914,000","210,000","172,000","180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,"0","19,000","28,000","28,000","28,000","28,000","28,000","31,000","28,000","31,000","28,000","28,000","31,000","28,000","82,000","70,000","45,000","86,000","86,000","69,000","55,000","233,000","31,000","28,000","50,000","120,000","127,000","247,000","203,000","18,000",,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","86,000","86,000","69,000","55,000",,"31,000","28,000","50,000","120,000","127,000","247,000","203,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
