name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012
		PrepaidAssets,"91,791,000","37,725,000","101,493,000","78,914,000","57,423,000","25,350,000","68,284,000","34,261,000","26,274,000","21,263,000","35,196,000","30,453,000","18,217,000","27,437,000","43,543,000","57,568,000","39,546,000","47,698,000","46,785,000","38,574,000","30,571,000","31,462,000","38,989,000","28,084,000","26,031,000","16,959,000","35,026,000","31,043,000","23,677,000","20,119,000","26,632,000","22,160,000","22,586,000","16,752,000","22,961,000","15,019,000","11,102,000","11,469,000","22,201,000","22,732,000","10,706,000","7,303,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,095,000","8,958,000","8,706,000","8,623,000","5,199,000","5,145,000","4,757,000","4,586,000","2,060,000","1,807,000","1,441,000","1,295,000","0","0","4,911,000","4,863,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,095,000","8,958,000","8,706,000","8,623,000","5,199,000","5,145,000","4,757,000","4,586,000","2,060,000","1,807,000","1,441,000","1,295,000","0","0","4,911,000","4,863,000"
		OtherCurrentAssets,,"69,796,000",,,,"39,085,000",,"40,200,000","40,260,000","58,703,000","39,866,000","32,836,000","30,467,000","34,024,000","27,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"2,055,166,000","1,975,721,000","1,889,536,000","1,783,594,000","1,676,136,000","1,559,357,000","1,463,218,000","1,429,721,000","1,359,695,000","1,292,948,000","1,207,781,000","1,054,315,000","986,502,000","310,007,000","250,604,000","221,963,000","205,915,000","216,346,000","213,251,000","171,008,000","167,344,000","160,747,000","146,296,000","142,133,000","132,763,000","128,549,000","121,546,000","114,537,000","98,427,000","87,282,000","86,102,000","84,476,000","78,898,000","71,155,000","70,160,000","66,156,000","62,488,000","59,984,000","55,169,000","50,155,000","47,915,000","42,278,000"
		NetPPE,"2,032,011,000","1,928,892,000","1,879,951,000","1,763,569,000","1,648,658,000","1,541,213,000","1,450,953,000","1,416,930,000","1,342,941,000","1,282,074,000","1,194,479,000","1,046,518,000","978,376,000","301,297,000","245,631,000","214,923,000","195,885,000","180,349,000","177,903,000","159,717,000","148,561,000","138,376,000","135,939,000","132,500,000","123,765,000","119,784,000","119,974,000","113,196,000","98,134,000","86,998,000","84,206,000","82,902,000","78,046,000","70,381,000","69,564,000","65,555,000","61,611,000","59,040,000","54,086,000","49,039,000","44,441,000","42,040,000"
			GrossPPE,"2,419,179,000","2,292,146,000","2,220,588,000","2,081,068,000","1,945,980,000","1,819,232,000","1,711,841,000","1,661,383,000","1,574,175,000","1,497,145,000","1,394,785,000","1,233,588,000","1,156,261,000","469,885,000","403,206,000","361,954,000","332,868,000","308,028,000","301,151,000","274,251,000","255,511,000","238,576,000","229,251,000","219,580,000","204,287,000","194,179,000","190,725,000","182,261,000","161,707,000","146,383,000","139,629,000","134,587,000","125,572,000","114,378,000","110,693,000","103,272,000","96,074,000","90,570,000",,,,"64,744,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"29,625,000",,,,"23,541,000",,,,"14,773,000",,,,"7,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"569,306,000",,,,"426,089,000",,,,"320,143,000",,,,"214,993,000",,,,"159,317,000",,,,"132,650,000",,,,"109,776,000",,,,"74,950,000",,,,"60,015,000",,,,"42,221,000",,,,"30,831,000"
				OtherProperties,"2,419,179,000","1,151,395,000","2,220,588,000","2,081,068,000","1,945,980,000","975,862,000","1,711,841,000","1,661,383,000","1,574,175,000","842,988,000","1,394,785,000","1,233,588,000","1,156,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"113,529,000",,,,"74,387,000",,,,"78,577,000",,,,"81,368,000",,,,"15,251,000",,,,"9,851,000",,,,"3,589,000",,,,"7,324,000",,,,"2,627,000",,,,"6,678,000",,,,"1,638,000"
				Leases,,"428,291,000",,,,"319,353,000",,,,"240,664,000",,,,"166,374,000",,,,"133,460,000",,,,"96,075,000",,,,"80,814,000",,,,"64,109,000",,,,"51,736,000",,,,"41,671,000",,,,"32,275,000"
			AccumulatedDepreciation,"-387,168,000","-363,254,000","-340,637,000","-317,499,000","-297,322,000","-278,019,000","-260,888,000","-244,453,000","-231,234,000","-215,071,000","-200,306,000","-187,070,000","-177,885,000","-168,588,000","-157,575,000","-147,031,000","-136,983,000","-127,679,000","-123,248,000","-114,534,000","-106,950,000","-100,200,000","-93,312,000","-87,080,000","-80,522,000","-74,395,000","-70,751,000","-69,065,000","-63,573,000","-59,385,000","-55,423,000","-51,685,000","-47,526,000","-43,997,000","-41,129,000","-37,717,000","-34,463,000","-31,530,000",,,,"-22,704,000"
		InvestmentsAndAdvances,"10,182,000","37,717,000",,"1,104,000","8,684,000",,,"0",,,,"1,043,000","0","0","0","1,404,000","2,930,000","27,702,000","23,177,000","0","6,669,000","10,514,000",,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"10,182,000","37,717,000",,"1,104,000","8,684,000",,,"0",,,,"1,043,000","0","0","0","1,404,000","2,930,000","27,702,000","23,177,000","0","6,669,000","10,514,000",,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,"0",,,,"1,043,000","0","0","0","1,404,000","2,930,000","27,702,000","23,177,000","0","6,669,000","10,514,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,"0",,"0","0","4,391,000","0","2,283,000","2,924,000","4,796,000","6,126,000","3,243,000","3,949,000","5,455,000","6,676,000","10,512,000","9,653,000","10,486,000","11,039,000","9,045,000","8,838,000","8,720,000","8,507,000","1,254,000","1,025,000","0","0","1,618,000","1,281,000","556,000","232,000",,,,,"0","0","0","0"
			NonCurrentDeferredTaxesAssets,,,,,"0",,"0","0","4,391,000","0","2,283,000","2,924,000","4,796,000","6,126,000","3,243,000","3,949,000","5,455,000","6,676,000","10,512,000","9,653,000","10,486,000","11,039,000","9,045,000","8,838,000","8,720,000","8,507,000","1,254,000","1,025,000","0","0","1,618,000","1,281,000","556,000","232,000",,,,,"0","0","0","0"
		OtherNonCurrentAssets,"12,973,000","9,112,000","9,585,000","18,921,000","18,794,000","18,144,000","12,265,000","12,791,000","12,363,000","10,874,000","11,019,000","3,830,000","3,330,000","2,584,000","1,730,000","1,687,000","1,645,000","1,619,000","1,659,000","1,638,000","1,628,000","818,000","1,312,000","795,000","278,000","258,000","318,000","316,000","293,000","284,000","278,000","293,000","296,000","542,000","596,000","601,000","877,000","944,000","1,083,000","1,116,000","3,474,000","238,000"
TotalLiabilitiesNetMinorityInterest,"1,845,838,000","1,760,176,000","1,790,203,000","1,620,474,000","1,513,086,000","1,432,884,000","1,425,954,000","1,276,292,000","1,242,960,000","1,198,883,000","1,188,360,000","1,007,482,000","956,277,000","337,170,000","324,665,000","264,379,000","257,122,000","237,150,000","262,005,000","195,064,000","212,743,000","169,131,000","198,758,000","151,371,000","142,402,000","148,813,000","197,898,000","146,864,000","121,284,000","120,593,000","151,545,000","111,362,000","99,388,000","115,181,000","127,130,000","105,569,000","111,941,000","118,916,000","119,614,000","107,428,000","164,402,000","264,286,000"
	CurrentLiabilities,"594,387,000","586,901,000","613,602,000","501,850,000","465,593,000","435,670,000","496,844,000","366,193,000","363,787,000","351,345,000","397,803,000","305,861,000","320,875,000","253,105,000","239,425,000","184,740,000","180,663,000","164,460,000","194,166,000","133,473,000","154,980,000","116,563,000","145,538,000","100,105,000","93,035,000","102,196,000","151,048,000","99,442,000","77,452,000","79,401,000","111,188,000","70,920,000","59,830,000","79,742,000","72,171,000","50,530,000","59,823,000","68,784,000","55,125,000","44,435,000","36,186,000","49,942,000"
		PayablesAndAccruedExpenses,"419,987,000","423,364,000","450,793,000","351,809,000","318,417,000","292,596,000","360,331,000","231,256,000","237,119,000","240,875,000","291,969,000","207,354,000","211,536,000","253,105,000","239,425,000","184,740,000","180,663,000","164,460,000","194,166,000","133,473,000","154,980,000","116,563,000","145,538,000","100,105,000","93,035,000","102,196,000","151,048,000","99,442,000","77,452,000","79,401,000","111,188,000","70,920,000","59,830,000","56,907,000","72,171,000","50,530,000","44,823,000","51,058,000","51,722,000","39,560,000","34,750,000","49,942,000"
			Payables,"266,049,000","224,557,000","254,628,000","168,635,000","177,223,000","140,647,000","238,678,000","122,147,000","146,530,000","139,747,000","188,892,000","109,260,000","131,723,000","124,318,000","156,267,000","104,298,000","123,227,000","98,308,000","124,242,000","80,151,000","105,640,000","75,117,000","104,810,000","60,235,000","58,586,000","70,167,000","110,374,000","67,040,000","42,399,000","53,664,000","83,394,000","48,277,000","35,537,000","40,020,000","52,459,000","34,084,000","28,529,000","35,035,000","40,250,000","28,064,000","23,515,000","32,727,000"
				AccountsPayable,"230,282,000","196,461,000","253,817,000","167,704,000","169,392,000","138,622,000","237,647,000","121,372,000","137,480,000","130,242,000","188,061,000","108,667,000","112,460,000","103,692,000","155,986,000","103,891,000","95,081,000","73,033,000","124,187,000","76,880,000","77,987,000","51,178,000","104,684,000","59,565,000","57,784,000","58,225,000","110,135,000","66,562,000","42,146,000","39,222,000","82,857,000","46,529,000","35,524,000","34,013,000","52,422,000","32,174,000","27,971,000","27,952,000","40,250,000","28,064,000","22,496,000","23,588,000"
				TotalTaxPayable,"35,767,000","28,096,000","811,000","931,000","7,831,000","2,025,000","1,031,000","775,000","9,050,000","9,505,000","831,000","593,000","19,263,000","20,626,000","281,000","407,000","28,146,000","25,275,000","55,000","3,271,000","27,653,000","23,939,000","126,000","670,000","802,000","11,942,000","239,000","478,000","253,000","14,442,000","537,000","1,748,000","13,000","6,007,000","37,000","1,910,000","558,000","7,083,000","0","0","1,019,000","9,139,000"
					IncomeTaxPayable,"35,767,000","28,096,000","811,000","931,000","7,831,000","2,025,000","1,031,000","775,000","9,050,000","9,505,000","831,000","593,000","19,263,000","20,626,000","281,000","407,000","28,146,000","25,275,000","55,000","3,271,000","27,653,000","23,939,000","126,000","670,000","802,000","11,942,000","239,000","478,000","253,000","14,442,000","537,000","1,748,000","13,000","6,007,000","37,000","1,910,000","558,000","7,083,000","0","0","1,019,000","9,139,000"
			CurrentAccruedExpenses,"153,938,000","198,807,000","196,165,000","183,174,000","141,194,000","151,949,000","121,653,000","109,109,000","90,589,000","101,128,000","103,077,000","98,094,000","79,813,000","128,787,000","83,158,000","80,442,000","57,436,000","66,152,000","69,924,000","53,322,000","49,340,000","41,446,000","40,728,000","39,870,000","34,449,000","32,029,000","40,674,000","32,402,000","35,053,000","25,737,000","27,794,000","22,643,000","24,293,000","16,887,000","19,712,000","16,446,000","16,294,000","16,023,000","11,472,000","11,496,000","11,235,000","17,215,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,000",,,,"308,000","1,693,000","2,830,000","1,436,000",
		CurrentDebtAndCapitalLeaseObligation,"174,400,000","163,537,000","162,809,000","150,041,000","147,176,000","143,074,000","136,513,000","134,937,000","126,668,000","110,470,000","105,834,000","98,507,000","109,339,000",,,,,,,,,,,,,,,,,,,,,"19,500,000",,,"15,000,000","15,000,000",,"1,000,000",,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,500,000",,,"15,000,000","15,000,000",,"1,000,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,
				LineOfCredit,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,500,000",,,"15,000,000","15,000,000",,,,
			CurrentCapitalLeaseObligation,"174,400,000","163,537,000","162,809,000","150,041,000","147,176,000","143,074,000","136,513,000","134,937,000","126,668,000","110,470,000","105,834,000","98,507,000","109,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,273,000","0","0",,"2,418,000","1,710,000","1,045,000",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"1,710,000","1,045,000",,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,273,000",,,,"2,418,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,251,451,000","1,173,275,000","1,176,601,000","1,118,624,000","1,047,493,000","997,214,000","929,110,000","910,099,000","879,173,000","847,538,000","790,557,000","701,621,000","635,402,000","84,065,000","85,240,000","79,639,000","76,459,000","72,690,000","67,839,000","61,591,000","57,763,000","52,568,000","53,220,000","51,266,000","49,367,000","46,617,000","46,850,000","47,422,000","43,832,000","41,192,000","40,357,000","40,442,000","39,558,000","35,439,000","54,959,000","55,039,000","52,118,000","50,132,000","64,489,000","62,993,000","128,216,000","214,344,000"
		LongTermDebtAndCapitalLeaseObligation,"1,209,785,000","1,135,456,000","1,137,658,000","1,081,555,000","1,014,768,000","967,255,000","922,784,000","908,554,000","877,495,000","837,623,000","789,307,000","701,621,000","635,402,000",,,,,,,,,,,,,,,,,,,,,,"19,500,000","19,500,000","19,500,000","19,500,000","34,500,000","33,750,000","100,250,000","250,000"
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,500,000","19,500,000","19,500,000","19,500,000","34,500,000","33,750,000","100,250,000","250,000"
			LongTermCapitalLeaseObligation,"1,209,785,000","1,135,456,000","1,137,658,000","1,081,555,000","1,014,768,000","967,255,000","922,784,000","908,554,000","877,495,000","837,623,000","789,307,000","701,621,000","635,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"37,859,000","36,156,000","37,407,000","35,778,000","31,677,000","28,911,000","4,408,000","5,000","0","9,915,000","1,250,000","0","0","84,065,000","85,240,000","79,639,000","76,459,000","72,690,000","67,839,000","61,591,000","57,763,000","52,568,000","53,220,000","51,266,000","49,367,000","46,617,000","46,850,000","47,422,000","43,832,000","41,192,000","40,357,000","40,442,000","39,558,000","35,439,000","35,459,000","35,539,000","32,618,000","30,632,000","29,989,000","29,243,000","27,966,000","22,239,000"
			NonCurrentDeferredTaxesLiabilities,"37,859,000","36,156,000","37,407,000","35,778,000","31,677,000","28,911,000","4,408,000","5,000","0","8,716,000",,,,,,,,,,,,,,,,,"0","0","173,000","742,000","0","0","0","0","1,063,000","1,645,000","1,431,000","1,550,000","2,216,000","2,949,000","5,708,000","1,306,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",
		OtherNonCurrentLiabilities,"3,807,000","1,663,000","1,536,000","1,291,000","1,048,000","1,048,000","1,918,000","1,540,000","1,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,855,000"
TotalEquityGrossMinorityInterest,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","89,085,000","81,971,000","75,151,000","70,744,000","49,400,000","46,766,000","-29,912,000","-129,759,000"
	StockholdersEquity,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","89,085,000","81,971,000","75,151,000","70,744,000","49,400,000","46,766,000","-29,912,000","-129,759,000"
		CapitalStock,"555,000","556,000","560,000","560,000","560,000","559,000","559,000","559,000","558,000","557,000","556,000","558,000","559,000","557,000","557,000","557,000","555,000","554,000","552,000","552,000","551,000","549,000","549,000","548,000","547,000","546,000","545,000","545,000","545,000","544,000","544,000","543,000","543,000","542,000","542,000","540,000","540,000","540,000","540,000","540,000","492,000","192,017,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"191,855,000"
			CommonStock,"555,000","556,000","560,000","560,000","560,000","559,000","559,000","559,000","558,000","557,000","556,000","558,000","559,000","557,000","557,000","557,000","555,000","554,000","552,000","552,000","551,000","549,000","549,000","548,000","547,000","546,000","545,000","545,000","545,000","544,000","544,000","543,000","543,000","542,000","542,000","540,000","540,000","540,000","540,000","540,000","492,000","162,000"
		AdditionalPaidInCapital,"242,607,000","280,666,000","333,823,000","327,211,000","320,234,000","321,075,000","312,668,000","307,506,000","302,898,000","322,330,000","318,318,000","335,050,000","347,943,000","352,702,000","351,941,000","348,344,000","343,369,000","346,300,000","336,432,000","331,515,000","325,991,000","321,603,000","318,137,000","315,131,000","309,599,000","306,522,000","303,533,000","300,820,000","297,181,000","293,992,000","291,889,000","289,066,000","287,913,000","284,622,000","281,660,000","276,225,000","273,474,000","270,637,000","268,499,000","266,594,000","191,546,000","3,691,000"
		RetainedEarnings,"871,780,000","839,062,000","698,866,000","674,689,000","609,848,000","560,252,000","436,315,000","415,890,000","386,309,000","436,891,000","326,517,000","316,328,000","287,497,000","261,835,000","172,573,000","159,057,000","133,994,000","111,704,000","44,327,000","34,448,000","17,644,000","9,253,000","-40,535,000","-45,982,000","-55,829,000","-62,587,000","-104,591,000","-108,928,000","-115,989,000","-120,267,000","-153,580,000","-156,891,000","-165,211,000","-168,291,000","-193,117,000","-194,794,000","-198,863,000","-200,433,000","-219,639,000","-220,368,000","-221,950,000","-133,612,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-191,855,000"
TotalCapitalization,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","108,585,000","101,471,000","94,651,000","90,244,000","83,900,000","80,516,000","70,338,000","-129,509,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,855,000"
CommonStockEquity,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","89,085,000","81,971,000","75,151,000","70,744,000","49,400,000","46,766,000","-29,912,000","-321,614,000"
CapitalLeaseObligations,"1,384,185,000","1,298,993,000","1,300,467,000","1,231,596,000","1,161,944,000","1,110,329,000","1,059,297,000","1,043,491,000","1,004,163,000","948,093,000","895,141,000","800,128,000","744,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","89,085,000","81,971,000","75,151,000","70,744,000","49,400,000","46,766,000","-29,912,000","-129,759,000"
WorkingCapital,"311,227,000","317,838,000","320,314,000","337,490,000","301,999,000","319,743,000","215,434,000","204,333,000","209,243,000","314,368,000","228,167,000","299,242,000","284,899,000","389,152,000","359,707,000","365,634,000","348,462,000","314,902,000","235,899,000","257,098,000","234,605,000","223,226,000","185,075,000","178,830,000","170,921,000","162,549,000","124,791,000","125,322,000","127,142,000","128,179,000","93,108,000","88,684,000","83,905,000","81,157,000","73,884,000","70,854,000","64,781,000","60,892,000","58,720,000","59,604,000","50,389,000","42,307,000"
InvestedCapital,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","136,373,000","108,585,000","101,471,000","109,651,000","105,244,000","83,900,000","81,516,000","70,338,000","-321,364,000"
TangibleBookValue,"1,114,942,000","1,120,284,000","1,033,249,000","1,002,460,000","930,642,000","881,886,000","749,542,000","723,955,000","689,765,000","759,778,000","645,391,000","651,936,000","635,999,000","615,094,000","525,071,000","507,958,000","477,918,000","458,558,000","381,311,000","366,515,000","344,186,000","331,405,000","278,151,000","269,697,000","254,317,000","244,481,000","199,487,000","192,437,000","181,737,000","174,269,000","138,853,000","132,718,000","123,245,000","116,873,000","89,085,000","81,971,000","75,151,000","70,744,000","49,400,000","46,766,000","-29,912,000","-321,614,000"
TotalDebt,"1,384,185,000","1,298,993,000","1,300,467,000","1,231,596,000","1,161,944,000","1,110,329,000","1,059,297,000","1,043,491,000","1,004,163,000","948,093,000","895,141,000","800,128,000","744,741,000",,,,,,,,,,,,,,,,,,,,,"19,500,000","19,500,000","19,500,000","34,500,000","34,500,000","34,500,000","34,750,000","100,250,000","250,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,950,000",,,,"27,255,000","17,074,000","88,223,000",
ShareIssued,"55,491,361","55,662,400","56,025,753","56,022,278","55,994,069","55,935,237","55,866,590","55,837,096","55,735,417","55,712,067","55,671,943","55,851,643","55,955,893","55,759,048","55,760,985","55,723,267","55,618,387","55,438,089","55,235,031","55,197,314","55,104,131","54,904,954","54,879,306","54,864,418","54,724,935","54,590,641","54,547,358","54,526,194","54,478,408","54,420,228","54,371,530","54,300,398","54,267,222","54,190,724","54,161,553","54,039,838","54,019,137","53,980,797","53,972,006","53,972,006","53,964,948","53,964,948"
