name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"852,000","975,000","975,000","661,000","600,000","1,050,000","1,012,000","354,000","412,000","711,000","567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"184,400,000","41,400,000","58,500,000","26,200,000","58,300,000","41,800,000","16,700,000","156,800,000","-7,600,000","28,400,000","43,800,000","18,500,000","17,900,000","11,800,000","41,600,000","15,800,000","24,800,000","23,700,000","-313,600,000","115,700,000","46,700,000","42,500,000","65,800,000","77,400,000","15,100,000","3,900,000","54,500,000","8,500,000","4,200,000","-22,600,000","40,700,000","3,300,000","6,600,000","-100,000","30,455,000","21,306,000","14,209,000","11,630,000","68,971,000","7,074,000","2,913,000","4,880,000","32,386,000","1,913,000","6,530,000","6,358,000","12,972,000","3,198,000","3,073,000","8,325,000","11,779,000","12,883,000","8,846,000","12,191,000","-115,497,000","7,405,000","3,896,000","3,163,000","18,421,000","2,009,000","6,142,000","3,172,000","13,171,000","6,595,000","6,220,000","3,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,300,000","0",,,"-2,000,000"
			DeferredIncomeTax,"184,400,000","41,400,000","58,500,000","26,200,000","58,300,000","41,800,000","16,700,000","156,800,000","-7,600,000","28,400,000","43,800,000","18,500,000","17,900,000","11,800,000","41,600,000","15,800,000","24,800,000","23,700,000","-313,600,000","115,700,000","46,700,000","42,500,000","65,800,000","77,400,000","15,100,000","3,900,000","54,500,000","8,500,000","4,200,000","-22,600,000","40,700,000","3,300,000","6,600,000","-100,000","30,455,000","21,306,000","14,209,000","11,630,000","68,971,000","7,074,000","2,913,000","4,880,000","32,386,000","1,913,000","6,530,000","6,358,000","12,972,000","3,198,000","3,073,000","8,325,000","11,779,000","12,883,000","8,846,000","12,191,000","-115,497,000","7,405,000","3,896,000","3,163,000","18,421,000","2,009,000","6,142,000","3,172,000","13,171,000","6,595,000","6,220,000","3,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,300,000","0",,,"-2,000,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,"1,718,000","1,647,000","1,647,000","2,428,000","2,915,000","3,135,000","3,135,000","3,135,000","3,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,"-900,000","-300,000",,,"-100,000","-100,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","-300,000","-100,000","0","-100,000","-100,000","-100,000","-200,000","600,000","-100,000","-100,000",,,"2,400,000","-500,000","400,000","1,200,000","10,800,000","1,900,000","7,400,000","-1,400,000","3,511,000","742,000","1,960,000","-813,000",,,,,,,,"33,997,000",,,,,,,,,"642,960,000","-8,919,000","-3,011,000","-1,392,000","0","1,708,000","-1,708,000","18,634,000",,,,,,,,,,,,,,,,,,,,,,"10,567,000",,,,"-8,265,000",,,,,,,"-7,100,000","-500,000","2,200,000","-4,100,000","9,400,000","2,900,000","-2,200,000","-6,500,000","-6,800,000"
		ChangeInWorkingCapital,"17,700,000","57,400,000","-420,600,000","70,500,000","310,400,000","40,500,000","130,000,000","-316,900,000","530,600,000","118,100,000","-299,400,000","218,600,000","76,400,000","-19,100,000","-67,200,000","-28,600,000","84,500,000","35,100,000","132,000,000","-68,900,000","-33,900,000","63,300,000","-250,300,000","27,000,000","56,300,000","-16,800,000","-125,300,000","-5,300,000","-33,600,000","127,200,000","-32,000,000","-23,800,000","-17,100,000","54,700,000","-88,673,000","27,220,000","-13,285,000","22,138,000","-69,724,000","-15,756,000","20,458,000","61,305,000","-130,622,000","69,689,000","-17,460,000","-47,802,000","26,906,000","14,148,000","-21,967,000","5,645,000","-59,945,000","22,704,000","25,793,000","142,415,000","11,813,000","144,096,000","82,726,000","-11,503,000","-93,485,000","6,330,000","128,244,000","43,965,000","-173,883,000","-27,745,000","49,918,000","72,360,000","-2,293,000","39,582,000","-14,737,000","-7,986,000","8,664,000","12,147,000","19,245,000","-22,894,000","44,261,000","-24,773,000","42,993,000","-26,227,000","-21,812,000","-41,276,000","21,880,000","-15,082,000","-29,003,000","80,835,000","-25,951,000","-45,173,000","16,219,000","-1,002,000","-20,920,000","-18,938,000","-18,394,000","4,200,000","7,100,000","-11,700,000","5,900,000","-2,400,000","10,800,000","100,000","-8,500,000","1,100,000","3,000,000","-4,900,000","6,800,000"
			ChangeInReceivables,"29,000,000","-101,100,000","6,200,000","175,600,000","-51,700,000","-54,500,000","40,500,000","-91,700,000","-140,000,000","343,900,000","7,100,000","-22,800,000","89,700,000","-104,900,000","24,300,000","-33,700,000","116,500,000","-76,700,000","-24,400,000","-106,900,000","24,700,000","33,500,000","-25,400,000","-25,900,000","12,000,000","-53,200,000","-6,900,000","20,900,000","7,600,000","-45,100,000","5,200,000","-3,000,000","37,400,000","-77,500,000","-21,001,000","-22,104,000","-2,480,000","6,885,000","-55,232,000","-27,519,000","26,471,000","-35,364,000","-63,295,000","-19,599,000","48,919,000","-28,629,000","-28,771,000","-16,482,000","26,336,000","-52,050,000","516,000","-572,000","-9,643,000","-17,402,000","75,001,000","-70,475,000","194,817,000","-54,056,000","50,537,000","-41,572,000","50,466,000","-35,763,000","-19,713,000","-46,917,000","-7,711,000","29,078,000","-47,390,000","28,511,000","-25,858,000","-14,398,000","11,663,000","-34,461,000","13,071,000","-15,326,000","-4,437,000","10,053,000","-36,518,000","-6,522,000","-8,919,000","-17,353,000","-12,067,000","9,081,000","-32,050,000","24,862,000","-26,692,000","-22,540,000","-1,087,000","-18,272,000","-11,841,000","-1,944,000","-3,190,000","6,200,000","-10,800,000","-3,300,000","-700,000","1,800,000","-4,100,000","-1,700,000","4,300,000","2,200,000","-9,400,000","-5,400,000","600,000"
				ChangesInAccountReceivables,"29,000,000","-101,100,000","6,200,000","175,600,000","-51,700,000","-54,500,000","40,500,000","-91,700,000","-140,000,000","343,900,000","7,100,000","-22,800,000","89,700,000","-104,900,000","24,300,000","-33,700,000","116,500,000","-76,700,000","-24,400,000","-106,900,000","24,700,000","33,500,000","-25,400,000","-25,900,000","12,000,000","-53,200,000","-6,900,000","20,900,000","7,600,000","-45,100,000","5,200,000","-3,000,000","37,400,000","-77,500,000","-21,001,000","-22,104,000","-2,480,000","6,885,000","-55,232,000","-27,519,000","26,471,000","-35,364,000","-63,295,000","-19,599,000","48,919,000","-28,629,000","-28,771,000","-16,482,000","26,336,000","-52,050,000","516,000","-572,000","-9,643,000","-17,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"286,200,000","30,800,000","-461,000,000","338,500,000","377,900,000","147,200,000","-238,100,000","216,200,000","836,600,000","-9,300,000","-237,700,000","84,400,000","126,000,000","-90,500,000","-217,800,000","111,900,000","84,100,000","9,200,000","-193,200,000","-48,900,000","-125,300,000","-52,500,000","-116,200,000","90,100,000","206,200,000","-49,700,000","-248,000,000","9,100,000","-169,800,000","-19,700,000","-184,700,000","131,100,000","-61,500,000","-400,000","-240,142,000","-11,283,000","-91,784,000","-53,091,000","-132,577,000","-15,389,000","-69,270,000","-108,999,000","-129,524,000","23,715,000","44,346,000","-39,286,000","-81,103,000","-73,221,000","15,476,000","-49,332,000","-134,330,000","90,365,000","91,427,000","250,341,000","117,595,000","98,043,000","64,857,000","-136,110,000","-117,929,000","44,290,000","13,808,000","-80,782,000","-140,167,000","41,210,000","-47,972,000","-62,489,000","-133,902,000","127,795,000","86,688,000","-57,285,000","-138,772,000","135,256,000","18,442,000","-109,439,000","-191,648,000","85,285,000","15,156,000","-121,673,000","-68,667,000","-25,704,000","-46,335,000","-46,050,000","36,085,000","89,994,000","3,892,000","28,193,000","-88,706,000","61,659,000","-24,834,000","-16,061,000","-87,287,000","43,400,000","-2,800,000","-27,000,000","-44,700,000","49,200,000","68,400,000","-33,300,000","-50,000,000","24,000,000","21,200,000","-34,500,000","-11,200,000"
			ChangeInPayablesAndAccruedExpense,"-313,400,000","121,700,000","38,200,000","-446,200,000","-27,100,000","-54,500,000","267,800,000","-336,700,000","-205,400,000","-211,700,000","-82,000,000","167,000,000","-148,100,000","218,400,000","149,300,000","-111,000,000","-157,700,000","129,700,000","312,100,000","83,400,000","46,400,000","106,400,000","-22,000,000","-53,800,000","-176,400,000","71,600,000","157,000,000","-24,700,000","123,400,000","171,100,000","171,500,000","-157,400,000","17,300,000","123,900,000","177,788,000","55,115,000","77,878,000","65,619,000","130,793,000","27,416,000","57,225,000","219,682,000","46,352,000","77,878,000","-109,925,000","31,163,000","95,224,000","104,238,000","-64,808,000","103,901,000","48,607,000","-46,085,000","-56,346,000","-98,112,000","-98,115,000","-44,747,000","-43,641,000","59,838,000","-85,194,000","33,787,000","48,330,000","-26,144,000","-112,619,000","77,961,000","-4,818,000","90,749,000","131,948,000","-199,222,000","24,269,000","29,454,000","-37,315,000","45,165,000","-59,484,000","103,025,000","-45,300,000","-59,626,000","143,920,000","15,773,000","-73,835,000","-49,734,000","106,041,000","-4,241,000","-109,900,000","20,676,000","-8,328,000","-9,146,000","84,496,000","17,753,000","-4,049,000","-4,536,000","-11,810,000","4,000,000","-5,600,000","16,100,000","8,400,000","-1,800,000","4,600,000","-2,100,000","2,200,000","-2,400,000","4,100,000","-600,000","-4,300,000"
				ChangeInPayable,"-313,400,000","121,700,000","38,200,000","-446,200,000","-27,100,000","-54,500,000","267,800,000","-336,700,000","-205,400,000","-211,700,000","-82,000,000","167,000,000","-148,100,000","218,400,000","149,300,000","-111,000,000","-157,700,000","129,700,000","312,100,000","83,400,000","46,400,000","106,400,000","-22,000,000","-53,800,000","-176,400,000","71,600,000","157,000,000","-24,700,000","123,400,000","171,100,000","171,500,000","-157,400,000","17,300,000","123,900,000","177,788,000","55,115,000","77,878,000","65,619,000","130,793,000","27,416,000","57,225,000","219,682,000","46,352,000","77,878,000","-109,925,000","31,163,000","95,224,000","104,238,000","-64,808,000","103,901,000","48,607,000","-46,085,000","-56,346,000","-98,112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"234,500,000","134,600,000","-151,500,000","-24,800,000","276,200,000","39,100,000","-47,100,000","136,600,000","120,400,000","-84,900,000","-57,200,000","73,300,000","-79,200,000","134,500,000","-43,300,000","-2,500,000","-80,100,000","108,800,000","173,600,000","12,300,000","100,000","86,000,000","-33,300,000","-65,100,000","24,300,000","56,300,000","5,700,000","-41,900,000","34,300,000","67,900,000","-48,200,000","-46,200,000","21,600,000","87,400,000","7,031,000","10,137,000","28,632,000","33,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000","7,500,000","-3,000,000",,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,941,000","17,244,000","-42,050,000","36,318,000","198,044,000","85,978,000","-71,239,000","87,070,000","38,371,000",,,"-99,836,000","34,243,000","183,479,000","-133,588,000",,,"266,014,000","-40,853,000","-79,565,000","86,195,000","208,787,000","-27,663,000","-25,759,000","26,128,000","76,862,000","-54,697,000","5,177,000","-41,680,000","21,516,000","-62,142,000","24,918,000","-1,511,000","79,971,000","-49,400,000","26,300,000","2,500,000","48,900,000","-53,100,000","-65,600,000","40,200,000",,,"-12,900,000","35,600,000","21,700,000"
			ChangeInOtherWorkingCapital,"15,900,000","6,000,000","-4,000,000","2,600,000","11,300,000","2,300,000","59,800,000","-104,700,000","39,400,000","-4,800,000","13,200,000","-10,000,000","8,800,000","-42,100,000","-23,000,000","4,200,000","41,600,000","-27,100,000","37,500,000","3,500,000","20,300,000","-24,100,000","-86,700,000","16,600,000","14,500,000","14,500,000","-27,400,000","-10,600,000","5,200,000","20,900,000","-24,000,000","5,500,000","-10,300,000","8,700,000","-5,318,000","5,492,000","3,101,000","2,725,000","-12,708,000","-264,000","6,032,000","-14,014,000","15,845,000","-12,305,000","-800,000","-11,050,000","41,556,000","-387,000","1,029,000","3,126,000","25,262,000","-21,004,000","355,000","7,588,000","19,589,000","59,018,000","-5,366,000","-9,116,000","41,857,000","11,875,000","-20,678,000","-11,390,000","12,638,000",,,"-23,349,000","9,004,000",,,,"-10,391,000","-225,000","-11,554,000","-1,154,000",,,,,,,,,,,,,,,,"5,114,000",,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"1,300,000","0","900,000","300,000","100,000","0","100,000","100,000","0","100,000","100,000","200,000","100,000","-100,000","200,000","100,000","100,000","100,000","0","100,000","7,400,000","-7,000,000","300,000","0","800,000","500,000","-2,700,000","1,000,000","-17,400,000","13,600,000","23,500,000","-900,000","800,000","-23,100,000","-6,545,000","-3,863,000","18,474,000","-2,766,000","2,321,000","-1,102,000","-2,112,000","-3,638,000","-24,129,000","-14,547,000","-21,671,000","1,205,000","-1,717,000","-1,009,000","-6,339,000","-150,000","1,992,000","-3,689,000","-5,810,000","1,911,000","-5,248,000","-1,720,000","11,076,000","-8,343,000","7,846,000","-11,356,000","-11,585,000","25,741,000","-44,929,000","-10,986,000","6,896,000","-7,513,000",,,,,"3,362,000","782,000","4,618,000","2,476,000","-222,000",,,,,,,,,,,,"4,000,000","0",,,"1,850,000","3,300,000","3,600,000","900,000",,,,,,,,,
