name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,270,000",,,,"24,250,000",,,,"17,107,000",,,,,,,,,,,,"14,594,000",,,,,,,,
		RestrictedCash,"167,741,500,000","157,954,400,000","149,196,400,000","141,304,600,000","123,418,500,000","86,786,500,000","88,088,300,000","79,441,400,000","100,376,100,000","37,081,300,000","41,166,400,000","32,493,600,000","33,621,800,000","39,457,000,000","39,466,000,000","38,520,700,000","39,581,200,000","44,185,300,000","46,992,300,000","47,435,000,000","44,451,200,000","37,573,500,000","31,636,600,000","36,168,600,000","37,529,300,000","35,585,000,000","49,353,200,000","42,199,900,000","45,206,200,000","40,603,800,000","32,422,300,000","20,126,900,000","21,695,500,000","21,395,100,000","16,232,800,000","14,315,800,000","9,952,000,000","6,624,800,000",,,,"40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"536,568,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,468,000",,,,"18,399,000",,,,"7,196,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,468,000",,,,"18,399,000",,,,"7,196,000",,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,"1,486,200,000","1,447,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"498,600,000","423,000,000","357,900,000","356,700,000","290,900,000","302,000,000","345,600,000","319,200,000","311,600,000","360,100,000","690,000,000","355,600,000","344,100,000","429,000,000","173,400,000","166,100,000","154,500,000","367,800,000","290,800,000","198,900,000","115,800,000","141,700,000","239,900,000","190,700,000","109,500,000","196,600,000","235,100,000","228,000,000","122,800,000","159,500,000","238,600,000","159,200,000","143,700,000","169,700,000","373,400,000","220,400,000","132,500,000","164,300,000","7,641,000,000","6,568,100,000","149,700,000","192,600,000","168,400,000","178,900,000","150,400,000","146,100,000","106,900,000","103,800,000","165,500,000","6,147,500,000","119,600,000","8,675,900,000","10,033,700,000","18,097,158,000","8,508,650,000","1,057,418,000","1,708,419,000","3,701,059,000","3,305,733,000","3,453,518,000","3,080,910,000","8,100,000","37,811,000","2,073,061,000","33,517,000","39,669,000","1,243,712,000","2,274,007,000","2,215,186,000","1,868,528,000","3,339,455,000","2,079,809,000","4,121,383,000","3,841,382,000","7,898,000","8,350,000","11,232,000","11,515,000","4,889,000","10,675,000","6,559,000","6,671,000"
	TotalNonCurrentAssets,"34,913,400,000","35,018,500,000","35,179,900,000","33,850,100,000","33,906,600,000","35,375,700,000","35,409,500,000","35,428,600,000","35,515,700,000","35,647,500,000","35,725,300,000","35,887,100,000","36,009,300,000","35,589,000,000","28,849,300,000","28,898,800,000","28,864,500,000","28,884,700,000","28,930,500,000","29,046,900,000","29,107,500,000","29,337,900,000","29,475,300,000","29,598,400,000","29,514,900,000","29,467,000,000","29,490,800,000","29,608,000,000","29,642,400,000","29,696,200,000","29,803,900,000","29,880,100,000","29,857,400,000","29,872,200,000","29,931,800,000","29,958,100,000","30,124,000,000","30,145,300,000","29,841,200,000","29,705,000,000","29,934,500,000","29,812,900,000","29,796,300,000","30,034,100,000","30,121,400,000","29,658,600,000","29,637,300,000","29,656,900,000","29,719,400,000","28,952,000,000","29,013,400,000","29,018,800,000","29,014,600,000","29,047,126,000","29,696,718,000","16,061,740,000","16,055,774,000","15,319,142,000","15,244,358,000","313,808,000","284,453,000","276,253,000","247,275,000","212,034,000","202,842,000","185,972,000","175,182,000","171,310,000","159,499,000","162,601,000","157,415,000","157,309,000","149,220,000","149,257,000","140,990,000","143,456,000","140,629,000","139,885,000","140,083,000","137,255,000","131,630,000","122,771,000"
		NetPPE,"493,900,000","505,300,000","521,300,000","527,600,000","528,600,000","579,200,000","547,200,000","538,600,000","538,400,000","544,000,000","517,300,000","500,400,000","467,700,000","448,700,000","362,700,000","380,000,000","387,200,000","399,700,000","388,900,000","399,500,000","411,600,000","425,200,000","426,700,000","437,900,000","449,800,000","491,700,000","496,100,000","499,200,000","503,300,000","508,900,000","498,700,000","503,400,000","508,400,000","513,400,000","714,200,000","713,200,000","709,900,000","724,000,000","705,400,000","703,700,000","816,500,000","821,900,000","813,800,000","812,800,000","797,000,000","786,800,000","740,600,000","729,500,000","734,700,000","738,500,000","726,900,000","725,300,000","711,400,000","707,215,000","660,795,000","389,828,000","379,269,000","377,452,000","347,910,000","179,453,000","165,506,000","168,755,000","158,068,000","157,824,000","152,560,000","153,329,000","144,865,000","143,247,000","132,220,000","131,361,000","127,354,000","123,892,000","114,428,000","118,203,000","106,909,000","107,096,000","107,438,000","109,563,000","108,839,000","111,330,000","76,451,000","75,901,000"
			GrossPPE,"1,564,400,000","1,544,800,000","1,567,300,000","1,508,000,000","1,475,100,000","1,540,400,000","1,479,100,000","1,433,000,000","1,424,000,000","1,411,500,000","1,354,600,000","1,344,000,000","1,257,500,000","1,209,800,000","1,099,500,000","1,106,900,000","1,092,000,000","1,076,300,000","1,038,800,000","1,031,300,000","1,023,400,000","1,022,400,000","1,004,100,000","1,093,200,000","1,130,400,000","1,280,300,000","1,273,300,000","1,280,700,000","1,267,600,000","1,249,900,000","1,243,800,000","1,226,000,000","1,202,800,000","1,191,800,000","1,402,700,000","1,374,400,000","1,361,200,000","1,364,400,000","1,316,900,000","1,284,900,000","1,415,100,000","1,398,200,000","1,379,200,000","1,369,300,000","1,332,200,000","1,299,700,000","1,312,600,000","1,275,500,000","1,308,100,000","1,284,600,000","1,252,700,000","1,231,300,000","1,207,900,000","1,186,750,000","1,156,656,000","820,402,000","846,654,000","812,573,000","753,258,000","555,503,000","526,850,000","515,286,000","493,178,000","476,797,000","186,077,000","446,872,000","424,652,000","409,419,000","386,803,000","398,001,000","353,379,000","349,917,000","340,453,000","344,228,000","331,110,000","331,297,000","331,639,000","333,764,000","281,109,000","283,600,000","248,721,000","248,171,000"
				Properties,"1,564,400,000","0","1,567,300,000","1,508,000,000","1,475,100,000","0","1,479,100,000","1,433,000,000","1,424,000,000","0","1,354,600,000","1,344,000,000","1,257,500,000","0","1,099,500,000","1,106,900,000","1,092,000,000","0","1,038,800,000","1,031,300,000","1,023,400,000","0","1,004,100,000","1,093,200,000","1,130,400,000","0","1,273,300,000","1,280,700,000","1,267,600,000","0","1,243,800,000","1,226,000,000","1,202,800,000","0","1,402,700,000","1,374,400,000","1,361,200,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,
				LandAndImprovements,,"0",,,,"7,700,000",,,,"7,800,000",,,,"7,800,000",,,,"7,800,000",,,,"7,800,000",,,,"17,700,000",,,,"17,700,000",,,,"20,100,000",,,,"20,100,000",,,,"65,600,000",,,,"65,200,000",,,,"59,100,000",,,,"58,577,000",,,,"58,538,000",,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"132,300,000",,,,"167,100,000",,,,"173,900,000",,,,"174,100,000",,,,"173,800,000",,,,"179,400,000",,,,"280,800,000",,,,"273,500,000",,,,"280,000,000",,,,"512,600,000",,,,"531,700,000",,,,"454,900,000",,,,"438,800,000",,,,"561,373,000",,,,"289,198,000",,,,"154,546,000",,,,"135,727,000",,,,"129,713,000",,,,,,,,"95,629,000",,,,
				MachineryFurnitureEquipment,,"1,180,200,000",,,,"1,140,100,000",,,,"1,010,800,000",,,,"812,300,000",,,,"714,200,000",,,,"654,900,000",,,,"733,300,000",,,,"739,600,000",,,,"673,100,000",,,,"612,300,000",,,,"586,300,000",,,,"330,300,000",,,,"365,300,000",,,,"355,237,000",,,,"283,004,000",,,,"222,111,000",,,,"197,121,000",,,,"176,326,000",,,,"151,338,000",,,,"169,558,000",,,,"157,997,000"
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,400,000",,,,"222,600,000",,,,"211,563,000",,,,"181,833,000",,,,"138,629,000",,,,"114,024,000",,,,"91,962,000",,,,"192,890,000",,,,"68,577,000",,,,"90,174,000"
				Leases,,"232,300,000",,,,"225,500,000",,,,"219,000,000",,,,"215,600,000",,,,"180,500,000",,,,"180,300,000",,,,"248,500,000",,,,"219,100,000",,,,"218,600,000",,,,"219,400,000",,,,"214,600,000",,,,"201,900,000",,,,"198,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,070,500,000","-1,039,500,000","-1,046,000,000","-980,400,000","-946,500,000","-961,200,000","-931,900,000","-894,400,000","-885,600,000","-867,500,000","-837,300,000","-843,600,000","-789,800,000","-761,100,000","-736,800,000","-726,900,000","-704,800,000","-676,600,000","-649,900,000","-631,800,000","-611,800,000","-597,200,000","-577,400,000","-655,300,000","-680,600,000","-788,600,000","-777,200,000","-781,500,000","-764,300,000","-741,000,000","-745,100,000","-722,600,000","-694,400,000","-678,400,000","-688,500,000","-661,200,000","-651,300,000","-640,400,000","-611,500,000","-581,200,000","-598,600,000","-576,300,000","-565,400,000","-556,500,000","-535,200,000","-512,900,000","-572,000,000","-546,000,000","-573,400,000","-546,100,000","-525,800,000","-506,000,000","-496,500,000","-479,535,000","-495,861,000","-430,574,000","-467,385,000","-435,121,000","-405,348,000","-376,050,000","-361,344,000","-346,531,000","-335,110,000","-318,973,000","-33,517,000","-293,543,000","-279,787,000","-266,172,000","-254,583,000","-266,640,000","-226,025,000","-226,025,000","-226,025,000","-226,025,000","-224,201,000","-224,201,000","-224,201,000","-224,201,000","-172,270,000","-172,270,000","-172,270,000","-172,270,000"
		GoodwillAndOtherIntangibleAssets,"31,154,300,000","31,235,300,000","31,296,900,000","31,377,600,000","31,426,400,000","32,839,400,000","32,824,900,000","32,849,500,000","32,915,700,000","33,035,500,000","33,110,900,000","33,279,300,000","33,406,200,000","33,480,700,000","27,012,700,000","27,043,300,000","27,066,900,000","27,090,600,000","27,114,300,000","27,138,100,000","27,162,100,000","27,186,100,000","27,210,200,000","27,234,200,000","27,258,200,000","27,282,200,000","27,307,000,000","27,331,900,000","27,356,800,000","27,381,700,000","27,406,600,000","27,435,200,000","27,460,400,000","27,485,500,000","27,520,500,000","27,546,200,000","27,572,100,000","27,595,900,000","27,458,300,000","27,449,800,000","28,305,500,000","28,337,300,000","28,370,700,000","28,405,000,000","28,446,100,000","28,477,400,000","28,469,500,000","28,502,800,000","28,551,600,000","27,777,700,000","27,808,400,000","27,814,000,000","27,834,300,000","27,870,582,000","28,167,380,000","14,899,501,000","14,902,176,000","14,833,000,000","14,790,397,000",,,"24,272,000",,,,,,,,,,,,,,,,,,,,
			Goodwill,"10,515,800,000","10,528,000,000","10,529,000,000","10,543,000,000","10,534,300,000","10,798,800,000","10,755,800,000","10,742,500,000","10,742,500,000","10,742,500,000","10,774,400,000","10,795,300,000","10,850,300,000","10,805,300,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,569,000,000","7,566,900,000","7,538,300,000","7,520,600,000","7,984,700,000","7,984,000,000","7,984,400,000","7,985,400,000","7,985,400,000","7,983,600,000","7,961,000,000","7,962,800,000","7,978,600,000","7,549,200,000","7,549,300,000","7,523,100,000","7,517,000,000","7,519,209,000","7,765,049,000","5,108,034,000","5,090,250,000","5,049,211,000","5,044,081,000",,,"11,496,000",,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"20,638,500,000","20,707,300,000","20,767,900,000","20,834,600,000","20,892,100,000","22,040,600,000","22,069,100,000","22,107,000,000","22,173,200,000","22,293,000,000","22,336,500,000","22,484,000,000","22,555,900,000","22,675,400,000","19,443,700,000","19,474,300,000","19,497,900,000","19,521,600,000","19,545,300,000","19,569,100,000","19,593,100,000","19,617,100,000","19,641,200,000","19,665,200,000","19,689,200,000","19,713,200,000","19,738,000,000","19,762,900,000","19,787,800,000","19,812,700,000","19,837,600,000","19,866,200,000","19,891,400,000","19,916,500,000","19,951,500,000","19,977,200,000","20,003,100,000","20,029,000,000","19,920,000,000","19,929,200,000","20,320,800,000","20,353,300,000","20,386,300,000","20,419,600,000","20,460,700,000","20,493,800,000","20,508,500,000","20,540,000,000","20,573,000,000","20,228,500,000","20,259,100,000","20,290,900,000","20,317,300,000","20,351,373,000","20,402,331,000","9,791,467,000","9,811,926,000","9,783,789,000","9,746,316,000",,,"12,776,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,941,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,941,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"3,265,200,000","3,277,900,000","3,361,700,000","1,944,900,000","1,951,600,000","1,957,100,000","2,037,400,000","2,040,500,000","2,061,600,000","2,068,000,000","2,097,100,000","2,107,400,000","2,135,400,000","1,659,600,000","1,473,900,000","1,475,500,000","1,410,400,000","1,394,400,000","1,427,300,000","1,509,300,000","1,533,800,000","1,726,600,000","1,838,400,000","1,926,300,000","1,806,900,000","1,693,100,000","1,687,700,000","1,776,900,000","1,782,300,000","1,805,600,000","1,898,600,000","1,941,500,000","1,888,600,000","1,873,300,000","1,697,100,000","1,698,700,000","1,842,000,000","1,825,400,000","1,677,500,000","1,551,500,000","812,500,000","653,700,000","611,800,000","816,300,000","878,300,000","394,400,000","427,200,000","424,600,000","433,100,000","435,800,000","478,100,000","479,500,000","468,900,000","469,329,000","868,543,000","772,411,000","774,329,000","108,690,000","106,051,000","134,355,000","118,947,000","52,285,000","89,207,000","54,210,000","50,282,000","32,643,000","30,317,000","28,063,000","27,279,000","31,240,000","30,061,000","33,417,000","34,792,000","31,054,000","34,081,000","36,360,000","33,191,000","30,322,000","31,244,000","25,925,000","55,179,000","46,870,000"
