name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
	ResearchAndDevelopment,"94,000,000","23,000,000","28,000,000","21,000,000","22,000,000","20,000,000","23,000,000","20,000,000","18,000,000","21,000,000","22,000,000","21,000,000","22,000,000","22,000,000","23,000,000","21,000,000","22,000,000","23,000,000","21,000,000","22,000,000","21,000,000","21,000,000","22,000,000","20,000,000","21,000,000","19,000,000","20,000,000","18,000,000","18,000,000","17,000,000","19,000,000","18,000,000","20,000,000","19,000,000","20,000,000","19,000,000","20,000,000","18,000,000","19,000,000","20,000,000","21,000,000","19,000,000","19,000,000","20,000,000","19,000,000","19,000,000","21,000,000","19,000,000","18,000,000","18,000,000","16,000,000","15,000,000","15,000,000","15,000,000","17,000,000","16,000,000","17,000,000","19,000,000","17,000,000","15,000,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","52,000,000","53,000,000",,"48,000,000","47,000,000","52,000,000",,"45,000,000","39,000,000","37,000,000",,"37,000,000","32,000,000","31,000,000",,"31,000,000","31,000,000","30,000,000",,"30,000,000","28,000,000","27,000,000","35,000,000","29,000,000","21,000,000","28,000,000","33,000,000","31,000,000","30,000,000","30,000,000","35,000,000","33,000,000","39,000,000","39,000,000","41,000,000","47,000,000","43,000,000","41,000,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","52,000,000","53,000,000",,"48,000,000","47,000,000","52,000,000",,"45,000,000","39,000,000","37,000,000",,"37,000,000","32,000,000","31,000,000",,"31,000,000","31,000,000","30,000,000",,"30,000,000","28,000,000","27,000,000","35,000,000","29,000,000","21,000,000","28,000,000","33,000,000","31,000,000","30,000,000","30,000,000","35,000,000","33,000,000","39,000,000","39,000,000","41,000,000","47,000,000","43,000,000","41,000,000",,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","52,000,000","53,000,000",,"48,000,000","47,000,000","52,000,000",,"45,000,000","39,000,000","37,000,000",,"37,000,000","32,000,000","31,000,000",,"31,000,000","31,000,000","30,000,000",,"30,000,000","28,000,000","27,000,000","35,000,000","29,000,000","21,000,000","28,000,000","33,000,000","31,000,000","30,000,000","30,000,000","35,000,000","33,000,000","39,000,000","39,000,000","41,000,000","47,000,000","43,000,000","41,000,000",,,,,,,,
	OtherOperatingExpenses,"-49,000,000","-28,000,000","-1,000,000","-3,000,000","-17,000,000","-48,000,000","18,000,000","2,000,000","6,000,000","32,000,000","21,000,000","1,000,000","10,000,000","5,000,000","-3,000,000","13,000,000","6,000,000","20,000,000","62,000,000","15,000,000","43,000,000","10,000,000","3,000,000","6,000,000","4,000,000","3,000,000","2,000,000","-4,000,000","4,000,000","5,000,000","5,000,000","16,000,000","25,000,000","-25,000,000","-26,000,000",,"-5,000,000","5,000,000","6,000,000","8,000,000",,"8,000,000","-7,000,000","1,000,000",,"-13,000,000","114,000,000","10,000,000",,"5,000,000","-4,000,000","1,000,000","5,000,000","9,000,000",,,,"10,000,000",,,,"1,000,000","11,000,000","-17,000,000","-29,000,000","13,000,000","-83,000,000","12,000,000","-2,000,000","4,356,000,000","-28,000,000","8,000,000","12,000,000","13,000,000","-6,000,000","-2,000,000","18,000,000","3,000,000","-11,000,000","2,374,000,000","2,000,000","9,000,000","14,000,000","10,000,000","16,000,000","31,000,000","120,000,000","16,000,000","791,000,000","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,580,000,000","440,000,000","323,000,000","392,000,000","425,000,000","298,000,000","272,000,000","292,000,000","168,000,000","74,000,000","169,000,000","275,000,000","227,000,000","116,000,000","222,000,000","255,000,000","203,000,000","127,000,000","150,000,000","227,000,000","190,000,000","170,000,000","136,000,000","207,000,000","240,000,000","116,000,000","138,000,000","196,000,000","156,000,000","58,000,000","104,000,000","107,000,000","73,000,000","108,000,000","104,000,000","106,000,000","118,000,000","57,000,000","16,000,000","59,000,000","90,000,000","22,000,000","88,000,000","177,000,000","119,000,000","61,000,000","-66,000,000","84,000,000","128,000,000","89,000,000","2,000,000","124,000,000","96,000,000","4,000,000","39,000,000","83,000,000","58,000,000","21,000,000","-7,000,000","82,000,000","72,000,000","34,000,000","-475,000,000","169,000,000","185,000,000","125,000,000","235,000,000","147,000,000","173,000,000","-4,245,000,000","167,000,000","158,000,000","122,000,000","44,000,000","122,000,000","109,000,000","81,000,000","42,000,000","10,000,000","-2,296,000,000","96,000,000","36,000,000","42,000,000","94,000,000","81,000,000","13,000,000","-129,000,000","86,000,000","619,000,000","105,000,000","132,000,000","180,000,000","157,000,000","109,000,000","-1,368,000,000","112,000,000","135,000,000","55,000,000","-27,000,000","95,000,000","105,000,000","77,000,000","96,000,000","128,000,000","-762,000,000","69,000,000","103,000,000","122,000,000","115,000,000","72,000,000","179,000,000","108,000,000","95,000,000","-67,000,000","73,000,000","70,000,000","73,000,000","20,000,000","41,000,000","71,000,000","64,000,000","37,000,000","-765,000,000","69,000,000","61,000,000","7,000,000","-7,000,000","101,000,000","102,000,000","98,000,000","-1,699,000,000","743,000,000","721,000,000","665,000,000","-1,650,000,000","760,000,000","735,000,000","632,000,000"
NetNonOperatingInterestIncomeExpense,"-121,000,000","-28,000,000","-29,000,000","-31,000,000","-33,000,000","-33,000,000","-34,000,000","-35,000,000","-36,000,000","-27,000,000","-30,000,000","-33,000,000","-32,000,000","-36,000,000","-25,000,000","-31,000,000","-33,000,000","-28,000,000","-26,000,000","-28,000,000","-27,000,000","-26,000,000","-28,000,000","-28,000,000","-29,000,000","-23,000,000","-20,000,000","-28,000,000","-26,000,000","-26,000,000","-28,000,000","-28,000,000","-31,000,000","-27,000,000","-25,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-28,000,000","-28,000,000","-27,000,000","-28,000,000","-28,000,000","-25,000,000","-25,000,000","-28,000,000","31,000,000","-26,000,000","-30,000,000","-30,000,000","26,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"121,000,000","28,000,000","29,000,000","31,000,000","33,000,000","33,000,000","34,000,000","35,000,000","36,000,000","27,000,000","30,000,000","33,000,000","32,000,000","36,000,000","25,000,000","31,000,000","33,000,000","28,000,000","26,000,000","28,000,000","27,000,000","26,000,000","28,000,000","28,000,000","29,000,000","23,000,000","20,000,000","28,000,000","26,000,000","26,000,000","28,000,000","28,000,000","31,000,000","27,000,000","25,000,000","29,000,000","29,000,000","29,000,000","29,000,000","29,000,000","28,000,000","28,000,000",,,"28,000,000","25,000,000",,,,,"30,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"30,000,000","33,000,000","32,000,000","36,000,000","25,000,000","31,000,000","33,000,000","28,000,000","26,000,000","28,000,000","27,000,000","26,000,000","28,000,000","28,000,000","29,000,000","23,000,000","20,000,000","28,000,000","26,000,000","26,000,000","28,000,000","28,000,000","31,000,000","27,000,000","25,000,000","29,000,000","29,000,000","29,000,000","29,000,000",,,,,"28,000,000",,,,"28,000,000","-31,000,000","26,000,000",,,"-26,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"0","2,000,000","2,000,000","-7,000,000","3,000,000","3,000,000","3,000,000","4,000,000","3,000,000","-940,000,000","-41,000,000","-30,000,000","3,000,000","2,000,000","3,000,000","4,000,000","3,000,000","4,000,000","0","-71,000,000",,,"0","-1,000,000",,,"0",,"5,000,000",,,,,,,,,,"-74,000,000",,"-5,000,000","-34,000,000",,,"16,000,000",,"-5,000,000","-15,000,000","-3,000,000","-6,000,000","0","-4,000,000","-8,000,000","-22,000,000","-24,000,000","15,000,000","6,000,000","-12,000,000","-39,000,000","1,000,000","6,000,000","-2,000,000","-32,000,000","-10,000,000","-17,000,000","-10,000,000","-5,000,000","-8,000,000","-4,000,000","-36,000,000","-21,000,000","-5,000,000","-28,000,000","-10,000,000","-10,000,000","-5,000,000","-38,000,000","-34,000,000","-54,000,000","-46,000,000","-26,000,000","-33,000,000","-29,000,000","-31,000,000","-24,000,000","-30,000,000","-50,000,000","-6,000,000",,,,"1,000,000",,"-3,000,000","-300,000,000","196,000,000","-1,000,000","-12,000,000","-81,000,000","5,000,000","5,000,000","3,000,000","-45,000,000","3,000,000","-15,000,000","-14,000,000",,"3,000,000","4,000,000","3,000,000","-87,000,000",,"-1,000,000","-1,000,000","-1,000,000","4,000,000","1,000,000","1,000,000","1,000,000","-1,000,000",,"2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,,,,,,,
	SpecialIncomeCharges,,,"0","-9,000,000","0","0","0","0","0","-944,000,000","0","-32,000,000",,,"0","0",,,"0","-71,000,000",,,"0","-1,000,000","0",,"0","0","5,000,000",,,,,,"0",,,,"-74,000,000",,"-5,000,000","-34,000,000","0","0","16,000,000","0","-5,000,000","-15,000,000","-3,000,000","-6,000,000","0","-4,000,000","-8,000,000","-22,000,000","-24,000,000","15,000,000","6,000,000","-12,000,000","-39,000,000","1,000,000","6,000,000","-2,000,000","-32,000,000","-10,000,000","-17,000,000","-10,000,000","-5,000,000","-8,000,000","-4,000,000","-36,000,000","-21,000,000","-5,000,000","-28,000,000","-10,000,000","-10,000,000","-5,000,000","-38,000,000","-34,000,000","-54,000,000","-46,000,000","-26,000,000","-33,000,000","-29,000,000","-31,000,000","-24,000,000","-30,000,000","-50,000,000","-6,000,000",,,"2,000,000","1,000,000",,"-3,000,000","-300,000,000","196,000,000","-1,000,000","-12,000,000","-81,000,000","5,000,000","5,000,000","3,000,000","-45,000,000","3,000,000","-15,000,000","-14,000,000","-10,000,000","3,000,000","4,000,000","3,000,000","-87,000,000",,"-1,000,000","-1,000,000","-1,000,000","4,000,000","1,000,000","1,000,000","1,000,000","-1,000,000",,"2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,"4,000,000",,,"0","2,000,000","4,000,000","2,000,000","27,000,000",,,"1,000,000","27,000,000","10,000,000","17,000,000","10,000,000","5,000,000","8,000,000","4,000,000","36,000,000","21,000,000","5,000,000","28,000,000","10,000,000","10,000,000","5,000,000","38,000,000","34,000,000","54,000,000","46,000,000","26,000,000","33,000,000","29,000,000","31,000,000","24,000,000","30,000,000","50,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
