name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019
		NetInvestmentPurchaseAndSale,"277,576,000","350,000","57,491,000","177,134,000","42,601,000","-244,699,000","-3,147,119,000","-415,521,000","-257,484,000","-161,782,000","-10,246,000","23,670,000"
			PurchaseOfInvestment,"-4,001,959,000","-897,291,000","-1,207,942,000","-1,053,763,000","-842,963,000","-1,145,670,000","-3,624,832,000","-622,385,000","-358,811,000","-253,824,000","-105,375,000","-196,834,000"
			SaleOfInvestment,"4,279,535,000","897,641,000","1,265,433,000","1,230,897,000","885,564,000","900,971,000","477,713,000","206,864,000","101,327,000","92,042,000","95,129,000","220,504,000"
FinancingCashFlow,"98,552,000","-11,846,000","35,527,000","50,408,000","24,463,000","67,800,000","22,278,000","4,254,420,000","9,123,000","489,469,000","6,658,000","34,920,000"
	CashFlowFromContinuingFinancingActivities,"98,552,000","-11,846,000","35,527,000","50,408,000","24,463,000","67,800,000","22,278,000","4,254,420,000","9,123,000","489,469,000","6,658,000","34,920,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0",,"0","0",,,"0","0"
			NetLongTermDebtIssuance,,,"0","0","0",,"0","0",,,"0","0"
				LongTermDebtIssuance,,,"0","0","0",,"0","0",,,"0","0"
		NetCommonStockIssuance,,,"0","0",,,"0","4,242,284,000",,,"0","0"
			CommonStockIssuance,,,"0","0",,,"0","4,244,620,000",,,,
		NetPreferredStockIssuance,,,"0","0","0","0","0","0","0","478,573,000","0","11,402,000"
			PreferredStockIssuance,,,"0","0","0","0","0","0","0","478,573,000","0","11,402,000"
		ProceedsFromStockOptionExercised,"152,833,000","41,370,000","36,592,000","50,408,000","24,463,000","67,800,000","22,278,000","10,364,000","9,864,000","11,001,000","6,658,000","23,518,000"
		NetOtherFinancingCharges,,"-53,216,000","-1,065,000",,,,"0","1,772,000","-2,831,000","-105,000",,
EndCashPosition,"1,085,764,000","1,080,411,000","1,102,534,000","952,199,000","715,383,000","660,797,000","835,193,000","3,954,919,000","153,888,000","452,849,000","141,976,000","193,760,000"
	ChangesInCash,"424,967,000","-17,025,000","150,592,000","237,010,000","54,390,000","-174,415,000","-3,119,715,000","3,801,031,000","-298,961,000","310,873,000","-51,784,000","30,364,000"
	EffectOfExchangeRateChanges,"-5,353,000","-5,098,000","-257,000","-194,000","196,000","19,000","-11,000",,,"0",,
	BeginningCashPosition,"660,797,000","1,102,534,000","952,199,000","715,383,000","660,797,000","835,193,000","3,954,919,000","153,888,000","452,849,000","141,976,000","193,760,000","163,396,000"
IncomeTaxPaidSupplementalData,,,,,,,"570,000","256,000",,,"403,000","484,000"
CapitalExpenditure,"-46,174,000","-12,217,000","-21,324,000","-6,070,000","-6,563,000","-19,370,000","-14,488,000","-18,114,000","-5,880,000","-10,222,000","-5,404,000","-4,476,000"
IssuanceOfCapitalStock,,,"0","0","0","0","0","4,242,284,000","0","478,573,000","0","11,402,000"
IssuanceOfDebt,,,"0","0","0",,"0","0",,,"0","0"
FreeCashFlow,"226,764,000","172,396,000","57,574,000","9,468,000","-12,674,000","2,484,000","5,126,000","-37,868,000","-44,565,000","-16,814,000","-48,196,000","-28,226,000"
