name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,12/31/2006
			OtherReceivables,"128,000,000","112,000,000","109,000,000","75,000,000","74,000,000","85,000,000","60,000,000","58,000,000","53,000,000","65,000,000","54,000,000","49,000,000","48,000,000","51,000,000","100,000,000","52,000,000","49,000,000","42,000,000","47,000,000","50,000,000","55,000,000","51,000,000","59,000,000","58,000,000","53,000,000","58,000,000","57,000,000","63,000,000","65,000,000","61,000,000","63,000,000","53,000,000","63,000,000","58,000,000","55,000,000","55,000,000","51,000,000","50,000,000","52,000,000","0","37,000,000","50,000,000","0","0","38,000,000","35,000,000","0","0","0","0","0","0","0","51,000,000","0","29,000,000","80,000,000","66,000,000","5,000,000"
		Inventory,"1,045,000,000","894,000,000","972,000,000","897,000,000","841,000,000","762,000,000","824,000,000","747,000,000","682,000,000","654,000,000","751,000,000","686,000,000","663,000,000","626,000,000","720,000,000","265,000,000","243,000,000","229,000,000","261,000,000","267,000,000","246,000,000","202,000,000","226,000,000","236,000,000","235,000,000","209,000,000","201,000,000","217,000,000","228,000,000","204,000,000","191,000,000","213,000,000","226,000,000","200,000,000","196,000,000","222,000,000","216,000,000","197,000,000","207,000,000","217,000,000","225,000,000","212,000,000","260,000,000","275,000,000","264,000,000","244,000,000","283,000,000","269,000,000","270,000,000","262,000,000","275,000,000","284,000,000","286,000,000","263,000,000","330,000,000","348,000,000","360,000,000","325,000,000","300,000,000"
			RawMaterials,"363,000,000","330,000,000","335,000,000","286,000,000","259,000,000","260,000,000","275,000,000","271,000,000","215,000,000","215,000,000","213,000,000","207,000,000","218,000,000","204,000,000","186,000,000","106,000,000","104,000,000","105,000,000","104,000,000","112,000,000","101,000,000","99,000,000","92,000,000","97,000,000","114,000,000","119,000,000","96,000,000","96,000,000","112,000,000","110,000,000","82,000,000","93,000,000","111,000,000","108,000,000","72,000,000","92,000,000","103,000,000","114,000,000","88,000,000","76,000,000","89,000,000","91,000,000","84,000,000","87,000,000","95,000,000","97,000,000",,"94,000,000","97,000,000","105,000,000","89,000,000","98,000,000","113,000,000","78,000,000","95,000,000","392,000,000","114,000,000","110,000,000","105,000,000"
			WorkInProcess,"8,000,000","6,000,000","6,000,000","6,000,000","7,000,000","6,000,000","7,000,000","7,000,000","6,000,000","8,000,000","7,000,000","8,000,000","7,000,000","7,000,000","7,000,000","6,000,000","7,000,000","7,000,000","7,000,000","6,000,000","6,000,000","5,000,000","5,000,000","5,000,000","6,000,000","4,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","4,000,000","4,000,000","4,000,000","4,000,000","5,000,000",,"4,000,000","5,000,000","4,000,000","5,000,000","5,000,000",,,,,,,"5,000,000"
			FinishedGoods,"701,000,000","577,000,000","651,000,000","628,000,000","600,000,000","520,000,000","569,000,000","492,000,000","478,000,000","447,000,000","531,000,000","471,000,000","438,000,000","415,000,000","527,000,000","190,000,000","166,000,000","149,000,000","185,000,000","182,000,000","171,000,000","130,000,000","161,000,000","169,000,000","151,000,000","123,000,000","136,000,000","150,000,000","147,000,000","126,000,000","140,000,000","151,000,000","145,000,000","122,000,000","167,000,000","180,000,000","173,000,000","151,000,000","175,000,000","190,000,000","184,000,000","171,000,000","221,000,000","229,000,000","209,000,000","184,000,000",,"210,000,000","209,000,000","193,000,000","229,000,000","233,000,000","225,000,000","235,000,000","282,000,000",,"282,000,000","245,000,000","214,000,000"
			OtherInventories,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0"
			InventoriesAdjustmentsAllowances,"-27,000,000","-19,000,000","-20,000,000","-23,000,000","-25,000,000","-24,000,000","-27,000,000","-23,000,000","-17,000,000","-16,000,000",,,,,,"-37,000,000","-34,000,000","-32,000,000","-35,000,000","-33,000,000","-32,000,000","-32,000,000","-32,000,000","-35,000,000","-36,000,000","-37,000,000","-36,000,000","-34,000,000","-36,000,000","-37,000,000","-36,000,000","-36,000,000","-35,000,000","-34,000,000","-49,000,000","-56,000,000","-66,000,000","-73,000,000","-62,000,000","-55,000,000","-54,000,000","-54,000,000","-49,000,000","-45,000,000","-44,000,000","-42,000,000",,"-39,000,000","-41,000,000","-40,000,000","-48,000,000","-52,000,000","-52,000,000","-50,000,000","-47,000,000","-44,000,000","-36,000,000","-30,000,000","-24,000,000"
		PrepaidAssets,"20,000,000","12,000,000","23,000,000","18,000,000","15,000,000","15,000,000","16,000,000","26,000,000","30,000,000","17,000,000","39,000,000","43,000,000","47,000,000","29,000,000","44,000,000","2,000,000","9,000,000","7,000,000","14,000,000","14,000,000","4,000,000","18,000,000","44,000,000","66,000,000","73,000,000","69,000,000",,,"163,000,000","86,000,000",,,"143,000,000","78,000,000","98,000,000","132,000,000","155,000,000","104,000,000","114,000,000","126,000,000","157,000,000","113,000,000","115,000,000","150,000,000","192,000,000","122,000,000","176,000,000","161,000,000","169,000,000","112,000,000","71,000,000","76,000,000","71,000,000","84,000,000","112,000,000","143,000,000","110,000,000","76,000,000","72,000,000"
		RestrictedCash,"2,000,000","1,000,000","3,000,000","3,000,000","14,000,000","15,000,000","27,000,000","28,000,000","26,000,000","26,000,000","28,000,000","44,000,000","44,000,000","46,000,000","18,000,000","25,000,000","16,000,000","18,000,000","89,000,000","89,000,000","87,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"62,000,000",,"61,000,000",,,,,,"0","73,000,000","63,000,000","73,000,000","67,000,000","57,000,000","65,000,000","64,000,000","66,000,000","60,000,000","66,000,000","67,000,000","66,000,000","94,000,000","93,000,000","86,000,000","96,000,000","80,000,000","66,000,000","61,000,000","57,000,000","58,000,000","56,000,000","59,000,000","53,000,000","78,000,000","86,000,000","87,000,000","93,000,000","68,000,000","69,000,000","82,000,000","81,000,000","61,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","73,000,000","63,000,000","73,000,000","67,000,000","57,000,000","65,000,000","64,000,000","66,000,000","60,000,000","66,000,000","67,000,000","66,000,000","94,000,000","93,000,000","86,000,000","96,000,000","80,000,000","66,000,000","61,000,000","57,000,000","58,000,000","56,000,000","59,000,000","53,000,000","78,000,000","86,000,000","87,000,000","93,000,000","68,000,000","69,000,000","82,000,000","81,000,000","61,000,000"
		AssetsHeldForSaleCurrent,,"0","0","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","165,000,000","60,000,000","7,000,000","7,000,000","8,000,000",,,,"0","0","1,000,000","1,000,000","1,000,000",,,,"0","3,000,000","3,000,000","12,000,000","12,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"217,000,000","144,000,000","153,000,000","107,000,000","65,000,000","45,000,000","17,000,000","14,000,000","26,000,000","31,000,000","11,000,000","10,000,000","20,000,000","9,000,000","28,000,000","27,000,000","21,000,000","32,000,000","21,000,000","15,000,000","17,000,000","19,000,000","9,000,000","12,000,000","6,000,000","9,000,000","10,000,000","24,000,000","9,000,000","11,000,000","16,000,000","18,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"256,000,000","165,000,000","191,000,000","260,000,000","244,000,000","165,000,000","220,000,000","198,000,000","216,000,000","121,000,000","157,000,000","195,000,000","218,000,000","135,000,000","185,000,000","167,000,000","195,000,000","60,000,000","109,000,000","135,000,000","158,000,000","63,000,000","107,000,000","132,000,000","138,000,000","60,000,000","100,000,000","132,000,000","142,000,000","63,000,000","92,000,000","106,000,000","118,000,000","78,000,000","98,000,000","132,000,000","155,000,000","104,000,000","0","0","0","50,000,000","48,000,000","44,000,000","0","0","0","0","0","32,000,000","0","0","0","0","0","0","0","0","0"
	TotalNonCurrentAssets,"47,754,000,000","47,541,000,000","47,527,000,000","47,728,000,000","47,738,000,000","47,391,000,000","46,965,000,000","46,786,000,000","46,566,000,000","47,245,000,000","47,131,000,000","47,326,000,000","47,129,000,000","46,759,000,000","46,673,000,000","8,830,000,000","8,933,000,000","8,905,000,000","8,773,000,000","8,764,000,000","8,761,000,000","7,055,000,000","7,071,000,000","7,081,000,000","7,081,000,000","7,052,000,000","7,003,000,000","7,008,000,000","7,058,000,000","7,062,000,000","7,020,000,000","7,037,000,000","7,054,000,000","7,082,000,000","7,070,000,000","7,496,000,000","7,592,000,000","7,593,000,000","7,593,000,000","7,516,000,000","7,523,000,000","7,526,000,000","7,494,000,000","7,533,000,000","7,541,000,000","7,550,000,000","7,491,000,000","7,475,000,000","7,487,000,000","7,497,000,000","7,457,000,000","7,420,000,000","7,389,000,000","7,401,000,000","8,484,000,000","8,493,000,000","7,799,000,000","7,789,000,000","7,714,000,000"
		NetPPE,"3,245,000,000","3,167,000,000","3,052,000,000","3,068,000,000","3,091,000,000","2,857,000,000","2,751,000,000","2,663,000,000","2,593,000,000","2,525,000,000","2,582,000,000","2,645,000,000","2,643,000,000","2,310,000,000","2,345,000,000","1,183,000,000","1,198,000,000","1,198,000,000","1,129,000,000","1,120,000,000","1,125,000,000","1,138,000,000","1,124,000,000","1,129,000,000","1,136,000,000","1,156,000,000","1,077,000,000","1,095,000,000","1,115,000,000","1,141,000,000","1,108,000,000","1,122,000,000","1,149,000,000","1,173,000,000","1,155,000,000","1,169,000,000","1,186,000,000","1,202,000,000","1,194,000,000","1,141,000,000","1,149,000,000","1,152,000,000","1,121,000,000","1,147,000,000","1,153,000,000","1,168,000,000","1,123,000,000","1,110,000,000","1,106,000,000","1,109,000,000","1,041,000,000","1,013,000,000","1,001,000,000","990,000,000","945,000,000","930,000,000","876,000,000","868,000,000","755,000,000"
			GrossPPE,"3,245,000,000","4,516,000,000","3,052,000,000","3,068,000,000","3,091,000,000","3,877,000,000","2,751,000,000","2,663,000,000","2,593,000,000","3,254,000,000","2,582,000,000","2,645,000,000","2,643,000,000","2,986,000,000",,,,"2,903,000,000",,,,"2,722,000,000",,,,"2,649,000,000",,,,"2,542,000,000",,,,"2,452,000,000",,,,"2,365,000,000",,,,"2,190,000,000",,,,"2,081,000,000",,,,"1,898,000,000",,,,"1,676,000,000","1,548,000,000","1,533,000,000","1,479,000,000","1,471,000,000","1,254,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,"50,000,000",,,,"54,000,000",,,,"55,000,000",,,,"138,000,000",,,,"81,000,000",,,,"73,000,000",,,,"73,000,000",,,,"73,000,000",,,,"73,000,000",,,,"72,000,000",,,,"80,000,000",,,,"81,000,000",,,,"90,000,000",,,,"84,000,000",,,,"90,000,000","79,000,000"
				BuildingsAndImprovements,,"793,000,000",,,,"520,000,000",,,,"473,000,000",,,,"723,000,000",,,,"576,000,000",,,,"533,000,000",,,,"504,000,000",,,,"488,000,000",,,,"483,000,000",,,,"465,000,000",,,,"422,000,000",,,,"408,000,000",,,,"341,000,000",,,,"272,000,000",,,,"284,000,000","265,000,000"
				MachineryFurnitureEquipment,,"2,773,000,000",,,,"2,185,000,000",,,,"1,877,000,000",,,,"1,643,000,000",,,,"1,925,000,000",,,,"1,822,000,000",,,,"1,717,000,000",,,,"1,633,000,000",,,,"1,523,000,000",,,,"1,470,000,000",,,,"1,449,000,000",,,,"1,349,000,000",,,,"1,196,000,000",,,,"1,068,000,000",,,,"852,000,000","730,000,000"
				OtherProperties,"3,245,000,000","762,000,000","3,052,000,000","3,068,000,000","3,091,000,000","725,000,000","2,751,000,000","2,663,000,000","2,593,000,000","575,000,000","2,582,000,000","2,645,000,000","2,643,000,000","276,000,000",,,,"273,000,000",,,,"268,000,000",,,,"279,000,000",,,,"299,000,000",,,,"310,000,000",,,,"308,000,000",,,,"181,000,000",,,,"153,000,000",,,,"136,000,000",,,,"111,000,000",,,,"125,000,000","105,000,000"
				ConstructionInProgress,,"138,000,000",,,,"393,000,000",,,,"274,000,000",,,,"206,000,000",,,,"48,000,000",,,,"26,000,000",,,,"76,000,000",,,,"49,000,000",,,,"63,000,000",,,,"50,000,000",,,,"58,000,000",,,,"90,000,000",,,,"135,000,000",,,,"141,000,000",,,,"120,000,000","75,000,000"
			AccumulatedDepreciation,,"-1,349,000,000",,,,"-1,020,000,000",,,,"-729,000,000",,,,"-676,000,000",,,,"-1,705,000,000",,,,"-1,584,000,000",,,,"-1,493,000,000",,,,"-1,401,000,000",,,,"-1,279,000,000",,,,"-1,163,000,000",,,,"-1,038,000,000",,,,"-913,000,000",,,,"-789,000,000",,,,"-686,000,000","-603,000,000","-603,000,000","-603,000,000","-603,000,000","-499,000,000"
		GoodwillAndOtherIntangibleAssets,"44,132,000,000","44,038,000,000","44,076,000,000","44,255,000,000","44,158,000,000","44,152,000,000","43,863,000,000","43,753,000,000","43,604,000,000","44,289,000,000","44,143,000,000","44,267,000,000","44,065,000,000","43,978,000,000","43,727,000,000","7,339,000,000","7,348,000,000","7,342,000,000","7,345,000,000","7,352,000,000","7,344,000,000","5,649,000,000","5,651,000,000","5,644,000,000","5,650,000,000","5,651,000,000","5,661,000,000","5,668,000,000","5,670,000,000","5,674,000,000","5,675,000,000","5,681,000,000","5,680,000,000","5,682,000,000","5,684,000,000","5,686,000,000","5,693,000,000","5,667,000,000","5,668,000,000","5,665,000,000","5,670,000,000","5,657,000,000","5,657,000,000","5,674,000,000","5,675,000,000","5,675,000,000","5,677,000,000","5,678,000,000","5,686,000,000","5,685,000,000","5,686,000,000","5,691,000,000","5,686,000,000","5,695,000,000","6,765,000,000","6,784,000,000","6,796,000,000","6,800,000,000","6,831,000,000"
			Goodwill,"20,243,000,000","20,182,000,000","20,193,000,000","20,272,000,000","20,209,000,000","20,184,000,000","20,029,000,000","19,968,000,000","19,898,000,000","20,172,000,000","20,112,000,000","20,039,000,000","20,077,000,000","20,011,000,000","19,291,000,000","3,562,000,000","3,564,000,000","3,561,000,000","3,559,000,000","3,564,000,000","3,560,000,000","2,993,000,000","2,994,000,000","2,986,000,000","2,988,000,000","2,988,000,000","2,988,000,000","2,989,000,000","2,990,000,000","2,990,000,000","2,987,000,000","2,988,000,000","2,988,000,000","2,988,000,000","2,988,000,000","2,989,000,000","2,990,000,000","2,983,000,000","2,983,000,000","2,982,000,000","2,983,000,000","2,980,000,000","2,981,000,000","2,985,000,000","2,985,000,000","2,984,000,000","2,984,000,000","2,983,000,000","2,984,000,000","2,983,000,000","2,982,000,000","2,983,000,000","2,982,000,000","2,983,000,000","3,170,000,000","3,177,000,000","3,185,000,000","3,183,000,000","3,180,000,000"
			OtherIntangibleAssets,"23,889,000,000","23,856,000,000","23,883,000,000","23,983,000,000","23,949,000,000","23,968,000,000","23,834,000,000","23,785,000,000","23,706,000,000","24,117,000,000","24,031,000,000","24,228,000,000","23,988,000,000","23,967,000,000","24,436,000,000","3,777,000,000","3,784,000,000","3,781,000,000","3,786,000,000","3,788,000,000","3,784,000,000","2,656,000,000","2,657,000,000","2,658,000,000","2,662,000,000","2,663,000,000","2,673,000,000","2,679,000,000","2,680,000,000","2,684,000,000","2,688,000,000","2,693,000,000","2,692,000,000","2,694,000,000","2,696,000,000","2,697,000,000","2,703,000,000","2,684,000,000","2,685,000,000","2,683,000,000","2,687,000,000","2,677,000,000","2,676,000,000","2,689,000,000","2,690,000,000","2,691,000,000","2,693,000,000","2,695,000,000","2,702,000,000","2,702,000,000","2,704,000,000","2,708,000,000","2,704,000,000","2,712,000,000","3,595,000,000","3,607,000,000","3,611,000,000","3,617,000,000","3,651,000,000"
		InvestmentsAndAdvances,"80,000,000","89,000,000","127,000,000","131,000,000","131,000,000","130,000,000","128,000,000","140,000,000","137,000,000","192,000,000","203,000,000","211,000,000","212,000,000","231,000,000","248,000,000","104,000,000","89,000,000","73,000,000","71,000,000","69,000,000","68,000,000","74,000,000","74,000,000","84,000,000","83,000,000","71,000,000","70,000,000","54,000,000","59,000,000","39,000,000","39,000,000","40,000,000","38,000,000","36,000,000","33,000,000","14,000,000","15,000,000","14,000,000","14,000,000","13,000,000","14,000,000","13,000,000","11,000,000","12,000,000","12,000,000","11,000,000","11,000,000","10,000,000","10,000,000","9,000,000","14,000,000","14,000,000","12,000,000",,,,,,
			LongTermEquityInvestment,"29,000,000","30,000,000","85,000,000","86,000,000","88,000,000","88,000,000","90,000,000","102,000,000","105,000,000","151,000,000","164,000,000","170,000,000","172,000,000","186,000,000","193,000,000","34,000,000","36,000,000","24,000,000","24,000,000","23,000,000","23,000,000","23,000,000","24,000,000","35,000,000","36,000,000","31,000,000","31,000,000","13,000,000","13,000,000","14,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,000,000","14,000,000","15,000,000","14,000,000",,"13,000,000",,"13,000,000",,,,"11,000,000",,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,,,,,,,,,,,"170,000,000","172,000,000","186,000,000","193,000,000","34,000,000","36,000,000","24,000,000","24,000,000","23,000,000","23,000,000","23,000,000","24,000,000","35,000,000","36,000,000","31,000,000","31,000,000","13,000,000","13,000,000","14,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,000,000","14,000,000","15,000,000","14,000,000",,,,"13,000,000",,,,"11,000,000",,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"29,000,000","30,000,000","85,000,000","86,000,000","88,000,000","88,000,000","90,000,000","102,000,000","105,000,000","151,000,000","164,000,000","170,000,000","172,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"51,000,000","59,000,000","42,000,000","45,000,000","43,000,000","42,000,000","38,000,000","38,000,000","32,000,000","41,000,000","39,000,000","41,000,000","40,000,000","45,000,000","55,000,000","70,000,000","53,000,000","49,000,000","47,000,000","46,000,000","45,000,000","51,000,000","50,000,000","49,000,000","47,000,000","40,000,000","39,000,000","41,000,000","46,000,000","25,000,000","24,000,000","25,000,000","23,000,000","21,000,000","19,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,"50,000,000","58,000,000","41,000,000","44,000,000","42,000,000","41,000,000","37,000,000","37,000,000","31,000,000","40,000,000","38,000,000","40,000,000","39,000,000","44,000,000","54,000,000","53,000,000","52,000,000","48,000,000","46,000,000","45,000,000","44,000,000","35,000,000","34,000,000","33,000,000","32,000,000","25,000,000","24,000,000","26,000,000","31,000,000","25,000,000","24,000,000","25,000,000","23,000,000","21,000,000","19,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","17,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","16,000,000","16,000,000","16,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"59,000,000","3,000,000","18,000,000","38,000,000","119,000,000","12,000,000","10,000,000","12,000,000","20,000,000","19,000,000","23,000,000","35,000,000","54,000,000","95,000,000","140,000,000","24,000,000","24,000,000","33,000,000","35,000,000","29,000,000","44,000,000","41,000,000","78,000,000","79,000,000","63,000,000","33,000,000","45,000,000","23,000,000","44,000,000","29,000,000","12,000,000","10,000,000","1,000,000","0","3,000,000","6,000,000","17,000,000","26,000,000",,"28,000,000","12,000,000",,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"430,000,000","441,000,000","439,000,000",,"434,000,000","432,000,000",,"428,000,000","425,000,000","422,000,000",,,,,,,,,,,,,,
