name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,02/28/1991,11/30/1990,11/30/1989,11/30/1988
		Inventory,"34,288,000","23,659,000","20,331,000","23,453,000","27,548,000","25,450,000","27,063,000","27,758,000","31,057,000","31,967,000","30,515,698","28,289,808","22,684,571","23,703,322","25,091,168","23,165,680","18,981,697","17,569,365","17,493,173","20,932,899","17,980,376","17,424,574","16,335,779","17,833,512","15,393,496","14,311,410","13,468,373","14,117,326","10,564,525","12,306,715","15,619,125","16,927,248","12,106,353","13,786,041","14,826,631","14,164,471","11,756,413","11,855,080","12,619,760","11,910,126","9,538,464","10,188,747","10,294,589","10,734,359","10,322,854","10,574,240","11,456,900","9,103,020","7,823,543","8,016,210","7,725,899","8,077,175","9,005,056","9,459,924","8,848,493","9,499,560","10,311,406","10,853,824","12,583,664","12,091,976","10,469,595","8,970,367","9,259,620","8,538,774","8,550,766","8,153,616","6,620,040","5,748,215","5,090,027","5,190,465","4,618,767","3,881,934","3,463,671","3,635,954","2,647,307","2,930,689","2,811,919","2,775,459","2,733,899","2,736,743","2,593,075","2,782,665","2,025,560","2,164,994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","400,000",
			FinishedGoods,"34,288,000","23,659,000","20,331,000","23,453,000","27,548,000","25,450,000","27,063,000","27,758,000","31,057,000","31,967,000","30,515,698","28,289,808","22,684,571","23,703,322","25,091,168","23,165,680","18,981,697","17,569,365","17,493,173","20,932,899","17,980,376","17,424,574","16,335,779","17,833,512","15,393,496","14,311,410","13,468,373","14,117,326","10,564,525","12,306,715","15,619,125","16,927,248","12,106,353","13,786,041","14,826,631","14,164,471","11,756,413","11,855,080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"18,049,000","17,135,000","20,254,000","18,301,000","21,797,000","17,785,000","19,355,000","13,205,000","12,169,000","10,762,000","11,722,083","12,696,012","10,388,355","4,279,403","6,696,881","5,470,984","4,499,430","3,457,083","5,635,719","4,756,794","4,323,840","4,497,937","4,938,001","4,454,184","4,378,732","4,062,813","8,436,630","5,149,091","4,052,133","629,120","1,109,406","882,712","873,323","1,182,850","4,627,934","1,605,636","1,379,033","910,875","1,172,507","1,218,232","1,043,330","627,607","1,254,349","748,225","951,435","736,073","1,078,145","606,970","821,060","648,295","788,740","426,507","702,998","479,363","737,815","490,130","612,403","574,759","632,854","381,758","557,266","688,941","1,144,421","613,808","594,572","607,615","1,003,184","671,877","619,828","667,290","982,160","516,071","524,998","559,594","854,279","572,135","489,312","422,323","701,132","439,365","680,743","113,680","371,298","101,668","240,013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,631,597","6,475,537","6,423,915","6,182,968","6,108,741","5,908,194","5,935,709","5,713,625",,"5,537,422","5,411,920","5,389,077","5,257,730","5,128,191",,"4,636,798","6,360,827","5,964,958","5,560,102","4,320,557","8,662,385","6,284,316","5,167,196","3,604,834","5,151,251","3,964,468",,"2,647,871","3,116,497","2,336,614","1,936,484","5,567,120",,,,,"3,035,862","2,511,953","2,293,254","2,118,231","2,888,169",,"2,536,565",,,,,"115,633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000","600,000",
	TotalNonCurrentAssets,"954,116,000","944,744,000","925,986,000","913,178,000","891,243,000","879,057,000","863,896,000","838,996,000","825,298,000","815,641,000","803,095,891","728,381,681","717,935,988","712,480,438","667,338,140","652,880,873","624,800,942","621,197,459","591,246,687","579,335,834","564,228,415","525,227,352","512,085,289","496,174,202","485,773,405","484,079,027","439,759,074","394,138,591","376,330,849","368,974,908","359,723,819","332,748,038","328,286,794","300,121,273","283,334,856","278,284,216","267,727,244","196,440,132","179,346,632","138,211,279","136,706,999","133,523,123","129,573,143","128,422,493","115,046,310","115,739,000","96,262,860","89,097,521","75,722,690","76,008,654","75,922,130","75,893,916","81,043,979","76,407,248","74,489,150","74,642,480","74,686,871","74,252,120","66,575,476","65,306,293","64,994,209","65,726,452","63,006,641","63,572,776","67,170,773","59,071,383","56,217,775","56,049,440","54,413,326","50,037,921","54,072,981","52,800,917","52,178,795","48,435,002","44,455,534","44,490,426","43,371,064","43,785,577","43,385,240","46,389,980","43,934,271","46,661,565","46,820,415","44,139,682","43,652,019","44,021,341","62,620,742","61,793,135","60,199,758","58,600,000","55,800,000","54,200,000","52,200,000","50,000,000","47,000,000","47,100,000","45,200,000","43,600,000","38,900,000","37,700,000","36,500,000","35,900,000","34,300,000","32,600,000","31,800,000","29,800,000","27,500,000","27,200,000","27,400,000","25,400,000","25,200,000","25,500,000","25,000,000","25,300,000","25,700,000","25,400,000","25,600,000","26,000,000","26,600,000","26,500,000","27,200,000","26,700,000","24,500,000","24,700,000","25,100,000","22,700,000","23,200,000","25,200,000"
		NetPPE,"24,827,000","4,970,000","23,569,000","23,244,000","23,035,000","4,940,000","22,030,000","21,784,000","21,692,000","5,346,000","20,497,633","19,686,440","19,108,204","4,732,000","18,265,581","17,974,920","17,437,910","4,448,096","16,584,913","15,774,490","15,384,858","3,746,216","14,700,145","14,347,781","14,072,224","3,575,940","13,185,098","12,858,037","12,525,718","3,139,818","11,957,513","11,647,792","11,344,339","2,911,445","10,718,300","10,190,124","9,968,261","1,883,724","179,346,632","138,211,279","136,706,999","133,523,123","129,573,143","128,422,493","115,046,310","115,739,000","90,714,770","89,097,521","75,722,690","76,008,654","75,922,130","75,893,916","76,037,905","76,407,248","74,489,150","74,642,480","74,686,871","74,252,120","66,575,476","65,306,293","64,994,209","65,726,452","63,006,641","63,572,776","63,976,981","59,071,383","56,217,775","56,049,440","54,413,326","50,037,921","49,175,279","48,870,515","48,925,578","45,505,535","44,455,534","44,490,426","43,371,064","43,785,577","43,385,240","43,692,008","43,934,271","44,291,942","43,802,416","41,506,115","41,311,573","41,700,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,700,000","23,200,000",
			GrossPPE,"24,827,000","24,437,000","23,569,000","23,244,000","23,035,000","22,572,000","22,030,000","21,784,000","21,692,000","21,145,000","20,497,633","19,686,440","19,108,204","18,791,688","18,265,581","17,974,920","17,437,910","16,874,760","16,584,913","15,774,490","15,384,858","14,986,196","14,700,145","14,347,781","14,072,224","13,697,460","13,185,098","12,858,037","12,525,718","12,242,086","11,957,513","11,647,792","11,344,339","11,130,719","10,718,300","10,190,124","9,968,261","9,495,379","250,624,699","207,623,058","204,507,704","200,078,204","194,908,805","192,253,783","177,570,455","176,881,288","150,641,936","147,947,053","133,585,321","132,945,212","131,905,242","130,883,947","130,108,457","129,519,070","126,727,157","125,924,704","125,077,513","123,701,493","115,173,779","113,176,298","112,158,415","112,156,492","108,655,530","108,523,008","108,196,389","102,572,784","98,999,541","98,108,360","95,749,415","90,600,375","89,018,698","87,989,287","87,333,927","83,166,228","81,419,675","80,764,860","78,977,050","78,755,030","77,686,897","77,358,138","76,976,291","76,640,948","75,494,543","72,577,363","71,774,012","71,562,688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,000,000","33,500,000",
				Properties,,,,,,,,,,,,,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,"526,372,996","524,481,719","493,366,173","488,157,521","479,086,576","446,252,704","437,050,888","428,794,970","424,594,438","422,693,214","386,685,388","355,160,727","343,612,424","338,909,764",,"315,913,114","313,499,539","290,803,448","276,952,460","274,247,494","266,087,907","208,485,044","199,069,441","162,787,649","161,894,446","159,205,560","154,222,422","152,942,829","141,163,701","140,823,710","117,408,947","116,573,016","103,749,462","103,587,203","103,049,546","102,656,167","102,416,863","102,227,032","13,300,614","13,300,614","13,300,614","13,300,614","91,480,970","91,073,702","90,798,921","90,603,430","13,300,614","86,893,209","86,571,433","81,473,903","10,155,090","10,148,913","8,392,970","8,412,970","70,296,010","69,848,265","69,571,465","66,130,487","64,851,612","64,534,526","63,401,162","63,288,014","62,413,655","62,128,405","61,954,634","61,852,333","7,212,035","57,910,359","57,603,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,"247,269,339","239,956,914","228,345,906","216,593,646","205,370,636","193,964,063","185,536,503","173,660,798","162,761,344","20,307,097","19,434,910","18,033,386","114,700,658","109,254,695",,"88,795,846","83,436,676","75,020,964","69,229,762","64,443,223","59,700,974","45,005,011","42,287,925","35,998,634","33,879,214","32,046,982","32,108,678","30,845,547","28,064,913","27,766,362","25,168,253","23,450,550","22,215,211","21,731,208","21,308,472","20,725,730","20,195,268","19,804,467","105,995,685","89,793,167","104,409,897","103,080,213","16,362,759","14,839,102","14,341,515","14,535,794","88,405,105","14,768,047","15,026,121","14,767,134","71,184,047","70,892,308","70,740,670","66,103,925","3,109,992","3,069,537","3,026,780","2,790,612","12,166,361","2,773,313","2,750,014","2,748,600","2,747,850","2,745,194","2,745,194","2,745,194","64,766,890","2,737,664","10,834,104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"24,827,000","24,437,000","23,569,000","23,244,000","23,035,000","22,572,000","22,030,000","21,784,000","21,692,000","21,145,000","20,497,633","19,686,440","19,108,204","18,791,688","18,265,581","17,974,920","17,437,910","16,874,760","16,584,913","15,774,490","15,384,858","14,986,196","14,700,145","14,347,781","14,072,224","13,697,460","13,185,098","12,858,037","12,525,718","12,242,086","11,957,513","11,647,792","11,344,339","11,130,719","10,718,300","10,190,124","9,968,261","9,495,379","9,267,333","8,836,775","8,734,044","8,825,662","8,577,705","8,465,407","8,341,841","8,291,216","8,064,736","7,923,487","7,620,648","7,626,801","7,547,224","7,502,050","7,496,326","7,487,571","7,430,858","7,393,158","7,367,002","7,320,666","7,330,050","7,263,494","7,017,979","7,017,268","6,949,811","6,861,752","6,598,835","6,331,747","6,299,879","6,051,855","5,913,900","5,774,826","5,478,652","5,226,701","4,973,302","4,664,006","4,401,702","4,217,536","12,825,874","3,919,983","12,525,392","3,840,954","12,276,463","3,611,353","3,515,618","3,436,143","3,336,797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,"23,569,000","23,244,000","23,035,000","22,572,000","22,030,000","21,784,000","21,692,000","21,145,000","20,497,633","19,686,440","19,108,204","18,791,688","18,265,581","17,974,920","17,437,910","16,874,760","16,584,913","15,774,490","15,384,858","14,986,196","14,700,145","14,347,781","14,072,224","13,697,460","13,185,098","12,858,037","12,525,718","12,242,086","11,957,513","11,647,792","11,344,339","11,130,719","10,718,300","10,190,124","9,968,261","9,495,379","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","15,437,765","0","0","0","0",,"0","0","0","0","0","11,360,525","11,015,284","10,701,875","10,308,654","10,134,044","9,844,784","9,762,380","9,581,123","0","9,239,485",,"8,798,433","0","8,643,585","0","8,432,068","0","8,493,197","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,"134,708,763","122,561,676","106,739,856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-19,467,000",,,,"-17,632,000",,,,"-15,799,000",,,,"-14,059,688",,"-181,393,660","-173,889,571","-12,426,664","-159,593,306","-153,087,967","-146,586,036","-11,239,980","-134,409,243","-128,668,192","-123,124,324","-10,121,520","-112,634,111","-107,952,810","-103,674,038","-9,102,268",,"-91,578,441","-88,039,015","-8,219,274","-81,472,772","-78,436,499","-75,578,048","-7,611,655","-71,278,067","-69,411,779","-67,800,705","-66,555,081","-65,335,662","-63,831,290","-62,524,145","-61,142,288","-59,927,166","-58,849,532","-57,862,631","-56,936,558","-55,983,112","-54,990,031","-54,070,552","-53,111,822","-52,238,007","-51,282,224","-50,390,642","-49,449,373","-48,598,303","-47,870,005","-47,164,206","-46,430,040","-45,648,889","-44,950,232","-44,219,408","-43,501,401","-42,781,766","-42,058,920","-41,336,089","-40,562,454","-39,843,419","-39,118,772","-38,408,349","-37,660,693","-36,964,141","-36,274,434","-35,605,986","-34,969,453","-34,301,657","-33,666,130","-33,042,020","-32,349,006","-31,692,127","-31,071,248","-30,462,439","-29,862,276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,300,000","-10,300,000",
		InvestmentProperties,"920,236,000","930,837,000","902,417,000","889,934,000","868,208,000","874,117,000","841,866,000","817,212,000","803,606,000","810,295,000","782,598,258","708,695,241","698,827,784","707,748,438","649,072,559","634,905,953","607,363,032","616,749,363","574,661,774","563,561,344","548,843,557","521,481,136","497,385,144","481,826,421","471,701,181","476,791,496","422,334,983","378,106,151","360,562,883","363,606,311","345,581,942","318,986,504","314,689,852","295,081,822","270,404,289","265,818,835","255,652,529","193,082,954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"9,053,000","8,937,000",,,,,"85,161,000","91,694,000","78,079,000","116,186,000","116,437,477","106,772,889","108,700,249","99,595,736","130,931,844","138,063,017","113,343,772","132,964,276","132,212,410","109,079,105","107,516,027","108,755,172","111,046,262","103,916,497","91,396,472","75,011,260","61,436,212","63,347,985","67,917,983","63,555,961","62,367,121","62,822,789","60,700,743","59,254,942","54,192,697","50,322,492","49,038,142","57,325,440",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"9,053,000","8,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
