name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,"5,000,000","19,000,000","57,000,000","73,000,000","95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"689,000,000","689,000,000",,,,,,,,,,,,,"10,000,000","15,000,000",,"2,000,000","5,000,000","9,000,000","13,000,000","17,000,000","55,000,000","61,000,000","75,000,000","66,000,000","88,000,000","84,000,000","135,000,000","207,000,000","694,000,000","699,000,000","185,000,000","612,000,000","421,000,000","415,000,000","86,000,000","79,000,000",,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","640,000,000","19,092,000","20,907,000","13,522,000",,"2,758,000","90,858,000","44,952,000",,,,,"0",,,"7,819,000",
		Inventory,"354,000,000","498,000,000","445,000,000","365,000,000","316,000,000","327,000,000","330,000,000","388,000,000","372,000,000","383,000,000","364,000,000","370,000,000","391,000,000","412,000,000","408,000,000","485,000,000","528,000,000","532,000,000","630,000,000","713,000,000","1,140,000,000","1,111,000,000","1,017,000,000","1,124,000,000","1,161,000,000","1,252,000,000","1,149,000,000","1,153,000,000","1,109,000,000","1,247,000,000","1,051,000,000","996,000,000","781,000,000","898,000,000","861,000,000","874,000,000","904,000,000","931,000,000","393,000,000","416,000,000","392,000,000","308,000,000","320,000,000","386,000,000","418,000,000","453,000,000","463,000,000","535,000,000","549,000,000","541,000,000","533,000,000","530,000,000","488,000,000","455,000,000","456,000,000","454,000,000","454,000,000","451,000,000","424,000,000","430,000,000","400,000,000","421,000,000","397,000,000","402,000,000","412,000,000","260,000,000","203,547,000","228,995,000","208,757,000","248,010,000","214,980,000","203,672,000","182,716,000","205,976,000","255,803,000","261,429,000","235,260,000","267,923,000","262,225,000","320,129,000","334,508,000","331,323,000","281,216,000","293,698,000","213,382,000","174,864,000","212,943,000","198,464,000","165,501,000","119,181,000"
			OtherInventories,,,,,,,,,,,,,,"213,000,000",,,,"292,000,000",,,,"47,000,000",,,,"20,000,000",,,,"18,000,000",,,,"18,000,000",,,,"4,000,000",,,,,,,,,,,,,,,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0",,,,,,,,,,,,,,,,,
		PrepaidAssets,"409,000,000","395,000,000","461,000,000","473,000,000","511,000,000","257,000,000","258,000,000","284,000,000","290,000,000","245,000,000","271,000,000","277,000,000","285,000,000","302,000,000","248,000,000","328,000,000","326,000,000","261,000,000","354,000,000","400,000,000","454,000,000","423,000,000","369,000,000","406,000,000","461,000,000","442,000,000","460,000,000","516,000,000","474,000,000","447,000,000","475,000,000","537,000,000","599,000,000","498,000,000","442,000,000","415,000,000","724,000,000","535,000,000","217,000,000","606,000,000","272,000,000","273,000,000","245,000,000","298,000,000","311,000,000","267,000,000","250,000,000","243,000,000","307,000,000","279,000,000","215,000,000","210,000,000","258,000,000","147,000,000",,,,"86,000,000",,,,,,,,,,,,,,,,"232,388,000","166,952,000","211,577,000","204,460,000","121,897,000","119,869,000",,,"78,142,000",,,,"30,074,000",,,"31,854,000","29,202,000"
		RestrictedCash,"2,618,000,000","1,151,000,000","1,783,000,000","628,000,000","371,000,000","75,000,000","98,000,000","180,000,000","259,000,000","230,000,000","198,000,000","205,000,000","414,000,000","337,000,000","267,000,000","581,000,000","859,000,000","716,000,000","771,000,000","765,000,000","677,000,000","651,000,000","833,000,000","675,000,000","899,000,000","1,088,000,000","932,000,000","765,000,000","911,000,000","716,000,000","717,000,000","867,000,000","900,000,000","607,000,000","717,000,000","788,000,000","781,000,000","717,000,000","237,000,000","208,000,000","217,000,000","292,000,000","441,000,000","145,000,000","13,000,000","8,000,000","19,000,000","13,000,000","7,000,000","2,000,000","26,000,000","19,000,000","17,000,000","16,000,000",,,,"114,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"169,000,000","193,000,000","188,000,000","174,000,000","79,000,000","79,000,000","78,000,000","258,000,000","0","10,000,000","128,000,000","56,000,000",,,,,,,,,,,,,"101,000,000",,,"0",,,,"124,000,000",,,,,,,,,,,,,,,,"1,850,000",,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"169,000,000","193,000,000","188,000,000","174,000,000","79,000,000","79,000,000","78,000,000","258,000,000","0","10,000,000","128,000,000","56,000,000",,,,,,,,,,,,,"101,000,000",,,"0",,,,"124,000,000",,,,,,,,,,,,,,,,"1,850,000",,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,"0","0","198,000,000","4,000,000","100,000,000","89,000,000","115,000,000","33,000,000","33,000,000","0","9,000,000",,"13,000,000","0","6,000,000",,,,"0","32,000,000",,,,,,,,,,,,,,,,,,,,,,,"0",,,,"51,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"9,089,000,000","4,613,000,000","8,528,000,000","3,975,000,000","1,816,000,000","560,000,000","578,000,000","791,000,000","884,000,000","860,000,000","735,000,000","850,000,000","611,000,000","764,000,000","683,000,000","851,000,000","1,015,000,000","626,000,000","475,000,000","644,000,000","682,000,000","1,062,000,000","964,000,000","1,470,000,000","2,113,000,000","1,915,000,000","1,580,000,000","1,805,000,000","2,029,000,000","2,425,000,000","1,397,000,000","1,701,000,000","1,573,000,000","1,328,000,000","1,389,000,000","1,853,000,000","2,805,000,000","2,644,000,000","2,677,000,000","3,670,000,000","5,150,000,000","4,216,000,000","2,588,000,000","1,749,000,000","1,774,000,000","1,964,000,000",,,,,,,,"4,600,000,000",,,,"1,034,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"711,000,000",,,,,,,,,,,,,,,"1,604,000,000",,,,,"98,000,000","71,000,000","498,000,000","311,000,000","316,000,000","254,000,000","147,000,000","323,000,000","477,000,000","391,000,000","533,000,000","361,000,000","3,674,000,000","243,000,000","178,000,000","494,000,000","4,969,000,000","7,363,000,000","3,220,000,000","30,000,000","1,218,000,000","1,208,000,000","1,205,000,000","1,495,000,000","1,453,000,000","1,078,000,000","801,000,000","1,147,000,000","1,257,102,000","506,073,000","475,156,000","488,132,000","550,925,000","591,021,000","428,374,000","181,512,000","524,029,000","346,603,000","311,249,000","424,395,000","472,051,000","390,133,000","350,582,000","244,894,000","257,283,000","263,665,000","185,542,000","12,135,000","70,397,000","52,097,000","14,985,000","17,441,000"
	TotalNonCurrentAssets,"12,640,000,000","12,341,000,000","13,393,000,000","12,995,000,000","12,689,000,000","8,874,000,000","9,138,000,000","9,261,000,000","9,343,000,000","9,443,000,000","6,340,000,000","6,126,000,000","6,072,000,000","7,028,000,000","7,155,000,000","18,179,000,000","19,195,000,000","18,901,000,000","20,705,000,000","20,727,000,000","23,967,000,000","23,943,000,000","24,456,000,000","25,033,000,000","25,294,000,000","25,438,000,000","31,853,000,000","32,290,000,000","32,141,000,000","32,011,000,000","32,117,000,000","29,787,000,000","26,509,000,000","26,233,000,000","27,538,000,000","27,479,000,000","27,254,000,000","27,093,000,000","20,837,000,000","20,601,000,000","20,072,000,000","19,118,000,000","18,422,000,000","19,297,000,000","18,665,000,000","19,759,000,000","18,923,000,000","18,734,000,000","17,436,000,000","17,170,000,000","17,743,000,000","17,973,000,000","16,533,000,000","16,316,000,000","16,244,000,000","17,009,000,000","16,010,000,000","15,712,000,000","15,855,000,000","15,939,000,000","16,042,000,000","16,352,000,000","16,050,000,000","16,532,000,000","17,050,000,000","5,234,000,000","5,373,864,000","5,409,775,000","5,616,465,000","5,711,740,000","6,072,651,000","6,624,057,000","6,977,053,000","7,146,774,000","8,530,982,000","8,515,390,000","8,783,977,000","9,397,444,000","10,108,439,000","12,958,869,000","12,109,942,000","11,707,188,000","11,160,847,000","9,740,953,000","6,715,539,000","5,306,334,000","5,261,695,000","4,902,516,000","4,789,409,000","3,107,714,000"
		NetPPE,"1,899,000,000","1,959,000,000","2,269,000,000","2,323,000,000","2,640,000,000","2,848,000,000","2,918,000,000","2,962,000,000","3,019,000,000","3,057,000,000","3,097,000,000","3,109,000,000","3,167,000,000","3,048,000,000","3,599,000,000","12,774,000,000","13,911,000,000","13,908,000,000","15,332,000,000","15,302,000,000","17,942,000,000","17,912,000,000","18,203,000,000","18,382,000,000","18,763,000,000","18,732,000,000","21,985,000,000","22,304,000,000","22,276,000,000","22,367,000,000","22,181,000,000","21,576,000,000","19,644,000,000","19,851,000,000","20,600,000,000","20,454,000,000","20,404,000,000","20,268,000,000","15,866,000,000","15,318,000,000","14,376,000,000","13,621,000,000","12,843,000,000","12,283,000,000","11,579,000,000","12,517,000,000","11,844,000,000","11,793,000,000","11,627,000,000","11,564,000,000","11,610,000,000","11,609,000,000","11,544,000,000","11,545,000,000","11,472,000,000","11,430,000,000","11,279,000,000","11,320,000,000","11,413,000,000","11,454,000,000","11,521,000,000","11,600,000,000","11,686,000,000","11,815,000,000","11,452,000,000","3,039,000,000","3,226,714,000","3,308,650,000","3,332,434,000","3,374,551,000","3,350,991,000","3,921,222,000","4,319,061,000","4,416,387,000","6,053,783,000","6,253,191,000","6,549,838,000","6,797,922,000","7,172,351,000","10,228,961,000","9,774,149,000","9,432,219,000","8,807,223,000","7,511,061,000","5,322,764,000","4,041,668,000","4,002,968,000","3,690,857,000","3,669,654,000","1,919,323,000"
			GrossPPE,"3,318,000,000","3,267,000,000","3,812,000,000","3,756,000,000","2,640,000,000","4,784,000,000","4,819,000,000","4,830,000,000","4,851,000,000","4,809,000,000","4,856,000,000","4,793,000,000","4,777,000,000","4,859,000,000","6,251,000,000","17,308,000,000","18,590,000,000","18,373,000,000","21,769,000,000","21,482,000,000","24,544,000,000","24,226,000,000","24,627,000,000","24,489,000,000","25,856,000,000","25,536,000,000","30,954,000,000","30,915,000,000","30,537,000,000","30,257,000,000","29,765,000,000","28,806,000,000","26,529,000,000","26,424,000,000","26,864,000,000","26,413,000,000","26,084,000,000","25,685,000,000","21,060,000,000","20,294,000,000","19,144,000,000","18,191,000,000","17,214,000,000","16,453,000,000","15,566,000,000","16,313,000,000",,"15,207,000,000","14,863,000,000","14,616,000,000","14,486,000,000","14,298,000,000","14,068,000,000","13,888,000,000","13,167,000,000","13,455,000,000","13,127,000,000","13,015,000,000","12,928,000,000","12,788,000,000","12,680,000,000","12,584,000,000","12,500,000,000","12,483,000,000","11,972,000,000","3,431,000,000","3,573,600,000","3,610,021,000","3,587,320,000","3,582,087,000","3,507,634,000","4,040,709,000","4,390,276,000","4,429,428,000","6,825,396,000","6,962,838,000","7,245,603,000","7,423,628,000","7,757,343,000","10,889,780,000","10,351,392,000","9,948,673,000","9,207,247,000","7,854,422,000","5,627,852,000","4,313,645,000","4,240,424,000","3,896,667,000","3,846,537,000","2,076,172,000"
				OtherProperties,"3,318,000,000","3,143,000,000","3,812,000,000","3,756,000,000","2,640,000,000","4,687,000,000","4,819,000,000","4,830,000,000","4,851,000,000","4,707,000,000","4,856,000,000","4,793,000,000","4,777,000,000","4,753,000,000",,,,"17,287,000,000",,,,"23,529,000,000",,,,"24,909,000,000",,,,"29,487,000,000",,,,"23,649,000,000",,,,"21,316,000,000",,,,"15,704,000,000",,,,"14,333,000,000",,,,"14,083,000,000",,,,"225,000,000",,,,"181,000,000",,,,"12,496,000,000",,,,"3,377,000,000",,,,,"3,439,499,000","3,935,915,000","4,284,466,000","4,429,428,000","6,825,396,000",,,,,"10,889,780,000",,,,,,"4,313,645,000",,,,
				ConstructionInProgress,,"124,000,000",,,,"97,000,000",,,,"102,000,000",,,,"106,000,000",,,,"1,086,000,000",,,,"697,000,000",,,,"627,000,000",,,,"770,000,000",,,,"2,775,000,000",,,,"4,369,000,000",,,,"2,487,000,000",,,,"1,400,000,000",,,,"533,000,000",,,,"804,000,000",,,,"337,000,000",,,,"88,000,000",,,,"54,000,000",,,,,"68,135,000","104,794,000","105,810,000",,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"801,000,000",,,,,,,,,,,,"580,000,000",,,,,,,,"593,000,000",,,,"584,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,419,000,000","-1,308,000,000","-1,543,000,000","-1,433,000,000",,"-1,936,000,000","-1,901,000,000","-1,868,000,000","-1,832,000,000","-1,752,000,000","-1,759,000,000","-1,684,000,000","-1,610,000,000","-1,811,000,000","-2,652,000,000","-4,534,000,000","-4,679,000,000","-4,465,000,000","-6,437,000,000","-6,180,000,000","-6,602,000,000","-6,314,000,000","-6,424,000,000","-6,107,000,000","-7,093,000,000","-6,804,000,000","-8,969,000,000","-8,611,000,000","-8,261,000,000","-7,890,000,000","-7,584,000,000","-7,230,000,000","-6,885,000,000","-6,573,000,000","-6,264,000,000","-5,959,000,000","-5,680,000,000","-5,417,000,000","-5,194,000,000","-4,976,000,000","-4,768,000,000","-4,570,000,000","-4,371,000,000","-4,170,000,000","-3,987,000,000","-3,796,000,000",,"-3,414,000,000","-3,236,000,000","-3,052,000,000","-2,876,000,000","-2,689,000,000","-2,524,000,000","-2,343,000,000","-1,695,000,000","-2,025,000,000","-1,848,000,000","-1,695,000,000","-1,515,000,000","-1,334,000,000","-1,159,000,000","-984,000,000","-814,000,000","-668,000,000","-520,000,000","-392,000,000","-346,886,000","-301,371,000","-254,886,000","-207,536,000","-156,643,000","-119,487,000","-71,215,000","-13,041,000","-771,613,000","-709,647,000","-695,765,000","-625,706,000","-584,992,000","-660,819,000","-577,243,000","-516,454,000","-400,024,000","-343,361,000","-305,088,000","-271,977,000","-237,456,000","-205,810,000","-176,883,000","-156,849,000"
