name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,679,000",,,,,,,,,"2,609,000","6,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,662,000","17,401,000","11,230,000","11,206,000","10,688,000","10,800,000","10,800,000","10,800,000","10,000,000","9,400,000","9,800,000","9,700,000","9,200,000","9,500,000","9,500,000","9,800,000","9,400,000","9,900,000","9,600,000","9,400,000","8,900,000","9,300,000","8,500,000","7,600,000","7,100,000","6,800,000","6,300,000","6,100,000","6,100,000","6,200,000","6,400,000","6,600,000","6,800,000","7,300,000","6,500,000","6,000,000","6,200,000","6,500,000","6,500,000","6,500,000","5,800,000","5,700,000","5,700,000","5,700,000",,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,679,000",,,,,,,,,"2,609,000","6,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,662,000","17,401,000","11,230,000","11,206,000","10,688,000","10,800,000","10,800,000","10,800,000","10,000,000","9,400,000","9,800,000","9,700,000","9,200,000","9,500,000","9,500,000","9,800,000","9,400,000","9,900,000","9,600,000","9,400,000","8,900,000","9,300,000","8,500,000","7,600,000","7,100,000","6,800,000","6,300,000","6,100,000","6,100,000","6,200,000","6,400,000","6,600,000","6,800,000","7,300,000","6,500,000","6,000,000","6,200,000","6,500,000","6,500,000","6,500,000","5,800,000","5,700,000","5,700,000","5,700,000",,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,679,000",,,,,,,,,"2,609,000","6,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,679,000",,,,,,,,,"2,609,000","6,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"29,060,000","8,214,000","9,608,000","3,759,000","5,953,000","75,835,000",,,,,,,,,,,,,,"1,426,000","1,647,000","9,177,000",,"1,550,000","1,656,000","6,557,000",,,"1,702,000","4,254,000",,,"2,390,000","5,490,000",,"2,476,000",,,,"2,418,000","-2,954,000",,,,,"-2,704,000",,,"-3,800,000","-4,452,000",,"1,549,000","2,808,000","2,521,000","-939,000","-2,008,000","-2,155,000","-401,000","-10,042,000","-2,994,000","-4,346,000","-713,000","12,320,000","-1,230,000","-4,049,000","-4,238,000",,"-2,441,000","7,111,000","-26,000","-1,489,000","-2,638,000","-1,109,000","-13,330,000",,,,,,,,,,,,"-12,662,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"32,136,000","-16,940,000","-19,934,000","38,573,000","36,924,000","-88,245,000","5,897,000","43,492,000","-3,339,000","-54,582,000","58,768,000","18,008,000","-122,402,000","-40,677,000","28,610,000","73,722,000","19,053,000","-4,969,000","40,622,000","65,029,000","23,182,000","-36,711,000","20,983,000","53,480,000","24,496,000","-16,888,000","40,618,000","50,821,000","16,674,000","-12,094,000","23,701,000","19,306,000","31,317,000","-27,839,000","365,000","7,810,000","4,743,000","-27,601,000","-3,017,000","59,819,000","14,064,000","-18,252,000","38,101,000","54,781,000","6,163,000","-10,680,000","22,181,000","28,995,000","2,141,000","-45,126,000","51,968,000","44,707,000","24,768,000","11,860,000","58,449,000","74,377,000","45,421,000","38,444,000","45,410,000","75,965,000","66,850,000","-5,588,000","-4,407,000","48,602,000","48,224,000","-3,783,000","56,901,000","61,993,000","28,990,000","-11,904,000","17,164,000","53,979,000","24,939,000","-12,530,000","21,790,000","39,526,000","16,788,000","-3,533,000","16,293,000","37,039,000","28,328,000","-3,543,000","17,094,000","29,860,000","19,568,000","10,474,000","21,137,000","38,174,000","22,748,000","3,516,000","26,300,000","32,900,000","21,400,000","3,700,000","14,600,000","31,200,000","22,500,000","1,000,000","7,000,000","19,400,000","12,500,000","-800,000","3,800,000","23,600,000","12,400,000","-900,000","8,800,000","20,300,000","12,800,000","600,000","4,300,000","20,100,000","6,200,000","-3,400,000","3,800,000","7,900,000","-300,000","-7,700,000","100,000","6,600,000","3,800,000","-6,600,000","6,000,000","10,300,000","8,500,000","-2,000,000","8,800,000","10,100,000","8,900,000","87,800,000","-321,100,000","154,700,000","117,700,000","67,600,000","-298,600,000","143,600,000","105,400,000","71,400,000"
NetNonOperatingInterestIncomeExpense,"-16,917,000","-2,952,000","-3,822,000","-4,838,000","-5,319,000","-5,125,000","-6,015,000","-5,604,000","-5,782,000","-3,703,000","-4,187,000","-3,126,000","-2,430,000","-1,198,000","-2,626,000","-2,919,000","-2,030,000","-914,000","-1,317,000","-1,519,000","-1,530,000","-1,692,000","-2,295,000","-2,244,000","-2,389,000","-2,213,000","-2,717,000","-2,894,000","-3,457,000","-3,054,000","-3,204,000","-2,037,000","-3,926,000","-3,120,000","-2,630,000","-3,134,000","-3,320,000","-3,517,000","-1,547,000","-2,076,000","-2,216,000","-2,138,000","-2,126,000","-2,942,000","-304,000","-2,112,000","-1,613,000","1,563,000","-1,915,000","-2,795,000","-4,035,000","-3,501,000","-1,744,000","-1,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,568,000","623,000","441,000","293,000","188,000","256,000","283,000","755,000","767,000","1,291,000","1,176,000","1,713,000","1,728,000","2,816,000","1,855,000","1,533,000","1,173,000","1,521,000","1,386,000","1,141,000","1,164,000","1,051,000","801,000","790,000","798,000","836,000","574,000","591,000","528,000","442,000","529,000","451,000","413,000","479,000","675,000","602,000","380,000","129,000","486,000","485,000","611,000","1,044,000","583,000","476,000","575,000","1,244,000","833,000","2,110,000","1,098,000","939,000","1,135,000","744,000","1,109,000","2,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"18,485,000","3,575,000","4,263,000","5,131,000","5,507,000","5,381,000","6,298,000","6,359,000","6,549,000","4,994,000","5,363,000","4,839,000","4,158,000","4,014,000","4,481,000","4,452,000","3,203,000","2,435,000","2,703,000","2,660,000","2,694,000","2,743,000","3,096,000","3,034,000","3,187,000","3,049,000","3,291,000","3,485,000","3,985,000","3,496,000","3,733,000","2,488,000","4,339,000","3,599,000","3,305,000","3,736,000","3,700,000","3,646,000","2,033,000","2,561,000","2,827,000","3,182,000","2,709,000","3,418,000","879,000","3,356,000","2,446,000","547,000","3,013,000","3,734,000","5,170,000","4,245,000","2,853,000","3,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"38,195,000","-1,356,000","-10,655,000","7,592,000","39,761,000","5,592,000","10,743,000","-124,996,000","6,366,000","-28,963,000","8,921,000","10,505,000","-889,000","1,629,000","-12,540,000","-3,014,000","-20,308,000","-7,910,000","7,841,000","5,794,000","2,708,000","2,056,000","11,198,000","3,554,000","5,266,000","3,414,000","14,269,000","1,932,000","1,297,000","2,032,000","11,748,000","2,917,000","5,100,000","1,634,000","-46,324,000","3,805,000","3,509,000","2,265,000","28,607,000","5,116,000","-5,502,000","8,171,000","192,000","5,646,000","2,401,000","313,000","-118,649,000","4,717,000","1,547,000","2,578,000","5,166,000","5,534,000","2,214,000","3,341,000","1,971,000","1,300,000","2,867,000","8,157,000","1,939,000","6,640,000","3,884,000","831,000","-11,780,000","1,992,000","8,191,000","3,555,000","6,874,000","2,702,000","-7,779,000","-107,000","9,060,000","2,700,000","3,868,000","13,539,000","1,111,000","3,067,000","2,293,000","18,638,000","1,089,000","2,057,000","20,000","570,000","2,737,000","7,350,000","1,652,000","3,447,000","-579,000","1,486,000","2,947,000","749,000","-2,900,000","1,000,000","5,300,000","2,200,000","4,800,000","4,200,000","3,300,000","3,200,000","4,300,000","4,200,000","2,400,000","2,600,000","1,400,000","1,800,000","3,100,000","2,400,000","1,500,000","2,000,000","1,200,000","1,800,000","1,500,000","2,000,000","1,600,000","500,000","1,200,000","1,200,000","900,000","600,000","1,200,000","900,000","900,000","1,100,000","1,200,000","2,300,000","1,300,000","1,400,000","1,600,000","1,800,000","1,300,000",,,,,,,,,
	EarningsFromEquityInterest,"2,891,000","-306,000","-7,113,000","2,539,000","6,231,000","1,808,000","4,368,000","2,353,000","2,016,000","46,000","1,295,000","6,275,000","2,594,000","1,290,000","1,408,000","1,769,000","3,534,000","224,000","2,200,000","2,732,000","1,259,000","916,000","2,594,000","2,424,000","717,000","1,442,000","1,448,000","1,155,000","670,000","-63,000","-1,409,000","1,109,000","410,000","791,000","1,031,000","-2,000","698,000","-423,000","1,608,000","1,481,000","-484,000","-617,000",,"1,881,000","-181,000","-257,000","933,000","529,000","-387,000","-319,000","3,336,000","4,021,000","783,000","-444,000","378,000","-1,257,000","528,000","-707,000","846,000","4,037,000","-29,000","351,000","636,000","770,000","828,000","-77,000",,"85,000","-17,000","-60,000",,"3,000","2,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAmortization,,,,,,,,,,,,,,"5,930,000","1,151,000","1,516,000","1,735,000","8,402,000",,"1,426,000","1,647,000","9,177,000",,"1,550,000","1,656,000","6,557,000",,"1,679,000","1,702,000","4,254,000",,,"2,390,000","5,490,000",,"2,476,000","2,609,000","6,960,000",,"2,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
