name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"6,100,000","0","0","0","0","6,800,000","13,000,000","13,400,000","14,800,000","19,700,000","4,200,000","4,100,000","11,800,000","12,700,000","16,300,000","18,000,000","15,700,000","16,300,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,"0","0","0","0","6,800,000","13,000,000","13,400,000","14,800,000","19,700,000","4,200,000","4,100,000","11,800,000","12,700,000","16,300,000","18,000,000","15,700,000","16,300,000"
		AssetsHeldForSaleCurrent,,,,,,"175,100,000",,,,,"11,700,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"56,000,000","61,000,000","53,000,000","47,000,000","37,100,000","27,700,000","33,800,000","30,800,000","27,000,000","31,900,000","25,300,000","23,600,000","20,000,000","17,000,000","15,900,000","15,200,000","16,700,000","34,800,000","33,600,000","43,600,000","29,000,000","56,800,000","33,400,000","42,100,000","27,700,000","25,700,000","27,200,000","27,700,000","27,700,000","26,300,000","32,200,000","32,800,000","31,800,000","37,100,000","44,000,000","44,300,000"
	TotalNonCurrentAssets,"7,297,000,000","7,229,000,000","6,252,000,000","6,194,000,000","5,994,600,000","5,679,200,000","5,628,100,000","5,483,500,000","5,333,500,000","4,894,800,000","4,852,700,000","4,788,200,000","3,349,400,000","3,370,100,000","3,416,400,000","3,290,800,000","3,339,700,000","3,311,600,000","2,454,700,000","2,394,500,000","2,356,800,000","2,271,700,000","2,359,200,000","2,300,900,000","2,330,200,000","2,355,700,000","2,365,200,000","2,407,900,000","2,321,000,000","2,400,600,000","2,332,200,000","2,402,700,000","2,463,600,000","2,460,800,000","2,424,900,000","2,378,900,000"
		NetPPE,"2,820,000,000","2,727,000,000","2,581,000,000","2,608,000,000","2,358,800,000","2,129,800,000","2,035,500,000","2,002,200,000","1,769,500,000","1,618,100,000","1,561,100,000","1,536,700,000","1,301,500,000","1,285,800,000","1,288,200,000","1,270,600,000","1,271,400,000","1,256,200,000","1,025,000,000","995,900,000","968,900,000","905,000,000","926,500,000","905,800,000","906,300,000","902,000,000","884,300,000","885,200,000","847,300,000","865,100,000","853,300,000","873,000,000","837,600,000","838,200,000","827,300,000","814,500,000"
			GrossPPE,"4,128,000,000","3,982,000,000","3,796,000,000","3,787,000,000","3,480,400,000","3,214,300,000","3,136,700,000","3,046,800,000","2,764,200,000","2,582,100,000","2,480,500,000","2,450,100,000","2,183,100,000","2,173,400,000","2,152,200,000","2,097,900,000","2,094,500,000","2,031,700,000","1,774,900,000","1,707,700,000","1,661,000,000","1,575,100,000","1,594,700,000","1,550,700,000","1,549,500,000","1,522,200,000","1,487,900,000","1,473,200,000","1,409,500,000","1,427,400,000","1,407,100,000","1,421,600,000","1,365,600,000","1,342,400,000","1,305,700,000","1,264,900,000"
				Properties,,,,"1,571,000,000","1,362,100,000","1,341,300,000","1,277,100,000","1,250,900,000","1,174,600,000","1,096,400,000","1,046,300,000","1,049,400,000","956,700,000","940,000,000","946,100,000","928,100,000","924,400,000","894,200,000","752,500,000","735,200,000","720,800,000","678,000,000","663,600,000","649,600,000","646,600,000","638,500,000","639,000,000","637,600,000","609,900,000","599,400,000","603,300,000","619,000,000","615,000,000","604,300,000","593,600,000","552,700,000"
				MachineryFurnitureEquipment,,,,"1,589,000,000","1,403,300,000","1,314,500,000","1,313,200,000","1,254,500,000","1,162,700,000","1,146,800,000","1,119,100,000","1,121,800,000","1,046,000,000","1,053,900,000","1,035,700,000","1,003,000,000","997,000,000","957,600,000","857,400,000","835,100,000","814,900,000","773,700,000","807,900,000","767,000,000","767,800,000","749,600,000","739,400,000","738,000,000","698,500,000","704,400,000","682,800,000","691,700,000","682,900,000","673,400,000","648,200,000","650,600,000"
				OtherProperties,,,,"84,000,000",,,,"101,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"543,000,000","715,000,000","558,500,000","546,400,000","440,000,000","426,900,000","338,900,000","315,100,000","278,900,000","180,400,000","179,500,000","170,400,000","166,800,000","173,100,000","179,900,000","165,000,000","137,400,000","125,300,000","123,400,000","123,200,000","134,100,000","135,100,000","134,100,000","109,500,000","97,600,000","101,100,000","123,600,000","121,000,000","110,900,000","67,700,000","64,700,000","63,900,000","61,600,000"
			AccumulatedDepreciation,"-1,308,000,000","-1,255,000,000","-1,215,000,000","-1,179,000,000","-1,121,600,000","-1,084,500,000","-1,101,200,000","-1,044,600,000","-994,700,000","-964,000,000","-919,400,000","-913,400,000","-881,600,000","-887,600,000","-864,000,000","-827,300,000","-823,100,000","-775,500,000","-749,900,000","-711,800,000","-692,100,000","-670,100,000","-668,200,000","-644,900,000","-643,200,000","-620,200,000","-603,600,000","-588,000,000","-562,200,000","-562,300,000","-553,800,000","-548,600,000","-528,000,000","-504,200,000","-478,400,000","-450,400,000"
		GoodwillAndOtherIntangibleAssets,"4,109,000,000","4,158,000,000","3,324,000,000","3,336,000,000","3,349,800,000","3,316,800,000","3,360,700,000","3,359,300,000","3,356,600,000","3,093,700,000","3,098,800,000","3,151,700,000","1,963,700,000","2,002,400,000","2,046,900,000","1,942,100,000","2,010,800,000","1,990,300,000","1,338,800,000","1,317,200,000","1,313,200,000","1,292,400,000","1,351,500,000","1,290,500,000","1,336,600,000","1,359,900,000","1,386,200,000","1,430,200,000","1,413,500,000","1,475,100,000","1,418,800,000","1,454,700,000","1,451,600,000","1,452,600,000","1,424,600,000","1,395,600,000"
			Goodwill,"3,012,000,000","3,026,000,000","2,531,000,000","2,519,000,000","2,515,000,000","2,461,500,000","2,490,400,000","2,470,600,000","2,449,300,000","2,207,800,000","2,195,900,000","2,220,900,000","1,409,300,000","1,421,400,000","1,435,000,000","1,397,200,000","1,438,600,000","1,408,300,000","1,069,600,000","1,044,100,000","1,030,600,000","1,008,500,000","1,045,400,000","996,500,000","1,020,300,000","1,027,200,000","1,038,100,000","1,061,500,000","1,039,900,000","1,082,400,000","1,057,900,000","1,097,100,000","1,088,300,000","1,081,500,000","1,051,700,000","1,023,400,000"
			OtherIntangibleAssets,"1,097,000,000","1,132,000,000","793,000,000","817,000,000","834,800,000","855,300,000","870,300,000","888,700,000","907,300,000","885,900,000","902,900,000","930,800,000","554,400,000","581,000,000","611,900,000","544,900,000","572,200,000","582,000,000","269,200,000","273,100,000","282,600,000","283,900,000","306,100,000","294,000,000","316,300,000","332,700,000","348,100,000","368,700,000","373,600,000","392,700,000","360,900,000","357,600,000","363,300,000","371,100,000","372,900,000","372,200,000"
		InvestmentsAndAdvances,,,,"38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,"38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,"38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,"47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"68,000,000","65,000,000","70,000,000","101,000,000","44,100,000","44,600,000","57,100,000","75,200,000","45,100,000","35,100,000","34,100,000","63,500,000","30,100,000","31,700,000","33,800,000","54,100,000","26,900,000","34,300,000","62,600,000","70,500,000","53,000,000","51,200,000","59,600,000","95,800,000","65,800,000","74,700,000","76,600,000","73,600,000","42,000,000","41,300,000","34,300,000","46,000,000","147,000,000","146,800,000","151,100,000","150,400,000"
			NonCurrentDeferredTaxesAssets,"68,000,000","65,000,000","70,000,000","66,000,000","44,100,000","44,600,000","57,100,000","49,400,000","45,100,000","35,100,000","34,100,000","38,600,000","30,100,000","31,700,000","33,800,000","32,900,000","26,900,000","34,300,000","62,600,000","53,900,000","53,000,000","51,200,000","59,600,000","82,900,000","65,800,000","66,100,000","67,500,000","64,100,000","32,000,000","30,900,000","24,400,000","26,300,000","132,200,000","130,900,000","134,000,000","132,200,000"
		DefinedPensionBenefit,,,,"43,000,000",,,,"32,100,000",,,,"25,800,000",,,,"18,000,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"300,000,000","279,000,000","277,000,000","19,000,000","241,900,000","188,000,000","174,800,000","14,700,000","162,300,000","147,900,000","158,700,000","10,500,000","54,100,000","50,200,000","47,500,000","6,000,000","30,600,000","30,800,000","28,300,000","10,900,000","21,700,000","23,100,000","21,600,000","8,800,000","21,500,000","19,100,000","18,100,000","18,900,000","18,200,000","19,100,000","25,800,000","29,000,000","27,400,000","23,200,000","21,900,000","18,400,000"
TotalLiabilitiesNetMinorityInterest,"5,690,000,000","5,722,000,000","5,803,000,000","4,838,000,000","4,696,900,000","4,383,600,000","4,305,500,000","4,271,100,000","4,285,300,000","3,872,600,000","3,863,600,000","4,502,400,000","2,872,400,000","2,878,600,000","2,970,400,000","3,444,400,000","3,485,700,000","3,381,600,000","2,746,000,000","2,730,800,000","2,642,500,000","2,566,300,000","2,513,600,000","2,455,200,000","2,454,800,000","2,427,800,000","2,459,200,000","2,511,400,000","2,505,900,000","2,545,700,000","2,448,300,000","3,462,000,000","3,491,400,000","3,486,800,000","3,428,600,000","3,467,100,000"
	CurrentLiabilities,"1,046,000,000","1,045,000,000","1,096,000,000","1,196,000,000","1,139,200,000","1,024,000,000","919,700,000","893,200,000","917,100,000","658,100,000","615,800,000","670,700,000","525,400,000","514,300,000","527,500,000","576,900,000","557,500,000","484,000,000","457,100,000","469,000,000","390,100,000","334,800,000","448,600,000","391,200,000","371,500,000","340,200,000","352,900,000","399,000,000","365,400,000","346,500,000","377,600,000","453,000,000","413,300,000","406,000,000","348,500,000","410,300,000"
		PayablesAndAccruedExpenses,"625,000,000","595,000,000","565,000,000","616,000,000","586,700,000","519,600,000","476,600,000","488,500,000","365,900,000","343,000,000","286,300,000","335,100,000","277,200,000","259,200,000","266,500,000","299,800,000","283,800,000","253,400,000","273,400,000","263,100,000","224,100,000","204,700,000","235,200,000","234,500,000","230,300,000","221,100,000","228,900,000","246,900,000","223,200,000","211,700,000","221,000,000","293,000,000","261,100,000","225,300,000","217,100,000","257,000,000"
			Payables,"437,000,000","383,000,000","388,000,000","415,000,000","425,600,000","357,100,000","329,400,000","325,500,000","276,200,000","248,800,000","214,000,000","264,300,000","212,500,000","190,900,000","192,000,000","218,000,000","209,500,000","186,500,000","184,600,000","187,900,000","165,200,000","152,200,000","173,100,000","182,500,000","173,800,000","166,800,000","171,100,000","184,000,000","163,800,000","156,700,000","159,200,000","209,600,000","175,500,000","153,900,000","136,800,000","181,500,000"
				AccountsPayable,"401,000,000","363,000,000","363,000,000","385,000,000","365,700,000","356,900,000","329,400,000","321,000,000","276,200,000","243,400,000","214,000,000","255,800,000","202,300,000","184,400,000","180,100,000","192,100,000","182,900,000","164,300,000","166,800,000","163,200,000","137,600,000","127,600,000","145,700,000","143,700,000","135,100,000","128,500,000","127,400,000","128,200,000","120,900,000","118,400,000","116,700,000","148,100,000","130,300,000","120,500,000","124,800,000","150,800,000"
				TotalTaxPayable,"36,000,000","20,000,000","25,000,000","30,000,000","59,900,000","200,000","0","4,500,000","0","5,400,000","0","8,500,000","10,200,000","6,500,000","11,900,000","25,900,000","26,600,000","22,200,000","17,800,000","24,700,000","27,600,000","24,600,000","27,400,000","38,800,000","38,700,000","38,300,000","43,700,000","55,800,000","42,900,000","38,300,000","42,500,000","61,500,000","45,200,000","33,400,000","12,000,000","30,700,000"
					IncomeTaxPayable,"36,000,000","20,000,000","25,000,000","30,000,000","59,900,000","200,000","0","4,500,000","0","5,400,000","0","8,500,000","10,200,000","6,500,000","11,900,000","25,900,000","26,600,000","22,200,000","17,800,000","24,700,000","27,600,000","24,600,000","27,400,000","38,800,000","38,700,000","38,300,000","43,700,000","55,800,000","42,900,000","38,300,000","42,500,000","61,500,000","45,200,000","33,400,000","12,000,000","30,700,000"
			CurrentAccruedExpenses,"188,000,000","212,000,000","177,000,000","201,000,000","161,100,000","162,500,000","147,200,000","163,000,000","89,700,000","94,200,000","72,300,000","70,800,000","64,700,000","68,300,000","74,500,000","81,800,000","74,300,000","66,900,000","88,800,000","75,200,000","58,900,000","52,500,000","62,100,000","52,000,000","56,500,000","54,300,000","57,800,000","62,900,000","59,400,000","55,000,000","61,800,000","83,400,000","85,600,000","71,400,000","80,300,000","75,500,000"
				InterestPayable,"22,000,000","33,000,000","11,000,000","27,000,000","9,900,000","30,000,000","12,200,000","29,100,000","12,100,000","24,200,000","17,400,000","11,700,000","10,800,000","10,900,000","11,100,000","16,500,000","16,800,000","5,600,000","6,400,000","900,000","6,200,000","1,200,000","100,000","100,000","100,000","200,000","300,000","200,000","300,000","100,000","500,000","12,200,000","26,400,000","12,100,000","26,200,000","12,500,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"188,000,000","136,000,000","155,000,000","184,000,000","175,400,000","151,900,000","140,300,000","140,800,000","119,200,000","77,100,000","83,400,000","103,900,000","88,700,000","72,800,000","81,900,000","104,300,000","93,600,000","72,600,000","82,800,000","96,400,000","82,900,000","60,400,000","64,100,000","82,800,000","68,700,000","52,500,000","60,600,000","87,800,000","74,700,000","65,300,000","79,200,000","86,700,000","71,900,000","63,400,000","61,500,000","81,100,000"
		CurrentDebtAndCapitalLeaseObligation,"43,000,000","43,000,000","93,000,000","91,000,000","88,100,000","72,000,000","73,400,000","72,900,000","271,800,000","72,400,000","74,300,000","76,500,000","70,300,000","69,900,000","73,400,000","71,900,000","70,600,000","69,900,000","23,900,000","24,600,000","23,700,000","23,100,000","99,300,000","27,700,000","25,900,000","24,400,000","24,000,000","23,800,000","24,800,000","28,800,000","36,400,000","25,200,000","27,200,000","59,200,000","30,000,000","35,000,000"
			CurrentDebt,"29,000,000","29,000,000","79,000,000","75,000,000","73,600,000","72,000,000","73,400,000","72,900,000","271,800,000","72,400,000","74,300,000","76,500,000","70,300,000","69,900,000","73,400,000","71,900,000","70,600,000","69,900,000","23,900,000","24,600,000","23,700,000","23,100,000","99,300,000","27,700,000","25,900,000","24,400,000","24,000,000","23,800,000","24,800,000","28,800,000","36,400,000","25,200,000","27,200,000","59,200,000","30,000,000","35,000,000"
				OtherCurrentBorrowings,"29,000,000","29,000,000","79,000,000","75,000,000","73,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000"
			CurrentCapitalLeaseObligation,"14,000,000","14,000,000","14,000,000","16,000,000","14,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"190,000,000","271,000,000","283,000,000","305,000,000","289,000,000","260,600,000","229,400,000","191,000,000","160,200,000","165,600,000","159,600,000","155,200,000","89,200,000","112,400,000","105,700,000","100,900,000","109,500,000","88,100,000","77,000,000","84,900,000","59,400,000","46,600,000","50,000,000","46,200,000","46,600,000","42,200,000","39,400,000","40,500,000","42,700,000","40,700,000","41,000,000","48,100,000","53,100,000","58,100,000","39,900,000","37,200,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,"0","1,400,000","1,400,000","1,400,000","1,500,000","1,000,000","1,000,000","900,000","1,000,000","900,000","1,100,000","1,000,000","900,000"
			CurrentDeferredRevenue,"190,000,000","271,000,000","283,000,000","305,000,000","289,000,000","260,600,000","229,400,000","191,000,000","160,200,000","165,600,000","159,600,000","155,200,000","89,200,000","112,400,000","105,700,000","100,900,000","109,500,000","88,100,000","77,000,000","84,900,000","59,400,000","46,600,000","50,000,000","46,200,000","45,200,000","40,800,000","38,000,000","39,000,000","41,700,000","39,700,000","40,100,000","47,100,000","52,200,000","57,000,000","38,900,000","36,300,000"
		OtherCurrentLiabilities,,,,,,"19,900,000",,,,,"12,200,000",,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,644,000,000","4,677,000,000","4,707,000,000","3,642,000,000","3,557,700,000","3,359,600,000","3,385,800,000","3,377,900,000","3,368,200,000","3,214,500,000","3,247,800,000","3,831,700,000","2,347,000,000","2,364,300,000","2,442,900,000","2,867,500,000","2,928,200,000","2,897,600,000","2,288,900,000","2,261,800,000","2,252,400,000","2,231,500,000","2,065,000,000","2,064,000,000","2,083,300,000","2,087,600,000","2,106,300,000","2,112,400,000","2,140,500,000","2,199,200,000","2,070,700,000","3,009,000,000","3,078,100,000","3,080,800,000","3,080,100,000","3,056,800,000"
		LongTermDebtAndCapitalLeaseObligation,"4,157,000,000","4,191,000,000","4,225,000,000","3,166,000,000","3,149,600,000","2,983,800,000","2,985,300,000","2,945,100,000","2,926,900,000","2,824,600,000","2,858,700,000","2,882,800,000","2,116,300,000","2,130,000,000","2,205,700,000","2,649,400,000","2,706,500,000","2,672,500,000","2,082,900,000","2,055,100,000","2,025,300,000","2,001,300,000","1,838,000,000","1,832,800,000","1,844,900,000","1,848,300,000","1,859,900,000","1,864,100,000","1,857,000,000","1,905,400,000","1,780,300,000","2,685,400,000","2,674,000,000","2,671,600,000","2,673,700,000","2,656,600,000"
			LongTermDebt,"4,157,000,000","4,191,000,000","4,225,000,000","3,166,000,000","3,149,600,000","2,983,800,000","2,985,300,000","2,945,100,000","2,926,900,000","2,824,600,000","2,858,700,000","2,882,800,000","2,116,300,000","2,130,000,000","2,205,700,000","2,649,400,000","2,706,500,000","2,672,500,000","2,082,900,000","2,055,100,000","2,025,300,000","2,001,300,000","1,838,000,000","1,832,800,000","1,844,900,000","1,848,300,000","1,859,900,000","1,864,100,000","1,857,000,000","1,905,400,000","1,780,300,000","2,685,400,000","2,674,000,000","2,671,600,000","2,673,700,000","2,656,600,000"
		NonCurrentDeferredLiabilities,"211,000,000","189,000,000","171,000,000","164,000,000","100,300,000","66,500,000","83,600,000","94,000,000","95,600,000","76,100,000","70,500,000","74,400,000","32,700,000","50,100,000","51,100,000","32,500,000","31,400,000","40,700,000","30,300,000","31,700,000","43,000,000","48,900,000","37,700,000","41,400,000","60,300,000","59,300,000","57,700,000","56,300,000","105,500,000","104,400,000","97,600,000","103,200,000","213,100,000","215,700,000","216,800,000","219,100,000"
			NonCurrentDeferredTaxesLiabilities,"211,000,000","189,000,000","171,000,000","164,000,000","100,300,000","66,500,000","83,600,000","94,000,000","95,600,000","76,100,000","70,500,000","74,400,000","32,700,000","50,100,000","51,100,000","32,500,000","31,400,000","40,700,000","30,300,000","31,700,000","43,000,000","48,900,000","37,700,000","41,400,000","60,300,000","59,300,000","57,700,000","56,300,000","105,500,000","104,400,000","97,600,000","103,200,000","213,100,000","215,700,000","216,800,000","219,100,000"
		EmployeeBenefits,"122,000,000","127,000,000","133,000,000","137,000,000","140,000,000","141,900,000","135,500,000","135,200,000","137,600,000","138,400,000","139,600,000","143,600,000","128,500,000","129,600,000","132,100,000","131,600,000","128,000,000","127,300,000","129,300,000","129,500,000","141,500,000","141,000,000","149,800,000","151,000,000","138,500,000","138,900,000","141,800,000","143,700,000","133,900,000","143,400,000","148,100,000","154,700,000","134,500,000","135,200,000","135,700,000","134,100,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"122,000,000","127,000,000","133,000,000","137,000,000","140,000,000","141,900,000","135,500,000","135,200,000","137,600,000","138,400,000","139,600,000","143,600,000","128,500,000","129,600,000","132,100,000","131,600,000","128,000,000","127,300,000","129,300,000","129,500,000","141,500,000","141,000,000","149,800,000","151,000,000","138,500,000","138,900,000","141,800,000","143,700,000","133,900,000","143,400,000","148,100,000","154,700,000","134,500,000","135,200,000","135,700,000","134,100,000"
		PreferredSecuritiesOutsideStockEquity,,,,"359,000,000",,,,"606,600,000",,"606,600,000","606,600,000","606,600,000",,,,,,,,,,,,"0","0","0","5,800,000","5,800,000","4,500,000","3,900,000","4,300,000","4,500,000","4,500,000","4,700,000","4,900,000",
