name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,500,000","-14,900,000","-13,600,000","-10,500,000","-15,400,000","-12,600,000","-16,400,000","-6,400,000","-13,200,000","-14,300,000",,"-9,900,000","-12,800,000","-10,400,000","-6,900,000","-7,900,000","-16,400,000","-18,500,000","-13,200,000","-9,900,000","-12,800,000","-12,000,000","-10,600,000","600,100,000","-14,100,000","-15,300,000","-12,000,000","-11,100,000","-9,900,000","-13,600,000","-12,000,000","30,300,000","-10,300,000","47,600,000","-9,100,000","44,100,000","2,700,000","900,000","3,200,000","-200,000","600,000","2,200,000","500,000","6,000,000","1,100,000"
OperatingIncome,"180,000,000","45,100,000","41,600,000","48,400,000","44,900,000","33,100,000","28,300,000","50,200,000","34,800,000","56,500,000","48,600,000","70,400,000","66,000,000","35,800,000","36,800,000","62,600,000","41,800,000","33,300,000","29,600,000","55,100,000","58,700,000","44,700,000","25,700,000","54,000,000","35,700,000","27,300,000","9,800,000","67,500,000","51,800,000","26,500,000","55,900,000","50,200,000","41,000,000","37,700,000","17,200,000","76,900,000","53,100,000","31,800,000","-14,000,000","108,400,000","76,900,000","41,800,000","22,600,000","93,500,000","75,100,000","57,000,000","-800,000","60,000,000","52,900,000","2,300,000","16,400,000","44,000,000","47,100,000","1,100,000","18,900,000","82,200,000","96,700,000","39,300,000","50,100,000","86,200,000","94,300,000","65,600,000","-743,900,000","66,900,000","80,300,000","50,900,000","-4,900,000","67,900,000","47,000,000","19,600,000","-111,200,000","53,000,000","6,500,000","44,300,000","-51,600,000","19,700,000","33,500,000","6,000,000","10,600,000","45,000,000","49,100,000","35,100,000","-1,200,000","42,200,000"
NetNonOperatingInterestIncomeExpense,"-22,200,000","-5,100,000","-5,400,000","-6,100,000","-5,600,000","-5,700,000","-5,100,000","-6,100,000","-5,900,000","-6,700,000","-3,600,000","-11,700,000","-9,500,000","-10,400,000","-6,000,000","-9,900,000","-9,800,000","-9,200,000","-7,900,000","-9,100,000","-9,200,000","-9,200,000","-3,800,000","-9,000,000","-12,500,000","-21,900,000","-9,200,000","-11,300,000","-11,400,000","-11,200,000","-9,100,000","-11,000,000","-11,800,000","-11,600,000","-9,200,000","-11,400,000","-11,800,000","-33,200,000","-10,900,000","-14,100,000","-14,400,000","-11,200,000","-10,900,000","-11,300,000","-11,500,000","-14,800,000","-9,400,000","-3,900,000","-4,000,000","-3,900,000","-3,800,000","-4,900,000","-4,500,000","-4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"22,300,000","5,100,000","5,500,000","6,100,000","5,600,000","5,700,000","5,400,000","6,100,000","5,900,000","6,700,000","6,800,000","11,700,000","9,500,000","10,400,000","10,300,000","9,900,000","9,800,000","9,200,000","7,900,000","9,100,000","9,200,000","9,200,000","6,400,000","9,000,000","12,500,000","21,900,000","11,400,000","11,300,000","11,400,000","11,200,000","11,600,000","11,000,000","11,800,000","11,600,000","12,400,000","11,400,000","11,800,000","33,200,000","14,000,000","14,100,000","14,400,000","11,200,000","10,900,000","11,300,000","11,500,000","14,800,000","9,400,000","3,900,000","4,000,000","3,900,000","3,800,000","4,900,000","4,500,000","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"94,400,000","19,600,000","15,100,000","25,100,000","35,000,000","22,300,000","19,900,000","25,300,000","32,000,000","-349,900,000","14,800,000","48,000,000","26,600,000","24,400,000","16,600,000","27,900,000","33,300,000","25,300,000","13,700,000","15,200,000","20,600,000","19,900,000","12,600,000","18,600,000","18,100,000","-4,900,000","-10,900,000","-1,000,000","14,700,000","8,600,000","-1,500,000","18,900,000","16,400,000","10,100,000","10,300,000","16,500,000","15,200,000","16,500,000","54,600,000","600,000","400,000","600,000","-500,000","900,000","-2,400,000","-4,600,000","-27,800,000","-11,000,000","500,000","700,000","-17,800,000","700,000","400,000","1,000,000","-71,500,000","17,700,000","20,500,000","16,400,000","17,300,000","16,500,000","16,500,000","13,000,000","-4,200,000","7,400,000","-800,000","5,200,000","8,300,000","8,200,000","1,200,000","-1,800,000","-55,300,000","3,500,000","-52,800,000","1,400,000","-93,500,000","3,500,000","300,000","500,000","3,200,000","-400,000","-100,000","-500,000","-1,800,000","1,300,000"
	EarningsFromEquityInterest,"84,900,000","18,200,000","19,600,000","23,400,000","23,700,000","21,000,000","15,800,000","15,200,000","13,500,000","19,500,000","13,600,000","42,900,000","21,200,000","18,900,000","15,700,000","18,700,000","24,200,000","16,300,000","15,100,000","13,900,000","19,700,000","18,300,000","16,100,000","19,000,000","19,900,000","18,100,000","16,500,000","19,600,000","16,400,000","13,600,000","13,900,000","18,800,000","17,600,000","14,800,000","13,200,000","16,600,000","14,400,000","15,200,000","11,900,000","15,500,000",,,,,,,,,,,,,,,,"16,400,000","18,500,000","13,200,000","10,900,000","12,600,000","11,900,000","10,600,000","-36,100,000","14,100,000","15,300,000","12,000,000","11,100,000","9,900,000","10,200,000","8,100,000","6,400,000","8,000,000","10,600,000","6,600,000",,,,,,,,,,
	SpecialIncomeCharges,"4,000,000","100,000","-5,700,000","300,000","9,700,000",,"0","6,900,000","14,100,000",,,,,,,,,,"0","0","0","0","-1,500,000","-2,000,000","-3,900,000","-27,100,000","-17,500,000","-7,400,000","-5,100,000","-4,300,000","-10,000,000","0","-800,000",,"0","100,000","100,000","0","-1,200,000","600,000","400,000","600,000","-500,000","900,000","-2,400,000","-4,600,000","-27,800,000","-11,000,000","500,000","700,000","-17,800,000","700,000","400,000","1,000,000","-23,400,000","1,300,000","2,000,000","3,200,000","6,400,000","3,900,000","4,600,000","2,400,000","31,900,000","-6,700,000","-16,100,000","-6,800,000","-2,800,000","-1,700,000","-9,000,000","-9,900,000","-61,700,000","-4,500,000","-63,400,000","-5,200,000","-114,200,000","3,500,000","300,000","500,000","3,200,000","-400,000","-100,000","-500,000","-1,800,000","1,300,000"
		RestructuringAndMergernAcquisition,"-4,000,000","-100,000","5,700,000","-300,000","-9,700,000",,,,,,,,,,,,,,"0","0","0","0","1,500,000","2,000,000","3,900,000","27,100,000","17,500,000","7,400,000","5,100,000","4,300,000","0","0","0",,"0","-100,000","-100,000","0","-400,000","-200,000","0","200,000","1,000,000","700,000","2,400,000","4,900,000","7,000,000","15,000,000",,,"0","0","0","0","0",,,"800,000","-1,000,000","300,000","100,000","100,000","-8,300,000","-500,000","7,800,000","2,700,000","6,200,000","1,400,000","10,800,000","12,100,000","25,000,000","4,200,000","2,900,000","4,500,000",,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"10,000,000","0","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000","-400,000","-800,000","-500,000","-1,600,000",,"-300,000","-1,600,000","-4,000,000",,,"-200,000","-700,000","-400,000","-1,000,000","-2,000,000",,,"-4,000,000","-5,400,000","-4,200,000","-4,700,000","-2,500,000","-23,600,000","7,200,000","8,300,000","4,100,000","-3,400,000","300,000","-1,800,000","-2,200,000","36,700,000","300,000","60,500,000","700,000",,,,,,,,,,
		GainOnSaleOfPPE,,,"0","0","0",,"0","6,900,000","14,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"5,500,000","1,300,000","1,200,000","1,400,000","1,600,000","1,300,000","4,100,000","3,200,000","4,400,000","-369,400,000","1,200,000","5,100,000","5,400,000","5,500,000","1,300,000","9,200,000","9,100,000","9,000,000","-1,400,000","1,300,000","900,000","1,600,000","-8,700,000","1,600,000","2,100,000","4,100,000","9,900,000","-13,200,000","3,400,000","-700,000","3,000,000","100,000","-400,000","-4,700,000","-1,600,000","-200,000","700,000","1,300,000","1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"252,400,000","59,400,000","51,300,000","67,400,000","74,300,000","49,700,000","43,100,000","69,400,000","60,900,000","-300,100,000","59,800,000","106,700,000","83,100,000","49,800,000","47,400,000","80,600,000","65,300,000","49,400,000","35,400,000","61,200,000","70,100,000","55,400,000","34,500,000","63,600,000","41,300,000","500,000","-10,300,000","55,200,000","55,100,000","23,900,000","45,300,000","58,100,000","45,600,000","36,200,000","18,300,000","82,000,000","56,500,000","15,100,000","29,700,000","94,900,000","62,900,000","31,200,000","11,200,000","83,100,000","61,200,000","37,600,000","-38,000,000","45,100,000","49,400,000","10,200,000","-5,200,000","39,800,000","43,000,000","-2,400,000","-11,600,000","76,000,000","90,900,000","34,100,000","47,100,000","76,100,000","84,500,000","51,500,000","-170,600,000","63,700,000","67,100,000","46,900,000","-5,400,000","67,200,000","35,000,000","5,500,000","-133,500,000","44,000,000","-900,000","34,400,000","-8,100,000","5,300,000","-42,200,000","4,000,000","-2,496,700,000","42,500,000","46,100,000","31,300,000","-5,600,000","24,600,000"
TaxProvision,"60,200,000","15,000,000","9,400,000","16,600,000","19,200,000","12,200,000","8,300,000","15,200,000","11,400,000","-77,500,000","8,300,000","16,000,000","19,400,000","13,400,000","10,800,000","16,400,000","17,700,000","8,200,000","-69,400,000","17,700,000","28,600,000","24,600,000","6,000,000","7,700,000","24,700,000","12,100,000","1,100,000","24,900,000","25,200,000","20,100,000","13,000,000","26,300,000","24,600,000","19,300,000","7,500,000","26,100,000","25,900,000","11,900,000","20,500,000","20,900,000","21,100,000","13,000,000","2,700,000","30,600,000","23,300,000","24,100,000","-17,000,000","20,500,000","22,600,000","29,600,000","-1,400,000","-24,600,000","14,700,000","8,800,000","14,600,000","36,900,000","38,500,000","19,000,000","26,100,000","27,700,000","31,800,000","20,800,000","-66,500,000","24,500,000","26,900,000","18,900,000","-45,900,000","21,100,000","17,700,000","8,700,000","-25,900,000","20,800,000","13,600,000","16,700,000","-5,900,000","10,000,000","-7,900,000","2,100,000","-868,700,000","13,100,000","18,400,000","9,400,000","-4,800,000","10,300,000"
NetIncomeCommonStockholders,"191,900,000","44,400,000","41,800,000","50,700,000","55,100,000","35,400,000","22,700,000","54,000,000","50,300,000","-226,200,000","47,700,000","73,200,000","54,500,000","39,100,000","34,600,000","76,200,000","47,300,000","27,800,000","33,700,000","49,400,000","41,300,000","30,400,000","27,100,000","70,600,000","16,900,000","-9,900,000","-13,800,000","31,800,000","29,600,000","46,600,000","-3,600,000","31,600,000","18,900,000","16,900,000","10,800,000","50,400,000","29,900,000","3,000,000","8,400,000","62,900,000","41,800,000","18,200,000","8,500,000","52,500,000","37,900,000","13,500,000","-21,000,000","24,600,000","26,800,000","-19,400,000","-3,800,000","64,400,000","28,300,000","-11,200,000","-25,500,000","38,900,000","52,400,000","15,200,000","19,600,000","48,100,000","51,600,000","26,000,000","-105,200,000","39,200,000","40,200,000","28,000,000","50,900,000","46,100,000","17,300,000","-3,200,000","-108,000,000","23,200,000","-14,500,000","17,700,000","-2,200,000","-4,700,000","-34,300,000","1,900,000","-1,628,000,000","29,400,000","27,700,000","-571,900,000","-800,000","41,200,000"
	NetIncome,"192,200,000","44,400,000","41,900,000","50,800,000","55,100,000","35,400,000","22,800,000","54,000,000","50,300,000","-226,200,000","47,700,000","73,200,000","54,500,000","39,100,000","34,600,000","76,200,000","47,300,000","27,800,000","33,700,000","49,400,000","41,300,000","30,400,000","27,100,000","70,600,000","16,900,000","-9,900,000","-13,800,000","31,800,000","29,600,000","46,600,000","-3,600,000","31,600,000","18,900,000","16,900,000","10,800,000","50,400,000","29,900,000","3,000,000","8,400,000","62,900,000","41,800,000","18,200,000","8,500,000","52,500,000","37,900,000","13,500,000","-21,000,000","24,600,000","26,800,000","-19,400,000","-3,800,000","64,400,000","28,300,000","-11,200,000","-25,500,000","38,900,000","52,400,000","15,200,000","19,600,000","48,100,000","51,600,000","26,000,000","-105,200,000","39,200,000","40,200,000","28,000,000","50,900,000","46,100,000","17,300,000","-3,200,000","-108,000,000","23,200,000","-14,500,000","17,700,000","-2,200,000","-4,700,000","-34,300,000","1,900,000","-1,628,000,000","29,400,000","27,700,000","-571,900,000","-800,000","41,200,000"
		NetIncomeIncludingNoncontrollingInterests,"192,200,000","44,400,000","41,900,000","50,800,000","55,100,000","35,400,000","22,800,000","54,000,000","50,300,000","-226,200,000","47,700,000","73,200,000","54,500,000","39,100,000","34,600,000","76,200,000","47,300,000","27,800,000","33,700,000","49,400,000","41,300,000","30,400,000","27,100,000","70,600,000","16,900,000","-9,900,000","-13,800,000","31,800,000","29,600,000","46,600,000","-3,600,000","31,600,000","18,900,000","16,900,000","10,800,000","50,400,000","29,900,000","3,200,000","8,400,000","62,900,000","41,800,000","18,200,000","8,500,000","52,500,000","37,900,000","13,500,000","-21,000,000","24,600,000","26,800,000","-19,400,000","-3,800,000","64,400,000","28,300,000","-11,200,000","-25,500,000","38,900,000","52,400,000","15,200,000","19,600,000","48,100,000","51,600,000","26,000,000","-105,200,000","39,200,000","40,200,000","28,000,000","50,900,000","46,100,000","17,300,000","-3,200,000","-108,000,000","23,200,000","-14,500,000","17,700,000","-2,200,000","-4,700,000","-34,300,000","1,900,000","-1,628,000,000","29,400,000","27,700,000","-571,900,000","-800,000","41,200,000"
			NetIncomeContinuousOperations,"192,200,000","44,400,000","41,900,000","50,800,000","55,100,000","37,500,000","34,800,000","54,200,000","49,500,000","-222,600,000","51,500,000","90,700,000","63,700,000","36,400,000","36,600,000","64,200,000","47,600,000","41,200,000","104,800,000","43,500,000","41,500,000","30,800,000","28,500,000","55,900,000","16,600,000","-11,600,000","-11,400,000","30,300,000","29,900,000","3,800,000","32,300,000","31,800,000","21,000,000","16,900,000","10,800,000","55,900,000","30,600,000","3,200,000","9,200,000","74,000,000","41,800,000","18,200,000","8,500,000","52,500,000","37,900,000","13,500,000","-21,000,000","24,600,000","26,800,000","-19,400,000","-3,800,000","64,400,000","28,300,000","-11,200,000","-26,200,000","39,100,000","52,400,000","15,100,000","21,000,000","48,400,000","52,700,000","30,700,000","-104,100,000","39,200,000","40,200,000","28,000,000","40,500,000","46,100,000","17,300,000","-3,200,000","-107,600,000","23,200,000","-14,500,000","17,700,000","-2,200,000","-4,700,000","-34,300,000","1,900,000","-1,628,000,000","29,400,000","27,700,000","21,900,000","-800,000","14,300,000"
			NetIncomeDiscontinuousOperations,"0","0","0","0","0","-2,100,000","-12,000,000","-200,000","800,000","-3,600,000","-3,800,000","-17,500,000","-9,200,000","2,700,000","-2,000,000","12,000,000","-300,000","-13,400,000","-71,100,000","5,900,000","-200,000","-400,000","-1,400,000","14,700,000","300,000","1,700,000","-2,400,000","1,500,000","-300,000","42,800,000","-35,900,000","-200,000","-2,100,000","0","0","-5,500,000","-700,000",,"-800,000","-11,100,000",,,,,,,,,,,"0","0","0","0","700,000","-200,000",,"100,000","-1,400,000","-300,000","-1,100,000","-4,700,000",,,,,,,,,,,,,,,,,"0","0",,,"0","26,900,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-593,800,000",,"0"
	OtherunderPreferredStockDividend,,,"100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"191,900,000","44,400,000","41,800,000","50,700,000","55,100,000","35,400,000","22,700,000","54,000,000","50,300,000","-226,200,000","47,700,000","73,200,000","54,500,000","39,100,000","34,600,000","76,200,000","47,300,000","27,800,000","33,700,000","49,400,000","41,300,000","30,400,000","27,100,000","70,600,000","16,900,000","-9,900,000","-13,800,000","31,800,000","29,600,000","46,600,000","-3,600,000","31,600,000","18,900,000","16,900,000","10,800,000","50,400,000","29,900,000","3,000,000","8,400,000","62,900,000","41,800,000","18,200,000","8,500,000","52,500,000","37,900,000","13,500,000","-21,000,000","24,600,000","26,800,000","-19,400,000","-3,800,000","64,400,000","28,300,000","-11,200,000","-25,500,000","38,900,000","52,400,000","15,200,000","19,600,000","48,100,000","51,600,000","26,000,000","-105,200,000","39,200,000","40,200,000","28,000,000","50,900,000","46,100,000","17,300,000","-3,200,000","-108,000,000","23,200,000","-14,500,000","17,700,000","-2,200,000","-4,700,000","-34,300,000","1,900,000","-1,628,000,000","29,400,000","27,700,000","-571,900,000","-800,000","41,200,000"
BasicEPS,,"0.94","0.88","1.07","1.15","0.74","0.47","1.128","1.05","-4.71","0.994","1.5","1.11","0.8","0.7","1.5","0.9","0.53",,"0.93","0.77","0.56","0.49","1.27","0.3","-0.18","-0.25","0.57","0.53","0.84","-0.06","0.57","0.34","0.31","0.2","0.86","0.5","0.05","0.14","1.06","0.71","0.31",,"0.89","0.64","0.23",,"0.42","0.47","-0.34",,"1.13","0.5","-0.2",,"0.69","0.93","0.27",,"0.86","0.92","0.47",,"0.97","0.99","0.69",,"1.14","0.44","-0.07",,"0.57","-0.36","0.44",,"-0.12","-0.85","0.05",,"0.73","0.68","-14.12",,"1.02"
DilutedEPS,,"0.94","0.88","1.06","1.14","0.74","0.47","1.128","1.05","-4.71","0.96","1.48","1.09","0.78","0.7","1.46","0.89","0.51",,"0.92","0.77","0.56","0.49","1.26","0.3","-0.18","-0.25","0.57","0.53","0.83","-0.06","0.57","0.34","0.3","0.2","0.85","0.5","0.05","0.14","1.05","0.7","0.31",,"0.89","0.64","0.23",,"0.42","0.46","-0.34",,"1.12","0.5","-0.2",,"0.69","0.91","0.27",,"0.85","0.91","0.46",,"0.96","0.99","0.69",,"1.13","0.43","-0.07",,"0.57","-0.36","0.43",,"-0.12","-0.85","0.05",,"0.72","0.68","-14.12",,"1.01"
