name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
			DeferredIncomeTax,"75,500,000","31,300,000","19,400,000","-3,000,000","27,800,000","13,300,000","6,200,000","4,700,000","19,300,000","10,500,000","-8,300,000","7,500,000","-20,900,000","27,400,000","-8,600,000","-1,400,000","12,200,000","-10,300,000","-6,100,000","-5,100,000","1,400,000","-7,200,000","-1,100,000","-7,800,000","14,700,000","-6,800,000","-5,000,000","-8,800,000","29,300,000","-17,300,000","-6,200,000","-5,200,000","3,700,000","-12,100,000","-3,600,000","400,000","15,400,000","7,200,000","-3,500,000","-5,000,000","8,600,000","-2,100,000","-10,500,000","-4,400,000","20,500,000","-5,800,000","-800,000","-1,100,000","20,900,000","3,300,000","-18,600,000","-2,200,000","8,000,000","2,400,000","-3,500,000","800,000","400,000","300,000","-7,700,000","-8,000,000",,,"-500,000","-1,800,000",
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500,000","5,300,000","4,700,000","4,500,000","4,300,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"6,200,000","1,400,000","8,100,000","0","-3,300,000","1,100,000","1,900,000","31,700,000","-1,700,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"36,900,000","22,500,000",,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"67,000,000","18,600,000","22,600,000","13,600,000","12,200,000","17,700,000","18,300,000","10,400,000","13,200,000","17,300,000","18,500,000","11,800,000","11,600,000","17,400,000","18,700,000","10,700,000","15,900,000","14,500,000","16,200,000","8,500,000","11,400,000","11,900,000","14,000,000","8,800,000","8,600,000","12,300,000","13,200,000","9,000,000","8,700,000","10,300,000","11,200,000","8,400,000","9,600,000","10,300,000","9,900,000","4,800,000","6,000,000","8,200,000","8,400,000","4,500,000","6,700,000","7,800,000","8,300,000","5,500,000","6,800,000","8,300,000","8,700,000","6,200,000","6,300,000","7,700,000","7,300,000","6,000,000","7,300,000","6,600,000","10,100,000","5,700,000",,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,"0","0","0","-11,600,000","-7,000,000","-1,100,000","-20,900,000","-10,200,000","-5,600,000","-4,100,000","-1,400,000","-19,100,000","-10,800,000","-5,400,000","-5,200,000","-15,100,000","-5,000,000","-1,700,000","-1,000,000","-2,500,000","-800,000","-500,000","-800,000","-2,000,000","-1,800,000","0","-100,000","-1,600,000","-300,000","-200,000","0","2,700,000","-2,200,000","-600,000","-100,000","-300,000","0","0","-100,000",,,,,,,,,
		OtherNonCashItems,"115,100,000","32,800,000","15,300,000","31,700,000","35,300,000","22,800,000","13,700,000","10,200,000","15,700,000","23,100,000","25,100,000","11,800,000","10,100,000","8,500,000","14,900,000","16,300,000","7,100,000","-800,000","12,100,000","9,000,000","10,000,000","2,100,000","10,900,000","9,500,000","900,000","4,400,000","11,300,000","5,400,000","6,600,000","11,800,000","11,800,000","8,300,000","3,600,000","12,300,000","10,500,000","4,300,000","11,400,000","8,300,000","10,600,000","5,100,000","129,500,000","-1,300,000","-500,000","-1,100,000","161,800,000","800,000","0","1,600,000","-3,700,000","2,000,000","1,800,000","1,000,000","3,800,000","-6,900,000","3,600,000","-1,900,000","517,900,000","-617,900,000","99,200,000","7,800,000","-34,400,000","30,100,000","-5,800,000","13,600,000","-9,600,000"
		ChangeInWorkingCapital,"-642,900,000","-262,100,000","-155,000,000","-334,000,000","108,200,000","-161,900,000","-17,400,000","-214,700,000","117,100,000","-121,500,000","-30,500,000","-222,000,000","170,300,000","-132,100,000","60,200,000","-240,900,000","133,400,000","-20,400,000","110,400,000","-194,400,000","118,300,000","55,500,000","-8,200,000","-141,000,000","71,300,000","29,400,000","-10,000,000","-82,800,000","63,100,000","19,000,000","-10,100,000","-39,500,000","40,200,000","22,000,000","36,900,000","-74,700,000","17,600,000","-83,800,000","45,800,000","-62,200,000","23,900,000","-52,700,000","28,300,000","-14,000,000","-2,200,000","-42,800,000","16,600,000","-60,100,000","22,400,000","6,100,000","65,500,000","-47,600,000","-102,300,000","-22,700,000","469,200,000","-292,200,000","-640,500,000","1,182,900,000","-403,200,000","74,100,000","-43,000,000","-225,100,000","147,500,000","-12,400,000","-36,200,000"
			ChangeInReceivables,"-38,800,000","-183,900,000","-47,400,000","96,600,000","95,900,000","-238,600,000","-800,000","101,100,000","109,200,000","-195,900,000","-10,600,000","63,800,000","139,100,000","-185,000,000","12,000,000","-1,000,000","102,700,000","-139,300,000","50,100,000","-32,100,000","70,200,000","-143,900,000","-15,100,000","44,400,000","50,700,000","-92,700,000","0","36,700,000","53,400,000","-117,700,000","-5,000,000","65,100,000","300,000","-90,700,000","34,800,000","74,700,000","-32,600,000","-107,400,000","15,400,000","51,400,000","12,700,000","-92,100,000","31,200,000","82,900,000","-12,000,000","-94,800,000","2,500,000","64,500,000","2,800,000","-40,900,000","264,800,000","-198,900,000","-244,700,000","72,200,000","1,168,600,000","-605,800,000","290,700,000","-79,100,000","-382,300,000","129,000,000","-534,500,000","58,600,000","-71,300,000","43,600,000",
				ChangesInAccountReceivables,"-38,800,000","-183,900,000","-47,400,000","96,600,000","95,900,000","-238,600,000","-800,000","101,100,000","109,200,000","-195,900,000","-10,600,000","63,800,000","139,100,000","-185,000,000","12,000,000","-1,000,000","102,700,000","-139,300,000","50,100,000","-32,100,000","70,200,000","-143,900,000","-15,100,000","44,400,000","50,700,000","-92,700,000","0","36,700,000","53,400,000","-117,700,000","-5,000,000","65,100,000","300,000","-90,700,000","34,800,000","74,700,000","-32,600,000","-107,400,000","15,400,000","51,400,000","12,700,000","-92,100,000","31,200,000","82,900,000","-12,000,000","-94,800,000","2,500,000","64,500,000","2,800,000","-40,900,000","-6,800,000","72,700,000","-35,800,000","-57,900,000","34,300,000","91,100,000","458,500,000","-166,000,000","-308,200,000","102,700,000","-54,600,000",,,,
			ChangeInPayablesAndAccruedExpense,"-10,000,000","83,800,000","88,200,000","-324,700,000","142,700,000","141,800,000","80,400,000","-220,600,000","81,300,000","132,300,000","35,500,000","-190,500,000","44,200,000","103,300,000","40,900,000","-199,300,000","86,700,000","70,400,000","18,000,000","-165,500,000","116,700,000","120,800,000","24,300,000","-126,400,000","82,900,000","75,000,000","17,400,000","-99,500,000","74,700,000","76,200,000","7,000,000","-125,400,000","95,700,000","56,600,000","5,200,000","-147,700,000","99,700,000","25,800,000","32,800,000","-101,200,000","73,100,000","22,300,000","18,700,000","-91,300,000","55,000,000","31,700,000","11,300,000","-105,500,000","29,600,000","40,100,000","-158,400,000","106,400,000","247,900,000","-54,400,000","-1,009,200,000","709,400,000","-334,900,000","612,300,000","33,200,000","-79,000,000","393,500,000","-130,800,000","189,700,000","-43,400,000",
				ChangeInPayable,,,,,,,,,,,,,,,,,"40,000,000","12,300,000","-6,300,000","-3,000,000","-26,300,000","44,400,000","6,000,000","-7,900,000","-600,000","20,800,000","-10,500,000","-3,500,000","400,000","23,500,000","-14,900,000","-7,100,000","-8,500,000","28,100,000","-14,200,000","-32,200,000","13,100,000","32,700,000","8,800,000","-13,300,000","-4,400,000","18,300,000","-200,000","-26,100,000","9,100,000","93,600,000","11,300,000","-105,500,000","21,800,000","40,100,000","-158,400,000","106,400,000","270,900,000","-54,400,000","-1,009,200,000","709,400,000","-421,100,000","623,600,000","37,700,000","-400,000","310,300,000","-159,600,000","179,000,000","-14,700,000",
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,"40,000,000","12,300,000","-6,300,000","-3,000,000","-26,300,000","44,400,000","6,000,000","-7,900,000","-600,000","20,800,000","-10,500,000","-3,500,000","400,000","23,500,000","-14,900,000","-7,100,000","-8,500,000","28,100,000","-14,200,000","-32,200,000","13,100,000","32,700,000","8,800,000","-13,300,000","-4,400,000","18,300,000","-200,000","-26,100,000","9,100,000","20,000,000","1,100,000","-21,700,000","-5,200,000","20,800,000","-7,400,000","1,700,000","-400,000","-6,400,000","7,200,000","-14,400,000","-687,600,000","724,500,000","-10,500,000","-28,600,000","58,600,000",,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,"46,700,000","58,100,000","24,300,000","-162,500,000","143,000,000","76,400,000","18,300,000","-118,500,000","83,500,000","54,200,000","27,900,000","-96,000,000","74,300,000","52,700,000","21,900,000","-118,300,000","104,200,000","28,500,000","19,400,000","-115,500,000","86,600,000","-6,900,000","24,000,000","-87,900,000","77,500,000","4,000,000","18,900,000","-65,200,000","45,900,000",,,,,,,,,,,,"86,200,000","-11,300,000","-4,500,000","-78,600,000","83,200,000","28,800,000","10,700,000","-28,700,000",
			ChangeInOtherCurrentAssets,"-713,900,000","-215,100,000","-235,800,000","-118,200,000","-144,800,000","-92,400,000","-130,100,000","-116,800,000","-104,200,000","-60,200,000","-98,400,000","-107,800,000","-41,400,000","-54,800,000","-49,200,000","-50,200,000","11,400,000","-58,400,000","-1,500,000","-42,600,000","51,700,000","-56,600,000","-25,600,000","-54,600,000","24,200,000","-51,900,000","-23,800,000","-20,500,000","22,700,000","-40,700,000","-23,800,000","10,500,000","25,500,000","-41,100,000","-16,100,000","-9,000,000","8,700,000","-61,200,000","-24,800,000","500,000","48,100,000","-37,800,000","5,700,000","7,300,000","38,500,000","-40,000,000","18,800,000","-9,300,000","58,000,000","-63,400,000","-22,300,000","31,900,000","-55,900,000","-107,900,000","315,900,000","-387,800,000","69,300,000","-74,800,000","12,300,000","-3,200,000","48,400,000","-58,300,000","5,000,000","11,500,000",
			ChangeInOtherCurrentLiabilities,"84,000,000","45,300,000","5,900,000","18,100,000","14,700,000","20,500,000","25,600,000","23,200,000","36,800,000","-4,400,000","34,600,000","9,400,000","31,900,000","-900,000","39,200,000","13,600,000","11,600,000","1,600,000","87,000,000","8,100,000","2,500,000","11,400,000","2,000,000","7,300,000","1,500,000","1,800,000","4,900,000","-1,700,000","2,600,000","0","18,500,000","7,300,000","4,600,000","7,300,000","12,400,000","6,100,000","19,800,000","-20,200,000","8,500,000","800,000",,,,,,,,,"-62,000,000",,,"12,100,000","-48,900,000",,,,"-684,800,000","724,500,000","-10,500,000","-28,600,000","60,500,000",,,,
			ChangeInOtherWorkingCapital,"35,800,000","7,800,000","34,100,000","-5,800,000","-300,000","6,800,000","7,500,000","-1,600,000","-6,000,000","6,700,000","8,400,000","3,100,000","-3,500,000","5,300,000","17,300,000","-4,000,000","-79,000,000","105,300,000","-43,200,000","37,700,000","-122,800,000","123,800,000","6,200,000","-11,700,000","-88,000,000","97,200,000","-8,500,000","2,200,000","-90,300,000","101,200,000","-6,800,000","3,000,000","-85,900,000","89,900,000","600,000","1,200,000","-78,000,000","79,200,000","13,900,000","-13,700,000","-110,000,000","54,900,000","-27,300,000","-12,900,000","-83,700,000","60,300,000","-16,000,000","-9,800,000","-6,000,000","8,200,000","-6,500,000","900,000","-700,000","9,400,000","-6,100,000","-8,000,000",,,,"55,900,000","-10,900,000",,,"-24,100,000",
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-5,100,000","-1,300,000","0","0","8,300,000","2,500,000","1,100,000","11,500,000","112,700,000","-251,500,000",,,,,,,,,,,,,,,
InvestingCashFlow,"-2,669,700,000","-27,100,000","-17,500,000","-36,400,000","-2,588,700,000","-21,100,000","-35,200,000","-8,700,000","-13,800,000","-96,700,000","-244,900,000","-86,300,000","-384,400,000","-17,100,000","-15,700,000","-16,300,000","-71,700,000","-92,200,000","-44,200,000","-41,200,000","-46,300,000","-59,600,000","-45,000,000","-508,400,000","-58,700,000","-26,200,000","-33,900,000","-18,100,000","-175,400,000","-50,100,000","-41,700,000","-9,200,000","-9,500,000","-72,300,000","-17,500,000","-51,000,000","-16,400,000","-16,600,000","-10,900,000","-8,100,000","-7,800,000","-8,800,000","-14,600,000","-79,300,000","-17,500,000","-211,300,000","-27,500,000","-84,500,000","-48,000,000","-20,300,000","-16,300,000","-3,700,000","-60,400,000","-7,700,000","-5,200,000","-17,400,000","-14,700,000","-13,400,000","-12,400,000","-12,100,000","-13,900,000","-11,700,000","-8,700,000","-3,600,000","-13,800,000"
	CashFlowFromContinuingInvestingActivities,"-2,669,600,000","-27,000,000","-17,600,000","-36,300,000","-2,588,700,000","-21,200,000","-35,100,000","-8,700,000","-13,800,000","-96,700,000","-244,900,000","-86,300,000","-384,400,000","-17,100,000","-15,700,000","-16,300,000","-71,700,000","-92,200,000","-44,200,000","-41,200,000","-46,300,000","-59,600,000","-45,000,000","-508,400,000","-58,700,000","-26,200,000","-33,900,000","-18,100,000","-175,400,000","-50,100,000","-41,700,000","-9,200,000","-9,500,000","-72,300,000","-17,500,000","-51,000,000","-16,400,000","-16,600,000","-10,900,000","-8,100,000","-7,800,000","-8,800,000","-14,600,000","-79,300,000","-17,500,000","-211,300,000","-27,500,000","-84,500,000","-48,000,000","-20,300,000","-16,300,000","-3,700,000","-60,400,000","-7,700,000","-5,200,000","-17,400,000","-14,700,000","-13,400,000","-12,400,000","-12,100,000","-13,900,000","-11,700,000","-8,700,000","-3,600,000","-13,800,000"
		CapitalExpenditureReported,"-32,300,000","-10,600,000","-5,600,000","-5,700,000","-10,400,000","-11,400,000","-15,800,000","-14,300,000","-14,200,000","-16,900,000","-17,500,000","-14,100,000","-19,700,000","-9,900,000","-12,300,000","-8,700,000","-21,900,000","-12,700,000","-12,400,000","-29,700,000","-33,700,000","-31,800,000","-12,700,000","-7,200,000","-14,600,000","-14,400,000","-13,800,000","-14,900,000","-27,400,000","-9,000,000","-7,900,000","-6,000,000","-7,500,000","-9,100,000","-13,200,000","-10,500,000","-8,500,000","-13,200,000","-10,100,000","-6,400,000","-11,000,000","-9,200,000","-9,500,000","-4,100,000","-8,600,000","-7,000,000","-7,300,000","-6,300,000","-20,200,000","-9,500,000","-9,400,000","-3,600,000","-13,400,000","-6,200,000","-4,600,000","-2,600,000","-13,200,000","-11,600,000","-11,700,000","-4,900,000","-12,300,000","-10,500,000","-5,500,000","-3,500,000","-11,000,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,400,000","-12,400,000","-6,000,000",,,,,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,400,000","-12,400,000","-6,000,000",,,,,
		NetIntangiblesPurchaseAndSale,"-51,600,000","-14,600,000","-7,700,000","-10,200,000","-19,100,000","-9,000,000","-11,000,000","-9,700,000","-11,000,000","-13,600,000","-5,200,000","-6,200,000","-6,500,000","-6,200,000","-2,500,000","-6,800,000","-5,300,000","-45,500,000","-4,100,000","-6,300,000","-10,500,000","-5,700,000","-4,500,000","-97,600,000","-4,800,000","-4,800,000","-5,300,000","-2,900,000","-8,000,000","-5,800,000","-500,000","-1,400,000","-2,200,000","-3,800,000","-4,300,000","-2,800,000","-6,800,000","-3,400,000","-800,000","-1,700,000","-3,300,000","-1,600,000","-5,500,000","-2,500,000","-8,700,000","-6,700,000","-1,900,000","-800,000","-3,900,000","-5,300,000","-1,100,000","-100,000","-1,100,000","-1,300,000","-600,000","-100,000","-1,500,000","-1,800,000","-700,000","-1,100,000","-1,600,000","-1,200,000","-3,200,000","-100,000","-2,800,000"
			PurchaseOfIntangibles,"-51,600,000","-14,600,000","-7,700,000","-10,200,000","-19,100,000","-9,000,000","-11,000,000","-9,700,000","-11,000,000","-13,600,000","-5,200,000","-6,200,000","-6,500,000","-6,200,000","-2,500,000","-6,800,000","-5,300,000","-45,500,000","-4,100,000","-6,300,000","-10,500,000","-5,700,000","-4,500,000","-97,600,000","-4,800,000","-4,800,000","-5,300,000","-2,900,000","-8,000,000","-5,800,000","-500,000","-1,400,000","-2,200,000","-3,800,000","-4,300,000","-2,800,000","-6,800,000","-3,400,000","-800,000","-1,700,000","-3,300,000","-1,600,000","-5,500,000","-2,500,000","-8,700,000","-6,700,000","-1,900,000","-800,000","-3,900,000","-5,300,000","-1,100,000","-100,000","-1,100,000","-1,300,000","-600,000","-100,000","-1,500,000","-1,800,000","-700,000","-1,100,000","-1,600,000","-1,200,000","-3,200,000","-100,000","-2,800,000"
		NetBusinessPurchaseAndSale,"-2,616,900,000","0","0","-13,300,000","-2,603,600,000","0","0","0","0","-69,500,000","-221,500,000","-48,100,000","-354,700,000","0","0","0","-41,300,000","-34,000,000","-27,800,000","-5,200,000","-2,100,000","-21,200,000","-27,800,000","-403,600,000","-39,200,000","-3,600,000","-14,800,000","-300,000","-140,000,000","-35,300,000","-33,300,000","-1,800,000","200,000","-59,400,000","0","-37,700,000","0","0","0","0","0","-100,000","400,000","-72,700,000","-200,000","-197,600,000","-18,300,000","-77,400,000","-23,900,000","-5,500,000","-5,800,000","0","-45,900,000","-200,000","0","-14,700,000","6,100,000","0","0","-6,100,000","0","0","0","0","0"
			PurchaseOfBusiness,"-2,616,900,000","0","0","-13,300,000","-2,603,600,000","0","0","0","0","-69,500,000","-221,500,000","-48,100,000","-354,700,000","0","0","0","-41,300,000","-34,000,000","-27,800,000","-5,200,000","-2,100,000","-21,200,000","-27,800,000","-403,600,000","-39,200,000","-3,600,000","-14,800,000","-300,000","-140,000,000","-35,300,000","-33,300,000","-1,800,000","200,000","-59,400,000","0","-37,700,000","0","0","0","0","0","-100,000","400,000","-72,700,000","-200,000","-197,600,000","-18,300,000","-77,400,000","-23,900,000","-5,500,000","-5,800,000","0","-45,900,000","-200,000","0","-14,700,000",,"0","0","-6,100,000",,,"0","0",
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-35,600,000","-1,900,000","-4,200,000","-7,200,000","-22,300,000","-700,000","-8,400,000","15,300,000","11,400,000","3,300,000","-700,000","-17,900,000","-3,500,000","-1,000,000","-900,000","-800,000","-3,200,000","0",,,"0",,,,"-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,900,000","13,400,000","12,400,000","6,000,000",,,,,"0"
