name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,03/31/2000
			DeferredIncomeTax,"15,516,000","65,000","-10,362,000","20,843,000","4,970,000","4,175,000","-4,270,000","-6,812,000","-6,063,000","-853,000","-2,372,000","-26,000","-308,000","4,241,000","-2,121,000","455,000","-34,000","4,442,000","33,849,000","-1,653,000","-4,638,000","7,182,000","567,000","-939,000","-672,000","6,794,000","-3,601,000","-3,441,000",,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,015,255","-4,089","-6,006","-2,172","-1,394,973","-1,332,036","-4,089","-52,362",,,,,,,,,,
		AssetImpairmentCharge,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"1,552,000","1,247,000",,,"-77,000","484,000","54,000","0","-188,000","-354,000","105,000","-168,000","-313,000","-912,000","452,000","1,617,000","1,000","-3,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"8,424,000","2,598,000","1,563,000","2,193,000","2,070,000","2,572,000","2,147,000","2,176,000","1,814,000","1,990,000","1,385,000","1,571,000","1,511,000","815,000","735,000","1,056,000","915,000","953,000","863,000","792,000","760,000","746,000","1,000,000","1,869,000","76,000","22,000","157,000","261,000","393,000","235,000","217,000","191,000","193,000","104,000","87,000","120,000","299,000","709,000","602,000","818,000","743,000","398,000","51,000","13,000","12,000","27,000","105,000","31,000","192,000","48,000","284,000","235,000","395,000","578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"107,256,000","70,147,000","9,982,000","-14,734,000","41,537,000","311,000","-7,263,000","5,518,000","-1,998,000","42,048,000","-5,890,000","1,774,000","-5,304,000","19,184,000","-18,316,000","12,404,000","9,202,000","1,130,000","11,582,000","-6,694,000","9,822,000","15,647,000","48,068,000","-28,978,000","1,865,000","-3,775,000","17,098,000","12,196,000","-5,726,000","3,562,000","19,948,000","11,469,000","-11,594,000","3,150,000","8,205,000","3,791,000","9,772,000","5,546,000","1,972,000","1,330,000","1,045,000","85,000","-6,707,000","-57,395,000","9,856,000","-10,262,000","-27,515,000","-10,397,000","-4,615,000","-2,218,000","4,018,000","-6,335,000","-949,000","99,000","18,828,000","16,122,000","11,511,000","5,390,000","2,983,000","1,828,000","1,615,000","1,287,000","1,755,000","1,499,000","-2,912,000","4,536,000","-3,705,782","6,899,376","-1,808,805","45,211","4,169,338","18,046,230","-14,176,983","-4,480,624","-1,429,576","-764,236","-9,283,197","-399,378","-11,382,138","-3,983,509","-15,271,816","125,619","368,887","4,352,673","8,753,573","-9,064,000","17,055,350","-11,084,206"
		ChangeInWorkingCapital,"101,186,000","57,883,000","41,552,000","22,409,000","-20,314,000","-3,707,000","-13,008,000","-33,089,000","-15,196,000","-23,094,000","-2,222,000","8,751,000","-23,463,000","133,000","8,266,000","4,594,000","-4,102,000","-50,000","851,000","9,051,000","-19,771,000","6,663,000","12,935,000","-658,000","-903,000","-19,959,000","5,959,000","16,490,000","-3,751,000","-5,340,000","521,000","16,381,000","4,566,000","14,892,000","-1,660,000","13,284,000","22,315,000","-6,758,000","6,493,000","7,831,000","-7,278,000","15,626,000","-80,000","8,838,000","-15,317,000","6,794,000","7,508,000","4,938,000","-22,993,000","2,961,000","-12,195,000","-2,091,000","-3,990,000","-3,171,000","1,094,000","-18,091,000","-5,051,000","8,329,000","3,684,000","15,148,000","-29,357,000","10,033,000","-5,805,000","-3,772,000","1,257,000","2,806,000","-2,016,520","5,124,253","-1,397,432","1,700,699","2,699,441","590,764","-4,412,895","384,853","-1,337,840","-10,290,915","2,422,983","2,757,109","-206,244","105,519","4,059,626","-4,870,890","184,678","-5,371,636","10,733,816","-4,285,446","3,825,337","-256,698"
			ChangeInReceivables,"22,103,000","3,693,000","5,184,000","4,614,000","8,612,000","-1,668,000","-1,441,000","-5,130,000","-22,409,000","322,000","-1,029,000","4,237,000","851,000","-2,606,000","1,113,000","-2,384,000","-1,800,000","825,000","-834,000","-3,505,000","43,000","1,197,000","-2,715,000","848,000","-127,000","-465,000","-1,214,000","-200,000","123,000","-270,000","-492,000","-9,000","530,000","850,000","841,000","2,077,000","1,148,000","681,000","2,292,000","1,143,000","1,999,000","1,159,000","99,000","-188,000","662,000","-83,000","-42,000","-334,000","1,451,000","1,538,000","-199,000","-875,000","-1,911,000","-108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"22,103,000","3,693,000","5,184,000","4,614,000","8,612,000","-1,668,000","-1,441,000","-5,130,000","-22,409,000","322,000","-1,029,000","4,237,000","851,000","-2,606,000","1,113,000","-2,384,000","-1,800,000","825,000","-834,000","-3,505,000","43,000","1,197,000","-2,715,000","848,000","-127,000","-465,000","-1,214,000","-200,000","123,000","-270,000","-492,000","-9,000","277,000","-7,000","-479,000","1,052,000","217,000","-730,000","764,000","-819,000","191,000","1,186,000","66,000","-188,000","662,000","-83,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-197,000","0","7,157,000","614,000","638,000","570,000","-22,000","960,000",,"939,000","875,000","1,181,000","5,256,000","1,078,000","2,343,000","-50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-3,785,000","554,000","-1,095,000","421,000","-3,665,000","-6,095,000","-7,285,000","-4,102,000","-4,343,000","-3,374,000","-4,387,000","1,210,000","-524,000","6,137,000","-343,000","7,123,000","4,980,000","3,653,000","2,221,000","1,885,000","1,263,000","-271,000","1,155,000","-65,000","418,000","739,000","-224,000","277,000","-523,000","622,000","-318,000","86,000","347,000","919,000","-6,000","402,000","174,000","-104,000","-1,096,000","-473,000","-561,000","-34,000","-1,044,000","370,000","-1,351,000","-97,000","-12,000","979,000","-6,207,000","-2,604,000","124,000","1,629,000","1,648,000","724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"-3,785,000","554,000","-1,095,000","421,000","-3,665,000","-6,095,000","-7,285,000","-4,102,000","-4,343,000","-3,374,000","-4,387,000","1,210,000","-524,000","6,137,000","-343,000","7,123,000","4,980,000","3,653,000","2,221,000","1,885,000","1,263,000","-271,000","1,155,000","-65,000","418,000","739,000","-224,000","277,000","-523,000","622,000","-318,000","86,000","347,000","919,000","-6,000","402,000","174,000","-104,000","-1,096,000","-473,000","-561,000","-34,000","-1,044,000","370,000","-1,351,000","-97,000","-12,000","979,000","-6,207,000","-2,604,000","124,000","1,629,000","1,648,000","724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-3,785,000","554,000","-1,095,000","421,000","-3,665,000","-6,095,000","-7,285,000","-4,102,000","-4,343,000","-3,374,000","-4,387,000","1,210,000","-524,000","6,137,000","-343,000","7,123,000","4,980,000","3,653,000","2,221,000","1,885,000","1,263,000","-271,000","1,155,000","-65,000","418,000","739,000","-224,000","277,000","-523,000","622,000","-318,000","86,000","347,000","919,000","-6,000","402,000","174,000","-104,000","-1,096,000","-473,000","-561,000","-34,000","-1,044,000","370,000","-1,351,000","-97,000","-12,000","979,000","-6,207,000","-2,604,000","124,000","1,629,000","1,648,000","724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"60,081,000","31,861,000","44,336,000","10,416,000","-26,512,000","20,938,000","1,946,000","-1,732,000","-16,764,000","-42,527,000","3,953,000","-7,134,000","-23,758,000","3,782,000","14,456,000","-22,696,000","-9,413,000","11,515,000","-1,395,000","9,324,000","-16,897,000","6,981,000","19,787,000","21,611,000","-6,002,000","-18,978,000","-1,579,000","7,211,000","2,559,000","-12,428,000","210,000","4,433,000","48,000","8,392,000","-7,316,000","9,141,000","7,701,000","675,000",,,,,"2,172,000",,,"628,000","3,156,000","-6,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"22,787,000","21,775,000","-6,864,000","7,286,000","590,000","-16,558,000","-6,851,000","-21,787,000","28,941,000","22,575,000","-765,000","10,820,000","345,000","-6,813,000","-7,822,000","22,939,000","2,522,000","-15,656,000","1,260,000","1,748,000","-4,157,000","-850,000","-4,886,000","-22,564,000","5,078,000","-981,000","9,253,000","7,968,000","1,159,000","1,715,000","-993,000","5,975,000","924,000","-1,261,000","-1,085,000","-4,654,000","5,004,000","-9,836,000",,,,,,,,"2,774,000",,,,"-2,182,000",,,,"-343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,"-328,000","661,000","-324,000","623,000","-338,000","-621,000","-90,000","6,000","-382,000","-377,000","-367,000","862,000","-388,000","-391,000","-387,000","-401,000","-401,000","-23,000","-394,000","-406,000","-488,000","-270,000","-274,000","-277,000","1,234,000","-1,779,000","-269,000","-283,000","-290,000","-292,000","-292,000","-177,000","-193,000","-321,000","-312,000","-5,066,000","6,570,000","-16,298,000","13,541,000","1,688,000","6,324,000","-17,232,000","2,391,000","-850,000","9,579,000","-18,060,000","6,259,000","9,996,000","-2,845,000","-4,070,000","-3,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,010,709,000","-147,724,000","-470,692,000","-562,290,000","169,997,000","-130,055,000","-680,490,000","-426,160,000","-455,359,000","-272,623,000","-147,456,000","-94,340,000","100,147,000","104,826,000","-129,525,000","-290,192,000","-514,566,000","-213,182,000","-24,561,000","-331,992,000","-364,057,000","-46,725,000","-29,964,000","-33,630,000","-214,905,000","-184,857,000","-325,720,000","-302,297,000","-171,458,000","-150,313,000","-211,000,000","-57,338,000","-169,017,000","-115,614,000","-183,988,000","-83,318,000","-47,323,000","-62,781,000","-243,836,000","-216,019,000","-77,909,000","62,815,000","281,979,000","-56,006,000","-36,266,000","598,000","-49,348,000","-102,675,000","32,734,000","278,776,000","-120,070,000","-141,637,000","-266,553,000","-25,790,000","-85,928,000","-6,451,000","-40,724,000","-118,998,000","-69,547,000","-174,257,000","-115,084,000","-47,971,000","-16,782,000","-86,052,000","-57,156,000","-91,341,000","-18,022,603","-83,330,781","-59,730,920","-107,859,696","-70,407,331","-82,079,125","-41,039,595","-43,474,240","-48,391,768","-94,970,501","-56,187,339","-54,462,914","-73,024,069","-39,971,429","-78,238,353","-42,550,712","-4,484,606","-45,639,336","-70,317,658","-27,751,833","-41,756,818","-4,924,424"
	CashFlowFromContinuingInvestingActivities,"-1,010,709,000","-147,724,000","-470,692,000","-562,290,000","169,997,000","-130,055,000","-680,490,000","-426,160,000","-455,359,000","-272,623,000","-147,456,000","-94,340,000","100,147,000","104,826,000","-129,525,000","-290,192,000","-514,566,000","-213,182,000","-24,561,000","-331,992,000","-364,057,000","-46,725,000","-29,964,000","-33,630,000","-214,905,000","-184,857,000","-325,720,000","-302,297,000","-171,458,000","-150,313,000","-211,000,000","-57,338,000","-169,017,000","-115,614,000","-183,988,000","-83,318,000","-47,323,000","-62,781,000","-243,836,000","-216,019,000","-77,909,000","62,815,000","281,979,000","-56,006,000","-36,266,000","598,000","-49,348,000","-102,675,000","32,734,000","278,776,000","-120,070,000","-141,637,000","-266,553,000","-25,790,000","-85,928,000","-6,451,000","-40,724,000","-118,998,000","-69,547,000","-174,257,000","-115,084,000","-47,971,000","-16,782,000","-86,052,000","-57,156,000","-91,341,000","-18,022,603","-83,330,781","-59,730,920","-107,859,696","-70,407,331","-82,079,125","-41,039,595","-43,474,240","-48,391,768","-94,970,501","-56,187,339","-54,462,914","-73,024,069","-39,971,429","-78,238,353","-42,550,712","-4,484,606","-45,639,336","-70,317,658","-27,751,833","-41,756,818","-4,924,424"
		NetPPEPurchaseAndSale,"-7,862,000","-2,146,000","-2,467,000","-2,080,000","-1,169,000","-1,504,000","-925,000","-944,000","-1,706,000","-1,398,000","-1,429,000","-2,090,000","-1,559,000","-1,541,000","-1,285,000","-1,187,000","-2,027,000","-2,302,000","-2,689,000","-5,649,000","1,136,000","-2,491,000","-3,532,000","-4,201,000","-4,284,000","-2,303,000","-1,505,000","-1,298,000","-7,019,000","-1,095,000","-1,466,000","-1,973,000","-1,018,000","-1,969,000","-2,670,000","-3,176,000","-1,677,000","-1,671,000","-1,263,000","-2,078,000","-2,742,000","-749,000","-335,000","-247,000","-189,000","-397,000","-519,000","-1,005,000","-674,000","-773,000","-324,000","-347,000","-532,000","-447,000","-844,000","-865,000","-1,087,000","-658,000","-428,000","-519,000","-246,000","-619,000","-1,160,000","-3,022,000","-983,000","-933,000","-589,676","-1,598,219","-382,031","-409,074","-276,149","-332,259","-1,294,076","-184,125","-1,686,007","-979,808","-295,473","-240,327","-212,312","-120,974","-158,580","-308,275","-1,409,587","-331,091","-185,326","-328,985","-430,200","-104,620"
			PurchaseOfPPE,"-7,862,000","-2,146,000","-2,467,000","-2,080,000","-1,169,000","-1,504,000","-925,000","-944,000","-1,706,000","-1,398,000","-1,429,000","-2,090,000","-1,559,000","-1,541,000","-1,330,000","-1,187,000","-2,027,000","-2,302,000","-4,506,000","-5,649,000","-2,131,000","-2,491,000","-3,532,000","-4,201,000","-4,284,000","-2,303,000","-1,505,000","-1,298,000","-7,020,000","-1,101,000","-1,466,000","-1,973,000","-1,018,000","-1,969,000","-2,670,000","-3,176,000","-1,677,000","-1,671,000","-1,263,000","-2,078,000","-2,742,000","-752,000","-335,000","-247,000","-189,000","-397,000","-519,000","-1,007,000","-674,000","-773,000","-324,000","-347,000","-532,000","-447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,"45,000",,,,"1,817,000","0",,,,"0","0","0","0","0","1,000","6,000",,,,,"0","0","0","0","0","0","0","3,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,"3,000",,,,,,,,"0","0","0","0","-7,681,000","41,166,000","0","25,968,000",,,,,,,,,,,,,"0","0","0","0",,,"0","2,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,699,445"
		NetInvestmentPropertiesPurchaseAndSale,"2,511,000",,,,,,,,,"946,000","0","456,000","1,109,000","1,632,000","1,115,000","1,202,000","3,148,000","1,202,000","7,260,000","3,936,000","3,412,000","194,000","5,194,000","6,761,000","2,818,000","2,617,000","4,187,000","836,000","3,886,000","2,400,000","2,205,000","2,037,000","215,000","4,820,000","2,100,000","283,000","576,000","849,000","1,588,000","1,181,000","1,094,000","2,066,000","1,902,000","707,000","1,816,000","422,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"2,511,000",,,,,,,,,"946,000","0","456,000","1,109,000","1,632,000","1,115,000","1,202,000","3,148,000","1,202,000","7,260,000","3,936,000","3,412,000","194,000","5,194,000","6,761,000","2,818,000","2,617,000","4,187,000","836,000","3,886,000","2,400,000","2,205,000","2,037,000","215,000","4,820,000","2,100,000","283,000","576,000","849,000","1,588,000","1,181,000","1,094,000","2,066,000","1,902,000","707,000","1,816,000","422,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-444,264,000","29,036,000","-23,501,000","-415,922,000","-33,877,000","5,867,000","-240,758,000","-180,018,000","-168,740,000","26,446,000","38,460,000","67,763,000","15,763,000","45,125,000","24,195,000","-39,642,000","-149,504,000","-30,653,000","128,638,000","-192,430,000","-99,656,000","-27,901,000","-46,116,000","20,248,000","-2,296,000","-64,601,000","-57,053,000","-147,034,000","-72,786,000","-11,661,000","-81,294,000","32,079,000","-15,703,000","-9,209,000","-9,815,000","22,168,000","-29,058,000","-10,697,000","-21,850,000","-18,725,000","29,944,000","41,217,000","21,984,000","19,051,000","41,784,000","14,551,000","-54,198,000","-51,761,000","88,217,000","270,620,000","-41,304,000","-75,577,000","-252,333,000","-20,697,000","-74,040,000","-21,676,000","17,969,000","-53,946,000","-17,137,000","-68,539,000","-2,762,000","-11,635,000","38,599,000","-13,727,000","4,740,000","-11,476,000","1,520,841","-41,247,529","2,968,285","-2,669,597","-9,837,803","3,427,230","-4,981,513","3,123,312","12,615,189","7,808,008","-15,860,465","-27,195,979","-18,776,533","11,585,838","-4,927,444","-24,629,131","99,868","-2,406,744","8,632,746","1,499,905","-29,151,352","-3,269,487"
