name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
			ChangeInPayablesAndAccruedExpense,"3,625,000","-11,663,000","-250,000","6,269,000","9,280,000","-8,885,000","10,451,000","1,051,000","3,982,000","-6,095,000","8,769,000","2,580,000","1,759,000","-4,024,000"
				ChangeInPayable,"2,847,000","-413,000","-2,951,000","2,736,000","3,475,000","-1,191,000","743,000","2,887,000","2,138,000","-1,880,000","2,131,000","601,000","-730,000","-707,000"
					ChangeInAccountPayable,"2,847,000","-413,000","-2,951,000","2,736,000","3,475,000","-1,191,000","743,000","2,887,000","2,138,000","-1,880,000","2,131,000","601,000","-730,000","-707,000"
				ChangeInAccruedExpense,"778,000","-11,250,000","2,701,000","3,533,000","5,805,000","-7,694,000","9,708,000","-1,836,000","1,844,000","-4,215,000","6,638,000","1,979,000","2,489,000","-3,317,000"
			ChangeInOtherCurrentLiabilities,"19,000","0","-87,000","138,000","4,000","-90,000","-1,263,000","1,921,000","1,253,000","-13,000","-47,000","-3,000","-4,000","-4,000"
			ChangeInOtherWorkingCapital,"38,645,000","4,059,000","4,505,000","20,764,000","11,102,000","9,439,000","9,304,000","23,751,000","7,267,000","-552,000","3,840,000","11,387,000","1,458,000","3,822,000"
InvestingCashFlow,"-387,078,000","-5,979,000","-27,481,000","-351,707,000","-1,911,000","-6,319,000","-5,040,000","-470,000","-327,000","-1,039,000","-1,026,000","-7,712,000","-1,815,000","-36,810,000"
	CashFlowFromContinuingInvestingActivities,"-387,078,000","-5,979,000","-27,481,000","-351,707,000","-1,911,000","-6,319,000","-5,040,000","-470,000","-327,000","-1,039,000","-1,026,000","-7,712,000","-1,815,000","-36,810,000"
		NetPPEPurchaseAndSale,"-8,385,000","-1,956,000","-2,481,000","-2,037,000","-1,911,000","-3,278,000","-2,528,000","-470,000","-327,000","-1,039,000","-1,026,000","-2,845,000","-1,815,000","-1,504,000"
			PurchaseOfPPE,"-8,429,000","-1,964,000","-2,494,000","-2,050,000","-1,921,000","-3,290,000","-2,532,000","-470,000","-327,000","-1,039,000","-1,026,000","-2,845,000","-1,815,000","-1,504,000"
			SaleOfPPE,"44,000","8,000","13,000","13,000","10,000","12,000",,,,,,,,
		NetBusinessPurchaseAndSale,"-353,693,000","-4,023,000","0","-349,670,000","0","-3,041,000","-2,512,000","0","0","0","0","-4,867,000","0","-35,306,000"
			PurchaseOfBusiness,"-353,693,000","-4,023,000","0","-349,670,000","0","-3,041,000","-2,512,000","0","0","0","0","-4,867,000","0","-35,306,000"
FinancingCashFlow,"298,068,000","-3,441,000","-23,377,000","326,821,000","-1,935,000","4,019,000","2,145,000","115,919,000","-2,203,000","103,000","-5,147,000","-4,586,000","-680,000","39,786,000"
	CashFlowFromContinuingFinancingActivities,"298,068,000","-3,441,000","-23,377,000","326,821,000","-1,935,000","4,019,000","2,145,000","115,919,000","-2,203,000","103,000","-5,147,000","-4,586,000","-680,000","39,786,000"
		NetIssuancePaymentsOfDebt,,,"0",,,,"0","-205,000,000","0","0","4,750,000","-4,750,000","0","40,000,000"
			NetLongTermDebtIssuance,,,"0",,,,"0","-205,000,000","0","0","4,750,000","-4,750,000","0","40,000,000"
				LongTermDebtIssuance,,,"0",,,,"0","0","0","0","0","0","0","40,000,000"
				LongTermDebtPayments,,,"0",,,,"0",,,,,,,
		NetCommonStockIssuance,,,"0",,,,"0",,,,,,,
			CommonStockIssuance,,,"0",,,,"0",,,,,,,
		ProceedsFromStockOptionExercised,"7,869,000","1,197,000","2,121,000","1,507,000","3,044,000","4,019,000","2,800,000","82,000","0","103,000","103,000","164,000","420,000","236,000"
		NetOtherFinancingCharges,,"-4,638,000","-25,498,000","-48,436,000",,,"-655,000","-7,712,000",,,"-10,000,000","0","-1,100,000","-450,000"
EndCashPosition,"165,332,000","164,595,000","177,150,000","227,798,000","226,485,000","196,190,000","194,868,000","177,457,000","38,424,000","22,677,000","32,433,000","32,790,000","30,002,000","34,357,000"
	ChangesInCash,"-30,858,000","-12,410,000","-50,520,000","1,919,000","30,153,000","1,723,000","16,807,000","139,033,000","15,747,000","-9,756,000","-357,000","2,788,000","-4,355,000","-4,883,000"
	EffectOfExchangeRateChanges,"-737,000","-145,000","-128,000","-606,000","142,000","-401,000",,,,,,,,
	BeginningCashPosition,"196,190,000","177,150,000","227,798,000","226,485,000","196,190,000","194,868,000","177,457,000","38,424,000","22,677,000","32,433,000","32,790,000","30,002,000","34,357,000","39,240,000"
IncomeTaxPaidSupplementalData,"1,175,000","192,000","287,000","215,000","481,000","351,000","691,000","292,000","195,000","216,000","85,000","60,000","212,000","239,000"
InterestPaidSupplementalData,"1,257,000","293,000","23,000","938,000","3,000","3,000","2,000","3,385,000","4,528,000","4,734,000","4,908,000","5,217,000","5,499,000","5,069,000"
CapitalExpenditure,"-8,429,000","-1,964,000","-2,494,000","-2,050,000","-1,921,000","-3,290,000","-2,532,000","-470,000","-327,000","-1,039,000","-1,026,000","-2,845,000","-1,815,000","-1,504,000"
IssuanceOfCapitalStock,,,"0",,,,"0",,,,,,,
IssuanceOfDebt,,,"0",,,,"0","0","0","0","0","0","0","40,000,000"
RepaymentOfDebt,,,"0",,,,"0",,,,,,,
FreeCashFlow,"49,723,000","-4,954,000","-2,156,000","24,755,000","32,078,000","733,000","17,170,000","23,114,000","17,950,000","-9,859,000","4,790,000","12,241,000","-3,675,000","-9,363,000"
