name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
			LongTermCapitalLeaseObligation,"358,908,000","372,483,000","383,924,000","412,182,000","422,759,000","430,905,000","380,079,000","381,374,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","3,231,502,000"
		OtherNonCurrentLiabilities,"214,758,000","218,459,000","208,335,000","202,622,000","204,305,000","203,470,000","297,824,000","271,164,000"
TotalEquityGrossMinorityInterest,"4,737,416,000","4,775,713,000","4,448,934,000","3,393,201,000","3,159,423,000","2,901,783,000","321,224,000","-807,685,000"
	StockholdersEquity,"4,737,416,000","4,775,713,000","4,448,934,000","3,393,201,000","3,159,423,000","2,901,783,000","321,224,000","-807,685,000"
		CapitalStock,"64,000","63,000","62,000","62,000","61,000","60,000","53,000","26,000"
			CommonStock,"64,000","63,000","62,000","62,000","61,000","60,000","53,000","26,000"
		AdditionalPaidInCapital,"11,126,300,000","11,140,284,000","10,864,266,000","10,639,267,000","10,339,480,000","8,904,791,000","5,176,097,000","617,690,000"
		RetainedEarnings,"-6,376,533,000","-6,357,741,000","-6,412,242,000","-7,246,135,000","-7,177,918,000","-6,005,707,000","-4,852,059,000","-1,420,991,000"
		GainsLossesNotAffectingRetainedEarnings,"-12,415,000","-6,893,000","-3,152,000","7,000","-2,200,000","2,639,000","-2,867,000","-4,410,000"
			OtherEquityAdjustments,,,,,,,"-2,867,000","-4,410,000"
TotalCapitalization,"6,720,994,000","6,758,250,000","6,430,430,000","5,373,656,000","5,138,821,000","4,717,345,000","2,132,526,000","-807,685,000"
CommonStockEquity,"4,737,416,000","4,775,713,000","4,448,934,000","3,393,201,000","3,159,423,000","2,901,783,000","321,224,000","-807,685,000"
CapitalLeaseObligations,"422,432,000","435,962,000","449,502,000","463,294,000","477,626,000","487,491,000","442,790,000","419,396,000"
NetTangibleAssets,"4,038,879,000","4,070,803,000","3,737,314,000","2,674,994,000","2,436,081,000","2,170,096,000","-407,109,000","-1,562,685,000"
WorkingCapital,"5,987,665,000","6,027,098,000","5,661,603,000","4,599,632,000","4,353,449,000","3,776,607,000","1,294,158,000","1,327,679,000"
InvestedCapital,"6,720,994,000","6,758,250,000","6,430,430,000","5,373,656,000","5,138,821,000","4,744,100,000","2,132,526,000","-807,685,000"
TangibleBookValue,"4,038,879,000","4,070,803,000","3,737,314,000","2,674,994,000","2,436,081,000","2,170,096,000","-407,109,000","-1,562,685,000"
TotalDebt,"2,406,010,000","2,418,499,000","2,430,998,000","2,443,749,000","2,457,024,000","2,329,808,000","2,254,092,000","419,396,000"
ShareIssued,"645,622,000","642,724,000","625,679,000","619,006,000","617,257,000","599,197,000","596,399,007","596,399,007"
OrdinarySharesNumber,"636,422,000","633,524,000","625,679,000","619,006,000","617,257,000","599,197,000","596,399,007","596,399,007"
TreasurySharesNumber,"9,200,000","9,200,000",,,,,,
