name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,06/30/1991,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
		Inventory,"928,200,000","838,500,000","885,000,000","808,700,000","739,800,000","718,500,000","806,000,000","698,200,000","648,900,000","604,400,000","609,700,000","580,800,000","555,000,000","493,100,000","490,200,000","502,800,000","466,400,000","458,600,000","493,500,000","482,500,000","444,500,000","422,800,000","424,000,000","437,600,000","333,700,000","276,400,000","267,900,000","272,700,000","276,200,000","273,800,000","270,800,000","198,700,000","216,600,000","224,700,000","229,500,000","232,300,000","226,800,000","229,534,000","232,920,000","209,947,000","196,558,000","177,520,000","198,183,000","188,795,000","151,179,000","142,463,000","125,059,000","118,119,000","104,421,000","97,940,000","86,097,000","89,241,000","91,753,000","98,551,000","103,791,000","96,119,000","94,272,000","85,912,000","82,109,000","83,783,000","76,186,000","71,379,000","81,529,000","101,962,000","92,840,000","79,031,000","77,400,000","81,188,000","80,595,000","79,274,000","79,572,000","86,965,000","72,334,000","61,844,000","58,168,000","62,549,000","56,821,000","48,263,000","55,643,000","59,503,000","12,218,000","10,223,000","10,984,000","13,163,000","15,661,000","16,492,000","16,036,000","14,209,000","12,034,000","9,324,000","9,192,000","9,928,000","8,773,000","8,883,000","9,594,000","9,788,000","7,941,000","8,994,000","9,149,000","9,877,000","10,267,000","12,545,000","13,094,000","14,399,000","12,000,000","11,800,000","10,700,000","10,000,000","9,400,000","9,300,000","7,600,000","7,600,000","10,700,000","10,500,000","9,800,000","9,900,000","11,000,000","11,500,000","10,500,000","10,600,000","10,700,000","11,000,000","11,000,000","9,800,000","10,800,000","8,800,000","11,300,000","11,100,000"
			RawMaterials,"61,500,000","60,700,000","62,200,000","56,000,000","44,100,000","39,900,000","37,800,000","37,700,000","22,200,000","22,800,000","24,400,000","20,300,000","20,300,000","21,500,000","20,200,000","19,600,000","19,000,000","24,900,000","24,600,000","20,900,000","18,400,000","19,800,000","18,500,000","25,200,000","18,100,000","12,600,000","30,000,000","22,600,000","24,900,000","33,700,000","45,400,000","18,600,000","24,900,000","25,600,000","25,200,000","26,200,000","23,200,000","23,300,000","27,170,000","26,429,000","22,504,000","22,255,000","18,565,000","32,721,000","12,578,000","12,941,000","16,108,000","10,601,000","9,193,000","7,993,000","9,889,000","7,187,000","5,684,000","5,582,000","8,005,000","7,570,000","8,150,000","8,276,000","6,624,000","7,851,000","8,725,000","9,100,000","9,476,000","10,803,000","10,021,000","8,314,000","8,080,000","11,301,000","12,551,000",,"12,176,000","15,425,000","11,903,000","8,493,000","8,475,000","9,835,000","10,902,000","10,343,000","9,377,000","13,043,000","3,555,000","3,793,000","3,749,000","4,222,000","5,187,000","5,216,000","5,302,000","4,801,000","3,591,000","3,038,000","3,275,000","3,643,000","3,852,000","4,520,000","5,061,000","4,178,000","3,916,000","4,638,000","4,335,000","4,788,000","4,886,000","6,219,000","6,403,000","6,209,000",,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"637,700,000","572,100,000","595,900,000","593,800,000","498,000,000","547,000,000","566,400,000","484,400,000","387,000,000","376,500,000","336,200,000","349,200,000","332,900,000","301,500,000","340,700,000","305,200,000","262,500,000","302,700,000","330,600,000","314,300,000","273,700,000","257,800,000","255,500,000","275,200,000","194,700,000","179,500,000","192,400,000","190,400,000","149,000,000","130,700,000","145,900,000","119,300,000","110,100,000","112,600,000","128,300,000","134,700,000","109,000,000","110,615,000","111,190,000","100,247,000","94,816,000","90,333,000","92,601,000","78,625,000","75,448,000","74,257,000","74,701,000","67,077,000","60,851,000","53,971,000","56,074,000","56,024,000","56,484,000","58,402,000","64,305,000","58,907,000","52,312,000","55,136,000","48,128,000","49,786,000","46,374,000","45,384,000","52,097,000","68,254,000","55,071,000","51,722,000","49,329,000","54,037,000","47,884,000",,"50,717,000","64,253,000","52,627,000","39,572,000","35,797,000","36,819,000","42,474,000","34,860,000","32,639,000","40,204,000","5,882,000","4,434,000","5,141,000","5,912,000","7,868,000","8,469,000","8,635,000","8,240,000","7,397,000","4,651,000","3,917,000","4,307,000","3,034,000","2,467,000","2,646,000","2,997,000","2,259,000","2,196,000","2,440,000","2,715,000","3,439,000","3,935,000","4,001,000","5,696,000",,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"229,000,000","205,700,000","226,900,000","158,900,000","197,700,000","131,600,000","201,800,000","176,100,000","239,700,000","205,100,000","249,100,000","211,300,000","201,800,000","170,100,000","129,300,000","178,000,000","184,900,000","131,000,000","138,300,000","147,300,000","152,400,000","145,200,000","150,000,000","137,200,000","120,900,000","84,300,000","45,500,000","59,700,000","102,300,000","109,400,000","79,500,000","60,800,000","81,600,000","86,500,000","76,000,000","71,400,000","94,600,000","95,619,000","94,560,000","83,271,000","79,238,000","64,932,000","87,017,000","77,449,000","63,153,000","55,265,000","34,250,000","40,441,000","34,377,000","35,976,000","20,134,000","26,030,000","29,585,000","34,567,000","31,481,000","29,642,000","33,810,000","22,500,000","27,357,000","26,146,000","21,087,000","16,895,000","19,956,000","22,905,000","27,748,000","18,995,000","19,991,000","15,850,000","20,160,000",,"16,679,000","7,287,000","7,804,000","13,779,000","13,896,000","15,895,000","3,445,000","3,060,000","13,627,000","6,256,000","2,781,000","1,996,000","2,094,000","3,029,000","2,606,000","2,807,000","2,099,000","1,168,000","1,046,000","1,635,000","2,000,000","1,978,000","1,887,000","1,896,000","1,887,000","2,613,000","1,766,000","2,160,000","2,374,000","2,374,000","1,942,000","2,391,000","2,690,000","2,494,000",,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,744,000","44,734,000","36,950,000",,"29,412,000","26,852,000","33,450,000","26,519,000",,"20,805,000","20,391,000","16,239,000",,"16,253,000",,"12,366,000",,,,,,,,,,,,,,,,,"11,968,000",,"11,868,000",,,,,,,,"3,324,000","10,799,000","13,358,000","4,706,000","3,169,000","5,075,000","3,256,000","1,939,000","2,399,000","2,485,000","2,420,000","1,889,000","763,000","2,178,000","1,599,000","1,003,000","883,000","761,000","1,681,000","1,294,000","857,000","984,000","1,079,000","1,044,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"817,000","817,000","817,000","862,000","862,000","712,000","712,000","662,000","662,000","6,128,000","6,127,000","6,127,000","6,127,000","5,863,000","5,862,000","5,962,000","5,962,000","5,962,000","5,962,000","6,302,000","6,302,000","6,502,000","6,502,000","6,302,000","6,302,000","6,302,000","6,263,000","6,013,000","6,013,000","6,013,000","6,013,000","6,013,000","6,013,000","6,013,000","6,013,000","5,312,000","5,312,000","5,312,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,724,000","8,599,000","8,599,000","8,599,000","9,668,000","7,261,000","7,261,000","7,261,000","2,798,000","2,493,000","2,500,000","3,839,000","6,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,724,000","8,599,000","8,599,000","8,599,000","9,668,000","7,261,000","7,261,000","7,261,000","2,798,000","2,493,000","2,500,000","3,839,000","6,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"25,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"274,400,000","237,500,000","204,100,000","168,500,000","146,300,000","148,200,000","143,200,000","154,800,000","130,400,000","124,900,000","105,000,000","132,700,000","103,900,000","91,900,000","88,800,000","117,700,000","96,000,000","87,700,000","68,700,000","88,100,000","87,900,000","56,800,000","77,700,000","96,800,000","77,300,000","52,200,000","65,200,000","57,700,000","71,400,000","24,400,000","35,000,000","43,900,000","38,200,000","39,700,000","40,000,000","43,100,000","43,500,000","39,515,000","45,744,000","44,734,000","36,950,000","33,314,000","29,412,000","26,852,000","33,450,000","26,519,000","30,189,000",,,"16,239,000","18,912,000","16,253,000","14,838,000",,"13,089,000","10,282,000","8,926,000","9,299,000","10,511,000","8,500,000","8,004,000","8,110,000","9,315,000","9,964,000","12,469,000","10,482,000","11,268,000","8,804,000","11,341,000","10,875,000",,"10,140,000",,"12,587,000","12,854,000","11,899,000","18,322,000","15,464,000","23,970,000","10,332,000",,,,"3,439,000","735,000","4,213,000","3,058,000","6,235,000",,,,,"33,000",,,,,,,,,,,,"5,600,000","900,000","600,000","2,900,000","800,000","400,000","400,000","500,000","1,300,000","1,100,000","1,000,000","1,100,000","1,300,000","1,300,000","1,200,000","1,100,000","1,000,000","1,000,000","1,000,000","1,200,000","700,000","1,200,000","900,000","4,100,000"
	TotalNonCurrentAssets,"5,736,100,000","5,755,100,000","5,725,300,000","2,964,300,000","2,929,700,000","2,844,600,000","2,789,100,000","2,735,000,000","2,761,100,000","2,745,400,000","2,605,000,000","2,636,000,000","2,605,400,000","2,530,400,000","2,566,700,000","2,151,900,000","1,934,200,000","1,907,700,000","1,939,900,000","1,898,200,000","1,858,700,000","1,867,200,000","1,853,300,000","1,877,600,000","1,831,200,000","1,815,800,000","1,804,700,000","1,700,200,000","1,634,300,000","1,600,600,000","1,544,600,000","1,301,600,000","1,265,700,000","1,255,300,000","1,259,800,000","1,258,300,000","1,253,200,000","1,251,554,000","1,253,283,000","1,260,403,000","1,254,994,000","1,058,291,000","1,074,055,000","1,093,466,000","806,353,000","793,473,000","774,187,000","764,574,000","759,451,000","756,551,000","765,199,000","732,937,000","727,670,000","742,244,000","741,443,000","711,341,000","712,030,000","708,445,000","676,190,000","673,324,000","672,634,000","666,328,000","669,653,000","696,069,000","697,273,000","694,887,000","691,861,000","693,566,000","693,347,000","698,647,000","704,942,000","705,834,000","694,200,000","708,886,000","704,573,000","1,135,011,000","1,139,456,000","1,133,746,000","1,119,516,000","1,121,114,000","158,228,000","138,661,000","127,091,000","117,162,000","117,018,000","104,201,000","98,194,000","83,775,000","68,963,000","60,944,000","53,835,000","47,641,000","43,858,000","39,233,000","35,105,000","35,043,000","33,756,000","32,092,000","31,438,000","30,527,000","30,077,000","30,561,000","29,985,000","29,844,000","28,800,000","24,600,000","22,400,000","21,500,000","23,000,000","21,900,000","21,100,000","21,400,000","24,200,000","24,400,000","24,800,000","25,500,000","25,800,000","25,600,000","25,500,000","26,000,000","26,800,000","28,600,000","29,600,000","32,600,000","36,000,000","39,500,000","42,200,000","50,000,000"
