name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
			OtherReceivables,"161,731,000","160,787,000",,,,,,,,,,,"13,842,000","8,605,000","11,462,000","9,106,000","11,883,000","57,570,000","33,043,000","27,208,000","26,578,000","36,246,000","26,414,000","27,131,000","27,822,000","40,077,000","45,899,000","54,232,000","35,838,000","42,552,000","42,399,000","37,583,000","43,993,000","55,053,000","32,303,000","37,038,000","31,844,000","41,008,000","171,419,000","30,845,000","138,926,000","6,693,000","7,129,000",,,,"80,488,000","84,640,000","75,159,000",,"94,791,000","81,602,000","96,178,000","95,150,000","26,695,000","22,655,000","13,264,000","17,165,000","15,807,000","16,733,000","17,157,000","13,593,000","14,443,000","9,992,000","8,547,000","11,882,000","5,535,000","6,387,000","7,821,000","13,998,000","11,206,000","60,432,000","51,928,000","42,812,000","42,225,000","43,479,000","7,337,000",,"35,755,000","36,616,000","38,560,000","44,970,000","50,932,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,"-4,799,000",,,,"-3,873,000",,,,,,,"-4,878,000",,,,"-4,149,000","-4,459,000","-6,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","3,000,000"
		PrepaidAssets,"33,465,000","24,698,000","29,820,000","31,258,000","32,181,000","24,288,000","25,913,000","29,620,000","32,047,000","24,542,000","28,160,000","30,645,000","42,013,000","46,928,000","31,352,000","34,055,000","38,866,000","45,501,000","32,012,000","33,489,000","37,032,000","36,380,000","33,538,000","30,572,000","32,573,000","32,818,000","30,419,000","30,823,000","34,239,000","37,566,000","23,603,000","29,144,000","44,391,000","50,319,000","21,106,000","19,305,000","20,939,000","16,746,000","15,733,000","15,461,000","17,837,000","9,454,000","9,486,000","14,531,000","15,587,000","13,369,000","12,580,000","12,757,000","11,442,000","12,079,000","10,939,000","11,010,000","10,107,000","9,483,000","10,991,000","11,131,000","10,231,000","9,803,000","10,572,000",,,,,,,,,,,,,,,,,,,,,,,"2,185,000","1,911,000","8,079,000","5,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,947,000","55,998,000","52,859,000","44,349,000","81,767,000","74,247,000","71,051,000","47,593,000","66,461,000","69,974,000","69,347,000","34,342,000","42,987,000","39,136,000","39,940,000","25,944,000","13,623,000","11,292,000","10,087,000","12,317,000","17,682,000","16,164,000","15,572,000","17,459,000","17,217,000","14,005,000","13,166,000","17,005,000","4,238,000","5,747,000","5,827,000","5,374,000","7,088,000","5,830,000","4,575,000","2,441,000","9,410,000","3,103,000","4,509,000","2,688,000","2,552,000","2,545,000",,,"230,000","3,135,000","5,667,000","8,716,000","10,316,000","9,657,000","10,599,000","18,211,000","17,554,000","9,550,000","9,362,000","9,399,000","8,700,000","21,344,000","17,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,947,000","55,998,000","52,859,000","44,349,000","81,767,000","74,247,000","71,051,000","47,593,000","66,461,000","69,974,000","69,347,000","34,342,000","42,987,000","39,136,000","39,940,000","25,944,000","13,623,000","11,292,000","10,087,000","12,317,000","17,682,000","16,164,000","15,572,000","17,459,000","17,217,000","14,005,000","13,166,000","17,005,000","4,238,000","5,747,000","5,827,000","5,374,000","7,088,000","5,830,000","4,575,000","2,441,000","9,410,000","3,103,000","4,509,000","2,688,000","2,552,000","2,545,000",,,"230,000","3,135,000","5,667,000","8,716,000","10,316,000","9,657,000","10,599,000","18,211,000","17,554,000","9,550,000","9,362,000","9,399,000","8,700,000","21,344,000","17,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"550,730,000","470,272,000","540,897,000","518,408,000","459,321,000","622,373,000","401,077,000","368,905,000","349,628,000","415,239,000","529,816,000","665,549,000","16,439,000","7,574,000","6,305,000","6,697,000","8,222,000","5,781,000","11,337,000","11,590,000","9,977,000","8,755,000","10,744,000","9,912,000","8,627,000","13,902,000","14,331,000","13,228,000","12,656,000","16,133,000","17,941,000","16,848,000","16,919,000","17,439,000","18,377,000","14,433,000","15,147,000","5,816,000","10,677,000","9,669,000","13,124,000","9,320,000","9,474,000","10,470,000","11,741,000","10,462,000","12,332,000","12,028,000","13,067,000","10,224,000","10,847,000","12,672,000","9,647,000","8,800,000","8,249,000","9,322,000","11,078,000","8,399,000","7,233,000","19,486,000","17,667,000","20,363,000","19,079,000","13,740,000","11,959,000","18,403,000","16,483,000","10,192,000","12,027,000","15,258,000","18,425,000","6,168,000","17,125,000","13,679,000","17,089,000","5,365,000","8,024,000","4,803,000","4,560,000","6,858,000","10,068,000","9,456,000","10,990,000","11,180,000","10,958,000","29,607,000","27,052,000","23,146,000","16,215,000","10,600,000","14,600,000","20,900,000","12,200,000","11,300,000","10,700,000","13,000,000","7,000,000","7,200,000","6,500,000","7,900,000","3,300,000","3,000,000","5,400,000","4,900,000","3,700,000","3,400,000","3,700,000","1,600,000","1,500,000","1,300,000","1,200,000"
	TotalNonCurrentAssets,"2,200,718,000","2,221,307,000","2,172,955,000","2,189,950,000","2,203,945,000","2,231,989,000","2,262,103,000","2,285,170,000","2,303,453,000","2,337,158,000","2,335,866,000","2,328,337,000","1,599,925,000","1,555,978,000","1,570,989,000","1,575,750,000","1,595,875,000","1,439,818,000","1,508,167,000","1,512,826,000","1,489,939,000","1,494,304,000","1,539,418,000","1,531,446,000","1,521,428,000","1,602,128,000","1,364,038,000","1,391,001,000","1,415,448,000","1,432,432,000","1,411,572,000","1,223,601,000","1,228,074,000","1,245,489,000","1,125,801,000","1,115,809,000","1,135,290,000","894,760,000","883,296,000","829,166,000","812,063,000","322,778,000","323,463,000","325,467,000","329,853,000","306,720,000","312,885,000","303,469,000","308,694,000","315,981,000","315,673,000","309,065,000","306,120,000","306,298,000","334,070,000","347,248,000","347,445,000","344,774,000","334,863,000","324,342,000","322,956,000","317,777,000","308,628,000","162,087,000","116,949,000","117,729,000","118,768,000","88,518,000","88,680,000","82,683,000","81,478,000","79,004,000","67,284,000","68,712,000","69,396,000","87,260,000","94,724,000","101,101,000","103,867,000","119,293,000","124,471,000","135,895,000","169,741,000","172,772,000","190,572,000","154,918,000","156,379,000","150,716,000","140,085,000","143,300,000","143,400,000","122,600,000","120,100,000","69,200,000","60,200,000","55,700,000","52,100,000","49,700,000","47,100,000","41,300,000","38,200,000","38,300,000","37,200,000","34,900,000","32,000,000","25,800,000","21,300,000","19,800,000","20,500,000","22,200,000","22,000,000"
		NetPPE,"107,931,000","110,875,000","111,127,000","113,038,000","103,290,000","105,977,000","114,045,000","123,827,000","121,383,000","127,762,000","133,027,000","133,121,000","131,887,000","72,729,000","75,437,000","78,813,000","80,775,000","80,228,000","79,883,000","77,794,000","77,979,000","78,950,000","78,894,000","71,719,000","59,974,000","60,630,000","58,796,000","58,309,000","57,492,000","60,360,000","56,275,000","54,731,000","55,988,000","57,347,000","50,400,000","47,862,000","49,342,000","41,286,000","40,373,000","38,813,000","45,714,000","20,479,000","21,192,000","22,292,000","22,112,000","18,539,000","18,099,000","17,868,000","17,159,000","17,570,000","18,041,000","17,702,000","18,202,000","19,421,000","20,355,000","20,400,000","19,282,000","19,503,000","19,356,000","18,926,000","18,869,000","18,899,000","14,306,000","9,234,000","9,642,000","9,264,000","9,089,000","8,543,000","7,974,000","7,921,000","8,251,000","8,458,000","8,425,000","8,883,000","9,405,000","10,113,000","10,071,000","10,981,000","11,597,000","12,444,000","13,560,000","15,089,000","14,580,000","15,471,000","17,303,000","18,499,000","19,614,000","20,252,000","19,679,000","19,700,000","20,800,000","20,700,000","20,600,000","20,800,000","20,500,000","17,900,000","17,000,000","16,400,000","16,300,000","14,700,000","14,000,000","13,800,000","13,000,000","17,400,000","16,200,000","16,800,000","9,500,000","8,700,000","16,200,000","16,100,000","8,600,000"
			GrossPPE,"107,931,000","236,008,000","111,127,000","113,038,000","103,290,000","229,036,000","114,045,000","123,827,000","121,383,000","263,988,000","133,027,000","133,121,000","131,887,000","190,121,000",,,,"182,762,000",,,,"162,106,000",,,,"135,046,000",,,,"120,914,000",,,,"105,115,000",,,,"86,236,000",,,,"57,087,000",,,,"52,605,000",,,,"49,950,000",,,,"48,934,000","61,789,000","61,834,000","60,716,000","60,937,000","60,790,000","53,619,000","53,562,000","53,592,000","48,999,000","47,241,000","47,649,000","47,271,000","47,096,000","65,026,000","64,457,000","64,404,000","64,734,000","60,519,000","60,486,000","60,944,000","61,466,000","57,343,000","57,301,000","58,211,000","58,827,000","54,663,000","55,779,000","57,308,000","56,799,000","54,015,000",,"57,043,000","58,158,000","52,952,000","52,379,000","52,400,000","53,500,000","22,800,000","22,700,000","44,300,000","44,000,000","37,800,000","35,500,000","33,600,000","31,900,000","25,600,000","24,900,000","24,700,000","23,900,000","24,100,000","22,900,000","23,500,000","16,200,000","12,000,000","19,500,000","19,400,000","11,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,785,000",,,,"1,336,000",,,,"5,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"14,853,000",,,,"14,588,000",,,,"14,553,000",,,,"14,381,000",,,,"12,651,000",,,,"10,391,000",,,,"10,340,000",,,,"8,884,000",,,,"5,869,000",,,,,,,,,,,,,,,,,,,,,,,,,"11,264,000",,,,"6,233,000",,,,"6,187,000",,,,"6,960,000",,,,"6,644,000",,,,"6,238,000",,,,"6,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"137,085,000",,,,"141,885,000",,,,"156,922,000",,,,"141,859,000",,,,"135,962,000",,,,"116,837,000",,,,"103,541,000",,,,"93,052,000",,,,"82,700,000",,,,"70,600,000",,,,"49,894,000",,,,"45,897,000",,,,"43,326,000",,,,"42,599,000",,,,,"49,526,000",,,,"42,766,000",,,,"40,909,000",,,,"57,774,000",,,,"54,608,000",,,,"52,296,000",,,,"50,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"107,931,000","47,825,000","111,127,000","113,038,000","103,290,000","41,243,000","114,045,000","123,827,000","121,383,000","57,382,000","133,027,000","133,121,000","131,887,000",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,,"0",,,,"0",,,,,,,,,,,,"214,000",,,,"293,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"34,460,000",,,,"29,535,000",,,,"33,346,000",,,,"32,096,000",,,,"32,364,000",,,,"33,093,000",,,,"19,380,000",,,,"17,193,000",,,,"15,210,000",,,,"10,369,000",,,,"7,193,000",,,,"6,708,000",,,,"6,624,000",,,,"6,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-125,133,000",,,,"-123,059,000",,,,"-136,226,000",,,,"-117,392,000",,,,"-102,534,000",,,,"-83,156,000",,,,"-74,416,000",,,,"-60,554,000",,,,"-47,768,000",,,,"-44,950,000",,,,"-36,608,000",,,,"-34,066,000",,,,"-32,380,000",,,,"-29,513,000","-41,434,000","-41,434,000","-41,434,000","-41,434,000","-41,434,000","-34,693,000","-34,693,000","-34,693,000","-34,693,000","-38,007,000","-38,007,000","-38,007,000","-38,007,000","-56,483,000","-56,483,000","-56,483,000","-56,483,000","-52,061,000","-52,061,000","-52,061,000","-52,061,000","-47,230,000","-47,230,000","-47,230,000","-47,230,000","-42,219,000","-42,219,000","-42,219,000","-42,219,000","-38,544,000",,"-38,544,000","-38,544,000","-32,700,000","-32,700,000","-32,700,000","-32,700,000","-2,100,000","-2,100,000","-23,500,000","-23,500,000","-19,900,000","-18,500,000","-17,200,000","-15,600,000","-10,900,000","-10,900,000","-10,900,000","-10,900,000","-6,700,000","-6,700,000","-6,700,000","-6,700,000","-3,300,000","-3,300,000","-3,300,000","-3,300,000"
