name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,12/31/1993
		Inventory,"2,010,300,000","2,065,000,000","1,877,800,000","1,644,800,000","1,477,000,000","1,420,400,000","1,423,000,000","1,492,600,000","1,630,000,000","1,645,700,000","1,669,500,000","1,787,100,000","1,936,900,000","1,817,100,000","2,083,700,000","2,062,100,000","1,902,900,000","1,726,000,000","1,772,500,000","1,751,300,000","1,680,200,000","1,532,600,000","1,600,100,000","1,623,800,000","1,525,700,000","1,436,000,000","1,587,300,000","1,672,800,000","1,803,300,000","1,752,100,000","1,944,400,000","1,769,900,000","1,656,200,000","1,540,000,000","1,582,900,000","1,587,100,000","1,317,600,000","1,272,300,000","1,382,500,000","1,424,000,000","1,399,400,000","1,212,800,000","1,276,600,000","1,160,400,000","1,089,600,000","860,215,000","921,225,000","896,660,000","845,275,000","719,915,000","792,119,000","817,154,000","1,088,277,000","1,284,468,000","1,759,519,000","1,106,532,000","948,280,000","911,315,000","1,007,349,000","1,100,470,000","1,063,840,000","904,318,000","987,505,000","861,125,000","444,406,000","387,385,000","367,112,000","369,665,000","383,149,000","349,779,000","376,709,000","342,114,000","313,048,000","288,080,000","292,514,000","291,679,000","305,449,000","307,385,000","320,730,000","301,266,000","292,360,000","308,093,000","301,766,000","288,819,000","298,178,000","271,549,000","275,861,000","266,863,000","248,420,000","232,900,000","213,000,000","221,400,000","238,800,000","240,700,000","241,300,000","198,100,000","196,600,000","158,700,000","140,100,000","141,600,000","119,900,000","122,800,000","84,300,000","76,600,000","67,000,000","72,000,000","83,600,000","64,100,000","58,500,000","57,900,000","58,800,000","49,500,000"
		PrepaidAssets,"107,000,000","111,600,000","74,300,000","79,600,000","75,100,000","80,500,000","66,600,000","88,900,000","68,200,000","85,200,000","69,600,000","73,400,000","68,300,000","81,500,000","71,000,000","82,600,000","65,600,000","80,700,000","60,400,000","69,100,000","63,900,000","72,900,000","57,500,000","60,600,000","55,400,000","60,800,000","49,300,000","56,000,000","49,600,000","71,800,000","57,200,000","63,900,000","56,300,000","59,000,000","50,000,000","47,700,000","34,600,000","40,900,000","31,600,000","39,700,000","38,900,000","47,800,000","42,500,000","46,100,000","36,400,000","42,442,000","38,181,000","34,836,000","35,057,000","37,855,000","27,367,000","27,995,000","27,967,000","33,782,000","28,293,000","23,915,000","22,202,000","24,028,000","20,820,000","22,157,000","24,980,000","22,179,000","19,554,000","22,015,000","17,650,000","19,009,000","17,631,000","15,183,000","16,439,000","17,216,000","15,661,000","16,837,000","14,992,000","14,593,000","12,929,000","11,124,000","11,709,000","10,874,000","9,730,000","8,168,000","8,366,000","8,903,000","9,004,000","5,094,000","6,064,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,400,000","46,400,000","46,400,000","46,400,000","38,900,000","38,900,000","38,900,000","38,900,000","35,800,000","35,800,000","30,500,000","30,500,000","33,700,000","35,300,000","33,400,000","33,300,000",,,,"0",,,,"2,241,000","80,540,000","70,842,000","70,836,000","70,933,000",,,,,,,,,"35,624,000","35,656,000","35,982,000","36,001,000","24,573,000","24,592,000","24,584,000","24,584,000","17,947,000","17,947,000","17,936,000","17,954,000","14,954,000","14,789,000","14,789,000","14,789,000","18,648,000","18,648,000","18,463,000","18,463,000","16,456,000","16,102,000","16,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,400,000","46,400,000","46,400,000","46,400,000","38,900,000","38,900,000","38,900,000","38,900,000","35,800,000","35,800,000","30,500,000","30,500,000","33,700,000","35,300,000","33,400,000","33,300,000",,,,"0",,,,"2,241,000","80,540,000","70,842,000","70,836,000","70,933,000",,,,,,,,,"35,624,000","35,656,000","35,982,000","36,001,000","24,573,000","24,592,000","24,584,000","24,584,000","17,947,000","17,947,000","17,936,000","17,954,000","14,954,000","14,789,000","14,789,000","14,789,000","18,648,000","18,648,000","18,463,000","18,463,000","16,456,000","16,102,000","16,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,634,000","21,286,000","19,748,000","18,325,000","18,400,000","15,400,000","17,200,000","18,400,000","16,900,000","11,900,000","11,300,000","11,400,000","11,700,000","9,500,000","11,300,000","12,900,000","14,200,000","5,200,000","5,400,000","4,700,000","8,000,000","1,000,000","1,300,000","1,400,000","1,900,000","1,800,000","1,700,000"
	TotalNonCurrentAssets,"5,370,200,000","5,375,900,000","4,968,400,000","4,985,400,000","4,964,300,000","4,994,000,000","4,966,700,000","4,997,400,000","4,999,100,000","5,120,900,000","4,965,900,000","4,961,200,000","4,943,400,000","4,759,900,000","4,680,000,000","4,704,400,000","4,710,300,000","4,699,700,000","4,677,800,000","4,686,800,000","4,698,800,000","4,722,800,000","4,736,000,000","4,790,800,000","4,779,600,000","4,567,400,000","4,565,600,000","4,652,300,000","4,672,600,000","4,715,500,000","4,640,300,000","4,559,300,000","4,571,600,000","4,602,100,000","4,623,200,000","4,643,100,000","3,554,700,000","3,580,300,000","3,450,200,000","3,427,100,000","3,345,900,000","3,331,200,000","3,298,300,000","2,961,900,000","2,972,200,000","2,967,996,000","2,896,366,000","2,896,187,000","2,910,771,000","2,915,873,000","2,888,159,000","2,886,622,000","2,876,221,000","2,893,113,000","2,999,469,000","2,306,882,000","2,268,856,000","2,262,074,000","2,194,405,000","2,141,067,000","2,122,723,000","1,938,784,000","1,921,954,000","1,848,228,000","957,059,000","921,722,000","914,155,000","829,392,000","828,997,000","830,102,000","833,484,000","833,860,000","821,786,000","824,838,000","826,764,000","596,427,000","601,880,000","606,703,000","608,309,000","593,954,000","561,322,000","564,300,000","565,188,000","531,507,000","531,273,000","505,847,000","502,736,000","493,129,000","475,106,000","471,100,000","474,300,000","463,600,000","463,500,000","421,100,000","409,700,000","328,600,000","325,600,000","261,800,000","228,200,000","224,200,000","180,400,000","180,300,000","125,400,000","123,000,000","98,500,000","93,600,000","91,200,000","76,000,000","75,400,000","74,000,000","70,200,000","67,300,000"
		NetPPE,"2,068,100,000","2,061,400,000","2,002,400,000","2,006,800,000","1,971,600,000","1,996,200,000","1,994,400,000","2,009,800,000","1,993,200,000","1,996,700,000","1,974,700,000","1,951,300,000","1,923,700,000","1,729,900,000","1,681,400,000","1,666,400,000","1,654,300,000","1,656,300,000","1,651,100,000","1,648,800,000","1,651,400,000","1,662,200,000","1,665,400,000","1,677,200,000","1,671,900,000","1,635,500,000","1,626,000,000","1,648,600,000","1,643,900,000","1,656,400,000","1,624,900,000","1,607,800,000","1,594,000,000","1,603,900,000","1,585,200,000","1,586,300,000","1,235,600,000","1,240,700,000","1,174,700,000","1,151,800,000","1,120,600,000","1,105,500,000","1,087,600,000","1,038,700,000","1,036,100,000","1,025,305,000","985,360,000","982,888,000","982,505,000","981,259,000","987,684,000","994,681,000","989,893,000","998,706,000","991,699,000","871,569,000","838,630,000","824,635,000","795,973,000","781,798,000","758,318,000","742,672,000","736,180,000","709,897,000","504,638,000","479,719,000","470,924,000","457,942,000","458,269,000","458,813,000","461,828,000","460,520,000","464,171,000","466,871,000","469,673,000","297,701,000","302,222,000","306,189,000","302,366,000","297,353,000","287,780,000","290,353,000","270,571,000","252,748,000","253,726,000","245,351,000","242,145,000","241,060,000","234,310,000","227,400,000","221,500,000","220,600,000","221,000,000","213,100,000","215,600,000","185,200,000","178,600,000","161,000,000","152,200,000","146,200,000","134,600,000","133,600,000","86,800,000","84,300,000","70,000,000","66,300,000","63,800,000","61,100,000","59,800,000","58,900,000","54,100,000","53,100,000"
			GrossPPE,"4,049,400,000","4,011,100,000","3,930,800,000","3,904,000,000","3,828,200,000","3,811,900,000","3,772,000,000","3,748,200,000","3,715,000,000","3,680,800,000","3,624,800,000","3,564,400,000","3,502,500,000","3,272,900,000","3,198,100,000","3,150,500,000","3,101,500,000","3,063,600,000","3,032,100,000","2,995,800,000","2,961,600,000","2,934,700,000","2,915,900,000","2,893,300,000","2,849,700,000","2,772,300,000","2,737,300,000","2,727,100,000","2,686,200,000","2,660,500,000","2,602,000,000","2,550,500,000","2,500,800,000","2,476,600,000","2,427,700,000","2,401,300,000","2,026,000,000","2,005,400,000","1,922,800,000","1,878,500,000","1,822,300,000","1,785,500,000","1,746,300,000","1,678,000,000","1,662,200,000","1,629,546,000","1,570,943,000","1,560,411,000","1,526,004,000","1,503,753,000","1,491,867,000","1,480,826,000","1,453,760,000","1,441,931,000","1,417,301,000","1,281,402,000","1,232,377,000","1,202,642,000","1,164,506,000","1,130,105,000","1,091,506,000","1,059,824,000","1,040,310,000","998,615,000","779,734,000","745,596,000","728,349,000","705,325,000","697,022,000","689,439,000","683,039,000","672,697,000","668,321,000","663,718,000","657,018,000","475,232,000","473,729,000","471,376,000","478,626,000","465,822,000","428,243,000","424,804,000","422,062,000","380,616,000","376,413,000","357,867,000","349,974,000","344,963,000","334,876,000","323,200,000","315,700,000","310,300,000","306,200,000","294,100,000","292,600,000","256,900,000","251,500,000","225,900,000","215,400,000","206,900,000","193,500,000","190,300,000","141,400,000","137,600,000","122,700,000","119,400,000","114,000,000","107,900,000","105,600,000","103,500,000","97,800,000","94,000,000"
				LandAndImprovements,"259,100,000","260,100,000","256,200,000","256,400,000","255,500,000","260,100,000","258,200,000","256,700,000","239,500,000","239,800,000","236,500,000","237,300,000","234,400,000","233,900,000","231,100,000","230,500,000","229,500,000","229,700,000","232,800,000","230,200,000","230,000,000","228,200,000","226,800,000","206,400,000","202,700,000","196,200,000","196,600,000","197,200,000","197,500,000","197,500,000","192,900,000","192,500,000","191,700,000","191,700,000","186,100,000","170,800,000","155,400,000","155,600,000","148,300,000","149,500,000","147,500,000","145,800,000","142,700,000","138,800,000","139,400,000","137,140,000","136,099,000","133,103,000","131,172,000","131,009,000","131,115,000","128,515,000","126,901,000","125,096,000","122,182,000","118,816,000","116,253,000","115,294,000","117,879,000","110,435,000","108,994,000","108,022,000","107,148,000","106,237,000","64,539,000","60,207,000","59,176,000","58,887,000","57,907,000","57,982,000","57,148,000","56,803,000","57,077,000","57,077,000","57,088,000","52,016,000","52,479,000","52,469,000","51,815,000","49,730,000","48,944,000","48,598,000","37,834,000","36,075,000","36,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,281,800,000","1,285,000,000","1,266,200,000","1,253,100,000","1,233,000,000","1,240,000,000","1,231,900,000","1,215,800,000","1,211,500,000","1,195,100,000","1,183,700,000","1,180,700,000","1,166,800,000","1,158,900,000","1,136,300,000","1,122,600,000","1,106,600,000","1,095,300,000","1,087,100,000","1,076,200,000","1,067,900,000","1,059,200,000","1,045,700,000","1,037,400,000","1,029,900,000","1,006,300,000","986,900,000","990,500,000","986,700,000","983,200,000","967,800,000","951,700,000","945,300,000","934,600,000","911,400,000","925,500,000","734,600,000","725,100,000","677,500,000","672,700,000","660,900,000","656,800,000","634,300,000","612,800,000","613,500,000","594,329,000","574,708,000","567,976,000","555,926,000","543,590,000","530,967,000","521,380,000","511,416,000","506,781,000","464,636,000","450,089,000","426,997,000","417,677,000","415,263,000","407,469,000","396,412,000","385,851,000","386,075,000","371,561,000","291,868,000","281,986,000","273,346,000","262,917,000","260,994,000","261,228,000","260,383,000","256,286,000","257,202,000","256,708,000","253,657,000","180,769,000","181,491,000","180,995,000","182,841,000","176,489,000","169,642,000","168,963,000","163,848,000","148,206,000","147,746,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"2,292,100,000","2,241,400,000","2,208,600,000","2,184,800,000","2,137,800,000","2,107,800,000","2,086,900,000","2,075,200,000","2,062,500,000","2,044,400,000","2,005,700,000","1,958,400,000","1,916,300,000","1,880,100,000","1,830,700,000","1,797,400,000","1,765,400,000","1,738,600,000","1,712,200,000","1,689,400,000","1,663,700,000","1,647,300,000","1,643,400,000","1,649,500,000","1,617,100,000","1,569,800,000","1,553,800,000","1,539,400,000","1,502,000,000","1,479,800,000","1,441,300,000","1,406,300,000","1,363,800,000","1,350,300,000","1,330,200,000","1,305,000,000","1,136,000,000","1,124,700,000","1,097,000,000","1,056,300,000","1,013,900,000","982,900,000","969,300,000","926,400,000","909,300,000","898,077,000","860,136,000","859,332,000","838,906,000","829,154,000","829,785,000","830,931,000","815,443,000","810,054,000","830,483,000","712,497,000","689,127,000","669,671,000","631,364,000","612,201,000","586,100,000","565,951,000","547,087,000","520,817,000","423,327,000","403,403,000","395,827,000","383,521,000","378,121,000","370,229,000","365,508,000","359,608,000","354,042,000","349,933,000","346,273,000","242,447,000","239,759,000","237,912,000","243,970,000","239,603,000","209,657,000","207,243,000","220,380,000","196,335,000","192,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"216,400,000","224,600,000","199,800,000","209,700,000","201,900,000","204,000,000","195,000,000","200,500,000","201,500,000","201,500,000","198,900,000","188,000,000","185,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
