name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
				Properties,"133,500,000","129,600,000","125,300,000","128,100,000","128,500,000","127,800,000","110,300,000","107,000,000","98,500,000","116,200,000","113,200,000","120,800,000","114,800,000","114,000,000","119,500,000","119,100,000","123,700,000","115,700,000","118,800,000","112,500,000","109,800,000","108,100,000","116,200,000","110,600,000","111,100,000","102,600,000","102,700,000","113,900,000","110,800,000","116,700,000","127,800,000","132,200,000","131,600,000","130,100,000","128,500,000","124,300,000","124,800,000","131,300,000","126,000,000","114,100,000","120,600,000","114,900,000","120,500,000","124,200,000","121,600,000","115,900,000","113,000,000","104,000,000","111,300,000","115,700,000","114,900,000","104,700,000","79,400,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
				LandAndImprovements,"43,800,000","43,900,000","44,100,000","43,200,000","42,700,000","44,100,000","41,800,000","40,200,000","39,100,000","40,400,000","39,300,000","40,900,000","40,400,000","41,000,000","41,400,000","41,100,000","43,200,000","42,000,000","41,400,000","40,000,000","37,900,000","37,300,000","39,100,000","38,500,000","38,700,000","37,800,000","38,700,000","39,600,000","38,300,000","42,600,000","45,100,000","47,900,000","48,300,000","46,300,000","45,400,000","44,200,000","43,600,000","45,200,000","43,900,000","41,900,000","44,600,000","43,200,000","45,200,000","47,200,000","46,600,000","44,300,000","44,000,000","40,700,000","44,200,000","46,800,000","43,900,000","42,000,000","36,300,000","111,400,000","126,600,000","140,100,000","138,100,000","129,400,000","131,900,000","122,800,000","119,700,000","117,816,000","104,612,000","106,189,000","101,088,000","31,678,000","32,140,000","31,835,000","33,869,000","35,511,000","31,957,000","94,072,000","31,461,000","32,339,000",
				BuildingsAndImprovements,"221,800,000","222,200,000","225,500,000","231,400,000","228,000,000","233,900,000","217,100,000","208,700,000","203,100,000","211,400,000","206,100,000","212,800,000","209,300,000","211,700,000","217,800,000","214,800,000","225,300,000","221,600,000","219,200,000","210,300,000","199,100,000","195,800,000","204,500,000","202,200,000","202,700,000","197,400,000","201,000,000","205,400,000","199,300,000","220,600,000","230,600,000","244,500,000","244,100,000","242,700,000","239,700,000","232,600,000","231,700,000","238,900,000","230,600,000","220,600,000","233,400,000","226,600,000","230,000,000","240,300,000","238,700,000","227,400,000","224,400,000","211,000,000","223,300,000","233,000,000","230,600,000","220,700,000","210,600,000","215,900,000","230,100,000","245,100,000","245,000,000","232,600,000","223,700,000","210,800,000","204,800,000","203,165,000","198,411,000","196,669,000","188,212,000","184,800,000","183,976,000","180,348,000","189,371,000","196,983,000","178,554,000","174,946,000","175,143,000","179,472,000",
				MachineryFurnitureEquipment,,,,,,,"1,152,000,000","1,109,200,000","1,076,900,000","1,113,100,000","1,079,600,000","1,111,500,000","1,091,800,000","1,102,600,000","1,125,700,000","1,106,500,000","1,158,100,000","1,103,200,000","1,074,200,000","1,031,500,000","975,500,000","947,400,000","978,900,000","966,800,000","969,000,000","941,600,000","952,900,000","970,100,000","936,700,000","1,035,600,000","1,080,600,000","1,143,100,000","1,140,900,000","1,122,800,000","1,092,100,000","1,058,700,000","1,051,200,000","1,082,900,000","1,046,200,000","998,600,000","1,055,000,000","1,018,000,000","1,026,400,000","1,070,500,000","1,061,500,000","1,008,600,000","982,200,000","919,200,000","982,500,000","1,027,400,000","1,019,300,000","977,000,000","928,000,000","949,800,000","1,006,800,000","1,077,700,000","1,080,800,000","1,009,800,000","971,900,000","914,200,000","892,600,000","884,675,000","847,683,000","840,631,000","801,307,000","855,118,000","787,043,000","785,192,000","823,381,000","857,714,000","829,600,000","752,919,000","750,086,000","765,231,000",
				OtherProperties,"1,141,300,000","1,142,000,000","1,159,000,000","1,182,600,000","1,165,700,000","1,199,800,000","1,178,800,000","1,135,900,000","1,103,900,000","1,142,100,000","1,109,700,000","1,143,500,000","1,124,900,000","1,102,600,000","1,125,700,000","1,106,500,000","1,158,100,000","1,103,200,000","1,074,200,000","1,031,500,000","975,500,000","947,400,000","978,900,000","966,800,000","969,000,000","941,600,000","952,900,000","970,100,000","936,700,000","1,035,600,000","1,080,600,000","1,143,100,000","1,140,900,000","1,122,800,000","1,092,100,000","1,058,700,000","1,051,200,000","1,082,900,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","66,607,000","65,733,000","68,596,000","71,980,000",,"0","61,160,000","63,701,000",
				ConstructionInProgress,"80,400,000","72,700,000","71,800,000","64,300,000","59,500,000","56,100,000","66,600,000","55,800,000","51,400,000","54,900,000","45,800,000","46,900,000","45,100,000","38,000,000","34,800,000","31,200,000","27,000,000","52,600,000","52,600,000","47,500,000","33,900,000","38,700,000","47,800,000","39,800,000","33,600,000","29,200,000","32,100,000","26,300,000","23,800,000","24,400,000","37,100,000","31,800,000","30,300,000","50,000,000","57,800,000","50,800,000","41,700,000","37,300,000","35,300,000","31,200,000","27,500,000","27,000,000","33,300,000","25,300,000","12,600,000","11,900,000","21,800,000","17,800,000","16,500,000","14,600,000","19,600,000","18,100,000","48,900,000","41,700,000","61,400,000","54,700,000","40,300,000","45,600,000","41,000,000","32,500,000","22,100,000","17,934,000","20,706,000","11,543,000","7,555,000","13,457,000","22,577,000","18,277,000","18,752,000","16,753,000","20,468,000","11,589,000","9,108,000","9,666,000",
			AccumulatedDepreciation,"-1,095,500,000","-1,087,100,000","-1,100,900,000","-1,116,800,000","-1,092,700,000","-1,111,000,000","-1,102,600,000","-1,053,200,000","-1,010,000,000","-1,045,400,000","-1,018,500,000","-1,045,800,000","-1,019,000,000","-1,020,900,000","-1,047,300,000","-1,025,300,000","-1,063,200,000","-1,028,700,000","-1,020,000,000","-975,400,000","-916,900,000","-893,300,000","-939,900,000","-918,300,000","-913,800,000","-879,100,000","-896,100,000","-914,600,000","-878,800,000","-960,200,000","-1,020,400,000","-1,070,500,000","-1,060,800,000","-1,055,600,000","-1,039,500,000","-1,002,700,000","-989,800,000","-1,013,100,000","-990,600,000","-939,500,000","-984,000,000","-944,200,000","-976,600,000","-1,009,400,000","-990,400,000","-934,500,000","-922,100,000","-854,800,000","-906,300,000","-937,800,000","-928,000,000","-875,600,000","-829,700,000","-833,300,000","-902,300,000","-958,500,000","-949,600,000","-890,900,000","-871,100,000","-810,900,000","-779,400,000","-761,587,000","-733,972,000","-721,696,000","-681,308,000","-666,133,000","-677,913,000","-667,068,000","-692,216,000","-712,051,000","-641,027,000","-620,355,000","-609,637,000","-615,442,000","-575,081,000"
		InvestmentsAndAdvances,"110,000,000","106,100,000","108,900,000","107,000,000","109,700,000","105,500,000","98,700,000","98,100,000","94,200,000","93,500,000","86,400,000","90,900,000","86,100,000","84,700,000","83,700,000","88,600,000","90,100,000","97,200,000","79,400,000","75,700,000","87,700,000","84,900,000","83,800,000","79,000,000","85,800,000","85,300,000","84,700,000","94,200,000","88,600,000","100,100,000","100,400,000","99,700,000","113,100,000","132,700,000","140,400,000","119,000,000","127,800,000","131,500,000","194,900,000","178,200,000","196,100,000","187,600,000","188,900,000","199,600,000","174,100,000","145,900,000","96,900,000","97,200,000","98,000,000","98,700,000","104,100,000","101,000,000","107,400,000",,,,,,,,,,,,,,,,,,,,,,"127,834,000"
			LongTermEquityInvestment,"105,700,000","101,900,000","105,500,000","103,500,000","106,700,000","103,300,000","96,700,000","96,500,000","92,400,000","90,200,000","83,100,000","85,700,000","82,100,000","81,300,000","79,700,000","80,300,000","79,600,000","86,500,000","75,100,000","70,500,000","82,000,000","78,900,000","79,800,000","76,300,000","83,700,000","82,900,000","81,400,000","84,400,000","77,800,000","89,000,000","89,100,000","88,600,000","97,800,000","102,300,000","105,900,000","95,200,000","100,100,000","109,900,000","119,300,000","108,600,000","108,000,000","89,200,000",,,"95,100,000","96,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"105,700,000","101,900,000","105,500,000","103,500,000","106,700,000","103,300,000","96,700,000","96,500,000","92,400,000","90,200,000","83,100,000","85,700,000","82,100,000","81,300,000","79,700,000","80,300,000","79,600,000","86,500,000","75,100,000","70,500,000","82,000,000","78,900,000","79,800,000","76,300,000","83,700,000","82,900,000","81,400,000","84,400,000","77,800,000","89,000,000","89,100,000","88,600,000","97,800,000","102,300,000","105,900,000","95,200,000","100,100,000","109,900,000",,,"108,000,000","89,200,000",,,"95,100,000","96,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"4,300,000","4,200,000","3,400,000","3,500,000","3,000,000","2,200,000","2,000,000","1,600,000","1,800,000","3,300,000","3,300,000","5,200,000","4,000,000","3,400,000","4,000,000","8,300,000","10,500,000","10,700,000","4,300,000","5,200,000","5,700,000","6,000,000","4,000,000","2,700,000","2,100,000","2,400,000","3,300,000","9,800,000","10,800,000","11,100,000","11,300,000","11,100,000","15,300,000","30,400,000","34,500,000","23,800,000","27,700,000","21,600,000","75,600,000","69,600,000","88,100,000","98,400,000","94,800,000","106,400,000","79,000,000","49,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"4,300,000","4,200,000","3,400,000","3,500,000","3,000,000","2,200,000","2,000,000","1,600,000","1,800,000","3,300,000","3,300,000","5,200,000","4,000,000","3,400,000","4,000,000","8,300,000","10,500,000","10,700,000","4,300,000","5,200,000","5,700,000","6,000,000","4,000,000","2,700,000","2,100,000","2,400,000","3,300,000","9,800,000","10,800,000","11,100,000","11,300,000","11,100,000","15,300,000","30,400,000","34,500,000","23,800,000","27,700,000","21,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,100,000","93,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,"13,600,000",,,,,,,,,,,,,,,,,,,,,"167,600,000","154,900,000","152,100,000","136,100,000","103,300,000","69,000,000",,"61,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,"5,000,000","1,700,000","1,500,000","0","0","0","0","13,600,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,600,000","154,900,000","152,100,000","136,100,000","103,300,000","69,000,000","0","61,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"101,400,000","106,800,000","136,100,000","142,400,000","143,300,000","151,000,000","141,600,000","134,800,000","126,100,000","127,700,000","108,400,000","113,800,000","117,600,000","122,900,000","116,500,000","119,600,000","133,400,000","140,300,000","120,800,000","128,100,000","6,100,000","8,500,000","18,500,000","16,200,000","16,700,000","15,000,000","13,100,000","9,800,000","165,600,000","172,200,000","143,000,000","149,700,000","153,400,000","150,900,000","165,500,000","169,000,000","172,600,000","127,500,000","104,400,000","106,300,000","116,900,000","135,000,000","154,500,000","177,800,000","195,700,000","196,400,000","191,400,000","183,600,000","205,000,000",,"197,700,000","195,800,000","178,500,000","166,400,000","171,400,000","186,800,000","180,700,000","168,800,000","193,600,000","273,300,000","279,900,000","264,380,000","227,481,000","228,003,000","213,083,000","213,722,000","178,553,000","232,641,000","235,909,000","238,284,000",,,,"6,682,000",
			NonCurrentDeferredTaxesAssets,"101,400,000","106,800,000","136,100,000","142,400,000","143,300,000","151,000,000","141,100,000","134,300,000","125,600,000","127,700,000","107,700,000","113,000,000","116,800,000","122,000,000","115,600,000","118,600,000","132,300,000","139,200,000","120,000,000","127,800,000","5,700,000","8,100,000","17,900,000","15,500,000","15,800,000","14,000,000","7,000,000","3,200,000","159,400,000","165,400,000","135,800,000","141,900,000","145,200,000","148,400,000","162,900,000","165,300,000","168,700,000","120,500,000","104,400,000","106,300,000","115,200,000","133,000,000","154,500,000","177,800,000","192,200,000","192,000,000","191,400,000","183,600,000","205,000,000",,"197,700,000","195,800,000","178,500,000","166,400,000","171,400,000","186,800,000","180,700,000","168,800,000","193,600,000","273,300,000","279,900,000","264,380,000","227,481,000","228,003,000","213,083,000","213,722,000","178,553,000","232,641,000","235,909,000","238,284,000",,,,"6,682,000",
		DefinedPensionBenefit,,,,,,,"4,000,000","3,900,000","3,700,000",,"1,300,000","1,300,000","1,400,000","800,000","3,300,000","3,200,000","3,400,000","1,600,000","900,000","900,000","600,000","600,000","500,000","500,000","400,000","400,000",,,,"0","400,000","300,000","100,000","200,000","5,800,000","5,900,000","4,700,000","5,100,000",,,,"0",,,"500,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"19,100,000","18,600,000","15,600,000","15,600,000","11,700,000","11,200,000","1,900,000","1,500,000","1,400,000","5,300,000","1,300,000","1,500,000","1,900,000","1,900,000","1,100,000","1,100,000","2,100,000","2,800,000","1,900,000","1,800,000","1,000,000","1,200,000","1,600,000","1,700,000","1,800,000","1,700,000","2,400,000","2,800,000","3,100,000","4,300,000","9,200,000","10,400,000","17,100,000","17,800,000","16,600,000","15,000,000","16,500,000","17,000,000","23,300,000","20,800,000","16,400,000","14,700,000","10,800,000","12,500,000","5,400,000","5,200,000","9,000,000","9,000,000","10,400,000","196,700,000","11,500,000","10,700,000","11,200,000","117,300,000","133,200,000","136,400,000","137,200,000","138,000,000","136,400,000","133,300,000","131,000,000","132,244,000","140,275,000","141,368,000","143,531,000","140,946,000","142,701,000","147,387,000","151,388,000","152,591,000","329,357,000","329,816,000","154,393,000","157,051,000","37,280,000"
TotalLiabilitiesNetMinorityInterest,"1,121,700,000","1,142,600,000","1,182,500,000","1,145,700,000","1,195,700,000","1,240,200,000","1,145,200,000","1,102,400,000","1,092,500,000","1,149,700,000","1,038,000,000","1,090,600,000","1,075,800,000","1,058,300,000","1,061,500,000","1,076,800,000","1,120,300,000","1,070,100,000","999,700,000","852,100,000","842,200,000","784,600,000","786,600,000","797,800,000","786,400,000","780,800,000","805,000,000","816,300,000","786,000,000","861,400,000","750,500,000","801,700,000","835,400,000","684,000,000","753,300,000","805,400,000","877,800,000","964,900,000","920,600,000","1,061,800,000","1,007,200,000","899,600,000","887,700,000","939,000,000","1,014,900,000","946,400,000","921,900,000","900,300,000","965,400,000","1,012,500,000","1,045,600,000","1,056,600,000","1,000,100,000","1,040,800,000","1,062,300,000","1,127,600,000","1,105,000,000","1,044,000,000","1,106,400,000","1,034,000,000","1,029,000,000","973,076,000","956,028,000","944,462,000","911,147,000","888,873,000","789,502,000","772,889,000","848,798,000","882,362,000","876,778,000","844,425,000","939,695,000","962,001,000","628,947,000"
	CurrentLiabilities,"281,100,000","288,800,000","259,700,000","201,800,000","255,200,000","260,200,000","235,500,000","230,000,000","231,200,000","270,600,000","227,500,000","249,100,000","241,300,000","233,400,000","249,600,000","265,400,000","261,100,000","231,500,000","240,000,000","210,900,000","205,500,000","182,100,000","206,500,000","218,600,000","188,900,000","201,700,000","204,700,000","212,100,000","193,800,000","237,900,000","211,300,000","249,000,000","274,900,000","278,000,000","297,400,000","275,700,000","329,800,000","328,400,000","305,500,000","392,000,000","316,200,000","328,000,000","294,800,000","226,000,000","250,600,000","220,100,000","204,700,000","203,000,000","196,900,000","215,400,000","199,700,000","258,600,000","216,500,000","204,400,000","210,100,000","235,800,000","234,100,000","224,500,000","250,500,000","193,100,000","189,100,000","179,457,000","211,679,000","185,686,000","198,232,000","205,110,000","193,912,000","173,261,000","213,680,000","212,883,000","184,444,000","156,701,000","160,309,000","191,661,000","154,676,000"
		PayablesAndAccruedExpenses,"244,800,000","254,800,000","224,600,000","171,200,000","217,900,000","225,000,000","198,300,000","201,200,000","201,500,000","241,800,000","194,500,000","219,800,000","204,200,000","204,000,000","219,800,000","244,100,000","229,300,000","203,800,000","215,000,000","182,800,000","178,300,000","154,600,000","157,000,000","159,000,000","166,100,000","180,400,000","178,000,000","190,600,000","166,300,000","205,700,000","176,000,000","216,700,000","243,100,000","246,200,000","236,400,000","220,000,000","269,400,000","266,700,000","246,500,000","338,100,000","277,300,000","284,300,000","252,400,000","189,500,000","211,700,000","179,100,000","194,700,000","130,300,000","190,500,000","208,600,000","193,100,000","180,600,000","142,400,000","195,300,000","198,900,000","205,100,000","197,700,000","129,100,000","203,600,000","116,100,000","172,400,000","155,197,000","130,213,000","177,494,000","159,081,000","165,545,000","168,711,000","140,988,000","168,571,000","170,009,000","162,918,000","140,478,000","137,692,000","166,664,000","152,516,000"
			Payables,"233,700,000","174,100,000","201,900,000","152,900,000","175,000,000","154,600,000","174,600,000","183,900,000","145,800,000","209,400,000","169,500,000","200,700,000","147,300,000","174,300,000","194,400,000","225,400,000","201,800,000","191,900,000","189,100,000","161,600,000","160,300,000","132,500,000","134,300,000","138,100,000","147,700,000","156,000,000","145,400,000","159,600,000","155,700,000","190,400,000","156,000,000","187,900,000","213,100,000","194,400,000","186,300,000","210,600,000","257,600,000","251,600,000","201,000,000","290,100,000","255,900,000","267,400,000","194,500,000","171,600,000","191,200,000","160,400,000","130,000,000","123,400,000","137,200,000","153,000,000","129,700,000","136,000,000","93,300,000","128,200,000","88,000,000","106,700,000","91,800,000","105,700,000","98,400,000","87,100,000","83,700,000","88,776,000","78,725,000","177,494,000","159,081,000","165,545,000","168,711,000","140,988,000","168,571,000","170,009,000","70,476,000","65,634,000","61,908,000","166,664,000","152,516,000"
				AccountsPayable,"132,500,000","143,600,000","123,400,000","87,500,000","132,000,000","111,000,000","108,900,000","96,900,000","111,200,000","137,200,000","113,200,000","139,400,000","111,800,000","103,200,000","105,800,000","120,600,000","117,400,000","107,900,000","116,800,000","95,800,000","101,500,000","84,900,000","81,200,000","89,300,000","93,400,000","96,100,000","88,000,000","99,000,000","97,200,000","121,400,000","105,100,000","135,200,000","150,000,000","123,900,000","118,700,000","154,600,000","178,100,000","161,300,000","153,200,000","233,800,000","162,900,000","186,600,000","158,500,000","113,000,000","132,100,000","119,200,000","92,800,000","95,600,000","98,800,000","117,100,000","89,000,000","92,500,000","59,000,000","128,200,000","88,000,000","106,700,000","91,800,000","105,700,000","98,400,000","87,100,000","83,700,000","88,776,000","78,725,000","177,494,000","159,081,000","165,545,000","168,711,000","140,988,000","168,571,000","170,009,000","70,476,000","65,634,000","61,908,000","166,664,000","145,239,000"
				TotalTaxPayable,"23,900,000","12,300,000","18,400,000","12,300,000","26,200,000","15,700,000","29,400,000","37,400,000","18,200,000","10,100,000","7,000,000","5,900,000","20,300,000","9,000,000","42,100,000","50,100,000","32,500,000","25,000,000","22,900,000","15,900,000","9,900,000","5,000,000","5,400,000","1,600,000","3,100,000","5,700,000","5,400,000","5,100,000","8,400,000","7,800,000","300,000","100,000","8,700,000","8,900,000","2,700,000","6,500,000","31,500,000","23,100,000","25,100,000","34,900,000","48,100,000","25,200,000","24,200,000","18,000,000","21,400,000","7,000,000","3,600,000","3,800,000","2,200,000","3,600,000","3,100,000","5,800,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,"7,277,000"
					IncomeTaxPayable,"23,900,000","12,300,000","18,400,000","12,300,000","26,200,000","15,700,000","29,400,000","37,400,000","18,200,000","10,100,000","7,000,000","5,900,000","20,300,000","9,000,000","42,100,000","50,100,000","32,500,000","25,000,000","22,900,000","15,900,000","9,900,000","5,000,000","5,400,000","1,600,000","3,100,000","5,700,000","5,400,000","5,100,000","8,400,000","7,800,000","300,000","100,000","8,700,000","8,900,000","2,700,000","6,500,000","31,500,000","23,100,000","25,100,000","34,900,000","48,100,000","25,200,000","24,200,000","18,000,000","21,400,000","7,000,000","3,600,000","3,800,000","2,200,000","3,600,000","3,100,000","5,800,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,"7,277,000"
				DuetoRelatedPartiesCurrent,"20,800,000","18,200,000","17,600,000","16,800,000","16,800,000","27,900,000","5,600,000","15,000,000","16,400,000","21,300,000","49,300,000","55,400,000","15,200,000","62,100,000","46,500,000","54,700,000","13,700,000","59,000,000","49,400,000","14,700,000","48,900,000","42,600,000","47,700,000","47,200,000","14,500,000","54,200,000","52,000,000","13,800,000","50,100,000","19,900,000","15,300,000","16,900,000","17,100,000","61,600,000","64,900,000","49,500,000","48,000,000","67,200,000","22,700,000","21,400,000","2,800,000","8,600,000",,,"13,000,000","9,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"56,500,000",,"42,500,000","36,300,000",,,"30,700,000","34,600,000",,"40,800,000",,,,,,,"38,200,000","42,800,000","0","35,200,000","14,100,000","27,900,000","0","33,000,000","36,700,000","0","15,100,000","41,700,000","50,100,000","41,300,000","35,300,000","35,700,000","37,300,000","21,700,000","19,500,000","19,900,000","16,100,000","41,600,000","22,700,000","21,400,000","42,100,000","47,000,000","11,800,000","40,600,000","24,700,000","24,600,000","33,600,000","24,000,000","36,200,000","32,300,000","37,600,000","37,700,000","28,500,000","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","14,146,000"
			CurrentAccruedExpenses,"11,100,000","80,700,000","22,700,000","18,300,000","42,900,000","70,400,000","23,700,000","17,300,000","55,700,000","32,400,000","25,000,000","19,100,000","56,900,000","29,700,000","25,400,000","18,700,000","27,500,000","11,900,000","25,900,000","21,200,000","18,000,000","22,100,000","22,700,000","20,900,000","18,400,000","24,400,000","32,600,000","31,000,000","10,600,000","15,300,000","20,000,000","28,800,000","30,000,000","51,800,000","50,100,000","9,400,000","11,800,000","15,100,000","45,500,000","48,000,000","21,400,000","16,900,000","57,900,000","17,900,000","20,500,000","18,700,000","64,700,000","6,900,000","53,300,000","55,600,000","63,400,000","44,600,000","49,100,000","67,100,000","110,900,000","98,400,000","105,900,000","23,400,000","105,200,000","29,000,000","88,700,000","66,421,000","51,488,000",,,,,,,,"92,442,000","74,844,000","75,784,000",,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","200,000","200,000","100,000","100,000","500,000","500,000","400,000","600,000","100,000","100,000","100,000","100,000","200,000","800,000","1,300,000","11,200,000","5,000,000","11,900,000","6,300,000","13,600,000","7,400,000","16,100,000","6,900,000","16,300,000","8,000,000","17,700,000","8,200,000","16,800,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,"3,300,000","3,300,000","3,300,000","3,300,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"31,000,000","28,900,000","29,800,000","24,300,000","30,300,000","27,800,000","29,000,000","21,200,000","22,300,000","21,100,000","25,100,000","21,100,000","28,800,000","27,900,000","29,100,000","20,600,000","31,100,000","27,000,000","24,900,000","19,200,000","18,100,000","17,700,000","20,900,000","17,000,000","15,700,000","14,200,000","19,200,000","17,400,000","20,300,000","24,600,000","29,500,000","26,400,000","25,900,000","26,700,000","29,300,000","24,100,000","28,700,000","29,600,000","31,300,000","26,300,000","30,600,000","35,300,000","35,400,000","29,200,000","31,600,000","34,100,000",,"25,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,300,000","5,100,000","5,300,000","6,300,000","7,000,000","7,400,000","8,200,000","7,600,000","7,400,000","7,700,000","7,900,000","8,200,000","8,300,000","1,500,000","700,000","700,000","700,000","700,000","100,000","3,600,000","3,600,000","3,600,000","22,000,000","33,600,000","3,700,000","3,800,000","3,800,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,100,000","20,700,000","20,900,000","21,100,000","21,200,000","21,500,000","21,700,000","2,000,000","2,200,000","2,200,000","2,300,000","2,200,000","2,200,000","2,100,000","20,500,000","2,100,000","2,100,000","1,700,000","73,400,000","69,700,000","800,000","800,000","23,700,000","26,700,000","16,200,000","23,400,000","900,000","900,000","912,000","933,000","983,000","959,000","958,000","158,000","156,000","13,108,000","13,792,000","148,000","148,000","279,000","288,000","476,000"
			CurrentDebt,"1,400,000","1,400,000","700,000","700,000","700,000","700,000","1,500,000","1,500,000","1,400,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","700,000","700,000","700,000","700,000","100,000","3,600,000","3,600,000","3,600,000","22,000,000","33,600,000","3,700,000","3,800,000","3,800,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,100,000","20,700,000","20,900,000","21,100,000","21,200,000","21,500,000","21,700,000","2,000,000","2,200,000","2,200,000","2,300,000","2,200,000","2,200,000","2,100,000","20,500,000","2,100,000","2,100,000","1,700,000","73,400,000","69,700,000","800,000","800,000","23,700,000","26,700,000","16,200,000","23,400,000","900,000","900,000","912,000","933,000","983,000","959,000","958,000","158,000","156,000","13,108,000","13,792,000","148,000","148,000","279,000","288,000","476,000"
				OtherCurrentBorrowings,"1,400,000","1,400,000","700,000","700,000","700,000","700,000","1,500,000","1,500,000","1,400,000","1,500,000","1,500,000","1,500,000","1,500,000",,,,,"700,000","100,000","3,600,000","3,600,000","3,600,000","22,000,000","33,600,000","3,700,000","3,800,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,900,000","3,700,000","4,600,000","5,600,000","6,300,000","6,700,000","6,700,000","6,100,000","6,000,000","6,200,000","6,400,000","6,700,000","6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000","3,300,000","3,700,000","1,900,000","2,000,000","2,000,000","2,000,000","11,000,000","10,700,000","10,600,000","10,900,000","6,200,000","5,900,000","6,300,000","6,200,000","4,800,000","5,000,000","5,100,000","4,700,000","4,300,000","3,800,000","4,300,000","4,700,000","4,900,000","4,600,000","4,400,000","4,600,000","2,200,000","3,500,000","3,500,000","3,300,000","1,600,000","1,700,000","1,500,000","2,210,000","1,097,000","775,000","679,000","4,211,000","906,000","2,665,000","2,386,000","2,722,000",,,"1,407,000","3,436,000","1,684,000"
