name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018
		ChangeInWorkingCapital,"265,061,000","82,401,000","65,818,000","73,146,000","44,177,000","138,582,000","52,044,000","42,440,000","20,536,000","70,591,000","51,789,000","37,027,000","-2,645,000","11,300,000","29,813,000","13,137,000","-10,285,000","16,635,000"
			ChangeInReceivables,"-158,152,000","-1,058,000","-84,710,000","-16,387,000","-55,723,000","31,466,000","-66,323,000","-22,175,000","-4,631,000","20,651,000","-19,436,000","-30,829,000","-28,177,000","5,375,000","-15,477,000","-20,052,000","-18,568,000","20,684,000"
				ChangesInAccountReceivables,"-158,152,000","-1,058,000","-84,710,000","-16,387,000","-55,723,000","31,466,000","-66,323,000","-22,175,000","-4,631,000","20,651,000","-19,436,000","-30,829,000","-28,177,000","5,375,000","-15,477,000","-20,052,000","-18,568,000","20,684,000"
			ChangeInPrepaidAssets,"-24,607,000","4,243,000","-19,747,000","38,095,000","-47,114,000","-769,000","-284,000","3,440,000","-7,285,000","5,332,000","-23,584,000","-7,378,000","-8,456,000","-4,049,000","-792,000","-2,216,000","-1,293,000","1,202,000"
			ChangeInPayablesAndAccruedExpense,"36,329,000","-30,496,000","7,361,000","13,573,000","58,842,000","24,636,000","41,464,000","26,100,000","-3,478,000","4,289,000","2,876,000","24,472,000","-1,029,000","-6,190,000","7,245,000","13,295,000","-9,099,000","-9,309,000"
				ChangeInPayable,"7,379,000","-36,431,000","40,281,000","-12,416,000","15,945,000","-10,562,000","4,769,000","-3,078,000","4,898,000","4,736,000","-2,797,000","2,124,000","-8,715,000","2,818,000","3,877,000","1,423,000","-10,019,000","2,316,000"
					ChangeInAccountPayable,"7,379,000","-36,431,000","40,281,000",,,"-10,562,000","4,769,000","-3,078,000","4,898,000","4,736,000",,,,,,,,
				ChangeInAccruedExpense,"28,950,000","5,935,000","-32,920,000","25,989,000","42,897,000","35,198,000","36,695,000","29,178,000","-8,376,000","-447,000","5,673,000","22,348,000","7,686,000","-9,008,000","3,368,000","11,872,000","920,000","-11,625,000"
			ChangeInOtherCurrentLiabilities,"-9,555,000","-2,210,000","4,495,000","-21,650,000","-3,018,000","10,273,000","-5,800,000","-82,000","8,488,000","-1,923,000",,,,,,,,
			ChangeInOtherWorkingCapital,"421,046,000","111,922,000","158,419,000","59,515,000","91,190,000","72,976,000","82,987,000","35,157,000","27,442,000","42,242,000","91,933,000","50,762,000","35,017,000","16,164,000","38,837,000","22,110,000","18,675,000","4,058,000"
InvestingCashFlow,"-240,520,000","-60,950,000","-93,660,000","-44,735,000","-41,175,000","-384,946,000","-17,301,000","-98,375,000","-23,608,000","634,711,000","-572,115,000","-27,262,000","-34,392,000","4,138,000","-10,671,000","-36,486,000","-87,117,000","-7,756,000"
	CashFlowFromContinuingInvestingActivities,"-240,520,000","-60,950,000","-93,660,000","-44,735,000","-41,175,000","-384,946,000","-17,301,000","-98,375,000","-23,608,000","634,711,000","-572,115,000","-27,262,000","-34,392,000","4,138,000","-10,671,000","-36,486,000","-87,117,000","-7,756,000"
		CapitalExpenditureReported,"-21,646,000","-5,214,000","-5,665,000","-5,928,000","-4,839,000","-4,434,000","-4,519,000","-2,495,000","-1,968,000","-1,882,000","-2,081,000","-1,898,000","-1,326,000","-1,984,000","-1,752,000","-1,841,000","-1,494,000","-1,707,000"
		NetPPEPurchaseAndSale,"-138,558,000","-52,211,000","-26,723,000","-29,627,000","-29,997,000","-25,796,000","-12,554,000","-9,911,000","-20,640,000","-9,694,000","-13,350,000","-29,689,000","-21,618,000","-15,541,000","-14,187,000","-7,596,000","-5,419,000","-8,649,000"
			PurchaseOfPPE,"-138,558,000","-52,211,000","-26,723,000","-29,627,000","-29,997,000","-25,796,000","-12,554,000","-9,911,000","-20,640,000","-9,694,000","-13,350,000","-29,689,000","-21,618,000","-15,541,000","-14,187,000","-7,596,000","-5,419,000","-8,649,000"
		NetIntangiblesPurchaseAndSale,"-1,380,000","-700,000","0",,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-1,380,000","-700,000","0",,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-61,111,000","0","-60,772,000","0","-339,000","-353,407,000","-48,000",,,,,,,,,,,
			PurchaseOfBusiness,"-61,111,000","0","-60,772,000","0","-339,000","-353,407,000","-48,000",,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-17,825,000","-2,825,000","-500,000","-8,500,000","-6,000,000","-1,309,000","0","-500,000","-1,000,000","646,287,000","-556,684,000","4,325,000","-11,448,000","21,663,000","5,268,000","-27,049,000","-80,204,000","2,600,000"
			PurchaseOfInvestment,"-17,825,000","-2,825,000","-500,000","-8,500,000","-6,000,000","-1,309,000","0","-500,000","-1,000,000","-84,904,000","-593,004,000","-70,125,000","-65,767,000","-51,805,000","-64,082,000","-55,049,000","-80,204,000","0"
			SaleOfInvestment,,,"0","0","0","0","0","0","0","731,191,000","36,320,000","74,450,000","54,319,000","73,468,000","69,350,000","28,000,000","0","2,600,000"
FinancingCashFlow,"74,490,000","4,568,000","26,178,000","7,554,000","36,190,000","2,609,000","760,529,000","5,171,000","27,542,000","6,893,000","27,310,000","-968,000","680,684,000","-882,000","-325,000","8,094,000","182,171,000","449,000"
	CashFlowFromContinuingFinancingActivities,"74,490,000","4,568,000","26,178,000","7,554,000","36,190,000","2,609,000","760,529,000","5,171,000","27,542,000","6,893,000","27,310,000","-968,000","680,684,000","-882,000","-325,000","8,094,000","182,171,000","449,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"0","0",,,"0","0",,
			NetLongTermDebtIssuance,,,,,,,,,,,"0","0",,,"0","0",,
				LongTermDebtIssuance,,,,,,,,,,,"0","0",,,"0","0",,
				LongTermDebtPayments,,,,,,,,,,,"0","0",,,"0","0",,
			NetShortTermDebtIssuance,"0",,,,,,,,,,"0","0",,,"0","0",,
				ShortTermDebtIssuance,"0",,,,,,,,,,"0","0",,,"0","0",,
				ShortTermDebtPayments,"0",,,,,,,,,,"0","0",,,"0","0",,
		NetCommonStockIssuance,,,,,,,"0","0",,,"0","0",,,,"0",,
			CommonStockIssuance,,,,,,,"0","0",,,"0","0",,,,"0",,
		NetPreferredStockIssuance,,,,,,,,,,,"0","0",,,"0","7,000,000",,
			PreferredStockIssuance,,,,,,,,,,,"0","0",,,"0","7,000,000",,
		ProceedsFromStockOptionExercised,"65,528,000","3,106,000","25,928,000","3,304,000","33,190,000","3,754,000","24,288,000","4,921,000","27,492,000","6,393,000","24,527,000","824,000","17,280,000","1,510,000","1,120,000","1,278,000","-1,567,000","751,000"
		NetOtherFinancingCharges,"8,962,000","1,462,000","250,000","4,250,000","3,000,000","-1,145,000","-3,328,000","250,000","50,000","500,000","2,783,000","-1,792,000","-1,688,000","-2,392,000","-1,445,000","-184,000","0","-302,000"
EndCashPosition,"2,161,175,000","2,152,736,000","1,996,633,000","1,907,508,000","1,787,051,000","1,684,997,000","1,918,608,000","1,059,926,000","1,064,734,000","1,004,991,000","264,798,000","743,605,000","732,808,000","92,993,000","88,408,000","83,462,000","115,534,000","49,405,000"
	ChangesInCash,"476,178,000","158,575,000","92,236,000","121,877,000","103,490,000","-234,804,000","857,691,000","-4,703,000","58,959,000","740,181,000","-478,698,000","10,405,000","640,078,000","4,671,000","4,812,000","-32,031,000","66,310,000","-13,700,000"
	EffectOfExchangeRateChanges,"-8,439,000","-2,472,000","-3,111,000","-1,420,000","-1,436,000","1,193,000","991,000","-105,000","784,000","12,000","-109,000","392,000","-263,000","-86,000","134,000","-41,000","-181,000","-74,000"
	BeginningCashPosition,"1,684,997,000","1,996,633,000","1,907,508,000","1,787,051,000","1,684,997,000","1,918,608,000","1,059,926,000","1,064,734,000","1,004,991,000","264,798,000","743,605,000","732,808,000","92,993,000","88,408,000","83,462,000","115,534,000","49,405,000","63,179,000"
IncomeTaxPaidSupplementalData,"77,240,000","3,948,000","70,823,000","1,517,000","952,000","1,385,000","169,000","900,000","310,000","353,000","808,000","641,000","299,000","114,000","818,000","144,000","245,000","187,000"
InterestPaidSupplementalData,"11,529,000","11,265,000","40,000","157,000","67,000","11,000","14,000","4,000","0","0","4,000","1,000","1,000","1,000","0","1,000","257,000","191,000"
CapitalExpenditure,"-161,584,000","-58,125,000","-32,388,000","-36,235,000","-34,836,000","-30,230,000","-17,253,000","-12,406,000","-22,608,000","-11,576,000","-15,431,000","-31,587,000","-22,944,000","-17,525,000","-15,939,000","-9,437,000","-6,913,000","-10,356,000"
IssuanceOfCapitalStock,,,,,,,"0","0",,,"0","0",,,"0","7,000,000",,
IssuanceOfDebt,,,,,,,,,,,"0","0",,,"0","0",,
RepaymentOfDebt,,,,,,,,,,,"0","0",,,"0","0",,
FreeCashFlow,"480,624,000","156,832,000","127,330,000","122,823,000","73,639,000","117,303,000","97,210,000","76,095,000","32,417,000","87,001,000","50,676,000","7,048,000","-29,158,000","-16,110,000","-131,000","-13,076,000","-35,657,000","-16,749,000"
