name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,,,,,,"-5,500,000",,"51,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"341,000,000","74,500,000","69,800,000","74,200,000","122,500,000","61,500,000","31,600,000","36,500,000","7,400,000","-7,100,000","22,900,000","86,400,000","126,000,000","99,700,000","46,700,000","71,900,000","103,400,000","71,300,000","39,800,000","64,200,000","75,900,000","-6,300,000","-96,100,000","39,600,000","73,400,000","-41,700,000","85,500,000","111,900,000","148,300,000","44,200,000","70,400,000","116,800,000","160,900,000","75,000,000","124,500,000","140,900,000","85,300,000","68,400,000","27,900,000","131,900,000","175,000,000","63,800,000","31,100,000","52,600,000","6,800,000","-9,300,000","-500,000","3,600,000","-10,400,000","-66,500,000","-207,200,000","-94,500,000","-85,700,000","-72,500,000","68,100,000","167,200,000","370,900,000","256,300,000","239,900,000","236,300,000","284,500,000","200,700,000","169,400,000","191,100,000","213,200,000","144,800,000","65,100,000","101,500,000","136,900,000","71,500,000","22,400,000","71,200,000","75,800,000","48,300,000","23,100,000","42,300,000","-32,000,000","41,300,000","-35,500,000","34,000,000","38,600,000","31,500,000","19,500,000","3,700,000","39,200,000","38,000,000","28,900,000","47,400,000","63,500,000","55,000,000","38,400,000","49,800,000","47,000,000","40,500,000","30,200,000","32,700,000","33,200,000","23,800,000","16,800,000","19,200,000","19,100,000","13,400,000","-21,700,000","8,900,000","10,700,000","10,800,000","9,900,000","7,800,000","1,000,000","6,000,000","9,100,000","6,100,000","-2,500,000","-7,300,000","-10,800,000","-7,700,000","-7,300,000","-12,800,000","-9,100,000","-9,300,000","-3,800,000","-3,800,000","-26,200,000","-2,500,000","-4,000,000","-4,500,000","-743,000,000","239,700,000","287,200,000","266,300,000","-447,100,000","260,800,000","122,600,000","103,100,000","-214,700,000","89,000,000","79,600,000","68,000,000","-135,300,000","50,100,000","50,100,000","50,000,000","-18,800,000","8,200,000","8,200,000","8,100,000"
NetNonOperatingInterestIncomeExpense,"-43,200,000","-10,000,000","-10,100,000","-11,700,000","-11,400,000","-14,600,000","-14,800,000","-15,000,000","-15,700,000","-16,800,000","-17,200,000","-20,100,000","-22,800,000","-21,300,000","-18,600,000","-16,800,000","-16,200,000","-12,600,000","-13,800,000","-13,600,000","-13,600,000","-19,600,000","-25,400,000","-24,400,000","-24,400,000","-23,900,000","-28,800,000","-23,600,000","-26,000,000","-27,200,000","-33,800,000","-26,500,000","-30,500,000","-29,100,000","-36,300,000","-30,300,000","-29,600,000","-31,700,000","-41,800,000","-41,300,000","-44,400,000","-37,900,000","-35,700,000","-33,900,000","-24,900,000","-26,100,000","-34,100,000","-33,300,000","-33,400,000","-34,800,000","-36,600,000","-31,200,000","-24,400,000","-22,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,600,000","600,000","800,000","600,000","1,600,000","700,000","1,100,000","800,000","800,000","900,000","1,100,000","1,900,000","1,800,000","1,700,000","1,800,000","1,700,000","2,000,000","3,400,000","1,700,000","1,900,000","1,500,000","1,800,000","1,000,000","1,000,000","1,100,000","1,300,000","1,200,000","1,100,000","1,000,000","1,000,000","1,800,000","2,300,000","1,200,000","1,300,000","1,700,000","1,500,000","1,800,000","1,700,000","2,400,000","1,300,000","2,500,000","2,600,000","6,000,000","3,200,000","3,000,000","2,100,000","3,900,000","2,800,000","2,000,000","1,100,000","1,400,000","1,400,000","900,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"46,800,000","10,600,000","10,900,000","12,300,000","13,000,000","15,300,000","15,900,000","15,800,000","16,500,000","17,700,000","18,300,000","22,000,000","24,600,000","23,000,000","20,400,000","18,500,000","18,200,000","16,000,000","15,500,000","15,500,000","15,100,000","21,400,000","26,400,000","25,400,000","25,500,000","25,200,000","24,700,000","24,700,000","27,000,000","28,200,000","28,200,000","28,800,000","31,700,000","30,400,000","29,500,000","31,800,000","31,400,000","33,400,000","34,600,000","42,600,000","46,900,000","40,500,000","41,700,000","37,100,000","27,900,000","28,200,000","38,000,000","36,100,000","35,400,000","35,900,000","38,000,000","32,600,000","25,300,000","23,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000",,,,"1,400,000",,,,"2,200,000",,,,"2,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-17,200,000","-300,000","8,600,000","-1,100,000","-24,400,000","500,000","5,000,000","-600,000","2,100,000","-1,600,000","-3,200,000","1,600,000","-1,300,000","-3,200,000","-73,900,000","-4,400,000","-2,400,000","300,000","-600,000","6,100,000","56,200,000","-62,700,000","-187,500,000","-1,300,000","-6,500,000","-3,800,000","-36,400,000","-11,400,000","-3,000,000","-6,900,000","2,800,000","-3,900,000","-2,000,000","-2,900,000","11,400,000","-1,200,000","-8,000,000","-2,100,000","-22,600,000","-53,500,000","-6,000,000","4,500,000","-4,900,000","48,600,000","34,600,000","45,600,000","-3,000,000","-21,500,000","8,500,000","-12,900,000","-4,000,000","-1,200,000","1,600,000","-3,700,000","-469,300,000","-6,500,000","1,500,000","6,600,000","12,800,000","3,800,000","-2,000,000","-7,600,000","6,300,000","-16,000,000","-7,400,000","1,500,000","6,000,000","3,600,000","-700,000","-2,700,000","8,200,000","-1,200,000","19,800,000","-2,400,000","-4,000,000","-1,900,000","-56,200,000","300,000","4,200,000","3,200,000","-10,400,000","-1,200,000","4,700,000","-600,000","-100,000","-800,000","3,700,000","57,000,000","-1,000,000","-600,000","3,400,000","-1,300,000","-300,000","-400,000","2,300,000","-100,000",,"-400,000","2,600,000","-900,000",,"200,000",,"-500,000","-1,000,000","1,200,000","-700,000","-3,700,000","-7,900,000","-800,000","-1,300,000","2,900,000","21,600,000","4,000,000","-2,100,000","82,000,000","-67,700,000","-4,300,000","-15,600,000","-15,700,000","-1,000,000","1,800,000","6,500,000","16,400,000","2,000,000","1,700,000",,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-27,300,000","0","-1,700,000","0","-25,600,000","-2,100,000",,,,,"0",,,,"0","0",,"-700,000","0","-700,000","-6,500,000","-45,400,000","-175,600,000",,"-400,000",,"-34,800,000","0",,,"0","-2,600,000","0",,"0","0","-5,200,000",,"-28,000,000","-53,500,000","-6,000,000","4,500,000","-4,900,000","48,600,000","34,600,000","45,600,000","-3,000,000","-21,500,000","8,500,000","-12,900,000","-4,000,000","-1,200,000","1,600,000","-3,700,000","-469,300,000","-6,500,000","1,500,000","6,600,000","12,800,000","3,800,000","-2,000,000","-7,600,000","6,300,000","-16,000,000","-7,400,000","1,500,000","6,000,000","3,600,000","-700,000","-2,700,000","8,200,000","-1,200,000","19,800,000","-2,400,000","-4,000,000","-1,900,000","-56,200,000","300,000","4,200,000","3,200,000","-10,400,000","-1,200,000","4,700,000","-600,000","-100,000","-800,000","3,700,000","57,000,000","-1,000,000","-600,000","3,400,000","-1,300,000","-300,000","-400,000","2,300,000","-100,000",,"-400,000","2,600,000","-900,000",,"200,000",,"-500,000","-1,000,000","1,200,000","-700,000","-3,700,000","-7,900,000","-800,000","-1,300,000","2,900,000","21,600,000","4,000,000","-2,100,000","82,000,000","-67,700,000","-4,300,000","-15,600,000","-15,700,000","-1,000,000","1,800,000","6,500,000","16,400,000","2,000,000","1,700,000",,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,"176,000,000",,,,"34,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"1,700,000",,"25,600,000","2,100,000",,,,,,,,,"0",,,"700,000","0","700,000","6,500,000","45,400,000",,,"400,000",,"100,000",,,,"0","2,600,000",,,"0",,"5,200,000",,"28,000,000","53,500,000","6,000,000","-4,500,000","4,900,000","-48,600,000","-34,600,000","-45,600,000",,"21,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"10,100,000","-300,000","10,300,000","-1,100,000","1,200,000","2,600,000","5,000,000","-600,000","2,100,000","-1,600,000","-3,200,000","1,600,000","-1,300,000","-3,200,000","-73,900,000","-4,400,000","-2,400,000","1,000,000","-600,000","6,800,000","62,700,000","-17,300,000","-11,900,000","-1,300,000","-6,100,000","-3,800,000","-1,600,000","-11,400,000","-3,000,000","-6,900,000","2,800,000","-1,300,000","-2,000,000","-2,900,000","11,400,000","-1,200,000","-2,800,000","-2,100,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
