name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
	NetIncome,"-427,400,000","-11,815,000","82,000","-53,323,000","-362,344,000","39,414,000","-49,706,000","-8,622,000","-12,443,000"
		NetIncomeIncludingNoncontrollingInterests,"-1,864,516,000","-22,916,000","-13,413,000","-240,847,000","-1,587,340,000","39,334,000","-51,247,000","-9,914,000","-13,305,000"
			NetIncomeContinuousOperations,"-1,864,516,000","-22,916,000","-13,413,000","-240,847,000","-1,587,340,000","39,334,000","-51,247,000","-9,914,000","-13,305,000"
		MinorityInterests,"1,437,116,000","11,101,000","13,495,000","187,524,000","1,224,996,000","80,000","1,541,000","1,292,000","862,000"
DilutedNIAvailtoComStockholders,"-1,808,532,000","-11,815,000","-1,381,050,000","-53,323,000","-362,344,000","39,414,000","-49,706,000","-8,622,000","-12,443,000"
BasicEPS,,"-0.03",,"-0.16","-1.132","0.123",,"-0.027","-0.039"
DilutedEPS,,"-0.03",,"-0.16","-1.132","0.123",,"-0.027","-0.039"
BasicAverageShares,,"417,108,929",,"338,472,456","320,005,258","320,005,258",,"320,005,258","320,005,258"
DilutedAverageShares,,"417,108,929",,"338,472,456","320,005,258","320,005,258",,"320,005,258","320,005,258"
TotalExpenses,"1,987,013,000","298,712,000","222,341,000","171,539,000","1,294,421,000","62,844,000","151,427,000","57,856,000","47,864,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-427,400,000","-11,815,000","82,000","-53,323,000","-362,344,000","39,414,000","-49,706,000","-8,622,000","-12,443,000"
NormalizedIncome,"-381,566,481.801","-25,973,940","4,301,400","-27,261,992","-331,465,010","39,414,000","-49,706,000","-8,622,000","-12,443,000"
InterestExpense,"34,251,000","12,834,000","9,488,000","6,112,000","5,817,000","5,858,000","5,809,000","6,127,000","5,986,000"
NetInterestIncome,"-34,251,000","-12,834,000","-9,488,000","-6,112,000","-5,817,000","-5,858,000","-5,809,000","-6,127,000","-5,986,000"
EBIT,"-1,900,702,000","-15,120,000","-25,734,000","-249,126,000","-1,610,722,000","45,380,000","-45,421,000","-3,813,000","-7,366,000"
EBITDA,"-1,724,535,000"
ReconciledCostOfRevenue,"1,642,144,000","193,674,000","130,320,000","96,719,000","1,221,431,000","47,853,000","132,089,000","43,984,000","32,269,000"
ReconciledDepreciation,"176,167,000","61,744,000","46,571,000","46,382,000","21,470,000","131,000","-16,000","230,000","0"
NetIncomeFromContinuingOperationNetMinorityInterest,"-427,400,000","-11,815,000","82,000","-53,323,000","-362,344,000","39,414,000","-49,706,000","-8,622,000","-12,443,000"
TotalUnusualItemsExcludingGoodwill,"-47,565,000","17,267,000","-5,780,000","-27,607,000","-31,445,000","0","0","0","0"
TotalUnusualItems,"-47,565,000","17,267,000","-5,780,000","-27,607,000","-31,445,000","0","0","0","0"
NormalizedEBITDA,"-1,676,970,000","29,357,000","26,617,000","-175,137,000","-1,557,807,000","45,511,000","-45,421,000","-3,583,000","-7,366,000"
TaxRateForCalcs,"0.036","0.18","0.27","0.056","0.018","0.005","0.27","0.003","0.004"
TaxEffectOfUnusualItems,"-1,731,481.801","3,108,060","-1,560,600","-1,545,992","-566,010","0","0","0","0"
