name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
				AllowanceForDoubtfulAccountsReceivable,,,,"-120,000","-120,000","-120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,
		Inventory,"7,893,000","7,948,126","8,166,935","7,768,848","7,579,393","7,056,385","2,947,138","2,335,042","1,391,124",,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"2,470,000","2,483,801","2,182,261","3,025,594","2,949,990","2,483,801","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"1,198,000","2,407,165","3,444,013","1,410,294","1,189,535","1,781,101","1,597,413","1,791,905","1,250,025",,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"4,225,000","3,057,160","2,540,661","3,332,960","3,439,868","2,791,483","1,349,725","543,137","141,099",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"34,369,000","25,443,372","29,457,445","22,189,200","14,494,384","14,235,455","11,090,774","4,726,134","7,876,405","6,313,785","4,023,348","3,041,730","8,305,259","7,908,133","7,265,428","5,896,583","6,148,067","4,884,293","5,307,357","6,144,819","3,761,282","4,005,093","4,023,405","4,020,092","6,790,104","8,025,147","1,532,908","8,612,651","1,267,369","1,288,953","1,374,378","493,356","585,104","762,243","806,288",
		RestrictedCash,"1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,
	TotalNonCurrentAssets,"20,238,000","22,641,266","23,733,069","24,393,418","25,388,125","26,409,192","26,427,803","22,357,446","20,270,217","20,862,507","21,066,104","21,520,716","21,845,187","1,767,817","2,333,748","2,412,655","2,485,493","2,271,371","755,371","704,666","681,448","703,379","753,468","794,424","803,304","847,397","857,419","793,075","630,653","125,497","128,384","134,794","265,522","199,827","206,455","0"
		NetPPE,"20,152,000","22,555,182","23,646,985","24,307,334","25,302,041","26,323,108","26,341,719","22,271,362","20,184,133","20,511,814","20,715,411","20,905,415","21,229,886","1,159,766","1,196,480","1,275,387","1,349,765","1,137,171","679,606","628,901","605,683","627,614","677,703","718,659","731,429","775,522","785,544","722,131","559,709","54,553","57,440","63,850","65,075","68,272","75,700",
			GrossPPE,"20,152,000","27,123,849","28,070,068","28,596,472","29,465,598","30,359,657","30,252,296","26,060,895","23,841,366","24,020,245","24,082,182","24,143,133","24,362,548","4,193,688","4,137,000","4,122,222","4,123,655","3,829,959","3,313,785","3,213,899","3,204,881","3,176,383","3,176,384","3,167,270","3,134,262","3,132,360","3,095,350","2,986,464","2,792,990","2,282,966","3,301,326","3,303,869","3,303,395","3,300,275","3,311,938",
				Properties,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,"0","0","0","0","0","0",
				MachineryFurnitureEquipment,,"831,848","831,848","666,629","666,629","666,629","666,629","666,629","666,629","666,629","483,474","463,177","427,185","386,009","379,804","376,597","374,098","335,093","326,007","330,287","331,518","331,518","331,518","322,405","312,633","308,759","274,020","258,065","67,401","75,118","129,826","132,369","131,895","128,775","140,438",
				OtherProperties,"20,152,000","25,051,686","25,997,905","26,689,528","27,558,654","28,452,713","28,345,352","24,153,951","21,934,422","22,113,301","22,390,165","22,653,786","23,785,893","3,658,209","3,607,726","3,596,155","3,600,087","3,494,866","2,987,778","2,883,612","2,873,363","2,844,865","2,844,866","2,844,865","2,821,629","2,823,601","2,821,330","2,728,399","2,725,589","2,207,848","2,851,947","2,851,947","2,851,947","2,851,947","2,851,947",
				Leases,,"1,240,315","1,240,315","1,240,315","1,240,315","1,240,315","1,240,315","1,240,315","1,240,315","1,240,315","1,208,543","1,026,170","149,470","149,470","149,470","149,470","149,470",,,,,,,,,,,,,"0","319,553","319,553","319,553","319,553","319,553",
			AccumulatedDepreciation,,"-4,568,667","-4,423,083","-4,289,138","-4,163,557","-4,036,549","-3,910,577","-3,789,533","-3,657,233","-3,508,431","-3,366,771","-3,237,718","-3,132,662","-3,033,922","-2,940,520","-2,846,835","-2,773,890","-2,692,788","-2,634,179","-2,584,998","-2,599,198","-2,548,769","-2,498,681","-2,448,611","-2,402,833","-2,356,838","-2,309,806","-2,264,333","-2,233,281","-2,228,413","-3,243,886","-3,240,019","-3,238,320","-3,232,003","-3,236,238",
		NonCurrentDeferredAssets,,,,,,"0","0","0","0","264,609","264,609","529,218","529,218","529,218","1,058,435","1,058,435","1,058,435","1,058,435",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","0","0","264,609","264,609","529,218","529,218","529,218","1,058,435","1,058,435","1,058,435","1,058,435",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"86,000","86,084","86,084","86,084","86,084","86,084","86,084","86,084","86,084","86,084","86,084","86,083","86,083","78,833","78,833","78,833","77,293","75,765","75,765","75,765","75,765","75,765","75,765","75,765","71,875","71,875","71,875","70,944","70,944","70,944","70,944","70,944","200,447","131,555","130,755",
TotalLiabilitiesNetMinorityInterest,"75,830,000","72,031,421","70,219,481","72,110,788","62,338,810","60,453,570","61,898,274","61,400,956","50,794,387","56,179,205","53,642,745","53,094,252","54,358,390","39,491,617","31,961,802","21,686,281","22,450,117","17,049,738","14,750,765","9,873,811","19,265,229","13,400,956","143,253,714","21,640,064","10,917,419","7,860,617","11,268,139","9,838,721","14,752,853","10,557,064","3,577,601","2,739,254","3,911,635","6,834,037","7,774,662","33,032"
	CurrentLiabilities,"59,074,000","53,356,478","49,895,563","50,421,937","39,701,710","36,853,223","38,028,717","40,242,715","31,076,364","36,224,019","33,373,099","32,526,487","33,499,301","36,299,185","29,128,896","18,935,367","19,652,768","14,209,606","11,875,153","6,962,719","16,318,656","10,532,334","140,689,905","19,381,068","8,946,672","6,263,512","10,386,996","9,318,093","14,592,741","10,557,064","3,577,601","2,739,254","3,911,635","6,834,037","7,774,662","33,032"
		PayablesAndAccruedExpenses,"34,795,000","25,727,826","28,959,283","26,149,097","22,212,577","16,403,942","20,755,528","24,856,098","21,661,847","23,563,933","23,554,555","24,434,268","27,275,071","34,005,926","24,621,316","15,841,087","17,394,805","12,597,760","8,558,775","4,556,450","14,196,861","9,083,940","12,937,524","16,871,457","7,201,111","5,056,369","9,280,376","8,251,464","13,603,844","9,582,006","2,647,638","1,850,666","3,083,373","6,006,158","6,598,223","23,732"
			Payables,"11,649,000","8,691,220","12,030,614","15,940,756","8,720,957","5,501,825","8,569,148","5,472,987","10,994,082","7,425,024","6,230,923","5,632,783","8,574,433","13,961,060","10,453,186","5,378,870","10,038,850","6,173,539","4,407,655","1,775,252","7,157,746","3,754,647","5,417,451","3,889,566","1,959,272","1,632,905","705,043","4,911,065","4,574,351","2,052,765","503,882","415,791","2,142,779","3,395,067","4,027,097","27,132"
				AccountsPayable,"11,649,000","8,691,220","12,030,614","15,940,756","8,720,957","5,501,825","8,569,148","5,472,987","10,994,082","7,425,024","6,230,923","5,632,783","8,574,433","13,961,060","10,453,186","5,378,870","10,038,850","6,173,539","4,407,655","1,775,252","7,157,746","3,754,647","5,417,451","3,889,566","1,959,272","1,632,905","705,043","4,911,065","4,574,351","2,052,765","503,882","415,791","2,142,779","3,395,067","4,027,097","23,732"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400"
				OtherPayable,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,
			CurrentAccruedExpenses,"23,146,000","17,036,606","16,928,669","10,208,341","13,491,620","10,902,117","12,186,380","19,383,111","10,667,765","16,138,909","17,323,632","18,801,485","18,700,638","20,044,866","14,168,130","10,462,217","7,355,955","6,424,221","4,151,120","2,781,198","7,039,115","5,329,293","7,520,073","12,981,891","5,241,839","3,423,464","8,575,333","3,340,399","9,029,493","7,529,241","2,143,756","1,434,875","940,594","2,611,091","2,571,126",
		PensionandOtherPostRetirementBenefitPlansCurrent,"16,643,000","20,896,860","14,854,226","14,832,115","11,915,893","14,907,479","12,005,931","11,412,697","6,203,283","9,472,651","7,531,659","5,829,242","3,351,208","2,293,259","4,507,580","3,094,280","2,257,963","1,611,846","3,316,378","2,406,269","2,121,795","1,448,394","2,752,381","2,509,611","1,745,561","1,207,143","1,106,620","1,066,629","988,897","975,058","929,963","888,588","828,262","827,879","759,757",
		CurrentDebtAndCapitalLeaseObligation,"7,636,000","6,731,792","6,082,054","5,595,057","5,573,240","5,541,802","5,267,258","3,973,920","3,211,234","3,187,435","2,286,885","2,262,977","2,873,022",,,,,,,,,,"125,000,000",,,,,,,,,,,,,"9,300"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,"125,000,000",,,,,,,,,,,,,"9,300"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,900"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,"125,000,000",,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400"
			CurrentCapitalLeaseObligation,"7,636,000","6,731,792","6,082,054","5,595,057","5,573,240","5,541,802","5,267,258","3,973,920","3,211,234","3,187,435","2,286,885","2,262,977","2,873,022",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","416,682",
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","416,682",
		OtherCurrentLiabilities,,,,"3,845,668",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"16,756,000","18,674,943","20,323,918","21,688,851","22,637,100","23,600,347","23,869,557","21,158,241","19,718,023","19,955,186","20,269,646","20,567,765","20,859,089","3,192,432","2,832,906","2,750,914","2,797,349","2,840,132","2,875,612","2,911,092","2,946,573","2,868,622","2,563,809","2,258,996","1,970,747","1,597,105","881,143","520,628","160,112","0","0","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"16,756,000","18,674,943","20,323,918","21,688,851","22,637,100","23,600,347","23,869,557","21,158,241","19,718,023","19,955,186","20,269,646","20,567,765","20,859,089",,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"16,756,000","18,674,943","20,323,918","21,688,851","22,637,100","23,600,347","23,869,557","21,158,241","19,718,023","19,955,186","20,269,646","20,567,765","20,859,089",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","3,192,432","2,832,906","2,750,914","2,797,349","2,840,132",,,,"2,868,622",,,,"1,597,105","881,143","520,628",,,,,,,,
TotalEquityGrossMinorityInterest,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
	StockholdersEquity,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
		CapitalStock,"9,000","8,189","8,138","8,132","8,113","8,046","8,014","6,678","6,620","5,551","5,525","5,519","5,513","5,490","5,471","5,470","5,469","5,460","4,342","4,342","4,342","4,329","4,327","4,325","4,323","4,316","4,301","3,504","3,497","2,950","2,940","2,934","2,922","2,216","2,213","500"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			CommonStock,"9,000","8,189","8,138","8,132","8,113","8,046","8,014","6,678","6,620","5,551","5,525","5,519","5,513","5,490","5,471","5,470","5,469","5,460","4,342","4,342","4,342","4,329","4,327","4,325","4,323","4,316","4,301","3,504","3,497","2,950","2,940","2,934","2,922","2,216","2,213","500"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,
		AdditionalPaidInCapital,"2,089,418,000","1,639,475,837","1,622,149,674","1,611,989,381","1,601,739,075","1,593,475,506","1,585,023,637","1,199,576,320","1,188,095,880","904,971,772","896,191,230","891,183,518","885,888,318","880,753,339","876,094,265","871,516,637","867,152,094","862,479,505","696,695,317","694,146,861","689,723,391","685,290,815","681,475,390","677,623,643","673,679,915","669,878,103","666,083,825","335,668,581","332,948,140","208,912,345","207,152,913","205,289,691","204,829,884","89,177,556","89,082,858","9,500"
		RetainedEarnings,"-1,293,349,000","-1,221,229,698","-1,135,495,761","-1,058,587,757","-989,843,975","-937,104,032","-876,404,854","-821,221,229","-757,508,971","-710,098,369","-669,515,518","-634,653,119","-597,211,954","-562,376,191","-521,628,155","-480,105,241","-442,728,858","-407,248,780","-377,040,068","-354,169,652","-336,408,948","-309,475,366","-281,990,327","-251,725,000","-220,890,547","-193,049,098","-164,214,582","-132,054,099","-110,542,781","-88,255,957","-73,056,827","-66,641,320","-62,107,781","-57,564,497","-49,523,687","-42,983"
		GainsLossesNotAffectingRetainedEarnings,"-3,328,000","-363,653","94,202","176,118","246,545","480,584","768,738","1,168,099","-145,199","128,317","199,048","232,444","-67,450","-667,757","-846,185","-1,029,424","-1,239,750","-799,224","-219,515","-315,827","-291,708","-317,239","-171,122","59,813","-49,270","-590,410","-19,374","-52,677","-33,904","-104,633","-67,389","-47,749",,,,"-42,983"
TotalCapitalization,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
CommonStockEquity,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
CapitalLeaseObligations,"24,392,000","25,406,735","26,405,972","27,283,908","28,210,340","29,142,149","29,136,815","25,132,161","22,929,257","23,142,621","22,556,531","22,830,742","23,732,111",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
WorkingCapital,"789,268,000","413,924,352","483,347,102","550,881,307","609,398,733","654,051,259","706,837,289","378,330,663","429,896,136","194,099,950","226,083,827","255,815,411","287,628,329","319,139,496","354,124,554","390,725,701","423,500,811","455,005,722","321,560,317","341,872,150","355,292,202","377,667,782","401,128,609","427,427,353","453,911,864","476,992,619","501,877,894","203,292,862","221,904,411","120,429,208","133,903,253","138,468,762","142,459,503","31,415,448","39,354,929","-32,983"
InvestedCapital,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","524,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-23,683"
TangibleBookValue,"792,750,000","417,890,675","486,756,253","553,585,874","612,149,758","656,860,104","709,395,535","379,529,868","430,448,330","195,007,271","226,880,285","256,768,362","288,614,427","317,714,881","353,625,396","390,387,442","423,188,955","454,436,961","319,440,076","339,665,724","353,027,077","375,502,539","399,318,268","425,962,781","452,744,421","476,242,911","501,854,170","203,565,309","222,374,952","120,554,705","134,031,637","138,603,556","142,725,025","31,615,275","39,561,384","-32,983"
TotalDebt,"24,392,000","25,406,735","26,405,972","27,283,908","28,210,340","29,142,149","29,136,815","25,132,161","22,929,257","23,142,621","22,556,531","22,830,742","23,732,111",,,,,,,,,,"125,000,000",,,,,,,,,,,,,"9,300"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,251"
ShareIssued,"94,020,425","81,886,965","81,377,406","81,311,878","81,133,849","80,463,089","80,142,797","66,777,737","66,200,761","55,507,497","55,247,579","55,186,745","55,131,125","54,895,295","54,713,831","54,700,580","54,694,718","54,597,679","43,427,344","43,424,321","43,415,728","43,292,906","43,268,243","43,250,266","43,232,652","43,155,875","43,009,886","35,041,746","34,967,837","29,499,059","29,397,169","29,344,020","29,222,746","22,159,446","22,159,446","22,159,446"
OrdinarySharesNumber,"94,020,425","81,886,965","81,377,406","81,311,878","81,133,849","80,463,089","80,142,797","66,777,737","66,200,761","55,507,497","55,247,579","55,186,745","55,131,125","54,895,295","54,713,831","54,700,580","54,694,718","54,597,679","43,427,344","43,424,321","43,415,728","43,292,906","43,268,243","43,250,266","43,232,652","43,155,875","43,009,886","35,041,746","34,967,837","29,499,059","29,397,169","29,344,020","29,222,746","22,159,446","22,159,446","22,159,446"
