name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		StockBasedCompensation,"10,200,000","2,000,000","4,400,000","1,700,000","2,100,000","1,800,000","3,600,000","3,800,000","3,900,000","2,200,000","8,100,000","8,600,000","10,000,000","11,600,000","9,300,000","9,100,000","8,400,000","8,100,000","7,700,000","7,100,000","7,000,000","1,900,000","3,900,000","3,800,000","2,700,000","2,400,000","8,200,000","6,400,000","4,000,000","9,600,000","11,000,000","11,800,000","10,500,000","13,500,000","11,400,000","10,900,000","16,800,000","11,800,000","10,500,000","10,700,000","11,200,000","13,000,000","11,500,000","10,500,000","11,000,000","10,900,000","11,000,000","7,800,000","10,900,000","11,400,000","10,800,000","10,700,000","8,700,000","8,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-2,900,000","-17,000,000","-6,000,000","8,300,000","6,300,000","13,200,000","-17,200,000","28,000,000","1,700,000","10,600,000","18,300,000","1,000,000","121,500,000","-115,900,000","9,500,000","8,200,000","116,900,000","216,600,000","5,600,000","7,900,000","70,000,000","572,000,000","37,800,000","-19,100,000","132,400,000","-76,800,000","-1,800,000","12,700,000","-2,200,000","24,900,000","24,700,000","26,600,000","12,100,000","9,800,000","28,100,000","33,800,000","21,400,000","3,500,000","42,600,000","-5,100,000","41,400,000","14,200,000","3,000,000","-34,300,000","36,200,000","6,600,000","37,800,000","1,100,000","12,700,000","-3,700,000","15,100,000","3,200,000","-600,000","4,300,000","3,900,000","13,100,000","2,516,000","15,384,000",,"53,278,000","6,349,000","6,128,000",,"-11,795,000",,,"10,988,000","8,302,000",,,,,,"-14,769,000",,,,"-935,000",,,,"-1,041,000",,"-13,993,000","31,338,000","-42,156,000","-11,362,000","9,809,000","79,837,000"
		ChangeInWorkingCapital,"-241,300,000","-157,700,000","-37,500,000","83,800,000","-124,400,000","78,000,000","-8,000,000","-29,000,000","1,800,000","19,000,000","-85,600,000","67,800,000","-89,300,000","-17,100,000","-85,300,000","89,500,000","-35,600,000","62,600,000","145,300,000","-155,300,000","-204,300,000","-37,200,000","56,100,000","46,900,000","-1,900,000","-252,000,000","120,100,000","-62,800,000","-14,800,000","-14,000,000","-94,800,000","93,000,000","-35,200,000","95,700,000","1,700,000","1,600,000","-101,000,000","127,900,000","-147,300,000","362,900,000","-36,200,000","36,500,000","-81,300,000","139,300,000","-27,300,000","-120,500,000","46,700,000","-46,300,000","-62,000,000","-114,700,000","76,200,000","182,300,000","-234,300,000","-47,900,000","207,000,000","6,900,000","-36,629,000","-59,371,000","-71,144,000","87,570,000","-143,241,000","75,651,000","21,646,000","53,710,000","-3,602,000","-144,151,000","80,768,000","6,808,000","-16,599,000","6,634,000","2,971,000","-46,038,000","-38,775,000","-51,073,000","43,083,000","-56,078,000","-11,938,000","-317,000","-11,650,000","55,381,000","-47,322,000","-69,341,000","7,596,000","-89,762,000","15,425,000","25,244,000","35,993,000","-43,831,000","63,756,000"
			ChangeInReceivables,"-189,500,000","-6,900,000","-74,500,000","-25,200,000","-82,900,000","77,000,000","-52,000,000","-1,500,000","73,900,000","64,200,000","-36,000,000","98,100,000","15,300,000","5,500,000","-5,500,000","72,900,000","-1,100,000","105,500,000","-110,500,000","-36,600,000","-83,900,000","158,800,000","-124,700,000","-8,800,000","-91,100,000","-36,700,000","131,600,000","-77,600,000","117,900,000","127,300,000","-77,100,000","-38,300,000","-6,100,000","96,800,000","41,700,000","6,200,000","-54,600,000","102,800,000","-69,100,000","67,700,000","68,700,000","218,200,000","-36,100,000","68,200,000","-163,100,000","82,400,000","25,100,000","-189,600,000","-87,300,000","-2,000,000","37,900,000","-27,700,000","-21,800,000","93,000,000","33,900,000","-116,500,000","-16,030,000","-14,870,000","-15,928,000","-5,517,000","11,936,000","74,380,000","-108,389,000","17,267,000","-23,130,000","10,853,000","14,997,000","-32,119,000","-16,955,000","-18,680,000","-29,173,000","40,284,000","-39,787,000","-5,973,000","-16,809,000","-38,295,000","46,325,000","-12,500,000","9,852,000","23,340,000","4,429,000","-14,648,000","-14,443,000","-14,536,000","-7,550,000","23,523,000","3,327,000","-29,479,000","35,886,000"
				ChangesInAccountReceivables,"-189,500,000","-6,900,000","-74,500,000","-25,200,000","-82,900,000","77,000,000","-52,000,000","-1,500,000","73,900,000","64,200,000","-36,000,000","98,100,000","15,300,000","5,500,000","-5,500,000","72,900,000","-12,700,000","117,100,000","-121,200,000","-34,500,000","-84,400,000","159,300,000","-125,700,000","-10,000,000","-91,400,000","125,800,000","-2,000,000","11,900,000","62,000,000","116,100,000","-86,600,000","42,200,000","52,300,000","47,500,000","50,100,000","62,500,000","-85,300,000","77,500,000","26,300,000","165,500,000","-168,100,000","261,600,000","-208,500,000","68,200,000","-163,100,000","82,400,000","129,700,000","-189,600,000","-87,300,000","-2,000,000","37,900,000","-27,700,000","-21,800,000","93,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-27,700,000","-42,400,000","-2,100,000","7,900,000","14,400,000","14,800,000","79,400,000","-38,700,000","-32,500,000","62,400,000","-38,200,000","27,400,000","-53,600,000","11,100,000","35,800,000","13,500,000","-24,300,000","25,200,000","17,300,000","5,900,000","-60,000,000","-47,200,000","56,200,000","44,100,000","11,700,000","-8,000,000","41,000,000","47,700,000","-30,000,000","37,500,000","84,400,000","62,200,000","1,000,000","-42,700,000","54,900,000","18,400,000","-10,100,000","-23,300,000","4,500,000","24,700,000","-63,300,000","-78,800,000","-32,900,000","23,600,000","-11,100,000","-30,000,000","63,500,000","-32,900,000","-20,200,000","-18,100,000","32,100,000","88,800,000","-120,500,000","-49,300,000","-2,600,000","21,200,000","-49,146,000","17,546,000","-33,848,000","18,476,000","-45,889,000","-2,179,000","-1,896,000","-14,327,000","7,933,000","-29,918,000","-20,921,000","-5,870,000","-18,381,000","-21,953,000","-1,216,000","-19,615,000","-14,357,000","-22,593,000","-669,000","6,670,000","-4,520,000","-18,286,000","1,555,000","14,508,000","-5,416,000","-23,520,000","4,661,000","-2,364,000","-14,401,000","-10,696,000","12,838,000","2,187,000","-7,132,000"
			ChangeInPayablesAndAccruedExpense,"115,100,000","-28,400,000","85,600,000","92,700,000","-34,800,000","-15,400,000","-56,100,000","-2,400,000","-8,800,000","-125,100,000","-3,100,000","-62,400,000","-22,100,000","-30,600,000","-121,200,000","1,100,000","2,400,000","-42,500,000","91,500,000","-142,000,000","-119,000,000","-54,800,000","151,300,000","21,900,000","54,400,000","-71,100,000","-59,700,000","-44,100,000","-99,000,000","-178,900,000","-105,400,000","63,000,000","-33,900,000","47,100,000","-87,000,000","-21,200,000","-42,400,000","41,700,000","-201,700,000","252,600,000","-59,300,000","-108,700,000","91,900,000","-20,400,000","103,200,000","-91,400,000","114,800,000","171,600,000","29,000,000","-92,100,000","22,700,000","42,600,000","-64,700,000","-124,400,000","-8,600,000","168,300,000","65,726,000","74,000","7,105,000","162,824,000","-104,481,000","-8,576,000","118,150,000","72,551,000","-4,696,000","-97,991,000","54,690,000","61,442,000","19,987,000","37,800,000","20,500,000","-21,632,000","77,489,000","-9,781,000","26,710,000","5,771,000","-41,200,000","43,142,000","-24,619,000","24,336,000","-30,794,000","-17,851,000","42,801,000","-70,424,000","58,574,000","11,730,000","27,247,000","-45,892,000","21,278,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,730,000","27,247,000","-45,892,000","21,278,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,030,000","-6,513,000","3,490,000","2,731,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,030,000","-6,513,000","3,490,000","2,731,000"
			ChangeInOtherCurrentAssets,"-139,200,000","-80,000,000","-46,500,000","8,400,000","-21,100,000","1,600,000","20,700,000","13,600,000","-30,800,000","17,500,000","-8,300,000","4,700,000","-28,900,000","-3,100,000","5,600,000","2,000,000","-12,600,000","-25,600,000","-27,800,000","-6,300,000","-17,100,000","100,000","4,200,000","4,800,000","2,600,000","-36,000,000","7,200,000","11,200,000","-3,700,000","100,000","3,300,000","6,100,000","3,800,000","-5,500,000","-7,900,000","-2,600,000","6,500,000","7,100,000","-32,400,000","18,300,000","18,200,000","6,200,000","14,200,000","-23,400,000","-9,500,000","-8,700,000","-47,900,000","200,000","15,500,000","3,700,000","-18,600,000","43,700,000","-40,300,000","11,900,000","117,000,000","-139,400,000","-30,333,000","11,433,000","-99,192,000","2,894,000","-40,135,000","2,343,000","-5,900,000","-16,823,000","4,664,000","-15,468,000","11,789,000","-15,948,000","7,059,000","-2,292,000","10,301,000","-15,771,000","11,756,000","-11,307,000","23,274,000","-2,054,000","-12,168,000","-12,673,000","26,884,000","3,520,000","-10,493,000","-13,322,000","-2,258,000","-3,650,000","2,606,000","-1,066,000","-927,000","494,000","13,724,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,213,000","-697,000","-8,309,000","11,759,000","2,559,000","-29,304,000","-73,876,000","-1,419,000","-42,936,000","-28,170,000",,,"-25,322,000","-10,323,000",,,"-23,165,000","1,212,000",,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,"174,800,000","23,700,000","75,700,000","-94,100,000","-30,900,000","-15,100,000","20,500,000","-100,200,000",,,,,,,,,,,"-400,000","-400,000","151,400,000","-400,000","-500,000","-400,000","-118,400,000","91,300,000","53,200,000","-72,800,000","-108,800,000","4,400,000","1,000,000","-6,200,000","2,100,000","34,900,000","13,000,000","20,900,000","57,000,000","73,300,000","-6,846,000","-73,554,000","67,977,000","-91,107,000","35,328,000","9,683,000","19,681,000",,,"-11,627,000",,,,,,,,,,,,,,,,,,,,"1,753,000","-6,492,000","28,859,000",
	CashFromDiscontinuedOperatingActivities,"-18,800,000","-1,200,000","-1,800,000","-14,100,000","-1,700,000","-3,100,000","-2,300,000","-2,000,000","-17,300,000","-3,100,000","-2,800,000","-3,600,000","-18,400,000","-3,200,000","-4,200,000","-19,200,000","-2,800,000","-1,000,000","-4,400,000","-13,800,000","-600,000","-8,200,000","-11,000,000","-14,700,000","-4,100,000","-100,000","-4,700,000","-24,600,000","-2,200,000","-1,800,000","-8,700,000","-13,900,000","-9,000,000","-72,800,000","-24,100,000","900,000","-18,700,000","-15,800,000","-2,500,000","-28,000,000","-18,300,000","-35,900,000","-21,300,000","-1,000,000","-2,400,000","-200,000","-5,300,000","-1,400,000","-3,300,000","-6,600,000","600,000","-13,000,000","36,400,000","-29,600,000","-35,400,000","-26,300,000","-18,422,000","-16,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
