name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,943,000","44,422,000","70,562,000","64,732,000","62,420,000","59,760,000","56,707,000","49,465,000","40,709,000","16,568,000","16,292,000","15,970,000","14,036,000","15,979,000","17,353,000","11,839,000","20,503,000","15,728,000","15,809,000","16,302,000","15,163,000","15,117,000","15,187,000","13,694,000","13,196,000","14,057,000","13,561,000","12,733,000","12,381,000","12,078,000","11,999,000","12,450,000","10,342,000","10,454,000","11,712,000","10,400,000","10,000,000","11,300,000","13,400,000","12,900,000","12,300,000","13,200,000","12,600,000","9,900,000","5,400,000","6,000,000","5,000,000","5,800,000","5,700,000","4,500,000","2,600,000","2,900,000","2,200,000","2,100,000","1,800,000","1,500,000","2,100,000",,,,,"400,000",,,,,,"1,000,000","300,000","200,000","200,000",,,"200,000","300,000",,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,"1,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,"1,021,000",,,,,"0",,,"27,000","0","241,000",,,,,,,,,,,"0","76,391,000",,"7,753,000","385,000","5,040,000","23,040,000","42,229,000","7,954,000","11,449,000","13,980,000","15,061,000","18,081,000","2,995,000","9,754,000","2,593,000","58,652,000","1,407,000","37,000","1,353,000","82,000","447,000","82,000","9,537,000","26,731,000","1,238,000","99,000","1,169,000","536,000","227,000","131,000","13,000","31,592,000","-5,356,000",,"240,000",,,,,,,"7,934,000",,,,"-32,421,000","-3,238,000",,"-2,194,000","-18,000","-19,581,000",,,,"-3,000",,,,,,,"4,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,239,965,000","336,770,000","460,976,000","295,732,000","146,487,000","159,656,000","102,738,000","12,349,000","3,911,000","44,017,000","101,681,000","76,360,000","43,647,000","53,223,000","81,393,000",,"14,237,000","23,478,000","19,766,000","12,226,000","10,470,000","2,381,000","-3,032,000","-85,480,000","-19,317,000","-33,772,000","-35,962,000","-51,364,000","-68,371,000","-96,525,000","-20,294,000","278,000","27,985,000","20,228,000","-24,437,000","-6,921,000","-17,352,000","-20,856,000","-64,581,000","-17,391,000","1,209,000","1,536,000","7,300,000","12,060,000","8,352,000","-8,154,000","-30,196,000","2,121,000","948,000","15,347,000","-1,688,000","-11,432,000","-12,588,000","-5,712,000","17,297,000","91,673,000","118,760,000","115,551,000","76,156,000","60,263,000","56,238,000","41,404,000","43,660,000","46,199,000","22,277,000","34,506,000","25,568,000","41,299,000","53,122,000","36,247,000","4,877,000","31,570,000","33,663,000","45,411,000","21,092,000","27,158,000","29,061,000","38,863,000","22,878,000","13,192,000","13,454,000","2,098,000","267,000","9,464,000","19,752,000","42,387,000","29,474,000","25,627,000","20,197,000","13,478,000","9,200,000","5,600,000","3,100,000","-700,000","1,500,000","-1,200,000","2,100,000","5,000,000","10,600,000","7,900,000","7,300,000","13,100,000","11,100,000","10,100,000","8,100,000","4,700,000","2,500,000","4,000,000","1,100,000","500,000","400,000","200,000","5,500,000","4,300,000","-1,800,000","2,300,000","500,000","2,000,000","-4,700,000","1,800,000","1,400,000","1,400,000","-1,000,000","-400,000","-600,000","-400,000","-3,800,000","1,000,000","200,000","700,000","-3,600,000","2,300,000","2,200,000","2,000,000","-3,200,000","2,000,000","1,800,000","1,100,000","-500,000","100,000","100,000","100,000","-300,000","100,000","100,000","100,000"
NetNonOperatingInterestIncomeExpense,"-201,165,000","-46,491,000","-47,840,000","-49,954,000","-56,880,000","-63,811,000","-66,065,000","-63,890,000","-52,064,000","-52,810,000","-54,107,000","-51,015,000","-28,568,000","-27,851,000","-28,758,000",,"-40,213,000","-38,850,000","-39,199,000","-37,595,000","-36,755,000","-32,900,000","-38,690,000","-31,227,000","-28,882,000","-29,944,000","-32,180,000","-32,021,000","-33,665,000","-20,754,000","-15,272,000","-14,912,000","-14,767,000","-13,680,000","-16,758,000","-20,107,000","-19,044,000","-17,578,000","-19,274,000","-17,535,000","-14,529,000","-13,237,000","-11,796,000","-9,801,000","-10,410,000","-10,284,000","-6,905,000","-7,103,000","-7,480,000","-7,705,000","-7,569,000","-3,241,000","-2,891,000","-2,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,"327,000","66,000",,,,,,,,,,"138,000","142,000",,,,,"251,000","195,000","423,000","196,000",,,,,,"210,000","187,000","0","0","0","5,000","119,000","139,000","210,000","3,000","10,000","22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"201,165,000","46,491,000","47,840,000","49,954,000","56,880,000","63,811,000","66,065,000","63,890,000","52,064,000","52,810,000","54,107,000","51,015,000","28,568,000","27,851,000","28,758,000",,"40,213,000","38,850,000","39,199,000","37,595,000","36,755,000","32,900,000","38,690,000","31,227,000","28,882,000","29,944,000","31,872,000","32,159,000","33,807,000","20,754,000","15,272,000","14,912,000","14,767,000","13,680,000","15,894,000","20,530,000","19,240,000","17,578,000","19,274,000","17,535,000","14,529,000","13,237,000","12,006,000","9,988,000","10,410,000","10,284,000","6,905,000","7,108,000","7,599,000","7,844,000","7,779,000","3,244,000","2,901,000","2,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,248,076,000","-433,325,000","32,836,000","-510,108,000","-337,479,000","-259,937,000","82,217,000","-121,074,000","-13,168,000","62,212,000","20,162,000","-14,707,000","13,430,000","-7,563,000","12,668,000",,"-8,149,000","-25,932,000","-41,690,000","564,000","5,360,000","8,023,000","-9,765,000","87,406,000","53,139,000","11,599,000","-229,898,000","-492,257,000","-105,706,000","-2,851,000","-48,845,000","12,241,000","-10,067,000","-4,695,000","-14,811,000","-9,560,000","2,869,000","1,675,000","-22,764,000","-2,641,000","-4,756,000","26,549,000","-57,912,000","2,510,000","8,589,000","21,450,000","11,714,000","74,000","4,892,000","-139,000",,"-92,000","29,000","63,000","-163,562,000","5,385,000","21,480,000","-83,000","180,000","-1,498,000","221,000","130,000","-8,211,000","-1,411,000","505,000","16,226,000","44,727,000","-18,219,000","-64,810,000","-6,372,000","-1,383,000","-4,345,000","11,000","-39,123,000","-8,457,000","73,000","44,000","44,000","7,636,000","-124,000","-329,000","-3,808,000",,"113,000","121,000","147,000","78,000","104,000","-1,509,000","72,000","0","100,000","2,000,000",,"-33,900,000","100,000","100,000","100,000","100,000","100,000","200,000","300,000","100,000","200,000","3,100,000","100,000","-58,300,000","100,000","100,000","100,000","0","300,000",,,,,"100,000",,,,,,"-800,000",,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"-976,392,000","-437,493,000","195,378,000","-510,319,000","-223,958,000","-21,749,000","81,929,000","-121,579,000","-12,298,000","61,899,000","19,790,000","24,858,000","14,744,000","-7,657,000","12,480,000",,"-1,638,000","2,602,000","2,168,000","1,430,000","5,295,000","7,860,000","-6,030,000",,"18,000","656,000","971,000","1,078,000","627,000",,"10,938,000","12,033,000","-9,850,000","-4,946,000","1,933,000","-7,395,000","3,521,000","1,430,000","3,100,000",,,"26,621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,088,000","8,047,000","5,005,000","6,358,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-276,205,000","2,000","-162,170,000","14,000","-114,051,000","-238,469,000","1,000","16,000","-861,000",,"90,000","-39,657,000","-1,469,000","1,000","57,000",,"-6,838,000","-28,600,000","-43,990,000","-1,036,000","0","0","-3,837,000","87,231,000","52,807,000","10,662,000","-231,398,000","-493,608,000","-106,547,000","-3,138,000","-59,997,000","-15,000","-256,000","251,000","-17,803,000","-2,165,000","-652,000","0","-71,585,000","-2,641,000","-4,756,000","26,549,000","-57,912,000","2,510,000","8,589,000","21,450,000","11,714,000","74,000","4,892,000","-139,000","18,000","-92,000","29,000","63,000","-163,562,000","5,385,000","21,480,000","-83,000","180,000","-1,498,000","221,000","130,000","-8,211,000","-1,411,000","-6,583,000","8,179,000","39,722,000","-24,577,000","-64,810,000","-6,372,000","-1,383,000","-4,345,000","11,000","-39,123,000","-8,457,000","73,000","44,000","44,000","7,636,000","-124,000","-329,000","-3,808,000",,"113,000","121,000","147,000","78,000","104,000","-1,509,000","72,000","0","100,000","2,000,000",,"-33,900,000","100,000","100,000","100,000","100,000","100,000","200,000","300,000","100,000","200,000","3,100,000","100,000","-58,300,000","100,000","100,000","100,000","0","300,000",,,,,"100,000",,,,,,"-800,000",,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,"0","0","0",,"-90,000","39,657,000","1,443,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0",,,,,,,,,,,,,,"0",,,,"43,990,000","0","0","0","2,561,000","113,000","1,742,000","22,718,000","254,246,000","544,714,000","1,984,000","403,000","59,997,000","15,000","256,000",,"0","0","652,000","0","20,018,000","0","5,301,000","49,000","60,817,000","0","0","0","11,000","26,000","28,000","159,000","0","115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,"114,060,000","238,539,000","0",,"861,000",,,,,,,,,,"-132,000","-170,000","-65,000","-163,000","1,064,000","-100,540,000","-56,196,000","-33,380,000","-23,155,000","-51,054,000","-7,267,000","2,735,000","-214,000","-223,000","-39,000","-251,000","17,854,000",,"-196,000","-245,000","-269,000","2,641,000","-545,000","-26,598,000","-2,905,000","-2,510,000","-8,589,000","-21,450,000","-11,725,000","-100,000","-4,920,000","-20,000","-18,000","-23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
