name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013,12/31/2011,09/30/2011,06/30/2011,12/31/2010
			TaxesReceivable,"56,572,000","51,104,000","4,799,000","337,000","0","0","0","10,510,000","35,487,000","32,859,000","12,727,000","12,693,000","20,672,000","28,914,000","45,639,000","3,006,000","0","4,092,000","9,319,000","13,410,000","3,004,000","0",,"0","7,436,000","5,503,000","5,683,000",,,,"14,000",,,,,,
			OtherReceivables,"60,151,000","52,274,000","52,975,000","48,476,000","41,630,000","40,301,000","25,117,000","28,541,000","33,530,000","31,643,000","39,549,000","34,459,000","29,354,000","29,983,000","25,699,000","25,373,000","22,164,000","23,817,000","23,796,000","22,006,000","18,059,000","19,524,000","18,649,000","18,468,000","18,810,000","20,049,000","19,778,000","15,381,000",,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,667,000","16,631,000","12,738,000","13,797,000","8,686,000","7,592,000","6,688,000","7,644,000","7,818,000"
		RestrictedCash,"96,150,000","60,406,000","59,053,000","52,806,000","49,879,000","71,927,000","45,017,000","43,547,000","42,742,000","45,069,000","20,719,000","22,962,000","25,391,000","24,342,000","20,897,000","28,863,000","34,765,000","29,460,000","29,866,000","26,636,000","25,610,000","26,306,000","39,272,000","34,601,000","20,908,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"28,975,000","28,100,000","21,646,000","19,728,000","25,427,000","26,558,000","25,841,000","30,914,000",,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"28,975,000","28,100,000","21,646,000","19,728,000","25,427,000","26,558,000","25,841,000","30,914,000",,,,
		AssetsHeldForSaleCurrent,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"470,695,000","467,532,000","486,302,000","490,114,000","487,094,000","457,068,000","380,627,000","375,241,000","367,259,000","366,236,000","356,583,000","355,268,000","354,317,000","332,083,000","331,128,000","328,417,000","328,295,000","328,702,000","329,007,000","329,612,000","326,247,000","330,565,000","328,612,000","328,643,000","327,609,000","349,644,000","351,478,000","352,840,000","324,659,000","319,422,000","313,193,000","316,224,000","301,605,000",,,,
		NetPPE,"103,538,000","101,503,000","117,254,000","118,182,000","118,058,000","119,540,000","83,773,000","80,332,000","76,197,000","74,126,000","75,211,000","73,691,000","71,975,000","49,553,000","48,514,000","47,752,000","47,698,000","48,525,000","46,557,000","44,329,000","44,279,000","47,100,000","47,486,000","47,206,000","45,740,000","48,055,000","48,814,000","50,549,000","40,257,000","33,985,000","35,598,000","38,000,000","39,405,000","36,716,000","32,587,000","32,842,000","31,588,000"
			GrossPPE,"103,538,000","206,146,000","117,254,000","118,182,000","118,058,000","208,856,000","83,773,000","80,332,000","76,197,000","148,216,000","75,211,000","73,691,000","71,975,000","148,339,000",,,,"141,787,000",,,,"127,518,000",,,,"114,499,000",,,,"96,243,000",,,"95,875,000","64,565,000",,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,
				MachineryFurnitureEquipment,,"157,869,000",,,,"142,342,000",,,,"110,923,000",,,,"130,094,000",,,,"116,591,000",,,,"103,251,000",,,,"91,222,000",,,,"81,656,000",,,"81,588,000","53,947,000",,,
				OtherProperties,"103,538,000","23,101,000","117,254,000","118,182,000","118,058,000","40,123,000","83,773,000","80,332,000","76,197,000","19,586,000","75,211,000","73,691,000","71,975,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"25,176,000",,,,"26,391,000",,,,"17,707,000",,,,"18,245,000",,,,"25,196,000",,,,"24,267,000",,,,"23,277,000",,,,"14,587,000",,,"14,287,000","10,618,000",,,
			AccumulatedDepreciation,,"-104,643,000",,,,"-89,316,000",,,,"-74,090,000",,,,"-98,786,000",,,,"-93,262,000",,,,"-80,418,000",,,,"-66,444,000",,,,"-62,258,000",,,"-56,470,000","-27,849,000",,,
		GoodwillAndOtherIntangibleAssets,"312,706,000","314,719,000","316,733,000","318,747,000","320,430,000","293,982,000","269,491,000","269,518,000","269,786,000","269,198,000","269,465,000","269,733,000","270,000,000","270,268,000","270,536,000","270,803,000","271,071,000","271,340,000","271,608,000","271,877,000","272,147,000","272,414,000","272,687,000","272,959,000","273,233,000","273,548,000","275,266,000","273,951,000","255,889,000","255,901,000","255,883,000","255,883,000","255,914,000","256,014,000","256,169,000","256,489,000","256,832,000"
			Goodwill,"279,275,000","279,275,000","279,275,000","279,275,000","279,275,000","267,974,000","267,868,000","267,868,000","267,868,000","267,013,000","267,013,000","267,013,000","267,013,000","267,013,000","267,013,000","267,013,000","267,013,000","267,015,000","267,015,000","267,012,000","267,011,000","267,010,000","267,012,000","267,013,000","267,012,000","267,008,000","271,568,000","270,246,000","255,856,000","255,862,000","255,865,000","255,869,000","255,869,000","255,786,000","255,786,000","255,786,000","255,786,000"
			OtherIntangibleAssets,"33,431,000","35,444,000","37,458,000","39,472,000","41,155,000","26,008,000","1,623,000","1,650,000","1,918,000","2,185,000","2,452,000","2,720,000","2,987,000","3,255,000","3,523,000","3,790,000","4,058,000","4,325,000","4,593,000","4,865,000","5,136,000","5,404,000","5,675,000","5,946,000","6,221,000","6,540,000","3,698,000","3,705,000","33,000","39,000","18,000","14,000","45,000","228,000","383,000","703,000","1,046,000"
		OtherNonCurrentAssets,"54,451,000","51,310,000","52,315,000","53,185,000","48,606,000","43,546,000","27,363,000","25,391,000","21,276,000","22,912,000","11,907,000","11,844,000","12,342,000","12,262,000","12,078,000","9,862,000","9,526,000","8,837,000","10,842,000","13,406,000","9,821,000","11,051,000","8,439,000","8,478,000","8,636,000","28,041,000","27,398,000","28,340,000","28,513,000","29,536,000","21,712,000","22,341,000","6,286,000",,,,
TotalLiabilitiesNetMinorityInterest,"1,969,194,000","1,668,431,000","1,333,246,000","1,300,032,000","1,128,034,000","1,189,241,000","1,060,469,000","1,102,753,000","1,295,087,000","1,197,739,000","1,066,706,000","977,014,000","959,205,000","980,417,000","1,073,600,000","849,559,000","842,467,000","877,773,000","864,973,000","727,301,000","726,940,000","736,180,000","741,994,000","686,588,000","697,571,000","674,902,000","620,878,000","608,472,000","604,733,000","606,213,000","624,525,000","605,181,000","519,104,000","492,896,000","450,749,000","354,878,000","341,893,000"
	CurrentLiabilities,"136,944,000","156,102,000","124,584,000","140,571,000","126,360,000","126,695,000","91,865,000","87,691,000","95,893,000","122,163,000","122,212,000","118,195,000","87,434,000","89,317,000","76,188,000","72,406,000","70,730,000","77,123,000","78,897,000","62,799,000","70,485,000","71,953,000","90,582,000","78,087,000","74,278,000","72,141,000","79,081,000","71,448,000","62,620,000","64,079,000","84,742,000","62,454,000","473,747,000",,,,
		PayablesAndAccruedExpenses,"136,944,000","111,965,000","124,584,000","140,571,000","126,360,000","85,487,000","91,865,000","87,691,000","95,893,000","66,117,000","122,212,000","118,195,000","87,434,000","76,606,000","76,188,000","72,406,000","70,730,000","59,070,000","78,897,000","62,799,000","70,485,000","53,145,000","90,582,000","78,087,000","74,278,000","50,841,000","79,081,000","71,448,000","62,620,000","60,449,000","84,742,000","62,454,000","45,041,000","47,757,000","58,168,000","42,846,000","48,584,000"
			Payables,"136,944,000","37,177,000","124,584,000","140,571,000","126,360,000","29,345,000","91,865,000","87,691,000","95,893,000","23,829,000","122,212,000","118,195,000","87,434,000","32,584,000","76,188,000","72,406,000","70,730,000","25,579,000","78,897,000","62,799,000","70,485,000","28,060,000","90,582,000","78,087,000","74,278,000","31,323,000","79,081,000","71,448,000","62,620,000","32,314,000","84,742,000","62,454,000","18,660,000","14,220,000","20,178,000","10,955,000","11,019,000"
				AccountsPayable,"136,944,000","37,177,000","124,584,000","140,571,000","108,982,000","26,721,000","76,526,000","87,691,000","95,893,000","23,829,000","122,212,000","118,195,000","87,434,000","32,584,000","76,188,000","72,406,000","70,473,000","25,579,000","78,897,000","62,799,000","70,485,000","25,420,000","85,433,000","75,175,000","74,278,000","25,665,000","79,081,000","70,735,000","54,175,000","25,512,000","71,373,000","51,003,000","18,660,000","14,220,000",,,
				TotalTaxPayable,"0","0","0","0","17,378,000","2,624,000","15,339,000",,,"44,780,000",,,"0",,,,"257,000","0","0","0","0","282,000","5,149,000","2,912,000","0","0","0","713,000","8,445,000","6,802,000",,,,"0","20,178,000","10,955,000","11,019,000"
					IncomeTaxPayable,"0","0","0","0","17,378,000","2,624,000","15,339,000",,,,,,"0",,,,"257,000","0","0","0","0","282,000","5,149,000","2,912,000","0","0","0","713,000","8,445,000","6,802,000",,,,"0","20,178,000","10,955,000","11,019,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"13,369,000","11,451,000",,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,"2,358,000",,,,"5,658,000",,,,,,,,,,,
			CurrentAccruedExpenses,,"74,788,000",,,,"56,142,000",,,,"42,288,000",,,,"44,022,000",,,,"33,491,000",,,,"25,085,000",,,,"19,518,000",,,,"28,135,000",,,"26,381,000","33,537,000","37,990,000","31,891,000","37,565,000"
				InterestPayable,,"17,811,000",,,,"18,580,000",,,,"17,479,000",,,,"16,976,000",,,,"11,064,000",,,,"5,043,000",,,,"4,266,000",,,,"4,063,000",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,"1,511,000",,,,"2,166,000",,,,"3,000,000",,,,"3,000,000",,,,"3,000,000",,,,"1,576,000",,,"424,133,000",,,,
			CurrentDebt,,,,,,,,,,"1,511,000",,,,"2,166,000",,,,"3,000,000",,,,"3,000,000",,,,"3,000,000",,,,"1,576,000",,,"424,133,000",,,,
				CurrentNotesPayable,,,,,,,,,,,,,,"0",,,,"3,000,000",,,,"3,000,000",,,,"3,000,000",,,,,,,,,,,
				LineOfCredit,"0","0",,,,,,,,,,,,"2,166,000",,,,"2,258,000",,,,"1,996,000",,,,"1,756,000",,,,"1,576,000",,,"424,133,000",,,,
				OtherCurrentBorrowings,,,,,,,,,,"1,511,000",,,,"2,166,000",,,,"2,258,000",,,,"1,996,000",,,,"1,756,000",,,,"1,576,000",,,"2,047,000",,,,
		CurrentDeferredLiabilities,,"0",,,,"2,171,000",,,,"11,266,000",,,,"12,711,000",,,,"15,053,000",,,,"15,808,000",,,,"18,300,000",,,,"3,630,000",,,"4,573,000",,,,
			CurrentDeferredRevenue,,"0",,,,"2,171,000",,,,"11,266,000",,,,"5,608,000",,,,"7,074,000",,,,"6,869,000",,,,"9,465,000",,,,"3,630,000",,,"4,573,000",,,,
		OtherCurrentLiabilities,,"44,137,000",,,,"39,037,000",,,,"44,780,000",,,,"2,166,000",,,,,,,,,,,,,,,,,,,"2,047,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,832,250,000","1,512,329,000","1,208,662,000","1,159,461,000","1,001,674,000","1,062,546,000","968,604,000","1,015,062,000","1,199,194,000","1,075,576,000","944,494,000","858,819,000","871,771,000","891,100,000","997,412,000","777,153,000","771,737,000","800,650,000","786,076,000","664,502,000","656,455,000","664,227,000","651,412,000","608,501,000","623,293,000","602,761,000","541,797,000","537,024,000","542,113,000","542,134,000","539,783,000","542,727,000","45,357,000",,,,
		LongTermDebtAndCapitalLeaseObligation,"1,735,836,000","1,425,386,000","1,137,364,000","1,092,721,000","940,604,000","1,014,417,000","898,730,000","942,193,000","1,127,515,000","1,026,893,000","910,514,000","823,200,000","830,639,000","857,929,000","951,091,000","762,831,000","754,650,000","788,542,000","765,395,000","638,749,000","631,117,000","649,911,000","635,179,000","588,824,000","594,414,000","553,267,000","494,690,000","494,516,000","494,347,000","494,181,000","494,021,000","493,863,000","424,133,000","410,815,000","358,250,000","278,238,000","270,269,000"
			LongTermDebt,"1,696,751,000","1,384,399,000","1,075,379,000","1,028,488,000","874,514,000","946,461,000","863,472,000","906,588,000","1,091,732,000","991,181,000","873,744,000","785,504,000","791,908,000","857,929,000","951,091,000","762,831,000","754,650,000","788,542,000","765,395,000","638,749,000","631,117,000","649,911,000","635,179,000","588,824,000","594,414,000","553,267,000","494,690,000","494,516,000","494,347,000","494,181,000","494,021,000","493,863,000","424,133,000","410,815,000","358,250,000","278,238,000","270,269,000"
			LongTermCapitalLeaseObligation,"39,085,000","40,987,000","61,985,000","64,233,000","66,090,000","67,956,000","35,258,000","35,605,000","35,783,000","35,712,000","36,770,000","37,696,000","38,731,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"96,414,000","86,943,000","71,297,000","66,740,000","61,070,000","48,129,000","69,874,000","72,869,000","71,679,000","48,683,000","33,980,000","35,619,000","41,132,000","33,171,000","46,321,000","14,322,000","17,087,000","12,108,000","20,681,000","25,753,000","25,338,000","14,316,000","16,233,000","19,677,000","28,879,000","49,494,000","47,107,000","42,508,000","47,766,000","47,953,000","45,657,000","48,757,000","45,306,000","33,847,000","33,730,000","33,104,000","22,586,000"
			NonCurrentDeferredTaxesLiabilities,"96,414,000","86,943,000","71,297,000","66,740,000","61,070,000","48,129,000","69,874,000","72,869,000","71,679,000","48,683,000","33,980,000","35,619,000","41,132,000","33,171,000","46,321,000","14,322,000","17,087,000","12,108,000","20,681,000","25,753,000","25,338,000","14,316,000","16,233,000","19,677,000","28,879,000","49,494,000","47,107,000","42,508,000","47,766,000","47,953,000","45,657,000","48,757,000","45,306,000","33,847,000","33,730,000","33,104,000","22,586,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000","107,000","51,000",,,,
TotalEquityGrossMinorityInterest,"1,077,950,000","1,093,052,000","1,134,253,000","1,094,757,000","1,005,608,000","918,834,000","573,695,000","476,220,000","438,214,000","376,613,000","433,971,000","406,453,000","379,214,000","347,768,000","352,668,000","333,645,000","315,733,000","281,687,000","274,805,000","274,568,000","258,473,000","241,699,000","233,085,000","224,281,000","217,605,000","205,968,000","199,276,000","195,086,000","177,820,000","153,984,000","135,913,000","122,432,000","173,048,000","41,541,000","35,384,000","99,326,000","79,874,000"
	StockholdersEquity,"1,077,950,000","1,093,052,000","1,132,936,000","1,093,661,000","1,004,866,000","917,348,000","573,695,000","476,220,000","438,214,000","376,613,000","433,971,000","406,453,000","379,214,000","347,768,000","352,668,000","333,645,000","315,733,000","281,687,000","274,805,000","274,568,000","258,473,000","241,699,000","233,085,000","224,281,000","217,605,000","205,968,000","199,276,000","195,086,000","177,820,000","153,984,000","135,913,000","122,432,000","173,048,000","41,541,000","35,384,000","99,326,000","79,874,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
		AdditionalPaidInCapital,"233,437,000","225,689,000","217,051,000","211,548,000","203,765,000","187,981,000","74,868,000","71,100,000","67,440,000","63,791,000","61,477,000","56,910,000","51,638,000","48,175,000","44,657,000","39,335,000","32,671,000","29,781,000","26,749,000","23,753,000","20,766,000","18,446,000","16,338,000","14,073,000","11,892,000","9,924,000","6,835,000","4,210,000","2,006,000","294,000",,,,"677,000","645,000","595,000","495,000"
		RetainedEarnings,"1,158,204,000","1,105,761,000","1,057,111,000","1,005,563,000","925,386,000","849,466,000","618,775,000","525,108,000","477,082,000","372,681,000","423,234,000","396,149,000","371,086,000","336,415,000","327,744,000","312,440,000","294,215,000","264,695,000","257,812,000","261,180,000","249,307,000","235,455,000","226,741,000","218,904,000","210,716,000","200,853,000","196,672,000","192,255,000","181,391,000","156,861,000","134,975,000","116,266,000","169,947,000","41,617,000","35,071,000","98,742,000","79,585,000"
		TreasuryStock,"308,617,000","229,858,000","133,041,000","117,439,000","115,787,000","113,201,000","111,401,000","111,389,000","98,501,000","56,793,000","33,582,000","31,832,000","31,259,000","23,017,000","7,265,000","7,225,000","6,831,000","5,703,000","2,739,000","1,296,000","1,160,000","624,000","302,000","249,000","245,000","187,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-5,074,000","-8,540,000","-8,185,000","-6,011,000","-8,498,000","-6,898,000","-8,547,000","-8,599,000","-7,807,000","-3,066,000","-17,158,000","-14,774,000","-12,251,000","-13,805,000","-12,468,000","-10,905,000","-4,322,000","-7,086,000","-7,017,000","-9,069,000","-10,440,000","-11,578,000","-9,692,000","-8,447,000","-4,758,000","-4,622,000","-4,231,000","-1,379,000","-5,577,000","-3,171,000","938,000","6,166,000","3,101,000","-753,000","-332,000","-11,000","-206,000"
	MinorityInterest,"0","0","1,317,000","1,096,000","742,000","1,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,774,701,000","2,477,451,000","2,208,315,000","2,122,149,000","1,879,380,000","1,863,809,000","1,437,167,000","1,382,808,000","1,529,946,000","1,367,794,000","1,307,715,000","1,191,957,000","1,171,122,000","1,205,697,000","1,303,759,000","1,096,476,000","1,070,383,000","1,070,229,000","1,040,200,000","913,317,000","889,590,000","891,610,000","868,264,000","813,105,000","812,019,000","759,235,000","693,966,000","689,602,000","672,167,000","648,165,000","629,934,000","616,295,000","173,048,000","452,356,000","393,634,000","377,564,000","350,143,000"
CommonStockEquity,"1,077,950,000","1,093,052,000","1,132,936,000","1,093,661,000","1,004,866,000","917,348,000","573,695,000","476,220,000","438,214,000","376,613,000","433,971,000","406,453,000","379,214,000","347,768,000","352,668,000","333,645,000","315,733,000","281,687,000","274,805,000","274,568,000","258,473,000","241,699,000","233,085,000","224,281,000","217,605,000","205,968,000","199,276,000","195,086,000","177,820,000","153,984,000","135,913,000","122,432,000","173,048,000","41,541,000","35,384,000","99,326,000","79,874,000"
CapitalLeaseObligations,"39,085,000","40,987,000","61,985,000","64,233,000","66,090,000","67,956,000","35,258,000","35,605,000","35,783,000","35,712,000","36,770,000","37,696,000","38,731,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"765,244,000","778,333,000","816,203,000","774,914,000","684,436,000","623,366,000","304,204,000","206,702,000","168,428,000","107,415,000","164,506,000","136,720,000","109,214,000","77,500,000","82,132,000","62,842,000","44,662,000","10,347,000","3,197,000","2,691,000","-13,674,000","-30,715,000","-39,602,000","-48,678,000","-55,628,000","-67,580,000","-75,990,000","-78,865,000","-78,069,000","-101,917,000","-119,970,000","-133,451,000","-82,866,000","-214,473,000","-220,785,000","-157,163,000","-176,958,000"
WorkingCapital,"2,439,505,000","2,137,849,000","1,856,613,000","1,764,104,000","1,520,188,000","1,524,312,000","1,161,672,000","1,116,041,000","1,270,149,000","1,085,953,000","1,021,882,000","910,004,000","896,668,000","906,785,000","1,018,952,000","782,381,000","759,175,000","753,635,000","731,874,000","609,458,000","588,681,000","575,361,000","555,885,000","504,139,000","513,289,000","459,085,000","389,595,000","379,270,000","395,274,000","376,696,000","362,503,000","348,935,000","-83,200,000",,,,
InvestedCapital,"2,774,701,000","2,477,451,000","2,208,315,000","2,122,149,000","1,879,380,000","1,863,809,000","1,437,167,000","1,382,808,000","1,529,946,000","1,367,794,000","1,307,715,000","1,191,957,000","1,171,122,000","1,205,697,000","1,303,759,000","1,096,476,000","1,070,383,000","1,073,229,000","1,040,200,000","913,317,000","889,590,000","894,610,000","868,264,000","813,105,000","812,019,000","762,235,000","693,966,000","689,602,000","672,167,000","648,165,000","629,934,000","616,295,000","597,181,000","452,356,000","393,634,000","377,564,000","350,143,000"
TangibleBookValue,"765,244,000","778,333,000","816,203,000","774,914,000","684,436,000","623,366,000","304,204,000","206,702,000","168,428,000","107,415,000","164,506,000","136,720,000","109,214,000","77,500,000","82,132,000","62,842,000","44,662,000","10,347,000","3,197,000","2,691,000","-13,674,000","-30,715,000","-39,602,000","-48,678,000","-55,628,000","-67,580,000","-75,990,000","-78,865,000","-78,069,000","-101,917,000","-119,970,000","-133,451,000","-82,866,000","-214,473,000","-220,785,000","-157,163,000","-176,958,000"
TotalDebt,"1,735,836,000","1,425,386,000","1,137,364,000","1,092,721,000","940,604,000","1,014,417,000","898,730,000","942,193,000","1,127,515,000","1,026,893,000","910,514,000","823,200,000","830,639,000","857,929,000","951,091,000","762,831,000","754,650,000","791,542,000","765,395,000","638,749,000","631,117,000","652,911,000","635,179,000","588,824,000","594,414,000","556,267,000","494,690,000","494,516,000","494,347,000","494,181,000","494,021,000","493,863,000","424,133,000","410,815,000","358,250,000","278,238,000","270,269,000"
NetDebt,"1,565,059,000","1,218,922,000","846,291,000","634,135,000","550,186,000","649,188,000","373,439,000","585,116,000","930,656,000","955,286,000","803,799,000","720,001,000","699,079,000","805,012,000","786,969,000","715,417,000","684,750,000","722,858,000","655,341,000","592,540,000","534,087,000","612,977,000","589,498,000","549,657,000","482,203,000","514,201,000","460,380,000","398,279,000","350,903,000","419,075,000","389,780,000","414,078,000","376,653,000","372,655,000","325,444,000","244,986,000","251,082,000"
ShareIssued,"44,057,935","43,423,572","43,224,666","43,185,473","42,862,788","41,936,784","36,190,857","36,179,966","36,112,268","35,764,943","35,751,763","35,671,114","35,339,678","34,856,553","34,764,648","34,633,819","34,340,242","33,932,673","33,828,668","33,752,662","33,596,007","33,364,525","33,260,017","33,236,539","33,196,625","33,151,088","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000"
OrdinarySharesNumber,"32,830,838","34,144,012","36,427,705","36,872,424","36,598,693","35,762,926","30,111,727","30,101,689","31,007,899","32,974,714","33,988,030","33,989,158","33,683,763","33,584,606","34,274,785","34,145,146","33,862,388","33,504,555","33,608,611","33,635,215","33,488,159","33,293,100","33,214,594","33,197,558","33,158,148","33,121,594","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000"
TreasurySharesNumber,"11,227,097","9,279,560","6,796,961","6,313,049","6,264,095","6,173,858","6,079,130","6,078,277","5,104,369","2,790,229","1,763,733","1,681,956","1,655,915","1,271,947","489,863","488,673","477,854","428,118","220,057","117,447","107,848","71,425","45,423","38,981","38,477","29,494",,,,,,,,,,,
