name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
			CommonStock,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000"
		AdditionalPaidInCapital,"299,600,000","303,600,000","291,200,000","292,200,000","290,700,000","289,600,000","288,500,000","287,800,000","286,300,000","292,100,000","290,500,000","288,800,000","299,800,000","301,000,000","299,100,000","297,900,000","329,300,000","347,900,000","343,400,000","340,400,000","344,200,000","346,500,000","349,200,000","355,900,000","363,600,000","372,500,000","376,900,000","376,800,000","402,400,000","477,300,000","474,400,000","519,600,000","470,600,000","410,900,000","406,300,000","403,200,000","423,600,000","425,400,000","423,000,000","421,000,000","420,700,000","418,100,000","415,700,000","413,600,000","411,700,000","411,300,000","408,100,000","406,100,000","404,200,000","402,700,000","400,900,000","400,300,000","399,800,000","363,000,000","370,500,000","380,700,000","377,800,000","427,200,000","426,000,000","423,400,000","420,500,000","418,900,000","416,700,000","415,100,000","413,400,000","411,400,000","415,800,000","414,600,000","413,800,000","411,600,000","410,500,000","409,700,000","409,100,000","406,800,000","406,600,000","406,400,000","406,300,000","406,900,000","425,200,000","425,200,000"
		RetainedEarnings,"959,800,000","949,400,000","852,700,000","827,900,000","804,000,000","794,800,000","808,500,000","833,600,000","845,500,000","632,200,000","634,600,000","641,300,000","627,600,000","608,300,000","635,500,000","616,400,000","611,500,000","604,400,000","575,000,000","89,600,000","85,400,000","84,000,000","91,500,000","90,100,000","91,100,000","142,500,000","154,000,000","147,000,000","188,900,000","195,300,000","191,500,000","182,900,000","174,600,000","173,300,000","168,100,000","162,500,000","154,500,000","145,900,000","140,200,000","128,900,000","118,700,000","104,900,000","102,300,000","88,100,000","75,900,000","60,700,000","54,400,000","49,500,000","4,300,000","-94,700,000","-56,100,000","-57,900,000","47,800,000","52,800,000","46,700,000","33,600,000","12,500,000","-700,000","-2,500,000","-14,800,000","-28,600,000","-41,000,000","132,600,000","136,900,000","132,700,000","117,900,000","100,400,000","90,400,000","69,300,000","59,300,000","55,400,000","45,300,000","36,900,000","25,500,000","17,100,000","9,800,000","-1,600,000","-7,700,000","-8,000,000",
		TreasuryStock,"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000",
		GainsLossesNotAffectingRetainedEarnings,"2,900,000","14,600,000","-2,200,000","-1,000,000","-12,800,000","-4,900,000","-30,100,000","-36,200,000","-58,900,000","-36,400,000","-47,600,000","-52,800,000","-50,200,000","-45,500,000","-36,700,000","-48,500,000","-38,600,000","-48,400,000","-50,800,000","-55,500,000","-66,200,000","-70,900,000","-55,500,000","-56,100,000","-47,200,000","-54,100,000","-46,100,000","-42,200,000","-50,300,000","-34,100,000","3,600,000","15,400,000","13,400,000","14,400,000","-17,700,000","-27,900,000","-30,600,000","-23,000,000","-22,300,000","-31,500,000","-20,200,000","-27,700,000","7,600,000","23,000,000","17,500,000","5,600,000","13,400,000","-6,300,000","-2,600,000","4,800,000","4,600,000","-9,000,000","-23,600,000","-17,400,000","46,900,000","69,500,000","71,500,000","49,900,000","45,400,000","34,200,000","29,400,000","27,300,000","24,200,000","20,100,000","13,500,000","12,000,000","-100,000","-300,000","3,600,000","7,000,000","4,300,000","3,600,000","4,700,000","5,700,000","-1,300,000","-400,000","-8,000,000","-10,300,000","-9,100,000","-18,300,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,700,000",,,,,,,,,,,,,,,,,,,,,,"-18,300,000"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18,800,000",,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","1,000,000","1,300,000","5,100,000","9,400,000","15,900,000","17,900,000","19,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"49,300,000","50,100,000","50,000,000","51,600,000","51,200,000","48,400,000","30,500,000","29,700,000","29,000,000","28,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,176,600,000","2,230,500,000","1,626,200,000","1,604,400,000","1,567,800,000","1,566,000,000","1,555,200,000","1,574,500,000","1,563,000,000","1,512,100,000","1,542,300,000","1,304,100,000","1,348,900,000","1,325,200,000","1,376,800,000","1,352,500,000","1,507,700,000","1,521,100,000","1,426,900,000","865,800,000","831,100,000","1,066,500,000","846,600,000","844,700,000","820,500,000","1,091,700,000","1,131,400,000","1,118,500,000","1,151,100,000","1,196,300,000","1,227,500,000","1,030,700,000","970,500,000","870,000,000","857,800,000","853,100,000","851,500,000","968,800,000","995,400,000","1,002,000,000","917,200,000","869,900,000","922,000,000","751,900,000","869,500,000","839,400,000","609,000,000","581,100,000","536,300,000","441,900,000","477,100,000","459,600,000","548,900,000","569,700,000","635,400,000","655,100,000","633,100,000","657,200,000","653,200,000","626,700,000","605,200,000","589,600,000","757,900,000","755,900,000","743,400,000","725,100,000","679,300,000","667,900,000","649,900,000","641,100,000","633,400,000","621,900,000","614,000,000","603,900,000","590,900,000","589,400,000","565,700,000","558,000,000","572,500,000","573,000,000"
CommonStockEquity,"1,261,300,000","1,266,600,000","1,140,700,000","1,118,100,000","1,080,900,000","1,078,500,000","1,065,900,000","1,084,200,000","1,071,900,000","886,900,000","876,400,000","876,200,000","876,100,000","862,700,000","896,800,000","864,700,000","901,100,000","902,800,000","866,500,000","373,400,000","362,300,000","358,500,000","384,100,000","388,800,000","406,400,000","459,800,000","483,700,000","480,500,000","540,000,000","638,400,000","669,700,000","721,900,000","666,900,000","613,400,000","573,400,000","556,400,000","546,300,000","547,100,000","539,700,000","517,200,000","518,000,000","494,100,000","524,400,000","523,500,000","503,900,000","476,400,000","474,700,000","448,100,000","404,700,000","311,600,000","348,200,000","332,200,000","422,800,000","397,100,000","462,800,000","482,500,000","460,500,000","475,100,000","467,600,000","441,500,000","420,000,000","403,900,000","572,200,000","570,700,000","558,200,000","539,900,000","514,700,000","503,300,000","485,300,000","476,500,000","468,800,000","457,200,000","449,300,000","436,600,000","421,000,000","414,400,000","395,300,000","387,500,000","406,700,000","407,100,000"
CapitalLeaseObligations,"9,900,000","10,000,000","9,100,000","9,600,000","9,600,000","10,100,000","8,900,000","9,200,000","9,000,000","9,300,000","10,000,000","9,700,000","10,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","100,000","100,000",,,,"9,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-574,600,000","-600,000,000","13,100,000","-35,500,000","-74,600,000","-96,900,000","156,500,000","152,100,000","148,900,000","-65,300,000","-102,900,000","255,600,000","249,900,000","231,700,000","254,700,000","218,900,000","221,300,000","219,700,000","168,500,000","-29,300,000","-11,700,000","-19,900,000","-4,200,000","-4,300,000","24,600,000","73,500,000","89,000,000","82,700,000","92,100,000","203,200,000","266,100,000","308,300,000","248,900,000","193,100,000","148,300,000","129,100,000","112,800,000","104,200,000","91,000,000","66,500,000","121,900,000","97,200,000","128,900,000","178,200,000","156,900,000","249,200,000","244,100,000","237,800,000","170,000,000","69,900,000","132,400,000","117,700,000","103,400,000","75,600,000","124,000,000","129,600,000","106,600,000","157,800,000","164,900,000","202,500,000","188,600,000","172,200,000","341,600,000","353,300,000","350,900,000","332,700,000","324,800,000","312,100,000","293,600,000","283,500,000","274,400,000","260,900,000","249,600,000","235,500,000","237,100,000","229,000,000","209,700,000","202,500,000","200,000,000","200,400,000"
WorkingCapital,"300,400,000","333,900,000","487,100,000","429,600,000","395,500,000","377,000,000","573,400,000","527,800,000","500,400,000","435,900,000","390,800,000","441,700,000","460,400,000","444,900,000","452,000,000","421,600,000","565,600,000","551,500,000","394,300,000","-54,300,000","-49,400,000","221,900,000","18,500,000","23,300,000","8,700,000","239,200,000","281,300,000","265,200,000","252,200,000","325,900,000","359,000,000","190,300,000","129,600,000","30,100,000","42,900,000","45,800,000","41,500,000","166,700,000","211,400,000","224,300,000","214,800,000","157,600,000","176,600,000","72,700,000","195,000,000","297,000,000","285,900,000","294,100,000","345,200,000","222,600,000","213,600,000","191,400,000","186,100,000","179,900,000","169,900,000","177,500,000","157,100,000","232,000,000","222,100,000","272,700,000","268,200,000","247,200,000","272,700,000","258,600,000","227,600,000","208,700,000","202,200,000","199,100,000","214,700,000","233,400,000","216,200,000","186,400,000","193,500,000","175,600,000","215,800,000","203,100,000","181,900,000","154,700,000","155,300,000","122,900,000"
InvestedCapital,"2,339,700,000","2,392,500,000","1,630,100,000","1,608,300,000","1,571,800,000","1,569,800,000","1,559,100,000","1,578,400,000","1,566,900,000","1,516,200,000","1,542,700,000","1,304,400,000","1,349,300,000","1,327,600,000","1,377,100,000","1,352,700,000","1,507,900,000","1,521,300,000","1,427,100,000","1,208,500,000","1,172,700,000","1,105,600,000","1,170,400,000","1,168,300,000","1,144,000,000","1,128,300,000","1,169,900,000","1,157,900,000","1,189,500,000","1,254,100,000","1,285,600,000","1,134,900,000","1,112,400,000","1,059,800,000","1,043,800,000","1,034,900,000","1,031,500,000","990,600,000","1,017,100,000","1,023,500,000","939,700,000","891,600,000","943,200,000","913,200,000","899,700,000","861,500,000","629,800,000","602,000,000","536,400,000","441,900,000","477,200,000","459,600,000","548,900,000","569,700,000","645,100,000","664,800,000","645,900,000","660,800,000","653,700,000","627,200,000","605,700,000","589,600,000","758,400,000","755,900,000","743,400,000","725,100,000","679,400,000","668,000,000","650,100,000","641,300,000","633,600,000","622,200,000","616,800,000","606,800,000","591,300,000","589,800,000","566,100,000","558,400,000","573,100,000","574,800,000"
TangibleBookValue,"-574,600,000","-600,000,000","13,100,000","-35,500,000","-74,600,000","-96,900,000","156,500,000","152,100,000","148,900,000","-65,300,000","-102,900,000","255,600,000","249,900,000","231,700,000","254,700,000","218,900,000","221,300,000","219,700,000","168,500,000","-29,300,000","-11,700,000","-19,900,000","-4,200,000","-4,300,000","24,600,000","73,500,000","89,000,000","82,700,000","92,100,000","203,200,000","266,100,000","308,300,000","248,900,000","193,100,000","148,300,000","129,100,000","112,800,000","104,200,000","91,000,000","66,500,000","121,900,000","97,200,000","128,900,000","178,200,000","156,900,000","249,200,000","244,100,000","237,800,000","170,000,000","69,900,000","132,400,000","117,700,000","103,400,000","75,600,000","124,000,000","129,600,000","106,600,000","157,800,000","164,900,000","202,500,000","188,600,000","172,200,000","341,600,000","353,300,000","350,900,000","332,700,000","324,800,000","312,100,000","293,600,000","283,500,000","274,400,000","260,900,000","249,600,000","235,500,000","237,100,000","229,000,000","209,700,000","202,500,000","200,000,000","200,400,000"
TotalDebt,"1,088,300,000","1,135,900,000","498,500,000","499,800,000","500,500,000","501,400,000","502,100,000","503,400,000","504,000,000","638,600,000","676,300,000","437,900,000","483,400,000","464,900,000","480,300,000","488,000,000","606,800,000","618,500,000","560,600,000","835,100,000","810,400,000","747,100,000","786,300,000","779,500,000","737,600,000","668,500,000","686,200,000","677,400,000","649,500,000","615,700,000","615,900,000","413,000,000","445,500,000","446,400,000","470,400,000","478,500,000","485,200,000","443,500,000","477,400,000","506,300,000","421,700,000","397,500,000","418,800,000","389,700,000","395,800,000","385,100,000","155,100,000","153,900,000","131,700,000","130,400,000","129,000,000","127,400,000","126,100,000","182,200,000","182,300,000","182,300,000","185,400,000","185,700,000","186,100,000","185,700,000","185,700,000","185,700,000","186,200,000","185,200,000","185,200,000","185,200,000","164,700,000","164,700,000","164,800,000","164,800,000","164,800,000","165,000,000","167,500,000","170,200,000","170,300,000","175,400,000","170,800,000","170,900,000","166,400,000","167,700,000"
NetDebt,"785,000,000","787,800,000","159,400,000","228,300,000","258,600,000","261,800,000","52,200,000","69,900,000","104,000,000","508,100,000","554,200,000","303,900,000","342,300,000","335,300,000","360,400,000","394,600,000","488,700,000","429,200,000","384,500,000","703,000,000","696,700,000","635,600,000","671,500,000","661,000,000","626,800,000","565,100,000","594,200,000","599,900,000","577,300,000","421,500,000","417,500,000","348,100,000","385,700,000","382,000,000","395,300,000","420,300,000","436,700,000","389,600,000","435,300,000","475,100,000","382,300,000","366,800,000","395,900,000","335,000,000","349,900,000","165,900,000",,,,"53,500,000","45,500,000","69,400,000","69,800,000","96,300,000","110,500,000","105,200,000","136,300,000","56,500,000","45,600,000","7,900,000","13,500,000","24,700,000","48,200,000","79,300,000","93,300,000","75,700,000","87,900,000","95,300,000","98,600,000","56,800,000","54,800,000","94,200,000","93,800,000","75,500,000","75,700,000","93,800,000","93,800,000","89,100,000","83,000,000","119,600,000"
ShareIssued,"20,980,432","20,915,793","20,785,746","20,783,021","20,778,138","20,718,675","20,718,526","20,699,915","20,699,915","20,785,346","20,782,637","20,780,720","20,975,221","20,929,218","20,928,822","20,927,746","21,369,031","21,517,554","21,517,554","21,515,041","21,567,080","21,558,145","21,598,399","21,758,193","21,950,735","22,046,647","22,154,137","22,154,137","23,414,744","24,172,716","24,187,103","24,175,744","22,906,663","21,153,389","21,143,497","20,937,601","20,928,542","20,904,857","20,904,857","20,903,844","20,789,052","20,779,237","20,779,237","20,718,637","20,687,289","20,641,804","20,559,871","20,555,871","20,535,324","20,365,596","20,408,248","20,393,229","20,223,232","20,225,462","20,226,758","20,007,672","19,920,544","21,631,176","21,614,476","21,538,700","21,456,323","20,982,918","20,938,103","20,889,677","20,846,962","20,846,962","20,760,212","20,709,499","20,928,167","20,571,144","20,537,844","20,497,044","20,482,144","20,263,063","20,223,228","20,202,029","20,171,284","20,416,302","20,416,302","20,416,328"
OrdinarySharesNumber,"20,799,856","20,734,945","20,604,566","20,601,537","20,596,312","20,536,164","20,535,108","20,515,457","20,514,151","20,598,830","20,595,392","20,592,693","20,786,460","20,739,704","20,738,695","20,736,981","21,177,689","21,325,716","21,325,136","21,321,976","21,373,381","21,364,072","21,403,882","21,563,125","21,755,236","21,850,054","21,956,097","21,955,383","23,215,368","23,972,694","23,986,395","23,974,436","22,704,913","20,951,120","20,940,789","20,734,298","20,724,647","20,700,475","20,700,010","20,698,719","20,583,599","20,572,931","20,571,984","20,510,799","20,478,677","20,432,741","20,350,209","20,345,543","20,324,351","20,153,736","20,195,363","20,179,043","20,007,672","20,007,672","20,007,672","20,007,672","19,920,544","21,631,176","21,614,476","21,538,700","21,456,323","20,982,918","20,938,103","20,889,677","20,846,962","20,846,962","20,760,212","20,709,499","20,928,167","20,571,144","20,537,844","20,497,044","20,482,144","20,263,063","20,223,228","20,202,029","20,171,284","20,416,302","20,416,302","20,416,328"
TreasurySharesNumber,"180,576","180,848","181,180","181,484","181,826","182,511","183,418","184,458","185,764","186,516","187,245","188,027","188,761","189,514","190,127","190,765","191,342","191,838","192,418","193,065","193,699","194,073","194,517","195,068","195,499","196,593","198,040","198,754","199,376","200,022","200,708","201,308","201,750","202,269","202,708","203,303","203,895","204,382","204,847","205,125","205,453","206,306","207,253","207,838","208,612","209,063","209,662","210,328","210,973","211,860","212,885","214,186","215,560","217,790","219,086",,,,,,,,,,,,,,,,,,,,,,,,,
