name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
		Inventory,"38,000,000","37,000,000","42,000,000","43,000,000","43,000,000","42,000,000","42,000,000","41,000,000","41,000,000","40,000,000","43,000,000","49,000,000","40,000,000","40,000,000","39,000,000","39,000,000","39,000,000","39,000,000","38,000,000","41,000,000","40,000,000","39,000,000","37,000,000","35,000,000","34,000,000","35,000,000","30,000,000","29,000,000","27,000,000","18,000,000","17,000,000","14,000,000","15,000,000","14,000,000","9,000,000","9,000,000","5,000,000","5,000,000"
		PrepaidAssets,"61,000,000","65,000,000","51,000,000","50,000,000","101,000,000","58,000,000","38,000,000","36,000,000","33,000,000","33,000,000","34,000,000","26,000,000","27,000,000","29,000,000","31,000,000","26,000,000","18,000,000","19,000,000","22,000,000","21,000,000","19,000,000","16,000,000","21,000,000","22,000,000","20,000,000","22,000,000","25,000,000","19,000,000","18,000,000","19,000,000","22,000,000","7,000,000","4,000,000","17,000,000","18,000,000","9,000,000","3,000,000","2,000,000"
		RestrictedCash,"326,000,000","475,000,000","366,000,000","332,000,000","287,000,000","197,000,000","178,000,000","241,000,000","270,000,000","262,000,000","249,000,000","203,000,000","181,000,000","176,000,000","157,000,000","139,000,000","104,000,000","168,000,000","140,000,000","114,000,000","106,000,000","164,000,000","138,000,000","55,000,000","60,000,000","48,000,000","69,000,000","38,000,000","46,000,000","22,000,000","54,000,000","23,000,000","21,000,000","54,000,000","91,000,000","67,000,000","19,000,000","20,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","14,000,000","10,000,000","16,000,000",,"1,000,000",,"0","4,000,000","10,000,000","1,000,000","1,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","14,000,000","10,000,000","16,000,000",,"1,000,000",,"0","4,000,000","10,000,000","1,000,000","1,000,000"
		AssetsHeldForSaleCurrent,"653,000,000","631,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"2,000,000",,"2,000,000",,,"0",,,,,"1,000,000",,,,,,,,"0","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000",,,"3,000,000","4,000,000","8,000,000","0","0","1,000,000","1,000,000","1,000,000",,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"1,000,000",,,,
	TotalNonCurrentAssets,"11,255,000,000","11,282,000,000","10,927,000,000","11,114,000,000","11,114,000,000","9,884,000,000","8,952,000,000","9,082,000,000","9,001,000,000","9,092,000,000","8,219,000,000","8,233,000,000","8,009,000,000","7,744,000,000","7,897,000,000","7,976,000,000","7,937,000,000","7,801,000,000","7,922,000,000","8,022,000,000","8,104,000,000","7,738,000,000","7,951,000,000","7,288,000,000","7,375,000,000","7,457,000,000","6,613,000,000","6,717,000,000","6,302,000,000","5,213,000,000","5,344,000,000","3,040,000,000","2,032,000,000","2,046,000,000","1,923,000,000","1,806,000,000","1,751,000,000","1,810,000,000"
		NetPPE,"8,189,000,000","8,200,000,000","7,784,000,000","7,886,000,000","7,838,000,000","7,554,000,000","6,421,000,000","6,513,000,000","6,222,000,000","6,286,000,000","5,753,000,000","5,785,000,000","5,523,000,000","5,245,000,000","5,306,000,000","5,376,000,000","5,340,000,000","5,204,000,000","5,247,000,000","5,322,000,000","5,390,000,000","5,460,000,000","5,711,000,000","4,947,000,000","5,012,000,000","5,056,000,000","4,434,000,000","4,478,000,000","4,430,000,000","3,487,000,000","3,276,000,000","2,255,000,000","1,530,000,000","1,541,000,000","1,487,000,000","1,492,000,000","1,451,000,000","1,525,000,000"
			GrossPPE,"8,189,000,000","10,701,000,000","7,784,000,000","7,886,000,000","7,838,000,000","9,877,000,000","6,421,000,000","6,513,000,000","6,222,000,000","8,166,000,000","5,753,000,000","5,785,000,000","5,523,000,000","6,835,000,000",,,,"6,489,000,000","6,436,000,000",,,"6,411,000,000",,"5,779,000,000","5,779,000,000","5,757,000,000","4,933,000,000","4,927,000,000","4,821,000,000","3,795,000,000","3,542,000,000","2,488,000,000","1,711,000,000","1,705,000,000","1,636,000,000","1,626,000,000","1,575,000,000","1,640,000,000"
				OtherProperties,"8,189,000,000","10,617,000,000","7,784,000,000","7,886,000,000","7,838,000,000","9,815,000,000","6,421,000,000","6,513,000,000","6,222,000,000","8,072,000,000","5,753,000,000","5,785,000,000","5,523,000,000","6,809,000,000",,,,"6,455,000,000","6,436,000,000",,,"6,386,000,000",,,"5,753,000,000","5,748,000,000","4,929,000,000","4,919,000,000","4,804,000,000","3,788,000,000","3,535,000,000","2,477,000,000","1,703,000,000","1,699,000,000","1,631,000,000","1,624,000,000","984,000,000","710,000,000"
				ConstructionInProgress,,"84,000,000",,,,"62,000,000",,,,"94,000,000",,,,"26,000,000",,,,"34,000,000",,,,"25,000,000",,,"26,000,000","9,000,000","4,000,000","8,000,000","17,000,000","7,000,000","7,000,000","11,000,000","8,000,000","6,000,000","5,000,000","2,000,000","591,000,000","930,000,000"
			AccumulatedDepreciation,,"-2,501,000,000",,,,"-2,323,000,000",,,,"-1,880,000,000",,,,"-1,590,000,000",,,,"-1,285,000,000","-1,189,000,000",,,"-951,000,000",,"-832,000,000","-767,000,000","-701,000,000","-499,000,000","-449,000,000","-391,000,000","-308,000,000","-266,000,000","-233,000,000","-181,000,000","-164,000,000","-149,000,000","-134,000,000","-124,000,000","-115,000,000"
		GoodwillAndOtherIntangibleAssets,"2,457,000,000","2,499,000,000","2,286,000,000","2,324,000,000","2,359,000,000","1,370,000,000","1,371,000,000","1,393,000,000","1,406,000,000","1,428,000,000","1,103,000,000","1,121,000,000","1,139,000,000","1,156,000,000","1,177,000,000","1,192,000,000","1,210,000,000","1,228,000,000","1,234,000,000","1,251,000,000","1,268,000,000","1,286,000,000","1,303,000,000","1,321,000,000","1,338,000,000","1,362,000,000","1,377,000,000","1,389,000,000","1,403,000,000","1,266,000,000","1,517,000,000","105,000,000","85,000,000","86,000,000","27,000,000","30,000,000","35,000,000","30,000,000"
			OtherIntangibleAssets,"2,457,000,000","2,499,000,000","2,286,000,000","2,324,000,000","2,359,000,000","1,370,000,000","1,371,000,000","1,393,000,000","1,406,000,000","1,428,000,000","1,103,000,000","1,121,000,000","1,139,000,000","1,156,000,000","1,177,000,000","1,192,000,000","1,210,000,000","1,228,000,000","1,234,000,000","1,251,000,000","1,268,000,000","1,286,000,000","1,303,000,000","1,321,000,000","1,338,000,000","1,362,000,000","1,377,000,000","1,389,000,000","1,403,000,000","1,266,000,000","1,517,000,000","105,000,000","85,000,000","86,000,000","27,000,000","30,000,000","35,000,000","30,000,000"
		InvestmentsAndAdvances,"374,000,000","381,000,000","632,000,000","639,000,000","645,000,000","741,000,000","1,001,000,000","971,000,000","1,149,000,000","1,183,000,000","1,181,000,000","1,165,000,000","1,154,000,000","1,172,000,000","1,182,000,000","1,183,000,000","1,169,000,000","1,178,000,000","1,183,000,000","1,161,000,000","1,154,000,000","710,000,000","690,000,000","778,000,000","779,000,000","798,000,000","553,000,000","549,000,000","188,000,000","227,000,000","230,000,000","253,000,000","229,000,000","227,000,000","251,000,000","243,000,000","230,000,000","220,000,000"
			LongTermEquityInvestment,"374,000,000","381,000,000","632,000,000","639,000,000","645,000,000","741,000,000","1,001,000,000","971,000,000","1,149,000,000","1,183,000,000","1,181,000,000","1,165,000,000","1,154,000,000","1,172,000,000","1,182,000,000","1,183,000,000","1,169,000,000","1,178,000,000","1,183,000,000","1,161,000,000","1,154,000,000","710,000,000","690,000,000","778,000,000","779,000,000","798,000,000","553,000,000","549,000,000","188,000,000","227,000,000","230,000,000","253,000,000","229,000,000","227,000,000","251,000,000","243,000,000","230,000,000","220,000,000"
				InvestmentsinAssociatesatCost,"374,000,000","381,000,000","632,000,000","639,000,000","645,000,000","741,000,000","1,001,000,000","971,000,000","1,149,000,000","1,183,000,000","1,181,000,000","1,165,000,000","1,154,000,000","1,172,000,000","1,182,000,000","1,183,000,000","1,169,000,000","1,178,000,000","1,183,000,000","1,161,000,000","1,154,000,000","710,000,000","690,000,000","778,000,000","779,000,000","798,000,000","553,000,000","549,000,000","188,000,000","227,000,000","230,000,000","253,000,000","229,000,000","227,000,000","251,000,000","243,000,000","230,000,000","220,000,000"
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,"1,183,000,000",,,,,,,,,,,,,,,"227,000,000",,,,
		FinancialAssets,"16,000,000","6,000,000","5,000,000","4,000,000","8,000,000","1,000,000",,,,"0","0","0","0","8,000,000","32,000,000","23,000,000","16,000,000",,"0","0","2,000,000","1,000,000",,,,,"0","4,000,000","0","1,000,000","7,000,000","5,000,000","7,000,000","11,000,000","7,000,000","6,000,000",,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,"7,000,000","10,000,000","14,000,000","18,000,000","6,000,000","8,000,000","10,000,000","11,000,000","13,000,000","15,000,000","15,000,000","17,000,000","17,000,000","5,000,000","8,000,000","9,000,000","10,000,000","10,000,000","14,000,000"
		NonCurrentDeferredAssets,"100,000,000","95,000,000","116,000,000","117,000,000","125,000,000","104,000,000","84,000,000","95,000,000","116,000,000","92,000,000","73,000,000","62,000,000","65,000,000","57,000,000","108,000,000","120,000,000","129,000,000","128,000,000","202,000,000","207,000,000","214,000,000","216,000,000","182,000,000","170,000,000","180,000,000","170,000,000","124,000,000","140,000,000","143,000,000","118,000,000","204,000,000","312,000,000","144,000,000","146,000,000","116,000,000",,,
			NonCurrentDeferredTaxesAssets,"100,000,000","95,000,000","116,000,000","117,000,000","125,000,000","104,000,000","84,000,000","95,000,000","116,000,000","92,000,000","73,000,000","62,000,000","65,000,000","57,000,000","108,000,000","120,000,000","129,000,000","128,000,000","202,000,000","207,000,000","214,000,000","216,000,000","182,000,000","170,000,000","180,000,000","170,000,000","124,000,000","140,000,000","143,000,000","118,000,000","204,000,000","312,000,000","144,000,000","146,000,000","116,000,000",,,
		OtherNonCurrentAssets,"119,000,000","101,000,000","104,000,000","144,000,000","139,000,000","114,000,000","75,000,000","110,000,000","108,000,000","103,000,000","109,000,000","100,000,000","128,000,000","106,000,000","92,000,000","82,000,000","73,000,000","63,000,000","56,000,000","74,000,000","66,000,000","51,000,000","47,000,000","66,000,000","58,000,000","61,000,000","114,000,000","144,000,000","123,000,000","99,000,000","93,000,000","93,000,000","32,000,000","27,000,000","26,000,000","25,000,000","25,000,000","21,000,000"
TotalLiabilitiesNetMinorityInterest,"9,489,000,000","9,513,000,000","8,825,000,000","8,878,000,000","8,853,000,000","7,877,000,000","7,488,000,000","7,504,000,000","7,291,000,000","7,437,000,000","6,792,000,000","6,677,000,000","6,320,000,000","6,276,000,000","6,125,000,000","6,161,000,000","6,236,000,000","6,145,000,000","6,143,000,000","6,177,000,000","6,242,000,000","6,013,000,000","6,014,000,000","5,050,000,000","5,098,000,000","5,143,000,000","4,837,000,000","5,002,000,000","5,254,000,000","4,272,000,000","4,285,000,000","2,163,000,000","1,503,000,000","1,302,000,000","1,340,000,000","1,377,000,000","1,339,000,000","1,124,000,000"
	CurrentLiabilities,"1,527,000,000","1,631,000,000","816,000,000","754,000,000","748,000,000","634,000,000","602,000,000","555,000,000","1,714,000,000","2,057,000,000","2,246,000,000","2,127,000,000","1,787,000,000","704,000,000","1,085,000,000","804,000,000","859,000,000","486,000,000","490,000,000","438,000,000","455,000,000","459,000,000","459,000,000","380,000,000","383,000,000","456,000,000","425,000,000","570,000,000","389,000,000","297,000,000","302,000,000","233,000,000","150,000,000","257,000,000","267,000,000","212,000,000","226,000,000","285,000,000"
		PayablesAndAccruedExpenses,"186,000,000","319,000,000","215,000,000","192,000,000","211,000,000","212,000,000","205,000,000","157,000,000","196,000,000","217,000,000","266,000,000","200,000,000","178,000,000","165,000,000","207,000,000","147,000,000","152,000,000","163,000,000","167,000,000","114,000,000","131,000,000","148,000,000","146,000,000","92,000,000","103,000,000","176,000,000","159,000,000","120,000,000","123,000,000","106,000,000","115,000,000","84,000,000","57,000,000","101,000,000","97,000,000","63,000,000","75,000,000","208,000,000"
			Payables,"91,000,000","181,000,000","70,000,000","73,000,000","110,000,000","89,000,000","68,000,000","62,000,000","97,000,000","105,000,000","117,000,000","115,000,000","97,000,000","64,000,000","111,000,000","87,000,000","94,000,000","75,000,000","72,000,000","54,000,000","76,000,000","63,000,000","52,000,000","53,000,000","50,000,000","108,000,000","80,000,000","83,000,000","79,000,000","63,000,000","63,000,000","65,000,000","40,000,000","81,000,000","67,000,000","52,000,000","65,000,000","192,000,000"
				AccountsPayable,"91,000,000","181,000,000","70,000,000","73,000,000","110,000,000","89,000,000","68,000,000","62,000,000","97,000,000","105,000,000","117,000,000","115,000,000","97,000,000","64,000,000","111,000,000","87,000,000","94,000,000","75,000,000","72,000,000","54,000,000","76,000,000","63,000,000","52,000,000","53,000,000","50,000,000","108,000,000","80,000,000","83,000,000","79,000,000","63,000,000","63,000,000","65,000,000","40,000,000","81,000,000","26,000,000","15,000,000","34,000,000","166,000,000"
				DuetoRelatedPartiesCurrent,,,,,"17,000,000","17,000,000","22,000,000","21,000,000","27,000,000","31,000,000","63,000,000","53,000,000","42,000,000","19,000,000","21,000,000","47,000,000","54,000,000","48,000,000","45,000,000","31,000,000","50,000,000","40,000,000","29,000,000","32,000,000","24,000,000","85,000,000","58,000,000","60,000,000","46,000,000","44,000,000","48,000,000","50,000,000","26,000,000","41,000,000","41,000,000","37,000,000","31,000,000","26,000,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,
			CurrentAccruedExpenses,"95,000,000","138,000,000","145,000,000","119,000,000","101,000,000","123,000,000","137,000,000","95,000,000","99,000,000","112,000,000","149,000,000","85,000,000","81,000,000","101,000,000","96,000,000","60,000,000","58,000,000","88,000,000","95,000,000","60,000,000","55,000,000","85,000,000","94,000,000","39,000,000","53,000,000","68,000,000","79,000,000","37,000,000","44,000,000","43,000,000","52,000,000","19,000,000","17,000,000","20,000,000","30,000,000","11,000,000","10,000,000","16,000,000"
				InterestPayable,"40,000,000","54,000,000","41,000,000","55,000,000","39,000,000","44,000,000","48,000,000","55,000,000","60,000,000","41,000,000","49,000,000","43,000,000","46,000,000","44,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"770,000,000","772,000,000","545,000,000","518,000,000","500,000,000","384,000,000","361,000,000","357,000,000","1,480,000,000","1,824,000,000","1,965,000,000","1,914,000,000","1,598,000,000","535,000,000","873,000,000","651,000,000","698,000,000","306,000,000","300,000,000","298,000,000","296,000,000","282,000,000","281,000,000","251,000,000","242,000,000","241,000,000","224,000,000","407,000,000","218,000,000","160,000,000","157,000,000","119,000,000","71,000,000","133,000,000","147,000,000","126,000,000","131,000,000","58,000,000"
			CurrentDebt,"770,000,000","772,000,000","545,000,000","518,000,000","500,000,000","384,000,000","361,000,000","357,000,000","1,480,000,000","1,824,000,000","1,965,000,000","1,914,000,000","1,598,000,000","535,000,000","873,000,000","651,000,000","698,000,000","306,000,000","300,000,000","298,000,000","296,000,000","282,000,000","281,000,000","251,000,000","242,000,000","241,000,000","224,000,000","407,000,000","218,000,000","160,000,000","157,000,000","119,000,000","71,000,000","133,000,000","147,000,000","126,000,000","131,000,000","58,000,000"
				OtherCurrentBorrowings,"770,000,000","772,000,000","545,000,000","518,000,000","500,000,000","384,000,000","361,000,000","357,000,000","1,480,000,000","1,824,000,000","1,965,000,000","1,914,000,000","1,598,000,000","535,000,000","873,000,000","651,000,000","698,000,000","306,000,000","300,000,000","298,000,000","296,000,000","282,000,000","281,000,000","251,000,000","242,000,000","241,000,000","224,000,000","407,000,000","218,000,000","160,000,000","157,000,000","119,000,000","71,000,000","133,000,000","147,000,000","126,000,000","131,000,000","58,000,000"
		OtherCurrentLiabilities,"571,000,000","540,000,000","56,000,000","44,000,000","37,000,000","38,000,000","36,000,000","41,000,000","38,000,000","16,000,000","15,000,000","13,000,000","11,000,000","4,000,000","5,000,000","6,000,000","9,000,000","17,000,000","23,000,000","26,000,000","28,000,000","29,000,000","32,000,000","37,000,000","38,000,000","39,000,000","42,000,000","43,000,000","48,000,000","31,000,000","30,000,000","30,000,000","22,000,000","23,000,000","23,000,000","23,000,000","20,000,000","19,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,962,000,000","7,882,000,000","8,009,000,000","8,124,000,000","8,105,000,000","7,243,000,000","6,886,000,000","6,949,000,000","5,577,000,000","5,380,000,000","4,546,000,000","4,550,000,000","4,533,000,000","5,572,000,000","5,040,000,000","5,357,000,000","5,377,000,000","5,659,000,000","5,653,000,000","5,739,000,000","5,787,000,000","5,554,000,000","5,555,000,000","4,670,000,000","4,715,000,000","4,687,000,000","4,412,000,000","4,432,000,000","4,865,000,000","3,975,000,000","3,983,000,000","1,930,000,000","1,353,000,000","1,045,000,000","1,073,000,000","1,165,000,000","1,113,000,000","839,000,000"
		LongTermDebtAndCapitalLeaseObligation,"7,520,000,000","7,500,000,000","7,660,000,000","7,795,000,000","7,817,000,000","6,930,000,000","6,617,000,000","6,637,000,000","5,303,000,000","5,183,000,000","4,336,000,000","4,378,000,000","4,393,000,000","5,447,000,000","4,928,000,000","5,244,000,000","5,261,000,000","5,531,000,000","5,520,000,000","5,597,000,000","5,662,000,000","5,426,000,000","5,359,000,000","4,465,000,000","4,521,000,000","4,562,000,000","4,285,000,000","4,336,000,000","4,719,000,000","3,890,000,000","3,926,000,000","1,880,000,000","1,310,000,000","1,000,000,000","1,020,000,000","1,076,000,000","1,020,000,000","749,000,000"
			LongTermDebt,"6,979,000,000","6,939,000,000","7,299,000,000","7,434,000,000","7,463,000,000","6,585,000,000","6,357,000,000","6,377,000,000","5,081,000,000","4,956,000,000","4,143,000,000","4,192,000,000","4,225,000,000","5,447,000,000","4,928,000,000","5,244,000,000","5,261,000,000","5,531,000,000","5,520,000,000","5,597,000,000","5,662,000,000","5,426,000,000","5,359,000,000","4,465,000,000","4,521,000,000","4,562,000,000","4,285,000,000","4,336,000,000","4,719,000,000","3,890,000,000","3,926,000,000","1,880,000,000","1,310,000,000","1,000,000,000","1,020,000,000","1,076,000,000","1,020,000,000","749,000,000"
			LongTermCapitalLeaseObligation,"541,000,000","561,000,000","361,000,000","361,000,000","354,000,000","345,000,000","260,000,000","260,000,000","222,000,000","227,000,000","193,000,000","186,000,000","168,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"11,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","33,000,000","11,000,000","4,000,000"
			NonCurrentDeferredTaxesLiabilities,"11,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","33,000,000","11,000,000","4,000,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0",,,,,,,,,"0",,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,"3,000,000","9,000,000","6,000,000","9,000,000","11,000,000","20,000,000","20,000,000",,,,,,,,,"0",,,,
		DerivativeProductLiabilities,"252,000,000","196,000,000","160,000,000","145,000,000","107,000,000","135,000,000","150,000,000","192,000,000","151,000,000","76,000,000","95,000,000","66,000,000","31,000,000","17,000,000","9,000,000","12,000,000","17,000,000","31,000,000","43,000,000","54,000,000","40,000,000","43,000,000","107,000,000","122,000,000","110,000,000","61,000,000","74,000,000","44,000,000","97,000,000","46,000,000","23,000,000","24,000,000","20,000,000","16,000,000","25,000,000","26,000,000","52,000,000","61,000,000"
		OtherNonCurrentLiabilities,"179,000,000","173,000,000","189,000,000","184,000,000","181,000,000","178,000,000","119,000,000","120,000,000","123,000,000","121,000,000","115,000,000","106,000,000","109,000,000","108,000,000","103,000,000","101,000,000","99,000,000","97,000,000","87,000,000","79,000,000","79,000,000","76,000,000","78,000,000","63,000,000","64,000,000","64,000,000","53,000,000","52,000,000","49,000,000","39,000,000","34,000,000","26,000,000","23,000,000","29,000,000","28,000,000","30,000,000","30,000,000","25,000,000"
TotalEquityGrossMinorityInterest,"3,139,000,000","3,300,000,000","2,955,000,000","3,003,000,000","2,995,000,000","2,715,000,000","2,237,000,000","2,232,000,000","2,264,000,000","2,263,000,000","2,046,000,000","2,054,000,000","2,145,000,000","2,224,000,000","2,375,000,000","2,287,000,000","2,126,000,000","2,138,000,000","2,299,000,000","2,336,000,000","2,338,000,000","2,370,000,000","2,468,000,000","2,557,000,000","2,561,000,000","2,632,000,000","2,152,000,000","2,206,000,000","1,341,000,000","1,480,000,000","1,614,000,000","1,073,000,000","1,031,000,000","1,011,000,000","991,000,000","697,000,000","590,000,000","767,000,000"
	StockholdersEquity,"1,762,000,000","1,834,000,000","1,778,000,000","1,794,000,000","1,796,000,000","1,824,000,000","1,881,000,000","1,861,000,000","1,800,000,000","1,850,000,000","1,748,000,000","1,732,000,000","1,772,000,000","1,822,000,000","1,935,000,000","1,868,000,000","1,755,000,000","1,747,000,000","1,861,000,000","1,837,000,000","1,830,000,000","1,850,000,000","1,845,000,000","1,815,000,000","1,808,000,000","1,841,000,000","1,803,000,000","1,844,000,000","1,210,000,000","1,234,000,000","1,335,000,000","809,000,000","646,000,000","629,000,000","578,000,000","697,000,000","590,000,000","767,000,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","0","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","0","0","0","0","0","0","0","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,,,
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","0","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","0","0","0","0","0","0","0","0"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,
