name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
			RawMaterials,"39,100,000","40,200,000","35,600,000","16,200,000","15,200,000","13,800,000","15,600,000","14,100,000","12,500,000","9,700,000","7,700,000","8,800,000","10,700,000","13,300,000","12,500,000","13,700,000","12,000,000","13,042,000","13,733,000","13,265,000","16,540,000","18,924,000","19,690,000","17,042,000","15,270,000","15,425,000","13,594,000","12,235,000","12,077,000","10,617,000","5,922,000","5,284,000","5,089,000","4,319,000","7,765,000","6,625,000","5,226,000","4,958,000","4,927,000","4,166,000","3,855,000","3,447,000","3,257,000","2,605,000","2,939,000","2,593,000","2,989,000","3,304,000","2,401,000","1,904,000","2,358,000","1,051,000","1,135,000"
			WorkInProcess,"8,300,000","9,800,000","7,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"137,200,000","125,800,000","134,400,000","133,600,000","134,400,000","126,000,000","118,900,000","111,900,000","92,500,000","108,200,000","91,500,000","76,900,000","77,700,000","76,700,000","68,300,000","64,500,000","68,000,000","64,249,000","59,862,000","73,174,000","88,438,000","87,963,000","74,041,000","64,205,000","62,969,000","68,443,000","67,056,000","56,610,000","59,983,000","58,860,000","40,370,000","37,424,000","34,555,000","40,093,000","39,111,000","26,692,000","18,707,000","16,102,000","21,255,000","16,662,000","14,104,000","12,802,000","9,711,000","11,045,000","9,186,000","10,924,000","8,295,000","8,817,000","7,466,000","8,745,000","8,442,000","8,754,000","10,284,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,052,000","4,116,000","3,650,000","4,260,000",,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"91,700,000","65,400,000","59,700,000","60,600,000","57,400,000","43,300,000","46,800,000","57,100,000","54,300,000","41,200,000","42,600,000","41,700,000","42,100,000","36,800,000","38,700,000","39,300,000","38,800,000","40,067,000","43,302,000","36,395,000","42,321,000","33,306,000","31,732,000","33,490,000","34,728,000","35,761,000","41,517,000","35,326,000","32,757,000","31,143,000","16,826,000","23,195,000","14,670,000","14,053,000","38,271,000","27,479,000","26,988,000","13,215,000","16,893,000","19,640,000","13,749,000","11,808,000","9,258,000","10,139,000","7,749,000","8,849,000","5,705,000","4,539,000","3,591,000","3,100,000","6,476,000","4,986,000","3,270,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,304,000","41,463,000","41,175,000","41,484,000","51,297,000","50,984,000","50,956,000","50,980,000",,,,"13,663,000","7,088,000","7,063,000","6,963,000","9,718,000","16,699,000","16,391,000","11,343,000","11,946,000","13,764,000","12,572,000","13,620,000","13,603,000","79,000","73,000","69,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,304,000","41,463,000","41,175,000","41,484,000","51,297,000","50,984,000","50,956,000","50,980,000",,,,"13,663,000","7,088,000","7,063,000","6,963,000","7,578,000","14,330,000","13,704,000","8,175,000","8,158,000","9,876,000","12,572,000","9,662,000","9,652,000","79,000","73,000","69,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,022,000",,,,,
	TotalNonCurrentAssets,"2,442,800,000","2,318,500,000","2,007,100,000","1,650,700,000","1,501,000,000","1,304,100,000","1,201,600,000","1,121,900,000","1,170,900,000","1,116,500,000","1,079,400,000","1,008,700,000","892,400,000","857,100,000","685,400,000","690,900,000","664,900,000","541,096,000","744,628,000","756,057,000","651,301,000","601,225,000","615,287,000","606,294,000","525,820,000","519,967,000","455,433,000","409,366,000","386,500,000","377,909,000","416,161,000","458,163,000","418,571,000","432,918,000","422,209,000","413,380,000","419,103,000","406,223,000","398,616,000","306,734,000","236,944,000","211,177,000","167,061,000","180,823,000","183,612,000","125,264,000","105,842,000","102,190,000","77,656,000","44,996,000","16,623,000","15,739,000","14,114,000"
		NetPPE,"786,500,000","687,600,000","556,600,000","506,500,000","494,200,000","448,000,000","419,400,000","392,600,000","374,200,000","344,300,000","305,500,000","284,700,000","272,000,000","271,400,000","265,400,000","256,000,000","245,100,000","245,395,000","239,891,000","238,513,000","155,476,000","137,249,000","126,109,000","125,636,000","115,782,000","91,067,000","83,372,000","71,465,000","63,487,000","58,919,000","56,812,000","55,300,000","47,474,000","36,652,000","28,380,000","27,047,000","25,803,000","25,638,000","26,020,000","10,247,000","9,560,000","7,966,000","7,485,000","7,339,000","7,098,000","7,056,000","6,797,000","6,737,000","6,663,000","6,387,000","6,113,000","5,703,000","3,425,000"
			GrossPPE,"1,014,000,000","899,300,000","762,600,000","698,400,000","674,800,000","620,500,000","582,800,000","548,100,000","521,100,000","481,300,000","434,600,000","406,200,000","391,000,000","382,200,000","379,600,000","363,500,000","346,700,000","340,550,000","327,874,000","320,352,000","231,216,000","207,721,000","189,975,000","184,645,000","170,403,000","140,126,000","154,982,000","137,783,000","123,815,000","114,352,000","109,208,000","104,724,000","91,457,000","78,450,000","67,812,000","63,171,000","59,843,000","56,858,000","55,789,000","37,741,000","35,177,000","31,819,000","29,711,000","28,899,000","27,436,000","25,803,000","25,056,000","24,187,000","23,505,000","22,601,000","21,719,000","21,124,000","18,325,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,521,000","15,254,000","13,912,000","12,834,000","12,270,000","11,208,000","10,607,000","9,949,000","9,887,000","9,259,000","8,449,000","0","8,729,000","0"
				LandAndImprovements,"250,400,000","204,500,000","128,300,000","106,800,000","106,800,000","93,300,000","93,300,000","93,300,000","93,300,000","93,300,000","75,700,000","75,700,000","75,700,000","75,700,000","75,700,000","71,900,000","65,600,000","65,583,000","62,226,000","59,203,000","44,198,000","35,079,000","31,251,000","31,251,000","30,321,000","21,683,000","21,685,000","14,943,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000","13,895,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,"459,200,000","416,200,000","365,400,000","345,100,000","153,800,000","150,600,000","148,100,000","148,000,000","148,000,000","147,400,000","143,600,000","142,500,000","144,500,000","144,200,000","138,600,000","136,100,000","135,200,000","133,212,000","131,054,000","133,641,000","56,373,000","49,783,000","44,513,000","42,060,000","39,454,000","28,841,000","22,283,000","20,298,000","20,224,000","20,166,000","17,546,000","17,779,000","19,121,000","610,000","610,000","610,000","610,000","610,000","610,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"216,500,000","203,000,000","193,400,000","180,400,000","168,500,000","158,500,000","151,500,000","145,600,000","139,900,000","134,000,000","130,300,000","119,900,000","114,900,000","111,600,000","111,700,000","106,400,000","102,300,000","94,616,000","90,764,000","86,662,000","84,201,000","79,318,000","75,712,000","63,800,000","60,237,000","54,533,000","50,712,000","47,776,000","43,775,000","36,917,000","35,665,000","34,500,000","28,336,000","24,139,000","24,494,000","22,144,000","20,120,000","18,677,000","18,849,000","16,475,000","15,315,000","13,526,000","12,583,000","12,038,000","11,546,000","10,648,000","10,685,000","10,145,000","10,268,000","10,018,000","9,448,000","8,484,000","7,382,000"
				OtherProperties,"14,800,000","15,600,000","19,800,000","20,200,000","18,700,000","19,800,000","18,800,000","20,400,000","22,400,000","19,900,000","20,500,000","19,900,000","20,100,000","20,500,000","20,200,000","19,500,000","19,200,000","20,087,000","20,169,000","19,600,000","19,701,000","20,173,000","17,633,000","18,299,000","18,413,000","15,784,000","40,984,000","38,140,000","34,053,000","31,474,000","29,181,000","26,904,000","24,951,000","23,442,000","21,986,000","21,154,000","19,708,000","18,322,000","17,388,000",,,,,,,,,,,,"8,017,000",,"9,282,000"
				ConstructionInProgress,"31,300,000","19,900,000","16,900,000","10,600,000","193,400,000","166,400,000","140,800,000","114,100,000","90,700,000","61,200,000","44,400,000","28,700,000","16,800,000","12,300,000","11,500,000","7,700,000","2,900,000","6,275,000","2,971,000","1,077,000","6,201,000","4,669,000","4,365,000","13,681,000","8,796,000","8,106,000","10,248,000","7,923,000","3,157,000","3,902,000","5,326,000","4,332,000","634,000","10,947,000","1,295,000",,,,,,,,,,,,,,,,,,
				Leases,"41,800,000","40,100,000","38,800,000","35,300,000","33,600,000","31,900,000","30,300,000","26,700,000","26,800,000","25,500,000","20,100,000","19,500,000","19,000,000","17,900,000","21,900,000","21,900,000","21,500,000","20,777,000","20,690,000","20,169,000","20,542,000","18,699,000","16,501,000","15,554,000","13,182,000","11,179,000","9,070,000","8,703,000","8,711,000","7,998,000","7,595,000","7,314,000","4,520,000","5,417,000","5,532,000","5,368,000","5,510,000","5,354,000","5,047,000","4,745,000","4,608,000","4,381,000","4,294,000","4,591,000","4,682,000","4,548,000","4,422,000","4,155,000","3,978,000","4,134,000","4,254,000","3,911,000","1,661,000"
			AccumulatedDepreciation,"-227,500,000","-211,700,000","-206,000,000","-191,900,000","-180,600,000","-172,500,000","-163,400,000","-155,500,000","-146,900,000","-137,000,000","-129,100,000","-121,500,000","-119,000,000","-110,800,000","-114,200,000","-107,500,000","-101,600,000","-95,155,000","-87,983,000","-81,839,000","-75,740,000","-70,472,000","-63,866,000","-59,009,000","-54,621,000","-49,059,000","-71,610,000","-66,318,000","-60,328,000","-55,433,000","-52,396,000","-49,424,000","-43,983,000","-41,798,000","-39,432,000","-36,124,000","-34,040,000","-31,220,000","-29,769,000","-27,494,000","-25,617,000","-23,853,000","-22,226,000","-21,560,000","-20,338,000","-18,747,000","-18,259,000","-17,450,000","-16,842,000","-16,214,000","-15,606,000","-15,421,000","-14,900,000"
		GoodwillAndOtherIntangibleAssets,"178,900,000","188,700,000","198,600,000","127,900,000","131,500,000","124,600,000","93,500,000","90,600,000","94,300,000","98,300,000","52,200,000","54,400,000","57,300,000","60,300,000","43,800,000","46,500,000","29,100,000","30,808,000","32,844,000","34,881,000","37,088,000","39,381,000","42,402,000","45,723,000","21,149,000","22,332,000","23,227,000","3,517,000","5,383,000","5,656,000","5,928,000","6,201,000","9,042,000","9,713,000","10,646,000","9,573,000","9,998,000","2,117,000",,,,,,,,,,,,,,,
			Goodwill,"123,800,000","125,100,000","127,600,000","99,200,000","99,200,000","93,000,000","68,200,000","67,200,000","67,200,000","67,200,000","38,200,000","38,200,000","38,200,000","38,200,000","25,700,000","25,100,000","14,600,000","14,553,000","14,553,000","14,553,000","14,553,000","14,553,000","14,553,000","14,235,000","4,692,000","4,692,000","4,260,000","2,824,000","2,824,000","2,824,000","2,824,000","2,824,000","2,824,000","2,872,000","2,800,000","2,800,000","2,800,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"55,100,000","63,600,000","71,000,000","28,700,000","32,300,000","31,600,000","25,300,000","23,400,000","27,100,000","31,100,000","14,000,000","16,200,000","19,100,000","22,100,000","18,100,000","21,400,000","14,500,000","16,255,000","18,291,000","20,328,000","22,535,000","24,828,000","27,849,000","31,488,000","16,457,000","17,640,000","18,967,000","693,000","2,559,000","2,832,000","3,104,000","3,377,000","6,218,000","6,841,000","7,846,000","6,773,000","7,198,000","2,117,000",,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"360,800,000","440,800,000","298,200,000","246,600,000","151,100,000","118,300,000","117,900,000","100,400,000","172,000,000","144,300,000","204,200,000","149,500,000","50,200,000","67,000,000","38,600,000","65,300,000","82,500,000","98,022,000","247,875,000","257,622,000","242,333,000","224,983,000","240,228,000","237,223,000","241,888,000","272,959,000","261,506,000","275,344,000","268,608,000","271,724,000","303,168,000","352,473,000","327,263,000","351,675,000","327,987,000","311,713,000","322,158,000","325,892,000","315,657,000","242,769,000","172,236,000","148,414,000","113,801,000","126,478,000","131,105,000","73,950,000","60,054,000","56,613,000","32,777,000",,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,178,000",,,,,,,,
		NonCurrentDeferredAssets,"869,200,000","765,600,000","716,100,000","619,000,000","580,800,000","550,000,000","511,200,000","482,400,000","475,200,000","469,600,000","461,100,000","462,900,000","453,200,000","437,600,000","317,400,000","302,500,000","287,400,000","146,932,000","204,721,000","207,029,000","199,186,000","182,745,000","189,434,000","180,782,000","131,696,000","119,216,000","72,003,000","44,152,000","38,998,000","31,080,000","42,276,000","36,531,000","30,058,000","30,058,000","51,996,000","61,764,000",,"48,525,000","50,393,000","46,003,000","46,523,000","49,898,000","41,218,000","42,111,000","42,231,000","42,986,000","37,752,000","31,671,000","37,028,000","37,414,000","9,557,000","9,025,000","8,631,000"
			NonCurrentDeferredTaxesAssets,"431,700,000","342,300,000","337,300,000","271,200,000","260,600,000","245,200,000","230,100,000","218,900,000","226,500,000","232,600,000","243,700,000","258,800,000","262,700,000","255,000,000","147,800,000","141,900,000","138,700,000","146,932,000","204,721,000","207,029,000","199,186,000","182,745,000","189,434,000","180,782,000","131,696,000","119,216,000","72,003,000","44,152,000","38,998,000","31,080,000","42,276,000","36,531,000","30,058,000","30,058,000","51,996,000","61,764,000",,"48,525,000","50,393,000","46,003,000","46,523,000","46,523,000","37,443,000","37,443,000","37,443,000","37,443,000","31,671,000","31,671,000","31,671,000","31,671,000",,,
		OtherNonCurrentAssets,"247,400,000","235,800,000","237,600,000","150,700,000","143,400,000","63,200,000","59,600,000","55,900,000","55,200,000","60,000,000","56,400,000","57,200,000","59,700,000","20,800,000","20,200,000","20,600,000","20,800,000","19,939,000","19,297,000","18,012,000","17,218,000","16,867,000","17,114,000","16,930,000","15,305,000","14,393,000","15,325,000","14,888,000","10,024,000","10,530,000","7,977,000","7,658,000","4,734,000","4,820,000","3,200,000","3,283,000","61,144,000","4,051,000","6,546,000","7,715,000","8,625,000","4,899,000","4,557,000","4,895,000","3,178,000","1,272,000","1,239,000","7,169,000","1,188,000","1,195,000","953,000","1,011,000","2,058,000"
TotalLiabilitiesNetMinorityInterest,"5,417,900,000","5,120,700,000","4,835,000,000","4,508,700,000","4,301,400,000","3,188,500,000","2,873,000,000","2,786,700,000","2,669,900,000","2,563,600,000","2,345,200,000","2,247,100,000","2,147,600,000","2,067,800,000","1,871,900,000","1,795,500,000","1,707,200,000","1,668,539,000","1,493,054,000","1,438,552,000","1,369,134,000","1,302,260,000","1,187,072,000","1,155,552,000","1,069,118,000","1,035,133,000","911,787,000","854,049,000","778,556,000","748,808,000","663,375,000","639,893,000","589,937,000","582,704,000","528,189,000","518,561,000","485,020,000","464,563,000","434,799,000","424,601,000","390,117,000","376,393,000","354,120,000","347,715,000","329,661,000","312,968,000","281,996,000","271,243,000","253,103,000","244,761,000","226,590,000","218,377,000","204,334,000"
	CurrentLiabilities,"2,510,500,000","2,318,100,000","2,198,000,000","1,998,500,000","1,879,700,000","1,829,500,000","1,645,600,000","1,611,900,000","1,543,000,000","1,473,600,000","1,341,900,000","1,293,700,000","1,254,300,000","1,256,400,000","1,111,900,000","1,085,200,000","1,029,700,000","1,027,223,000","910,639,000","885,519,000","856,585,000","829,440,000","750,360,000","731,964,000","687,342,000","678,670,000","603,134,000","565,299,000","518,633,000","496,456,000","434,496,000","426,088,000","394,866,000","413,061,000","367,326,000","360,481,000","331,728,000","319,304,000","298,694,000","294,977,000","270,961,000","266,864,000","251,667,000","246,289,000","235,924,000","218,382,000","202,232,000","197,122,000","183,870,000","180,565,000","168,333,000","163,198,000","150,268,000"
		PayablesAndAccruedExpenses,"617,200,000","540,700,000","564,300,000","465,500,000","414,600,000","436,700,000","345,600,000","336,100,000","312,800,000","300,000,000","278,300,000","262,200,000","263,200,000","290,500,000","235,700,000","235,700,000","212,600,000","233,403,000","176,326,000","178,847,000","179,471,000","184,098,000","168,215,000","168,769,000","148,893,000","164,018,000","132,016,000","124,122,000","112,107,000","127,527,000","105,364,000","104,729,000","89,164,000","119,397,000","96,024,000","94,842,000","74,396,000","72,036,000","42,192,000","41,381,000","30,485,000","35,739,000","37,628,000","33,183,000","28,336,000","48,734,000","43,802,000","26,908,000","38,730,000","40,028,000","35,329,000","32,510,000","31,971,000"
			Payables,"174,700,000","148,400,000","142,300,000","132,000,000","129,500,000","141,600,000","95,900,000","107,200,000","87,800,000","100,500,000","97,500,000","87,400,000","93,500,000","114,600,000","89,600,000","85,400,000","74,700,000","91,444,000","60,405,000","57,355,000","62,818,000","70,320,000","65,325,000","65,081,000","57,185,000","69,879,000","54,270,000","43,432,000","43,507,000","52,636,000","39,010,000","35,848,000","27,603,000","57,020,000","33,257,000","35,964,000","26,369,000","20,816,000","23,160,000","24,101,000","13,764,000","19,768,000","15,342,000","13,207,000","8,696,000","12,761,000","9,766,000","12,639,000","10,186,000","10,987,000","8,351,000","7,737,000","7,004,000"
				AccountsPayable,"174,700,000","148,400,000","142,300,000","132,000,000","129,500,000","141,600,000","95,900,000","107,200,000","87,800,000","96,400,000","85,900,000","72,400,000","69,200,000","86,400,000","66,600,000","63,700,000","55,700,000","70,009,000","44,543,000","42,171,000","48,689,000","56,732,000","57,530,000","56,920,000","47,955,000","61,500,000","48,793,000","42,336,000","40,164,000","49,947,000","36,520,000","35,848,000","27,603,000","35,599,000","33,257,000","35,964,000","26,369,000","20,816,000","23,160,000","24,101,000","13,764,000","19,768,000","15,342,000","13,207,000","8,696,000","12,761,000","9,766,000","12,639,000","10,186,000","10,987,000","8,351,000","7,737,000","7,004,000"
				TotalTaxPayable,,,,,,,,,,"4,100,000","11,600,000","15,000,000","24,300,000","28,200,000","23,000,000","21,700,000","19,000,000","21,435,000","15,862,000","15,184,000","14,129,000","13,588,000","7,795,000","8,161,000","9,230,000","8,379,000","5,477,000","1,096,000","3,343,000","2,689,000","2,490,000","0","0","21,421,000",,,,,,,,,,,,,,,,,"0",,"0"
					IncomeTaxPayable,,,,,,,,,,"4,100,000","11,600,000","15,000,000","24,300,000","28,200,000","23,000,000","21,700,000","19,000,000","21,435,000","15,862,000","15,184,000","14,129,000","13,588,000","7,795,000","8,161,000","9,230,000","8,379,000","5,477,000","1,096,000","3,343,000","2,689,000","2,490,000","0","0","21,421,000",,,,,,,,,,,,,,,,,"0",,"0"
			CurrentAccruedExpenses,"442,500,000","392,300,000","422,000,000","333,500,000","285,100,000","295,100,000","249,700,000","228,900,000","225,000,000","199,500,000","180,800,000","174,800,000","169,700,000","175,900,000","146,100,000","150,300,000","137,900,000","141,959,000","115,921,000","121,492,000","116,653,000","113,778,000","102,890,000","103,688,000","91,708,000","94,139,000","77,746,000","80,690,000","68,600,000","74,891,000","66,354,000","68,881,000","61,561,000","62,377,000","62,767,000","58,878,000","48,027,000","51,220,000","19,032,000","17,280,000","16,721,000","15,971,000","22,286,000","19,976,000","19,640,000","35,973,000","34,036,000","14,269,000","28,544,000","29,041,000","26,978,000","24,773,000","24,967,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,"145,900,000","121,900,000","110,700,000","103,600,000","101,800,000","90,400,000","91,600,000","81,000,000","98,400,000","85,400,000","91,300,000","82,300,000","91,944,000","75,482,000","80,307,000","73,204,000","78,138,000","65,610,000","70,787,000","58,165,000","61,111,000","47,915,000","51,545,000","42,727,000","45,875,000","40,692,000","43,705,000","35,845,000","34,997,000","30,450,000","30,787,000","26,350,000","28,957,000","25,940,000","27,086,000","23,918,000","24,197,000","21,112,000","20,656,000","20,071,000",,,"15,943,000",,,,,"12,839,000"
		CurrentDebtAndCapitalLeaseObligation,,,"17,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
