name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
		AssetImpairmentCharge,,,,,,,,,,,"3,100,000","2,000,000","-27,900,000","5,300,000","0","100,000","-200,000","1,600,000",,,,,,,,,"0","0",,,"0","-400,000",,,"0","0"
		ProvisionandWriteOffofAssets,"-500,000","2,100,000","-3,300,000","100,000","-500,000","1,100,000","1,700,000","1,100,000","4,100,000","6,200,000","2,100,000","2,300,000","3,800,000","1,800,000","2,300,000","2,900,000","1,600,000","1,800,000","3,300,000","1,500,000","600,000","1,200,000","1,000,000","1,500,000","1,100,000","700,000","1,000,000","600,000","1,000,000","600,000","1,800,000","500,000","300,000","600,000","100,000","300,000"
		StockBasedCompensation,"73,100,000","20,900,000","17,600,000","17,000,000","16,700,000","17,900,000","17,300,000","8,100,000","16,600,000","4,900,000","21,300,000","13,100,000","6,700,000","9,900,000","21,000,000","15,600,000","11,800,000","9,500,000","10,000,000","7,200,000","7,900,000","8,000,000","9,800,000","5,700,000","5,200,000","3,700,000","2,300,000","1,500,000","2,800,000","2,400,000","1,700,000","2,100,000","2,200,000","2,000,000","1,500,000","1,300,000"
		OtherNonCashItems,"16,400,000","1,000,000","400,000","-2,100,000","2,600,000","500,000","700,000","-500,000","2,400,000","3,300,000","15,800,000","3,800,000","3,500,000","1,300,000","2,700,000","2,700,000","14,800,000","-200,000","-400,000","8,200,000","-700,000","3,400,000","-3,200,000","-1,400,000","500,000","3,100,000","900,000","35,900,000","6,000,000","3,500,000","3,400,000","1,800,000","-31,800,000","-3,100,000","-3,400,000","-3,100,000"
		ChangeInWorkingCapital,"-141,500,000","-195,200,000","19,400,000","74,100,000","-35,300,000","-103,100,000","29,400,000","-13,900,000","74,400,000","-49,100,000","-8,600,000","93,600,000","-5,200,000","-57,000,000","-22,400,000","35,300,000","-16,000,000","-52,300,000","-8,700,000","24,200,000","-20,400,000","-52,400,000","5,400,000","24,200,000","12,800,000","-56,000,000","10,400,000","-17,600,000","25,800,000","-44,300,000","1,400,000","5,100,000","8,000,000","-36,300,000","8,100,000","21,300,000"
			ChangeInReceivables,"-36,000,000","-32,600,000","27,000,000","-4,900,000","-23,000,000","-35,300,000","19,800,000","-30,900,000","28,100,000","-40,600,000","20,500,000","19,400,000","-21,200,000","-11,400,000","-34,400,000","-32,800,000","-28,000,000","-18,600,000","-4,600,000","-28,700,000","-700,000","-10,700,000","-8,300,000","-11,300,000","7,900,000","-30,800,000","-900,000","-5,600,000","-18,200,000","-14,500,000","-5,900,000","-6,000,000","-6,000,000","-18,400,000","11,600,000","-2,500,000"
				ChangesInAccountReceivables,"-36,000,000","-32,600,000","27,000,000","-4,900,000","-23,000,000","-35,300,000","19,800,000","-30,900,000","28,100,000","-40,600,000","20,500,000","19,400,000","-21,200,000","-11,400,000","-34,400,000","-32,800,000","-28,000,000","-18,600,000","-4,600,000","-28,700,000","-700,000","-10,700,000","-8,300,000","-11,300,000","7,900,000","-30,800,000","-900,000","-5,600,000","-18,200,000","-14,500,000","-5,900,000","-6,000,000","-6,000,000","-18,400,000","11,600,000","-2,500,000"
			ChangeInPayablesAndAccruedExpense,"28,100,000","-10,300,000","10,100,000","22,800,000","5,600,000","7,200,000","11,400,000","-21,500,000","16,500,000","12,300,000","-5,100,000","4,700,000","6,100,000","0","12,400,000","-17,600,000","29,600,000","-3,700,000","-500,000","6,700,000","4,400,000","-900,000","4,400,000","-3,700,000","-600,000","2,800,000","5,800,000","-10,900,000","5,900,000","500,000","3,200,000","-9,100,000","11,200,000","800,000","7,300,000","-10,600,000"
				ChangeInPayable,"28,100,000","-10,300,000","10,100,000","22,800,000","5,600,000","7,200,000","11,400,000","-21,500,000","16,500,000","12,300,000","-5,100,000","4,700,000",,,"12,400,000","-17,600,000","29,600,000","-3,700,000","-500,000","6,700,000","4,400,000","-900,000","4,400,000","-3,700,000","-600,000","2,800,000","5,800,000","-10,900,000","5,900,000","500,000","3,200,000","-9,100,000","11,200,000","800,000","7,300,000","-10,600,000"
					ChangeInAccountPayable,"28,100,000","-10,300,000","10,100,000","22,800,000","5,600,000","7,200,000","11,400,000","-21,500,000","16,500,000","12,300,000","-5,100,000","4,700,000","6,100,000","0","12,400,000","-17,600,000","29,600,000","-3,700,000","-500,000","6,700,000","4,400,000","-900,000","4,400,000","-3,700,000","-600,000","2,800,000","5,800,000","-10,900,000","5,900,000","500,000","3,200,000","-9,100,000","11,200,000","800,000","7,300,000","-10,600,000"
			ChangeInOtherCurrentAssets,"-33,400,000","-36,100,000","19,600,000","-6,700,000","-10,400,000","-23,400,000","8,900,000","-2,100,000","-7,000,000","-500,000","8,900,000","-600,000","-18,700,000","-16,100,000","22,600,000","11,900,000","-15,200,000","-2,200,000","-22,000,000","4,400,000","-30,900,000","-11,300,000","-100,000","22,800,000","-24,100,000","-4,500,000","-2,000,000","8,600,000","800,000","6,400,000","-8,600,000","9,900,000","-800,000","1,500,000","-11,800,000","2,100,000"
			ChangeInOtherCurrentLiabilities,"-100,200,000","-116,200,000","-37,300,000","62,900,000","-7,500,000","-51,600,000","-10,700,000","40,600,000","36,800,000","-20,300,000","-32,900,000","70,100,000","28,600,000","-29,500,000","-23,000,000","73,800,000","-2,400,000","-27,800,000","18,400,000","41,800,000","6,800,000","-29,500,000","9,400,000","16,400,000","29,600,000","-23,500,000","7,500,000","-9,700,000","37,300,000","-36,700,000","12,700,000","10,300,000","3,600,000","-20,200,000","1,000,000","32,300,000"
	CashFromDiscontinuedOperatingActivities,"31,400,000","-400,000",,,,,"0","0","0","0","0","0","-4,900,000","-2,400,000","-2,800,000",,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-2,232,000,000","-91,000,000","-2,004,900,000","-61,900,000","-74,200,000","-71,900,000","-113,700,000","-37,000,000","-91,000,000","-25,500,000","-48,800,000","-47,300,000","-56,900,000","-50,900,000","-90,500,000","-45,500,000","-1,851,200,000","-30,500,000","-331,600,000","-44,700,000","-28,300,000","-76,200,000","-54,000,000","-118,400,000","-162,400,000","-161,000,000","-79,000,000","-41,200,000","-42,000,000","-34,900,000","-111,200,000","-43,800,000","-51,100,000","-69,900,000","-174,500,000","-138,100,000"
	CashFlowFromContinuingInvestingActivities,"-3,949,000,000","-91,000,000","-3,719,400,000","-61,900,000","-74,200,000","-71,900,000","-115,300,000","-37,000,000","-91,000,000","-25,500,000","-48,800,000","-47,300,000","-97,200,000","-50,900,000","-90,500,000","-45,400,000","-1,851,200,000","-30,500,000","-331,600,000","-44,700,000","-28,300,000","-76,200,000","-54,000,000","-118,400,000","-162,400,000","-161,000,000","-79,000,000","-41,200,000","-42,000,000","-34,900,000","-111,200,000","-43,800,000","-51,100,000","-69,900,000","-174,500,000","-138,100,000"
		CapitalExpenditureReported,"-242,100,000","-58,600,000","-66,100,000","-61,000,000","-53,900,000","-43,200,000","-82,400,000","-44,100,000","-45,600,000","-42,000,000","-66,400,000","-44,100,000","-46,100,000","-41,900,000","-61,800,000","-47,900,000","-43,500,000","-26,900,000","-44,300,000","-33,000,000","-32,000,000","-26,000,000","-38,500,000","-30,600,000","-24,000,000","-30,900,000","-35,900,000","-28,000,000","-38,200,000","-30,100,000","-37,500,000","-43,400,000","-35,500,000","-38,800,000","-27,600,000","-23,900,000"
		NetBusinessPurchaseAndSale,"-3,676,300,000","-14,800,000","-3,629,900,000","-10,200,000","-21,400,000","-10,000,000","-59,400,000","-7,100,000","0","-5,200,000","-100,000","-300,000",,,"-28,000,000","800,000","-1,801,100,000","-100,000","-284,400,000","-13,000,000","0","-58,700,000","-11,100,000","-81,100,000","-140,400,000","-130,200,000","-42,100,000","-14,500,000","-3,900,000","-800,000","-69,800,000","0","-15,700,000","-30,300,000","-149,200,000","-113,900,000"
			PurchaseOfBusiness,"-3,676,300,000","-14,800,000","-3,629,900,000","-10,200,000","-21,400,000","-10,000,000","-59,400,000","-7,100,000","0","-5,200,000","-100,000","-300,000",,,"-28,000,000","800,000","-1,801,100,000","-100,000","-284,400,000","-13,000,000","0","-58,700,000","-11,100,000","-81,100,000","-140,400,000","-130,200,000","-42,100,000","-14,500,000","-3,900,000","-800,000","-69,800,000","0","-15,700,000","-30,300,000","-149,200,000","-113,900,000"
		NetInvestmentPurchaseAndSale,"-28,200,000","-15,900,000","-4,700,000","-8,900,000","1,300,000","-18,300,000","29,800,000","13,300,000","-45,200,000","19,200,000","16,100,000","-3,900,000","-1,900,000","-5,800,000","-800,000","2,600,000","-6,100,000","-3,500,000","-3,000,000","1,300,000","3,400,000","8,500,000","-5,900,000","-3,200,000","2,000,000","100,000","-1,000,000","1,300,000","100,000","-4,000,000","-3,900,000","-1,400,000","100,000","-800,000","2,100,000","-300,000"
			PurchaseOfInvestment,"-100,100,000","-53,000,000","-13,200,000","-32,600,000","-1,300,000","-19,800,000","-8,500,000","-14,300,000","-50,500,000","-200,000","1,900,000","-11,800,000","-5,600,000","-15,900,000","-9,200,000","-8,800,000","-7,200,000","-8,700,000","-8,300,000","-6,200,000","-9,300,000","-28,200,000","-33,100,000","-14,500,000","-8,900,000","-9,600,000","-2,900,000","-1,300,000","-4,600,000","-8,200,000","-7,800,000","-7,600,000","-100,000","-1,700,000","-100,000","-300,000"
			SaleOfInvestment,"71,900,000","37,100,000","8,500,000","23,700,000","2,600,000","1,500,000","38,300,000","27,600,000","5,300,000","19,400,000","14,200,000","7,900,000","3,700,000","10,100,000","8,400,000","11,400,000","1,100,000","5,200,000","5,300,000","7,500,000","12,700,000","36,700,000","27,200,000","11,300,000","10,900,000","9,700,000","1,900,000","2,600,000","4,700,000","4,200,000","3,900,000","6,200,000","200,000","900,000","2,200,000","0"
		NetOtherInvestingChanges,"-2,400,000","-1,700,000","-18,700,000","18,200,000","-200,000","-400,000","-3,300,000","900,000","-200,000","2,500,000","1,600,000","1,000,000","-3,300,000","-3,200,000","100,000","-900,000",,,"100,000","0",,,"1,500,000",,,,,,,,"0",,,,"200,000","0"
	CashFromDiscontinuedInvestingActivities,"1,717,000,000","0",,,,,"1,600,000","0","0","0","0","0","40,300,000","0","0",,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"2,426,900,000","-467,600,000","2,993,800,000","-29,000,000","-70,300,000","-132,200,000","-187,000,000","-23,100,000","-37,100,000","-49,700,000","-113,700,000","-185,700,000","-127,400,000","-59,900,000","-93,700,000","-98,000,000","1,764,400,000","-32,500,000","75,200,000","-18,900,000","-66,800,000","-43,400,000","-14,500,000","-12,700,000","45,100,000","135,900,000","-18,400,000","-675,000,000","613,000,000","29,100,000","42,900,000","-8,800,000","33,000,000","24,800,000","137,400,000","62,100,000"
	CashFlowFromContinuingFinancingActivities,"2,426,900,000","-467,600,000","2,993,800,000","-29,000,000","-70,300,000","-132,200,000","-187,000,000","-23,100,000","-37,100,000","-49,700,000","-113,700,000","-185,700,000","-127,400,000","-59,900,000","-93,700,000","-98,000,000","1,764,400,000","-32,500,000","75,200,000","-18,900,000","-66,800,000","-43,400,000","-14,500,000","-12,700,000","45,100,000","135,900,000","-18,400,000","-675,000,000","613,000,000","29,100,000","42,700,000","-8,800,000","33,000,000","24,800,000","137,400,000","62,100,000"
		NetIssuancePaymentsOfDebt,"2,630,200,000","-428,600,000","3,086,700,000","-14,200,000","-13,700,000","-99,600,000","-163,800,000","-13,800,000","-17,400,000","-13,800,000","-84,200,000","-180,000,000","-115,100,000","-18,800,000","-75,000,000","-90,100,000","1,807,300,000","-41,500,000","77,500,000","-11,700,000","-5,600,000","25,700,000","-11,300,000","-14,200,000","43,200,000","138,000,000","-10,600,000","-663,200,000","-92,800,000","28,400,000","41,100,000","-6,300,000","94,700,000","24,700,000","141,800,000","62,100,000"
			NetLongTermDebtIssuance,"2,630,200,000","-428,600,000","3,086,700,000","-14,200,000","-13,700,000","-99,600,000","-163,800,000","-13,800,000","-17,400,000","-13,800,000","-84,200,000","-180,000,000","-115,100,000","-18,800,000","-75,000,000","-90,100,000","1,807,300,000","-41,500,000","77,500,000","-11,700,000","-5,600,000","25,700,000","-11,300,000","-14,200,000","43,200,000","138,000,000","-10,600,000","-663,200,000","-92,800,000","28,400,000","41,100,000","-6,300,000","94,700,000","24,700,000","141,800,000","62,100,000"
				LongTermDebtIssuance,,,,,,,,,,,"3,750,000,000","0",,,"0","0","1,925,000,000","0","110,000,000","33,400,000","65,000,000","40,000,000","0","0","55,000,000","295,000,000","0","350,000,000","1,881,000,000","35,000,000","50,000,000","0","1,895,300,000","28,500,000","210,000,000","65,000,000"
				LongTermDebtPayments,"-1,109,800,000","-428,600,000","-653,300,000","-14,200,000","-13,700,000","-99,600,000","-163,800,000","-13,800,000","-17,400,000","-13,800,000","-3,834,200,000","-180,000,000","-115,100,000","-18,800,000","-75,000,000","-90,100,000","-117,700,000","-41,500,000","-32,500,000","-45,100,000","-70,600,000","-14,300,000","-11,300,000","-14,200,000","-11,800,000","-157,000,000","-10,600,000","-1,013,200,000","-1,973,800,000","-6,600,000","-8,900,000","-6,300,000","-1,800,600,000","-3,800,000","-68,200,000","-2,900,000"
		NetCommonStockIssuance,"20,500,000","8,700,000","700,000","10,100,000","1,000,000","10,100,000","1,200,000","8,800,000","2,000,000","10,900,000","2,000,000","9,600,000","2,700,000","10,100,000","2,900,000","9,200,000","4,700,000","9,400,000","5,000,000","5,800,000","-59,000,000","-58,200,000","600,000","2,400,000","1,400,000","900,000","300,000","200,000","765,700,000","800,000","7,800,000","0","900,000","700,000","3,900,000","200,000"
			CommonStockIssuance,"20,500,000","8,700,000","700,000","10,100,000","1,000,000","10,100,000","1,200,000","8,800,000","2,000,000","10,900,000","2,000,000","9,600,000","2,700,000","10,100,000","2,900,000","9,200,000","4,700,000","9,400,000","5,000,000","5,800,000","6,200,000","10,100,000","1,300,000","2,400,000","1,400,000","900,000","600,000","200,000","765,700,000","800,000","7,800,000","100,000","1,000,000","700,000","4,300,000","1,200,000"
			CommonStockPayments,,,,,,,,,,,,,,,"0",,,"0","0","0","-65,200,000","-68,300,000",,,,,"-300,000","0",,,"0","-100,000",,,"-400,000","-1,000,000"
		CashDividendsPaid,"-73,800,000","-19,000,000","-18,300,000","-18,200,000","-18,300,000","-15,000,000","-14,300,000","-14,300,000","-14,300,000","-14,700,000","-14,200,000","-14,100,000","-14,100,000","-14,400,000","-13,900,000","-13,900,000",,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,"-15,000,000","-14,300,000","-14,300,000","-14,300,000","-14,700,000","-14,200,000","-14,100,000","-14,100,000","-14,400,000","-13,900,000","-13,900,000",,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,"9,600,000","2,700,000","10,100,000","2,900,000","9,200,000","4,700,000","9,400,000","5,000,000","5,800,000","6,200,000","10,100,000","1,300,000","2,400,000","1,400,000","900,000","600,000","200,000","1,200,000","800,000","7,800,000","100,000","1,000,000","700,000","4,300,000","1,200,000"
		NetOtherFinancingCharges,"-150,000,000","-28,700,000","-75,300,000","-6,700,000","-39,300,000","-27,700,000","-10,100,000","-3,800,000","-7,400,000","-32,100,000","-17,300,000","-1,200,000","-900,000","-36,800,000","-7,700,000","-3,200,000","-33,800,000","-400,000","-7,300,000","-13,000,000","-2,200,000","-10,900,000","-3,800,000","-900,000","500,000","-3,000,000","-8,100,000","-12,000,000","-59,900,000","-100,000","-6,000,000","-2,500,000","-62,600,000","-600,000","-8,300,000","-200,000"
	CashFromDiscontinuedFinancingActivities,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"1,302,400,000","1,296,800,000","1,842,400,000","708,800,000","526,200,000","433,000,000","493,000,000","554,000,000","432,200,000","305,700,000","274,100,000","235,900,000","194,700,000","200,900,000","187,400,000","226,600,000","192,300,000","154,300,000","115,800,000","253,300,000","142,000,000","131,200,000","182,200,000","137,900,000","141,300,000","150,300,000","133,200,000","128,700,000","758,000,000","87,000,000","77,900,000","103,100,000","93,200,000","59,400,000","111,200,000","117,500,000"
	ChangesInCash,"869,700,000","-547,400,000","1,137,000,000","188,800,000","91,200,000","-59,300,000","-71,500,000","118,700,000","125,800,000","50,300,000","33,800,000","46,400,000","-7,100,000","13,000,000","-37,900,000","35,400,000","42,700,000","38,000,000","-137,300,000","111,100,000","11,800,000","-52,300,000","45,300,000","-4,500,000","-9,500,000","16,600,000","5,500,000","-626,500,000","671,000,000","10,700,000","-24,100,000","11,900,000","33,600,000","-51,200,000","-4,800,000","-12,200,000"
	EffectOfExchangeRateChanges,"-5,600,000","1,800,000","-3,100,000","-6,200,000","2,000,000","-700,000","10,500,000","3,100,000","700,000","-18,700,000","4,400,000","-5,200,000","900,000","500,000","-1,300,000","-1,100,000","-4,700,000","500,000","-200,000","200,000","-1,000,000","1,300,000","-1,000,000","1,100,000","500,000","500,000","-1,000,000","-2,800,000","0","-1,600,000","-1,100,000","-2,000,000","200,000","-600,000","-1,500,000","-500,000"
	BeginningCashPosition,"432,700,000","1,842,400,000","708,800,000","526,200,000","433,000,000","493,000,000","554,000,000","432,200,000","305,700,000","274,100,000","235,900,000","194,700,000","200,900,000","187,400,000","226,600,000","192,300,000","154,300,000","115,800,000","253,300,000","142,000,000","131,200,000","182,200,000","137,900,000","141,300,000","150,300,000","133,200,000","128,700,000","758,000,000","87,000,000","77,900,000","103,100,000","93,200,000","59,400,000","111,200,000","117,500,000","130,200,000"
CapitalExpenditure,"-242,100,000","-58,600,000","-66,100,000","-61,000,000","-53,900,000","-43,200,000","-82,400,000","-44,100,000","-45,600,000","-42,000,000","-66,400,000","-44,100,000","-46,100,000","-41,900,000","-61,800,000","-47,900,000","-43,500,000","-26,900,000","-44,300,000","-33,000,000","-32,000,000","-26,000,000","-38,500,000","-30,600,000","-24,000,000","-30,900,000","-35,900,000","-28,000,000","-38,200,000","-30,100,000","-37,500,000","-43,400,000","-35,500,000","-38,800,000","-27,600,000","-23,900,000"
IssuanceOfCapitalStock,"20,500,000","8,700,000","700,000","10,100,000","1,000,000","10,100,000","1,200,000","8,800,000","2,000,000","10,900,000","2,000,000","9,600,000","2,700,000","10,100,000","2,900,000","9,200,000","4,700,000","9,400,000","5,000,000","5,800,000","6,200,000","10,100,000","1,300,000","2,400,000","1,400,000","900,000","600,000","200,000","765,700,000","800,000","7,800,000","100,000","1,000,000","700,000","4,300,000","1,200,000"
IssuanceOfDebt,,,,,,,,,,,"3,750,000,000","0",,,"0","0","1,925,000,000","0","110,000,000","33,400,000","65,000,000","40,000,000","0","0","55,000,000","295,000,000","0","350,000,000","1,881,000,000","35,000,000","50,000,000","0","1,895,300,000","28,500,000","210,000,000","65,000,000"
RepaymentOfDebt,"-1,109,800,000","-428,600,000","-653,300,000","-14,200,000","-13,700,000","-99,600,000","-163,800,000","-13,800,000","-17,400,000","-13,800,000","-3,834,200,000","-180,000,000","-115,100,000","-18,800,000","-75,000,000","-90,100,000","-117,700,000","-41,500,000","-32,500,000","-45,100,000","-70,600,000","-14,300,000","-11,300,000","-14,200,000","-11,800,000","-157,000,000","-10,600,000","-1,013,200,000","-1,973,800,000","-6,600,000","-8,900,000","-6,300,000","-1,800,600,000","-3,800,000","-68,200,000","-2,900,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,"0",,,"0","0","0","-65,200,000","-68,300,000",,,,,"-300,000","0",,,"0","-100,000",,,"-400,000","-1,000,000"
FreeCashFlow,"432,600,000","-47,400,000","82,000,000","218,700,000","181,800,000","101,600,000","146,800,000","134,700,000","208,300,000","83,500,000","129,900,000","235,300,000","131,100,000","81,900,000","84,500,000","131,000,000","86,000,000","74,100,000","74,800,000","141,700,000","74,900,000","41,300,000","75,300,000","96,000,000","83,800,000","10,800,000","67,000,000","61,700,000","61,800,000","-13,600,000","6,700,000","21,100,000","16,200,000","-44,900,000","4,700,000","39,900,000"
