name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
			RawMaterials,"187,400,000","168,800,000","153,100,000","145,100,000","134,500,000","139,600,000","133,300,000","146,000,000","138,000,000","144,900,000","72,300,000","75,200,000","71,300,000","71,500,000","68,300,000","67,700,000","67,200,000","66,900,000","52,600,000","50,900,000","48,500,000","49,700,000","51,400,000","52,700,000","52,600,000","43,900,000","40,100,000","44,700,000","50,000,000","54,300,000","53,200,000","57,300,000","55,900,000","54,800,000","58,300,000","55,300,000","59,800,000","72,200,000","39,100,000","40,800,000","41,800,000","39,100,000","36,000,000","28,100,000","27,200,000",,"26,600,000","21,600,000","10,400,000","10,600,000","10,100,000","10,300,000","11,500,000","11,300,000","10,500,000","11,200,000","11,800,000",,
			WorkInProcess,"113,100,000","99,000,000","104,000,000","99,500,000","91,200,000","94,700,000","88,700,000","99,800,000","101,300,000","85,300,000","44,000,000","47,800,000","49,500,000","47,100,000","44,700,000","51,200,000","56,500,000","43,300,000","55,400,000","60,400,000","56,100,000","54,300,000","54,000,000","60,500,000","60,800,000","68,200,000","63,900,000","72,100,000","70,200,000","77,900,000","73,300,000","80,100,000","81,200,000","78,600,000","74,800,000","78,500,000","82,100,000","60,300,000","13,900,000","14,200,000","12,100,000","12,200,000","10,800,000","10,200,000","9,600,000",,"6,700,000","9,400,000",,,,,,,,,,,
			FinishedGoods,"180,700,000","173,900,000","154,500,000","166,300,000","159,300,000","154,200,000","163,400,000","178,500,000","184,000,000","211,900,000","60,300,000","63,700,000","62,200,000","63,700,000","59,500,000","62,800,000","56,900,000","56,900,000","43,600,000","48,000,000","45,600,000","49,900,000","47,700,000","50,100,000","48,700,000","54,000,000","49,600,000","53,800,000","54,700,000","44,900,000","42,000,000","47,100,000","46,000,000","45,200,000","44,400,000","52,100,000","49,400,000","59,400,000","37,000,000","39,200,000","37,600,000","38,700,000","36,900,000","40,500,000","36,300,000",,"34,800,000","38,900,000","32,500,000","31,900,000","32,400,000","33,400,000","36,300,000","39,500,000","38,100,000","39,100,000","37,900,000",,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,200,000","-3,100,000",,"-3,200,000",,,,,,,,,,,,
		PrepaidAssets,"104,500,000","85,500,000","75,200,000","75,100,000","82,600,000","85,100,000","83,200,000","93,700,000","86,700,000","87,400,000","26,700,000","29,000,000","24,100,000","24,500,000","25,200,000","29,600,000","34,300,000","30,400,000","28,200,000","26,800,000","23,500,000","19,200,000","18,200,000","22,600,000","24,200,000","21,200,000","23,800,000","21,700,000","21,400,000","20,200,000","19,000,000","32,600,000","34,100,000","28,900,000","20,400,000","37,200,000",,,,,,,,,,,,,,,,,,,,,"14,900,000",,
		RestrictedCash,,,,,,,,,,,,"600,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"0","0","0","0","23,900,000","28,500,000","21,500,000","19,300,000","21,900,000","30,100,000","28,700,000","33,200,000","30,500,000","23,400,000","15,000,000","23,400,000","22,300,000","29,600,000","33,300,000","30,500,000","19,600,000","23,100,000","23,000,000","28,800,000","28,300,000","23,100,000","24,600,000","25,000,000","25,100,000","20,800,000","28,200,000","24,800,000","21,500,000","19,200,000","19,100,000","17,300,000","22,400,000","18,800,000","18,800,000","17,000,000","16,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"0","0","0","0","23,900,000","28,500,000","21,500,000","19,300,000","21,900,000","30,100,000","28,700,000","33,200,000","30,500,000","23,400,000","15,000,000","23,400,000","22,300,000","29,600,000","33,300,000","30,500,000","19,600,000","23,100,000","23,000,000","28,800,000","28,300,000","23,100,000","24,600,000","25,000,000","25,100,000","20,800,000","28,200,000","24,800,000","21,500,000","19,200,000","19,100,000","17,300,000","22,400,000","18,800,000","18,800,000","17,000,000","16,000,000"
		AssetsHeldForSaleCurrent,"0","0","56,200,000","61,400,000","62,700,000","150,000,000","181,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,"22,400,000","20,100,000","19,600,000","17,100,000","18,100,000","16,900,000","23,200,000","16,900,000","16,500,000","19,400,000","20,000,000","23,400,000","22,300,000","17,800,000","18,000,000","20,300,000","23,700,000","20,100,000","17,800,000","19,500,000","21,500,000","20,100,000","19,600,000","16,700,000","21,000,000","23,800,000","54,800,000","42,600,000","24,800,000","24,300,000","28,800,000","15,400,000","20,900,000","22,300,000","13,000,000","7,400,000","15,400,000","16,700,000","10,800,000","9,800,000","8,400,000","10,700,000","11,200,000","8,300,000","7,500,000","9,100,000","6,900,000","7,300,000","3,900,000"
	TotalNonCurrentAssets,"2,555,000,000","2,573,600,000","2,580,300,000","2,596,000,000","2,599,300,000","2,660,000,000","2,617,700,000","2,785,400,000","2,826,600,000","3,198,600,000","1,205,400,000","1,232,400,000","1,235,100,000","1,256,800,000","1,254,000,000","1,264,100,000","1,308,700,000","1,362,400,000","1,362,900,000","1,344,600,000","1,315,800,000","1,317,500,000","1,360,600,000","1,376,900,000","1,403,600,000","1,267,100,000","1,204,000,000","1,212,900,000","1,195,900,000","1,255,100,000","1,280,700,000","1,345,500,000","1,368,800,000","1,373,400,000","1,363,800,000","1,317,600,000","1,327,100,000","1,367,300,000","782,200,000","781,000,000","784,000,000","787,000,000","800,600,000","581,700,000","722,500,000","733,200,000","729,300,000","716,800,000","327,600,000","326,300,000","328,200,000","353,600,000","357,200,000","359,900,000","363,700,000","369,600,000","310,100,000","143,800,000","146,400,000"
		NetPPE,"417,300,000","416,000,000","433,200,000","440,700,000","447,000,000","460,600,000","468,600,000","493,000,000","513,700,000","570,600,000","140,300,000","136,600,000","137,600,000","140,200,000","142,000,000","141,800,000","146,100,000","145,600,000","150,400,000","147,600,000","145,400,000","146,000,000","152,500,000","154,400,000","158,500,000","158,000,000","158,300,000","155,500,000","152,700,000","157,900,000","159,500,000","169,400,000","170,400,000","171,900,000","171,900,000","168,000,000","168,300,000","172,400,000","117,900,000","117,000,000","116,200,000","119,200,000","120,600,000","108,400,000","108,700,000","108,700,000","109,600,000","111,200,000","84,500,000","84,500,000","85,300,000","86,500,000","87,900,000","89,000,000","90,800,000","91,200,000","93,700,000","87,500,000","88,900,000"
			GrossPPE,"818,000,000","805,900,000","814,800,000","815,100,000","810,000,000","818,100,000","810,700,000","834,900,000","836,000,000","886,700,000","449,300,000","447,700,000","448,200,000","448,400,000","445,800,000","460,700,000","463,600,000","457,800,000","462,200,000","458,400,000","450,200,000","446,700,000","451,900,000","453,100,000","461,500,000","463,300,000","453,500,000","494,800,000","442,200,000","442,200,000","437,800,000","450,800,000","446,600,000","443,900,000","435,600,000","437,000,000","430,700,000","431,400,000","381,800,000","381,100,000","376,800,000","379,700,000","376,800,000","360,200,000","356,800,000","352,900,000","349,300,000","352,700,000","322,600,000","319,400,000","317,600,000","322,300,000","320,600,000","89,000,000","318,000,000","315,700,000","318,200,000","87,500,000","88,900,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,"0",,,,
				LandAndImprovements,,,"26,200,000",,,,"27,800,000",,,,"15,000,000",,,,"15,000,000",,,,"15,900,000",,,,"17,300,000",,,,"15,100,000",,,,"15,500,000",,,,"17,000,000",,,,"16,800,000",,,,"14,500,000",,,,"14,200,000","13,400,000",,,"7,400,000",,,,"7,300,000",,,,
				BuildingsAndImprovements,,,"164,700,000",,,,"159,400,000",,,,"103,500,000",,,,"102,300,000",,,,"110,500,000",,,,"105,600,000",,,,"101,900,000",,,,"99,400,000",,,,"101,800,000",,,,"92,500,000",,,,"104,300,000",,,,"89,000,000","87,900,000",,,"73,800,000",,,,,,,,
				MachineryFurnitureEquipment,,,"485,800,000",,,,"469,100,000",,,,"330,800,000",,,,"328,500,000",,,,"335,800,000",,,,"329,000,000",,,,"336,500,000",,,,"322,900,000",,,,"316,800,000",,,,"272,500,000",,,,"258,000,000",,,,"246,100,000","251,400,000",,,"236,400,000",,,,"310,700,000",,,,
				OtherProperties,"818,000,000","805,900,000","138,100,000","815,100,000","810,000,000","818,100,000","154,400,000","834,900,000","836,000,000","886,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-400,700,000","-389,900,000","-381,600,000","-374,400,000","-363,000,000","-357,500,000","-342,100,000","-341,900,000","-322,300,000","-316,100,000","-309,000,000","-311,100,000","-310,600,000","-308,200,000","-303,800,000","-318,900,000","-317,500,000","-312,200,000","-311,800,000","-310,800,000","-304,800,000","-300,700,000","-299,400,000","-298,700,000","-303,000,000","-305,300,000","-295,200,000","-339,300,000","-289,500,000","-284,300,000","-278,300,000","-281,400,000","-276,200,000","-272,000,000","-263,700,000","-269,000,000","-262,400,000","-259,000,000","-263,900,000","-264,100,000","-260,600,000","-260,500,000","-256,200,000","-251,800,000","-248,100,000","-244,200,000","-239,700,000","-241,500,000","-238,100,000","-234,900,000","-232,300,000","-235,800,000","-232,700,000",,"-227,200,000","-224,500,000","-224,500,000",,
		GoodwillAndOtherIntangibleAssets,"2,045,000,000","2,066,100,000","2,082,400,000","2,107,000,000","2,105,000,000","2,151,800,000","2,098,500,000","2,236,700,000","2,234,800,000","2,574,600,000","1,032,900,000","1,057,900,000","1,060,300,000","1,077,900,000","1,069,200,000","1,079,300,000","1,120,400,000","1,174,300,000","1,171,400,000","1,163,400,000","1,136,200,000","1,136,200,000","1,175,800,000","1,184,200,000","1,206,500,000","1,069,000,000","1,003,600,000","1,016,600,000","1,000,600,000","1,052,400,000","1,081,200,000","1,135,400,000","1,146,800,000","1,155,500,000","1,144,400,000","1,094,400,000","1,105,900,000","1,147,500,000","617,600,000","617,600,000","621,900,000","621,700,000","632,800,000","425,900,000","423,700,000","425,200,000","423,000,000","408,000,000","15,300,000","15,800,000","16,300,000","17,200,000","18,000,000","67,100,000","19,700,000","20,700,000","21,300,000","22,000,000","23,000,000"
			Goodwill,"1,159,900,000","1,165,900,000","1,168,600,000","1,175,800,000","1,165,900,000","1,185,900,000","1,137,800,000","1,143,100,000","1,133,500,000","1,256,900,000","578,000,000","586,800,000","583,000,000","587,300,000","581,900,000","583,200,000","602,600,000","651,200,000","647,500,000","639,100,000","620,000,000","616,300,000","634,300,000","635,800,000","642,600,000","569,200,000","544,000,000","548,900,000","535,800,000","558,700,000","570,700,000","596,100,000","598,000,000","599,400,000","585,800,000","535,900,000","532,200,000","542,800,000","303,700,000","303,300,000","300,600,000","297,600,000","300,000,000",,,,"196,400,000","182,000,000",,,"5,800,000",,,,,,,,
			OtherIntangibleAssets,"885,100,000","900,200,000","913,800,000","931,200,000","939,100,000","965,900,000","960,700,000","1,093,600,000","1,101,300,000","1,317,700,000","454,900,000","471,100,000","477,300,000","490,600,000","487,300,000","496,100,000","517,800,000","523,100,000","523,900,000","524,300,000","516,200,000","519,900,000","541,500,000","548,400,000","563,900,000","499,800,000","459,600,000","467,700,000","464,800,000","493,700,000","510,500,000","539,300,000","548,800,000","556,100,000","558,600,000","558,500,000","573,700,000","604,700,000","313,900,000","314,300,000","321,300,000","324,100,000","332,800,000","425,900,000",,,"226,600,000","226,000,000","15,300,000","15,800,000","10,500,000","17,200,000","18,000,000","67,100,000","19,700,000","20,700,000","21,300,000","22,000,000","23,000,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,800,000",,,"15,600,000","17,400,000","17,100,000","18,900,000","29,600,000","30,100,000","31,600,000","31,800,000","30,800,000","37,600,000","68,100,000","69,900,000",,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,600,000","17,400,000","17,100,000","18,900,000","17,300,000",,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,300,000",,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","140,600,000","137,600,000","134,800,000","141,900,000","139,000,000","136,100,000","132,800,000","139,500,000","136,500,000",,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","35,900,000","37,400,000","35,000,000","20,900,000","18,700,000","21,500,000","19,700,000","10,900,000","10,800,000","16,100,000","16,200,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","35,900,000","37,400,000","35,000,000","20,900,000","18,700,000","21,500,000","19,700,000","10,900,000","10,800,000","16,100,000","16,200,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000","1,600,000"
		OtherNonCurrentAssets,"92,700,000","91,500,000","64,700,000","48,300,000","47,300,000","47,600,000","50,600,000","55,700,000","78,100,000","53,400,000","32,200,000","37,900,000","37,200,000","38,700,000","42,800,000","43,000,000","42,200,000","42,500,000","41,100,000","33,600,000","34,200,000","35,300,000","32,300,000","38,300,000","38,600,000","40,100,000","42,100,000","40,800,000","42,600,000","44,800,000","40,000,000","40,700,000","51,600,000","46,000,000","47,500,000","55,200,000","52,900,000","47,400,000","30,900,000","46,400,000","45,900,000","30,500,000","29,800,000","30,300,000","30,600,000","32,100,000","31,800,000","24,100,000","21,100,000","21,700,000","21,200,000","21,400,000","26,200,000","182,300,000","233,500,000","246,800,000","184,300,000","16,600,000","16,700,000"
TotalLiabilitiesNetMinorityInterest,"2,787,200,000","2,740,000,000","2,782,700,000","2,785,000,000","2,681,400,000","2,809,000,000","2,908,000,000","2,974,800,000","3,163,700,000","3,276,900,000","1,458,800,000","1,094,800,000","1,115,400,000","1,122,800,000","1,120,500,000","1,222,100,000","1,257,400,000","1,240,600,000","1,190,600,000","1,243,200,000","1,221,400,000","1,227,200,000","1,314,700,000","1,303,700,000","1,357,800,000","1,245,200,000","1,202,300,000","1,186,400,000","1,215,900,000","1,295,300,000","1,324,700,000","1,350,500,000","1,373,300,000","1,397,100,000","1,426,900,000","1,437,000,000","1,451,100,000","1,504,400,000","581,200,000","569,100,000","635,700,000","707,200,000","737,600,000","545,900,000","689,000,000","693,900,000","680,200,000","685,100,000","261,900,000","210,800,000","257,100,000","214,700,000","259,600,000","256,200,000","256,900,000","281,400,000","429,800,000","138,200,000","135,700,000"
	CurrentLiabilities,"1,074,300,000","1,029,400,000","1,035,100,000","1,023,000,000","920,500,000","875,500,000","852,100,000","769,000,000","805,200,000","879,800,000","589,300,000","526,300,000","505,800,000","510,500,000","531,700,000","549,500,000","530,800,000","522,000,000","511,700,000","437,700,000","409,100,000","385,200,000","433,700,000","401,100,000","377,500,000","355,000,000","404,200,000","396,600,000","386,200,000","401,500,000","491,100,000","477,700,000","457,200,000","449,800,000","465,500,000","437,000,000","434,300,000","439,600,000","151,800,000","134,900,000","331,500,000","119,100,000","136,200,000","115,600,000","109,500,000","111,600,000","118,000,000","162,300,000","139,900,000","87,300,000","134,900,000","149,600,000","188,800,000","183,500,000","186,000,000","195,300,000","352,400,000","74,900,000","75,800,000"
		PayablesAndAccruedExpenses,"428,400,000","389,400,000","361,300,000","329,300,000","293,800,000","274,200,000","271,600,000","264,900,000","297,900,000","349,000,000","236,200,000","224,500,000","207,700,000","196,000,000","196,800,000","173,100,000","175,200,000","152,000,000","158,000,000","141,700,000","132,300,000","120,300,000","135,700,000","112,700,000","105,600,000","101,700,000","104,300,000","115,200,000","118,000,000","140,100,000","192,600,000","178,000,000","177,700,000","169,600,000","181,400,000","178,800,000","175,300,000","180,000,000","77,000,000","33,800,000","29,100,000","62,400,000","68,700,000","52,700,000","53,200,000","51,400,000","89,700,000","84,400,000","62,400,000","55,500,000","57,500,000","53,800,000","57,000,000","52,000,000","60,800,000","56,800,000","61,700,000","56,600,000","59,200,000"
			Payables,"428,400,000","389,400,000","361,300,000","329,300,000","293,800,000","274,200,000","271,600,000","264,900,000","297,900,000","349,000,000","236,200,000","224,500,000","207,700,000","196,000,000","196,800,000","173,100,000","175,200,000","152,000,000","158,000,000","141,700,000","132,300,000","120,300,000","135,700,000","112,700,000","105,600,000","101,700,000","104,300,000","115,200,000","118,000,000","140,100,000","192,600,000","178,000,000","177,700,000","169,600,000","181,400,000","178,800,000","175,300,000","180,000,000","35,300,000","33,800,000","29,100,000","26,100,000","30,500,000","25,600,000","25,600,000","22,400,000","26,900,000","22,800,000","17,400,000","17,000,000","13,100,000","12,900,000","18,900,000","10,800,000","15,800,000","14,100,000","19,800,000","17,600,000","18,300,000"
				AccountsPayable,"428,400,000","389,400,000","361,300,000","329,300,000","293,800,000","274,200,000","271,600,000","264,900,000","297,900,000","349,000,000","236,200,000","224,500,000","207,700,000","196,000,000","196,800,000","173,100,000","175,200,000","152,000,000","158,000,000","141,700,000","132,300,000","120,300,000","135,700,000","112,700,000","105,600,000","101,700,000","104,300,000","115,200,000","118,000,000","140,100,000","192,600,000","178,000,000","177,700,000","169,600,000","181,400,000","178,800,000","175,300,000","180,000,000","35,300,000","33,800,000","29,100,000","26,100,000","30,500,000","25,600,000","25,600,000","22,400,000","26,900,000","22,800,000","17,400,000","17,000,000","13,100,000","12,800,000","14,400,000","10,800,000","15,800,000","14,100,000","19,800,000","17,600,000","18,300,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","4,500,000",,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,700,000",,,"36,300,000","38,200,000","27,100,000","27,600,000","29,000,000","62,800,000","61,600,000","45,000,000","38,500,000","44,400,000","40,900,000","38,100,000","41,200,000","45,000,000","42,700,000","41,900,000","39,000,000","40,900,000"
