name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,06/30/2007
	InterestExpenseNonOperating,"121,400,000","25,600,000","32,300,000","32,200,000","31,200,000","30,900,000","30,500,000","29,500,000","30,900,000","38,000,000","39,500,000","37,900,000","55,600,000","56,900,000","52,800,000","49,200,000","48,500,000","41,500,000","42,100,000","41,500,000","40,100,000","40,300,000","38,000,000","36,300,000","35,800,000","28,700,000","24,200,000","24,400,000","21,800,000","21,000,000","20,900,000","20,300,000","20,900,000","24,100,000","25,400,000","26,000,000","24,500,000","28,800,000","29,600,000","29,900,000","29,600,000","30,300,000","30,800,000","29,400,000","49,700,000","33,200,000","35,100,000","35,500,000","35,900,000","34,900,000","39,800,000","39,300,000","46,900,000","46,600,000","53,700,000","52,100,000","51,800,000","57,600,000","45,400,000"
OtherIncomeExpense,"-33,400,000","-1,200,000","-4,600,000","-13,300,000","-14,800,000","50,200,000","-3,900,000","1,100,000","-31,100,000","2,000,000","2,500,000","-200,000","1,100,000","2,000,000","-1,000,000","3,100,000","1,300,000","100,000","21,800,000","100,000","-26,000,000","100,000","-1,700,000","-800,000","300,000","-2,700,000","2,500,000","300,000","-400,000","2,200,000","1,900,000","500,000","900,000","-29,800,000","100,000","800,000","-500,000","-3,200,000","2,400,000","1,200,000","500,000","-100,000","-1,300,000","-1,300,000","-46,800,000","600,000","-8,000,000","1,100,000","-1,300,000","-22,400,000","2,300,000","4,800,000","6,200,000","-1,700,000","-15,000,000","-168,500,000","1,800,000","-2,600,000","2,800,000"
	GainOnSaleOfSecurity,,"-4,200,000",,"-11,000,000","-12,100,000","58,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,"0",,,,"21,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"11,200,000","0","20,100,000","-4,400,000","-4,500,000","-11,200,000","0","0","-29,800,000",,"0","-2,200,000",,,"0","0",,,"0","0","-27,500,000","0","-1,400,000","0","0","-4,000,000","0","0","0","0","0","0","0","-30,300,000","0","0","-1,600,000","-3,800,000","-1,600,000","1,200,000","500,000","-100,000","-1,300,000","-1,300,000","-46,800,000","600,000","-8,000,000","1,100,000","-1,300,000","-22,400,000","2,300,000","4,800,000","6,200,000","-1,700,000","-15,000,000","-168,500,000","1,800,000","-2,600,000","2,800,000"
		RestructuringAndMergernAcquisition,,"0",,"4,400,000","4,500,000","11,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0",,"0","0","29,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","164,400,000",,,
		OtherSpecialCharges,,,,,,,,,,,"0","2,200,000",,,,,,,"0",,"27,500,000",,"1,400,000",,,"4,000,000",,,,,"0",,,"30,300,000","0",,"1,600,000","3,800,000",,,,,,,,,,,,,"-2,300,000","-4,800,000",,,"15,000,000","4,100,000",,,
	OtherNonOperatingIncomeExpenses,"17,900,000","3,000,000","10,500,000","2,100,000","1,800,000","3,100,000","-3,900,000","1,100,000","-1,300,000","2,000,000","2,500,000","2,000,000","1,100,000","2,000,000","-1,000,000","3,100,000","1,300,000","100,000","200,000","100,000","1,500,000","100,000","-300,000","-800,000","300,000","1,300,000","2,500,000","300,000","-400,000","2,200,000","1,900,000","500,000","900,000","500,000","100,000","800,000","1,100,000","600,000","2,400,000",,,,,,,,,,,,,,,,,,,,
PretaxIncome,"37,700,000","-13,100,000","8,600,000","-2,200,000","20,600,000","74,500,000","-20,500,000","58,000,000","-36,900,000","4,800,000","24,600,000","47,600,000","36,100,000","105,900,000","88,300,000","102,600,000","128,400,000","116,400,000","103,100,000","100,500,000","91,100,000","103,300,000","72,200,000","86,200,000","99,500,000","97,400,000","75,200,000","81,900,000","94,300,000","89,100,000","77,700,000","75,900,000","80,900,000","30,500,000","4,400,000","42,400,000","56,300,000","46,100,000","30,100,000","33,000,000","44,100,000","44,400,000","23,500,000","46,900,000","-21,200,000","40,800,000","4,800,000","36,700,000","48,500,000","6,800,000","5,400,000","13,000,000","22,400,000","-6,500,000","-76,600,000","-175,100,000","11,000,000","-6,900,000","7,400,000"
TaxProvision,"5,800,000","-4,700,000","3,500,000","-1,200,000","9,100,000","23,600,000","-3,400,000","10,900,000","-4,600,000","2,000,000","9,300,000","13,200,000","8,700,000","28,100,000","21,000,000","25,100,000","35,200,000","26,400,000","-69,700,000","37,700,000","33,900,000","34,100,000","26,700,000","31,800,000","37,700,000","36,700,000","26,900,000","29,600,000","34,800,000","34,600,000","27,400,000","28,400,000","30,100,000","9,800,000","22,000,000","19,600,000","22,900,000","17,000,000","7,200,000","13,800,000","20,200,000","18,400,000","9,000,000","14,700,000","-6,900,000","1,000,000","-2,500,000","11,100,000","19,900,000","-1,300,000","100,000","4,400,000","9,600,000","-3,000,000","-35,500,000","5,200,000","4,800,000","-3,700,000","2,800,000"
NetIncomeCommonStockholders,"-28,700,000","-11,000,000","-4,400,000","-11,400,000","1,000,000","32,600,000","-26,900,000","30,000,000","-32,300,000","2,800,000","19,800,000","35,300,000","55,600,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
	NetIncome,"15,300,000","-300,000","5,100,000","-1,000,000","11,500,000","50,900,000","-17,100,000","47,100,000","-32,300,000","2,800,000","19,800,000","35,300,000","55,600,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
		NetIncomeIncludingNoncontrollingInterests,"15,300,000","-300,000","5,100,000","-1,000,000","11,500,000","50,900,000","-17,100,000","47,100,000","-32,300,000","2,800,000","19,800,000","35,300,000","55,600,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
			NetIncomeContinuousOperations,"31,900,000","-8,400,000","5,100,000","-1,000,000","11,500,000","50,900,000","-17,100,000","47,100,000","-32,300,000","2,800,000","15,300,000","34,400,000","27,400,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
			NetIncomeDiscontinuousOperations,"-16,600,000","8,100,000",,,,,"0","0","0","0","4,500,000","900,000","28,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"41,800,000","10,700,000","10,500,000","10,400,000","10,200,000","10,000,000","9,800,000","9,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"2,200,000","0","-1,000,000",,"300,000","8,300,000",,"7,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-28,700,000","-11,000,000","-4,400,000","-11,400,000","1,000,000","32,600,000","-26,900,000","30,000,000","-32,300,000","2,800,000","19,800,000","35,300,000","55,600,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
BasicEPS,,"-0.09","0.04","-0.1","0.01","0.25","-0.21","0.23","-0.27","0.02","0.15","0.27","0.42","0.58","0.5","0.58","0.69","0.67","1.28","0.46","0.42","0.51","0.33","0.39","0.45","0.44","0.35","0.37","0.42","0.39","0.36","0.34","0.36","0.15","-0.13","0.16","0.24","0.21","0.17","0.14","0.18","0.19",,"0.24","-0.11","0.29",,"0.19","0.21","0.06",,"0.065","0.12","-0.033",,"1.589","0.058","-0.03","0.043"
DilutedEPS,,"-0.09","0.04","-0.1","0.01","0.25","-0.21","0.23","-0.27","0.02","0.15","0.27","0.41","0.58","0.5","0.57","0.69","0.66","1.27","0.46","0.41","0.5","0.33","0.39","0.44","0.44","0.35","0.37","0.41","0.38","0.35","0.33","0.36","0.15","-0.13","0.16","0.24","0.21","0.16","0.14","0.17","0.19",,"0.23","-0.11","0.29",,"0.19","0.21","0.06",,"0.065","0.12","-0.033",,"1.589","0.058","-0.03","0.043"
BasicAverageShares,,"121,400,000","127,500,000","119,201,287","119,181,203","124,761,100","129,700,156","129,245,854","119,629,630","129,000,000","132,000,000","132,400,000","132,380,952","134,137,931","134,600,000","133,620,690","135,072,464","134,328,358","135,000,000","136,521,739","136,190,476","136,800,000","137,878,788","138,000,000","137,333,333","137,954,545","138,000,000","141,351,351","141,666,667","139,743,590","139,722,222","139,705,882","141,111,111","138,000,000","135,384,615","142,500,000","137,500,000","138,571,429","134,705,882","139,200,000","132,777,778","135,000,000",,"136,300,000","136,000,000","135,600,000",,"135,000,000","134,600,000","135,000,000",,"131,853,660","106,900,000","106,900,000",,"106,900,000","106,900,000","106,900,000","106,900,000"
DilutedAverageShares,,"121,400,000","127,500,000","119,201,287","119,181,203","124,761,100","129,700,156","129,245,854","129,300,000","130,000,000","132,000,000","132,400,000","134,100,000","134,137,931","134,900,000","135,600,000","135,600,000","135,800,000","136,500,000","137,700,000","138,400,000","138,300,000","138,900,000","139,700,000","139,300,000","139,000,000","139,600,000","141,800,000","144,100,000","143,900,000","142,800,000","142,300,000","141,800,000","140,900,000","138,900,000","142,500,000","140,500,000","139,900,000","139,600,000","139,200,000","140,588,235","135,000,000",,"138,100,000","136,000,000","137,100,000",,"136,000,000","136,100,000","136,000,000",,"131,853,660","106,900,000","106,900,000",,"106,900,000","106,900,000","106,900,000","106,900,000"
TotalOperatingIncomeAsReported,"192,500,000","13,700,000","45,500,000","43,300,000","66,600,000","55,200,000","13,900,000","86,400,000","-4,700,000","40,800,000","61,600,000","85,700,000","90,600,000","160,800,000","142,100,000","148,700,000","175,600,000","157,800,000","123,400,000","141,900,000","157,200,000","143,500,000","111,900,000","123,300,000","135,000,000","128,800,000","96,900,000","106,000,000","116,500,000","107,900,000","96,700,000","95,700,000","100,900,000","84,400,000","29,700,000","67,600,000","81,300,000","78,100,000","57,300,000","61,700,000","73,200,000","74,800,000","55,600,000","77,600,000","75,300,000","73,400,000","47,900,000","71,100,000","85,700,000","64,100,000","42,900,000","47,500,000","63,100,000","41,800,000","-7,900,000","-118,900,000","61,000,000","53,300,000","50,000,000"
TotalExpenses,"2,058,700,000","355,700,000","503,900,000","491,900,000","518,800,000","526,400,000","515,700,000","507,200,000","393,900,000","604,700,000","609,700,000","616,200,000","628,500,000","886,000,000","786,900,000","784,800,000","781,000,000","792,700,000","767,000,000","701,100,000","700,800,000","723,100,000","747,600,000","650,500,000","636,800,000","616,200,000","585,300,000","560,700,000","541,800,000","524,500,000","509,300,000","493,400,000","484,700,000","499,400,000","510,900,000","466,100,000","460,100,000","479,500,000","436,400,000","413,200,000","414,700,000","432,100,000","430,400,000","369,400,000","395,300,000","409,300,000","393,400,000","374,200,000","384,300,000","394,300,000","375,000,000","382,600,000","376,000,000","400,700,000","404,100,000","399,100,000","407,500,000","408,800,000","260,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"15,300,000","-300,000","5,100,000","-1,000,000","11,500,000","50,900,000","-17,100,000","47,100,000","-32,300,000","2,800,000","19,800,000","35,300,000","55,600,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","57,200,000","69,200,000","45,500,000","54,400,000","61,800,000","60,700,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","20,700,000","-17,600,000","22,800,000","33,400,000","29,100,000","22,900,000","19,200,000","23,900,000","26,000,000","14,500,000","32,200,000","-14,300,000","39,800,000","7,300,000","25,600,000","28,600,000","8,100,000","5,300,000","8,600,000","12,800,000","-3,500,000","-383,100,000","169,900,000","6,200,000","-3,200,000","4,600,000"
NormalizedIncome,"75,307,692.308","-5,707,800","16,123,000","10,242,000","23,618,000","18,730,700","-17,100,000","47,100,000","-6,225,000","2,800,000","15,300,000","35,990,600","27,400,000","77,800,000","67,300,000","77,500,000","93,200,000","90,000,000","172,800,000","62,800,000","74,470,000","69,200,000","46,382,271.468","54,400,000","61,800,000","63,192,000","48,300,000","52,300,000","59,500,000","54,500,000","50,300,000","47,500,000","50,800,000","41,273,700","-17,600,000","22,800,000","34,440,000","31,497,800","24,117,275.748","18,420,000","23,575,000","26,065,000","15,302,127.66","33,092,537.313","17,267,924.528","39,214,705.882","12,500,000","24,832,697.548","29,445,000","22,660,000","3,042,592.593","5,424,615.385","8,770,000","-2,395,000","-373,350,000","279,425,000","5,030,000","-1,510,000","2,859,459.459"
InterestExpense,"121,400,000","25,600,000","32,300,000","32,200,000","31,200,000","30,900,000","30,500,000","29,500,000","30,900,000","38,000,000","39,500,000","37,900,000","55,600,000","56,900,000","52,800,000","49,200,000","48,500,000","41,500,000","42,100,000","41,500,000","40,100,000","40,300,000","38,000,000","36,300,000","35,800,000","28,700,000","24,200,000","24,400,000","21,800,000","21,000,000","20,900,000","20,300,000","20,900,000","24,100,000","25,400,000","26,000,000","24,500,000","28,800,000","29,600,000","29,900,000","29,600,000","30,300,000","30,800,000","29,400,000","49,700,000","33,200,000","35,100,000","35,500,000","35,900,000","34,900,000","39,800,000","39,300,000","46,900,000","46,600,000","53,700,000","52,100,000","51,800,000","57,600,000","45,400,000"
NetInterestIncome,"-121,400,000","-25,600,000","-32,300,000","-32,200,000","-31,200,000","-30,900,000","-30,500,000","-29,500,000","-30,900,000","-38,000,000","-39,500,000","-37,900,000","-55,600,000","-56,900,000","-52,800,000","-49,200,000","-48,500,000","-41,500,000","-42,100,000","-41,500,000","-40,100,000","-40,300,000","-38,000,000","-36,300,000","-35,800,000","-28,700,000","-24,200,000","-24,400,000","-21,800,000","-21,000,000","-20,900,000","-20,300,000","-20,900,000","-24,100,000","-25,400,000","-26,000,000","-24,500,000","-28,800,000","-29,600,000","-29,900,000","-29,600,000","-30,300,000","-30,800,000","-29,400,000","-49,700,000","-33,200,000","-35,100,000","-35,500,000","-35,900,000","-34,900,000","-39,800,000","-39,300,000","-46,900,000","-46,600,000","-53,700,000","-52,100,000","-51,800,000","-57,600,000","-45,400,000"
EBIT,"159,100,000","12,500,000","40,900,000","30,000,000","51,800,000","105,400,000","10,000,000","87,500,000","-6,000,000","42,800,000","64,100,000","85,500,000","91,700,000","162,800,000","141,100,000","151,800,000","176,900,000","157,900,000","145,200,000","142,000,000","131,200,000","143,600,000","110,200,000","122,500,000","135,300,000","126,100,000","99,400,000","106,300,000","116,100,000","110,100,000","98,600,000","96,200,000","101,800,000","54,600,000","29,800,000","68,400,000","80,800,000","74,900,000","59,700,000","62,900,000","73,700,000","74,700,000","54,300,000","76,300,000","28,500,000","74,000,000","39,900,000","72,200,000","84,400,000","41,700,000","45,200,000","52,300,000","69,300,000","40,100,000","-22,900,000","-123,000,000","62,800,000","50,700,000","52,800,000"
EBITDA,"341,200,000"
ReconciledCostOfRevenue,"1,306,900,000","210,800,000","323,200,000","313,100,000","333,200,000","330,400,000","325,400,000","329,700,000","235,100,000","394,600,000","394,900,000","410,900,000","439,200,000","612,300,000","543,200,000","533,200,000","531,300,000","535,000,000","525,100,000","479,200,000","481,700,000","501,200,000","534,100,000","443,700,000","430,900,000","418,700,000","400,800,000","378,100,000","366,500,000","352,100,000","344,200,000","328,000,000","322,100,000","324,500,000","305,700,000","296,200,000","298,900,000","331,400,000","290,400,000","264,100,000","263,200,000","269,400,000","273,600,000","245,700,000","252,800,000","263,100,000","252,400,000","241,600,000","251,700,000","256,000,000","242,200,000","239,600,000","246,600,000","268,900,000","260,100,000","261,400,000","265,900,000","265,600,000","169,200,000"
ReconciledDepreciation,"182,100,000","26,000,000","45,900,000","44,700,000","45,400,000","47,000,000","50,600,000","46,500,000","46,500,000","47,700,000","50,100,000","46,400,000","26,100,000","66,100,000","67,100,000","65,600,000","66,900,000","70,300,000","69,400,000","66,200,000","64,500,000","64,500,000","64,700,000","60,500,000","59,000,000","56,400,000","56,000,000","54,100,000","51,800,000","50,900,000","51,300,000","48,900,000","48,300,000","48,100,000","48,500,000","49,600,000","49,000,000","47,300,000","46,800,000","46,800,000","48,000,000","48,600,000","48,300,000","43,800,000","43,600,000","44,100,000","44,000,000","42,200,000","41,800,000","43,300,000","42,500,000","41,600,000","42,300,000","46,000,000","45,500,000","45,000,000","45,000,000","47,300,000","27,100,000"
