name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
		PrepaidAssets,"172,000,000","124,000,000","123,000,000","135,000,000","162,000,000","123,000,000","275,000,000","720,000,000","213,000,000","146,000,000","131,000,000","193,000,000","221,000,000","298,000,000","252,000,000","231,000,000","290,000,000","213,000,000","323,000,000","251,000,000","254,000,000","213,000,000","409,000,000","415,000,000","342,000,000","172,000,000","345,000,000","346,000,000","358,000,000","135,000,000","328,000,000","313,000,000","452,000,000","126,000,000","308,000,000","298,000,000","296,000,000","119,000,000","286,000,000","284,000,000","301,000,000","147,000,000","303,000,000","275,000,000","311,000,000","148,000,000","267,000,000","265,000,000","272,000,000","147,000,000","227,000,000","196,000,000","219,000,000","91,000,000","236,000,000","226,000,000","173,000,000","164,000,000","167,000,000","239,000,000","143,000,000","124,000,000","83,000,000","81,000,000","69,000,000","36,000,000","42,488,000","38,493,000","30,561,000","17,287,000","30,461,000","28,841,000","25,212,000","13,417,000","28,631,000","20,921,000","15,919,000","5,589,000","10,936,000","8,002,000","9,365,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","3,000,000","3,000,000","7,000,000","9,000,000","9,000,000","13,000,000","48,000,000","78,000,000","78,000,000","78,000,000","65,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"164,000,000",,,,"145,000,000",,,,"174,000,000",,,,"120,000,000",,,,"107,000,000",,,,"99,000,000",,,,"89,000,000",,,,"78,000,000",,,,"106,000,000",,,,,,,,,,,,,,,,,,,,"0",,,,"2,846,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"164,000,000",,,,"145,000,000",,,,"174,000,000",,,,"120,000,000",,,,"107,000,000",,,,"99,000,000",,,,"89,000,000",,,,"78,000,000",,,,"106,000,000",,,,,,,,,,,,,,,,,,,,"0",,,,"2,846,000",,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,"6,000,000",,,,"1,000,000",,,,"5,000,000",,,,"27,000,000",,,,"43,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"10,531,000,000","10,395,000,000","10,379,000,000","10,219,000,000","10,052,000,000","10,061,000,000","9,978,000,000","10,250,000,000","10,146,000,000","10,132,000,000","9,859,000,000","9,767,000,000","9,594,000,000","8,952,000,000","8,640,000,000","8,492,000,000","8,707,000,000","8,575,000,000","8,273,000,000","8,195,000,000","8,004,000,000","7,920,000,000","7,571,000,000","7,380,000,000","7,288,000,000","7,287,000,000","6,968,000,000","6,912,000,000","6,793,000,000","6,639,000,000","6,526,000,000","6,392,000,000","6,289,000,000","6,294,000,000","6,062,000,000","6,043,000,000","5,948,000,000","5,970,000,000","5,654,000,000","5,507,000,000","5,479,000,000","5,443,000,000","5,299,000,000","5,346,000,000","5,294,000,000","5,233,000,000","5,306,000,000","5,231,000,000","5,078,000,000","5,016,000,000","5,011,000,000","5,249,000,000","5,134,000,000","5,061,000,000","5,114,000,000","5,136,000,000","4,986,000,000","4,482,000,000","4,355,000,000","4,259,000,000","4,145,000,000","3,916,000,000","3,809,000,000","3,685,000,000","3,457,000,000","3,257,000,000","2,974,549,000","2,729,744,000","2,501,366,000","2,283,564,000","2,060,682,000","1,899,634,000","1,720,332,000","1,540,017,000","1,362,486,000","1,256,385,000","1,116,493,000","1,095,864,000","955,680,000","748,864,000","653,227,000"
		NetPPE,"9,624,000,000","9,543,000,000","9,544,000,000","9,421,000,000","9,278,000,000","9,203,000,000","9,208,000,000","9,439,000,000","9,512,000,000","9,526,000,000","9,267,000,000","9,219,000,000","9,060,000,000","8,315,000,000","8,008,000,000","7,902,000,000","8,139,000,000","8,049,000,000","7,742,000,000","7,650,000,000","7,458,000,000","7,271,000,000","6,953,000,000","6,791,000,000","6,722,000,000","6,652,000,000","6,360,000,000","6,308,000,000","6,161,000,000","6,072,000,000","5,906,000,000","5,778,000,000","5,652,000,000","5,656,000,000","5,484,000,000","5,474,000,000","5,350,000,000","5,343,000,000","5,026,000,000","5,033,000,000","4,933,000,000","4,860,000,000","4,799,000,000","4,737,000,000","4,699,000,000","4,641,000,000","4,642,000,000","4,643,000,000","4,611,000,000","4,638,000,000","4,656,000,000","4,687,000,000","4,590,000,000","4,470,000,000","4,528,000,000","4,517,000,000","3,919,000,000","3,794,000,000","3,740,000,000","3,704,000,000","3,588,000,000","3,438,000,000","3,385,000,000","3,316,000,000","3,132,000,000","2,978,000,000","2,818,117,000","2,577,987,000","2,352,234,000","2,137,855,000","1,916,490,000","1,756,162,000","1,597,088,000","1,420,691,000","1,246,882,000","1,150,961,000","1,014,643,000","997,161,000","858,905,000","718,527,000","627,706,000"
			GrossPPE,"13,629,000,000","13,432,000,000","13,319,000,000","13,097,000,000","12,856,000,000","12,682,000,000","12,587,000,000","12,959,000,000","12,912,000,000","12,822,000,000","12,471,000,000","12,322,000,000","12,064,000,000","11,453,000,000","11,046,000,000","10,839,000,000","10,977,000,000","10,786,000,000","10,377,000,000","10,186,000,000","9,904,000,000","9,624,000,000","9,235,000,000","8,983,000,000","8,832,000,000","8,679,000,000","8,317,000,000","8,193,000,000","7,974,000,000","7,817,000,000","7,594,000,000","7,417,000,000","7,227,000,000","7,208,000,000","6,973,000,000","6,899,000,000","6,718,000,000","6,652,000,000","6,298,000,000","6,247,000,000","6,088,000,000","5,965,000,000","5,852,000,000","5,742,000,000","5,653,000,000","5,547,000,000","5,500,000,000","5,453,000,000","5,393,000,000","5,373,000,000","5,343,000,000","5,322,000,000","5,181,000,000","5,015,000,000","5,063,000,000","5,033,000,000","4,416,000,000","4,260,000,000","4,180,000,000","4,113,000,000","3,961,000,000","3,776,000,000","3,705,000,000","3,615,000,000","3,399,000,000","3,217,000,000","3,028,554,000","2,763,797,000","2,515,187,000","2,280,905,000","2,040,732,000","1,865,787,000","1,691,767,000","1,501,624,000","1,315,186,000","1,207,756,000","1,061,572,000","1,035,133,000","889,120,000","742,262,000","645,923,000"
				OtherProperties,"1,995,000,000","1,934,000,000","1,949,000,000","1,961,000,000","1,997,000,000","2,006,000,000","2,043,000,000","1,926,000,000","1,932,000,000","2,057,000,000","2,104,000,000","2,100,000,000","2,108,000,000","1,074,000,000","1,049,000,000","1,059,000,000","1,049,000,000","1,041,000,000","1,017,000,000","999,000,000","992,000,000","972,000,000","940,000,000","916,000,000","895,000,000","868,000,000","857,000,000","859,000,000","848,000,000","816,000,000","794,000,000","771,000,000","717,000,000","688,000,000","661,000,000","615,000,000","595,000,000","585,000,000","5,737,000,000","5,686,000,000","5,527,000,000","531,000,000","5,293,000,000","5,183,000,000","5,095,000,000","4,989,000,000","4,943,000,000","4,899,000,000","4,842,000,000","4,824,000,000","4,799,000,000","4,784,000,000","4,655,000,000","4,482,000,000","4,544,000,000","4,486,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,"561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","559,000,000","559,000,000","558,000,000","558,000,000","557,000,000","554,000,000","551,000,000","549,000,000","544,000,000","538,000,000","526,000,000","533,000,000","519,000,000","547,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-4,005,000,000","-3,889,000,000","-3,775,000,000","-3,676,000,000","-3,578,000,000","-3,479,000,000","-3,379,000,000","-3,520,000,000","-3,400,000,000","-3,296,000,000","-3,204,000,000","-3,103,000,000","-3,004,000,000","-3,138,000,000","-3,038,000,000","-2,937,000,000","-2,838,000,000","-2,737,000,000","-2,635,000,000","-2,536,000,000","-2,446,000,000","-2,353,000,000","-2,282,000,000","-2,192,000,000","-2,110,000,000","-2,027,000,000","-1,957,000,000","-1,885,000,000","-1,813,000,000","-1,745,000,000","-1,688,000,000","-1,639,000,000","-1,575,000,000","-1,552,000,000","-1,489,000,000","-1,425,000,000","-1,368,000,000","-1,309,000,000","-1,272,000,000","-1,214,000,000","-1,155,000,000","-1,105,000,000","-1,053,000,000","-1,005,000,000","-954,000,000","-906,000,000","-858,000,000","-810,000,000","-782,000,000","-735,000,000","-687,000,000","-635,000,000","-591,000,000","-545,000,000","-535,000,000","-516,000,000","-497,000,000","-466,000,000","-440,000,000","-409,000,000","-373,000,000","-338,000,000","-320,000,000","-299,000,000","-267,000,000","-239,000,000","-210,437,000","-185,810,000","-162,953,000","-143,050,000","-124,242,000","-109,625,000","-94,679,000","-80,933,000","-68,304,000","-56,795,000","-46,929,000","-37,972,000","-30,215,000","-23,735,000","-18,217,000"
		GoodwillAndOtherIntangibleAssets,"274,000,000","284,000,000","283,000,000","264,000,000","243,000,000","261,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000,000","24,000,000","27,000,000","30,000,000","32,000,000","35,000,000","37,000,000","40,000,000","43,000,000","46,258,000","49,085,000","51,736,000","54,258,000","56,640,000","58,834,000","60,589,000","62,256,000","64,505,000","65,893,000","67,171,000","68,278,000","64,475,000",,
			OtherIntangibleAssets,,,,,,"261,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000,000","24,000,000","27,000,000","30,000,000","32,000,000","35,000,000","37,000,000","40,000,000","43,000,000","46,258,000","49,085,000","51,736,000","54,258,000","56,640,000","58,834,000","60,589,000","62,256,000","64,505,000","65,893,000","67,171,000","68,278,000",,,
		InvestmentsAndAdvances,"110,000,000","39,000,000","1,000,000","1,000,000","0","2,000,000","3,000,000","3,000,000","3,000,000","3,000,000","5,000,000","4,000,000","3,000,000","3,000,000","1,000,000","2,000,000","2,000,000","2,000,000","0","0","0","90,000,000","55,000,000","30,000,000","0","49,000,000","47,000,000","56,000,000","98,000,000","60,000,000","122,000,000","127,000,000","97,000,000","114,000,000","86,000,000","76,000,000","98,000,000","136,000,000","150,000,000","0","0","38,000,000","29,000,000","133,000,000","126,000,000","133,000,000","219,000,000","169,000,000","74,000,000","6,000,000","5,000,000","217,000,000","207,000,000","244,000,000","305,000,000","279,000,000","284,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"110,000,000","39,000,000","1,000,000","1,000,000","0","2,000,000","3,000,000","3,000,000","3,000,000","3,000,000","5,000,000","4,000,000","3,000,000","3,000,000","1,000,000","2,000,000","2,000,000","2,000,000","0","0","0","90,000,000","55,000,000","30,000,000","0","49,000,000","47,000,000","56,000,000","98,000,000","60,000,000","122,000,000","127,000,000","97,000,000","114,000,000","86,000,000","76,000,000","98,000,000","136,000,000","150,000,000",,,"38,000,000","29,000,000","133,000,000","126,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"523,000,000","529,000,000","551,000,000","533,000,000","531,000,000","595,000,000","767,000,000","808,000,000","631,000,000","603,000,000","587,000,000","544,000,000","531,000,000","634,000,000","631,000,000","588,000,000","566,000,000","524,000,000","531,000,000","545,000,000","546,000,000","559,000,000","563,000,000","559,000,000","566,000,000","586,000,000","561,000,000","548,000,000","534,000,000","507,000,000","498,000,000","487,000,000","540,000,000","524,000,000","492,000,000","493,000,000","500,000,000","491,000,000","478,000,000","474,000,000","546,000,000","545,000,000","471,000,000","476,000,000","469,000,000","459,000,000","445,000,000","419,000,000","393,000,000","372,000,000","350,000,000","345,000,000","337,000,000","347,000,000","281,000,000","340,000,000","783,000,000","667,000,000","591,000,000","528,000,000","527,000,000","446,000,000","389,000,000","332,000,000","285,000,000","236,000,000","110,174,000","102,672,000","97,396,000","91,451,000","87,552,000","84,638,000","62,655,000","57,070,000","51,099,000","39,531,000","34,679,000","30,425,000","32,300,000","30,337,000","25,521,000"
TotalLiabilitiesNetMinorityInterest,"10,205,000,000","9,793,000,000","10,120,000,000","10,602,000,000","9,946,000,000","9,455,000,000","9,716,000,000","9,933,000,000","7,974,000,000","7,119,000,000","6,555,000,000","6,539,000,000","6,508,000,000","5,815,000,000","5,733,000,000","5,459,000,000","5,330,000,000","4,947,000,000","5,457,000,000","5,564,000,000","5,481,000,000","5,474,000,000","5,733,000,000","5,814,000,000","5,648,000,000","5,450,000,000","5,577,000,000","5,524,000,000","5,595,000,000","5,310,000,000","5,355,000,000","5,342,000,000","5,509,000,000","5,216,000,000","5,426,000,000","5,436,000,000","5,337,000,000","5,182,000,000","5,238,000,000","5,291,000,000","5,342,000,000","5,314,000,000","5,204,000,000","5,218,000,000","5,166,000,000","4,939,000,000","4,995,000,000","5,034,000,000","4,979,000,000","5,015,000,000","5,022,000,000","5,026,000,000","4,846,000,000","4,762,000,000","4,803,000,000","5,090,000,000","4,721,000,000","4,562,000,000","4,437,000,000","4,363,000,000","4,185,000,000","3,891,000,000","3,512,000,000","3,388,000,000","3,179,000,000","2,981,000,000","2,779,323,000","2,591,607,000","2,464,498,000","2,042,444,000","1,894,780,000","1,778,404,000","1,663,422,000","1,514,621,000","1,370,470,000","1,084,728,000","970,937,000","964,250,000","810,386,000","681,152,000","594,429,000"
	CurrentLiabilities,"4,026,000,000","3,417,000,000","3,566,000,000","3,973,000,000","3,131,000,000","2,674,000,000","2,808,000,000","3,985,000,000","3,622,000,000","2,663,000,000","2,759,000,000","2,889,000,000","2,851,000,000","2,418,000,000","2,512,000,000","2,449,000,000","2,512,000,000","2,395,000,000","2,351,000,000","2,498,000,000","2,422,000,000","2,223,000,000","2,505,000,000","2,613,000,000","2,474,000,000","2,275,000,000","2,225,000,000","2,186,000,000","2,203,000,000","1,936,000,000","1,915,000,000","1,934,000,000","1,975,000,000","1,874,000,000","2,033,000,000","2,122,000,000","1,962,000,000","1,608,000,000","1,525,000,000","1,578,000,000","1,479,000,000","1,412,000,000","1,296,000,000","1,310,000,000","1,271,000,000","1,085,000,000","1,126,000,000","1,190,000,000","1,172,000,000","1,169,000,000","1,201,000,000","1,128,000,000","1,059,000,000","1,081,000,000","1,103,000,000","1,360,000,000","1,267,000,000","1,256,000,000","1,224,000,000","1,049,000,000","1,024,000,000","854,000,000","867,000,000","842,000,000","797,000,000","676,000,000","596,569,000","567,720,000","553,816,000","485,998,000","472,755,000","438,394,000","408,201,000","369,619,000","336,209,000","306,577,000","276,414,000","269,664,000","244,728,000","211,429,000","199,256,000"
		PayablesAndAccruedExpenses,"1,598,000,000","1,338,000,000","1,388,000,000","1,549,000,000","1,151,000,000","989,000,000","1,042,000,000","1,285,000,000","991,000,000","1,072,000,000","1,111,000,000","1,191,000,000","1,169,000,000","1,074,000,000","1,121,000,000","1,026,000,000","1,079,000,000","984,000,000","865,000,000","919,000,000","890,000,000","914,000,000","925,000,000","974,000,000","869,000,000","774,000,000","886,000,000","821,000,000","800,000,000","698,000,000","620,000,000","628,000,000","661,000,000","580,000,000","546,000,000","573,000,000","554,000,000","521,000,000","321,000,000","390,000,000","353,000,000","347,000,000","284,000,000","277,000,000","291,000,000","388,000,000","396,000,000","377,000,000","378,000,000","330,000,000","354,000,000","323,000,000","346,000,000","364,000,000","372,000,000","400,000,000","387,000,000","370,000,000","380,000,000","361,000,000","333,000,000","300,000,000","283,000,000","280,000,000","253,000,000","210,000,000","171,555,000","189,210,000","184,535,000","163,063,000","158,163,000","144,397,000","130,621,000","137,915,000","111,974,000","95,158,000","83,552,000","99,697,000","80,546,000","60,505,000","50,723,000"
