name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
			AccruedInterestReceivable,"9,127,000","9,590,000","10,031,000","11,554,000","11,884,000","12,195,000",,"12,768,000","12,827,000","12,914,000","12,999,000","13,085,000","12,913,000","12,741,000","12,562,000","12,384,000","12,028,000","11,673,000","11,307,000","10,940,000","10,343,000","9,749,000","9,237,000","9,647,000","8,636,000","9,028,000","9,391,000","8,485,000","7,352,000","6,232,000","5,085,000","3,938,000","5,653,000","5,333,000","4,992,000","4,650,000","4,121,000","3,576,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,,,"1,400,000",,"1,100,000","1,000,000","800,000","700,000","500,000","400,000","200,000"
			OtherReceivables,"102,686,000","10,873,000","88,561,000","90,313,000","10,757,000","10,764,000","237,271,000","10,870,000","10,850,000","11,488,000","11,711,000","11,709,000","11,707,000","132,262,000","163,467,000","349,465,000","364,932,000","364,965,000","364,997,000","582,307,000","604,777,000","601,938,000","597,779,000","593,646,000","590,622,000","587,701,000","584,333,000","571,377,000","541,846,000","539,232,000","536,687,000","534,209,000","531,795,000","529,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,"-1,075,000","-2,988,000","-4,988,000","-8,463,000","-8,463,000","-8,989,000","-1,469,000","-355,000","-357,000","-357,000","-359,000","-302,000","-309,000","-19,000","-35,000","-52,000","-78,000","-423,000","-440,000","-465,000","-484,000","-520,000","-580,000","-580,000","-639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"3,534,000","3,877,000","3,341,000","3,736,000","4,522,000","4,023,000","4,164,000","4,543,000","4,057,000","9,263,000","1,372,000","1,372,000","1,372,000","1,371,000","1,371,000","2,598,000","7,868,000","10,871,000","10,596,000","12,203,000","12,198,000","13,589,000","12,282,000","13,833,000","12,327,000","14,607,000","23,399,000","21,545,000","27,880,000","29,076,000","31,821,000","34,781,000","28,817,000","31,759,000","28,781,000","40,127,000","34,377,000","36,660,000","32,923,000","36,479,000","34,393,000","34,112,000","19,835,000","20,609,000","20,180,000","22,399,000","21,151,000","21,730,000","9,672,000","9,486,000","6,678,000","6,602,000","6,447,000","6,294,000","5,048,000","5,091,000","3,754,000","2,104,000","3,698,000","4,201,000","4,016,000","4,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"92,762,000","261,151,000","21,528,000","35,335,000","7,922,000","81,452,000","35,921,000","70,516,000","24,125,000","4,922,000","2,181,000","4,606,000","645,000","989,000","17,826,000","3,782,000","143,419,000","86,699,000","17,324,000","18,889,000","23,245,000","52,868,000","91,210,000","52,451,000","73,589,000","6,599,000","10,371,000","15,903,000","16,877,000","12,792,000","6,670,000","820,000","820,000","1,356,000","1,020,000","1,020,000","1,020,000","1,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,822,000",,,,,"58,698,000","57,172,000","61,075,000","2,294,000","3,792,000","54,517,000",,,,,"37,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"8,313,472,000","8,243,883,000","8,514,295,000","8,510,733,000","8,610,060,000","8,107,288,000","8,181,986,000","8,247,712,000","8,470,154,000","8,564,558,000","7,778,293,000","7,905,707,000","7,391,052,000","7,387,720,000","7,404,529,000","7,183,894,000","7,232,147,000","7,274,267,000","7,537,059,000","7,360,829,000","7,244,347,000","7,307,800,000","7,398,961,000","7,074,439,000","7,060,669,000","6,521,021,000","7,087,445,000","6,308,405,000","2,484,604,000","2,519,801,000","2,471,654,000","2,484,779,000","2,489,759,000","2,508,021,000","2,533,304,000","2,552,297,000","2,572,824,000","2,578,813,000","2,600,205,000","2,399,680,000","2,394,952,000","2,422,185,000","2,104,485,000","2,121,059,000","2,079,687,000","2,124,696,000","2,119,360,000","2,183,328,000","1,569,038,000","1,507,302,000","1,247,795,000","1,253,097,000","1,261,105,000","1,282,927,000","1,235,600,000","1,233,319,000","1,113,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,235,832,000","2,038,802,000","2,034,681,000","2,066,619,000","1,895,740,000","1,919,038,000","1,939,881,000","1,985,861,000","1,997,098,000","2,013,548,000","1,379,623,000","1,373,402,000","1,100,843,000","1,105,090,000","1,112,370,000","1,120,158,000","1,110,948,000","1,076,797,000","1,036,583,000","1,085,045,000","1,092,872,000","1,066,373,000","1,041,776,000","1,080,863,000","1,060,128,000","888,278,000","893,498,000","943,394,000","717,972,000","743,595,000","719,848,000","773,253,000","579,775,000","583,429,000","552,928,000","557,977,000","576,481,000","587,612,000","590,350,000","551,202,000","563,079,000","570,467,000","581,840,000","584,810,000","599,509,000","605,129,000","615,838,000","620,672,000","627,895,000","673,605,000","687,025,000","678,598,000","652,300,000","657,700,000","618,800,000","586,993,000","553,500,000","621,000,000","606,100,000","512,907,000","418,400,000","415,700,000","418,300,000","343,293,000","346,100,000","331,300,000","334,300,000","336,700,000","322,100,000","324,900,000","327,700,000","325,000,000","325,600,000","137,800,000","238,400,000","123,800,000","76,300,000","76,900,000","77,500,000","76,400,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,786,213,000","2,560,909,000","2,529,617,000","2,537,039,000","2,341,012,000","2,339,689,000","2,335,799,000","2,366,856,000","2,352,372,000","2,341,084,000","1,690,729,000","1,669,843,000","1,385,625,000","1,378,811,000","1,375,132,000","1,372,012,000","1,353,622,000","1,309,422,000","1,259,581,000","1,306,411,000","1,305,506,000","1,272,134,000","1,238,733,000","1,269,051,000",,,,"1,100,649,000",,,,"926,632,000",,,"692,365,000","692,454,000","709,825,000","715,848,000","713,373,000","669,188,000","675,760,000","678,977,000","686,953,000","684,848,000","701,370,000","702,836,000",,"710,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,786,213,000","2,560,909,000","2,529,617,000","2,537,039,000","2,341,012,000","2,339,689,000","2,335,799,000","2,366,856,000",,,"1,690,729,000","122,561,000","1,385,625,000","1,378,811,000","1,375,132,000",,"1,353,622,000","1,309,422,000","1,259,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,547,282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-550,381,000","-522,107,000","-494,936,000","-470,420,000","-445,272,000","-420,651,000","-395,918,000","-380,995,000","-355,274,000","-327,536,000","-311,106,000","-296,441,000","-284,782,000","-273,721,000","-262,762,000","-251,854,000","-242,674,000","-232,625,000","-222,998,000","-221,366,000","-212,634,000","-205,761,000","-196,957,000","-188,188,000",,,,"-157,255,000",,,,"-153,379,000",,,"-139,437,000","-134,477,000","-133,344,000","-128,236,000","-123,023,000","-117,986,000","-112,681,000","-108,510,000","-105,113,000","-100,038,000","-101,861,000","-97,707,000",,"-89,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"651,024,000","651,417,000","651,354,000","651,697,000","651,679,000","651,737,000","644,084,000","643,491,000","643,536,000","644,415,000","643,456,000","643,875,000","644,190,000","643,950,000","644,201,000","644,369,000","645,214,000","644,690,000","644,571,000","644,184,000","643,692,000","643,474,000","644,129,000","644,481,000","645,568,000","645,683,000","554,749,000","543,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,681,000","2,847,000","3,013,000","3,200,000","3,600,000","4,000,000","4,422,000","4,800,000","5,300,000","5,700,000","5,981,000","6,400,000","6,800,000","7,200,000","7,605,000","8,000,000","8,400,000","8,800,000","9,200,000","9,600,000","10,000,000","10,400,000","10,900,000","11,300,000",,,,,,,
			Goodwill,"651,024,000","651,417,000","651,354,000","651,697,000","651,679,000","651,737,000","644,084,000","643,491,000","643,536,000","644,415,000","643,456,000","643,875,000","644,190,000","643,950,000","644,201,000","644,369,000","645,214,000","644,690,000","644,571,000","644,184,000","643,692,000","643,474,000","644,129,000","644,481,000","645,568,000","645,683,000","554,749,000","543,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,681,000","2,847,000","3,013,000","3,200,000","3,600,000","4,000,000","4,422,000","4,800,000","5,300,000","5,700,000","5,981,000","6,400,000","6,800,000","7,200,000","7,605,000","8,000,000","8,400,000","8,800,000","9,200,000","9,600,000","10,000,000","10,400,000","10,900,000","11,300,000",,,,,,,
		InvestmentProperties,"6,796,950,000","6,789,091,000","7,094,421,000","7,089,232,000","7,191,368,000","6,705,240,000","6,805,924,000","6,905,357,000","7,102,920,000","7,198,569,000","6,532,446,000","6,684,102,000","6,186,536,000","6,183,791,000","6,184,790,000","6,096,198,000","6,190,706,000","6,279,132,000","6,544,889,000","6,363,823,000","6,275,581,000","6,326,022,000","6,407,809,000","6,156,763,000","6,021,937,000","5,724,808,000","5,764,946,000","5,614,940,000","2,380,743,000","2,402,073,000","2,349,251,000","2,356,633,000","2,368,577,000","2,392,137,000","2,384,503,000","2,407,849,000","2,434,503,000","2,458,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"699,180,000","664,571,000","627,769,000","656,576,000","649,365,000","668,080,000","660,717,000","630,199,000","619,130,000","619,112,000","498,933,000","470,071,000","503,985,000","535,671,000","543,827,000","410,026,000","356,922,000","312,858,000","311,554,000","317,953,000","296,051,000","305,622,000","277,251,000","199,806,000","203,832,000","89,299,000","84,684,000","82,955,000","48,268,000","48,952,000","51,852,000","56,112,000","56,052,000","53,054,000","75,421,000","74,646,000","48,537,000","47,339,000","45,807,000","46,475,000","45,966,000","52,957,000","30,394,000","29,278,000","29,159,000","28,735,000","32,010,000","34,119,000","46,760,000","33,677,000","29,440,000","29,744,000","27,002,000","29,864,000","23,354,000","20,843,000","15,969,000","13,683,000","16,464,000","26,005,000","21,032,000","22,078,000","1,130,377,000","949,967,000","963,923,000","23,490,000","810,372,000","820,668,000","784,287,000","29,699,000","727,861,000","734,054,000","29,965,000","29,787,000","26,491,000","26,556,000","40,722,000","36,887,000","41,713,000","48,391,000","50,179,000","50,791,000","47,818,000","55,709,000","879,383,000","53,242,000","898,889,000","58,171,000","58,075,000","61,705,000",,,,"41,753,000",,,,"60,520,000",,,,"49,610,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"192,238,000","194,687,000","193,741,000","197,912,000","204,646,000","200,638,000","196,214,000","195,546,000","194,407,000","199,884,000","96,778,000","102,838,000","29,919,000","31,045,000","32,159,000","32,820,000","34,673,000","36,516,000","37,733,000","38,968,000","40,152,000","48,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"192,238,000","194,687,000","193,741,000","197,912,000","204,646,000","200,638,000","196,214,000","195,546,000","194,407,000","199,884,000","96,778,000","102,838,000","29,919,000","31,045,000","32,159,000","32,820,000","34,673,000","36,516,000","37,733,000","38,968,000","40,152,000","48,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"506,942,000","469,884,000","434,028,000","458,664,000","444,719,000","467,442,000","464,503,000","434,653,000","424,723,000","419,228,000","402,155,000","367,233,000","474,066,000","504,626,000","511,668,000","377,206,000","322,249,000","276,342,000","273,821,000","278,985,000","255,899,000","256,846,000","277,251,000","199,806,000","203,832,000","89,299,000","84,684,000","82,955,000","48,268,000","48,952,000","51,852,000","56,112,000","56,052,000","53,054,000","75,421,000","74,646,000","48,537,000","47,339,000","45,807,000","46,475,000","45,966,000","52,957,000","30,394,000","29,278,000",,"28,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,"892,539,000","886,029,000","754,030,000","773,563,000","778,750,000","774,327,000","703,739,000","710,858,000","708,178,000","703,309,000","653,319,000","671,232,000","666,606,000","662,709,000","644,696,000","639,343,000","624,339,000","625,134,000","660,569,000","679,795,000","673,759,000","682,255,000","649,793,000","648,079,000","647,590,000","652,336,000","354,497,000","241,515,000","241,490,000","241,254,000","240,551,000","238,621,000","245,550,000","243,461,000","239,901,000","238,675,000","119,076,000","113,202,000","110,323,000","108,557,000","90,252,000","87,858,000","87,835,000","100,223,000","100,531,000","100,630,000","100,726,000","100,821,000","101,148,000","101,343,000","31,505,000",,"31,849,000","32,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,375,000","213,229,000","213,617,000",,,,"340,455,000",,,,"218,353,000",,,,"217,474,000",,,,,,,,,,,,,,,,
