name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
			Payables,"9,944,822","13,335,470","6,556,665","5,377,375","3,185,919"
				AccountsPayable,"9,944,822","13,335,470","6,556,665","5,377,375","2,940,452"
				DuetoRelatedPartiesCurrent,,"0","0","0","245,467"
		CurrentProvisions,"21,937","21,937","21,937","21,937",
		CurrentDebtAndCapitalLeaseObligation,"1,146,555","1,155,139","863,213","1,629,106","7,190,051"
			CurrentDebt,"363,654","491,278","532,346","1,349,274","7,039,249"
				OtherCurrentBorrowings,"363,654","491,278","532,346","1,349,274","7,039,249"
			CurrentCapitalLeaseObligation,"782,901","663,861","330,867","279,832","150,802"
		CurrentDeferredLiabilities,"1,554,102","1,626,344","2,029,310","2,319,567","2,019,505"
			CurrentDeferredRevenue,"695,160","779,732","1,186,885","1,453,556","1,239,927"
		OtherCurrentLiabilities,"72,000,000","75,500,000","77,906,354","77,906,354",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,872,873","7,677,446","6,798,142","5,722,891","6,734,263"
		LongTermDebtAndCapitalLeaseObligation,"6,597,189","6,443,945","5,121,638","3,884,669","4,688,672"
			LongTermDebt,"2,920,931","2,737,171","2,698,515","2,739,620","4,568,893"
			LongTermCapitalLeaseObligation,"3,676,258","3,706,774","2,423,123","1,145,049","119,779"
		NonCurrentDeferredLiabilities,"989,502","964,525","808,335","978,394","1,268,707"
			NonCurrentDeferredTaxesLiabilities,"329,205","324,479","131,907","219,962","318,054"
			NonCurrentDeferredRevenue,"660,297","637,008","637,559","681,625","804,143"
		OtherNonCurrentLiabilities,"286,182","268,976","868,169","859,828","776,884"
TotalEquityGrossMinorityInterest,"321,737,682","334,708,115","360,533,107","367,914,349","-8,897,403"
	StockholdersEquity,"321,737,682","334,708,115","360,533,107","367,914,349","-8,897,403"
		CapitalStock,"265,106","262,751","259,384","257,966","132,347"
			CommonStock,"265,106","262,751","259,384","257,966","132,347"
		AdditionalPaidInCapital,"467,692,775","463,136,404","459,129,666","454,259,192","29,022,977"
		RetainedEarnings,"-146,828,645","-128,394,104","-98,863,913","-86,736,755","-37,396,843"
		GainsLossesNotAffectingRetainedEarnings,"608,446","-296,936","7,970","133,946","-655,884"
TotalCapitalization,"324,658,613","337,445,286","363,231,622","370,653,969","-4,328,510"
CommonStockEquity,"321,737,682","334,708,115","360,533,107","367,914,349","-8,897,403"
CapitalLeaseObligations,"4,459,159","4,370,635","2,753,990","1,424,881","270,581"
NetTangibleAssets,"52,661,429","65,359,657","137,061,685","145,910,776","-13,374,017"
WorkingCapital,"24,325,783","39,740,442","131,558,708","143,257,047","-9,671,506"
InvestedCapital,"325,022,267","337,936,564","363,763,968","372,003,243","2,710,739"
TangibleBookValue,"52,661,429","65,359,657","137,061,685","145,910,776","-13,374,017"
TotalDebt,"7,743,744","7,599,084","5,984,851","5,513,775","11,878,723"
NetDebt,,,,,"10,212,459"
ShareIssued,"286,927,265","284,573,316","281,200,905","279,782,854","284,109,435"
OrdinarySharesNumber,"286,927,265","284,573,316","281,200,905","279,782,854","284,109,435"
