name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,03/31/2016
		OtherNonCurrentLiabilities,"60,344,000","47,682,000","47,105,000","47,657,000","53,432,000","27,094,000","25,993,000","23,981,000","22,132,000","23,936,000","21,635,000","25,073,000","8,986,000","7,987,000","8,221,000","8,526,000","7,659,000","5,730,000","5,661,000","6,670,000","6,612,000","5,257,000","4,454,000","6,035,000"
TotalEquityGrossMinorityInterest,"737,486,000","738,875,000","680,252,000","615,424,000","590,201,000","299,852,000","263,195,000","232,611,000","237,401,000","216,350,000","204,631,000","177,835,000","169,722,000","173,131,000","162,147,000","144,925,000","136,074,000","108,018,000","103,335,000","97,594,000","86,627,000","-124,230,000","-103,636,000","-111,938,000"
	StockholdersEquity,"346,878,000","343,757,000","302,183,000","253,478,000","238,129,000","216,320,000","192,338,000","166,788,000","154,791,000","143,573,000","136,761,000","115,330,000","110,226,000","103,606,000","101,316,000","83,535,000","78,426,000","57,843,000","65,646,000","62,877,000","60,042,000","-134,739,000","-114,709,000","-123,306,000"
		CapitalStock,"53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","52,000","52,000","52,000","51,000","51,000","50,000","49,000","48,000","48,000","47,000","47,000","47,000","47,000",,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,,,"0","0","0",,,
			CommonStock,"53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","52,000","52,000","52,000","51,000","51,000","50,000","49,000","48,000","48,000","47,000","47,000","47,000","47,000",,,
		AdditionalPaidInCapital,"161,676,000","162,067,000","161,000,000","150,345,000","150,564,000","142,564,000","141,010,000","126,585,000","107,727,000","109,050,000","107,718,000","93,543,000","92,482,000","88,234,000","86,089,000","74,802,000","73,829,000","62,853,000","61,174,000","60,220,000","61,845,000",,,
		RetainedEarnings,"185,149,000","181,637,000","141,130,000","103,080,000","87,512,000","73,703,000","51,275,000","40,234,000","47,090,000","34,469,000","28,998,000","21,722,000","17,686,000","15,311,000","15,178,000","8,685,000","4,549,000","-5,057,000","4,425,000","2,909,000","612,000","-133,776,000","-113,744,000",
		TreasuryStock,,,,,,,,,,,,,,,,,"0",,"0","0","2,151,000",,,
		GainsLossesNotAffectingRetainedEarnings,,,,,"0","0","0","-84,000","-78,000","2,000","-7,000","14,000","7,000","11,000",,,"0",,"0","-299,000","-311,000","-963,000","-965,000",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,"-113,744,000",
	MinorityInterest,"390,608,000","395,118,000","378,069,000","361,946,000","352,072,000","83,532,000","70,857,000","65,823,000","82,610,000","72,777,000","67,870,000","62,505,000","59,496,000","69,525,000","60,831,000","61,390,000","57,648,000","50,175,000","37,689,000","34,717,000","26,585,000","10,509,000","11,073,000","11,368,000"
TotalCapitalization,"518,204,000","490,524,000","449,390,000","401,126,000","401,304,000","289,950,000","266,422,000","241,326,000","229,315,000","210,818,000","205,868,000","185,360,000","181,180,000","175,484,000","174,118,000","167,242,000","162,588,000","142,460,000","150,718,000","146,622,000","144,352,000","106,678,000","127,737,000","120,011,000"
CommonStockEquity,"346,878,000","343,757,000","302,183,000","253,478,000","238,129,000","216,320,000","192,338,000","166,788,000","154,791,000","143,573,000","136,761,000","115,330,000","110,226,000","103,606,000","101,316,000","83,535,000","78,426,000","57,843,000","65,646,000","62,877,000","60,042,000","-134,739,000","-114,709,000","-123,306,000"
CapitalLeaseObligations,"82,244,000","83,720,000","84,318,000","76,257,000","75,281,000","73,967,000","10,592,000","10,243,000","10,184,000","9,397,000","10,471,000","11,661,000",,,,,,,,,,,,
NetTangibleAssets,"346,878,000","343,757,000","302,183,000","253,478,000","238,129,000","216,320,000","192,338,000","166,788,000","154,791,000","143,573,000","136,761,000","115,330,000","110,226,000","103,606,000","101,316,000","83,535,000","78,426,000","57,843,000","65,646,000","62,877,000","60,042,000","-134,739,000","-114,709,000","-123,306,000"
WorkingCapital,"189,383,000","199,235,000","178,951,000","168,959,000","179,205,000","-65,328,000","-66,747,000","-52,000,000","-21,593,000","-11,042,000","-12,835,000","1,430,000","-15,757,000","28,626,000","16,713,000","33,181,000","18,281,000","74,402,000","60,607,000","53,647,000","37,669,000","62,397,000","81,070,000","76,590,000"
InvestedCapital,"518,204,000","490,524,000","449,390,000","401,126,000","401,304,000","289,950,000","266,422,000","241,326,000","229,315,000","210,818,000","205,868,000","185,360,000","181,180,000","175,484,000","174,118,000","167,242,000","162,588,000","142,460,000","150,718,000","146,622,000","144,352,000","106,678,000","127,737,000","120,011,000"
TangibleBookValue,"346,878,000","343,757,000","302,183,000","253,478,000","238,129,000","216,320,000","192,338,000","166,788,000","154,791,000","143,573,000","136,761,000","115,330,000","110,226,000","103,606,000","101,316,000","83,535,000","78,426,000","57,843,000","65,646,000","62,877,000","60,042,000","-134,739,000","-114,709,000","-123,306,000"
TotalDebt,"253,570,000","230,487,000","231,525,000","223,905,000","238,456,000","147,597,000","84,676,000","84,781,000","84,708,000","76,642,000","79,578,000","81,691,000","70,954,000","71,878,000","72,802,000","83,707,000","84,162,000","84,617,000","85,072,000","83,745,000","84,310,000","241,417,000","242,446,000","243,317,000"
NetDebt,"99,152,000","67,742,000","60,951,000","74,448,000","75,839,000",,,"3,447,000","24,400,000",,,"11,159,000","21,597,000",,,"30,066,000","36,566,000","15,940,000","36,132,000","37,274,000","52,024,000","186,976,000","184,232,000","174,733,000"
ShareIssued,"37,280,697","37,194,344","37,194,774","36,290,015","36,290,183","34,918,578","34,910,642","32,772,936","29,842,784","29,835,713","29,824,686","27,372,901","27,367,477","25,915,770","25,910,442","23,127,291","23,139,476","19,287,882","19,285,620","19,265,873","19,151,033","17,070,505","17,070,505","17,070,505"
OrdinarySharesNumber,"37,280,697","37,194,344","37,194,774","36,290,015","36,290,183","34,918,578","34,910,642","32,772,936","29,842,784","29,835,713","29,824,686","27,372,901","27,367,477","25,915,770","25,910,442","23,127,291","23,139,476","19,287,882","19,285,620","19,265,873","19,036,504","17,070,505","17,070,505","17,070,505"
TreasurySharesNumber,,,,,,,,,,,,,,,,,"0",,,,"114,529",,,
