name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
	SpecialIncomeCharges,,,"0","0","0","0","-200,000","0","0","1,500,000","2,600,000",,,,"-200,000","0",,,"-400,000","-7,100,000","-7,100,000","-4,300,000","700,000","-3,900,000","0","-1,900,000","-3,500,000","-3,400,000","-5,000,000","-3,400,000","-900,000","0","0","0","-800,000","-2,300,000","0","-6,600,000","12,100,000","-4,200,000","-13,200,000","-3,400,000","-7,100,000","-1,800,000","0","-2,200,000",,,,,,,,,"-800,000","1,400,000","-2,500,000",,"-400,000","-3,000,000","700,000",,"871,000","-435,000","-24,968,000","-1,263,000","-4,317,000","248,000","7,790,000","930,000","-3,884,000","-1,377,000","6,589,000","-193,000","-8,088,000","115,000","9,000","103,000"
		OtherSpecialCharges,,,,,"4,300,000",,"0",,,"-1,500,000","-2,600,000",,,,,,,,"0","7,100,000",,,,,,,,,,,,,,,"0","2,300,000",,"6,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-15,400,000","-3,200,000","-3,600,000","-4,300,000","-4,300,000","-4,300,000","-5,000,000","-5,000,000","-4,700,000","-4,700,000","-3,800,000","-3,800,000","-3,800,000","-3,800,000","-3,700,000","-3,700,000","-3,800,000","-3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"203,600,000","75,800,000","44,800,000","48,100,000","34,900,000","25,600,000","11,000,000","9,900,000","23,700,000","35,400,000","12,900,000","24,200,000","40,900,000","43,100,000","37,300,000","46,700,000","110,100,000","99,700,000","112,600,000","79,900,000","65,400,000","47,800,000","37,900,000","22,900,000","5,600,000","-5,200,000","-24,700,000","-19,200,000","-14,700,000","27,800,000","27,400,000","44,200,000","39,900,000","22,200,000","-3,700,000","-43,500,000","-53,100,000","-59,600,000","-7,100,000","33,800,000","98,700,000","205,400,000","138,800,000","149,700,000","137,400,000","91,200,000","51,900,000","48,000,000","29,100,000","11,300,000","500,000","10,700,000","-32,100,000","-36,000,000","10,800,000","-3,100,000","-1,200,000","-500,000","600,000","12,800,000","14,200,000","20,400,000","29,022,000","25,355,000","2,679,000","24,253,000","23,120,000","27,993,000","51,934,000","35,096,000","9,576,000","16,255,000","26,420,000","12,266,000","21,236,000","26,210,000","26,292,000","25,540,000"
TaxProvision,"52,800,000","18,300,000","13,200,000","12,100,000","9,200,000","6,000,000","800,000","1,800,000","5,100,000","8,400,000","3,500,000","6,300,000","11,400,000","12,800,000","13,300,000","14,100,000","32,400,000","29,000,000","65,200,000","6,100,000","-131,100,000","11,000,000","14,700,000","700,000","3,900,000","-1,400,000","-4,300,000","-7,400,000","145,100,000","9,400,000","7,500,000","12,300,000","6,800,000","7,900,000","-6,600,000","-13,600,000","-19,200,000","-18,500,000","11,000,000","-1,400,000","34,200,000","68,500,000","53,000,000","63,800,000","48,400,000","30,900,000","15,400,000","15,900,000","9,800,000","-31,500,000","-4,700,000","2,100,000","-10,300,000","-9,400,000","3,600,000","500,000","-7,000,000","-100,000","-1,000,000","94,000,000","14,200,000","7,500,000","-12,746,000","13,751,000","-10,893,000","9,220,000","14,329,000","20,039,000","19,066,000","13,691,000","-17,953,000","6,189,000","-241,075,000","2,450,000","8,090,000","10,241,000","-15,525,000","8,851,000"
NetIncomeCommonStockholders,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000","85,800,000","85,900,000","89,000,000","60,300,000","36,500,000","32,100,000","19,300,000","42,800,000","5,200,000","8,600,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,766,000","11,602,000","13,570,000","15,031,000","8,788,000","7,952,000","32,865,000","21,401,000","27,514,000","10,048,000","267,483,000","9,808,000","13,135,000","15,951,000","41,798,000","16,665,000"
	NetIncome,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000","85,800,000","85,900,000","89,000,000","60,300,000","36,500,000","32,100,000","19,300,000","42,800,000","5,200,000","8,600,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,766,000","11,602,000","13,570,000","15,031,000","8,788,000","7,952,000","32,865,000","21,401,000","27,514,000","10,048,000","267,483,000","9,808,000","13,135,000","15,951,000","41,798,000","16,665,000"
		NetIncomeIncludingNoncontrollingInterests,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000","85,800,000","85,900,000","89,000,000","60,300,000","36,500,000","32,100,000","19,300,000","42,800,000","5,200,000","8,600,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,768,000","11,604,000","13,572,000","15,033,000","8,791,000","7,954,000","32,868,000","21,405,000","27,529,000","10,066,000","267,495,000","9,816,000","13,146,000","15,969,000","41,779,000","16,641,000"
			NetIncomeContinuousOperations,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000","85,800,000","85,900,000","89,000,000","60,300,000","36,500,000","32,100,000","19,300,000","42,800,000","5,200,000","8,600,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,766,000","11,602,000","13,570,000","15,031,000","8,788,000","7,952,000","32,865,000","21,401,000","27,514,000","10,048,000","267,483,000","9,808,000","13,074,000","15,969,000","41,779,000","16,641,000"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","-2,000","-2,000","-2,000","-3,000","-2,000","-3,000","-4,000","-15,000","-18,000","-12,000","-8,000","-11,000","-18,000","19,000","24,000"
DilutedNIAvailtoComStockholders,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000","85,800,000","85,900,000","89,000,000","60,300,000","36,500,000","32,100,000","19,300,000","42,800,000","5,200,000","8,600,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,766,000","11,602,000","13,570,000","15,031,000","8,788,000","7,952,000","32,865,000","21,401,000","27,514,000","10,048,000","267,483,000","9,808,000","13,135,000","15,951,000","41,798,000","16,665,000"
BasicEPS,,"0.5","0.28","0.31","0.22","0.17","0.09","0.07","0.16","0.23","0.08","0.16","0.25","0.26","0.21","0.28","0.67","0.61","0.41","0.64","1.7","0.32","0.2","0.19","0.01","-0.03","-0.18","-0.1","-1.38","0.16","0.17","0.28","0.29","0.12",,"-0.26","-0.29","-0.35",,"0.3","0.56","1.18",,"0.74","0.77","0.52",,"0.33","0.195","0.435",,"0.085","-0.225","-0.27",,"-0.035","0.06","-0.005",,"-0.83","0","0.13",,"0.12","0.14","0.155",,"0.08","0.335","0.22",,"0.105","2.735","0.1",,"0.165","0.425","0.17"
DilutedEPS,,"0.5","0.28","0.31","0.22","0.17","0.09","0.07","0.16","0.23","0.08","0.16","0.25","0.26","0.21","0.28","0.67","0.61","0.41","0.64","1.7","0.32","0.2","0.19","0.01","-0.03","-0.18","-0.1","-1.38","0.16","0.17","0.28","0.29","0.12",,"-0.26","-0.29","-0.35",,"0.3","0.56","1.18",,"0.74","0.77","0.52",,"0.33","0.195","0.435",,"0.085","-0.225","-0.27",,"-0.035","0.06","-0.005",,"-0.83","0","0.13",,"0.12","0.14","0.155",,"0.08","0.335","0.22",,"0.105","2.735","0.1",,"0.165","0.425","0.17"
BasicAverageShares,,"115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,600,000","115,700,000","115,700,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,800,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"97,906,000","97,902,000","97,900,000",,"97,900,000","97,896,000","97,892,000",,"97,892,000","97,888,000","97,886,000",,"97,886,000","97,886,000","97,886,000"
DilutedAverageShares,,"115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,500,000","115,600,000","115,700,000","115,700,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,900,000",,"115,900,000","115,900,000","115,800,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"98,000,000","98,000,000","98,000,000",,"97,906,000","97,902,000","97,900,000",,"97,900,000","97,896,000","97,892,000",,"97,892,000","97,888,000","97,886,000",,"97,886,000","97,886,000","97,886,000"
TotalOperatingIncomeAsReported,"236,400,000","83,300,000","52,000,000","57,300,000","43,800,000","34,000,000","20,400,000","19,300,000","33,000,000","43,500,000","17,200,000","33,100,000","46,500,000","49,000,000","44,600,000","58,100,000","119,900,000","107,500,000","116,400,000","91,600,000","70,100,000","52,300,000","42,900,000","28,000,000","10,500,000","-300,000","-19,700,000","-3,200,000","-10,400,000","32,200,000","31,500,000","47,900,000","44,300,000","26,000,000","-1,000,000","-37,000,000","-47,700,000","-46,900,000","1,100,000","38,500,000","110,600,000","209,400,000","143,300,000","156,600,000","144,200,000","102,400,000","60,900,000","57,000,000","38,800,000","21,700,000","11,200,000","21,100,000","-21,900,000","-26,300,000","19,900,000","7,900,000","9,700,000","9,700,000","9,900,000","22,100,000","23,600,000","29,300,000","37,810,000","34,261,000","36,755,000","34,383,000","32,971,000","38,216,000","57,699,000","46,449,000","21,359,000","28,933,000","39,062,000","25,599,000","30,472,000","34,294,000","34,377,000","33,350,000"
