name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
			ChangeInOtherWorkingCapital,,,,,,,"247,000","-908,000","1,131,000","-1,019,000","418,000","-1,262,000","-878,000","-588,000","-1,156,000","-162,000","129,000","-448,000","123,000","-429,000","-81,000","142,000","192,000","330,000","-383,000","106,000","355,000","222,000","258,000","-1,922,000","1,671,000","-1,838,000","66,000","-48,000","-517,000","343,000"
InvestingCashFlow,"201,440,000","50,067,000","-34,232,000","-48,185,000","233,790,000","50,342,000","-92,111,000","-170,131,000","-167,920,000","60,294,000","7,646,000","-12,538,000","27,881,000","9,341,000","23,702,000","-14,425,000","7,973,000","-10,817,000","-1,369,000","10,471,000","5,591,000","-10,624,000","9,466,000","-6,914,000","-125,629,000","-8,610,000","27,726,000","57,851,000","-59,366,000","13,447,000","-132,413,000","4,830,000","8,455,000","11,073,000","6,222,000","4,421,000"
	CashFlowFromContinuingInvestingActivities,"201,440,000","50,067,000","-34,232,000","-48,185,000","233,790,000","50,342,000","-92,111,000","-170,131,000","-167,920,000","60,294,000","7,646,000","-12,538,000","27,881,000","9,341,000","23,702,000","-14,425,000","7,973,000","-10,817,000","-1,369,000","10,471,000","5,591,000","-10,624,000","9,466,000","-6,914,000","-125,629,000","-8,610,000","27,726,000","57,851,000","-59,366,000","13,447,000","-132,413,000","4,830,000","8,455,000","11,073,000","6,222,000","4,421,000"
		NetPPEPurchaseAndSale,"-11,392,000","-1,607,000","-1,730,000","-3,675,000","-4,380,000","-2,555,000","-2,638,000","-1,394,000","-1,163,000","-830,000","-1,431,000","-663,000","-798,000","-580,000","-341,000","-1,419,000","-1,441,000","-5,016,000","-1,852,000","-718,000","-1,046,000","-711,000","-954,000","-790,000","-684,000","-940,000","-698,000","-2,458,000","-1,624,000","-228,000","-389,000","-56,000","-71,000","-109,000","-55,000","0"
			PurchaseOfPPE,"-11,392,000","-1,607,000","-1,730,000","-3,675,000","-4,380,000","-2,555,000","-2,638,000","-1,394,000","-1,163,000","-830,000","-1,431,000","-663,000","-798,000","-580,000","-341,000","-1,419,000","-1,441,000","-5,016,000","-1,852,000","-718,000","-1,046,000","-711,000","-954,000","-790,000","-684,000","-940,000","-698,000","-2,458,000","-1,624,000","-228,000","-389,000","-56,000","-71,000","-109,000","-55,000","0"
		NetBusinessPurchaseAndSale,,,"0","0",,,"0","0","7,500,000","0","-2,000,000","0","0","-5,500,000",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,"0","-2,000,000","0","0","-5,500,000",,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"212,832,000","51,674,000","-32,502,000","-44,510,000","238,170,000","52,897,000","-89,473,000","-168,737,000","-174,257,000","61,124,000","11,077,000","-11,875,000","28,679,000","15,421,000","24,043,000","-13,006,000","9,414,000","-5,801,000","483,000","11,189,000","6,637,000","-9,913,000","10,320,000","-6,124,000","-124,945,000","-7,670,000","28,424,000","60,309,000","-57,742,000","14,281,000","-132,024,000","4,886,000","8,526,000","11,182,000","6,277,000","4,621,000"
			PurchaseOfInvestment,"-339,484,000","-40,226,000","-92,302,000","-156,830,000","-50,126,000","-147,658,000","-230,855,000","-200,499,000","-215,166,000","-21,851,000","-32,528,000","-41,515,000","-32,520,000","-104,443,000","-75,856,000","-36,980,000","-50,781,000","-50,106,000","-81,047,000","-63,877,000","-69,899,000","-73,115,000","-105,470,000","-42,624,000","-177,945,000","-46,270,000","-62,076,000","-33,941,000","-90,242,000","-3,741,000","-138,498,000","-5,506,000","-3,322,000","-11,939,000","-11,210,000","-8,551,000"
			SaleOfInvestment,"552,316,000","91,900,000","59,800,000","112,320,000","288,296,000","200,555,000","141,382,000","31,762,000","40,909,000","82,975,000","43,605,000","29,640,000","61,199,000","119,864,000","99,899,000","23,974,000","60,195,000","44,305,000","81,530,000","75,066,000","76,536,000","63,202,000","115,790,000","36,500,000","53,000,000","38,600,000","90,500,000","94,250,000","32,500,000","18,022,000","6,474,000","10,392,000","11,848,000","23,121,000","17,487,000","13,172,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-606,000",,,,,"0",
FinancingCashFlow,"-174,664,000","-6,753,000","3,276,000","-1,325,000","-169,862,000","-1,470,000","5,139,000","761,000","324,827,000","16,178,000","21,389,000","3,009,000","5,921,000","1,774,000","1,299,000","411,000","4,318,000","1,726,000","2,594,000","3,088,000","3,408,000","2,109,000","5,073,000","874,000","138,584,000","633,000","2,242,000","579,000","119,927,000","79,000","152,372,000","-828,000","508,000","29,000","75,000","9,000"
	CashFlowFromContinuingFinancingActivities,"-174,664,000","-6,753,000","3,276,000","-1,325,000","-169,862,000","-1,470,000","5,139,000","761,000","324,827,000","16,178,000","21,389,000","3,009,000","5,921,000","1,774,000","1,299,000","411,000","4,318,000","1,726,000","2,594,000","3,088,000","3,408,000","2,109,000","5,073,000","874,000","138,584,000","633,000","2,242,000","579,000","119,927,000","79,000","152,372,000","-828,000","508,000","29,000","75,000","9,000"
		NetIssuancePaymentsOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
				LongTermDebtPayments,,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
		NetCommonStockIssuance,"10,395,000","545,000","4,847,000","51,000","4,952,000","1,331,000","8,524,000","3,202,000","160,190,000","17,365,000","23,389,000","3,506,000","6,327,000","1,928,000","2,016,000","494,000","5,045,000","1,941,000","2,853,000","3,165,000","4,063,000","2,109,000","10,307,000","0",,,"-1,000","0","118,361,000","79,000","130,662,000","418,000","508,000","29,000","75,000","9,000"
			CommonStockIssuance,"10,395,000","545,000","4,847,000","51,000","4,952,000","1,331,000","8,524,000","3,202,000","160,190,000","17,365,000","23,389,000","3,506,000","6,327,000","1,928,000","2,016,000","494,000","5,045,000","1,941,000","2,853,000","3,165,000","4,063,000","2,109,000","10,307,000","0",,,"-1,000","0","118,361,000","79,000","130,662,000","418,000","508,000","29,000","75,000","9,000"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
		ProceedsFromStockOptionExercised,,,"0","0","4,952,000","1,331,000","0","0","47,979,000","17,365,000","23,389,000","3,506,000","6,327,000","1,928,000","2,016,000","494,000","5,045,000","1,941,000","0","0","4,063,000","2,109,000","-5,234,000","1,530,000","36,191,000","633,000","2,243,000","579,000",,,,,,,,
		NetOtherFinancingCharges,"-12,559,000","-7,298,000","-1,571,000","-1,376,000","-2,314,000","-2,801,000","-3,385,000","-2,441,000","-60,046,000","-1,187,000","-2,000,000","-497,000","-406,000","-154,000","-717,000","-83,000","-727,000","-215,000","-259,000","-77,000",,,"0","-656,000",,,,,,,,,,,,
EndCashPosition,"50,491,000","50,077,000","35,316,000","81,491,000","146,623,000","87,143,000","45,203,000","119,584,000","277,471,000","137,252,000","66,329,000","50,294,000","63,418,000","41,310,000","51,872,000","21,983,000","41,644,000","28,456,000","42,845,000","44,042,000","24,869,000","19,196,000","41,406,000","42,733,000","50,696,000","48,758,000","87,036,000","87,558,000","58,711,000","21,984,000","25,287,000","14,476,000","17,394,000","15,411,000","12,409,000","10,968,000"
	ChangesInCash,"-36,652,000","14,896,000","-46,115,000","-64,872,000","59,439,000","42,001,000","-75,113,000","-158,034,000","140,084,000","71,291,000","15,560,000","-12,902,000","22,132,000","-10,592,000","30,001,000","-19,610,000","13,417,000","-15,329,000","-1,218,000","18,975,000","5,520,000","-22,282,000","-1,103,000","-7,971,000","2,290,000","-38,242,000","-453,000","29,034,000","36,777,000","-3,303,000","10,811,000","-2,918,000","1,983,000","3,002,000","1,441,000","273,000"
	EffectOfExchangeRateChanges,"-414,000","-135,000","-60,000","-260,000","41,000","-61,000","732,000","147,000","135,000","-368,000","475,000","-222,000","-24,000","30,000","-112,000","-51,000","-229,000","134,000","21,000","198,000","153,000","72,000","-224,000","8,000","-352,000","-36,000","-69,000","-187,000",,,,,,,,
	BeginningCashPosition,"87,143,000","35,316,000","81,491,000","146,623,000","87,143,000","45,203,000","119,584,000","277,471,000","137,252,000","66,329,000","50,294,000","63,418,000","41,310,000","51,872,000","21,983,000","41,644,000","28,456,000","43,651,000","44,042,000","24,869,000","19,196,000","41,406,000","42,733,000","50,696,000","48,758,000","87,036,000","87,558,000","58,711,000","21,984,000","25,287,000","14,476,000","17,394,000","15,411,000","12,409,000","10,968,000","10,695,000"
CapitalExpenditure,"-11,392,000","-1,607,000","-1,730,000","-3,675,000","-4,380,000","-2,555,000","-2,638,000","-1,394,000","-1,163,000","-830,000","-1,431,000","-663,000","-798,000","-580,000","-341,000","-1,419,000","-1,441,000","-5,016,000","-1,852,000","-718,000","-1,046,000","-711,000","-954,000","-790,000","-684,000","-940,000","-698,000","-2,458,000","-1,624,000","-228,000","-389,000","-56,000","-71,000","-109,000",,
IssuanceOfCapitalStock,"10,395,000","545,000","4,847,000","51,000","4,952,000","1,331,000","8,524,000","3,202,000","160,190,000","17,365,000","23,389,000","3,506,000","6,327,000","1,928,000","2,016,000","494,000","5,045,000","1,941,000","2,853,000","3,165,000","4,063,000","2,109,000","10,307,000","0",,,"-1,000","0","118,361,000","79,000","130,662,000","418,000","508,000","29,000","75,000","9,000"
IssuanceOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
RepaymentOfDebt,,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,
FreeCashFlow,"-74,820,000","-30,025,000","-16,889,000","-19,037,000","-8,869,000","-9,426,000","9,221,000","9,942,000","-17,986,000","-6,011,000","-14,906,000","-4,036,000","-12,468,000","-22,287,000","4,659,000","-7,015,000","-315,000","-11,254,000","-4,295,000","4,698,000","-4,525,000","-14,478,000","-16,596,000","-2,721,000","-11,349,000","-31,205,000","-31,119,000","-31,854,000","-25,408,000","-17,057,000","-9,537,000","-6,976,000","-7,051,000","-8,209,000","-4,911,000","-4,157,000"
