name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010,09/30/2010,12/31/2009
				MachineryFurnitureEquipment,"3,467,000","6,720,000","3,179,000","3,179,000","4,099,000","4,408,000","4,314,000","4,290,000","4,238,000","4,064,000","3,559,000","3,501,000","3,510,000","3,494,000","3,466,000","3,352,000","3,281,000","3,230,000","3,180,000","3,153,000","3,082,000","3,013,000","2,929,000","2,763,000","2,593,000","1,419,000","1,702,000","1,325,000","1,246,000","1,116,000","1,083,000","1,072,000","1,023,000","1,007,000","1,007,000","872,000","832,000","824,000","4,520,000","4,304,000","800,000","795,000","791,000","728,000","722,138","706,000"
				OtherProperties,"12,199,000","12,287,000","11,734,000","11,992,000","36,069,000","35,273,000","55,069,000","56,020,000","33,449,000","32,332,000","28,306,000","28,772,000","29,105,000","8,995,000","8,957,000","8,804,000","8,690,000","8,331,000","7,805,000","7,411,000","6,892,000","6,758,000","6,560,000","6,333,000","5,878,000","5,667,000","5,634,000","5,603,000","5,235,000","5,194,000","5,114,000","5,065,000","5,052,000","4,809,000","4,613,000","4,407,000","4,236,000","3,896,000","0","0","3,478,000","3,465,000","3,511,000","3,480,000","3,471,465","3,328,000"
				ConstructionInProgress,"32,000","33,000","209,000",,,"0","34,000","15,000","431,000","433,000","338,000","193,000","238,000","94,000","2,367,000","140,000","20,000","178,000","0","0","45,000","28,000","13,000","8,000","8,000","1,114,000",,,,,,,,,,,,,,,,,,,,
				Leases,"13,998,000","14,369,000","12,453,000","12,453,000","12,453,000","15,183,000","15,185,000","15,183,000","14,974,000","14,217,000","8,884,000","3,163,000","3,014,000","2,731,000","2,970,000","2,848,000","2,778,000","2,731,000","2,729,000","2,729,000","2,722,000","2,642,000","2,642,000","2,642,000","2,642,000","2,642,000","2,642,000","2,587,000","2,446,000","2,428,000","2,423,000","2,389,000","2,333,000","2,329,000","2,293,000","2,257,000","1,803,000","1,779,000","1,778,000","1,602,000","1,509,000","1,486,000","1,405,000","979,000","973,314","815,000"
			AccumulatedDepreciation,"-12,481,000","-16,454,000","-11,104,000","-10,559,000","-14,671,000","-17,040,000","-14,512,000","-13,799,000","-13,170,000","-12,699,000","-12,330,000","-11,962,000","-11,592,000","-11,219,000","-10,830,000","-10,247,000","-9,766,000","-9,346,000","-9,026,000","-8,721,000","-8,399,000","-8,097,000","-7,826,000","-7,553,000","-7,255,000","-6,968,000","-6,768,000","-6,607,000","-6,446,000","-6,290,000","-6,120,000","-5,936,000","-5,760,000","-5,591,000","-5,433,000","-5,289,000","-5,184,000","-5,078,000","-4,914,000","-4,760,000","-4,604,000","-4,436,000","-4,418,000","-3,938,000","-3,697,912","-2,990,000"
		GoodwillAndOtherIntangibleAssets,"879,463,000","902,209,000","424,582,000","430,591,000","436,647,000","442,253,000","491,408,000","496,367,000","23,579,000","24,840,000","26,101,000","28,787,000","30,063,000","31,368,000","32,572,000","33,794,000","34,858,000","36,019,000","37,162,000","28,989,000","29,450,000","16,490,000","15,526,000","15,785,000","16,108,000","976,000","16,627,000","11,597,000","7,839,000","5,434,000","4,135,000","3,083,000","2,157,000","1,158,000","817,000","568,000","626,000","683,000","740,000","798,000","855,000","912,000","970,000","1,142,000","1,198,806","1,371,000"
			Goodwill,"115,414,000","117,516,000","77,963,000","77,963,000","77,911,000","77,911,000","89,143,000","88,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"764,049,000","784,693,000","346,619,000","352,628,000","358,736,000","364,342,000","402,265,000","408,272,000","23,579,000","24,840,000","26,101,000","28,787,000","30,063,000","31,368,000","32,572,000","33,794,000","34,858,000","36,019,000","37,162,000","28,989,000","29,450,000","16,490,000","15,526,000","15,785,000","16,108,000","976,000","16,627,000","11,597,000","7,839,000","5,434,000","4,135,000","3,083,000","2,157,000","1,158,000","817,000","568,000","626,000","683,000","740,000","798,000","855,000","912,000","970,000","1,142,000","1,198,806","1,371,000"
		InvestmentsAndAdvances,"125,337,000","119,166,000","405,479,000","445,473,000","416,566,000","350,359,000","388,185,000","358,673,000","534,712,000","591,773,000","596,442,000","593,754,000","522,551,000","418,798,000","460,304,000","503,312,000","175,064,000","133,638,000","123,123,000","104,632,000","89,163,000","75,410,000","67,044,000","67,809,000","68,790,000","55,009,000","43,967,000","33,488,000","27,315,000","19,816,000","15,763,000","15,462,000","11,662,000","8,756,000","15,215,000","16,072,000",,,"1,804,000",,,,,,,
			InvestmentinFinancialAssets,"125,337,000","119,166,000","405,479,000","445,473,000","416,566,000","350,359,000","388,185,000","358,673,000","534,712,000","591,773,000","596,442,000","593,754,000","522,551,000","418,798,000","460,304,000","503,312,000","175,064,000","133,638,000","123,123,000","104,632,000","89,163,000","75,410,000","67,044,000","67,809,000","68,790,000","55,009,000","43,967,000","33,488,000","27,315,000","19,816,000","15,763,000","15,462,000","11,662,000",,,,,,,,,,,,,
				AvailableForSaleSecurities,"125,337,000","119,166,000","405,479,000","445,473,000","416,566,000","350,359,000","388,185,000","358,673,000","534,712,000","591,773,000","596,442,000","593,754,000","522,551,000","418,798,000","460,304,000","503,312,000","175,064,000","133,638,000","123,123,000","104,632,000","89,163,000","75,410,000","67,044,000","67,809,000","68,790,000","55,009,000","43,967,000","33,488,000","27,315,000","19,816,000","15,763,000","15,462,000","11,662,000",,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"0","0","0","34,067,000","32,063,000","27,953,000","25,975,000","27,967,000","29,683,000","31,367,000","25,528,000","26,254,000","20,843,000","28,807,000","42,336,000","49,194,000","61,589,000","59,693,000","16,386,000","11,444,000","22,503,000",,,,,"599,000","713,000","764,000","1,005,000","2,031,000","2,109,000","53,000","89,000","142,000","161,000","2,686,000","2,054,000","5,061,000","1,291,000","3,527,616","3,707,000"
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","0","34,067,000","32,063,000","27,953,000","25,975,000","27,967,000","29,683,000","31,367,000","25,528,000","26,254,000","20,843,000","28,807,000","30,449,000","37,863,000","41,729,000","42,256,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"48,986,000","49,232,000","40,133,000","40,687,000","30,257,000","43,249,000","18,324,000","17,118,000","538,000","615,000","574,000","581,000","625,000","380,000","782,000","752,000","735,000","389,000","368,000","349,000","350,000","331,000","332,000","320,000","311,000","391,000","415,000","435,000","497,000","918,000","360,000","361,000","360,000","361,000","360,000","360,000","363,000","55,000","55,000","55,000","61,000","55,000","72,000","3,513,000","63,845","82,000"
TotalLiabilitiesNetMinorityInterest,"811,071,000","873,301,000","744,572,000","787,481,000","752,999,000","759,244,000","801,143,000","825,046,000","576,483,000","564,854,000","549,652,000","540,771,000","545,430,000","524,788,000","500,576,000","462,307,000","473,291,000","156,984,000","133,815,000","116,973,000","116,192,000","117,813,000","111,745,000","77,611,000","66,335,000","69,855,000","57,334,000","51,803,000","45,053,000","66,154,000","60,206,000","60,821,000","68,507,000","77,531,000","111,312,000","96,081,000","37,789,000","36,419,000","42,383,000","41,985,000","42,928,000","44,287,000","104,825,000","91,329,000","93,419,031","86,055,000"
	CurrentLiabilities,"284,558,000","315,379,000","234,711,000","283,447,000","240,812,000","245,108,000","299,606,000","269,276,000","168,335,000","160,587,000","149,717,000","143,971,000","151,706,000","161,353,000","138,346,000","103,934,000","119,088,000","123,000,000","104,956,000","85,524,000","82,003,000","80,742,000","71,647,000","65,572,000","54,124,000","56,097,000","43,128,000","36,414,000","26,855,000","27,493,000","22,126,000","19,187,000","27,102,000","26,400,000","25,071,000","16,024,000","27,008,000","22,983,000","24,590,000","21,881,000","19,912,000","18,770,000","16,509,000","15,207,000","17,407,711","10,033,000"
		PayablesAndAccruedExpenses,"208,917,000","215,862,000","185,004,000","234,765,000","181,513,000","185,358,000","189,563,000","221,495,000","151,672,000","143,295,000","130,793,000","126,607,000","134,485,000","145,624,000","124,691,000","91,973,000","109,428,000","108,151,000","85,545,000","70,244,000","69,121,000","68,287,000","60,694,000","58,857,000","48,393,000","48,402,000","35,274,000","29,778,000","19,378,000","21,566,000","21,983,000","19,044,000","14,658,000","18,314,000","14,472,000","11,732,000","10,903,000","10,666,000","12,524,000","10,769,000","9,608,000","10,216,000","11,780,000","11,263,000","16,592,113","8,745,000"
			Payables,"12,323,000","9,331,000","9,125,000","7,229,000","11,698,000","6,147,000","11,193,000","30,567,000","12,221,000","12,584,000","7,908,000","6,755,000","24,473,000","15,572,000","18,386,000","2,943,000","19,598,000","22,782,000","12,751,000","9,185,000","6,731,000","8,055,000","2,685,000","2,243,000","2,646,000","4,314,000","2,812,000","4,518,000","859,000","1,863,000","21,983,000","19,044,000","14,658,000","18,314,000","14,472,000","11,732,000","10,903,000","10,666,000","10,485,000","9,175,000","9,337,000","10,078,000","9,149,000","11,263,000","14,092,113","6,245,000"
				AccountsPayable,"12,323,000","9,331,000","9,125,000","7,229,000","5,954,000","6,147,000","11,193,000","5,515,000","3,124,000","10,141,000","3,090,000","4,081,000","7,240,000","3,195,000","9,838,000","2,943,000","3,333,000","6,844,000","6,262,000","7,577,000","5,056,000","8,055,000","2,685,000","2,243,000","2,646,000","4,314,000","2,812,000","4,518,000","859,000","1,863,000","21,983,000","19,044,000","14,658,000","18,314,000","14,472,000","11,732,000","10,903,000","10,666,000","10,485,000","9,175,000","9,337,000","10,078,000","9,149,000","11,263,000","14,092,113","6,245,000"
				TotalTaxPayable,,,,,"5,744,000","0","0","25,052,000","9,097,000","2,443,000","4,818,000","2,674,000","17,233,000","12,377,000","8,548,000","0","16,265,000","15,938,000","6,489,000","1,608,000","1,675,000",,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,"5,744,000","0","0","25,052,000","9,097,000","2,443,000","4,818,000","2,674,000","17,233,000","12,377,000","8,548,000","0","16,265,000","15,938,000","6,489,000","1,608,000","1,675,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,
			CurrentAccruedExpenses,"196,594,000","206,531,000","175,879,000","227,536,000","169,815,000","179,211,000","178,370,000","190,928,000","139,451,000","130,711,000","122,885,000","119,852,000","110,012,000","130,052,000","106,305,000","89,030,000","89,830,000","85,369,000","72,794,000","61,059,000","62,390,000","60,232,000","58,009,000","56,614,000","45,747,000","44,088,000","32,462,000","25,260,000","18,519,000","19,703,000",,"17,230,000","12,490,000","15,172,000","12,118,000","9,559,000","7,240,000",,"2,039,000","1,594,000","271,000","138,000","2,631,000","0","2,500,000","2,500,000"
				InterestPayable,,,,,,,,,,,,"629,000","0","650,000","1,363,000","734,000","105,000","0","0","20,000","120,000","61,000","393,000","270,000","393,000","295,000","492,000","322,000","646,000","639,000",,"498,000","1,251,000","619,000","2,813,000","1,125,000","187,000",,"238,000","259,000","271,000","138,000","2,631,000","0","2,500,000","2,500,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,555,000","28,068,000","13,426,000","12,926,000","13,080,000","16,008,000","14,892,000","11,995,000","9,549,000","11,223,000","12,820,000","11,339,000","11,545,000","13,546,000","11,763,000","10,302,000","8,228,000","10,279,000","13,870,000","9,996,000","7,950,000","9,145,000","8,404,000","6,507,000","5,523,000","7,519,000","7,711,000","6,493,000","7,334,000","5,784,000",,,,,,,,,,,"901,000","1,547,000","1,088,000","1,444,000","815,598","1,288,000"
		CurrentDebtAndCapitalLeaseObligation,"6,141,000","6,477,000","5,904,000","5,900,000","4,242,000","3,760,000","7,353,000","7,761,000","3,456,000","2,825,000","3,145,000","3,357,000","3,250,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","12,137,000","11,809,000","11,490,000","10,747,000","9,171,000","6,775,000","3,506,000","0",,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","12,137,000","11,809,000","11,490,000","10,747,000","9,171,000","6,775,000","3,506,000","0",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","12,137,000","11,809,000","11,490,000","10,747,000","9,171,000","6,775,000","3,506,000","0",,"0"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0",,,
			CurrentCapitalLeaseObligation,"6,141,000","6,477,000","5,904,000","5,900,000","4,242,000","3,760,000","7,353,000","7,761,000","3,456,000","2,825,000","3,145,000","3,357,000","3,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,"0","0","0","0","287,000","287,000","287,000","287,000","209,000","207,000","208,000","208,000","176,000","143,000","143,000","143,000","143,000","143,000","143,000","12,444,000","8,086,000","10,599,000","4,292,000","3,968,000","508,000","576,000","365,000","232,000","232,000","135,000","0",,"0"
			CurrentDeferredRevenue,,,,,,,,,,,,,,"0","0","0","0","287,000","287,000","287,000","287,000","209,000","207,000","208,000","208,000","176,000","143,000","143,000","143,000","143,000","143,000","143,000","12,444,000","8,086,000","10,599,000","4,292,000","3,968,000","508,000","576,000","365,000","232,000","232,000","135,000","0",,"0"
		OtherCurrentLiabilities,"54,945,000","64,972,000","30,377,000","29,856,000","41,977,000","39,982,000","87,798,000","28,025,000","3,658,000","3,244,000","2,959,000","2,668,000","2,426,000","2,183,000","1,892,000","1,659,000","1,432,000","4,283,000","5,254,000","4,997,000","4,645,000","3,101,000","2,342,000","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","624,000","9,337,000",,"0","2,500,000","0","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"526,513,000","557,922,000","509,861,000","504,034,000","512,187,000","514,136,000","501,537,000","555,770,000","408,148,000","404,267,000","399,935,000","396,800,000","393,724,000","363,435,000","362,230,000","358,373,000","354,203,000","33,984,000","28,859,000","31,449,000","34,189,000","37,071,000","40,098,000","12,039,000","12,211,000","13,758,000","14,206,000","15,389,000","18,198,000","38,661,000","38,080,000","41,634,000","41,405,000","51,131,000","86,241,000","80,057,000","10,781,000","13,436,000","17,793,000","20,104,000","23,016,000","25,517,000","88,316,000","76,122,000","76,011,320","76,022,000"
		LongTermDebtAndCapitalLeaseObligation,"440,273,000","420,550,000","412,049,000","406,526,000","413,069,000","410,565,000","406,332,000","401,839,000","380,036,000","375,610,000","368,419,000","364,745,000","361,134,000","329,462,000","325,666,000","321,920,000","318,225,000","0","0","1,472,000","3,310,000","4,165,000","5,772,000","5,699,000","5,627,000","7,189,000","8,068,000","8,762,000","11,708,000","26,947,000","26,497,000","28,671,000","28,358,000","34,393,000","60,175,000","59,100,000","7,975,000","11,088,000","14,116,000","17,061,000","19,926,000","22,711,000","86,008,000","75,000,000","75,000,000","75,000,000"
			LongTermDebt,"400,382,000","379,252,000","374,788,000","370,383,000","366,038,000","361,751,000","357,521,000","353,349,000","349,232,000","345,170,000","341,163,000","337,210,000","333,310,000","329,462,000","325,666,000","321,920,000","318,225,000","0","0","1,472,000","3,310,000","4,165,000","5,772,000","5,699,000","5,627,000","7,189,000","8,068,000","8,762,000","11,708,000","26,947,000","26,497,000","28,671,000","28,358,000","34,393,000","60,175,000","59,100,000","7,975,000","11,088,000","14,116,000","17,061,000","19,926,000","22,711,000","86,008,000","75,000,000","75,000,000","75,000,000"
			LongTermCapitalLeaseObligation,"39,891,000","41,298,000","37,261,000","36,143,000","47,031,000","48,814,000","48,811,000","48,490,000","30,804,000","30,440,000","27,256,000","27,535,000","27,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"62,843,000","85,355,000","34,146,000","32,986,000","31,742,000","35,215,000","37,941,000","35,716,000",,,,,,"0","0","0","0","1,149,000","1,221,000","1,293,000","1,365,000","1,501,000","1,554,000","1,606,000","1,658,000","1,390,000","1,167,000","1,202,000","1,238,000","1,274,000","1,310,000","1,345,000","1,381,000","1,417,000","1,452,000","738,000","774,000","309,000","381,000","183,000","407,000","465,000","304,000","0","773,664","0"
			NonCurrentDeferredTaxesLiabilities,"62,843,000","85,355,000","34,146,000","32,986,000","31,742,000","35,215,000","37,941,000","35,716,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
