name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
			RawMaterials,"93,276,000","103,159,000","109,015,000","103,794,000","75,679,000","58,264,000","40,430,000","34,621,000","22,508,000","23,294,000","23,360,000","23,725,000","24,783,000","24,292,000","23,572,000","22,220,000","21,427,000","22,252,000","9,533,000","9,104,000","9,060,000","9,297,000","9,378,000","8,761,000","9,570,000","10,289,000","10,969,000","10,981,000","10,801,000","10,472,000","10,068,000","10,585,000","11,668,000","11,938,000","10,451,000","9,014,000","7,742,000","5,582,000","5,554,000","5,376,000","5,640,000","5,239,000","5,547,000","6,712,000","6,806,000","7,262,000","8,234,000","7,808,000","7,866,000","5,307,000","4,732,000","5,192,000","5,640,000","4,956,000","4,775,000","4,736,000","4,615,000","5,361,000","5,125,000","5,348,000","4,349,000","4,296,000","3,258,000","3,845,000","3,615,000","3,414,000","3,290,000","3,576,000","2,722,000","2,641,000","4,283,000","4,488,000","4,172,000","3,442,000","3,137,000","3,183,000","3,586,000","3,213,000","2,885,000","2,589,000","2,560,000","2,588,000","2,983,000","2,098,000","3,141,000","3,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"28,150,000","36,091,000","43,169,000","40,373,000","34,412,000","31,359,000","33,095,000","32,352,000","19,662,000","20,514,000","20,888,000","20,413,000","20,860,000","21,280,000","20,915,000","20,588,000","19,725,000","22,813,000","7,839,000","7,665,000","7,658,000","7,990,000","8,591,000","7,664,000","7,648,000","7,441,000","8,343,000","7,874,000","6,284,000","6,834,000","8,780,000","8,249,000","8,768,000","9,831,000","9,882,000","8,647,000","7,464,000","4,686,000","4,708,000","5,448,000","5,277,000","3,632,000","4,081,000","4,619,000","4,344,000","5,375,000","4,991,000","4,866,000","5,052,000","3,711,000","3,599,000","2,623,000","2,220,000","3,108,000","3,619,000","3,598,000","2,808,000","2,896,000","3,348,000","2,721,000","2,254,000","2,692,000","3,508,000","2,946,000","2,632,000","2,682,000","2,630,000","2,360,000","2,323,000","2,501,000","5,454,000","4,356,000","3,640,000","3,541,000","3,150,000","2,518,000","1,943,000","2,255,000","2,046,000","1,246,000","1,437,000","1,549,000","1,358,000","1,192,000","2,012,000","2,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"59,962,000","59,515,000","44,792,000","74,339,000","64,578,000","24,175,000","21,696,000","25,645,000","16,538,000","14,278,000","17,494,000","20,484,000","21,004,000","21,807,000","18,822,000","16,906,000","16,809,000","22,013,000","6,057,000","6,195,000","5,752,000","8,758,000","5,395,000","6,712,000","7,602,000","8,658,000","5,256,000","4,826,000","5,809,000","7,457,000","4,666,000","4,691,000","4,550,000","5,870,000","7,028,000","7,003,000","5,516,000","5,228,000","6,647,000","6,289,000","5,289,000","5,783,000","5,223,000","3,905,000","3,684,000","5,070,000","6,038,000","7,244,000","7,602,000","6,020,000","4,552,000","4,074,000","4,736,000","3,638,000","2,879,000","2,134,000","3,110,000","2,780,000","3,135,000","2,167,000","2,344,000","2,637,000","2,615,000","2,363,000","1,822,000","2,404,000","1,896,000","1,598,000","1,653,000","2,498,000","2,713,000","3,288,000","3,558,000","2,512,000","2,734,000","3,051,000","3,792,000","5,098,000","4,372,000","3,887,000","3,950,000","5,008,000","3,055,000","2,785,000","2,984,000","3,092,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"17,438,000","14,598,000","19,003,000","14,284,000","15,534,000","7,335,000","10,150,000","9,284,000","5,952,000","4,568,000","5,278,000","4,850,000","5,375,000","4,508,000","5,615,000","24,880,000","15,983,000","14,375,000","6,477,000","7,405,000","4,038,000","4,851,000","5,617,000","5,269,000","5,333,000","4,344,000","3,371,000","4,111,000","3,367,000","3,554,000","3,568,000","4,949,000","5,782,000","4,302,000","7,854,000","6,058,000","5,752,000","5,228,000","6,380,000","3,859,000","4,766,000","3,246,000","3,529,000","2,835,000","3,029,000","2,552,000","3,499,000","3,118,000","4,046,000","2,448,000","1,973,000","1,780,000","2,331,000","1,053,000","1,468,000","1,621,000","2,509,000","1,589,000","1,966,000","2,413,000","2,222,000","1,690,000","1,582,000",,,"1,354,000",,,"1,927,000","1,506,000",,,,"1,605,000","1,278,000","1,468,000","1,391,000","1,204,000","1,141,000","1,397,000","1,345,000","922,000","1,451,000","2,618,000","844,000","616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","63,000","1,810,000","4,861,000","3,465,000","3,127,000","6,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,754,000","7,529,000","7,460,000","8,316,000","14,766,000","8,234,000","8,361,000","8,362,000","5,415,000","4,735,000","6,622,000","6,622,000","10,681,000","10,681,000","10,681,000","10,681,000","6,034,000","5,063,000","5,787,000","7,159,000","7,308,000","13,383,000","13,383,000","6,018,000","5,043,000","6,427,000","6,833,000","5,043,000","5,955,000","5,955,000","5,955,000","5,955,000","1,590,000","1,590,000","1,590,000","1,590,000",,,,,,,,,"8,238,000",,,"5,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,754,000","7,529,000","7,460,000","8,316,000","14,766,000","8,234,000","8,361,000","8,362,000","5,415,000","4,735,000","6,622,000","6,622,000","10,681,000","10,681,000","10,681,000","10,681,000","6,034,000","5,063,000","5,787,000","7,159,000","7,308,000","13,383,000","13,383,000","6,018,000","5,043,000","6,427,000","6,833,000","5,043,000","5,955,000","5,955,000","5,955,000","5,955,000","1,590,000","1,590,000","1,590,000","1,590,000",,,,,,,,,"8,238,000",,,"5,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"0","0",,"0","146,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"5,057,000","4,590,000","4,046,000","6,057,000","5,933,000","2,157,000","1,886,000","2,031,000","2,258,000","1,885,000","2,732,000","2,410,000","1,553,000","928,000","805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,831,000",,,,,,,,,,,,,,,,"1,888,000","2,207,000",,"1,424,000","1,669,000","500,000","753,000","1,480,000","8,093,000","6,283,000",,,,,,,,,,,,,,"1,321,000","1,580,000","1,066,000","800,000","700,000","900,000","800,000","400,000","400,000","600,000","500,000","800,000","900,000","1,000,000","600,000","300,000","200,000","600,000","400,000","700,000","500,000","600,000","700,000","600,000","500,000","800,000","900,000","800,000","700,000","700,000","500,000","700,000","700,000","500,000","500,000","600,000","2,600,000","400,000","-100,000","100,000","100,000","200,000",
	TotalNonCurrentAssets,"979,475,000","990,064,000","957,317,000","889,965,000","814,656,000","728,762,000","688,422,000","675,994,000","680,287,000","688,640,000","682,102,000","688,669,000","694,213,000","612,974,000","593,735,000","595,529,000","597,633,000","604,022,000","169,346,000","173,284,000","159,552,000","162,856,000","167,962,000","169,491,000","168,712,000","165,841,000","167,959,000","168,600,000","169,902,000","176,429,000","178,019,000","186,498,000","190,454,000","192,866,000","195,002,000","194,100,000","165,497,000","167,327,000","167,697,000","168,062,000","170,239,000","174,168,000","180,442,000","154,461,000","156,192,000","158,566,000","157,846,000","156,513,000","158,263,000","40,122,000","39,140,000","40,480,000","41,052,000","41,782,000","41,475,000","38,576,000","39,565,000","46,605,000","52,465,000","54,508,000","54,805,000","59,379,000","50,653,000","51,913,000","52,257,000","53,245,000","51,688,000","47,259,000","47,078,000","51,196,000","50,505,000","50,793,000","50,950,000","51,509,000","46,253,000","46,992,000","48,166,000","50,193,000","51,295,000","51,370,000","51,798,000","53,273,000","56,058,000","56,481,000","57,216,000","59,012,000","40,547,000","40,967,000","41,572,000","37,100,000","31,200,000","31,000,000","24,600,000","24,100,000","23,500,000","23,100,000","23,100,000","22,600,000","21,900,000","19,000,000","19,200,000","19,600,000","19,300,000","19,100,000","19,000,000","18,900,000","18,800,000","18,300,000","19,500,000","19,100,000","19,000,000","18,600,000","8,600,000","8,600,000","4,700,000","4,800,000","4,500,000","4,400,000","4,400,000","4,400,000","4,800,000","4,600,000","5,100,000","5,200,000","1,500,000","1,700,000","2,100,000","3,200,000","1,300,000"
		NetPPE,"489,307,000","476,824,000","452,176,000","385,915,000","307,063,000","211,025,000","189,801,000","172,629,000","170,405,000","171,881,000","161,258,000","161,277,000","161,263,000","73,901,000","70,235,000","66,522,000","62,856,000","61,585,000","50,035,000","51,015,000","49,880,000","50,858,000","50,204,000","50,238,000","51,957,000","52,547,000","52,267,000","50,511,000","49,315,000","49,226,000","48,886,000","50,302,000","50,389,000","48,057,000","45,343,000","41,404,000","36,565,000","34,156,000","30,535,000","29,076,000","27,757,000","28,086,000","31,785,000","31,941,000","31,728,000","31,755,000","30,942,000","29,314,000","28,979,000","21,251,000","19,829,000","18,594,000","18,786,000","19,081,000","18,947,000","19,261,000","19,402,000","19,926,000","19,386,000","19,227,000","19,348,000","20,058,000","20,288,000","20,603,000","19,760,000","19,557,000","18,799,000","19,086,000","19,479,000","20,181,000","21,452,000","21,210,000","20,670,000","20,830,000","21,207,000","21,658,000","22,464,000","22,935,000","22,692,000","22,882,000","22,733,000","22,652,000","22,287,000","21,291,000","20,608,000","20,541,000","20,766,000","21,158,000","21,342,000","21,000,000","18,900,000","18,200,000","18,600,000","18,000,000","17,200,000","16,800,000","16,500,000","15,700,000","14,900,000","13,900,000","14,000,000","14,100,000","13,900,000","13,700,000","13,600,000","13,400,000","13,200,000","12,500,000","11,600,000","11,400,000","11,300,000","11,300,000","3,800,000","3,700,000","3,700,000","3,800,000","3,600,000","3,500,000","3,500,000","3,200,000","3,300,000","3,500,000","3,500,000","3,600,000","1,100,000","1,300,000","1,700,000","2,200,000","1,300,000"
			GrossPPE,"489,307,000","616,902,000","452,176,000","385,915,000","307,063,000","335,793,000","189,801,000","172,629,000","170,405,000","284,080,000","161,258,000","161,277,000","161,263,000","170,347,000",,,,"144,260,000",,,,"121,309,000",,,,"112,144,000",,,,"109,782,000",,,,"103,370,000",,,,"85,085,000",,,,"73,975,000",,,,"74,333,000",,,,"58,935,000",,,,"56,665,000",,"54,145,000","54,286,000","54,810,000","54,914,000","54,755,000","54,876,000","55,586,000","53,364,000","53,679,000","52,836,000","52,633,000","52,571,000","52,858,000","53,251,000","53,953,000","52,171,000","51,929,000","51,389,000","51,549,000","48,223,000","48,674,000","49,480,000","49,951,000","45,743,000","45,933,000","45,784,000","45,703,000","44,116,000","43,120,000","42,437,000","42,370,000","41,113,000","61,605,000","39,724,000","38,800,000","30,800,000","29,400,000","29,100,000","27,700,000","25,600,000","25,200,000","23,500,000","22,700,000","21,900,000","20,900,000","21,400,000","21,000,000","20,100,000","19,900,000","21,800,000","21,400,000","20,800,000","19,800,000","17,700,000","17,500,000","17,400,000","17,400,000","8,800,000","8,700,000","8,700,000","8,800,000","9,300,000","9,200,000","9,200,000","8,900,000","9,800,000","10,000,000","10,000,000","10,100,000","3,200,000","3,700,000","3,700,000","4,000,000","2,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
