name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
			DeferredIncomeTax,"73,000","12,000","42,000","10,000","9,000","9,000","3,000","9,000","9,000","10,000","9,000","9,000","10,000","-225,000","39,000","13,000","12,000","13,000","-2,899,000","63,000","63,000","63,000","3,000","63,000","63,000","63,000","6,103,000","-663,000","-129,000","-198,000","-78,000","-1,582,000","-1,447,000","-928,000","7,796,000","-4,508,000","-1,197,000","-1,896,000","2,039,000","0","0","0","-650,000","0","0","-159,000","1,515,000","0","0","0","1,802,000","1,837,000","1,041,000","-1,393,000",,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,"54,000",,,,,,"44,000","42,000","29,000","0","-36,000","36,000","65,000","52,000","46,000","41,000","13,000","4,000","4,000","10,000","18,000","17,000","18,000","18,000","18,000","672,000","18,000","18,000","18,000","17,000","18,000","19,000","17,000","5,000","17,000","54,000","26,000","-47,000","50,000","52,000","51,000","14,000","10,000","11,000","0",,,,,,,,,
		StockBasedCompensation,"60,859,000","14,298,000","13,034,000","12,191,000","21,336,000","13,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","103,000","0"
		OtherNonCashItems,"33,000","19,000","5,000","16,000","-7,000","5,000","-13,175,000","1,178,000","1,157,000","1,190,000","1,059,000","1,202,000","1,013,000","1,010,000","792,000","2,752,000","424,000","52,000","-2,725,000","932,000","965,000","988,000","942,000","988,000","973,000","987,000","3,779,000","16,000","143,000","-49,000","4,000","-43,000","-30,000","48,000","17,000","-16,000","-14,000","-6,000","672,000","1,168,000","1,275,000","1,302,000","1,174,000","1,221,000","1,021,000","1,104,000","981,000","1,125,000","979,000","1,153,000","367,000","1,307,000","1,517,000","1,193,000","1,641,000","2,525,000","1,324,000","1,180,000","2,070,000","1,575,000","1,553,000","1,341,000","1,407,000","1,299,000","13,087,000","1,525,000","1,314,000"
		ChangeInWorkingCapital,"-8,925,000","-502,000","-9,671,000","4,174,000","-490,000","-9,584,000","-5,395,000","6,153,000","-6,487,000","614,000","5,117,000","-7,739,000","1,446,000","5,265,000","1,877,000","-5,426,000","133,000","894,000","-1,069,000","1,444,000","3,893,000","-4,762,000","1,612,000","5,504,000","947,000","2,257,000","-814,000","316,000","-814,000","3,876,000","-4,598,000","1,259,000","1,747,000","12,768,000","-3,172,000","-6,365,000","963,000","6,362,000","-5,727,000","10,429,000","-983,000","-2,218,000","2,366,000","1,066,000","-3,329,000","4,946,000","-3,609,000","-6,080,000","-472,000","1,573,000","-1,361,000","2,371,000","-5,417,000","-2,458,000","935,000","-10,550,000","-725,000","-2,995,000","6,038,000","-668,000","-9,641,000","-4,550,000","2,112,000","1,801,000","-1,159,000","9,098,000","4,522,000"
			ChangeInOtherWorkingCapital,"5,456,000","-502,000",,,"-490,000","-9,584,000","-4,008,000","6,153,000","-6,487,000","614,000","4,810,000",,,"5,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-19,790,000","-3,341,000","-5,385,000","-8,976,000","-2,088,000","-2,645,000","-1,378,000","-2,592,000","-1,774,000","-1,717,000","-1,220,000","-1,615,000","-785,000","-2,912,000","-1,282,000","-1,007,000","-695,000","-1,130,000","-673,000","-383,000","-1,057,000","-116,000","-253,000","-151,000","-97,000","-123,000","-60,000","-176,000","-80,000","-78,000","-148,000","-175,000","-166,000","-176,000","-35,000","-90,000","-126,000","-288,000","-275,000","-98,000","-140,000","-78,000","-64,000","-8,279,000","-139,000","-114,000","29,000","-356,000","-160,000","-193,000","-138,000","-215,000","-153,000","-466,000","453,000","1,545,000","1,548,000","-185,000","-4,379,000","-141,000","5,719,000","-114,000","-27,000","-146,000","-206,000","-374,000","-482,000"
	CashFlowFromContinuingInvestingActivities,"-19,790,000","-3,341,000","-5,385,000","-8,976,000","-2,088,000","-2,645,000","-1,378,000","-2,592,000","-1,774,000","-1,717,000","-1,220,000","-1,615,000","-785,000","-2,912,000","-1,282,000","-1,007,000","-695,000","-1,130,000","-673,000","-383,000","-1,057,000","-116,000","-253,000","-151,000","-97,000","-123,000","-60,000","-176,000","-80,000","-78,000","-148,000","-175,000","-166,000","-176,000","-35,000","-90,000","-126,000","-288,000","-275,000","-98,000","-140,000","-78,000","-64,000","-8,279,000","-139,000","-114,000","29,000","-356,000","-160,000","-193,000","-138,000","-215,000","-153,000","-466,000","453,000","1,545,000","1,548,000","-185,000","-4,379,000","-141,000","5,719,000","-114,000","-27,000","-146,000","-206,000","-374,000","-482,000"
		CapitalExpenditureReported,,,,,,"-2,165,000","-1,222,000","-2,300,000","-1,652,000","-1,507,000","-271,000","-884,000","-689,000","-598,000","-330,000","-483,000","-479,000","-357,000","-370,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-3,267,000","-546,000","-1,556,000","-575,000","-590,000","-480,000","-156,000","-292,000","-122,000","-210,000","-949,000","-731,000","-96,000","-2,314,000","-952,000","-524,000","-216,000","-773,000","-303,000","728,000","-1,057,000","-116,000","-253,000","-151,000","-97,000","-123,000","-60,000","-176,000","-80,000","-78,000","-148,000","-175,000","-166,000","-176,000","-35,000","-90,000","-126,000","-288,000","-275,000","-98,000","-140,000","-78,000","-64,000","-279,000","-139,000","-114,000","29,000","-356,000","-160,000","-193,000","-238,000","-215,000","-156,000","-466,000","-176,000","-122,000","-161,000","-185,000","-277,000","-141,000","-84,000","-114,000","-27,000","-146,000","-206,000","-374,000","-482,000"
			PurchaseOfPPE,"-3,267,000","-546,000","-1,556,000","-575,000","-590,000","-480,000","-156,000","-292,000","-122,000","-210,000","-949,000","-731,000","-96,000","-2,314,000","-952,000","-524,000","-216,000","-773,000","-303,000","728,000","-1,057,000","-116,000","-253,000","-151,000","-97,000","-123,000","-60,000","-176,000","-80,000","-78,000","-148,000","-175,000","-166,000","-176,000","-35,000","-90,000","-126,000","-288,000","-275,000","-98,000","-140,000","-78,000","-64,000","-279,000","-139,000","-114,000","29,000","-356,000","-160,000","-193,000","-238,000","-215,000","-156,000","-466,000","-176,000","-122,000","-161,000","-185,000","-277,000","-141,000","-84,000","-114,000","-27,000","-146,000","-206,000","-374,000","-482,000"
		NetIntangiblesPurchaseAndSale,"-10,598,000","-2,795,000","-3,829,000","-2,476,000","-1,498,000","-2,165,000","-1,222,000","-2,300,000","-1,652,000","-1,507,000","-271,000",,,"-598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-10,598,000","-2,795,000","-3,829,000","-2,476,000","-1,498,000","-2,165,000","-1,222,000","-2,300,000","-1,652,000","-1,507,000","-271,000",,,"-598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0"
			PurchaseOfBusiness,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"100,000","0",,,"629,000","1,667,000",,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"100,000","0",,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"629,000","1,667,000",,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,"-1,111,000","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"-8,000,000","0","0","0","0","0","0","0","0","3,000","0","0","0","1,709,000","0","-4,102,000","0","5,803,000",,"0","0","0","0","0"
FinancingCashFlow,"31,869,000","-3,237,000","-2,782,000","-343,000","35,795,000","-321,000","111,158,000","-605,000","-1,300,000","-394,000","-1,257,000","4,177,000","-542,000","-983,000","-794,000","-493,000","-1,153,000","-242,000","-1,313,000","-463,000","-3,247,000","7,784,000","-1,004,000","-5,897,000","-1,580,000","-4,149,000","1,356,000","-1,246,000","826,000","-3,239,000","2,283,000","-1,288,000","1,869,000","-8,445,000","-1,360,000","4,981,000","-2,465,000","-5,562,000","3,618,000","-13,389,000","-3,863,000","-1,816,000","-3,701,000","3,711,000","1,229,000","-7,439,000","-1,003,000","2,556,000","-1,324,000","-2,638,000","-2,811,000","-6,536,000","2,094,000","3,501,000","-4,444,000","5,315,000","-3,483,000","-495,000","-382,000","-1,635,000","-187,000","856,000","-1,751,000","2,152,000","1,737,000","-2,659,000","318,000"
	CashFlowFromContinuingFinancingActivities,"31,869,000","-3,237,000","-2,782,000","-343,000","35,795,000","-321,000","111,158,000","-605,000","-1,300,000","-394,000","-1,257,000","4,177,000","-542,000","-983,000","-794,000","-493,000","-1,153,000","-242,000","-1,313,000","-463,000","-3,247,000","7,784,000","-1,004,000","-5,897,000","-1,580,000","-4,149,000","1,356,000","-1,246,000","826,000","-3,239,000","2,283,000","-1,288,000","1,869,000","-8,445,000","-1,360,000","4,981,000","-2,465,000","-5,562,000","3,618,000","-13,389,000","-3,863,000","-1,816,000","-3,701,000","3,711,000","1,229,000","-7,439,000","-1,003,000","2,556,000","-1,324,000","-2,638,000","-2,811,000","-6,536,000","2,094,000","3,501,000","-4,444,000","5,315,000","-3,483,000","-495,000","-382,000","-1,635,000","-187,000","856,000","-1,751,000","2,152,000","1,737,000","-2,659,000","318,000"
		NetIssuancePaymentsOfDebt,"-1,369,000","-351,000","-346,000","-343,000","-329,000","-321,000","-21,326,000","-313,000","-300,000","-294,000","-289,000","4,596,000","-274,000","-267,000","-263,000","-260,000","-248,000","-242,000","-235,000","-236,000","-225,000","9,220,000","-429,000","-5,187,000","-953,000","-4,149,000","421,000","-885,000","1,787,000","-3,239,000","1,452,000","-2,614,000","2,127,000","-7,998,000","-960,000","5,597,000","-121,000","-5,101,000","4,342,000","-10,712,000","-1,667,000","-1,440,000","-2,600,000","4,116,000","2,028,000","-5,552,000","1,345,000","986,000","-2,263,000","-976,000","-1,512,000","-5,129,000","616,000","4,232,000","-2,185,000","4,233,000","-135,000","-3,780,000","3,144,000","652,000","-2,850,000","-825,000","1,799,000","-777,000","4,172,000","-4,785,000","3,573,000"
			NetLongTermDebtIssuance,"-1,369,000","-351,000","-346,000","-343,000","-329,000","-321,000","-21,326,000","-313,000","-300,000","-294,000","-289,000","4,596,000","-274,000","-267,000","-263,000","-260,000","-248,000","-242,000","-235,000","-236,000","-225,000","9,220,000","654,000","-5,187,000","-953,000","-4,149,000","1,719,000","-885,000","1,787,000","-3,239,000","436,000","-2,614,000","2,902,000","-8,773,000","-960,000","5,597,000","-121,000","-5,101,000","4,342,000","-10,712,000","-1,667,000","-1,440,000","-1,291,000","4,116,000","2,028,000","-5,552,000","2,119,000","-1,438,000","161,000","-976,000","-2,833,000","-5,129,000","616,000","4,232,000","-2,185,000","4,233,000","-135,000","-3,780,000","3,144,000","652,000","-2,850,000","-825,000","1,799,000","-777,000","4,172,000","-4,785,000","3,573,000"
				LongTermDebtIssuance,,,,,,,"0",,,,"0",,,,,,,"0","0","0","0","9,439,000","1,000,000","12,501,000","28,670,000","27,861,000","37,766,000","33,934,000","37,921,000","31,951,000","38,846,000","36,975,000","43,588,000","45,372,000","75,897,000","56,166,000","67,262,000","45,421,000","79,428,000","62,713,000","67,248,000","51,328,000","69,108,000","69,419,000","68,149,000","50,347,000","61,208,000","62,195,000","47,556,000","80,854,000","67,533,000","75,223,000","68,955,000","55,569,000","72,637,000","54,873,000","48,889,000","52,771,000",,,,,,,,,
				LongTermDebtPayments,"-1,369,000","-351,000","-346,000","-343,000","-329,000","-321,000","-21,326,000","-313,000","-300,000","-294,000","-289,000","-285,000","-274,000","-267,000","-263,000","-260,000","-248,000","-242,000","-235,000","-236,000","-225,000","-219,000","-346,000","-17,688,000","-29,623,000","-32,010,000","-36,047,000","-34,819,000","-36,134,000","-35,190,000","-38,410,000","-39,589,000","-40,686,000","-54,145,000","-76,857,000","-50,569,000","-67,383,000","-50,522,000","-75,086,000","-73,425,000","-68,915,000","-52,768,000","-70,399,000","-65,303,000","-66,121,000","-55,899,000","-59,089,000","-63,633,000","-47,395,000","-81,830,000","-70,366,000","-80,352,000","-68,339,000","-51,337,000","-74,822,000","-50,640,000","-49,024,000","-56,551,000","-189,507,000","652,000","-2,850,000","-825,000",,"-777,000","4,172,000","-4,785,000",
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,"0","-2,000,000",,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,"0",,,"0","0",,,"0","-2,000,000",,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-29,780,000","-2,886,000","-2,436,000","0",,,"-31,451,000","-292,000","-1,000,000","-100,000","-968,000","-419,000","-268,000","-716,000","-531,000","-233,000",,,"-1,078,000","-227,000","-910,000","-1,436,000","-575,000","-710,000","-830,000","-196,000","935,000","-361,000","-1,151,000","-183,000","831,000","1,326,000","-258,000","-447,000","-400,000","-616,000","-344,000","-461,000","-724,000","-677,000","-196,000","-376,000","-1,101,000","-405,000","1,271,000","-1,887,000","-2,960,000","2,612,000","939,000","-1,662,000","-1,299,000","-1,407,000","1,478,000","-731,000","-2,259,000","1,082,000","-3,348,000","3,285,000","-3,526,000","-2,287,000","2,663,000","1,681,000","-3,550,000","2,929,000","-2,435,000","2,126,000","-3,255,000"
EndCashPosition,"120,233,000","120,233,000","126,562,000","134,135,000","130,996,000","93,761,000","106,045,000","10,326,000","2,405,000","6,383,000","6,751,000","1,796,000","776,000","221,000","72,000","415,000","880,000","47,000","600,000","253,000","47,000","2,099,000","659,000","2,281,000","38,000","53,000","58,000","34,000","38,000","43,000","32,000","45,000","83,000","80,000","94,000","131,000","94,000","137,000","229,000","208,000","89,000","401,000","220,000","162,000","283,000","149,000","116,000","85,000","379,000","148,000","78,000","359,000","281,000","188,000","22,000","22,000","26,000","16,000","83,000","24,000","14,000","15,000","235,000","13,000","64,000","64,000","62,000"
	ChangesInCash,"26,472,000","-6,329,000","-7,573,000","3,139,000","37,235,000","-12,284,000","95,719,000","7,921,000","-3,978,000","-368,000","4,955,000","1,020,000","555,000","149,000","-343,000","-465,000","833,000","-553,000","347,000","206,000","-2,052,000","1,440,000","-1,622,000","2,243,000","-15,000","-5,000","24,000","-4,000","-5,000","11,000","-13,000","-38,000","3,000","-14,000","-37,000","37,000","-43,000","-92,000","21,000","119,000","-312,000","181,000","58,000","-120,000","135,000","31,000","31,000","-299,000","235,000","66,000","-280,000","71,000","93,000","169,000","0","-4,000","10,000","-67,000","59,000","10,000","-1,000","-220,000","222,000","-51,000","0","2,000","-10,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-1,000","-1,000","2,000","0","5,000","-4,000","4,000","-1,000","7,000","0","-3,000",,,,,,,,,,,,,
	BeginningCashPosition,"93,761,000","126,562,000","134,135,000","130,996,000","93,761,000","106,045,000","10,326,000","2,405,000","6,383,000","6,751,000","1,796,000","776,000","221,000","72,000","415,000","880,000","47,000","600,000","253,000","47,000","2,099,000","659,000","2,281,000","38,000","53,000","58,000","34,000","38,000","43,000","32,000","45,000","83,000","80,000","94,000","131,000","94,000","137,000","229,000","208,000","89,000","401,000","220,000","162,000","283,000","149,000","116,000","85,000","379,000","148,000","78,000","359,000","281,000","188,000","22,000","22,000","26,000","16,000","83,000","24,000","14,000","15,000","235,000","13,000","64,000","64,000","62,000","72,000"
IncomeTaxPaidSupplementalData,,,"6,000","0",,,"14,000","0",,,"1,000","0",,,"0","0",,,,"4,000",,,"2,000","21,000","32,000","5,000",,"2,000","60,000","3,000",,"0",,,"0","3,000","756,000","90,000",,"1,252,000","3,489,000","254,000","603,000","747,000","2,411,000","724,000","2,005,000","738,000",,,"190,000","32,000","15,000","100,000","136,000","47,000","59,000","273,000",,,,,,,,,
InterestPaidSupplementalData,"741,000","179,000","175,000","195,000","192,000","196,000","5,048,000","737,000","735,000","739,000","1,005,000","866,000","835,000","593,000","623,000","633,000","628,000","599,000",,"623,000","610,000","540,000","271,000","336,000","337,000","376,000",,"407,000","381,000","373,000",,"403,000",,,"420,000","381,000","380,000","404,000",,"452,000","460,000","469,000","447,000","516,000","350,000","414,000","370,000","469,000",,,"708,000","789,000","772,000","714,000","796,000","792,000","671,000","742,000","807,000","775,000","748,000","762,000","895,000","784,000","755,000","739,000","801,000"
CapitalExpenditure,"-13,865,000","-3,341,000","-5,385,000","-3,051,000","-2,088,000","-2,645,000","-1,378,000","-2,592,000","-1,774,000","-1,717,000","-1,220,000","-1,615,000","-785,000","-2,912,000","-1,282,000","-1,007,000","-695,000","-1,130,000","-673,000","-383,000","-1,057,000","-116,000","-253,000","-151,000","-97,000","-123,000","-60,000","-176,000","-80,000","-78,000","-148,000","-175,000","-166,000","-176,000","-35,000","-90,000","-126,000","-288,000","-275,000","-98,000","-140,000","-78,000","-64,000","-279,000","-139,000","-114,000","29,000","-356,000","-160,000","-193,000","-238,000","-215,000","-156,000","-466,000","-176,000","-122,000","-161,000","-185,000","-277,000","-141,000","-84,000","-114,000","-27,000","-146,000","-206,000","-374,000","-482,000"
IssuanceOfCapitalStock,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,,,,,,,"0",,,,"0",,,,,,,"0","0","0","0","9,439,000","1,000,000","12,501,000","28,670,000","27,861,000","37,766,000","33,934,000","37,921,000","31,951,000","38,846,000","36,975,000","42,813,000","46,147,000","75,897,000","56,166,000","67,262,000","45,421,000","79,428,000","62,713,000","67,248,000","51,328,000","69,108,000","69,419,000","68,149,000","50,347,000","61,208,000","62,195,000","47,556,000","80,854,000","68,854,000","75,223,000","68,955,000","55,569,000","72,637,000","54,873,000","48,889,000","52,771,000",,,,,,,,,
RepaymentOfDebt,"-1,369,000","-351,000","-346,000","-343,000","-329,000","-321,000","-21,326,000","-313,000","-300,000","-294,000","-289,000","-285,000","-274,000","-267,000","-263,000","-260,000","-248,000","-242,000","-235,000","-236,000","-225,000","-219,000","-346,000","-17,688,000","-29,623,000","-32,010,000","-36,047,000","-34,819,000","-36,134,000","-35,190,000","-38,410,000","-39,589,000","-40,686,000","-54,145,000","-76,857,000","-50,569,000","-67,383,000","-50,522,000","-75,086,000","-73,425,000","-68,915,000","-52,768,000","-70,399,000","-65,303,000","-66,121,000","-55,899,000","-59,863,000","-61,209,000","-49,819,000","-81,830,000","-70,366,000","-80,352,000","-68,339,000","-51,337,000","-74,822,000","-50,640,000","-49,024,000","-56,551,000","-189,507,000","652,000","-2,850,000","-825,000",,"-777,000","4,172,000","-4,785,000",
RepurchaseOfCapitalStock,,,"0","0",,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,"0",,,"0","0",,,"0","-2,000,000",,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,
