name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
					AmortizationOfIntangibles,"1,771,000,000","445,000,000","445,000,000","441,000,000","440,000,000","395,000,000","348,000,000","282,000,000","281,000,000","281,000,000","281,000,000","281,000,000","288,000,000","299,000,000","301,000,000","301,000,000","300,000,000","301,000,000","319,000,000","245,000,000","244,000,000","245,000,000","244,000,000","255,000,000","241,000,000","241,000,000","233,000,000","237,000,000","235,000,000","232,000,000","244,050,000","226,482,000","237,938,000","216,530,000","101,361,000","43,287,000","47,059,000","50,353,000","51,272,000","50,445,000","47,185,000","46,457,000","54,470,000","55,799,000","57,147,000","62,629,000","59,652,000","53,064,000","42,893,000","42,628,000","43,862,000","41,567,000","37,527,000","25,428,000","12,657,000","20,900,000","11,158,000","6,030,000","-1,174,000","5,254,000","6,067,000","4,244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-838,000,000","-651,000,000","-359,000,000","240,000,000","-68,000,000","71,000,000","-202,000,000","-121,000,000","53,000,000","56,000,000","-1,302,000,000","-824,000,000","4,000,000","24,000,000","279,000,000","12,000,000","-37,000,000","35,000,000","-209,000,000","-11,000,000","80,000,000","58,000,000","5,000,000","53,000,000","-93,000,000","102,000,000","136,000,000","-9,000,000","1,000,000","65,000,000","-45,275,000","130,992,000","7,950,000","154,333,000","28,958,000","58,517,000","20,793,000","78,206,000","-9,539,000","30,005,000","-16,768,000","69,538,000","31,303,000","12,185,000","37,258,000","20,546,000","-30,568,000","12,824,000","-1,164,000","31,060,000","-53,352,000","-9,070,000","9,104,000","11,305,000","-38,136,000","23,935,000","788,000","9,332,000","39,480,000","53,785,000","31,956,000","7,848,000","-8,949,000","13,073,000","-12,718,000","-626,000","-121,153,000","14,092,000","23,243,000","30,579,000","39,117,000","31,133,000","38,098,000","43,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-838,000,000","-651,000,000","-359,000,000","240,000,000","-68,000,000","71,000,000","-202,000,000","-121,000,000","53,000,000","56,000,000","-1,302,000,000","-824,000,000","4,000,000","24,000,000","279,000,000","12,000,000","-37,000,000","35,000,000","-209,000,000","-11,000,000","80,000,000","58,000,000","5,000,000","53,000,000","-93,000,000","102,000,000","136,000,000","-9,000,000","1,000,000","65,000,000","-45,275,000","130,992,000","7,950,000","154,333,000","28,958,000","58,517,000","20,793,000","78,206,000","-9,539,000","30,005,000","-16,768,000","69,538,000","31,303,000","12,185,000","37,258,000","20,546,000","-30,568,000","12,824,000","-1,164,000","31,060,000","-53,352,000","-9,070,000","9,104,000","11,305,000","-38,136,000","23,935,000","788,000","9,332,000","39,480,000","53,785,000","31,956,000","7,848,000","-8,949,000","13,073,000","-12,718,000","-626,000","-121,153,000","14,092,000","23,243,000","30,579,000","39,117,000","31,133,000","38,098,000","43,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"2,821,000,000","2,700,000,000",,,,,"-5,752,000,000","1,171,000,000",,,,,,,,,,,"0","0","0","0","201,000,000","117,000,000","0","114,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,"964,000,000","-201,000,000","283,000,000","-929,000,000","-58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"626,000,000","130,000,000","159,000,000","171,000,000","166,000,000","139,000,000","161,000,000","173,000,000","168,000,000","141,000,000","157,000,000","162,000,000","174,000,000","143,000,000","175,000,000","198,000,000","252,000,000","220,000,000","334,000,000","113,000,000","102,000,000","89,000,000","102,000,000","95,000,000","95,000,000","88,000,000","97,000,000","97,000,000","96,000,000","92,000,000","95,417,000","99,307,000","83,095,000","82,181,000","71,691,000","62,573,000","55,953,000","61,767,000","57,127,000","54,464,000","48,403,000","48,731,000","46,603,000","46,180,000","50,125,000","49,470,000","53,351,000","51,802,000","48,047,000","46,841,000","41,824,000","48,606,000","49,209,000","41,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-32,000,000","-35,000,000","-38,000,000","-89,000,000","-87,000,000","-172,000,000","-140,000,000","-186,000,000","-124,072,000","-143,670,000","-57,563,000","-156,695,000","-110,045,000","-79,577,000","-48,405,000","-40,746,000","-49,281,000","-29,516,000","-12,135,000","-23,304,000","-10,593,000","-9,957,000","-6,043,000","-14,255,000","-12,978,000","-7,953,000","-62,535,000","1,846,000","-20,918,000","-64,421,000","2,242,000","2,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,321,000,000","190,000,000","616,000,000","44,000,000","471,000,000","263,000,000","5,896,000,000","80,000,000","-40,000,000","170,000,000","80,000,000","4,384,000,000","223,000,000","-157,000,000","42,000,000","-135,000,000","100,000,000","49,000,000","77,000,000","38,000,000","150,000,000","39,000,000","-9,000,000","-8,000,000","12,000,000","-19,000,000","-58,000,000","7,000,000","30,000,000","-3,000,000","50,328,000","21,293,000","23,581,000","5,798,000","60,873,000","18,461,000","18,393,000","8,262,000","159,000","-3,101,000","-12,703,000","13,767,000","772,000","41,009,000","-646,040,000","652,190,000","42,175,000","-16,086,000","63,945,000","2,460,000","40,566,000","71,314,000","1,578,000","39,366,000","46,920,000","27,743,000","89,839,000","25,196,000","56,627,000","17,492,000","61,137,000","66,561,000","46,165,000","47,318,000","102,333,000","4,881,000",,,,,,,,,,,"326,000","80,000",,,"2,526,000","308,000",,,,,,,,,,,,,"0",,,,"0",,,"-100,000","-200,000",,,,,"-100,000",,,,,"300,000","-600,000","0","200,000",,,,
		ChangeInWorkingCapital,"-264,000,000","-1,162,000,000","1,814,000,000","-453,000,000","-463,000,000","-409,000,000","-774,000,000","-725,000,000","962,000,000","-1,101,000,000","188,000,000","56,000,000","-149,000,000","-893,000,000","228,000,000","-320,000,000","-917,000,000","70,000,000","5,990,000,000","-455,000,000","-173,000,000","-254,000,000","-172,000,000","484,000,000","1,183,000,000","-133,000,000","-177,000,000","-697,000,000","901,000,000","1,132,000,000","-692,777,000","945,165,000","210,838,000","-981,226,000","-239,391,000","-161,336,000","65,475,000","-227,424,000","-125,328,000","-48,515,000","510,368,000","-159,461,000","148,208,000","-2,850,000","43,301,000","31,677,000","-167,019,000","-72,381,000","-117,142,000","-323,838,000","83,653,000","86,573,000","-60,996,000","-79,021,000","69,945,000","-67,451,000","-99,053,000","29,704,000","-2,260,000","-231,452,000","-1,512,000","-841,000","63,751,000","-130,767,000","-92,979,000","-65,152,000","68,973,000","-368,309,000","5,840,000","32,675,000","-63,384,000","17,812,000","-29,132,000","-48,186,000","6,281,000","-25,119,000","-48,675,000","-34,579,000","-8,687,000","21,886,000","-25,760,000","-22,695,000","-15,925,000","2,511,000","-4,919,000","-12,489,000","-6,033,000","2,682,000","1,651,000","-4,917,000","-6,700,000","-2,200,000","-8,900,000","-2,300,000","-1,100,000","-1,100,000","8,400,000","-100,000","-500,000","300,000","-4,300,000","9,700,000","11,300,000","-10,200,000","-2,500,000","2,200,000","1,600,000","-1,200,000","200,000","-600,000","2,500,000","-2,100,000","900,000","-100,000","1,500,000","-1,300,000","600,000","500,000","3,100,000","-700,000"
			ChangeInReceivables,"37,000,000","699,000,000","41,000,000","-422,000,000","-281,000,000","975,000,000","-837,000,000","-702,000,000","744,000,000","-376,000,000","-251,000,000","101,000,000","-100,000,000","32,000,000","113,000,000","90,000,000","176,000,000","101,000,000","281,000,000","355,000,000","-419,000,000","537,000,000","422,000,000","580,000,000","381,000,000","-191,000,000","213,000,000","-800,000,000","-462,000,000","-348,000,000","-1,751,030,000","505,425,000","-214,775,000","-1,117,620,000","-88,991,000","-45,042,000","50,515,000","-231,781,000","37,155,000","-19,336,000","376,698,000","-196,531,000","-154,343,000","573,000","-114,090,000","-107,876,000","3,206,000","-109,700,000","-78,467,000","-163,914,000","-66,449,000","-72,102,000","-128,838,000","-89,073,000","1,925,000","-75,135,000","-42,929,000","-141,022,000","23,992,000","-46,704,000","-40,486,000","-74,836,000","-6,800,000","-94,609,000","-41,632,000","-41,329,000","10,261,000","-28,064,000","31,779,000","-223,000","-43,660,000","-28,194,000","-19,598,000","-27,391,000","-29,974,000","-834,000","-45,305,000","-20,973,000","-2,416,000","-11,494,000","-27,210,000","-2,770,000","-17,330,000","-984,000","-1,138,000","-6,030,000","442,000","-2,202,000","257,000","-2,439,000","-900,000",,,,,,,,,,,,,"-1,500,000",,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"37,000,000","699,000,000","41,000,000","-422,000,000","-281,000,000","975,000,000","-837,000,000","-702,000,000","744,000,000","-376,000,000","-251,000,000","101,000,000","-100,000,000","32,000,000","113,000,000","90,000,000","176,000,000","101,000,000","281,000,000","355,000,000","-419,000,000","537,000,000","422,000,000","580,000,000","381,000,000","-191,000,000","213,000,000","-800,000,000","-462,000,000","-348,000,000","-1,751,030,000","505,425,000","-214,775,000","-1,117,620,000","-88,991,000","-45,042,000","50,515,000","-231,781,000","37,155,000","-19,336,000","376,698,000","-196,531,000","-154,343,000","573,000","-114,090,000","-107,876,000","3,206,000","-109,700,000","-78,467,000","-163,914,000","-66,449,000","-72,102,000","-128,838,000","-89,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"133,000,000","53,000,000","35,000,000","70,000,000","-25,000,000","-69,000,000","-147,000,000","-26,000,000","-37,000,000","15,000,000","-60,000,000","-23,000,000","3,000,000","-15,000,000","-119,000,000","-157,000,000","-20,000,000","-14,000,000","-174,000,000","-65,000,000","-9,000,000","-5,000,000","-214,000,000","-177,000,000","-83,000,000","-14,000,000","-196,000,000","-25,000,000","-264,000,000","-370,000,000","42,172,000","121,691,000","63,748,000","-84,611,000","-126,493,000","-15,794,000","-143,747,000","-57,109,000","-125,182,000","-11,552,000","-186,357,000","-26,833,000","-64,109,000","-22,040,000","-17,470,000","-97,174,000","67,073,000","89,280,000","-142,558,000","-174,985,000","-35,246,000","-46,892,000","18,767,000","-11,895,000","-32,344,000","-44,002,000","-196,260,000","-58,120,000","-36,580,000","8,049,000","-48,011,000","41,923,000","-197,358,000","-54,367,000","-93,355,000","-13,104,000","-43,874,000","-7,980,000","-30,554,000","485,000","-19,757,000","-10,271,000","-4,711,000","-3,150,000","-16,747,000","-17,821,000","-7,014,000","-4,892,000","-13,459,000","4,508,000","3,519,000","-6,916,000","-8,073,000","-7,487,000","-3,183,000","25,000","-1,335,000","1,065,000","694,000","-27,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-54,000,000","-20,000,000","-25,000,000","-15,000,000","6,000,000","-8,000,000","-236,000,000","-54,000,000","30,000,000","46,000,000","-82,000,000","-191,000,000","9,000,000","-43,000,000","154,000,000","127,000,000","93,000,000","529,000,000","47,000,000","166,000,000","-32,000,000","177,000,000","265,000,000","-450,000,000","-209,000,000","-126,000,000","77,000,000","-40,000,000","-179,000,000","52,000,000","57,969,000","92,779,000","-352,368,000","-169,380,000","-59,156,000","42,602,000","33,503,000","-187,304,000","-19,768,000","-77,221,000","42,847,000","-75,176,000","-27,332,000","2,489,000","34,787,000","-23,903,000","-64,648,000","-6,117,000","-6,006,000","6,305,000","-32,311,000","-43,956,000","10,702,000","-102,000","31,994,000","-25,280,000","-55,511,000","58,516,000","-30,017,000","-202,966,000","-18,710,000","-796,000","35,825,000","-16,184,000","5,219,000","-5,832,000","-17,536,000","-340,511,000","13,104,000","-10,597,000","-13,827,000","7,155,000","-2,747,000","-9,345,000","37,000","-7,736,000","-1,504,000","-1,603,000","-10,077,000","13,852,000","-10,911,000","-1,779,000","4,005,000","-3,726,000","423,000","-3,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
