name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
		AssetImpairmentCharge,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,
		ProvisionandWriteOffofAssets,"6,700,000","3,000,000","1,600,000","-400,000","2,100,000","5,500,000","2,200,000","0","22,900,000","18,700,000","11,200,000","10,700,000","7,900,000","10,300,000","11,400,000","10,000,000","8,100,000","9,600,000","7,700,000","6,800,000","12,400,000","11,600,000","17,000,000","9,700,000","6,900,000","6,900,000","6,400,000","3,300,000","4,500,000","4,600,000","4,600,000","3,900,000","3,300,000","4,800,000","4,400,000","2,700,000","2,300,000","2,300,000","2,700,000","800,000","2,200,000","3,800,000","3,200,000","1,600,000",,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"45,100,000","3,000,000","9,300,000","20,900,000","11,900,000","-43,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"15,900,000","5,000,000","1,700,000","4,000,000","4,500,000","5,400,000","2,900,000","3,500,000","2,600,000","5,000,000","5,000,000","4,300,000","2,900,000","7,400,000","5,300,000","6,600,000","5,100,000","6,400,000","7,400,000","5,800,000","5,200,000","5,800,000","3,900,000","4,400,000","4,600,000","5,200,000","2,700,000","3,200,000","3,200,000","2,600,000","1,500,000","5,700,000","5,700,000","15,100,000","50,400,000","12,400,000","5,000,000","-600,000","2,300,000","7,600,000","5,000,000","8,300,000","6,300,000","-8,500,000","11,500,000","7,700,000","7,400,000","5,200,000","400,000","6,800,000","700,000","14,800,000","500,000","400,000","400,000","-6,800,000","1,500,000","1,100,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-10,100,000","-1,300,000","-5,200,000","-600,000","-600,000","-1,500,000","-1,500,000","-3,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"30,700,000","-13,700,000","6,500,000","4,200,000","8,000,000","15,800,000","6,700,000","4,200,000","6,400,000","4,100,000","2,200,000","3,600,000","-84,600,000","6,800,000","3,500,000","4,600,000","4,400,000","-1,700,000","3,300,000","5,200,000","4,600,000","5,400,000","5,400,000","5,200,000","3,700,000","4,000,000","1,100,000","3,100,000","2,500,000","2,500,000","2,800,000","2,000,000","2,400,000","3,900,000","-2,500,000","10,700,000","4,600,000","3,800,000","-56,300,000","23,700,000","25,600,000","28,400,000","17,900,000","35,800,000","17,600,000","6,100,000","6,800,000","-20,400,000","5,500,000","33,000,000","8,300,000","5,300,000","2,200,000","3,100,000","340,400,000","-329,500,000","4,300,000","4,700,000"
		ChangeInWorkingCapital,"-48,300,000","-35,100,000","-9,500,000","-16,500,000","46,200,000","78,200,000","-88,600,000","51,600,000","250,600,000","-122,800,000","7,100,000","28,000,000","59,900,000","-78,200,000","7,200,000","37,500,000","59,200,000","-24,600,000","-36,400,000","-33,900,000","50,800,000","-11,100,000","-58,400,000","-3,500,000","-37,600,000","-63,700,000","26,700,000","4,400,000","400,000","-22,400,000","-6,900,000","-4,500,000","30,000,000","-10,400,000","21,100,000","-10,000,000","33,800,000","3,300,000","-45,200,000","-5,000,000","21,000,000","-11,700,000","14,500,000","-19,700,000","-14,500,000","-16,900,000","-22,800,000","2,600,000","12,000,000","144,800,000","-46,900,000","23,900,000","36,000,000","2,500,000","33,100,000","82,500,000","18,400,000","-25,300,000"
			ChangeInReceivables,"48,200,000","-80,100,000","134,400,000","-30,000,000","99,300,000","-297,800,000","167,300,000","88,100,000","-348,200,000","210,700,000","38,300,000","104,400,000","68,700,000","-214,400,000","77,900,000","-6,600,000","112,100,000","-249,900,000","34,300,000","-67,400,000","70,000,000","-94,300,000","-16,200,000","28,800,000","-54,900,000","-152,400,000","37,000,000","-24,700,000","-11,200,000","-128,100,000","36,900,000","-41,700,000","55,700,000","-103,200,000","33,000,000","13,300,000","85,800,000","-120,300,000","15,300,000","-24,800,000","22,300,000","-92,800,000","46,400,000","18,900,000","66,600,000","-130,400,000","75,800,000","-5,600,000","41,300,000","-5,100,000","62,700,000","-20,100,000","39,700,000","-64,100,000","103,800,000","61,400,000","29,900,000","-90,600,000"
				ChangesInAccountReceivables,"48,200,000","-80,100,000","134,400,000","-30,000,000","99,300,000","-297,800,000","167,300,000","88,100,000",,,,,"68,700,000","-214,400,000","77,900,000","-6,600,000","112,100,000","-249,900,000","34,300,000","-67,400,000","70,000,000","-94,300,000","-16,200,000","28,800,000","-54,900,000","-152,400,000","37,000,000","-24,700,000","-11,200,000","-128,100,000","36,900,000","-41,700,000","55,700,000","-103,200,000","33,000,000","13,300,000","85,800,000","-120,300,000","15,300,000","-24,800,000","22,300,000","-92,800,000","46,400,000","18,900,000","66,600,000","-130,400,000","75,800,000","-5,600,000","41,300,000","-145,100,000","71,500,000","-4,600,000","43,300,000","-71,700,000","76,300,000","40,000,000","20,700,000","-104,600,000"
			ChangeInPayablesAndAccruedExpense,"-96,500,000","45,000,000","-143,900,000","13,500,000","-53,100,000","376,000,000","-255,900,000","-36,500,000","598,800,000","-333,500,000","-31,200,000","-76,400,000","-8,800,000","136,200,000","-70,700,000","44,100,000","-52,900,000","225,300,000","-70,700,000","33,500,000","-19,200,000","83,200,000","-42,200,000","-32,300,000","17,300,000","88,700,000","-10,300,000","29,100,000","11,600,000","105,700,000","-43,800,000","37,200,000","-25,700,000","92,800,000","-11,900,000","-23,300,000","-52,000,000","123,600,000","-60,500,000","19,800,000","-1,300,000","81,100,000","-31,900,000","-38,600,000","-81,100,000","113,500,000","-98,600,000","8,200,000","-29,300,000","149,900,000","-109,600,000","44,000,000","-3,700,000","66,600,000","-70,700,000","21,100,000","-11,500,000","65,300,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,800,000","-1,300,000","81,100,000","-31,900,000","-38,600,000","-81,100,000","113,500,000","-98,600,000","8,200,000","-29,300,000","149,900,000",,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,800,000","-1,300,000","81,100,000","-31,900,000","-38,600,000","-81,100,000","113,500,000","-98,600,000","8,200,000","-29,300,000","149,900,000",,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-48,900,000","-50,500,000",,,,,"0","0","0","0","4,500,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,397,900,000","-258,500,000","-803,600,000","-89,300,000","-246,500,000","-79,200,000","-590,200,000","-222,300,000","369,200,000","116,700,000","-47,700,000","-98,400,000","-150,300,000","-156,000,000","-147,100,000","-68,600,000","-74,000,000","-91,500,000","-178,800,000","-109,900,000","-69,900,000","-21,200,000","-134,400,000","-99,800,000","-430,800,000","-100,300,000","-165,100,000","-85,700,000","-258,600,000","-38,200,000","-122,700,000","-175,600,000","-88,300,000","-26,200,000","-87,200,000","-29,200,000","-127,400,000","-24,100,000","-115,100,000","-17,400,000","-97,800,000","2,700,000","-310,700,000","-46,700,000","-67,400,000","5,000,000","-146,600,000","-37,600,000","-62,100,000","-549,600,000","-28,500,000","-10,000,000","-22,200,000","-8,100,000","-19,100,000","26,300,000","-36,700,000","-142,600,000"
	CashFlowFromContinuingInvestingActivities,"-1,386,800,000","-246,700,000","-803,600,000","-89,300,000","-246,500,000","-79,200,000","-590,200,000","-222,300,000","369,200,000","116,700,000","-47,700,000","-98,400,000","-112,900,000","-156,000,000","-147,100,000","-68,600,000","-74,000,000","-91,500,000","-178,800,000","-109,900,000","-69,900,000","-21,200,000","-134,400,000","-99,800,000","-430,800,000","-100,300,000","-165,100,000","-85,700,000","-258,600,000","-38,200,000","-122,700,000","-175,600,000","-88,300,000","-26,200,000","-87,200,000","-29,200,000","-127,400,000","-24,100,000","-115,100,000","-17,400,000","-97,800,000","2,700,000","-310,700,000","-46,700,000","-67,400,000","5,000,000","-146,600,000","-37,600,000","-62,100,000","-549,600,000","-28,500,000","-10,000,000","-22,200,000","-8,100,000","-19,100,000","26,300,000","-36,700,000","-142,600,000"
		CapitalExpenditureReported,,,,,,,"-27,100,000","-27,600,000","-17,100,000","-29,600,000","-34,000,000","-49,200,000","-24,400,000","-54,000,000","-76,900,000","-40,900,000","-41,500,000","-38,700,000","-42,100,000","-34,700,000","-38,200,000","-37,200,000","-36,600,000","-43,000,000","-39,500,000","-36,000,000","-42,400,000","-28,100,000","-39,100,000","-25,100,000","-30,700,000","-23,000,000","-24,900,000","-22,400,000","-21,300,000","-22,100,000","-30,600,000","-22,600,000",,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-98,000,000","-13,500,000","-29,800,000","-17,800,000","-36,200,000","-12,600,000","-27,000,000","-26,800,000","-17,100,000","-29,600,000","-34,000,000","-49,200,000","-24,500,000","-53,900,000","-76,800,000","-41,400,000","-40,600,000","-38,600,000","-41,700,000","-34,700,000","-38,000,000","-37,100,000","-36,600,000","-43,000,000","-39,500,000","-36,000,000","-42,200,000","-28,100,000","-39,000,000","-25,100,000","-29,700,000","-23,000,000","-24,800,000","-22,400,000","-21,300,000","-22,000,000","-30,600,000","-22,500,000","-41,200,000","-17,900,000","-24,000,000","-13,200,000","-21,500,000","-24,700,000","-23,200,000","-16,100,000","-37,000,000","-19,700,000","-13,300,000","-6,900,000","-17,200,000","-13,300,000","-15,200,000","-12,000,000","-36,400,000","33,300,000","-25,100,000","-20,500,000"
			PurchaseOfPPE,"-110,100,000","-13,500,000","-31,200,000","-26,600,000","-36,200,000","-14,500,000","-27,100,000","-27,600,000","-17,100,000","-29,600,000","-34,000,000","-49,200,000","-24,400,000","-54,000,000","-76,900,000","-40,900,000","-41,500,000","-38,700,000","-42,100,000","-34,700,000","-38,200,000","-37,200,000","-36,600,000","-43,000,000","-39,500,000","-36,000,000","-42,400,000","-28,100,000","-39,100,000","-25,100,000","-30,700,000","-23,000,000","-24,900,000","-22,400,000","-21,300,000","-22,100,000","-30,600,000","-22,600,000","-41,200,000","-23,500,000","-24,000,000","-13,300,000","-21,600,000","-24,900,000","-23,200,000","-16,100,000","-37,000,000","-19,900,000","-13,400,000","-8,600,000","-24,800,000","-13,400,000","-15,300,000","-12,100,000","-43,900,000","-40,000,000","-25,200,000","-20,500,000"
			SaleOfPPE,,,"1,400,000","8,800,000","0","1,900,000","100,000",,,,,,,"100,000","100,000","-500,000","900,000","100,000","400,000","0","200,000","100,000","0","0",,,"200,000","0",,,"1,000,000","0","100,000","0","0","100,000","0","100,000","0","5,600,000","0","100,000","100,000","200,000","0","0","0","200,000","100,000","1,700,000","7,600,000","100,000","100,000","100,000","7,500,000","73,300,000",,
		NetBusinessPurchaseAndSale,"-520,500,000","0","-441,900,000","0","-78,600,000","900,000","-396,700,000","0","0","0","0","0","0","-120,700,000","-21,900,000","0","0","-23,300,000","-26,300,000","0","-47,000,000","-5,000,000","-77,600,000","-1,200,000","-353,300,000","0","-2,900,000","-100,000","-93,200,000","-21,900,000","-1,000,000","-30,400,000","0","-500,000","-17,000,000","-600,000","-27,200,000","-1,000,000","-600,000","0","-500,000","0","-207,700,000","-400,000","-200,000","-6,300,000","-48,000,000","-100,000","100,000","-2,700,000","-3,000,000","-700,000","-100,000","-3,300,000","500,000","-23,900,000","-9,400,000","-122,500,000"
			PurchaseOfBusiness,,,"-442,000,000","0",,,"-421,000,000","0","0","0","0","0","0","-120,700,000","-21,900,000","0","0","-23,300,000","-26,300,000","0","-47,000,000","-5,000,000","-77,600,000","-1,200,000","-353,300,000","0","-2,900,000","-100,000","-93,200,000","-21,900,000","-1,000,000","-30,400,000","0","-500,000","-17,000,000","-600,000","-27,200,000","-1,000,000","-600,000","0","-500,000","0","-207,700,000","-400,000","-200,000","-6,300,000","-48,000,000","-100,000","100,000","-2,700,000","-3,000,000","-700,000","-100,000","-3,300,000","500,000","-23,900,000","-9,400,000","-122,500,000"
			SaleOfBusiness,"1,300,000","0","100,000","0","1,200,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"6,400,000","-3,800,000","5,300,000","9,900,000","-5,000,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,100,000","-71,100,000","14,800,000","-80,000,000","-21,700,000",,,"-59,600,000",,,"-539,200,000",,,,,,,,
			PurchaseOfInvestment,"-11,300,000","-4,100,000","-500,000","-1,400,000","-5,300,000","-15,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,100,000",,,"-80,000,000","-21,700,000",,,"-59,600,000",,,"-539,200,000",,,,,,,,
			SaleOfInvestment,"17,700,000","300,000","5,800,000","11,300,000","300,000","21,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,800,000",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-774,700,000","-229,400,000","-337,200,000","-81,400,000","-126,700,000","-73,300,000","-166,500,000","-195,500,000","386,300,000","146,300,000","-13,700,000","-49,200,000","-88,400,000","18,600,000","-48,400,000","-27,200,000","-33,400,000","-29,600,000","-110,800,000","-75,200,000","15,100,000","20,900,000","-20,200,000","-55,600,000","-38,000,000","-64,300,000","-120,000,000","-57,500,000","-126,400,000","8,800,000","-92,000,000","-122,200,000","-63,500,000","-3,300,000","-48,900,000","-6,600,000","-69,600,000","-600,000","-130,700,000","1,600,000","-2,200,000","1,100,000","-1,500,000","100,000","-25,600,000","27,400,000","-2,500,000","592,100,000","-588,100,000","-800,000","2,300,000","4,000,000","-6,900,000","7,200,000","16,800,000","16,900,000","-2,200,000","400,000"
	CashFromDiscontinuedInvestingActivities,"-11,100,000","-11,800,000",,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"571,700,000","272,600,000","273,100,000","50,600,000","-24,600,000","-88,700,000","105,900,000","368,800,000","-82,700,000","-197,200,000","-23,300,000","247,100,000","-51,700,000","-18,300,000","-114,400,000","-48,200,000","-115,700,000","-41,800,000","-34,500,000","-110,900,000","174,200,000","-136,400,000","-59,300,000","-13,900,000","-20,200,000","546,600,000","40,900,000","-101,800,000","169,900,000","-14,500,000","-39,200,000","13,800,000","-19,900,000","-3,200,000","-30,100,000","-40,100,000","-155,500,000","149,100,000","8,800,000","-7,200,000","-5,500,000","-49,600,000","101,800,000","6,400,000","-51,300,000","36,100,000","-163,900,000","37,500,000","28,300,000","181,100,000","300,000","28,600,000","-7,800,000","1,700,000","-39,900,000","-88,000,000","-60,600,000","93,800,000"
	CashFlowFromContinuingFinancingActivities,"582,800,000","250,600,000","273,100,000","50,600,000","-24,600,000","-88,700,000","105,900,000","368,800,000","-82,700,000","-197,200,000","-23,300,000","247,100,000","-1,369,300,000","-18,300,000","-114,400,000","-48,200,000","-115,700,000","-41,800,000","-34,500,000","-110,900,000","174,200,000","-136,400,000","-59,300,000","-13,900,000","-20,200,000","546,600,000","40,900,000","-101,800,000","169,900,000","-14,500,000","-39,200,000","13,800,000","-19,900,000","-3,200,000","-30,100,000","-40,100,000","-155,500,000","149,100,000","8,800,000","-7,200,000","-5,500,000","-49,600,000","101,800,000","6,400,000","-51,300,000","36,100,000","-163,900,000","37,500,000","28,300,000","181,100,000","300,000","28,600,000","-7,800,000","1,700,000","-39,900,000","-88,000,000","-60,600,000","93,800,000"
		NetIssuancePaymentsOfDebt,"79,600,000","111,600,000","-45,600,000","-12,200,000","-7,300,000","40,400,000","-235,800,000","7,600,000","34,300,000","-43,700,000","-18,200,000","375,900,000","-1,286,600,000","126,200,000","-40,000,000","-11,900,000","-20,600,000","15,300,000","-40,600,000","2,900,000","265,000,000","-49,300,000","53,600,000","-22,400,000","-19,100,000","594,400,000","-8,100,000","104,700,000","-19,400,000","31,500,000","-20,300,000","-19,000,000","-33,900,000","45,800,000","-42,700,000","-10,900,000","-209,700,000","198,200,000","-42,400,000","-5,100,000","-54,000,000","-22,400,000","5,700,000","900,000","-69,600,000","63,000,000","-204,400,000","27,500,000","-256,100,000","-9,400,000","-310,000,000","28,600,000","-11,000,000","6,200,000","-39,900,000","-88,000,000","-60,500,000","93,800,000"
			NetLongTermDebtIssuance,"-19,800,000","-3,700,000","800,000","-10,100,000","-5,200,000","-5,500,000","-17,500,000","-7,700,000","-5,800,000","-8,600,000","-4,300,000","410,800,000","-1,292,300,000","87,800,000","-16,800,000","-12,500,000","-11,200,000","-7,800,000","-17,200,000","-12,100,000","279,700,000","-80,700,000","65,500,000","-15,100,000","-14,300,000","552,700,000","-700,000","117,100,000","-9,200,000","-9,200,000","-8,000,000","-11,100,000","-8,800,000","-9,400,000","-7,800,000","-6,900,000","-195,300,000","141,200,000","-7,500,000","-8,100,000","-11,000,000","-73,200,000","-34,900,000","-4,200,000","-53,800,000","0","-148,800,000","0","-243,600,000","-28,300,000","-250,000,000","0","0","0","-3,600,000","-47,900,000","-3,900,000","-3,900,000"
				LongTermDebtIssuance,,,,,,,"0",,,,"1,800,000","871,600,000","-15,300,000","108,800,000","0",,,"0","0","0","2,717,000,000","0","0","0","0","1,336,500,000","9,500,000","130,500,000","0","0","0","0","0","1,767,200,000","0","0","0","188,000,000","68,900,000","0","0","-68,900,000","0","0",,,,,,,,,,,,,,
				LongTermDebtPayments,"-19,800,000","-3,700,000","800,000","-10,100,000","-5,200,000","-5,500,000","-17,500,000","-7,700,000","-5,800,000","-8,600,000","-6,100,000","-460,800,000","-1,277,000,000","-21,000,000","-16,800,000","-12,500,000","-11,200,000","-7,800,000","-17,200,000","-12,100,000","-2,437,300,000","-80,700,000","65,500,000","-15,100,000","-14,300,000","-783,800,000","-10,200,000","-13,400,000","-9,200,000","-9,200,000","-8,000,000","-11,100,000","-8,800,000","-1,776,600,000","-7,800,000","-6,900,000","-195,300,000","-46,800,000","-76,400,000","-8,100,000","-11,000,000","-4,300,000","-34,900,000","-4,200,000","-1,745,300,000","0","-148,800,000","0","-243,600,000","-28,300,000","-250,000,000","0","0","0","-3,600,000","-47,900,000","-3,900,000","-3,900,000"
			NetShortTermDebtIssuance,"99,400,000","115,300,000","-46,400,000","-2,100,000","-2,100,000","45,900,000","-218,300,000","15,300,000","40,100,000","-35,100,000","-13,900,000","-34,900,000","5,700,000","38,400,000","-23,200,000","600,000","-9,400,000","23,100,000","-23,400,000","15,000,000","-14,700,000","31,400,000","-11,900,000","-7,300,000","-4,800,000","41,700,000","-7,400,000","-12,400,000","-10,200,000","40,700,000","-12,300,000","-7,900,000","-25,100,000","55,200,000","-34,900,000","-4,000,000","-14,400,000","57,000,000","-34,900,000","3,000,000","-43,000,000","50,800,000","40,600,000","5,100,000","-15,800,000","63,000,000","-55,600,000","27,500,000","-12,500,000","18,900,000","-60,000,000","28,600,000","-11,000,000","6,200,000","-36,300,000","-40,100,000","-56,600,000","97,700,000"
				ShortTermDebtIssuance,,"115,300,000","-38,400,000","-3,700,000","-500,000","45,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","-46,200,000","54,000,000","43,000,000","8,900,000","-14,600,000","64,100,000",,"28,600,000","-11,300,000","20,000,000",,"29,400,000","-5,600,000","7,000,000","2,000,000","-39,900,000","-55,800,000","98,200,000"
				ShortTermDebtPayments,,,"-2,800,000","-3,600,000","23,500,000","-25,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,200,000","-2,400,000","-3,800,000","-1,200,000","-1,100,000","-18,300,000","-1,100,000","-1,200,000","-1,100,000","-29,200,000","-800,000","-5,400,000","-800,000","-38,300,000","-200,000","-800,000","-500,000"
