name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
		AmortizationOfSecurities,"2,088,000","382,000","546,000","600,000","560,000","525,000","431,000","399,000","284,000","-49,000","-330,000","-847,000","-1,276,000","-1,236,000","-977,000","-597,000","-348,000","22,000","88,000","138,000","158,000","218,000","188,000","207,000","294,000","448,000","562,000","593,000","619,000","561,000","471,000","484,000","434,000","567,000","635,000","565,000","296,000","197,000","204,000","229,000","235,000","57,000","69,000","107,000"
		StockBasedCompensation,"23,361,000","6,471,000","6,062,000","5,353,000","5,475,000","5,280,000","4,883,000","4,745,000","4,754,000","4,978,000","5,098,000","4,512,000","4,164,000","4,707,000","5,843,000","4,110,000","4,025,000","3,590,000","4,120,000","3,210,000","3,102,000","3,492,000","3,267,000","2,510,000","2,470,000","2,382,000","1,992,000","1,797,000","1,584,000","1,429,000","1,028,000","795,000","776,000","752,000","359,000","286,000","239,000","257,000","281,000","243,000","95,000","31,000","55,000","72,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,"-3,520,000","1,536,000","1,739,000","245,000","-213,000","0",,,"2,000","-1,701,000","-48,000","0","3,000","102,000","0","-1,919,000","-5,000",,,,,,,,,,,,
		OtherNonCashItems,"-3,689,000","-328,000","-474,000","-698,000","-2,189,000","-213,000","-1,025,000","-481,000","-747,000","-1,408,000","-990,000","-1,229,000","-273,000","-3,000","39,000","-13,000","-54,000","-326,000","-1,000","-389,000","17,000","-533,000","-324,000","-354,000","36,000","5,000","-171,000","-985,000","-440,000","-1,450,000","-167,000","-184,000","-1,346,000","-44,000","-420,000","-633,000","-1,163,000",,,,,,,"-12,000"
		ChangeInWorkingCapital,"-3,206,000","-130,000","9,930,000","-2,855,000","-10,151,000","11,040,000","-11,722,000","-6,517,000","7,712,000","18,124,000","-6,419,000","-2,788,000","-6,850,000","21,553,000","-424,000","675,000","-21,618,000","-25,900,000","-14,944,000","9,788,000","3,587,000","2,197,000","6,398,000","-319,000","-3,850,000","9,655,000","685,000","-9,538,000","-17,854,000","69,033,000","-58,471,000","-999,000","375,000","-467,000","-1,167,000","1,813,000","-1,134,000","13,478,000","-13,416,000","1,842,000","-705,000","-873,000","-171,000","67,000"
			ChangeInReceivables,"-14,291,000","8,935,000","4,432,000","-8,637,000","-19,021,000","11,611,000","-8,251,000","-4,839,000","8,966,000","24,951,000","-1,257,000","-6,946,000","-4,736,000","30,255,000","-2,681,000","-9,943,000","-13,213,000","-20,940,000","-12,495,000","-3,103,000","1,448,000","1,458,000","2,424,000","1,137,000","-974,000","5,874,000","-3,156,000","-2,622,000","-4,469,000","69,877,000","-74,014,000","-1,836,000","-56,000","-1,394,000","384,000","265,000","-420,000","13,439,000","-11,934,000","547,000","-2,162,000","-544,000","-522,000","-36,000"
				ChangesInAccountReceivables,"1,416,000","8,932,000","-4,072,000","-1,952,000","-1,492,000","11,611,000","-8,251,000","-4,839,000","8,966,000","24,951,000","-1,257,000","-6,946,000","-4,736,000","30,255,000","-2,681,000","-9,943,000","-13,213,000","-20,940,000","-12,495,000","-3,103,000","1,448,000","1,458,000","2,424,000","1,137,000","-974,000","4,865,000","-2,580,000","-3,565,000","-4,643,000","69,545,000","-74,902,000","-1,325,000","599,000","-719,000","529,000","68,000","-207,000","13,664,000","-13,284,000","924,000","-1,888,000","-43,000","219,000","-36,000"
			ChangeInPrepaidAssets,"5,021,000","-2,572,000","2,682,000","-2,051,000","6,962,000","-4,137,000","-1,307,000","-1,968,000","-4,893,000","-5,682,000","1,146,000","2,348,000","-3,595,000","-6,416,000","-3,182,000","4,950,000","-4,499,000","-830,000","-539,000","3,094,000","-530,000","-1,827,000","4,941,000","-1,031,000","-542,000","885,000","-276,000","-5,572,000","-1,150,000","-367,000","409,000","407,000","454,000","-698,000","405,000","-16,000","-562,000","257,000","14,000","-76,000","-153,000","-139,000","133,000","165,000"
			ChangeInPayablesAndAccruedExpense,"6,125,000","-6,824,000","2,543,000","8,258,000","2,148,000","3,641,000","-1,923,000","357,000","3,708,000","-148,000","-6,168,000","1,946,000","1,450,000","-2,435,000","5,192,000","5,472,000","-3,946,000","-4,367,000","-1,909,000","9,725,000","2,612,000","2,550,000","-1,300,000","-520,000","-2,501,000","2,838,000","4,040,000","-1,859,000","-12,346,000","-491,000","15,125,000","606,000","12,000","1,563,000","-1,965,000","1,738,000","-70,000","-204,000","-1,634,000","1,553,000","914,000","-177,000","199,000","23,000"
				ChangeInPayable,"286,000","-1,810,000","-1,663,000","3,579,000","180,000","-560,000","575,000","-211,000","59,000","-552,000","-179,000","152,000","-1,247,000","-3,096,000","4,594,000","4,779,000","-6,035,000","-5,922,000","585,000","7,427,000","2,029,000","1,978,000","-1,290,000","-432,000","-4,777,000","3,318,000","3,890,000","-1,241,000","-13,128,000","-575,000","15,600,000","589,000","-506,000","964,000","-648,000","735,000","-151,000","-911,000","442,000","828,000","52,000","-71,000","-46,000","-453,000"
					ChangeInTaxPayable,,,,,,,,"0","0",,,"0","0","-5,858,000","4,470,000","4,908,000","-6,916,000","-6,616,000","714,000","9,511,000","0","0","0","-1,206,000","-4,294,000","2,307,000","3,741,000","-1,030,000","-12,308,000","-2,359,000","16,896,000",,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,"0","0",,,"0","0","-5,858,000","4,470,000","4,908,000","-6,916,000","-6,616,000","714,000","9,511,000","0","0","0","-1,206,000","-4,294,000","2,307,000","3,741,000","-1,030,000","-12,308,000","-2,359,000","16,896,000",,,,,,,,,,,,,
					ChangeInAccountPayable,"286,000","-1,810,000","-1,663,000","3,579,000","180,000","-560,000","575,000","-211,000","59,000","-552,000","-179,000","152,000","-1,247,000","2,762,000","124,000","-129,000","881,000","694,000","-129,000","-2,084,000","2,029,000","1,978,000","-1,290,000","774,000","-483,000","1,011,000","149,000","-211,000","-820,000","1,784,000","-1,296,000","589,000","-506,000","964,000","-648,000","735,000","-151,000","-911,000","442,000","828,000","52,000","-71,000","-46,000","-453,000"
				ChangeInAccruedExpense,"5,839,000","-5,014,000","4,206,000","4,679,000","1,968,000","4,201,000","-2,498,000","568,000","3,649,000","404,000","-5,989,000","1,794,000","2,697,000","661,000","598,000","693,000","2,089,000","1,555,000","-2,494,000","2,298,000","583,000","572,000","-10,000","-88,000","2,276,000","-480,000","150,000","-618,000","782,000","84,000","-475,000","17,000","518,000","599,000","-1,317,000","1,003,000","81,000","707,000","-2,076,000","725,000","862,000","-106,000","245,000","476,000"
			ChangeInOtherCurrentAssets,"5,637,000","1,348,000","1,436,000","1,399,000","1,454,000","1,413,000","1,152,000","1,002,000","871,000","791,000","520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-5,698,000","-1,017,000","-1,163,000","-1,824,000","-1,694,000","-1,488,000","-1,393,000","-1,069,000","-940,000","-1,788,000","-660,000","-136,000","31,000","149,000","247,000","288,000","40,000","237,000","-1,000","72,000","57,000","16,000","333,000","95,000","167,000","58,000","77,000","515,000","111,000","14,000","9,000","-176,000","16,000","16,000","14,000","-184,000","11,000","12,000","14,000",,,"19,000","19,000",
			ChangeInOtherWorkingCapital,,,,,,,"1,048,000","1,022,000","893,000","-106,000","453,000","-136,000","31,000","149,000","247,000","196,000","40,000","237,000","-1,000","72,000","57,000","16,000","333,000","95,000","167,000","58,000","77,000","515,000","111,000","14,000","9,000","0","-51,000","46,000","-5,000","10,000","-93,000","-26,000","124,000","-680,000","734,000","-13,000","19,000","-85,000"
InvestingCashFlow,"39,424,000","-35,055,000","45,501,000","72,683,000","-43,705,000","25,458,000","-17,445,000","2,504,000","26,779,000","27,748,000","-37,201,000","-52,208,000","-14,847,000","1,322,000","-20,931,000","-7,949,000","-31,462,000","6,457,000","-2,448,000","-14,901,000","7,658,000","1,806,000","865,000","-6,147,000","-31,427,000","-457,000","-5,632,000","4,098,000","8,174,000","-107,485,000","7,027,000","9,213,000","-27,313,000","17,248,000","1,349,000","-7,638,000","-48,219,000","-15,858,000","2,499,000","9,243,000","-12,888,000","-21,346,000","6,951,000","4,261,000"
	CashFlowFromContinuingInvestingActivities,"39,424,000","-35,055,000","45,501,000","72,683,000","-43,705,000","25,458,000","-17,445,000","2,504,000","26,779,000","27,748,000","-37,201,000","-52,208,000","-14,847,000","1,322,000","-20,931,000","-7,949,000","-31,462,000","6,457,000","-2,448,000","-14,901,000","7,658,000","1,806,000","865,000","-6,147,000","-31,427,000","-457,000","-5,632,000","4,098,000","8,174,000","-107,485,000","7,027,000","9,213,000","-27,313,000","17,248,000","1,349,000","-7,638,000","-48,219,000","-15,858,000","2,499,000","9,243,000","-12,888,000","-21,346,000","6,951,000","4,261,000"
		NetPPEPurchaseAndSale,"-869,000","-74,000","-363,000","-33,000","-399,000","-130,000","-188,000","-330,000","-273,000","-354,000","-488,000","-296,000","-2,230,000","-2,507,000","-384,000","-623,000","-1,102,000","-752,000","-504,000","-234,000","-741,000","-578,000","-953,000","-415,000","-613,000","-1,513,000","-2,197,000","-1,571,000","-400,000","-100,000","-256,000","-482,000","-378,000","-141,000","-24,000","-202,000","-52,000","-341,000","-11,000","-111,000","-39,000","-38,000","2,000","-157,000"
			PurchaseOfPPE,"-869,000","-74,000","-363,000","-33,000","-399,000","-130,000","-188,000","-330,000","-273,000","-354,000","-488,000","-296,000","-2,230,000","-2,507,000","-384,000","-623,000","-1,102,000","-752,000","-504,000","-234,000","-741,000","-578,000","-953,000","-415,000","-613,000","-1,513,000","-2,197,000","-1,580,000","-400,000","-100,000","-256,000","-485,000","-378,000","-141,000","-24,000","-202,000","-52,000","-341,000","-11,000","-111,000","-47,000","-66,000","-28,000","-166,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","8,000","28,000","30,000","9,000"
		NetInvestmentPurchaseAndSale,"40,293,000","-34,981,000","45,864,000","72,716,000","-43,306,000","25,588,000","-17,257,000","2,834,000","27,052,000","28,102,000","-36,713,000","-51,912,000","-12,617,000","3,829,000","-20,547,000","-7,326,000","-30,360,000","7,209,000","-1,944,000","-14,667,000","8,399,000","2,384,000","1,818,000","-5,732,000","-30,814,000","1,056,000","-3,435,000","5,669,000","8,574,000","-107,213,000","7,283,000","9,695,000","-26,935,000","17,389,000","1,373,000","-7,436,000","-48,167,000","-15,517,000","2,510,000","9,354,000","-12,849,000","-21,308,000","5,809,000","4,418,000"
			PurchaseOfInvestment,"-260,393,000","-61,729,000","-62,902,000","601,000","-136,363,000","-66,912,000","-104,674,000","-70,966,000","-95,703,000","-54,423,000","-117,461,000","-195,930,000","-81,670,000","-152,166,000","-119,546,000","-114,027,000","-79,355,000","-45,011,000","-54,710,000","-65,149,000","-34,949,000","-77,602,000","-73,671,000","-41,939,000","-65,929,000","-49,939,000","-34,622,000","-40,721,000","-19,751,000","-127,679,000","-8,153,000","-12,655,000","-61,178,000","-14,351,000","-10,221,000","-15,635,000","-54,547,000","-32,565,000","-13,141,000","-1,446,000","-16,699,000","-26,608,000","-2,941,000","-3,346,000"
			SaleOfInvestment,"300,686,000","26,748,000","108,766,000","72,115,000","93,057,000","92,500,000","87,417,000","73,800,000","122,755,000","82,525,000","80,748,000","144,018,000","69,053,000","155,995,000","98,999,000","106,701,000","48,995,000","52,220,000","52,766,000","50,482,000","43,348,000","79,986,000","75,489,000","36,207,000","35,115,000","50,995,000","31,187,000","46,390,000","28,325,000","20,466,000","15,436,000","22,350,000","34,243,000","31,740,000","11,594,000","8,199,000","6,380,000","17,048,000","15,651,000","10,800,000","3,850,000","5,300,000","8,750,000","7,764,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,"0","0","0","1,140,000","0"
FinancingCashFlow,"14,612,000","3,351,000","9,632,000","943,000","686,000","1,152,000","299,000","233,000","3,226,000","4,358,000","1,166,000","687,000","490,000","257,000","1,140,000","1,033,000","2,965,000","-6,000","417,000","1,007,000","190,000","-211,000","31,000","61,000","1,968,000","530,000","146,000","159,000","122,000","245,000","2,014,000","44,000","474,000","557,000","89,000","122,000","-1,445,000","59,554,000","-1,320,000","-991,000","-25,000","56,000","51,000","15,000"
	CashFlowFromContinuingFinancingActivities,"14,612,000","3,351,000","9,632,000","943,000","686,000","1,152,000","299,000","233,000","3,226,000","4,358,000","1,166,000","687,000","490,000","257,000","1,140,000","1,033,000","2,965,000","-6,000","417,000","1,007,000","190,000","-211,000","31,000","61,000","1,968,000","530,000","146,000","159,000","122,000","245,000","2,014,000","44,000","474,000","557,000","89,000","122,000","-1,445,000","59,554,000","-1,320,000","-991,000","-25,000","56,000","51,000","15,000"
		NetIssuancePaymentsOfDebt,,,,,,,,"0",,,,"-22,000","-22,000","-21,000","-21,000","-20,000","-20,000","-20,000","-19,000","-19,000","-18,000","-18,000","-18,000","-18,000","-17,000","-17,000","-16,000",,,,,,,,,,,,"0","0",,,"0","0"
			NetLongTermDebtIssuance,,,,,,,,"0",,,,"-22,000","-22,000","-21,000","-21,000","-20,000","-20,000","-20,000","-19,000","-19,000","-18,000","-18,000","-18,000","-18,000","-17,000","-17,000","-16,000",,,,,,,,,,,,"0","0",,,"0","0"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
				LongTermDebtPayments,,,,,,,,"0",,,,"-22,000","-22,000","-21,000","-21,000","-20,000","-20,000","-20,000","-19,000","-19,000","-18,000","-18,000","-18,000","-18,000","-17,000","-17,000","-16,000",,,,,,,,,,,,"0","0",,,"0","0"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,
		ProceedsFromStockOptionExercised,"15,840,000","3,802,000","10,409,000","943,000","686,000","1,152,000","833,000","233,000","3,226,000","4,716,000","2,306,000","709,000","512,000","4,466,000","1,161,000","1,052,000","2,985,000","1,771,000","436,000","813,000","208,000","9,000","49,000","81,000","284,000","499,000","162,000","162,000","224,000","245,000","95,000","39,000","369,000","557,000","89,000","122,000","22,000","350,000","65,000","15,000","19,000","56,000","51,000","15,000"
		NetOtherFinancingCharges,"-1,228,000","-451,000","-777,000","0","0","0","-534,000","0","0","-358,000","-1,140,000","0","0",,,"1,000","0",,,"213,000","0",,,"-2,000","1,701,000",,,"-3,000","-102,000","0","1,919,000","5,000",,,,"0","-1,467,000","-688,000","-1,385,000","-1,006,000",,,,
EndCashPosition,"41,597,000","41,597,000","99,676,000","57,814,000","5,209,000","77,734,000","55,703,000","87,739,000","100,463,000","74,946,000","28,166,000","51,838,000","94,814,000","106,638,000","74,973,000","63,902,000","42,477,000","66,926,000","68,053,000","65,675,000","22,263,000","19,211,000","20,618,000","16,577,000","24,789,000","56,360,000","46,233,000","21,726,000","19,844,000","25,751,000","34,130,000","30,699,000","26,374,000","18,101,000","4,426,000","8,859,000","18,878,000","74,464,000","20,735,000","10,511,000","3,961,000","20,702,000","10,651,000","6,837,000"
	ChangesInCash,"-36,137,000","-58,079,000","41,862,000","52,605,000","-72,525,000","22,031,000","-32,036,000","-12,724,000","25,517,000","46,780,000","-23,672,000","-42,976,000","-11,824,000","31,665,000","10,463,000","21,425,000","-24,449,000","-1,127,000","2,378,000","43,412,000","3,052,000","-1,407,000","4,041,000","-8,212,000","-31,571,000","10,127,000","24,507,000","1,882,000","-5,907,000","-8,379,000","3,431,000","4,325,000","8,273,000","13,675,000","-4,433,000","-10,019,000","-55,586,000","53,729,000","10,224,000","6,550,000","-16,741,000","10,051,000","3,814,000","636,000"
	BeginningCashPosition,"77,734,000","99,676,000","57,814,000","5,209,000","77,734,000","55,703,000","87,739,000","100,463,000","74,946,000","28,166,000","51,838,000","94,814,000","106,638,000","74,973,000","64,510,000","42,477,000","66,926,000","68,053,000","65,675,000","22,263,000","19,211,000","20,618,000","16,577,000","24,789,000","56,360,000","46,233,000","21,726,000","19,844,000","25,751,000","34,130,000","30,699,000","26,374,000","18,101,000","4,426,000","8,859,000","18,878,000","74,464,000","20,735,000","10,511,000","3,961,000","20,702,000","10,651,000","6,837,000","6,201,000"
IncomeTaxPaidSupplementalData,,,,,,,,"0","55,000","50,000","0","57,000","2,660,000","9,950,000","5,000","4,684,000","11,521,000","9,870,000","13,000","561,000","5,000","4,000","1,018,000","3,500,000","3,405,000","4,000","5,707,000","506,000","17,500,000","22,000,000","66,000",,,,,,,,"0","0",,,"0","0"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
CapitalExpenditure,"-869,000","-74,000","-363,000","-33,000","-399,000","-130,000","-188,000","-330,000","-273,000","-354,000","-488,000","-296,000","-2,230,000","-2,507,000","-384,000","-623,000","-1,102,000","-752,000","-504,000","-234,000","-741,000","-578,000","-953,000","-415,000","-613,000","-1,513,000","-2,197,000","-1,580,000","-400,000","-100,000","-256,000","-485,000","-378,000","-141,000","-24,000","-202,000","-52,000","-341,000","-11,000","-111,000","-47,000","-66,000","-28,000","-166,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
RepaymentOfDebt,,,,,,,,"0",,,,"-22,000","-22,000","-21,000","-21,000","-20,000","-20,000","-20,000","-19,000","-19,000","-18,000","-18,000","-18,000","-18,000","-17,000","-17,000","-16,000",,,,,,,,,,,,"0","0",,,"0","0"
FreeCashFlow,"-91,042,000","-26,449,000","-13,634,000","-21,054,000","-29,905,000","-4,709,000","-15,078,000","-15,791,000","-4,761,000","14,320,000","11,875,000","8,249,000","303,000","27,579,000","29,870,000","27,718,000","2,946,000","-8,330,000","3,905,000","57,072,000","-5,537,000","-3,580,000","2,192,000","-2,541,000","-2,725,000","8,541,000","27,796,000","-3,955,000","-14,603,000","98,761,000","-5,866,000","-5,417,000","34,734,000","-4,271,000","-5,895,000","-2,705,000","-5,974,000","9,692,000","9,034,000","-1,813,000","-3,875,000","31,275,000","-3,216,000","-3,806,000"
