name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
			OtherReceivables,"12,400,000","10,800,000","11,500,000","8,200,000","6,000,000","9,300,000","8,500,000","12,200,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,"1,600,000",,,"2,500,000","2,200,000","3,200,000","3,500,000","3,500,000","4,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"229,200,000","209,700,000","184,700,000","176,900,000","179,400,000","167,200,000","162,500,000","180,300,000","204,100,000","212,900,000","191,400,000","197,200,000","205,900,000","194,900,000","156,600,000","156,100,000","156,200,000","155,200,000","138,900,000","141,100,000","146,100,000","142,700,000","213,800,000","215,200,000","221,500,000","229,300,000","219,100,000","228,600,000","223,300,000","217,300,000","198,000,000","192,000,000","206,800,000","214,300,000","208,500,000","201,400,000","200,200,000","190,200,000","183,200,000","196,900,000","190,800,000","250,600,000","237,700,000","261,000,000","272,300,000","267,500,000","268,400,000","275,900,000","291,500,000","303,000,000","342,800,000","383,100,000","457,900,000","483,600,000","459,400,000","440,300,000","480,400,000","466,900,000","453,500,000","484,100,000","510,800,000","491,500,000","454,600,000","466,200,000","460,300,000","429,100,000"
			RawMaterials,"137,400,000","125,900,000","100,900,000","102,200,000","94,000,000","88,300,000","87,300,000","97,800,000","103,900,000","100,200,000","95,200,000","98,400,000","97,700,000","90,400,000","81,600,000","80,100,000","80,700,000","74,300,000","67,700,000","68,000,000","69,100,000","65,300,000","77,800,000","76,800,000","78,300,000","79,600,000","77,800,000","80,900,000","76,500,000","76,100,000","72,000,000","70,700,000","71,100,000","75,200,000","75,400,000","77,200,000","75,500,000","73,900,000","69,700,000","74,500,000","72,100,000","89,200,000","72,500,000","72,900,000","31,300,000","44,500,000","41,600,000","47,400,000","49,100,000","55,900,000","56,700,000","58,100,000","71,500,000","74,100,000","117,700,000","66,900,000","69,800,000","66,500,000","67,400,000","71,200,000","81,200,000","69,600,000","66,700,000","75,800,000","77,600,000",
			WorkInProcess,"46,400,000","41,500,000","41,600,000","31,200,000","34,300,000","32,900,000","32,400,000","32,900,000","38,500,000","44,100,000","43,700,000","45,900,000","46,700,000","44,700,000","37,800,000","38,600,000","36,100,000","37,800,000","35,600,000","33,600,000","34,700,000","38,000,000","39,000,000","37,900,000","39,100,000","44,500,000","40,700,000","41,100,000","39,700,000","41,400,000","34,500,000","33,300,000","38,200,000","40,100,000","38,600,000","31,500,000","30,600,000","30,600,000","27,500,000","28,900,000","28,300,000","32,000,000","37,400,000","44,200,000","88,900,000","81,000,000","77,000,000","75,300,000","76,300,000","83,800,000","83,800,000","91,700,000","115,000,000","127,400,000","64,900,000","106,000,000","110,500,000","115,100,000","116,700,000","122,900,000","128,200,000","134,500,000","127,700,000","119,000,000","114,200,000",
			FinishedGoods,"45,400,000","42,300,000","42,200,000","43,500,000","51,100,000","46,000,000","42,800,000","49,600,000","61,700,000","68,600,000","52,500,000","52,900,000","61,500,000","59,800,000","37,200,000","37,400,000","39,400,000","43,100,000","35,600,000","39,500,000","42,300,000","39,400,000","97,000,000","100,500,000","104,100,000","105,200,000","100,600,000","106,600,000","107,100,000","99,800,000","91,500,000","88,000,000","97,500,000","99,000,000","94,500,000","92,700,000","94,100,000","85,700,000","86,000,000","93,500,000","90,400,000","129,400,000","127,800,000","143,900,000","152,100,000","142,000,000","149,800,000","153,200,000","166,100,000","163,300,000","202,300,000","233,300,000","271,400,000","282,100,000","276,800,000","267,400,000","300,100,000","285,300,000","269,400,000","290,000,000","301,400,000","287,400,000","260,200,000","271,400,000","268,500,000",
		PrepaidAssets,"13,100,000","13,800,000","12,800,000","10,700,000","10,500,000","11,700,000",,"11,100,000","10,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000",,"16,100,000","17,100,000","12,600,000",,,,,,,,,,,,,,,,"66,300,000","33,300,000","35,700,000","35,800,000","33,700,000","30,800,000","31,100,000","32,100,000"
		RestrictedCash,,,,,,"2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","28,300,000","28,000,000","34,800,000","35,600,000","38,600,000","40,500,000","52,400,000","64,000,000","26,700,000","29,200,000","34,900,000","20,700,000","19,600,000","21,500,000","20,000,000","29,300,000","28,700,000","30,900,000","31,600,000","31,000,000","30,300,000","27,100,000","28,400,000","29,000,000",,"44,100,000","41,800,000","48,700,000","48,200,000","40,000,000","34,300,000","31,200,000","29,200,000","72,600,000","42,300,000","42,500,000","42,600,000","58,100,000","58,100,000","58,800,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","28,300,000","28,000,000","34,800,000","35,600,000","38,600,000","40,500,000","52,400,000","64,000,000","26,700,000","29,200,000","34,900,000","20,700,000","19,600,000","21,500,000","20,000,000","29,300,000","28,700,000","30,900,000","31,600,000","31,000,000","30,300,000","27,100,000","28,400,000","29,000,000",,"44,100,000","41,800,000","48,700,000","48,200,000","40,000,000","34,300,000","31,200,000","29,200,000","72,600,000","42,300,000","42,500,000","42,600,000","58,100,000","58,100,000","58,800,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,"0","0","0","233,900,000",,,,,,,,,,,,,,,,,"0","0","156,600,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"5,900,000","5,800,000","4,800,000","6,700,000","5,900,000","6,600,000","15,000,000","4,600,000","4,600,000","22,600,000","21,300,000","23,800,000","18,900,000","19,200,000","15,900,000","16,700,000","14,100,000","14,600,000","13,500,000","20,000,000","13,500,000","13,600,000","15,300,000","17,800,000","14,800,000","15,700,000","12,200,000","20,900,000","32,700,000","31,700,000","29,500,000","32,000,000","30,400,000","29,800,000","29,000,000","31,200,000","28,100,000","29,500,000","29,800,000","49,200,000","30,400,000","39,600,000","37,800,000","57,500,000","62,700,000","56,700,000","51,500,000","58,800,000","60,100,000","93,500,000","125,500,000","83,000,000","75,800,000","66,100,000","60,600,000","71,100,000","58,500,000","66,900,000",,,,,,,,
	TotalNonCurrentAssets,"864,400,000","865,500,000","864,300,000","852,200,000","821,600,000","819,600,000","813,700,000","806,200,000","809,300,000","801,500,000","770,400,000","752,500,000","745,100,000","729,400,000","606,400,000","579,700,000","580,600,000","582,800,000","588,000,000","579,200,000","581,800,000","561,700,000","668,300,000","664,100,000","669,900,000","674,000,000","680,300,000","691,700,000","697,000,000","687,100,000","693,200,000","689,700,000","698,600,000","703,700,000","712,500,000","714,600,000","722,400,000","730,400,000","751,000,000","754,000,000","756,000,000","873,000,000","886,200,000","899,100,000","912,800,000","925,500,000","931,800,000","936,900,000","953,300,000","975,800,000","993,400,000","999,900,000","1,011,700,000","1,621,900,000","2,039,900,000","2,038,700,000","2,033,700,000","2,037,800,000","2,059,200,000","2,063,000,000","2,057,000,000","2,048,500,000","2,054,700,000","2,087,200,000","2,101,500,000","2,102,800,000"
		NetPPE,"318,000,000","313,300,000","310,500,000","299,300,000","293,200,000","286,600,000","279,400,000","271,200,000","265,700,000","224,500,000","217,100,000","191,000,000","176,000,000","168,100,000","150,900,000","129,000,000","124,000,000","122,300,000","122,300,000","110,100,000","107,700,000","106,800,000","155,100,000","146,500,000","148,800,000","147,400,000","148,900,000","145,100,000","144,700,000","143,400,000","146,300,000","142,800,000","143,700,000","141,900,000","141,900,000","144,900,000","143,800,000","143,500,000","144,700,000","140,500,000","141,300,000","239,400,000","243,800,000","248,300,000","253,400,000","258,300,000","264,400,000","266,700,000","274,000,000","286,800,000","296,400,000","296,800,000","305,200,000","348,900,000","356,800,000","347,500,000","339,800,000","335,100,000","351,800,000","350,000,000","343,700,000","338,800,000","337,000,000","338,200,000","340,700,000","344,800,000"
			GrossPPE,"657,000,000","644,000,000","634,800,000","616,100,000","603,700,000","591,100,000","575,900,000","560,500,000","547,700,000","499,800,000","485,000,000","458,100,000","436,700,000","422,200,000","394,900,000","368,400,000","358,800,000","352,100,000","350,400,000","333,900,000","327,200,000","322,100,000","487,300,000","472,600,000","469,900,000","463,900,000","459,500,000","449,700,000","444,100,000","434,800,000","439,200,000","431,000,000","425,500,000","417,400,000","411,400,000","412,000,000","404,300,000","397,000,000","391,300,000","379,300,000","374,400,000","688,500,000","684,600,000","678,400,000","672,500,000","666,000,000","666,400,000","743,900,000","739,100,000","735,600,000","773,800,000","767,000,000","783,200,000","778,500,000","776,100,000","754,700,000","733,300,000","715,100,000","717,300,000","707,400,000","685,500,000","663,200,000","648,100,000","688,400,000","674,500,000","344,800,000"
				LandAndImprovements,"5,500,000","5,500,000","6,100,000","6,100,000","6,100,000","6,200,000","6,200,000","6,500,000","5,200,000","5,200,000","5,200,000","5,500,000","5,400,000","5,400,000","5,400,000","5,400,000","5,400,000","5,500,000","5,600,000","5,600,000","5,600,000","5,700,000","9,800,000","9,900,000","9,900,000","9,400,000","9,400,000","9,400,000","9,400,000","9,600,000","9,600,000","10,400,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","12,300,000","12,300,000","12,300,000","23,000,000","23,000,000","23,000,000","22,900,000","22,900,000","22,800,000","24,400,000","24,400,000","24,400,000","24,900,000","24,300,000","25,300,000","25,300,000","25,700,000","23,100,000","23,000,000","23,000,000","28,600,000","28,600,000","28,300,000","28,600,000","28,400,000","25,600,000","25,600,000",
				BuildingsAndImprovements,"86,700,000","84,400,000","84,600,000","81,600,000","81,900,000","81,100,000","80,400,000","77,000,000","64,600,000","68,800,000","68,900,000","59,700,000","59,400,000","58,400,000","55,900,000","54,500,000","53,500,000","51,400,000","53,400,000","52,700,000","51,800,000","50,900,000","81,700,000","80,500,000","81,200,000","81,000,000","79,300,000","78,100,000","77,300,000","76,800,000","78,000,000","78,300,000","77,900,000","76,200,000","75,500,000","75,200,000","74,900,000","73,900,000","71,300,000","70,400,000","68,800,000","92,900,000","92,800,000","91,600,000","91,100,000","88,800,000","89,200,000","93,700,000","93,500,000","91,300,000","97,900,000","94,300,000","97,300,000","96,000,000","97,400,000","92,600,000","92,800,000","91,900,000","91,300,000","89,300,000","85,300,000","84,200,000","83,400,000","89,000,000","88,400,000",
				MachineryFurnitureEquipment,"446,100,000","436,200,000","433,300,000","428,400,000","422,600,000","411,100,000","406,300,000","396,200,000","381,900,000","368,800,000","362,900,000","338,300,000","330,800,000","326,200,000","311,400,000","289,700,000","276,900,000","270,000,000","266,700,000","261,200,000","258,200,000","250,900,000","375,200,000","366,200,000","360,100,000","355,600,000","350,700,000","345,200,000","340,700,000","329,100,000","332,900,000","324,500,000","318,700,000","310,400,000","305,700,000","306,100,000","301,000,000","298,200,000","292,400,000","284,000,000","279,600,000","555,000,000","554,900,000","549,700,000","546,500,000","540,600,000","540,700,000","612,800,000","610,000,000","601,700,000","633,800,000","624,400,000","632,700,000","627,300,000","623,000,000","569,900,000","563,200,000","555,500,000","556,300,000","533,400,000","512,900,000","499,200,000","489,900,000","534,100,000","529,500,000",
				OtherProperties,"25,700,000","26,400,000","27,100,000","24,000,000","24,700,000","25,200,000","25,600,000","26,300,000","26,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,900,000","6,100,000","6,100,000","6,100,000","5,700,000","54,300,000","44,700,000","41,100,000","56,100,000","59,000,000","51,200,000","46,400,000","39,700,000","31,000,000",
				ConstructionInProgress,"93,000,000","91,500,000","83,700,000","76,000,000","68,400,000","67,500,000","57,400,000","54,500,000","69,300,000","57,000,000","48,000,000","54,600,000","41,100,000","32,200,000","22,200,000","18,800,000","23,000,000","25,200,000","24,700,000","14,400,000","11,600,000","14,600,000","20,600,000","16,000,000","18,700,000","17,900,000","20,100,000","17,000,000","16,700,000","19,300,000","18,700,000","17,800,000","18,300,000","20,200,000","19,600,000","20,100,000","17,800,000","14,300,000","15,300,000","12,600,000","13,700,000","17,600,000","13,900,000","14,100,000","12,000,000","13,700,000","13,700,000","13,000,000","11,200,000","18,200,000","17,200,000","18,100,000","21,800,000","23,800,000","23,900,000","63,400,000",,,,,,,,,,
			AccumulatedDepreciation,"-339,000,000","-330,700,000","-324,300,000","-316,800,000","-310,500,000","-304,500,000","-296,500,000","-289,300,000","-282,000,000","-275,300,000","-267,900,000","-267,100,000","-260,700,000","-254,100,000","-244,000,000","-239,400,000","-234,800,000","-229,800,000","-228,100,000","-223,800,000","-219,500,000","-215,300,000","-332,200,000","-326,100,000","-321,100,000","-316,500,000","-310,600,000","-304,600,000","-299,400,000","-291,400,000","-292,900,000","-288,200,000","-281,800,000","-275,500,000","-269,500,000","-267,100,000","-260,500,000","-253,500,000","-246,600,000","-238,800,000","-233,100,000","-449,100,000","-440,800,000","-430,100,000","-419,100,000","-407,700,000","-402,000,000","-477,200,000","-465,100,000","-448,800,000","-477,400,000","-470,200,000","-478,000,000","-429,600,000","-419,300,000","-407,200,000","-393,500,000","-380,000,000","-365,500,000","-357,400,000","-341,800,000","-324,400,000","-311,100,000","-350,200,000","-333,800,000",
		GoodwillAndOtherIntangibleAssets,"495,200,000","504,600,000","507,600,000","518,000,000","497,800,000","504,900,000","508,600,000","510,100,000","518,400,000","525,500,000","529,400,000","527,100,000","534,800,000","526,100,000","420,200,000","424,600,000","429,100,000","434,600,000","439,300,000","442,000,000","447,000,000","429,800,000","486,000,000","491,400,000","496,600,000","501,800,000","507,300,000","514,100,000","519,800,000","526,400,000","533,600,000","532,900,000","539,500,000","545,500,000","553,100,000","552,500,000","559,700,000","566,600,000","573,700,000","580,400,000","587,800,000","603,300,000","610,900,000","617,500,000","624,900,000","632,300,000","632,400,000","640,000,000","647,800,000","656,200,000","663,600,000","674,100,000","681,900,000","1,253,200,000","1,661,300,000","1,668,300,000","1,675,700,000","1,683,000,000","1,689,900,000","1,695,700,000","1,699,600,000","1,693,400,000","1,700,900,000","1,703,300,000","1,704,500,000","1,706,000,000"
			Goodwill,"115,800,000","117,700,000","115,100,000","116,000,000","100,700,000","101,100,000","99,800,000","96,400,000","97,700,000","97,500,000","95,700,000","87,900,000","84,500,000","113,500,000","12,100,000",,,,"12,900,000",,,,"5,400,000",,,,"5,400,000",,,,"5,400,000",,,,,,,,,,,,,,,"7,400,000",,,"0","0","0","0","0","470,700,000","871,500,000","871,100,000","871,100,000","871,100,000","870,600,000","869,100,000","865,600,000","865,100,000","865,500,000","860,700,000","855,500,000","856,700,000"
			OtherIntangibleAssets,"379,400,000","386,900,000","392,500,000","402,000,000","397,100,000","403,800,000","408,800,000","413,700,000","420,700,000","428,000,000","433,700,000","439,200,000","450,300,000","412,600,000","408,100,000","424,600,000","429,100,000","434,600,000","426,400,000","442,000,000","447,000,000","429,800,000","480,600,000","491,400,000","496,600,000","501,800,000","501,900,000","514,100,000","519,800,000","526,400,000","528,200,000","532,900,000","539,500,000","545,500,000","553,100,000","552,500,000","559,700,000","566,600,000","573,700,000","580,400,000","587,800,000","603,300,000","610,900,000","617,500,000","624,900,000","624,900,000","632,400,000","640,000,000","647,800,000","656,200,000","663,600,000","674,100,000","681,900,000","782,500,000","789,800,000","797,200,000","804,600,000","811,900,000","819,300,000","826,600,000","834,000,000","828,300,000","835,400,000","842,600,000","849,000,000","849,300,000"
		NonCurrentAccountsReceivable,"5,000,000","2,700,000","2,700,000","3,200,000","2,000,000","2,000,000","2,100,000","3,100,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,100,000","1,200,000","1,300,000","1,400,000","1,500,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		DefinedPensionBenefit,"19,000,000","17,900,000","16,800,000","4,200,000","3,100,000","2,000,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"24,300,000","24,000,000","23,600,000","24,300,000","22,200,000","20,600,000","20,900,000","20,000,000","20,400,000","51,500,000","23,900,000","34,400,000","34,300,000","35,200,000","35,300,000","26,100,000","27,500,000","25,900,000","26,400,000","27,100,000","27,100,000","25,100,000","27,200,000","26,200,000","24,500,000","24,800,000","24,100,000","32,500,000","32,500,000","17,300,000","13,300,000","14,000,000","15,400,000","16,300,000","17,500,000","17,200,000","18,900,000","20,300,000","32,600,000","33,100,000","26,900,000","30,300,000","31,500,000","33,300,000","34,500,000","34,900,000","35,000,000","30,200,000","31,500,000","32,800,000","33,400,000","29,000,000","24,600,000","19,800,000","21,800,000","22,900,000","18,200,000","19,700,000","17,500,000","17,300,000","13,700,000","16,300,000","16,800,000","45,700,000","56,300,000","52,000,000"
TotalLiabilitiesNetMinorityInterest,"805,400,000","801,600,000","823,100,000","801,400,000","766,400,000","742,300,000","754,300,000","730,900,000","721,700,000","714,000,000","745,000,000","726,300,000","731,400,000","720,200,000","727,100,000","695,200,000","702,500,000","685,900,000","768,800,000","771,900,000","762,500,000","805,100,000","861,100,000","836,500,000","811,700,000","799,900,000","862,000,000","857,500,000","879,500,000","852,600,000","965,500,000","959,100,000","957,200,000","947,900,000","953,700,000","969,900,000","972,600,000","961,200,000","1,009,700,000","965,900,000","1,096,000,000","1,079,500,000","1,106,000,000","1,118,500,000","1,120,400,000","1,117,800,000","1,162,900,000","1,185,700,000","1,212,600,000","1,236,000,000","1,303,200,000","1,468,200,000","1,596,100,000","1,673,400,000","1,761,300,000","1,721,300,000","1,692,100,000","1,666,000,000","1,698,200,000","1,747,200,000","1,728,200,000","1,700,100,000","1,762,900,000","2,001,000,000","2,248,100,000","2,236,900,000"
	CurrentLiabilities,"201,500,000","199,300,000","220,100,000","188,900,000","160,200,000","136,300,000","155,000,000","145,000,000","134,200,000","123,400,000","178,500,000","171,900,000","174,300,000","168,500,000","167,100,000","127,400,000","113,700,000","103,000,000","141,600,000","111,100,000","100,900,000","135,700,000","185,800,000","158,100,000","137,600,000","132,100,000","168,000,000","147,900,000","150,300,000","142,300,000","244,400,000","211,500,000","153,700,000","139,500,000","183,100,000","150,600,000","148,000,000","153,900,000","168,400,000","148,800,000","197,300,000","172,900,000","194,800,000","190,100,000","181,200,000","143,900,000","183,700,000","181,100,000","193,700,000","160,100,000","220,800,000","198,400,000","195,600,000","207,400,000","294,700,000","243,600,000","215,600,000","200,800,000","240,300,000","210,800,000","213,300,000","193,300,000","251,600,000","396,800,000","235,500,000","236,400,000"
		PayablesAndAccruedExpenses,"130,000,000","109,300,000","121,400,000","99,700,000","91,200,000","70,500,000","78,900,000","78,200,000","77,900,000","62,800,000","117,800,000","113,700,000","119,800,000","109,400,000","108,900,000","69,800,000","64,300,000","55,200,000","87,200,000","62,400,000","57,400,000","51,200,000","109,500,000","91,200,000","85,400,000","73,800,000","104,000,000","88,800,000","96,700,000","81,700,000","132,100,000","99,200,000","102,300,000","85,200,000","119,500,000","94,900,000","98,000,000","78,200,000","103,300,000","89,100,000","92,400,000","113,200,000","128,000,000","133,700,000","105,600,000","70,700,000","93,200,000","91,200,000","98,200,000","74,300,000","111,700,000","89,300,000","89,300,000","97,600,000","156,000,000","144,400,000","124,800,000","100,500,000","203,000,000","171,000,000","176,800,000","155,600,000","204,900,000","223,100,000","219,600,000","224,900,000"
