name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,09/30/2017
			RawMaterials,"31,975,000","30,336,000","18,778,000","15,742,000","11,387,000","9,940,000","9,237,000","9,991,000","6,936,000","5,248,000","4,900,000","2,995,000","3,508,000","3,351,000","2,988,000","3,105,000","1,243,000"
			WorkInProcess,"3,048,000","3,143,000","4,837,000","2,537,000","2,594,000","1,701,000","2,021,000","1,794,000","1,807,000","1,300,000","1,157,000","1,373,000","516,000","1,599,000","2,273,000","893,000","385,000"
			FinishedGoods,"9,568,000","6,760,000","8,185,000","2,945,000","1,857,000","1,768,000","1,031,000","1,376,000","2,021,000","868,000","1,273,000","1,128,000","425,000","611,000","767,000","255,000","199,000"
		PrepaidAssets,"11,049,000","10,037,000","8,283,000","7,859,000","9,213,000","8,242,000","6,203,000","6,311,000","4,546,000","5,711,000","2,594,000","3,642,000","4,220,000","3,958,000","3,467,000","2,735,000","1,492,000"
	TotalNonCurrentAssets,"357,261,000","401,160,000","155,602,000","148,691,000","69,290,000","65,142,000","64,012,000","63,662,000","63,667,000","62,989,000","26,859,000","24,183,000","19,179,000","17,790,000","20,120,000","18,889,000","17,788,000"
		NetPPE,"170,029,000","137,155,000","105,702,000","100,667,000","62,972,000","59,483,000","59,165,000","58,934,000","59,119,000","58,577,000","20,835,000","19,817,000","14,940,000","13,596,000","12,331,000","12,760,000","14,834,000"
			GrossPPE,"170,029,000","137,155,000","141,124,000","100,667,000","62,972,000","59,483,000","88,643,000","58,934,000","59,119,000","58,577,000","43,828,000","19,817,000","14,940,000","13,596,000","29,583,000","12,760,000","26,775,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				MachineryFurnitureEquipment,,,"9,071,000",,,,"8,240,000","35,064,000","35,853,000","37,238,000","8,044,000",,,,"5,844,000",,"3,742,000"
				OtherProperties,"170,029,000","137,155,000","110,019,000","100,667,000","62,972,000","59,483,000","71,037,000","58,934,000","59,119,000","58,577,000","26,021,000","19,817,000","14,940,000","13,596,000","18,865,000","12,760,000","16,652,000"
				ConstructionInProgress,,,"16,968,000",,,,"4,697,000",,,,"5,991,000",,,,"1,534,000",,"3,080,000"
				Leases,,,"5,066,000",,,,"4,669,000",,,,"3,772,000",,,,"3,340,000",,"3,301,000"
			AccumulatedDepreciation,,,"-35,422,000",,,,"-29,478,000",,,,"-22,993,000",,,,"-17,252,000",,"-11,941,000"
		GoodwillAndOtherIntangibleAssets,"148,171,000","148,165,000","40,696,000","41,238,000","1,341,000","1,394,000","1,445,000","1,494,000","1,545,000","1,596,000","1,646,000","1,697,000","1,748,000","1,799,000","1,850,000","1,901,000","2,058,000"
			Goodwill,"85,678,000","84,244,000","22,434,000","22,676,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000","1,138,000"
			OtherIntangibleAssets,"62,493,000","63,921,000","18,262,000","18,562,000","203,000","256,000","307,000","356,000","407,000","458,000","508,000","559,000","610,000","661,000","712,000","763,000","920,000"
		InvestmentsAndAdvances,"30,587,000","106,843,000",,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"3,081,000","3,051,000","3,021,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"5,393,000","5,946,000","6,183,000","6,786,000","4,977,000","4,265,000","3,402,000","3,234,000","3,003,000","2,816,000","4,378,000","2,669,000","2,491,000","2,395,000","5,939,000","4,228,000","896,000"
TotalLiabilitiesNetMinorityInterest,"158,275,000","159,989,000","121,276,000","114,850,000","63,108,000","61,618,000","62,620,000","59,294,000","59,670,000","89,196,000","34,912,000","30,802,000","24,690,000","25,857,000","317,213,000","26,209,000","219,015,000"
	CurrentLiabilities,"84,632,000","80,034,000","63,052,000","54,833,000","40,442,000","37,102,000","36,029,000","31,377,000","30,210,000","57,844,000","30,354,000","25,447,000","18,580,000","18,998,000","18,537,000","18,088,000","9,477,000"
		PayablesAndAccruedExpenses,"56,868,000","54,132,000","45,010,000","16,135,000","11,800,000","12,442,000","8,731,000","8,704,000","10,423,000","36,293,000","15,725,000","21,434,000","14,353,000","14,592,000","15,098,000","10,491,000","8,411,000"
			Payables,"26,566,000","35,034,000","22,397,000","11,268,000","8,528,000","8,932,000","4,830,000","5,973,000","6,932,000","9,106,000","9,760,000","7,835,000","4,505,000","6,725,000","7,531,000","4,502,000","2,849,000"
				AccountsPayable,"16,815,000","23,073,000","14,900,000","11,268,000","8,528,000","8,932,000","4,830,000","5,973,000","6,932,000","9,106,000","9,760,000","7,835,000","4,505,000","6,725,000","7,531,000","4,502,000","2,849,000"
				TotalTaxPayable,"3,588,000","3,165,000","2,440,000",,,,,,,,,,,,,,
				OtherPayable,"6,163,000","8,796,000","5,057,000",,,,,,,,,,,,,,
			CurrentAccruedExpenses,"30,302,000","19,098,000","22,613,000","4,867,000","3,272,000","3,510,000","3,901,000","2,731,000","3,491,000","27,187,000","5,965,000","13,599,000","9,848,000","7,867,000","7,567,000","5,989,000","5,562,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,163,000","2,527,000","1,094,000","19,523,000","14,897,000","11,577,000","14,945,000","11,298,000","8,625,000","8,848,000","10,479,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"14,166,000","12,684,000","9,765,000","9,910,000","9,682,000","9,777,000","9,742,000","10,002,000","11,110,000","11,704,000","3,333,000","3,333,000","3,333,000","3,333,000","2,500,000","1,667,000",
			CurrentDebt,,,"1,552,000","2,365,000","3,168,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000","2,500,000","1,667,000",
				OtherCurrentBorrowings,,,"1,552,000","2,365,000","3,168,000","3,333,000","3,333,000","3,333,000","3,333,000","3,333,000",,,,,,,
			CurrentCapitalLeaseObligation,"14,166,000","12,684,000","8,213,000","7,545,000","6,514,000","6,444,000","6,409,000","6,669,000","7,777,000","8,371,000",,,,,,,
		OtherCurrentLiabilities,"12,435,000","10,691,000","7,183,000","9,265,000","4,063,000","3,306,000","2,611,000","1,373,000","52,000","999,000","817,000","680,000","894,000","1,073,000","939,000","5,930,000","1,066,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"73,643,000","79,955,000","58,224,000","60,017,000","22,666,000","24,516,000","26,591,000","27,917,000","29,460,000","31,352,000","4,558,000","5,355,000","6,110,000","6,859,000","298,676,000","8,121,000","209,538,000"
		LongTermDebtAndCapitalLeaseObligation,"65,496,000","60,285,000","53,156,000","53,849,000","22,244,000","24,306,000","26,240,000","27,917,000","29,365,000","31,208,000","4,400,000","5,119,000","5,828,000","6,526,000","7,218,000","7,868,000","9,154,000"
			LongTermDebt,,,,,,"625,000","1,403,000","2,170,000","2,925,000","3,669,000","4,400,000","5,119,000","5,828,000","6,526,000","7,218,000","7,868,000","9,154,000"
			LongTermCapitalLeaseObligation,"65,496,000","60,285,000","53,156,000","53,849,000","22,244,000","23,681,000","24,837,000","25,747,000","26,440,000","27,539,000",,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,"0","0","0","0","0","631,000","0","644,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,"0","0","0","0","0","0","0","290,483,000","0","199,633,000"
		OtherNonCurrentLiabilities,"8,147,000","19,670,000","5,068,000","6,168,000","422,000","210,000","351,000",,"95,000","144,000","158,000","236,000","282,000","333,000","344,000","253,000","107,000"
TotalEquityGrossMinorityInterest,"863,361,000","626,178,000","580,821,000","610,448,000","614,181,000","637,952,000","336,262,000","348,946,000","264,202,000","103,081,000","152,082,000","176,003,000","115,480,000","138,596,000","-201,422,000","96,456,000","-133,358,000"
	StockholdersEquity,"863,361,000","626,178,000","580,821,000","610,448,000","614,181,000","637,952,000","336,262,000","348,946,000","264,202,000","103,081,000","152,082,000","176,003,000","115,480,000","138,596,000","-201,422,000","96,456,000","-133,358,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			PreferredStock,,,,,,,,"0","0","0","0","0","0","0",,,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,"1,580,620,000","1,281,931,000","1,190,828,000","1,179,331,000","1,143,265,000","1,129,165,000","794,630,000","782,949,000","669,919,000","477,053,000","470,425,000","463,229,000","375,043,000","372,066,000","9,346,000","287,441,000","6,228,000"
		RetainedEarnings,"-716,784,000","-656,116,000","-610,553,000","-569,311,000","-529,274,000","-491,355,000","-458,455,000","-434,137,000","-405,930,000","-374,162,000","-318,524,000","-287,343,000","-259,427,000","-233,494,000","-210,855,000","-191,053,000","-139,619,000"
		GainsLossesNotAffectingRetainedEarnings,"-475,000","363,000","546,000","428,000","190,000","142,000","87,000","134,000","213,000","190,000","181,000","117,000","-136,000","24,000","87,000","68,000","33,000"
TotalCapitalization,"863,361,000","626,178,000","580,821,000","610,448,000","614,181,000","638,577,000","337,665,000","351,116,000","267,127,000","106,750,000","156,482,000","181,122,000","121,308,000","145,122,000","-194,204,000","104,324,000","-124,204,000"
CommonStockEquity,"863,361,000","626,178,000","580,821,000","610,448,000","614,181,000","637,952,000","336,262,000","348,946,000","264,202,000","103,081,000","152,082,000","176,003,000","115,480,000","138,596,000","-201,422,000","96,456,000","-133,358,000"
CapitalLeaseObligations,"79,662,000","72,969,000","61,369,000","61,394,000","28,758,000","30,125,000","31,246,000","32,416,000","34,217,000","35,910,000",,,,,,,
NetTangibleAssets,"715,190,000","478,013,000","540,125,000","569,210,000","612,840,000","636,558,000","334,817,000","347,452,000","262,657,000","101,485,000","150,436,000","174,306,000","113,732,000","136,797,000","-203,272,000","94,555,000","-135,416,000"
WorkingCapital,"579,743,000","304,973,000","483,443,000","521,774,000","567,557,000","597,326,000","298,841,000","313,201,000","229,995,000","71,444,000","129,781,000","157,175,000","102,411,000","127,665,000","77,134,000","85,688,000","58,392,000"
InvestedCapital,"863,361,000","626,178,000","582,373,000","612,813,000","617,349,000","641,910,000","340,998,000","354,449,000","270,460,000","110,083,000","159,815,000","184,455,000","124,641,000","148,455,000","-191,704,000","105,991,000","-124,204,000"
TangibleBookValue,"715,190,000","478,013,000","540,125,000","569,210,000","612,840,000","636,558,000","334,817,000","347,452,000","262,657,000","101,485,000","150,436,000","174,306,000","113,732,000","136,797,000","-203,272,000","94,555,000","-135,416,000"
TotalDebt,"79,662,000","72,969,000","62,921,000","63,759,000","31,926,000","34,083,000","35,982,000","37,919,000","40,475,000","42,912,000","7,733,000","8,452,000","9,161,000","9,859,000","9,718,000","9,535,000","9,154,000"
ShareIssued,"56,234,000","50,735,000","49,499,000","49,263,000","48,860,000","48,616,000","45,082,599","44,623,411","40,970,157","33,260,761","32,872,675","32,471,591","28,024,052","28,012,874","28,012,874","28,012,874","26,609,991"
OrdinarySharesNumber,"56,234,000","50,735,000","49,499,000","49,263,000","48,860,000","48,616,000","45,082,599","44,623,411","40,970,157","33,260,761","32,872,675","32,471,591","28,024,052","28,012,874","28,012,874","28,012,874","26,609,991"
