name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
		RestrictedCash,"7,083,000,000","7,081,000,000","14,106,000,000","16,170,000,000","15,711,000,000","16,507,000,000","15,137,000,000","14,367,000,000","14,777,000,000","15,466,000,000","18,699,000,000","18,446,000,000","20,791,000,000","20,655,000,000","19,575,000,000","22,960,000,000","27,247,000,000","24,190,000,000","27,431,000,000","26,269,000,000","30,038,000,000","27,792,000,000","29,839,000,000","30,723,000,000","30,389,000,000","31,336,000,000","30,784,000,000","32,437,000,000","35,367,000,000","33,654,000,000","20,966,000,000","24,054,000,000","17,762,000,000","21,788,000,000","21,962,000,000","19,426,000,000","20,939,000,000","23,021,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,383,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"125,181,000,000","132,455,000,000","144,154,000,000","150,586,000,000","148,056,000,000","148,276,000,000","139,768,000,000","134,519,000,000","126,742,000,000","145,148,000,000","134,642,000,000","135,584,000,000","134,793,000,000","127,093,000,000","143,808,000,000","161,415,000,000","178,375,000,000","184,797,000,000","182,420,000,000","181,459,000,000","190,410,000,000","182,852,000,000","187,273,000,000","182,026,000,000","183,703,000,000","184,427,000,000","182,225,000,000","196,352,000,000","196,044,000,000","194,681,000,000","190,008,000,000","195,402,000,000","188,899,000,000","188,962,000,000","180,257,000,000","166,117,000,000","170,435,000,000","167,936,000,000","185,728,000,000","176,686,000,000","180,420,000,000","174,234,000,000","169,081,000,000","178,621,000,000","173,284,000,000","172,754,000,000","169,648,000,000","157,936,000,000","163,319,000,000","171,367,000,000","17,307,000,000","16,933,000,000","16,367,000,000","16,682,000,000",,,,"19,319,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"2,434,000,000","2,383,000,000","2,501,000,000","741,000,000","671,000,000","681,000,000","693,000,000","697,000,000","714,000,000","715,000,000","669,000,000","659,000,000","656,000,000","643,000,000","588,000,000","581,000,000","589,000,000","592,000,000","571,000,000","549,000,000","546,000,000","559,000,000","564,000,000","576,000,000","581,000,000","581,000,000","543,000,000","545,000,000","537,000,000","467,000,000","468,000,000","496,000,000","508,000,000","525,000,000","523,000,000","524,000,000","529,000,000","557,000,000","560,000,000","571,000,000","545,000,000","537,000,000","545,000,000","521,000,000","479,000,000","428,000,000","429,000,000","433,000,000","450,000,000","445,000,000","250,000,000","252,000,000","256,000,000","260,000,000","274,295,000","265,399,000","270,607,000","266,460,000","250,481,000","245,120,000","226,710,000","214,784,000","193,752,000","142,526,000","136,972,000","129,451,000","123,687,000","115,323,000","107,977,000","93,701,000","88,377,000","88,098,000","87,716,000","87,006,000","88,455,000","90,292,000","92,215,000","93,923,000","93,527,000","92,772,000","79,420,000","70,510,000","61,142,000","56,728,000","50,658,000","45,598,000","37,678,000","28,661,000","26,087,000","22,677,000","18,700,000"
			GrossPPE,"3,743,000,000","3,639,000,000","3,758,000,000","1,952,000,000","1,821,000,000","1,779,000,000","1,733,000,000","1,676,000,000","1,637,000,000","1,595,000,000","1,545,000,000","1,495,000,000","1,450,000,000","1,393,000,000","1,353,000,000","1,309,000,000","1,287,000,000","1,250,000,000","1,279,000,000","1,220,000,000","1,182,000,000","1,160,000,000","1,195,000,000","1,197,000,000","1,173,000,000","1,151,000,000","1,167,000,000","1,180,000,000","1,142,000,000","1,054,000,000","1,148,000,000","1,167,000,000","1,149,000,000","1,136,000,000","1,172,000,000","1,138,000,000","1,122,000,000","1,129,000,000","1,124,000,000","1,115,000,000","1,059,000,000","1,020,000,000","1,063,000,000","1,015,000,000","939,000,000","854,000,000","822,000,000","805,000,000","816,000,000","778,000,000","566,000,000","547,000,000","533,000,000","519,000,000","514,801,000","265,399,000","270,607,000","492,105,000","250,481,000","245,120,000","226,710,000","214,784,000","193,752,000","142,526,000","136,972,000","129,451,000","123,687,000","115,323,000","107,977,000","93,701,000","88,377,000","88,098,000","87,716,000","87,006,000","88,455,000","90,292,000","92,215,000","93,923,000","93,527,000","92,772,000","79,420,000","70,510,000","61,142,000","56,728,000","50,658,000","45,598,000","37,678,000","28,661,000","26,087,000","22,677,000","18,700,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"6,000,000",,,,"6,000,000",,,,"6,000,000",,,,"6,000,000",,,,"6,000,000",,,,"6,000,000",,,,"6,000,000",,,,,,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"4,000,000",,,,"3,564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"64,000,000",,,,"63,000,000",,,,"63,000,000",,,,"63,000,000",,,,"62,000,000",,,,"62,000,000",,,,"32,000,000",,,,"31,000,000",,,,"31,000,000",,,,"30,000,000",,,,"30,000,000",,,,"30,000,000",,,,"30,000,000",,,,"29,000,000",,,,"29,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,175,000,000",,,,"1,071,000,000",,,,"878,000,000",,,,"742,000,000",,,,"645,000,000",,,,"611,000,000",,,,"571,000,000",,,,"536,000,000",,,,"600,000,000",,,,"612,000,000",,,,"533,000,000",,,,"442,000,000",,,,"394,000,000",,,,"304,000,000",,,,"306,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"3,743,000,000","1,621,000,000","3,758,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"159,000,000",,,,"46,000,000",,,,"83,000,000",,,,"48,000,000",,,,"33,000,000",,,,"5,000,000",,,,"51,000,000",,,,,,,,,,,,"1,000,000",,,,"1,000,000",,,,"26,000,000",,,,"15,000,000",,,,"26,000,000",,,,"8,286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"614,000,000",,,,"593,000,000",,,,"565,000,000",,,,"534,000,000",,,,"504,000,000",,,,"476,000,000",,,,"491,000,000",,,,"478,000,000",,,,"501,000,000",,,,"482,000,000",,,,"452,000,000",,,,"352,000,000",,,,"335,000,000",,,,"156,000,000",,,,"145,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,309,000,000","-1,256,000,000","-1,257,000,000","-1,211,000,000","-1,150,000,000","-1,098,000,000","-1,040,000,000","-979,000,000","-923,000,000","-880,000,000","-876,000,000","-836,000,000","-794,000,000","-750,000,000","-765,000,000","-728,000,000","-698,000,000","-658,000,000","-708,000,000","-671,000,000","-636,000,000","-601,000,000","-631,000,000","-621,000,000","-592,000,000","-570,000,000","-624,000,000","-635,000,000","-605,000,000","-587,000,000","-680,000,000","-671,000,000","-641,000,000","-611,000,000","-649,000,000","-614,000,000","-593,000,000","-572,000,000","-564,000,000","-544,000,000","-514,000,000","-483,000,000","-518,000,000","-494,000,000","-460,000,000","-426,000,000","-393,000,000","-372,000,000","-366,000,000","-333,000,000","-316,000,000","-295,000,000","-277,000,000","-259,000,000","-240,506,000",,,"-225,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"33,764,000,000","33,804,000,000","33,836,000,000","33,876,000,000","33,864,000,000","32,814,000,000","32,844,000,000","32,873,000,000","32,903,000,000","32,931,000,000","32,959,000,000","32,988,000,000","31,348,000,000","31,365,000,000","31,380,000,000","30,582,000,000","30,595,000,000","30,609,000,000","30,626,000,000","30,622,000,000","30,451,000,000","30,481,000,000","30,511,000,000","30,540,000,000","30,466,000,000","30,495,000,000","30,325,000,000","30,364,000,000","30,404,000,000","30,305,000,000","30,344,000,000","30,389,000,000","30,434,000,000","30,481,000,000","30,451,000,000","30,221,000,000","30,266,000,000","30,312,000,000","30,350,000,000","30,329,000,000","30,379,000,000","30,148,000,000","30,192,000,000","30,236,000,000","30,276,000,000","30,317,000,000","30,187,000,000","30,226,000,000","30,267,000,000","30,218,000,000","12,053,000,000","12,094,000,000","12,141,000,000","11,974,000,000","12,020,766,000","12,042,261,000","12,044,018,000","12,072,836,000","11,243,761,000","11,282,278,000","11,158,276,000","11,139,447,000","9,386,693,000","489,676,000","492,491,000","483,982,000","491,710,000","499,991,000","443,685,000","184,110,000","184,288,000","185,592,000","185,824,000","192,079,000","192,298,000","192,204,000","182,855,000","182,827,000","181,082,000","181,286,000","181,487,000","181,688,000","184,301,000","186,914,000","189,528,000","192,142,000","194,757,000","197,370,000","191,844,000","194,257,000","196,700,000"
			Goodwill,"15,349,000,000","15,351,000,000","15,360,000,000","15,362,000,000","15,348,000,000","14,551,000,000","14,554,000,000","14,556,000,000","14,559,000,000","14,562,000,000","14,552,000,000","14,511,000,000","13,524,000,000","13,526,000,000","13,526,000,000","13,215,000,000","13,217,000,000","13,220,000,000","13,226,000,000","13,199,000,000","13,113,000,000","13,118,000,000","13,124,000,000","13,128,000,000","13,119,000,000","13,123,000,000","12,965,000,000","12,970,000,000","12,975,000,000","12,961,000,000","12,966,000,000","12,971,000,000","12,975,000,000","12,980,000,000","12,938,000,000","12,899,000,000","12,904,000,000","12,910,000,000","12,908,000,000","12,888,000,000","12,899,000,000","12,792,000,000","12,797,000,000","12,802,000,000","12,804,000,000","12,805,000,000","12,641,000,000","12,640,000,000","12,641,000,000","12,570,000,000","5,718,000,000","5,723,000,000","5,736,000,000","5,533,000,000","5,543,993,000","5,535,174,000","5,500,414,000","5,519,714,000","5,454,521,000","5,461,961,000","5,306,882,000","5,257,017,000","3,504,726,000","199,385,000","200,352,000",,,,,,,,,,,,,,,,,,,,,,,,"191,844,000","194,257,000",
			OtherIntangibleAssets,"18,415,000,000","18,453,000,000","18,476,000,000","18,514,000,000","18,516,000,000","18,263,000,000","18,290,000,000","18,317,000,000","18,344,000,000","18,369,000,000","18,407,000,000","18,477,000,000","17,824,000,000","17,839,000,000","17,854,000,000","17,367,000,000","17,378,000,000","17,389,000,000","17,400,000,000","17,423,000,000","17,338,000,000","17,363,000,000","17,387,000,000","17,412,000,000","17,347,000,000","17,372,000,000","17,360,000,000","17,394,000,000","17,429,000,000","17,344,000,000","17,378,000,000","17,418,000,000","17,459,000,000","17,501,000,000","17,513,000,000","17,322,000,000","17,362,000,000","17,402,000,000","17,442,000,000","17,441,000,000","17,480,000,000","17,356,000,000","17,395,000,000","17,434,000,000","17,472,000,000","17,512,000,000","17,546,000,000","17,586,000,000","17,626,000,000","17,648,000,000","6,335,000,000","6,371,000,000","6,405,000,000","6,441,000,000","6,476,773,000","6,507,087,000","6,543,604,000","6,553,122,000","5,789,240,000","5,820,317,000","5,851,394,000","5,882,430,000","5,881,967,000","290,291,000","292,139,000","483,982,000","491,710,000","499,991,000","443,685,000","184,110,000","184,288,000","185,592,000","185,824,000","192,079,000","192,298,000","192,204,000","182,855,000","182,827,000","181,082,000","181,286,000","181,487,000","181,688,000","184,301,000","186,914,000","189,528,000","192,142,000","194,757,000","197,370,000",,,"196,700,000"
		InvestmentsAndAdvances,"7,615,000,000","7,262,000,000","7,101,000,000","7,595,000,000","7,145,000,000","6,919,000,000","6,307,000,000","5,171,000,000","5,240,000,000","5,489,000,000","2,117,000,000","1,989,000,000","1,917,000,000","1,796,000,000","1,760,000,000","1,813,000,000","2,050,000,000","1,981,000,000","1,928,000,000","1,942,000,000","1,857,000,000","1,595,000,000","1,731,000,000","1,476,000,000","1,504,000,000","1,578,000,000","1,372,000,000","1,436,000,000","2,204,000,000","1,921,000,000","1,951,000,000","2,095,000,000","2,092,000,000","2,151,000,000","1,878,000,000","1,773,000,000","1,711,000,000","1,750,000,000","3,547,000,000","3,387,000,000","3,505,000,000","3,270,000,000","1,525,000,000","1,598,000,000","1,528,000,000","2,852,000,000","1,512,000,000","1,463,000,000","1,096,000,000","1,049,000,000","1,041,000,000","957,000,000","1,137,000,000","1,429,000,000",,,"1,922,928,000","1,999,944,000","2,680,751,000","2,484,127,000","2,194,863,000","2,097,574,000","1,616,211,000","347,253,000","338,361,000","298,668,000","292,267,000","282,807,000","325,392,000","227,497,000","240,513,000","236,369,000","177,288,000","234,923,000","2,550,443,000","304,717,000","244,637,000","208,743,000","180,462,000","163,003,000","170,245,000","139,126,000","140,708,000","142,444,000","20,703,000","13,316,000","14,207,000","10,004,000","2,196,000","2,255,000",
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,270,000,000",,,,"2,852,000,000",,,,,,,,"1,429,000,000",,,,"1,999,944,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","26,000,000","31,000,000","34,000,000","38,000,000","45,000,000","54,000,000","60,000,000","66,000,000","75,000,000","91,000,000","100,000,000","103,000,000","106,000,000","111,000,000","120,000,000","135,000,000",,,,,,"250,726,000","165,323,000",,"88,466,000","59,452,000","48,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,726,000","165,323,000",,"88,466,000","59,452,000","48,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"81,368,000,000","89,006,000,000","100,716,000,000","108,374,000,000","106,376,000,000","107,862,000,000","99,924,000,000","95,778,000,000","87,885,000,000","106,013,000,000","98,897,000,000","99,948,000,000","100,872,000,000","93,289,000,000","110,080,000,000","128,439,000,000","145,141,000,000","151,615,000,000","149,295,000,000","148,346,000,000","157,556,000,000","150,217,000,000","154,467,000,000","149,434,000,000","151,152,000,000","151,773,000,000","149,985,000,000","164,007,000,000","162,899,000,000","161,988,000,000","157,245,000,000","162,422,000,000","155,865,000,000","155,805,000,000","147,405,000,000","133,599,000,000","137,929,000,000","135,293,000,000","151,245,000,000","142,368,000,000","145,957,000,000","140,241,000,000","136,774,000,000","146,212,000,000","140,941,000,000","139,091,000,000","137,445,000,000","125,723,000,000","131,406,000,000","139,552,000,000","3,857,000,000","3,519,000,000","2,713,000,000","2,884,000,000",,,,"4,980,433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
