name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"424,000","264,000","184,000","207,000","242,000","221,000","693,000","1,021,000","203,000","202,000","201,000","196,000",,,"222,000",,,,,,,,,"6,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-52,952,000","-7,502,000","-42,016,000","-1,845,000","-1,589,000","3,883,000","-46,642,000","-4,735,000","-27,350,000","25,537,000","-4,997,000","-1,376,000","-23,884,000","-25,530,000","6,270,000","13,273,000","21,156,000","-39,175,000","-117,964,000","-21,446,000","-66,006,000","-11,998,000","10,767,000","-12,570,000","1,346,000","-2,191,000","6,068,000","-8,022,000","5,656,000","-3,358,000","540,000","-5,749,000","-2,901,000","7,351,000","11,674,000","6,736,000","125,000","-1,872,000","4,241,000","133,000","-1,737,000","-1,664,000","-4,777,000","5,207,000","9,591,000","-10,986,000","4,090,000","-5,992,000","166,000","-873,000","4,552,000","-229,000","-450,000","1,130,000","6,484,000","-4,137,000","746,000","-476,000","10,331,000","-3,242,000","768,000","-1,117,000","10,669,000","-1,537,000",,,"-13,000","-194,000","-5,142,000","-295,000","-9,022,000","1,000","-134,000","542,000","-4,655,000","20,000","63,000","5,000","-7,383,000","3,909,000","-520,000","-145,000","822,000","-35,381,000","-161,000","-196,000","765,000","-12,235,000","1,660,000","-299,000","400,000","8,200,000","-400,000",,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-52,952,000","-7,502,000","-42,016,000","-1,845,000","-1,589,000","3,883,000","-46,642,000","-4,735,000","-27,350,000","25,537,000","-4,997,000","-1,376,000","-23,884,000","-25,530,000","6,270,000","13,273,000","21,156,000","-39,175,000","-117,964,000","-21,446,000","-66,006,000","-11,998,000","10,767,000","-12,570,000","1,346,000","-2,191,000","6,068,000","-8,022,000","5,656,000","-3,358,000","540,000","-5,749,000","-2,901,000","7,351,000","11,674,000","6,736,000","125,000","-1,872,000","4,241,000","133,000","-1,737,000","-1,664,000","-4,777,000","5,207,000","9,591,000","-10,986,000","4,090,000","-5,992,000","166,000","-873,000","4,552,000","-229,000","-450,000","1,130,000","6,484,000","-4,137,000","746,000","-476,000","10,331,000","-3,242,000","768,000","-1,117,000","10,669,000","-1,537,000",,,"-13,000","-194,000","-5,142,000","-295,000","-9,022,000","1,000","-134,000","542,000","-4,655,000","20,000","63,000","5,000","-7,383,000","3,909,000","-520,000","-145,000","822,000","-35,381,000","-161,000","-196,000","765,000","-12,235,000","1,660,000","-299,000","400,000","8,200,000","-400,000",,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504,000","499,000","509,000","555,000","551,000","587,000","595,000",,"254,000","259,000","272,000",,"447,000","353,000","361,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"73,415,000","23,878,000",,,,,"18,975,000","19,620,000","20,394,000","22,862,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"94,605,000","32,121,000","16,868,000","19,426,000","26,190,000","36,086,000","6,232,000","15,501,000","15,678,000","25,129,000","11,115,000","12,954,000","13,120,000","31,819,000","10,154,000","10,718,000","14,342,000","30,958,000","11,013,000","14,357,000","30,997,000","22,576,000","10,533,000","9,521,000","11,112,000","15,495,000","9,169,000","9,588,000","10,663,000","16,729,000","9,420,000","8,808,000","6,865,000","13,752,000","7,686,000","7,475,000","7,232,000","12,342,000","8,357,000","9,219,000","7,863,000","10,939,000","8,115,000","7,757,000","7,831,000","9,162,000","9,336,000","7,264,000","6,875,000","9,159,000","6,589,000","6,326,000","6,327,000","6,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"-3,718,000","-4,751,000","-2,638,000","-105,000","-3,561,000","-7,556,000","-918,000","-5,000,000","-3,129,000","-11,146,000","-6,980,000","-1,298,000","-3,895,000","-13,219,000","-938,000","-3,638,000","-2,944,000","-13,784,000","-3,114,000","-518,000","-1,327,000","-20,613,000","-5,789,000","-4,754,000","-2,633,000","-5,188,000","-707,000","-1,269,000","-409,000","-7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"78,873,000","19,084,000","20,089,000","20,023,000","19,677,000","19,498,000","19,912,000","21,715,000","24,149,000","24,499,000","88,098,000","1,627,000","1,622,000","1,616,000","1,610,000","1,604,000","8,733,000","1,868,000","1,826,000","3,761,000","9,007,000","468,000","471,000","453,000","1,747,000","411,000","-880,000","797,000","758,000","837,000","1,073,000","472,000","519,000","581,000","603,000","635,000","614,000","858,000","-9,217,000","31,375,000","41,484,000","34,221,000","45,024,000","30,464,000",,,,,,,,,,,,"-3,983,000","1,854,000","5,556,000","5,317,000","4,484,000","-2,350,000","2,031,000","1,481,000","2,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,,"19,900,000","-4,200,000","-42,000,000","5,700,000","-1,300,000","9,600,000","-13,900,000",,"-4,900,000",,,,,,"-6,800,000",,,,
		ChangeInWorkingCapital,"156,886,000","-90,764,000","-62,652,000","106,488,000","203,814,000","-106,768,000","107,591,000","95,207,000","211,358,000","-149,209,000","-69,050,000","100,516,000","59,338,000","-69,576,000","-102,480,000","156,769,000","42,144,000","-39,396,000","-51,452,000","132,493,000","147,049,000","-93,614,000","-18,352,000","68,305,000","71,101,000","-55,568,000","-13,437,000","72,092,000","69,463,000","-39,468,000","-8,613,000","80,024,000","72,194,000","-40,542,000","-9,794,000","41,402,000","61,612,000","-23,525,000",,"64,043,000","28,498,000","-18,176,000","26,165,000","61,714,000","30,915,000","-40,810,000","25,349,000","39,211,000","35,801,000","-40,249,000","1,201,000","22,985,000","17,958,000","-20,351,000","-3,268,000","38,001,000","28,171,000","-12,563,000","4,413,000","18,060,000","24,620,000","-16,285,000","-10,512,000","21,469,000","-1,689,000","-11,576,000","-29,994,000","-963,000","-6,264,000","17,949,000","8,293,000","-9,443,000","-5,196,000","9,615,000","5,320,000","15,198,000","21,501,000","18,961,000","249,000","-47,986,000","57,793,000","7,245,000","-7,341,000","-10,442,000","45,094,000","19,366,000","-37,933,000","-48,176,000","11,409,000","-29,236,000","39,400,000","-25,200,000","2,200,000","-31,200,000","-8,700,000",,,,,,,,,,,,,,,,,,,,
			ChangeInReceivables,"-168,838,000","30,700,000","-402,887,000","124,891,000","78,458,000","54,192,000","-269,710,000","107,995,000","125,463,000","135,661,000","-281,861,000","74,291,000","62,451,000","78,390,000","-287,682,000","91,457,000","24,451,000","56,771,000","-353,426,000","29,849,000","12,980,000","-57,919,000","-94,903,000","46,622,000","-1,291,000","-19,089,000","-101,521,000","43,463,000","3,951,000","9,631,000","-113,789,000","34,456,000","7,119,000","-4,210,000","-97,829,000","42,661,000","9,220,000","17,851,000",,"23,497,000","-9,035,000","39,695,000","-74,910,000","4,108,000","-13,829,000","25,744,000","-63,325,000","-6,211,000","12,560,000","8,799,000","-52,902,000","9,036,000","11,527,000","57,688,000","-24,172,000","1,212,000","15,372,000","28,575,000","-34,516,000","-4,376,000","8,501,000","19,511,000","-40,395,000","3,690,000","-3,592,000","36,421,000","-77,158,000","-2,104,000","23,267,000","20,249,000","-35,641,000","-789,000","19,752,000","30,389,000","-38,666,000","4,595,000","38,117,000","25,934,000","-16,077,000","-7,952,000","37,420,000","19,760,000","-18,048,000","-19,393,000","25,792,000","25,261,000","-12,026,000","-53,767,000","13,235,000","-28,882,000","16,000,000",,,"-4,600,000","-3,000,000",,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-168,838,000","30,700,000","-402,887,000","124,891,000","78,458,000","54,192,000","-269,710,000","107,995,000","125,463,000","135,661,000","-281,861,000","74,291,000","62,451,000","78,390,000","-287,682,000","91,457,000","24,451,000","56,771,000","-353,426,000","29,849,000","12,980,000","-57,919,000","-94,903,000","46,622,000","-1,291,000","-19,089,000","-101,521,000","43,463,000","3,951,000","9,631,000","-113,789,000","34,456,000","7,119,000","-4,210,000","-97,829,000","42,661,000","9,220,000","17,851,000",,,,,,,,"25,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-19,576,000","-13,596,000","2,505,000","-17,596,000","9,111,000","-9,933,000","46,999,000","-23,306,000","26,858,000","-12,656,000","19,926,000","-17,675,000","7,843,000","8,891,000","13,844,000","18,513,000","-29,057,000","-53,851,000","45,410,000","-9,706,000","-17,138,000","-5,315,000","21,798,000","-44,069,000","-7,538,000","8,205,000","29,079,000","-25,154,000","5,771,000","-22,964,000","20,814,000","-18,835,000","-630,000","-4,366,000","19,653,000","-16,902,000","529,000","-4,467,000","8,199,000","-11,366,000","-1,332,000","-6,105,000","9,781,000","-4,143,000","7,069,000","-9,167,000","2,836,000","-8,362,000","7,670,000","-2,520,000","16,593,000","-4,787,000","661,000","592,000","13,545,000","-10,962,000","4,579,000","-7,183,000","16,355,000","5,743,000","-7,081,000","-15,874,000","3,502,000","-7,651,000","5,299,000","-5,712,000","6,810,000","-8,133,000","2,563,000","-3,676,000","5,427,000","-6,738,000","1,313,000","-790,000","-3,695,000","-3,789,000","3,622,000","7,691,000","1,129,000","-8,946,000","4,430,000","17,177,000","13,408,000","-34,666,000","6,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"72,737,000","-321,001,000","243,201,000","90,363,000","60,174,000","-272,495,000","157,013,000","48,811,000","175,582,000","-269,467,000","127,681,000","6,892,000","28,967,000","-218,153,000","134,557,000","49,240,000","4,517,000","-133,079,000","78,670,000","137,875,000","79,291,000","-109,025,000","103,612,000","38,137,000","50,999,000","-136,308,000","110,102,000","58,972,000","35,071,000","-121,622,000","114,323,000","39,998,000","46,821,000","-104,513,000","82,973,000","17,629,000","26,889,000","-85,574,000","74,719,000","30,208,000","20,603,000","-88,112,000","89,486,000","16,570,000","22,553,000","-84,512,000","75,995,000","21,161,000","39,090,000","-76,603,000","43,432,000","9,733,000","7,932,000","-66,595,000","33,712,000","17,707,000","37,432,000","-60,672,000","31,408,000","-7,325,000","44,695,000","-35,537,000","31,358,000","4,486,000","14,562,000","-73,289,000","50,606,000","-4,881,000","10,313,000","-31,290,000","34,825,000","-2,645,000","-6,024,000","-24,763,000","43,045,000","1,609,000","817,000","-11,207,000","19,937,000","15,345,000","9,761,000","-33,549,000","815,000","52,560,000","8,931,000","-9,573,000","-38,771,000","34,294,000","3,419,000","5,614,000","23,300,000","19,900,000","-5,700,000","-30,300,000","-1,200,000",,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"72,737,000","-321,001,000","243,201,000","90,363,000","60,174,000","-272,495,000","157,013,000","48,811,000","175,582,000","-269,467,000","127,681,000","6,892,000","28,967,000","-218,153,000","134,557,000","49,240,000","4,517,000","-133,079,000","78,670,000","137,875,000","79,291,000","-109,025,000","103,612,000","38,137,000","50,999,000","-136,308,000","110,102,000","58,972,000","35,071,000","-121,622,000","114,323,000","39,998,000","46,821,000","-104,513,000","82,973,000","17,629,000","26,889,000","-85,574,000",,,,,,,,,,,,"-76,603,000",,"9,733,000","7,932,000","-66,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"72,737,000","-321,001,000","243,201,000","90,363,000","60,174,000","-272,495,000","157,013,000","48,811,000","175,582,000","-269,467,000","127,681,000","6,892,000","28,967,000","-218,153,000","134,557,000","49,240,000","4,517,000","-133,079,000","78,670,000","137,875,000","79,291,000","-109,025,000","103,612,000","38,137,000","50,999,000","-136,308,000","110,102,000","58,972,000","35,071,000","-121,622,000","114,323,000","39,998,000","46,821,000","-104,513,000","82,973,000","17,629,000","26,889,000","-85,574,000",,,,,,,,,,,,"-76,603,000",,"9,733,000","7,932,000","-66,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-9,288,000","-1,082,000","5,692,000","-210,000","-13,688,000","-10,081,000","-5,441,000","-2,577,000","-6,893,000","5,961,000","19,651,000","2,570,000","-21,007,000","-28,517,000","-11,988,000","-418,000","9,441,000","14,421,000","58,019,000","-59,220,000","-598,000","-16,730,000","-1,592,000","23,134,000","-6,973,000","5,436,000","-1,855,000","-24,042,000","-1,763,000","12,927,000","-5,836,000","2,405,000","-2,397,000","-1,311,000","-2,204,000","-536,000","3,939,000","-6,467,000","1,911,000","3,476,000","6,061,000","3,665,000","-18,282,000","3,793,000","4,496,000","3,065,000","-17,869,000","2,188,000","7,631,000","5,866,000","-20,399,000","-911,000","-3,164,000","7,724,000","-10,312,000","3,747,000","2,833,000","2,329,000","-14,414,000","5,458,000","-1,381,000","5,071,000","-15,234,000","182,000","4,970,000","7,308,000","-18,197,000","2,063,000","5,629,000","768,000","-5,228,000","-2,884,000","-232,000","2,494,000","-2,861,000","24,747,000","-24,584,000","72,000","943,000","4,453,000","6,182,000","3,857,000","-3,516,000","-8,943,000","3,394,000","2,028,000","12,864,000","-37,605,000","-7,307,000","-7,904,000","13,000,000","-19,800,000","3,200,000","2,000,000","6,900,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,525,000","33,180,000","-4,020,000","30,651,000","13,945,000","9,914,000","1,002,000","-19,760,000","-19,840,000","16,638,000","-24,523,000","27,417,000","12,757,000","17,131,000","-16,041,000","13,011,000","11,857,000","20,149,000","-21,982,000","23,550,000","7,945,000","12,092,000","-48,036,000","31,898,000","8,910,000","3,613,000","-20,005,000","2,285,000","7,497,000",,,"-3,529,000","-5,683,000",,,,,,,,,,"2,062,000","1,936,000","-12,900,000","15,300,000","-2,900,000","1,700,000","-11,400,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"281,851,000","214,215,000","88,837,000","-90,960,000","69,759,000","131,549,000","178,730,000","-35,716,000","-109,652,000","-8,708,000","45,553,000","34,438,000","-18,916,000","89,813,000","48,789,000","-2,023,000","32,792,000","76,342,000","119,875,000","33,695,000","72,514,000","95,375,000","-47,267,000","4,481,000","35,904,000","86,188,000","-49,242,000","18,853,000","26,433,000","82,560,000","-24,125,000","22,000,000","21,281,000","73,858,000","-12,387,000","-1,450,000","21,035,000","55,132,000",,"18,228,000","12,201,000","32,681,000","20,090,000","41,386,000","10,626,000","24,060,000","2,187,000","-2,745,000","-27,130,000","-6,442,000",,,,,"3,799,000","9,659,000","-7,522,000","-3,029,000","-7,177,000","1,429,000","-4,073,000","-2,467,000","-1,600,000","613,000","-946,000","146,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
