name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
BasicAverageShares,,"285,641,820","281,533,888","271,677,516","267,282,166","233,312,241","242,746,771","206,495,264",,"206,495,264","206,495,264","206,495,264"
DilutedAverageShares,,"285,641,820","281,533,888","271,677,516","267,282,166","233,312,241","242,746,771","209,973,429",,"209,973,429","209,973,429","209,973,429"
TotalOperatingIncomeAsReported,"-698,601,000","-226,551,000","-196,200,000","-166,071,000","-149,671,000","-169,456,000","-31,719,000","-44,623,000","39,320,000","-81,505,000","-32,633,000","-32,972,000"
TotalExpenses,"1,879,639,000","565,489,000","539,511,000","418,703,000","395,828,000","385,456,000","223,700,000","208,249,000","106,195,000","211,574,000","154,442,000","112,791,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-634,337,000","-54,671,000","-159,735,000","-306,615,000","-153,208,000","-247,159,000","-31,557,000","-15,275,000","34,813,000","-85,620,000","-30,996,000","-30,795,000"
NormalizedIncome,"-634,337,000","-54,671,000","-159,735,000","-306,615,000","-153,208,000","-247,159,000","-31,557,000","-15,275,000","34,813,000","-85,620,000","-30,996,000","-30,795,000"
InterestIncome,,,,,,,"76,691,000","41,425,000",,,"48,070,000","33,865,000"
InterestExpense,,,,,,,"2,834,000","1,958,000",,,"2,997,000","1,103,000"
NetInterestIncome,"-65,900,000","-15,824,000","-17,700,000","-16,753,000","-15,623,000","-14,665,000","-12,060,000","-10,352,000","-7,817,000","-8,204,000","-8,167,000","-8,128,000"
EBIT,"-632,701,000","-210,727,000","-178,500,000","-149,318,000","-134,048,000","-154,791,000","-19,659,000","-34,271,000","47,137,000","-73,301,000","-24,466,000","-24,844,000"
EBITDA,"-589,207,000"
ReconciledCostOfRevenue,"491,687,000","153,662,000","136,838,000","103,214,000","104,084,000","120,063,000","58,436,000","47,266,000","46,550,000","47,332,000","43,264,000","35,063,000"
ReconciledDepreciation,"43,494,000","13,102,000","11,964,000","10,541,000","7,887,000","5,021,000","3,351,000","3,720,000","2,023,000","2,877,000","2,432,000","2,112,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-634,337,000","-54,671,000","-159,735,000","-306,615,000","-153,208,000","-247,159,000","-31,557,000","-15,275,000","34,813,000","-85,620,000","-30,996,000","-30,795,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,"14,560,000","16,434,000",,,"4,738,000","5,725,000"
TotalUnusualItems,,,,,,,"14,560,000","16,434,000",,,"4,738,000","5,725,000"
NormalizedEBITDA,"-589,207,000","-197,625,000","-166,536,000","-138,777,000","-126,161,000","-149,770,000","-16,308,000","-30,551,000","49,160,000","-70,424,000","-22,034,000","-22,732,000"
TaxRateForCalcs,"0.003","0.4","0.27","0.27","0.016","0","0.27","0.27","0.003","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0"
