name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
			DuefromRelatedPartiesCurrent,,"0","0","25,000,000","48,000,000","44,000,000","37,000,000","585,000","696,000","3,806,000","2,823,000","3,043,000","3,130,000","327,000","187,000","125,000","62,000","243,000","71,000",,,,,,,,"419,000","453,000","312,000","362,000","223,000","361,000","430,000"
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","419,000","453,000","312,000","362,000",,"361,000","0"
		Inventory,"44,000,000","42,000,000","45,000,000","41,000,000","41,000,000","44,000,000","49,000,000","17,369,000","17,070,000","18,379,000","17,684,000","19,016,000","20,775,000","20,595,000","15,258,000","14,847,000","15,210,000","16,870,000","16,505,000","17,067,000","11,306,000","11,055,000","11,477,000","11,696,000","11,319,000","11,742,000","7,165,000","6,950,000","7,149,000","7,234,000","7,357,000","3,262,000","3,109,000"
		PrepaidAssets,"313,000,000","290,000,000","256,000,000","242,000,000","236,000,000","250,000,000","265,000,000","33,096,000","27,741,000","30,966,000","37,429,000","40,335,000","32,454,000","48,002,000","30,082,000","30,656,000","23,232,000","4,805,000","34,102,000","36,421,000","13,915,000","12,561,000","16,396,000","13,742,000","11,956,000","10,907,000","9,757,000","10,944,000","8,632,000","9,447,000","10,174,000","2,383,000","2,532,000"
		RestrictedCash,"185,000,000","319,000,000","302,000,000","237,000,000","2,073,000,000","2,021,000,000","2,259,000,000","9,035,000","7,613,000","3,507,000","22,242,000","24,718,000","25,236,000","24,892,000","1,622,000","4,683,000","3,659,000","3,267,000","21,307,000","22,566,000","2,062,000","2,414,000","2,395,000","3,870,000","9,054,000","5,271,000","57,100,000","7,140,000","8,357,000","5,734,000","1,548,000","305,000","305,000"
		AssetsHeldForSaleCurrent,"3,314,000,000","3,771,000,000","3,812,000,000","4,248,000,000","2,046,000,000","2,212,000,000","2,266,000,000","443,793,000","442,461,000","253,135,000","605,947,000","349,649,000","0","155,771,000","155,914,000","201,202,000","199,034,000","27,823,000","143,496,000","143,592,000",,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","143,496,000","143,592,000","0","0","0","0","0","0","0","0","0","0",,"0","0"
	TotalNonCurrentAssets,"31,953,000,000","32,067,000,000","33,037,000,000","32,500,000,000","29,457,000,000","29,718,000,000","29,941,000,000","4,613,710,000","4,648,766,000","5,035,910,000","5,117,702,000","5,379,364,000","5,731,528,000","5,338,266,000","4,050,966,000","3,094,343,000","3,076,911,000","3,295,440,000","3,184,283,000","3,195,371,000","1,565,117,000","1,192,291,000","1,186,936,000","1,193,748,000","1,200,106,000","1,208,829,000","1,036,607,000","1,046,384,000","1,048,481,000","1,057,837,000","1,049,947,000","225,251,000","230,753,000"
		NetPPE,"14,637,000,000","15,263,000,000","14,529,000,000","14,393,000,000","14,083,000,000","14,757,000,000","14,630,000,000","2,546,237,000","2,585,221,000","2,804,704,000","2,882,412,000","3,007,503,000","3,169,335,000","2,900,486,000","1,506,746,000","1,414,118,000","1,410,316,000","1,520,886,000","1,465,329,000","1,474,786,000","620,859,000","627,467,000","624,919,000","630,135,000","635,286,000","642,636,000","459,546,000","465,216,000","467,079,000","473,464,000","459,244,000","175,023,000","181,248,000"
			GrossPPE,"16,876,000,000","17,265,000,000","16,304,000,000","15,946,000,000","15,375,000,000","15,806,000,000","14,630,000,000","2,546,237,000","2,585,221,000","3,470,332,000","2,882,412,000","3,007,503,000","3,169,335,000","3,473,857,000","1,506,746,000","1,414,118,000","1,410,316,000","1,986,896,000","1,465,329,000","1,474,786,000","620,859,000","1,000,327,000","624,919,000","630,135,000","635,286,000","967,183,000","459,546,000","465,216,000","467,079,000","757,350,000","459,244,000","175,023,000","443,392,000"
				Properties,"0","0","0","0","0","0",,,,"1,961,000","1,957,000","6,999,000","16,852,000","17,880,000","17,880,000","14,030,000","14,030,000","18,069,000","18,069,000","18,069,000","14,219,000","14,219,000","14,218,000","14,218,000","16,259,000","16,314,000","16,419,000","16,419,000","16,419,000","16,419,000","16,419,000","0","0"
				LandAndImprovements,"2,093,000,000","2,125,000,000","2,124,000,000","2,108,000,000","2,113,000,000","2,174,000,000",,,,"652,150,000",,,,"693,606,000",,,,"284,374,000","906,000","906,000","906,000","55,510,000","906,000","906,000","906,000","55,539,000","906,000","906,000","906,000","41,076,000","906,000","906,000","30,566,000"
				BuildingsAndImprovements,"12,589,000,000","12,433,000,000","12,329,000,000","12,111,000,000","11,702,000,000","11,686,000,000",,,,"1,912,990,000",,,,"2,050,766,000",,,,"1,187,642,000",,,,"628,390,000",,,,"619,614,000",,,,"460,662,000",,,"250,429,000"
				MachineryFurnitureEquipment,"1,715,000,000","1,650,000,000","1,558,000,000","1,509,000,000","1,426,000,000","1,404,000,000",,,,"684,256,000",,,,"670,259,000",,,,"482,360,000",,,,"295,223,000",,,,"273,024,000",,,,"236,063,000",,,"161,901,000"
				OtherProperties,,"662,000,000",,,,"424,000,000","14,630,000,000","2,546,237,000","2,585,221,000","188,219,000","2,880,455,000","3,000,504,000","3,152,483,000","193,000","1,488,866,000","1,400,088,000","1,396,286,000","870,000","1,446,354,000","1,455,811,000","605,734,000","3,571,000","609,795,000","615,011,000","618,121,000","4,199,000","442,221,000","447,891,000","449,754,000","30,833,000","441,919,000","174,117,000","3,592,000"
				ConstructionInProgress,"479,000,000","395,000,000","293,000,000","218,000,000","134,000,000","118,000,000",,,,"30,756,000",,,,"41,346,000",,,,"14,451,000",,,,"6,985,000",,,,"2,692,000",,,,"3,130,000",,,"496,000"
				Leases,,,,,,,,,,,,,,"193,000",,,,"870,000",,,,"3,571,000",,,,"4,199,000",,,,"30,833,000",,,"3,592,000"
			AccumulatedDepreciation,"-2,239,000,000","-2,002,000,000","-1,775,000,000","-1,553,000,000","-1,292,000,000","-1,049,000,000",,,,"-665,628,000",,,,"-573,371,000",,,,"-466,010,000",,,,"-372,860,000",,,,"-324,547,000",,,,"-283,886,000",,,"-262,144,000"
		GoodwillAndOtherIntangibleAssets,"15,945,000,000","15,996,000,000","16,220,000,000","16,411,000,000","13,964,000,000","13,976,000,000","13,916,000,000","1,866,616,000","1,873,356,000","2,021,115,000","2,028,572,000","2,186,775,000","2,362,680,000","2,370,322,000","1,909,719,000","1,635,190,000","1,636,365,000","1,743,922,000","1,701,444,000","1,703,172,000","553,846,000","554,324,000","555,247,000","556,456,000","557,657,000","558,859,000","553,618,000","555,125,000","556,804,000","558,739,000","561,679,000","20,574,000","20,574,000"
			Goodwill,"11,082,000,000","11,076,000,000","10,967,000,000","11,238,000,000","9,729,000,000","9,723,000,000","9,450,000,000","810,187,000","810,187,000","909,717,000","909,717,000","967,397,000","1,008,316,000","1,008,316,000","788,146,000","719,254,000","719,255,000","747,106,000","746,482,000","746,482,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","66,826,000","104,734,000",,"0"
			OtherIntangibleAssets,"4,863,000,000","4,920,000,000","5,253,000,000","5,173,000,000","4,235,000,000","4,253,000,000","4,466,000,000","1,056,429,000","1,063,169,000","1,111,398,000","1,118,855,000","1,219,378,000","1,354,364,000","1,362,006,000","1,121,573,000","915,936,000","917,110,000","996,816,000","954,962,000","956,690,000","487,020,000","487,498,000","488,421,000","489,630,000","490,831,000","492,033,000","486,792,000","488,299,000","489,978,000","491,913,000","456,945,000","20,574,000","20,574,000"
		InvestmentProperties,,,,,,,,,,,,,,,,,,,,,,,,,"906,000",,,,,,,,
		InvestmentsAndAdvances,"97,000,000","158,000,000","203,000,000","526,000,000","263,000,000","173,000,000","170,000,000","134,939,000","135,898,000","140,774,000","134,770,000","136,746,000","138,643,000","6,694,000",,,,,,"1,005,000","1,064,000","1,286,000","1,286,000","1,286,000","1,286,000","1,286,000","17,145,000","14,597,000","13,491,000","14,009,000","15,214,000","19,637,000","18,349,000"
			LongTermEquityInvestment,"97,000,000","158,000,000","203,000,000","526,000,000","263,000,000","173,000,000","170,000,000","134,939,000","135,898,000","135,828,000","129,796,000","131,382,000","132,240,000",,,,,,,"1,005,000","1,064,000","1,286,000","1,286,000","1,286,000","1,286,000","1,286,000","17,145,000","14,597,000","13,491,000","14,009,000","15,214,000","19,637,000","18,349,000"
				InvestmentsinAssociatesatCost,"97,000,000","158,000,000","203,000,000","526,000,000","263,000,000","173,000,000","170,000,000","134,939,000","135,898,000","135,828,000","129,796,000","131,382,000","132,240,000",,,,,,,"1,005,000","1,064,000","1,286,000","1,286,000","1,286,000","1,286,000","1,286,000","17,145,000","14,597,000","13,491,000","14,009,000","15,214,000","19,637,000","18,349,000"
			InvestmentinFinancialAssets,,,,,,,,,,"4,946,000","4,974,000","5,364,000","6,403,000","6,694,000",,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,,,"4,946,000","4,974,000","5,364,000","6,403,000","6,694,000",,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,"14,258,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,"1,000,000",,,"7,352,000","7,903,000","8,462,000","8,992,000","9,533,000","8,292,000","7,613,000","8,115,000","8,616,000",,,,,,,,,,"6,851,000","6,851,000","6,851,000","6,851,000","6,851,000","6,851,000"
			NonCurrentDeferredTaxesAssets,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,"0","0","0","164,000","20,198,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,274,000,000","650,000,000","2,085,000,000","1,170,000,000","1,147,000,000","812,000,000","1,224,000,000","65,918,000","54,291,000","47,707,000","64,045,000","39,878,000","51,714,000","31,033,000","626,209,000","37,422,000","22,115,000","22,016,000","17,510,000","16,408,000","389,348,000","9,214,000","5,484,000","5,871,000","5,877,000","6,048,000","6,298,000","4,595,000","4,256,000","4,774,000","6,959,000","3,166,000","3,731,000"
TotalLiabilitiesNetMinorityInterest,"33,227,000,000","33,490,000,000","34,009,000,000","33,654,000,000","31,389,000,000","31,351,000,000","32,850,000,000","4,531,998,000","4,950,963,000","4,523,296,000","4,954,463,000","4,996,483,000","5,051,254,000","4,882,309,000","3,441,023,000","2,603,023,000","2,593,589,000","2,601,346,000","2,731,322,000","2,733,016,000","1,344,343,000","995,593,000","981,977,000","988,242,000","1,011,112,000","1,054,341,000","1,012,138,000","1,017,929,000","1,004,404,000","1,023,708,000","1,005,390,000","191,966,000","194,607,000"
	CurrentLiabilities,"5,145,000,000","5,297,000,000","4,978,000,000","5,452,000,000","2,504,000,000","2,585,000,000","2,470,000,000","476,002,000","771,008,000","688,446,000","414,971,000","383,240,000","389,344,000","402,177,000","261,936,000","217,692,000","217,290,000","219,059,000","225,075,000","252,360,000","85,695,000","102,040,000","97,635,000","105,650,000","95,853,000","105,710,000","69,967,000","90,287,000","74,698,000","91,844,000","75,376,000","22,447,000","25,147,000"
		PayablesAndAccruedExpenses,"2,513,000,000","2,277,000,000","2,242,000,000","2,147,000,000","1,693,000,000","1,358,000,000","1,886,000,000","330,284,000","379,070,000","371,334,000","336,712,000","369,290,000","388,929,000","373,385,000","250,621,000","211,389,000","211,339,000","218,444,000","197,217,000","211,343,000","81,143,000","97,495,000","93,096,000","101,117,000","91,326,000","99,275,000","63,103,000","86,762,000","71,323,000","89,204,000","74,129,000","22,354,000","22,422,000"
			Payables,"528,000,000","437,000,000","340,000,000","217,000,000","148,000,000","324,000,000","274,000,000","97,302,000","121,132,000","128,899,000","120,077,000","124,592,000","143,791,000","157,930,000","76,933,000","64,324,000","64,477,000","83,437,000","69,130,000","63,340,000","28,822,000","44,630,000","39,642,000","38,841,000","32,870,000","36,558,000","25,971,000","23,195,000","20,723,000","30,417,000","22,521,000","10,031,000","9,457,000"
				AccountsPayable,"528,000,000","254,000,000","340,000,000","217,000,000","148,000,000","165,000,000","274,000,000","40,079,000","46,514,000","61,951,000","50,024,000","56,413,000","89,932,000","58,524,000","33,307,000","28,949,000","28,354,000","34,778,000","28,328,000","30,547,000","16,369,000","21,576,000","22,701,000","23,031,000","20,691,000","17,005,000","13,020,000","10,942,000","9,776,000","12,184,000","9,548,000","6,262,000","6,762,000"
				TotalTaxPayable,,"183,000,000",,,,"159,000,000",,"57,223,000","74,618,000","66,948,000","70,053,000","68,179,000","53,859,000","99,406,000","43,607,000","35,355,000","36,113,000","43,383,000","40,772,000","32,793,000","12,218,000","18,790,000","16,772,000","15,737,000","12,136,000","19,424,000","12,774,000","12,085,000","10,724,000","15,713,000","12,799,000","3,664,000","2,447,000"
					IncomeTaxPayable,,,,,,,,"25,188,000","44,727,000","23,898,000","15,425,000","17,951,000","12,000","47,475,000","268,000","222,000","6,000","171,000",,,"67,000",,,,"130,000",,"103,000","0","423,000","137,000",,,"0"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,"19,000","20,000","10,000",,"30,000","0","235,000","259,000","169,000","73,000","43,000","129,000","177,000","168,000","223,000","187,000","174,000","105,000","248,000"
				OtherPayable,,,,,,,,,,,,,,,,,,"5,276,000","0","0","0","4,005,000","0","0","0","1,911,000","177,000","910,000","736,000","2,333,000",,"105,000","0"
			CurrentAccruedExpenses,"1,985,000,000","1,840,000,000","1,902,000,000","1,930,000,000","1,545,000,000","1,034,000,000","1,612,000,000","232,982,000","257,938,000","242,435,000","216,635,000","244,698,000","245,138,000","215,455,000","173,688,000","147,065,000","146,862,000","135,007,000","128,087,000","148,003,000","52,321,000","52,865,000","53,454,000","62,276,000","58,456,000","62,717,000","37,132,000","63,567,000","50,600,000","58,787,000","51,608,000","12,323,000","12,965,000"
				InterestPayable,"235,000,000","320,000,000","216,000,000","317,000,000","238,000,000","229,000,000","241,000,000","36,496,000","35,462,000","36,480,000","34,637,000","38,754,000","39,052,000","42,780,000","37,626,000","26,788,000","33,312,000","25,607,000","13,193,000","22,944,000","4,628,000","14,634,000","7,707,000","14,230,000","7,720,000","14,978,000","6,876,000","27,469,000","14,972,000","27,469,000","15,164,000","604,000","633,000"
		CurrentProvisions,,"221,000,000",,,,"223,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,"14,588,000","15,146,000","17,198,000",,,,"10,406,000","10,389,000","9,441,000",,,"4,568,000"
		CurrentDebtAndCapitalLeaseObligation,"70,000,000","119,000,000","70,000,000","67,000,000","67,000,000","119,000,000","67,000,000","14,044,000","260,266,000","266,166,000","22,201,000","329,000","415,000","462,000","447,000","486,000","553,000","615,000","1,068,000","15,568,000","4,552,000","4,545,000","4,539,000","4,533,000","4,527,000","4,524,000","4,256,000","8,000","31,000","32,000","37,000","93,000","2,725,000"
			CurrentDebt,"70,000,000","70,000,000","70,000,000","67,000,000","67,000,000","67,000,000","67,000,000","111,000","246,109,000","246,175,000","238,000","329,000","415,000","462,000","447,000","486,000","553,000","615,000","1,068,000","15,568,000","4,552,000","4,545,000","4,539,000","4,533,000","4,527,000","4,524,000","4,256,000",,,"0",,"0","2,500,000"
				OtherCurrentBorrowings,,"70,000,000",,,,"67,000,000",,"111,000","246,109,000","246,175,000","238,000",,,,,,,,,,,,,,,,,,,,,,"2,500,000"
			CurrentCapitalLeaseObligation,,"49,000,000",,,,"52,000,000",,"13,933,000","14,157,000","19,991,000","21,963,000",,,,,,,,,,,,,,,,,"8,000","31,000","32,000","37,000","93,000","225,000"
		CurrentDeferredLiabilities,,,,,,,,,,"13,461,000",,,,"17,639,000",,,,,"20,000,000","20,000,000",,,,,,,"2,608,000","2,607,000","2,608,000","2,608,000","1,210,000",,"0"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,608,000","2,607,000","2,608,000","2,608,000","1,210,000",,"0"
			CurrentDeferredRevenue,,,,,,,,,,"13,461,000",,,,"17,639,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"2,562,000,000","2,680,000,000","2,666,000,000","3,238,000,000","744,000,000","885,000,000","517,000,000","131,674,000","131,672,000","37,485,000","56,058,000","13,621,000",,"10,691,000","10,868,000","5,817,000","5,398,000","0","6,790,000","5,449,000","0","0","0","0","0","1,911,000","0","910,000","736,000","0",,"0","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"28,082,000,000","28,193,000,000","29,031,000,000","28,202,000,000","28,885,000,000","28,766,000,000","30,380,000,000","4,055,996,000","4,179,955,000","3,834,850,000","4,539,492,000","4,613,243,000","4,661,910,000","4,480,132,000","3,179,087,000","2,385,331,000","2,376,299,000","2,382,287,000","2,506,247,000","2,480,656,000","1,258,648,000","893,553,000","884,342,000","882,592,000","915,259,000","948,631,000","942,171,000","927,642,000","929,706,000","931,864,000","930,014,000","169,519,000","169,460,000"
		LongTermDebtAndCapitalLeaseObligation,"26,224,000,000","26,146,000,000","26,864,000,000","26,212,000,000","26,437,000,000","26,813,000,000","27,750,000,000","3,744,571,000","3,853,262,000","3,471,992,000","4,148,234,000","3,983,663,000","4,019,656,000","4,221,108,000","2,967,434,000","2,190,749,000","2,190,110,000","2,189,578,000","2,224,054,000","2,211,023,000","1,160,814,000","795,881,000","786,112,000","789,389,000","826,798,000","861,713,000","786,298,000","773,354,000","776,091,000","778,830,000","792,487,000","168,008,000","168,035,000"
			LongTermDebt,"13,741,000,000","13,722,000,000","14,453,000,000","13,838,000,000","14,103,000,000","14,073,000,000","15,203,000,000","2,670,739,000","2,780,691,000","2,324,541,000","2,950,955,000","3,018,455,000","3,057,151,000","3,261,273,000","2,967,434,000","2,190,749,000","2,190,110,000","2,189,578,000","2,224,054,000","2,211,023,000","1,160,814,000","795,881,000","786,112,000","789,389,000","826,798,000","861,713,000","786,298,000","773,354,000","776,090,000","778,827,000","792,481,000","168,000,000","168,000,000"
			LongTermCapitalLeaseObligation,"12,483,000,000","12,424,000,000","12,411,000,000","12,374,000,000","12,334,000,000","12,740,000,000","12,547,000,000","1,073,832,000","1,072,571,000","1,147,451,000","1,197,279,000","965,208,000","962,505,000","959,835,000",,,,,,,,,,,,,,"0","1,000","3,000","6,000","8,000","35,000"
		NonCurrentDeferredLiabilities,"929,000,000","1,111,000,000","1,197,000,000","1,144,000,000","1,091,000,000","1,166,000,000","1,081,000,000","144,973,000","158,134,000","197,266,000","224,877,000","192,128,000","204,022,000","200,010,000","194,490,000","176,607,000","167,595,000","164,130,000","251,978,000","239,510,000","90,730,000","90,385,000","91,229,000","86,093,000","80,392,000","78,797,000","147,645,000","145,946,000","145,073,000","144,439,000","130,873,000",,"0"
			NonCurrentDeferredTaxesLiabilities,"929,000,000","1,111,000,000","1,197,000,000","1,144,000,000","1,091,000,000","1,166,000,000","1,081,000,000","144,973,000","158,134,000","197,266,000","224,877,000","192,128,000","204,022,000","200,010,000","194,490,000","176,607,000","167,595,000","164,130,000","251,978,000","239,510,000","90,730,000","90,385,000","91,229,000","86,093,000","80,392,000","78,797,000","147,645,000","145,946,000","145,073,000","144,439,000","130,873,000",,"0"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,"970,519,000","967,982,000","965,208,000","962,505,000","959,835,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"929,000,000","936,000,000","970,000,000","846,000,000","1,357,000,000","787,000,000","1,549,000,000","166,452,000","168,559,000","165,592,000","166,381,000","437,452,000","438,232,000","59,014,000","17,163,000","17,975,000","18,594,000","28,579,000","30,215,000","30,123,000","7,104,000","7,287,000","7,001,000","7,110,000","8,069,000","8,121,000","8,228,000","8,342,000","8,542,000","8,595,000","6,654,000","1,511,000","1,425,000"
TotalEquityGrossMinorityInterest,"3,846,000,000","4,541,000,000","4,953,000,000","5,162,000,000","4,630,000,000","5,034,000,000","3,389,000,000","1,616,449,000","940,209,000","1,117,257,000","1,126,778,000","1,085,519,000","1,063,264,000","1,029,153,000","1,036,151,000","996,723,000","958,631,000","945,126,000","853,935,000","824,924,000","301,460,000","298,451,000","296,897,000","286,443,000","274,956,000","270,667,000","156,807,000","151,074,000","146,048,000","151,622,000","163,993,000","75,464,000","75,575,000"
	StockholdersEquity,"3,785,000,000","4,480,000,000","4,890,000,000","5,134,000,000","4,613,000,000","5,016,000,000","3,370,000,000","1,616,449,000","940,209,000","1,117,257,000","1,126,778,000","1,085,519,000","1,063,264,000","1,029,153,000","1,036,151,000","996,723,000","958,631,000","945,126,000","853,935,000","824,924,000","301,460,000","298,451,000","296,897,000","286,443,000","274,956,000","270,667,000","156,704,000","150,971,000","145,945,000","151,519,000","163,993,000","75,464,000","75,575,000"
		CapitalStock,"0","0","0","0",,"0","0","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
			CommonStock,"0","0","0","0",,"0","0","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
		AdditionalPaidInCapital,"6,882,000,000","6,877,000,000","6,867,000,000","6,853,000,000",,"6,382,000,000","4,200,000,000","1,534,373,000","758,137,000","759,547,000","756,225,000","752,021,000","748,702,000","748,076,000","745,745,000","744,020,000","742,724,000","746,547,000","745,117,000","745,659,000","175,867,000","173,879,000","173,285,000","172,513,000","171,816,000","170,897,000","167,012,000","166,678,000","166,447,000","165,857,000","165,874,000",,"73,803,000"
		RetainedEarnings,"-3,090,000,000","-2,410,000,000","-1,976,000,000","-1,743,000,000",,"-1,391,000,000","-836,000,000","90,829,000","190,825,000","366,463,000","379,682,000","342,627,000","323,691,000","290,206,000","290,326,000","252,623,000","215,827,000","198,500,000","108,806,000","79,253,000","125,581,000","124,560,000","123,600,000","113,918,000","103,128,000","99,758,000","-10,395,000","-15,794,000","-20,589,000","-14,425,000","-3,488,000",,"0"
		TreasuryStock,"23,000,000","23,000,000","23,000,000","23,000,000",,"9,000,000","9,000,000","9,131,000","9,131,000","9,131,000","9,131,000","9,131,000","9,131,000","9,131,000",,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"16,000,000","36,000,000","22,000,000","47,000,000",,"34,000,000","15,000,000","377,000","377,000","377,000","1,000","1,000","1,000","1,000","79,000","79,000","79,000","79,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","87,000","87,000","87,000","87,000","1,607,000",,"1,772,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,"14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,464,000",
	MinorityInterest,"61,000,000","61,000,000","63,000,000","28,000,000","17,000,000","18,000,000","19,000,000",,,,,,,,,,,,,,,,,,,,"103,000","103,000","103,000","103,000",,,"0"
