name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
				AllowanceForDoubtfulAccountsReceivable,"-36,000,000","-36,000,000","-40,000,000","-40,000,000","-50,000,000",,,"-63,000,000","-39,000,000","-35,000,000","-30,000,000","-32,000,000",,,,,,,,"-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,830,000,000","2,612,000,000","2,633,000,000","2,505,000,000","2,134,000,000","2,116,000,000","2,204,000,000","2,062,000,000","2,087,000,000","2,058,000,000","2,055,000,000","2,006,000,000","1,814,000,000","1,651,000,000","1,681,000,000","1,618,000,000","1,533,000,000","1,445,000,000","1,518,000,000","1,479,000,000","1,310,000,000","1,278,000,000","1,296,000,000","1,263,400,000","1,150,500,000","1,077,400,000","1,176,700,000","1,215,800,000","1,073,100,000","1,112,300,000","1,257,000,000","1,294,000,000","1,215,400,000","1,145,900,000","1,196,300,000","1,113,900,000","989,300,000","994,100,000","1,067,900,000","983,600,000","898,700,000","898,900,000","982,200,000","995,600,000","889,300,000","866,900,000","905,200,000","826,600,000","784,500,000","756,400,000","844,200,000","795,000,000","820,300,000","896,600,000","1,048,400,000","987,200,000","927,900,000","899,000,000","968,500,000","855,800,000","806,300,000","783,000,000","834,000,000","766,300,000","718,100,000","726,600,000","814,800,000","768,300,000","723,300,000","699,100,000","712,800,000","653,500,000","574,500,000","574,300,000","627,900,000","599,000,000","532,400,000","534,600,000","580,600,000","544,500,000","514,900,000","560,800,000","647,900,000","630,300,000","488,600,000","498,400,000","521,500,000","546,300,000","444,900,000","463,500,000","510,400,000","513,000,000","412,600,000","449,900,000","497,500,000","513,200,000","423,700,000","421,900,000","426,600,000","440,600,000","358,400,000","391,400,000","467,500,000","452,800,000","402,900,000","410,600,000","425,600,000","392,500,000"
			RawMaterials,"778,000,000","726,000,000","697,000,000","674,000,000","551,000,000","550,000,000","553,000,000","542,000,000","540,000,000","519,000,000","510,000,000","541,000,000","501,000,000","438,000,000","423,000,000","432,000,000","360,000,000","315,000,000","312,000,000","334,000,000","278,000,000","275,000,000","293,000,000","305,700,000","269,900,000","247,300,000","265,700,000","306,900,000","254,500,000","256,900,000","275,200,000","317,500,000","326,000,000","302,200,000","315,700,000","274,200,000","229,800,000","287,300,000","407,900,000","411,700,000","337,600,000","382,100,000","413,600,000","426,600,000","356,000,000","364,600,000","325,700,000","370,200,000","361,900,000","366,600,000","383,100,000","375,600,000","381,000,000","208,300,000","212,700,000","205,400,000","193,800,000","134,900,000","173,400,000","179,500,000","161,800,000","159,500,000","157,700,000","151,000,000","129,600,000","133,300,000","130,000,000","149,900,000","141,400,000","163,100,000","131,400,000","148,100,000","96,900,000","104,000,000","109,100,000","137,700,000","119,100,000","121,600,000","109,900,000","117,500,000","128,700,000","117,800,000","155,200,000","172,900,000","108,400,000","115,700,000","119,800,000",,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"336,000,000","299,000,000","290,000,000","330,000,000","282,000,000","258,000,000","266,000,000","305,000,000","261,000,000","237,000,000","234,000,000","268,000,000","218,000,000","191,000,000","197,000,000","222,000,000","172,000,000","157,000,000","164,000,000","194,000,000","157,000,000","140,000,000","148,000,000","176,400,000","137,900,000","122,700,000","132,800,000","168,700,000","133,300,000","143,800,000","140,300,000","192,400,000","160,600,000","143,600,000","139,500,000","116,800,000","98,500,000","71,200,000","79,700,000","98,000,000","79,300,000","63,100,000","74,200,000","93,600,000","66,400,000","74,100,000","71,900,000","78,600,000","35,600,000","36,700,000","35,700,000","43,800,000","34,400,000","40,200,000","47,700,000","56,800,000","44,000,000","55,200,000","44,000,000","49,200,000","40,700,000","40,100,000","41,300,000","44,200,000","30,400,000","35,700,000","38,200,000","43,200,000","31,400,000","35,600,000","37,600,000","36,500,000","28,600,000","27,700,000","31,400,000","34,100,000","28,500,000","27,800,000","26,000,000","27,000,000","18,700,000","22,900,000","20,200,000","24,400,000","26,400,000","23,900,000","25,400,000",,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"1,716,000,000","1,587,000,000","1,646,000,000","1,501,000,000","1,301,000,000","1,308,000,000","1,385,000,000","1,215,000,000","1,286,000,000","1,302,000,000","1,311,000,000","1,197,000,000","1,095,000,000","1,022,000,000","1,061,000,000","964,000,000","1,001,000,000","973,000,000","1,042,000,000","951,000,000","875,000,000","863,000,000","855,000,000","781,300,000","742,700,000","707,400,000","778,200,000","740,200,000","685,300,000","711,600,000","841,500,000","784,100,000","728,800,000","700,100,000","741,100,000","722,900,000","661,000,000","635,600,000","580,300,000","473,900,000","481,800,000","453,700,000","494,400,000","475,400,000","466,900,000","428,200,000","507,600,000","377,800,000","387,000,000","353,100,000","425,400,000","375,600,000","404,900,000","447,500,000","561,400,000","494,700,000","493,300,000","510,400,000","540,100,000","431,300,000","443,900,000","413,300,000","456,800,000","407,100,000","407,800,000","388,600,000","458,400,000","403,400,000","404,600,000","345,200,000","395,800,000","317,700,000","328,600,000","306,900,000","349,200,000","296,600,000","292,700,000","273,200,000","327,400,000","272,200,000","296,100,000","307,100,000","369,100,000","308,000,000","269,200,000","262,000,000","285,400,000",,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,600,000","226,600,000","230,300,000","196,800,000","198,500,000","211,000,000","195,800,000","159,900,000","170,100,000","178,200,000","164,000,000","150,300,000","169,000,000","188,200,000","171,800,000","145,900,000","155,200,000","148,000,000","151,200,000","120,400,000","135,700,000","138,200,000","130,600,000","92,100,000","112,000,000","117,300,000","127,800,000","71,400,000","113,000,000","103,400,000","125,000,000","84,600,000","96,800,000","90,900,000",,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"625,000,000","661,000,000","593,000,000","603,000,000","729,000,000","658,000,000","512,000,000","614,000,000","424,000,000","469,000,000","414,000,000","388,000,000","408,000,000","388,000,000","361,000,000","348,000,000","351,000,000","332,000,000","365,000,000","349,000,000","294,000,000","328,000,000","292,000,000","320,000,000","611,400,000","573,600,000","588,100,000","553,100,000","580,900,000","542,700,000","573,400,000","522,800,000","547,200,000","530,700,000","547,200,000","515,900,000","496,400,000","491,600,000","486,800,000","463,500,000","503,600,000","471,600,000","481,900,000","492,300,000","472,600,000","431,600,000","444,300,000","427,500,000","397,900,000","371,000,000","422,200,000","399,700,000","403,500,000","420,700,000","364,100,000","359,500,000","336,000,000","296,100,000","285,500,000","269,400,000","292,700,000","287,100,000","276,600,000","270,800,000","256,700,000","227,600,000","232,100,000","204,400,000","267,100,000","283,100,000","265,700,000","269,200,000","243,400,000","242,500,000","238,500,000","247,600,000","200,400,000","201,000,000","214,400,000","211,400,000","192,600,000","198,900,000","196,200,000",,"213,500,000","215,700,000","220,700,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,300,000","44,800,000","127,800,000",,,,,,,"4,200,000",,,,,,,,,,"181,300,000",,,,"201,700,000","188,800,000","197,000,000","189,000,000","176,000,000","176,300,000","181,200,000","159,500,000","166,100,000","172,700,000","164,600,000","155,900,000","143,200,000","161,200,000","158,200,000","159,900,000","148,800,000","122,700,000","127,900,000","179,500,000","174,900,000"
	TotalNonCurrentAssets,"11,859,000,000","12,123,000,000","12,094,000,000","12,203,000,000","8,903,000,000","9,304,000,000","9,108,000,000","8,889,000,000","9,130,000,000","9,589,000,000","8,409,000,000","5,944,000,000","5,771,000,000","6,236,000,000","6,294,000,000","6,399,000,000","6,603,000,000","6,629,000,000","6,695,000,000","6,604,000,000","6,473,000,000","6,423,000,000","4,947,000,000","4,998,200,000","4,564,000,000","4,106,300,000","4,042,100,000","3,770,700,000","3,665,900,000","3,430,600,000","2,936,400,000","3,043,600,000","2,954,200,000","2,915,600,000","2,888,100,000","2,848,000,000","2,808,900,000","2,829,100,000","2,794,500,000","2,737,900,000","2,701,600,000","2,588,900,000","2,573,300,000","2,587,400,000","2,486,000,000","2,467,700,000","2,439,100,000","2,214,600,000","2,251,600,000","2,262,000,000","2,303,800,000","2,264,100,000","2,222,800,000","2,242,200,000","2,275,500,000","2,224,000,000","2,240,500,000","2,123,200,000","2,085,100,000","1,886,300,000","1,748,300,000","1,714,900,000","1,674,600,000","1,607,200,000","1,526,500,000","1,499,400,000","1,488,300,000","1,583,200,000","1,554,300,000","1,550,300,000","1,506,500,000","1,508,900,000","1,469,700,000","1,511,500,000","1,510,100,000","1,505,000,000","1,474,100,000","1,480,400,000","1,479,000,000","1,488,900,000","1,495,900,000","1,491,000,000","1,504,900,000","1,479,900,000","1,455,200,000","1,444,000,000","1,436,200,000","1,424,800,000","1,348,500,000","1,325,500,000","1,278,000,000","1,176,500,000","1,145,100,000","1,068,500,000","1,056,700,000","1,058,200,000","1,047,100,000","941,100,000","563,500,000","562,000,000","547,700,000","496,800,000","490,600,000","489,000,000","466,500,000","479,800,000","448,600,000","438,900,000"
		NetPPE,"4,527,000,000","4,553,000,000","4,471,000,000","4,470,000,000","4,318,000,000","4,467,000,000","4,399,000,000","4,337,000,000","4,538,000,000","4,603,000,000","4,534,000,000","2,068,000,000","1,891,000,000","1,859,000,000","1,838,000,000","1,823,000,000","1,726,000,000","1,728,000,000","1,695,000,000","1,671,000,000","1,576,000,000","1,563,000,000","1,569,000,000","1,583,300,000","1,510,500,000","1,496,800,000","1,468,500,000","1,490,200,000","1,398,200,000","1,434,200,000","1,444,300,000","1,502,600,000","1,434,900,000","1,395,400,000","1,364,400,000","1,350,700,000","1,296,000,000","1,301,600,000","1,268,900,000","1,231,800,000","1,181,800,000","1,151,400,000","1,125,100,000","1,143,100,000","1,087,200,000","1,066,900,000","1,043,800,000","1,023,600,000","1,012,500,000","1,012,000,000","1,017,900,000","1,026,700,000","1,010,100,000","1,030,900,000","1,042,600,000","1,043,100,000","991,100,000","943,700,000","917,400,000","880,800,000","830,500,000","807,500,000","775,800,000","758,000,000","709,000,000","693,200,000","690,800,000","694,200,000","690,400,000","683,100,000","641,200,000","647,000,000","620,400,000","621,700,000","604,400,000","607,700,000","581,200,000","581,200,000","579,700,000","580,700,000","570,000,000","564,000,000","551,900,000","528,700,000","527,600,000","511,500,000","488,900,000","480,300,000","438,100,000","419,400,000","399,400,000","383,600,000","366,400,000","354,300,000","341,000,000","335,800,000","322,200,000","298,700,000","270,500,000","265,000,000","249,700,000","241,700,000","238,600,000","229,300,000","218,800,000","216,200,000","202,300,000","199,000,000"
			GrossPPE,"8,031,000,000","8,046,000,000","7,883,000,000","7,808,000,000","7,573,000,000","7,822,000,000","7,610,000,000","7,416,000,000","7,488,000,000","7,559,000,000","7,360,000,000","4,831,000,000","4,668,000,000","4,629,000,000","4,528,000,000","4,435,000,000","4,352,000,000","4,308,000,000","4,152,000,000","4,019,000,000","3,888,000,000","3,881,000,000","3,860,000,000","3,796,100,000","3,741,400,000","3,702,300,000","3,607,100,000","3,579,600,000","3,440,000,000","3,525,200,000","3,490,800,000","3,529,900,000","3,415,400,000","3,417,300,000","3,340,300,000","3,227,600,000","3,161,300,000","3,149,000,000","3,068,500,000","2,968,400,000","2,931,800,000","2,877,700,000","2,840,100,000","2,862,100,000","2,791,900,000","2,707,800,000","2,637,700,000","2,525,000,000","2,548,900,000","2,537,200,000","2,536,700,000","2,476,800,000","2,409,900,000","2,402,600,000","2,401,700,000","2,393,600,000","2,324,500,000","2,224,300,000","2,205,200,000","2,112,300,000","2,066,700,000","2,021,100,000","1,937,000,000","1,877,400,000","1,806,300,000","1,783,800,000","1,743,900,000","1,708,600,000","1,748,500,000","1,705,300,000","1,607,500,000","1,567,800,000","1,545,400,000","1,582,400,000","1,510,700,000","1,476,800,000","1,403,600,000","1,302,500,000","1,334,800,000","1,302,000,000","1,240,800,000","1,205,400,000","1,158,300,000","1,100,300,000","1,088,900,000","1,050,900,000","1,001,500,000","974,200,000","909,700,000","875,600,000","837,600,000","799,800,000","781,300,000","757,200,000","724,500,000","700,700,000","712,300,000","643,400,000","615,200,000","603,000,000","573,000,000","565,000,000","552,600,000","529,600,000","508,400,000","498,600,000","477,500,000","468,200,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"56,000,000","57,000,000","53,000,000","55,000,000","56,000,000","57,000,000","34,000,000","33,000,000","33,000,000","29,000,000","29,000,000","29,000,000","29,000,000","29,000,000","30,000,000","30,000,000","30,000,000","29,000,000","30,000,000","30,000,000","29,000,000","28,000,000","19,000,000","15,200,000","15,200,000","15,200,000","15,200,000","15,400,000","14,900,000","15,000,000","15,200,000","15,400,000","15,200,000","15,100,000","14,900,000","14,700,000","14,700,000","14,900,000","14,800,000","14,600,000","14,800,000","14,700,000","14,700,000","15,000,000","14,700,000","14,600,000","14,600,000","14,300,000","14,400,000","14,600,000","14,600,000","14,500,000","14,200,000","14,400,000","14,600,000","14,900,000","14,900,000","14,500,000","14,500,000","14,400,000","13,800,000","13,800,000","13,700,000","13,700,000","13,600,000","13,600,000","13,700,000","13,600,000","13,900,000","13,900,000","13,700,000","13,600,000","13,700,000","13,700,000","13,400,000","13,500,000","13,200,000",,"13,000,000","13,000,000","12,800,000","12,900,000","12,900,000","12,700,000","12,800,000","13,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,
