name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
					ChangeInAccountPayable,"30,108,000","-19,113,000","-7,114,000","37,122,000","19,471,000","-3,724,000","-12,958,000","38,284,000","-1,560,000","-17,557,000","-1,701,000","47,080,000","17,559,000","17,782,000","30,305,000","18,000","-1,301,000","3,241,000","3,750,000","12,865,000","23,422,000","11,211,000","8,620,000","6,143,000","-6,605,000","6,801,000","8,895,000","4,032,000","11,264,000","10,232,000"
				ChangeInAccruedExpense,"-7,013,000","-3,077,000","-459,000","-4,983,000","1,506,000","-4,896,000","-2,744,000","-3,176,000","5,244,000","3,889,000","-643,000","5,448,000","3,301,000","2,768,000","4,061,000","-1,275,000","1,310,000","2,250,000","1,013,000","2,277,000","3,978,000","1,983,000","-11,145,000","484,000","2,638,000","14,339,000","4,008,000","2,247,000","1,465,000","-40,000"
			ChangeInOtherCurrentAssets,"9,292,000","-243,000","13,161,000","-2,234,000","-1,392,000","6,776,000","-5,940,000","-5,483,000","26,541,000","-12,893,000","-5,395,000","17,346,000","-18,768,000","-14,052,000","-664,000","-456,000","-4,781,000","734,000","4,420,000","-4,044,000","1,240,000","5,871,000","-1,391,000","-4,373,000","432,000","-2,959,000","-1,354,000","1,260,000","5,133,000","-835,000"
			ChangeInOtherCurrentLiabilities,"-2,285,000","403,000","-2,293,000","-179,000","-216,000","-514,000","-541,000","-15,247,000","16,972,000","1,861,000","432,000","551,000","1,353,000","462,000","536,000","-2,367,000","-19,000","-158,000","161,000","5,000","-338,000","197,000","35,000","9,000","20,000","446,000","207,000","-50,000","334,000","61,000"
			ChangeInOtherWorkingCapital,"15,943,000","-14,567,000","61,779,000","-15,989,000","-15,280,000","2,244,000","-7,299,000","13,525,000","-16,784,000","-30,556,000","1,811,000","-11,843,000","-28,868,000","-11,730,000","5,568,000","13,229,000","-3,985,000","-22,710,000","-6,521,000","14,785,000","-12,618,000","24,578,000","-4,766,000","1,424,000","-2,174,000","2,049,000","11,574,000","-10,254,000","-14,810,000","16,341,000"
InvestingCashFlow,"-23,849,000","-5,516,000","-6,981,000","-3,079,000","-8,273,000","-18,786,000","-12,238,000","-11,398,000","-15,047,000","-26,983,000","-15,316,000","-22,455,000","-19,030,000","-18,709,000","-2,052,000","-8,326,000","-30,596,000","-11,714,000","-8,666,000","-8,585,000","-9,805,000","-16,922,000","-11,590,000","-4,673,000","-3,356,000","-10,888,000","-1,054,000","-4,851,000","-9,705,000","-10,605,000"
	CashFlowFromContinuingInvestingActivities,"-23,849,000","-5,516,000","-6,981,000","-3,079,000","-8,273,000","-18,786,000","-12,238,000","-11,398,000","-15,047,000","-26,983,000","-15,316,000","-22,455,000","-19,030,000","-18,709,000","-2,052,000","-8,326,000","-30,596,000","-11,714,000","-8,666,000","-8,585,000","-9,805,000","-16,922,000","-11,590,000","-4,673,000","-3,356,000","-10,888,000","-1,054,000","-4,851,000","-9,705,000","-10,605,000"
		NetPPEPurchaseAndSale,"-23,849,000","-5,516,000","-6,981,000","-3,079,000","-8,273,000","-18,786,000","-12,238,000","-11,398,000","-15,047,000","-26,983,000","-15,316,000","-21,353,000","-19,030,000","-18,709,000","-2,052,000","-8,326,000","-30,596,000","-11,714,000","-9,516,000","-8,585,000","-9,805,000","-16,922,000","-11,590,000","-4,673,000","-3,356,000","-10,888,000","-1,200,000","-4,851,000","-9,705,000","-10,605,000"
			PurchaseOfPPE,"-23,849,000","-5,516,000","-6,981,000","-3,079,000","-8,273,000","-18,786,000","-12,238,000","-11,398,000","-15,047,000","-26,983,000","-15,316,000","-21,353,000","-19,030,000","-18,709,000","-2,052,000","-8,326,000","-30,596,000","-11,714,000","-9,516,000","-8,585,000","-9,805,000","-16,922,000","-11,590,000","-4,673,000","-3,356,000","-10,888,000","-1,200,000","-4,851,000","-9,705,000","-10,605,000"
		NetBusinessPurchaseAndSale,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"-8,666,000","0","0","0","-11,590,000","0","-3,356,000","0","146,000","0","0","0"
FinancingCashFlow,"157,169,000","-23,279,000","150,639,000","24,578,000","5,231,000","18,471,000","-13,815,000","5,172,000","32,173,000","65,082,000","-1,388,000","-8,088,000","-10,629,000","21,075,000","-3,177,000","-11,247,000","2,202,000","4,490,000","-13,456,000","-915,000","6,876,000","-2,478,000","-1,041,000","63,012,000","-12,644,000","2,003,000","12,298,000","-3,769,000","-3,784,000","-7,168,000"
	CashFlowFromContinuingFinancingActivities,"157,169,000","-23,279,000","150,639,000","24,578,000","5,231,000","18,471,000","-13,815,000","5,172,000","32,173,000","65,082,000","-1,388,000","-8,088,000","-10,629,000","21,075,000","-3,177,000","-11,247,000","2,202,000","4,490,000","-13,456,000","-915,000","6,876,000","-2,478,000","-1,041,000","63,012,000","-12,644,000","2,003,000","12,298,000","-3,769,000","-3,784,000","-7,168,000"
		NetIssuancePaymentsOfDebt,"-185,314,000","-22,937,000","-188,191,000","24,055,000","1,759,000","17,289,000","-21,021,000","-431,000","35,938,000","65,013,000","3,419,000","3,940,000","-2,627,000","3,854,000","-9,589,000","6,275,000","-2,070,000","-3,916,000","-4,181,000","-2,634,000","1,316,000","-1,576,000","2,909,000","-4,701,000","2,722,000","-6,150,000","14,269,000","297,000","-8,040,000","277,000"
			NetLongTermDebtIssuance,"-181,363,000","-18,986,000","-188,191,000","24,055,000","1,759,000","17,289,000","-21,021,000","-431,000","35,938,000","65,013,000","4,126,000","6,768,000","-2,627,000","3,854,000","-9,589,000","6,275,000","-2,070,000","-3,916,000","5,755,000","-2,634,000","5,954,000","-1,576,000","18,915,000","-1,368,000","-1,472,000","-1,192,000","30,559,000","3,315,000","-8,697,000","5,888,000"
				LongTermDebtIssuance,"27,088,000","3,967,000","-5,536,000","25,501,000","3,156,000","18,695,000","-5,436,000","8,523,000","37,283,000","66,505,000","6,000,000","10,626,000","681,000","8,228,000","0","15,000,000","74,435,000","0","5,380,000","-1,697,000","5,736,000","517,000",,,,"0",,,,"5,540,000"
				LongTermDebtPayments,"-208,451,000","-22,953,000","-182,655,000","-1,446,000","-1,397,000","-1,406,000","-15,585,000","-8,954,000","-1,345,000","-1,492,000","-1,874,000","-3,858,000","-3,308,000","-4,374,000","-9,589,000","-8,725,000","-76,505,000","-3,916,000","375,000","-937,000","218,000","-2,093,000","3,102,000","-1,368,000","-1,472,000","-1,192,000","-1,131,000","3,315,000","-3,157,000","348,000"
			NetShortTermDebtIssuance,"-3,951,000","-3,951,000",,,,,"0","0","0","0","-707,000","-2,202,000","681,000","2,228,000","0",,,,"-9,936,000","0","-5,155,000","517,000","-16,006,000","-3,333,000","4,194,000","-4,958,000","-16,290,000","-3,018,000","657,000","-5,611,000"
				ShortTermDebtIssuance,,,,,,,"0","0","0","0","0","626,000","681,000","2,228,000","0",,,,,,,"517,000",,,,"0",,,,"5,540,000"
				ShortTermDebtPayments,"-3,951,000","-3,951,000",,,,,"0",,,,"-707,000",,,,"0",,,,"-9,936,000","0",,,"-16,006,000","-3,333,000","4,194,000","-4,958,000","-16,290,000","-3,018,000","657,000","-5,611,000"
		NetCommonStockIssuance,"-802,000","-343,000","-459,000","0","0","-34,000","-1,683,000","0","-49,000","-459,000","0","-1,561,000","0","-559,000","0","-2,587,000","0","-272,000","0",,,,"0",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
			CommonStockPayments,"-802,000","-343,000","-459,000","0","0","-34,000","-1,683,000","0","-49,000","-459,000","0","-1,561,000","0","-559,000","0","-2,587,000","0","-272,000","0",,,,,,,,,,,
		ProceedsFromStockOptionExercised,"3,996,000","1,000","0","523,000","3,472,000","1,216,000","8,715,000","5,753,000","559,000","812,000","497,000","10,000","144,000","4,572,000","2,073,000","904,000","722,000","585,000","442,000",,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,"174,000","-150,000","-4,275,000","-284,000","-5,304,000","-10,477,000","-8,146,000","13,208,000","4,339,000","-15,839,000","3,550,000","8,093,000","-9,717,000","1,995,000","5,560,000","-902,000","-3,950,000","514,000","-15,366,000","8,153,000","-1,971,000","-4,066,000","4,256,000","-7,445,000"
EndCashPosition,"156,573,000","140,762,000","252,218,000","119,158,000","123,261,000","136,572,000","130,196,000","151,409,000","97,444,000","110,610,000","71,749,000","94,160,000","61,261,000","80,644,000","89,376,000","114,158,000","118,901,000","142,567,000","148,113,000","139,065,000","130,834,000","115,541,000","119,066,000","106,802,000","31,057,000","35,842,000","45,917,000","6,957,000","12,325,000","26,562,000"
	ChangesInCash,"20,001,000","-109,849,000","146,374,000","-3,487,000","-13,037,000","6,425,000","-22,348,000","54,644,000","-12,447,000","40,667,000","-22,355,000","33,710,000","-19,086,000","-9,725,000","-25,682,000","-4,913,000","-22,827,000","-10,256,000","9,018,000","8,090,000","15,066,000","-3,462,000","13,234,000","76,140,000","-4,686,000","-10,024,000","39,027,000","-5,178,000","-14,250,000","-16,944,000"
	EffectOfExchangeRateChanges,"-15,811,000","-1,607,000","-13,314,000","-616,000","-274,000","-49,000","1,135,000","-679,000","-719,000","-1,806,000","-56,000","-811,000","-297,000","993,000","900,000","170,000","-839,000","386,000","30,000","141,000","227,000","-63,000","-970,000","-395,000","-99,000","-51,000","-67,000","-190,000","13,000","-86,000"
	BeginningCashPosition,"136,572,000","252,218,000","119,158,000","123,261,000","136,572,000","130,196,000","151,409,000","97,444,000","110,610,000","71,749,000","94,160,000","61,261,000","80,644,000","89,376,000","114,158,000","118,901,000","142,567,000","152,437,000","139,065,000","130,834,000","115,541,000","119,066,000","106,802,000","31,057,000","35,842,000","45,917,000","6,957,000","12,325,000","26,562,000","43,592,000"
IncomeTaxPaidSupplementalData,"30,966,000","10,828,000","5,781,000","4,621,000","9,736,000","5,130,000","9,323,000","4,249,000","3,979,000","3,414,000","3,607,000","5,334,000","4,918,000","4,781,000","2,967,000","1,854,000","991,000","1,434,000","3,129,000","24,116,000","-14,128,000","4,146,000","3,315,000","1,003,000","2,762,000","1,426,000","301,000","842,000","1,337,000","607,000"
InterestPaidSupplementalData,"11,382,000","639,000","5,542,000","2,563,000","2,638,000","2,617,000","2,982,000","2,895,000","2,203,000","1,773,000","1,793,000","2,161,000","2,296,000","1,940,000","1,358,000","2,939,000","2,480,000","3,127,000","3,086,000","14,583,000","-8,765,000","2,899,000","1,621,000","4,641,000","2,299,000","2,565,000","2,636,000","2,329,000","2,133,000","2,341,000"
CapitalExpenditure,"-23,849,000","-5,516,000","-6,981,000","-3,079,000","-8,273,000","-18,786,000","-12,238,000","-11,398,000","-15,047,000","-26,983,000","-15,316,000","-21,353,000","-19,030,000","-18,709,000","-2,052,000","-8,326,000","-30,596,000","-11,714,000","-9,516,000","-8,585,000","-9,805,000","-16,922,000","-11,590,000","-4,673,000","-3,356,000","-10,888,000","-1,200,000","-4,851,000","-9,705,000","-10,605,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
IssuanceOfDebt,"27,088,000","3,967,000","-5,536,000","25,501,000","3,156,000","18,695,000","-5,436,000","8,523,000","37,283,000","66,505,000","6,000,000","10,626,000","681,000","8,228,000","0","15,000,000","74,435,000","0","5,380,000","-1,697,000","5,736,000","517,000",,,,"0",,,,"5,540,000"
RepaymentOfDebt,"-212,402,000","-26,904,000","-182,655,000","-1,446,000","-1,397,000","-1,406,000","-15,585,000","-8,954,000","-1,345,000","-1,492,000","-2,581,000","-6,686,000","-3,308,000","-4,374,000","-9,589,000","-8,725,000","-76,505,000","-3,916,000","-9,561,000","-937,000","-4,420,000","-2,093,000","-12,904,000","-4,701,000","2,722,000","-6,150,000","-17,421,000","297,000","-2,500,000","-5,263,000"
RepurchaseOfCapitalStock,"-802,000","-343,000","-459,000","0","0","-34,000","-1,683,000","0","-49,000","-459,000","0","-1,561,000","0","-559,000","0","-2,587,000","0","-272,000","0",,,,,,,,,,,
FreeCashFlow,"-137,168,000","-86,570,000","-4,265,000","-28,065,000","-18,268,000","-12,046,000","-8,533,000","49,472,000","-44,620,000","-24,415,000","-20,967,000","42,900,000","-8,457,000","-30,800,000","-22,505,000","6,334,000","-25,029,000","-14,746,000","21,624,000","9,005,000","8,190,000","-984,000","14,275,000","13,128,000","7,958,000","-12,027,000","26,583,000","-1,409,000","-10,466,000","-9,776,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,"51,761,000",,,,
ForeignSales,,,,,,,,,,,,,,,,,,,,,,,,,,"124,349,000",,,,
