name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
		OtherNonCurrentAssets,"4,654,000","5,762,000","6,199,000","6,938,000","8,406,000","16,371,000","21,270,000","29,760,000","15,361,000","20,904,000","20,220,000","16,270,000","14,745,000","14,541,000","13,448,000","12,933,000","11,555,000"
TotalLiabilitiesNetMinorityInterest,"808,465,000","733,076,000","774,828,000","778,604,000","684,758,000","480,113,000","523,209,000","526,656,000","388,475,000","382,200,000","445,628,000","458,838,000","506,092,000","421,662,000","485,951,000","446,875,000","727,738,000"
	CurrentLiabilities,"435,804,000","357,966,000","400,592,000","404,169,000","307,956,000","246,536,000","293,469,000","302,478,000","358,797,000","350,308,000","401,546,000","358,995,000","394,222,000","308,204,000","368,511,000","318,319,000","247,269,000"
		PayablesAndAccruedExpenses,"403,166,000","321,512,000","365,085,000","370,172,000","270,737,000","204,391,000","231,675,000","221,965,000","253,484,000","334,846,000","395,982,000","348,067,000","379,048,000","296,983,000","359,011,000","315,120,000","243,734,000"
			Payables,"390,250,000","297,373,000","335,176,000","353,480,000","259,876,000","196,029,000","221,375,000","208,855,000","240,727,000","315,650,000","374,215,000","329,548,000","361,869,000","281,257,000","339,353,000","284,759,000","233,190,000"
				AccountsPayable,"1,173,000","1,083,000","823,000","1,338,000","2,085,000","1,903,000","1,414,000","4,144,000","2,143,000","1,870,000","2,238,000","2,063,000","1,783,000","1,028,000","2,378,000","1,988,000","1,481,000"
				TotalTaxPayable,"8,475,000","11,068,000","6,758,000","5,090,000","3,709,000","2,992,000","2,199,000","1,489,000","2,661,000","5,409,000","4,678,000","4,503,000","6,697,000","8,028,000","9,766,000","5,147,000","3,702,000"
				OtherPayable,"380,602,000","285,222,000","327,595,000","347,052,000","254,082,000","191,134,000","217,762,000","203,222,000","235,923,000","308,371,000","367,299,000","322,982,000","353,389,000","272,201,000","327,209,000","277,624,000","228,007,000"
			CurrentAccruedExpenses,"12,916,000","24,139,000","29,909,000","16,692,000","10,861,000","8,362,000","10,300,000","13,110,000","12,757,000","19,196,000","21,767,000","18,519,000","17,179,000","15,726,000","19,658,000","30,361,000","10,544,000"
		CurrentProvisions,"20,981,000","21,395,000","22,979,000","23,467,000","28,022,000","33,225,000","49,588,000","65,907,000","89,734,000",,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"7,465,000","10,910,000","9,212,000","7,226,000","5,863,000","3,980,000","5,961,000","7,068,000","6,377,000","6,347,000","5,564,000","5,278,000","7,157,000","5,586,000","3,875,000","3,199,000","3,535,000"
		CurrentDebtAndCapitalLeaseObligation,"4,192,000","4,149,000","3,316,000","3,304,000","3,334,000","4,940,000","6,245,000","7,538,000","9,202,000","9,115,000",,"5,650,000","8,017,000","5,635,000","5,625,000",,
			CurrentDebt,,,,,,,,,,,,"5,650,000","8,017,000","5,635,000","5,625,000",,
			CurrentCapitalLeaseObligation,"4,192,000","4,149,000","3,316,000","3,304,000","3,334,000","4,940,000","6,245,000","7,538,000","9,202,000","9,115,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"372,661,000","375,110,000","374,236,000","374,435,000","376,802,000","233,577,000","229,740,000","224,178,000","29,678,000","31,892,000","44,082,000","99,843,000","111,870,000","113,458,000","117,440,000","128,556,000","480,469,000"
		LongTermDebtAndCapitalLeaseObligation,"360,567,000","362,241,000","362,098,000","362,464,000","362,753,000","218,147,000","215,198,000","209,579,000","13,812,000","16,162,000","27,586,000","83,710,000","93,958,000","95,597,000","97,234,000","95,392,000","107,245,000"
			LongTermDebt,"354,044,000","353,564,000","353,069,000","352,552,000","352,060,000","206,630,000","201,531,000","196,581,000",,,,"55,794,000","65,733,000","67,087,000","68,467,000","66,360,000","77,751,000"
			LongTermCapitalLeaseObligation,"6,523,000","8,677,000","9,029,000","9,912,000","10,693,000","11,517,000","13,667,000","12,998,000","13,812,000","16,162,000","27,586,000","27,916,000","28,225,000","28,510,000","28,767,000","29,032,000","29,494,000"
		TradeandOtherPayablesNonCurrent,"12,094,000","12,868,000","12,130,000","11,953,000","12,880,000","14,234,000","14,439,000","14,444,000","15,381,000","15,173,000","14,244,000","13,612,000","15,544,000","15,691,000","18,640,000","31,304,000","30,047,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,"0","0","0","7,271,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","0","334,018,000"
		OtherNonCurrentLiabilities,,"1,000","8,000","18,000","1,169,000","1,196,000","103,000","155,000","485,000","557,000","2,252,000","2,521,000","2,368,000","2,170,000","1,566,000","1,860,000","1,888,000"
TotalEquityGrossMinorityInterest,"164,436,000","169,900,000","170,458,000","175,120,000","183,292,000","315,572,000","321,617,000","329,019,000","293,542,000","425,815,000","421,180,000","431,833,000","424,913,000","415,222,000","420,396,000","191,776,000","-155,814,000"
	StockholdersEquity,"164,436,000","169,900,000","170,458,000","175,120,000","183,292,000","315,572,000","321,617,000","329,019,000","293,542,000","425,815,000","421,180,000","431,833,000","424,913,000","415,222,000","420,396,000","191,776,000","-155,814,000"
		CapitalStock,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","0","0","0","0","1,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","0","0","0","0","1,000","0"
		AdditionalPaidInCapital,"916,191,000","903,470,000","887,192,000","875,041,000","862,673,000","913,115,000","898,929,000","886,904,000","812,843,000","798,640,000","779,481,000","759,959,000","738,206,000","718,405,000","710,597,000","453,405,000","83,291,000"
		RetainedEarnings,"-751,756,000","-733,571,000","-716,735,000","-699,922,000","-679,382,000","-597,544,000","-577,313,000","-557,886,000","-519,302,000","-372,826,000","-358,302,000","-328,126,000","-313,293,000","-302,695,000","-289,713,000","-261,142,000","-238,617,000"
		TreasuryStock,,,,,,,,,,"0","0","0","0","488,000","488,000","488,000","488,000"
TotalCapitalization,"518,480,000","523,464,000","523,527,000","527,672,000","535,352,000","522,202,000","523,148,000","525,600,000","293,542,000","425,815,000","421,180,000","487,627,000","490,646,000","482,309,000","488,863,000","258,136,000","-78,063,000"
CommonStockEquity,"164,436,000","169,900,000","170,458,000","175,120,000","183,292,000","315,572,000","321,617,000","329,019,000","293,542,000","425,815,000","421,180,000","431,833,000","424,913,000","415,222,000","420,396,000","191,776,000","-155,814,000"
CapitalLeaseObligations,"10,715,000","12,826,000","12,345,000","13,216,000","14,027,000","16,457,000","19,912,000","20,536,000","23,014,000","25,277,000","27,586,000","27,916,000","28,225,000","28,510,000","28,767,000","29,032,000","29,494,000"
NetTangibleAssets,"-38,687,000","-35,604,000","-37,876,000","-36,033,000","-30,651,000","98,851,000","109,725,000","114,511,000","76,434,000","206,097,000","198,812,000","206,783,000","197,179,000","184,689,000","183,796,000","-47,058,000","-394,121,000"
WorkingCapital,"313,545,000","315,642,000","312,327,000","312,317,000","316,288,000","290,597,000","285,697,000","274,618,000","50,361,000","174,268,000","175,319,000","241,571,000","246,670,000","237,500,000","242,962,000","24,103,000","32,301,000"
InvestedCapital,"518,480,000","523,464,000","523,527,000","527,672,000","535,352,000","522,202,000","523,148,000","525,600,000","293,542,000","425,815,000","421,180,000","493,277,000","498,663,000","487,944,000","494,488,000","258,136,000","-78,063,000"
TangibleBookValue,"-38,687,000","-35,604,000","-37,876,000","-36,033,000","-30,651,000","98,851,000","109,725,000","114,511,000","76,434,000","206,097,000","198,812,000","206,783,000","197,179,000","184,689,000","183,796,000","-47,058,000","-394,121,000"
TotalDebt,"364,759,000","366,390,000","365,414,000","365,768,000","366,087,000","223,087,000","221,443,000","217,117,000","23,014,000","25,277,000","27,586,000","89,360,000","101,975,000","101,232,000","102,859,000","95,392,000","107,245,000"
ShareIssued,"97,680,690","97,246,465","94,832,006","94,266,887","93,495,469","92,654,785","91,618,627","90,811,061","86,651,939","85,718,860","84,372,101","82,449,552","80,435,123","78,358,394","78,242,979","77,571,243","78,242,979"
OrdinarySharesNumber,"97,680,690","97,246,465","94,832,006","94,266,887","93,495,469","92,654,785","91,618,627","90,811,061","86,651,939","85,718,860","84,372,101","82,449,552","80,435,123","78,358,394","78,242,979","77,571,243","78,242,979"
TreasurySharesNumber,,,,,,,,,,,,,,,"188,480",,
