name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011
				TotalTaxPayable,"48,000,000","14,000,000","13,000,000","11,000,000","26,000,000","11,000,000","24,000,000","11,000,000","11,000,000","12,000,000","11,000,000","10,000,000","23,000,000","10,000,000","8,000,000","14,000,000","13,000,000","10,000,000","19,000,000","19,000,000","28,000,000","9,900,000","16,100,000","17,400,000","15,000,000","12,600,000","11,500,000","10,100,000","10,400,000","8,500,000","12,300,000","7,300,000","7,000,000","8,600,000","9,200,000","8,300,000","8,300,000","6,900,000","7,500,000","9,600,000","20,000,000","17,100,000","17,300,000","11,100,000"
				OtherPayable,,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","3,000,000","4,000,000","4,000,000","3,000,000","3,000,000","3,000,000","4,000,000","8,000,000",,,,,,,,,,,,,"1,700,000","1,700,000","4,300,000",,,"3,100,000","3,100,000",,,,,,,
			CurrentAccruedExpenses,"73,000,000","117,000,000","117,000,000","116,000,000","100,000,000","71,000,000","93,000,000","74,000,000","91,000,000","125,000,000","142,000,000","108,000,000","83,000,000","120,000,000","114,000,000","79,000,000","80,000,000","108,000,000","109,000,000","83,000,000","74,000,000","81,800,000","40,300,000","32,900,000","21,300,000","42,900,000","42,900,000","43,800,000","49,200,000","67,500,000","77,300,000","66,200,000","55,100,000","58,000,000","65,900,000","56,700,000","57,400,000","73,000,000","118,900,000","116,700,000","132,000,000","132,900,000","151,300,000","123,200,000"
				InterestPayable,"26,000,000","24,000,000","26,000,000","31,000,000","34,000,000","12,000,000","45,000,000","21,000,000","45,000,000","21,000,000","51,000,000","28,000,000","35,000,000","19,000,000","36,000,000","18,000,000","36,000,000","19,000,000","28,000,000","16,000,000","30,000,000","16,500,000","4,500,000","700,000","600,000","600,000","600,000","800,000","13,500,000","5,200,000","13,900,000","16,500,000","18,900,000","11,200,000","20,800,000","15,200,000","24,400,000","14,200,000","19,300,000","12,000,000","25,900,000","19,100,000","40,800,000","18,600,000"
		CurrentProvisions,"30,000,000","33,000,000","35,000,000","29,000,000","32,000,000","36,000,000","34,000,000","29,000,000","25,000,000","24,000,000","34,000,000","36,000,000","36,000,000","35,000,000","35,000,000","37,000,000","33,000,000","31,000,000","31,000,000","30,000,000","31,000,000","34,600,000","37,200,000","38,000,000","36,600,000","34,100,000","35,600,000","32,200,000","39,900,000","40,200,000","35,200,000","49,400,000","58,500,000","64,200,000","65,400,000","63,800,000","48,100,000","48,200,000",,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,"4,000,000",,"5,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,"39,900,000","35,000,000","26,200,000","49,900,000","53,700,000","44,000,000"
		CurrentDebtAndCapitalLeaseObligation,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","11,000,000","11,000,000","11,000,000","10,000,000","10,000,000","8,000,000",,,,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,900,000","11,900,000","24,500,000","24,500,000","24,500,000","22,600,000","22,600,000","17,900,000","17,900,000","17,900,000","17,900,000","19,500,000","17,900,000","11,400,000","23,500,000","23,500,000","19,500,000","16,500,000","8,000,000","8,000,000","33,600,000","33,600,000","33,500,000"
			CurrentDebt,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000",,,,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,900,000","11,900,000","24,500,000","24,500,000","24,500,000","22,600,000","22,600,000","17,900,000","17,900,000","17,900,000","17,900,000","19,500,000","17,900,000","11,400,000","23,500,000","23,500,000","19,500,000","16,500,000","8,000,000","8,000,000","33,600,000","33,600,000","33,500,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","2,600,000","2,600,000","2,500,000"
				OtherCurrentBorrowings,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000",,,,,"12,000,000","12,000,000","12,000,000","12,000,000","11,900,000","11,900,000","24,500,000","24,500,000","24,500,000","22,600,000","22,600,000","17,900,000","17,900,000","17,900,000","17,900,000","19,500,000","17,900,000","11,400,000","23,500,000","23,500,000","19,500,000","16,500,000","8,000,000","8,000,000","31,000,000","31,000,000","31,000,000"
			CurrentCapitalLeaseObligation,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"39,000,000","37,000,000","37,000,000","39,000,000","35,000,000","34,000,000","33,000,000","34,000,000","34,000,000","35,000,000","35,000,000","34,000,000","34,000,000","34,000,000","35,000,000","38,000,000","40,000,000","41,000,000","33,000,000","28,000,000","28,000,000","27,300,000","24,300,000","24,000,000","23,200,000","22,900,000","22,500,000","21,900,000","20,800,000","20,600,000","21,200,000","22,000,000","38,700,000","29,200,000","21,600,000","21,300,000","21,500,000","21,600,000","20,700,000","20,200,000","19,700,000","19,900,000","18,900,000","17,700,000"
			CurrentDeferredRevenue,"39,000,000","37,000,000","37,000,000","39,000,000","35,000,000","34,000,000","33,000,000","34,000,000","34,000,000","35,000,000","35,000,000","34,000,000","34,000,000","34,000,000","35,000,000","38,000,000","40,000,000","41,000,000","33,000,000","28,000,000","28,000,000","27,300,000","24,300,000","24,000,000","23,200,000","22,900,000","22,500,000","21,900,000","20,800,000","20,600,000","21,200,000","22,000,000","38,700,000","29,200,000","21,600,000","21,300,000","21,500,000","21,600,000","20,700,000","20,200,000","19,700,000","19,900,000","18,900,000","17,700,000"
		OtherCurrentLiabilities,"61,000,000","67,000,000","62,000,000","55,000,000","46,000,000","52,000,000","53,000,000","58,000,000","61,000,000","58,000,000","57,000,000","58,000,000","64,000,000","55,000,000","50,000,000","55,000,000","45,000,000","48,000,000","56,000,000","53,000,000","47,000,000","48,800,000","71,300,000","65,400,000","64,800,000","41,400,000","40,000,000","48,800,000","38,900,000","39,500,000","38,300,000","39,400,000","54,700,000","58,900,000","60,900,000","68,900,000","73,500,000","75,500,000","33,200,000","33,900,000","32,100,000","33,900,000","30,500,000","32,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,359,000,000","3,364,000,000","3,382,000,000","3,361,000,000","3,352,000,000","3,348,000,000","3,318,000,000","3,582,000,000","3,305,000,000","3,252,000,000","3,251,000,000","3,219,000,000","3,181,000,000","3,152,000,000","3,153,000,000","3,127,000,000","3,118,000,000","3,099,000,000","3,262,000,000","3,049,000,000","3,064,000,000","2,796,100,000","2,786,900,000","2,959,600,000","2,938,900,000","2,915,200,000","3,036,200,000","2,995,600,000","3,036,300,000","3,060,500,000","3,083,900,000","3,099,600,000","3,015,000,000","2,986,600,000","3,045,100,000","3,094,800,000","3,112,300,000","3,131,300,000","3,253,500,000","3,370,600,000","3,768,800,000","3,921,000,000","3,981,300,000","4,065,600,000"
		LongTermProvisions,"23,000,000","20,000,000","23,000,000","31,000,000","30,000,000","30,000,000","31,000,000","19,000,000","26,000,000","28,000,000","29,000,000","32,000,000","37,000,000","40,000,000","41,000,000","37,000,000","38,000,000","33,000,000","27,000,000","34,000,000","36,000,000","37,800,000","42,100,000","42,000,000","48,500,000","53,400,000","56,900,000","52,700,000","53,400,000","59,600,000","62,200,000","63,500,000","58,100,000","53,100,000","53,100,000","69,800,000","71,600,000","73,500,000",,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,503,000,000","2,504,000,000","2,504,000,000","2,505,000,000","2,506,000,000","2,507,000,000","2,510,000,000","2,786,000,000","2,512,000,000","2,512,000,000","2,513,000,000","2,514,000,000","2,514,000,000","2,523,000,000","2,522,000,000","2,520,000,000","2,532,000,000","2,534,000,000","2,536,000,000","2,348,000,000","2,390,000,000","2,146,800,000","2,148,800,000","2,343,900,000","2,348,300,000","2,352,700,000","2,386,400,000","2,392,000,000","2,450,900,000","2,502,600,000","2,572,000,000","2,651,500,000","2,656,000,000","2,660,400,000","2,719,800,000","2,785,500,000","2,791,400,000","2,801,300,000","2,899,100,000","3,012,600,000","3,166,000,000","3,345,000,000","3,421,800,000","3,523,500,000"
