name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
BasicEPS,,"-0.13",,"-0.165","0.059","-0.62",,"-0.12","-0.03","-0.08",,"-0.579","-0.21","-0.346"
DilutedEPS,,"-0.13",,"-0.165","0.038","-0.62",,"-0.12","-0.03","-0.08",,"-0.579","-0.21","-0.346"
BasicAverageShares,,"56,692,750",,"55,810,596","54,449,300","52,677,606",,"42,531,264","39,141,726","39,027,135",,"39,027,135","39,027,135","39,027,135"
DilutedAverageShares,,"56,692,750",,"55,810,596","85,147,079","52,677,606",,"42,531,264","39,141,726","39,027,135",,"39,027,135","39,027,135","39,027,135"
TotalOperatingIncomeAsReported,"-17,400,000","-11,700,000","-5,000,000","-5,600,000","4,900,000","-43,500,000","-5,100,000","-4,000,000","-57,000,000","8,500,000","100,000","-9,300,000","4,200,000","-1,100,000"
TotalExpenses,"1,546,000,000","412,200,000","404,400,000","383,300,000","346,100,000","282,700,000","215,200,000","218,700,000","198,700,000","190,700,000","201,900,000","199,700,000","176,200,000","155,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-22,900,000","-7,500,000","-9,400,000","-9,200,000","3,200,000","-32,800,000","65,800,000","-5,000,000","-74,000,000","-5,200,000","-13,800,000","-22,600,000","-8,200,000","-13,500,000"
NormalizedIncome,"-22,821,814.255","-7,500,000","-9,400,000","-9,127,000","3,200,000","-32,581,000","74,714,096.916","-4,906,600","-66,857,600","-5,054,000","-13,727,000","-20,118,000","-8,127,000","-13,354,000"
InterestExpense,"29,400,000","7,900,000","7,800,000","7,400,000","6,300,000","6,500,000","8,100,000","7,100,000","11,700,000","13,300,000","13,400,000","12,900,000","12,700,000","12,500,000"
NetInterestIncome,"-30,800,000","-9,300,000","-7,800,000","-7,400,000","-6,300,000","-6,500,000","-8,900,000","-7,100,000","-11,700,000","-13,300,000","-13,400,000","-12,900,000","-12,700,000","-12,500,000"
EBIT,"-16,900,000","-11,500,000","-4,900,000","-5,400,000","4,900,000","-43,700,000","-14,600,000","-3,500,000","-63,900,000","8,400,000","100,000","-9,200,000","4,900,000","-900,000"
EBITDA,"91,300,000"
ReconciledCostOfRevenue,"1,174,800,000","305,500,000","304,000,000","302,600,000","262,700,000","177,600,000","152,100,000","155,200,000","101,800,000","147,700,000","145,500,000","141,200,000","131,400,000","111,300,000"
ReconciledDepreciation,"108,200,000","29,100,000","27,600,000","25,800,000","25,700,000","25,300,000","24,100,000","24,300,000","18,100,000","17,700,000","16,900,000","16,100,000","15,300,000","14,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-22,900,000","-7,500,000","-9,400,000","-9,200,000","3,200,000","-32,800,000","65,800,000","-5,000,000","-74,000,000","-5,200,000","-13,800,000","-22,600,000","-8,200,000","-13,500,000"
TotalUnusualItemsExcludingGoodwill,"-100,000","0","0","-100,000","0","-300,000","-9,500,000","-100,000","-7,200,000","-200,000","-100,000","-3,400,000","-100,000","-200,000"
TotalUnusualItems,"-100,000","0","0","-100,000","0","-300,000","-9,500,000","-100,000","-7,200,000","-200,000","-100,000","-3,400,000","-100,000","-200,000"
NormalizedEBITDA,"91,400,000","17,600,000","22,700,000","20,500,000","30,600,000","-18,100,000","19,000,000","20,900,000","-38,600,000","26,300,000","17,100,000","10,300,000","20,300,000","14,200,000"
TaxRateForCalcs,"0.218","0.32","0.27","0.27","0.27","0.27","0.062","0.066","0.008","0.27","0.27","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"-21,814.255","0","0","-27,000","0","-81,000","-585,903.084","-6,600","-57,600","-54,000","-27,000","-918,000","-27,000","-54,000"
