name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
	TotalNonCurrentAssets,"3,962,216,000","3,850,899,000","3,913,091,000","3,917,592,000","3,899,664,000","3,949,170,000","3,796,872,000","3,825,944,000","3,859,663,000","3,996,163,000","3,982,812,000","4,037,139,000","4,009,348,000","4,095,915,000","4,500,765,000","6,407,922,000","6,627,662,000","6,872,514,000","7,399,815,000","7,629,281,000","7,820,276,000","7,954,616,000","8,474,017,000","8,582,936,000","8,686,963,000","8,856,486,000","8,883,556,000","8,985,482,000","8,933,420,000","9,298,197,000","9,265,780,000","9,084,569,000","9,141,021,000","9,342,230,000","8,035,676,000","7,849,846,000","7,813,548,000","7,783,010,000","7,839,808,000","7,479,154,000","7,277,452,000","7,185,868,000","7,209,525,000","7,545,175,000","7,635,022,000","7,455,812,000","7,721,776,000","7,799,241,000","7,836,468,000","8,049,793,000","7,980,943,000","8,412,570,000","8,703,963,000","8,481,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"18,620,000","19,047,000","19,469,000","19,618,000","20,047,000","20,604,000","21,024,000","21,588,000","22,013,000","21,792,000","21,628,000","21,961,000","21,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,"6,961,667,000","6,678,727,000","6,693,849,000","6,719,063,000","6,832,912,000","6,880,181,000","6,994,378,000","6,959,127,000","7,013,539,000","7,227,638,000","7,426,829,000","7,490,403,000","7,459,782,000","7,584,770,000","7,836,919,000","7,897,732,000","8,244,291,000","8,317,570,000","8,000,096,000","7,960,623,000","7,828,899,000","7,882,405,000","9,543,243,000","6,580,869,000","6,573,061,000","6,539,831,000","6,553,097,000","6,336,514,000","6,291,182,000","5,982,576,000","5,989,218,000","5,035,193,000","5,386,951,000","5,354,925,000","3,510,717,000","3,426,698,000","3,403,399,000","3,434,250,000","3,471,482,000","2,395,264,000","2,412,049,000","2,221,897,000","2,213,314,000","2,141,956,000","2,144,450,000","2,146,100,000","1,870,453,000","1,864,563,000","1,843,989,000","1,857,327,000","1,786,025,000","1,818,362,000","1,769,400,000","1,736,000,000","1,721,600,000","1,693,666,000","1,666,000,000","1,341,300,000","1,265,700,000","1,154,005,000","1,078,600,000","999,100,000","977,800,000","849,607,676","824,700,000","756,600,000","743,000,000","728,300,000","686,900,000","652,900,000","639,500,000","586,800,000","511,200,000",,,"374,000,000",,"273,600,000","229,000,000"
			GrossPPE,"18,620,000","19,047,000","19,469,000","19,618,000","20,047,000","20,604,000","21,024,000","21,588,000","22,013,000","21,792,000","21,628,000","21,961,000","21,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,"8,590,294,000","8,252,255,000","8,261,987,000","8,269,129,000","8,370,621,000","8,418,703,000","8,494,902,000","8,411,239,000","8,426,146,000","8,630,666,000","8,785,699,000","8,822,937,000","8,776,899,000","8,867,145,000","9,089,688,000","9,106,635,000","9,411,534,000","9,443,047,000","9,077,937,000","8,984,671,000","8,802,215,000","8,808,381,000","10,454,010,000","7,442,135,000","7,395,135,000","7,323,702,000","7,296,969,000","7,029,337,000","6,923,899,000","6,605,518,000","6,585,739,000","5,603,424,000","5,939,046,000","5,873,324,000","4,004,187,000","3,884,911,000","3,861,009,000","3,867,153,000","3,900,184,000","2,804,056,000","2,804,947,000","2,597,678,000","2,578,568,000","2,493,665,000","2,480,594,000","2,467,545,000","2,179,855,000","2,161,810,000","2,130,539,000","2,131,354,000","2,046,038,000","2,068,274,000",,,,"1,896,763,000",,,,"1,325,742,000",,,,"991,646,960",,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,895,867,000","1,839,912,000","1,843,304,000","1,844,125,000","1,852,940,000","1,843,033,000","1,865,716,000","1,837,403,000","2,651,914,000","2,728,562,000","2,811,584,000","1,971,782,000","1,968,142,000","2,013,216,000","2,058,254,000","2,073,947,000","2,084,898,000","2,099,882,000","2,103,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,663,951,000","5,424,300,000","5,445,207,000","5,461,122,000","5,494,699,000","5,506,914,000","5,551,683,000","5,491,489,000","5,451,694,000","5,593,976,000","5,674,571,000","5,694,659,000","5,574,306,000","5,623,674,000","5,871,679,000","5,890,332,000","5,898,491,000","5,958,173,000","5,945,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442,217,000","406,988,000","389,344,000","379,965,000","372,670,000","360,196,000","356,104,000","339,129,000","320,067,000","308,128,000","297,114,000","287,143,000","277,153,000","270,353,000","270,854,000","262,809,000","260,902,000","259,515,000","245,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"18,620,000","19,047,000","19,469,000","19,618,000","20,047,000","20,604,000","21,024,000","21,588,000","22,013,000","21,792,000","21,628,000","21,961,000","21,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"502,000","8,025,000","2,290,000","6,284,000","195,000","6,427,000",,"2,471,000","3,000,000","2,430,000","10,453,000",,"51,781,000","1,442,000",,"1,167,243,000","1,125,477,000","782,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"588,259,000","580,553,000","576,107,000","581,627,000","644,028,000","708,365,000","714,972,000","743,218,000",,,,"858,900,000","957,298,000","908,121,000","887,459,000","879,547,000","939,421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,628,627,000","-1,573,528,000","-1,568,138,000","-1,550,066,000","-1,537,709,000","-1,538,522,000","-1,500,524,000","-1,452,112,000","-1,412,607,000","-1,403,028,000","-1,358,870,000","-1,332,534,000","-1,317,117,000","-1,282,375,000","-1,252,769,000","-1,208,903,000","-1,167,243,000","-1,125,477,000","-1,077,841,000","-1,024,048,000","-973,316,000","-925,976,000","-910,767,000","-861,266,000","-822,074,000","-783,871,000","-743,872,000","-692,823,000","-632,717,000","-622,942,000","-596,521,000","-568,231,000","-552,095,000","-518,399,000","-493,470,000","-458,213,000","-457,610,000","-432,903,000","-428,702,000","-408,792,000","-392,898,000","-375,781,000","-365,254,000","-351,709,000","-336,144,000","-321,445,000","-309,402,000","-297,247,000","-286,550,000","-274,027,000","-260,013,000","-249,912,000",,,,"-203,097,000",,,,"-171,737,000",,,,"-142,039,284",,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"101,768,000","94,059,000","78,005,000","81,453,000","84,080,000","90,418,000","46,742,000","50,152,000","54,025,000","58,021,000","55,986,000","62,132,000","66,757,000","77,419,000","88,752,000","149,896,000","167,834,000","182,407,000","199,486,000","216,602,000","236,372,000","241,598,000","265,632,000","271,482,000","295,750,000","311,048,000","323,146,000","353,169,000","364,368,000","389,216,000","428,101,000","377,126,000","377,869,000","409,613,000","181,843,000","142,020,000","131,850,000","129,280,000","109,484,000","65,500,000",,,,"29,116,000",,,,"21,556,000",,,,"29,936,000",,,,,,"53,303,000","46,518,000","42,442,000","73,523,000","14,454,000","15,627,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"101,768,000","94,059,000","78,005,000","81,453,000","84,080,000","90,418,000","46,742,000","50,152,000","54,025,000","58,021,000","55,986,000","62,132,000","66,757,000","77,419,000","88,752,000","149,896,000","167,834,000","182,407,000","199,486,000","216,602,000","236,372,000","241,598,000","265,632,000","271,482,000","295,750,000","311,048,000","323,146,000","353,169,000","364,368,000","389,216,000","428,101,000","377,126,000","377,869,000","409,613,000","181,843,000","142,020,000","131,850,000","129,280,000","109,484,000","65,500,000",,,,"29,116,000",,,,"21,556,000",,,,"29,936,000",,,,,,"53,303,000","46,518,000","42,442,000","73,523,000","14,454,000","15,627,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"3,779,333,000","3,667,312,000","3,546,383,000","3,544,326,000","3,520,950,000","3,562,331,000","3,354,083,000","3,381,069,000","3,403,579,000","3,420,664,000","3,354,820,000","3,380,683,000","3,385,422,000","3,455,509,000","3,886,781,000","5,921,767,000","6,110,603,000","6,294,524,000","6,755,026,000","6,970,843,000","7,181,124,000","7,247,882,000","7,737,164,000","7,834,877,000","7,913,076,000","8,065,300,000","8,116,740,000","8,181,614,000","8,104,131,000","8,426,200,000","8,603,545,000","8,433,330,000","8,242,712,000","8,401,082,000","7,139,441,000","7,003,912,000","6,992,664,000","6,968,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"57,047,000","64,626,000","262,805,000","265,167,000","266,017,000","267,332,000","366,017,000","363,586,000","369,088,000","484,600,000","537,547,000","564,640,000","526,792,000","553,608,000","514,339,000","321,104,000","333,659,000","383,813,000","434,952,000","435,485,000","395,362,000","454,131,000","460,609,000","465,389,000","466,832,000","467,732,000","393,520,000","399,218,000","410,340,000","414,848,000","161,737,000","199,380,000","441,265,000","448,008,000","631,983,000","597,182,000","617,010,000","613,017,000","586,027,000","562,413,000","363,706,000","353,907,000","376,613,000","415,584,000","402,875,000","417,223,000","417,750,000","415,829,000","409,639,000","420,541,000","521,161,000","560,112,000","587,543,000","583,767,000","709,974,000","689,313,000","646,627,000","638,111,000","644,318,000","636,731,000","536,335,000","297,009,000","152,769,000","245,871,000","247,944,000","275,136,000","295,022,000","441,291,000","291,468,000","288,020,000","256,343,000","260,182,000","245,905,000","260,143,000","325,825,000","317,385,000","301,998,000","258,610,000","253,366,000","266,020,000","262,973,000","255,565,000","275,973,000","282,452,000","398,575,000","395,955,000","425,537,000","424,616,000","425,680,000","436,410,000",,,,"346,967,000",,,,"208,416,000",,,,"106,795,688",,,,,,,,,,,,,,,
			LongTermEquityInvestment,"57,047,000","64,626,000","262,805,000","265,167,000","266,017,000","267,332,000","366,017,000","363,586,000","369,088,000","484,600,000","537,547,000","564,640,000","526,792,000","553,608,000","514,339,000","321,104,000","333,659,000","383,813,000","434,952,000","435,485,000","395,362,000","454,131,000","460,609,000","465,389,000","466,832,000","467,732,000","393,520,000","399,218,000","410,340,000","414,848,000","161,737,000","199,380,000","441,265,000","448,008,000","631,983,000","597,182,000","617,010,000","613,017,000",,,,,,,,,,,,,,,,"583,767,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"0","190,121,000","190,070,000","190,035,000","190,035,000","190,770,000","190,280,000","190,105,000","190,105,000","206,668,000","223,759,000","224,070,000","223,985,000","226,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
